Symbol,DB손해보험_시가(원),DB손해보험_종가(원),DB손해보험_거래량(주),DB손해보험_PER(IFRS-연결),DB손해보험_순매수수량(개인)(주),DB손해보험_순매수수량(기관계)(주),DB손해보험_순매수수량(외국인계)(주)
2001-11-08,3015.0,3030.0,1926560.0,47.26,-234420,8500,222920
2001-11-09,3020.0,2925.0,1513830.0,45.62,87010,-100010,5000
2001-11-12,3000.0,3070.0,1580000.0,47.89,9100,-11100,0
2001-11-13,3050.0,2975.0,1125490.0,46.4,123750,-110750,0
2001-11-14,2995.0,3180.0,2362820.0,49.6,-335410,291880,0
2001-11-15,3180.0,3120.0,1402620.0,48.67,-122820,105820,-3000
2001-11-16,3120.0,3100.0,1220140.0,48.35,185550,-83690,11000
2001-11-19,3130.0,3200.0,2566040.0,49.91,90000,-86000,-12000
2001-11-20,3250.0,3070.0,1407940.0,47.89,42310,7690,25000
2001-11-21,3050.0,3025.0,886300.0,47.18,-22920,22920,0
2001-11-22,3025.0,3060.0,787870.0,47.73,-18220,18220,0
2001-11-23,3065.0,3300.0,3853250.0,51.47,-363860,306960,5200
2001-11-26,3460.0,3795.0,5283710.0,59.2,61840,-15800,-38690
2001-11-27,3980.0,3920.0,6604020.0,61.14,-57270,-6080,3500
2001-11-28,3800.0,3470.0,2307090.0,54.13,4500,-17800,13300
2001-11-29,3470.0,3800.0,4361500.0,59.27,51620,-76720,9000
2001-11-30,3950.0,3725.0,3439380.0,58.1,679640,-621320,-53200
2001-12-03,3725.0,3770.0,1490290.0,58.81,-196000,183000,0
2001-12-04,3750.0,3700.0,1868730.0,57.71,119840,-119840,0
2001-12-05,3730.0,3740.0,1929090.0,58.34,394150,-389570,-14580
2001-12-06,3750.0,3640.0,2690790.0,56.78,182240,-195000,22080
2001-12-07,3605.0,3630.0,1342930.0,56.62,225400,-210000,-2400
2001-12-10,3630.0,3505.0,1345850.0,54.67,-82960,83570,-860
2001-12-11,3470.0,3590.0,1100710.0,56.0,-142000,142000,0
2001-12-12,3560.0,3590.0,1074520.0,56.0,-42380,31410,-120
2001-12-13,3590.0,3750.0,2731880.0,58.49,-25200,22000,0
2001-12-14,3650.0,3610.0,979620.0,56.31,-31590,32500,-10
2001-12-17,3600.0,3280.0,1369520.0,51.16,-32550,14550,19000
2001-12-18,3360.0,3040.0,1161720.0,47.42,28760,-40000,11540
2001-12-19,3060.0,3040.0,1378590.0,47.42,214130,-328470,114340
2001-12-20,3180.0,3410.0,2526330.0,53.19,-76880,17010,73870
2001-12-21,3200.0,3235.0,1061170.0,50.46,-105690,99990,5700
2001-12-24,3265.0,3240.0,796610.0,50.54,-39800,39800,0
2001-12-26,3255.0,3265.0,5480300.0,50.93,-50600,50000,600
2001-12-27,3315.0,3460.0,1143850.0,53.97,-135390,135390,0
2001-12-28,3500.0,3600.0,1778420.0,56.15,-74630,83560,-8930
2002-01-02,3750.0,3765.0,1812575.0,58.73,-42895,23895,4000
2002-01-03,3915.0,3935.0,5278850.0,61.38,-191290,-67040,145370
2002-01-04,4000.0,3940.0,2862407.0,61.46,276290,-276030,-120
2002-01-07,4020.0,4070.0,3745100.0,63.48,226730,-94290,-132020
2002-01-08,4000.0,3905.0,2066760.0,60.91,109970,-80680,-28890
2002-01-09,3880.0,4030.0,2524450.0,62.86,341980,-50,-353440
2002-01-10,4000.0,4050.0,2806650.0,63.17,147790,-2000,-135790
2002-01-11,4000.0,4045.0,7076470.0,63.09,-323500,310000,10000
2002-01-14,4040.0,3950.0,1978690.0,61.61,-3890,-70,3960
2002-01-15,3810.0,3850.0,1493490.0,60.05,-61420,60380,3040
2002-01-16,3770.0,3700.0,1438580.0,57.71,-67250,56000,-1000
2002-01-17,3575.0,3600.0,1418186.0,56.15,109216,-110016,800
2002-01-18,3670.0,3515.0,864960.0,54.83,10470,-10010,-460
2002-01-21,3500.0,3600.0,807860.0,56.15,-55740,20000,2000
2002-01-22,3565.0,3590.0,1152471.0,56.0,14900,13210,-2000
2002-01-23,3560.0,3750.0,1697000.0,58.49,-242110,275000,0
2002-01-24,3800.0,3950.0,3360676.0,61.61,-582590,552960,30000
2002-01-25,3980.0,3900.0,2060771.0,60.83,-153260,134890,0
2002-01-28,4000.0,3900.0,1610360.0,60.83,11890,-10140,250
2002-01-29,3890.0,3930.0,1891870.0,61.3,81010,-71010,-5000
2002-01-30,3630.0,3690.0,1181030.0,57.56,28000,-40000,15000
2002-01-31,3800.0,3640.0,1099360.0,56.78,204050,-214050,0
2002-02-01,3700.0,3570.0,701385.0,55.69,-10130,20130,0
2002-02-04,3530.0,3480.0,622150.0,54.28,19700,-20000,300
2002-02-05,3405.0,3470.0,876220.0,54.13,29660,-19350,-8310
2002-02-06,3450.0,3485.0,768950.0,54.36,80030,-70030,0
2002-02-07,3500.0,3400.0,800630.0,53.03,-20991,20041,950
2002-02-08,3400.0,3510.0,496624.0,54.75,14264,4276,1460
2002-02-14,3700.0,3670.0,957017.0,57.25,38659,-106009,-12000
2002-02-15,3670.0,3750.0,1011160.0,58.49,19490,-55260,8770
2002-02-18,3800.0,3870.0,1720753.0,60.36,155000,-172000,1000
2002-02-19,3930.0,3765.0,942980.0,58.73,-18400,30500,200
2002-02-20,3730.0,3855.0,1237640.0,60.13,8090,-28330,-4060
2002-02-21,3970.0,3950.0,1956645.0,61.61,-526350,509290,-35940
2002-02-22,3890.0,4030.0,2025543.0,62.86,-250270,157980,-4410
2002-02-25,4070.0,4000.0,1774368.0,62.39,-210280,202680,-200
2002-02-26,4050.0,3960.0,1627330.0,61.77,128380,-127700,0
2002-02-27,3910.0,4150.0,3250900.0,64.73,23630,-26670,-16960
2002-02-28,4150.0,4510.0,5977872.0,70.35,-1380710,989310,250760
2002-03-04,4950.0,4830.0,5780220.0,75.34,-753030,782330,14320
2002-03-05,4850.0,4800.0,2912610.0,74.87,-581560,536920,25590
2002-03-06,4830.0,4780.0,1610700.0,74.56,-178830,163670,0
2002-03-07,4850.0,4960.0,4406900.0,77.37,-120670,168250,0
2002-03-08,4960.0,5030.0,2503620.0,78.46,-103500,121020,0
2002-03-11,5030.0,5200.0,3377570.0,81.11,-288880,197280,0
2002-03-12,5100.0,5200.0,4220290.0,81.11,-118930,139930,0
2002-03-13,5240.0,5100.0,1854130.0,79.55,-47170,57170,0
2002-03-14,5100.0,4530.0,11483760.0,70.66,1696360,-1014470,-223980
2002-03-15,4520.0,4550.0,5024315.0,70.97,-49255,119205,17290
2002-03-18,4800.0,4970.0,4647422.0,77.52,-381760,228010,-1250
2002-03-19,4830.0,4800.0,2631950.0,74.87,-17000,-6500,10000
2002-03-20,4900.0,4850.0,2531840.0,75.65,-118860,118800,60
2002-03-21,4810.0,4845.0,1788244.0,75.57,190460,-240500,40
2002-03-22,4810.0,4940.0,1704459.0,77.06,-120100,123340,-1040
2002-03-25,5030.0,4840.0,1779640.0,75.5,151140,-99240,-60
2002-03-26,4840.0,4620.0,1518241.0,72.06,155350,-151690,-4660
2002-03-27,4650.0,4530.0,1324700.0,70.66,220780,-105690,-36090
2002-03-28,4500.0,4790.0,4903164.0,74.72,917710,-772080,-34250
2002-03-29,4610.0,4860.0,1842802.0,75.81,181710,-178710,-3000
2002-04-01,5060.0,5050.0,6027103.0,2.41,277430,-241380,-12000
2002-04-02,5050.0,5000.0,2659590.0,2.39,314940,-319950,0
2002-04-03,5070.0,4960.0,2689210.0,2.37,211490,-201040,-50
2002-04-04,4960.0,4880.0,2480488.0,2.33,138910,-142140,-6450
2002-04-08,4900.0,4890.0,2286187.0,2.34,103093,-106703,6720
2002-04-09,4810.0,4580.0,2192880.0,2.19,-57460,49360,8100
2002-04-10,4480.0,4330.0,1437600.0,2.07,-12060,11950,0
2002-04-11,4360.0,4450.0,1003650.0,2.13,-12940,8360,0
2002-04-12,4220.0,4400.0,800938.0,2.1,8887,-41607,0
2002-04-15,4380.0,4355.0,1209500.0,2.08,236380,-203260,-16930
2002-04-16,4360.0,4335.0,778590.0,2.07,90600,-68930,330
2002-04-17,4420.0,4650.0,1907274.0,2.22,-44180,84280,-100
2002-04-18,4610.0,4745.0,1944379.0,2.27,-348590,349590,0
2002-04-19,4740.0,4670.0,1087220.0,2.23,-103160,98360,0
2002-04-22,4670.0,4620.0,1494720.0,2.21,7250,5890,0
2002-04-23,4550.0,4400.0,1026928.0,2.1,281910,-280280,30
2002-04-24,4310.0,4310.0,939561.0,2.06,24170,-27800,-30
2002-04-25,4220.0,3900.0,1149260.0,1.86,2760,-2760,0
2002-04-26,3800.0,3950.0,1179790.0,1.89,-11100,6560,40
2002-04-29,3765.0,3750.0,739670.0,1.79,31530,13970,0
2002-04-30,3800.0,3575.0,960730.0,1.71,110270,-110230,60
2002-05-02,3645.0,3750.0,655261.0,1.79,41951,-44911,-40
2002-05-03,3760.0,3730.0,518770.0,1.78,21000,-20000,0
2002-05-06,3680.0,3630.0,468430.0,1.73,97910,-85000,30
2002-05-07,3560.0,3525.0,608840.0,1.68,61000,-60000,0
2002-05-08,3550.0,3600.0,748460.0,1.72,234020,-234410,0
2002-05-09,3740.0,3735.0,680680.0,1.78,19000,-19000,0
2002-05-10,3720.0,3820.0,1826730.0,1.82,3000,-2000,0
2002-05-13,3890.0,3790.0,476990.0,1.81,-100,100,0
2002-05-14,3900.0,3755.0,582700.0,1.79,-3050,50,-3050
2002-05-15,3800.0,3900.0,1171970.0,1.86,-96190,76190,0
2002-05-16,3950.0,3830.0,548120.0,1.83,0,0,0
2002-05-17,3840.0,3880.0,534680.0,1.85,-27920,34980,0
2002-05-20,4030.0,3950.0,823270.0,1.89,5820,-5820,0
2002-05-21,3850.0,3660.0,716910.0,1.75,75000,-75000,0
2002-05-22,3700.0,3810.0,528030.0,1.82,-11820,12390,-570
2002-05-23,3750.0,3715.0,574233.0,1.77,-86500,85500,1000
2002-05-24,3720.0,3845.0,865370.0,1.84,11750,-11750,0
2002-05-27,3800.0,3720.0,512083.0,1.78,58470,-58470,0
2002-05-28,3700.0,3590.0,855420.0,1.71,277250,-278250,1000
2002-05-29,3500.0,3465.0,434037.0,1.66,-130,0,0
2002-05-30,3410.0,3220.0,520160.0,1.54,72520,-72560,40
2002-05-31,3200.0,3050.0,796940.0,1.46,352360,-352250,30
2002-06-03,3100.0,3110.0,406630.0,1.49,-46560,46560,0
2002-06-04,3000.0,3100.0,399920.0,1.48,-1930,21530,0
2002-06-05,3055.0,3170.0,398400.0,1.51,-2990,-10,0
2002-06-07,3100.0,3060.0,334250.0,1.46,0,0,0
2002-06-10,3100.0,3135.0,290230.0,1.5,0,0,0
2002-06-11,3150.0,3210.0,412020.0,1.53,4000,-5000,0
2002-06-12,3235.0,3250.0,327410.0,1.55,30000,-30000,0
2002-06-14,3230.0,3200.0,340330.0,1.53,0,0,0
2002-06-17,3150.0,3080.0,469210.0,1.47,70000,-70000,0
2002-06-18,3150.0,3060.0,2265410.0,1.46,1828070,-1831070,3000
2002-06-19,3020.0,2835.0,486580.0,1.35,10000,-10000,0
2002-06-20,2750.0,2900.0,549230.0,1.39,4980,-5180,200
2002-06-21,2900.0,2925.0,459630.0,1.4,67150,-67150,0
2002-06-24,2815.0,2820.0,439710.0,1.35,22490,-22290,-200
2002-06-25,2830.0,2810.0,508670.0,1.34,44000,-40000,0
2002-06-26,2780.0,2500.0,396910.0,1.19,13210,-13210,0
2002-06-27,2535.0,2590.0,338450.0,1.24,22350,-22350,0
2002-06-28,2655.0,2770.0,479960.0,1.32,21970,-12000,30
2002-07-02,2745.0,2840.0,518060.0,1.36,30290,-2790,0
2002-07-03,2880.0,2900.0,323670.0,1.39,7410,-7410,0
2002-07-04,2910.0,2925.0,452830.0,1.4,1000,0,-1000
2002-07-05,2975.0,2960.0,755773.0,1.41,114550,-120550,0
2002-07-08,3050.0,2760.0,1223690.0,1.32,303150,-294950,0
2002-07-09,2760.0,2800.0,1479220.0,1.34,52380,-54580,100
2002-07-10,2780.0,2760.0,1548130.0,1.32,34900,-35000,100
2002-07-11,2730.0,2670.0,837740.0,1.28,38870,-37920,1150
2002-07-12,2670.0,2625.0,1902170.0,1.25,737170,-167620,-574550
2002-07-15,2605.0,2585.0,1042420.0,1.23,-15030,10000,7530
2002-07-16,2550.0,2470.0,1055450.0,1.18,21000,-30000,15000
2002-07-18,2500.0,2485.0,876690.0,1.19,132900,-110000,-18500
2002-07-19,2410.0,2350.0,605090.0,1.12,-40,0,0
2002-07-22,2200.0,2120.0,692450.0,1.01,-1000,0,1000
2002-07-23,2120.0,2290.0,883330.0,1.09,10000,-10000,0
2002-07-24,2200.0,2195.0,443900.0,1.05,1800,-1800,0
2002-07-25,2390.0,2260.0,576780.0,1.08,0,0,0
2002-07-26,2250.0,2200.0,530050.0,1.05,0,0,0
2002-07-29,2230.0,2195.0,262580.0,1.05,0,0,0
2002-07-30,2250.0,2380.0,1318959.0,1.14,190,0,-50
2002-07-31,2400.0,2380.0,636470.0,1.14,0,0,0
2002-08-01,2380.0,2330.0,243960.0,1.11,2940,0,-2940
2002-08-02,2270.0,2245.0,462160.0,1.07,120000,-120000,0
2002-08-05,2210.0,2190.0,315101.0,1.05,-300,0,300
2002-08-06,2110.0,2180.0,269990.0,1.04,0,0,0
2002-08-07,2270.0,2210.0,273200.0,1.06,0,0,0
2002-08-08,2210.0,2230.0,203240.0,1.07,0,0,0
2002-08-09,2330.0,2255.0,409040.0,1.08,7390,0,-1000
2002-08-12,2255.0,2410.0,898410.0,1.15,-100000,100000,0
2002-08-13,2440.0,2575.0,1479800.0,1.23,-18840,19990,-1150
2002-08-14,2530.0,2560.0,599340.0,1.22,-30000,0,0
2002-08-16,2580.0,2460.0,1156460.0,1.18,-31040,29990,50
2002-08-19,2450.0,2400.0,452394.0,1.15,-100,0,100
2002-08-20,2500.0,2430.0,648090.0,1.16,20000,-20000,0
2002-08-21,2430.0,2620.0,1202937.0,1.25,6490,0,-490
2002-08-22,2650.0,2600.0,1243223.0,1.24,-195000,0,170000
2002-08-23,2610.0,2555.0,627230.0,1.22,13510,-3510,0
2002-08-26,2600.0,2630.0,787130.0,1.26,-7310,0,5310
2002-08-27,2690.0,2655.0,1266680.0,1.27,-46590,0,-6410
2002-08-28,2610.0,2570.0,483260.0,1.23,-7650,0,6650
2002-08-29,2570.0,2560.0,307450.0,1.22,0,0,0
2002-08-30,2635.0,2725.0,1074200.0,1.3,17650,0,-6650
2002-09-02,2790.0,2880.0,1761833.0,1.38,81002,-11002,0
2002-09-03,2880.0,2775.0,742670.0,1.33,-20500,0,0
2002-09-04,2700.0,2715.0,555450.0,1.3,-6420,6920,0
2002-09-05,2750.0,2695.0,720090.0,1.29,14890,700,0
2002-09-06,2670.0,2610.0,459260.0,1.25,0,0,0
2002-09-09,2610.0,2460.0,701541.0,1.18,4310,0,100
2002-09-10,2470.0,2485.0,379340.0,1.19,-23150,16350,6800
2002-09-11,2480.0,2525.0,413350.0,1.21,-18670,16300,2370
2002-09-12,2510.0,2580.0,401740.0,1.23,1000,0,-1000
2002-09-13,2500.0,2505.0,313200.0,1.2,-18000,18000,0
2002-09-16,2550.0,2430.0,313210.0,1.16,30000,-100,0
2002-09-17,2480.0,2520.0,308590.0,1.2,-3250,30050,-6800
2002-09-18,2450.0,2450.0,186540.0,1.17,-21750,20700,1050
2002-09-19,2410.0,2455.0,141210.0,1.17,-10840,8260,2580
2002-09-23,2400.0,2340.0,224280.0,1.12,0,0,0
2002-09-24,2340.0,2285.0,205700.0,1.09,0,0,0
2002-09-25,2295.0,2290.0,282180.0,1.09,0,0,0
2002-09-26,2400.0,2340.0,229790.0,1.12,0,0,0
2002-09-27,2350.0,2355.0,210760.0,1.12,-38780,38780,0
2002-09-30,2355.0,2240.0,239780.0,1.07,0,0,0
2002-10-01,2215.0,2290.0,330020.0,1.09,-4080,4210,0
2002-10-02,2360.0,2420.0,591390.0,1.16,-200250,0,200250
2002-10-04,2400.0,2555.0,846230.0,1.22,-262720,0,262720
2002-10-07,2560.0,2615.0,837610.0,1.25,-175670,65700,109970
2002-10-08,2580.0,2600.0,727690.0,1.24,-216280,0,216280
2002-10-09,2630.0,2670.0,968340.0,1.28,-345320,0,345320
2002-10-10,2650.0,2660.0,948655.0,1.27,-358580,0,358580
2002-10-11,2720.0,2795.0,1158470.0,1.34,-306750,0,306750
2002-10-14,2890.0,2800.0,1115490.0,1.34,-102970,-20010,122980
2002-10-15,2800.0,2770.0,948625.0,1.32,21000,0,-1000
2002-10-16,2830.0,2670.0,963370.0,1.28,-54500,30000,0
2002-10-17,2610.0,2705.0,814490.0,1.29,13000,0,0
2002-10-18,2780.0,2920.0,1736540.0,1.39,-22630,0,3950
2002-10-21,2920.0,2890.0,1207360.0,1.38,610,0,-1610
2002-10-22,2920.0,2760.0,857479.0,1.32,-26050,30000,-3950
2002-10-23,2710.0,2870.0,595850.0,1.37,-2710,0,110
2002-10-24,2830.0,2760.0,487290.0,1.32,-500,0,0
2002-10-25,2670.0,2750.0,273770.0,1.31,0,0,0
2002-10-28,2820.0,2900.0,742574.0,1.39,-38000,39000,-1000
2002-10-29,2890.0,2870.0,492551.0,1.37,-4700,0,0
2002-10-30,2880.0,2765.0,527409.0,1.32,0,0,0
2002-10-31,2765.0,2715.0,503220.0,1.3,7520,-7520,0
2002-11-01,2700.0,2680.0,306235.0,1.28,0,0,0
2002-11-04,2680.0,2710.0,322050.0,1.29,10,-10,0
2002-11-05,2665.0,2695.0,296196.0,1.29,-54530,0,54530
2002-11-06,2740.0,2800.0,816997.0,1.34,-32990,0,33690
2002-11-07,2835.0,2840.0,1095940.0,1.36,-61660,0,61760
2002-11-08,2790.0,2790.0,353350.0,1.33,-30600,-1020,31620
2002-11-11,2760.0,2655.0,407530.0,1.27,100000,-50000,0
2002-11-12,2560.0,2570.0,518180.0,1.23,170400,2600,-168900
2002-11-13,2610.0,2550.0,257810.0,1.22,-200,0,200
2002-11-14,2515.0,2575.0,205630.0,1.23,0,0,0
2002-11-15,2620.0,2610.0,245597.0,1.25,0,0,0
2002-11-18,2610.0,2580.0,139260.0,1.23,0,0,0
2002-11-19,2560.0,2570.0,160123.0,1.23,0,0,0
2002-11-20,2540.0,2700.0,726253.0,1.29,-18460,10000,13640
2002-11-21,2760.0,2705.0,350661.0,1.29,-7000,0,0
2002-11-22,2745.0,2695.0,334700.0,1.29,-9900,0,-100
2002-11-25,2710.0,2870.0,1660042.0,1.37,20270,-20000,-1200
2002-11-26,2925.0,2890.0,737619.0,1.38,-15500,-10000,-500
2002-11-27,2850.0,2915.0,602869.0,1.39,-13000,0,0
2002-11-28,2970.0,2890.0,894615.0,1.38,3680,0,0
2002-11-29,2910.0,2950.0,508010.0,1.41,-1200,0,0
2002-12-02,2950.0,2955.0,521870.0,1.41,-45320,48520,0
2002-12-03,2970.0,3010.0,904090.0,1.44,-50000,50000,0
2002-12-04,3000.0,2900.0,913390.0,1.39,7100,0,-19100
2002-12-05,2880.0,2900.0,597030.0,1.39,0,0,0
2002-12-06,2830.0,2810.0,449690.0,1.34,-860,0,860
2002-12-09,2780.0,2820.0,548112.0,1.35,730,0,-730
2002-12-10,2790.0,2800.0,268402.0,1.34,3510,-10,0
2002-12-11,2840.0,2810.0,372221.0,1.34,0,0,0
2002-12-12,2830.0,2865.0,419083.0,1.37,-9150,5000,4000
2002-12-13,2850.0,2795.0,388140.0,1.34,1830,730,-1000
2002-12-16,2740.0,2680.0,421310.0,1.28,7800,-5000,-2800
2002-12-17,2750.0,2725.0,322650.0,1.3,410,-10,-400
2002-12-18,2700.0,2720.0,299650.0,1.3,-1990,-10,0
2002-12-20,2700.0,2665.0,487900.0,1.27,2850,0,0
2002-12-23,2640.0,2520.0,543470.0,1.2,-1550,0,1550
2002-12-24,2480.0,2410.0,440190.0,1.15,100900,-100000,-900
2002-12-26,2345.0,2335.0,245700.0,1.12,3950,0,-3950
2002-12-27,2285.0,2375.0,264180.0,1.13,12520,0,-11010
2002-12-30,2295.0,2295.0,345274.0,1.1,57790,0,-2150
2003-01-02,2350.0,2415.0,189800.0,1.15,-13040,13120,0
2003-01-03,2490.0,2535.0,384720.0,1.21,-120440,500,119940
2003-01-06,2530.0,2535.0,153464.0,1.21,-17070,17070,0
2003-01-07,2570.0,2485.0,224820.0,1.19,-33650,0,33650
2003-01-08,2470.0,2480.0,179310.0,1.18,-82060,-7050,89110
2003-01-09,2485.0,2460.0,142030.0,1.18,-31810,34310,500
2003-01-10,2460.0,2390.0,244200.0,1.14,3450,-3500,50
2003-01-13,2340.0,2420.0,182520.0,1.16,16500,-16500,0
2003-01-14,2455.0,2440.0,110770.0,1.17,0,0,0
2003-01-15,2460.0,2400.0,194785.0,1.15,-300,0,0
2003-01-16,2365.0,2370.0,108870.0,1.13,0,0,0
2003-01-17,2350.0,2330.0,269392.0,1.11,-32450,0,32450
2003-01-20,2290.0,2295.0,134792.0,1.1,1980,0,20
2003-01-21,2265.0,2265.0,125463.0,1.08,0,0,0
2003-01-22,2230.0,2210.0,240810.0,1.06,0,0,0
2003-01-23,2175.0,2205.0,145170.0,1.05,0,0,0
2003-01-24,2215.0,2150.0,189770.0,1.03,-34220,0,34220
2003-01-27,2040.0,2080.0,195208.0,0.99,-500,0,500
2003-01-28,2065.0,2140.0,169460.0,1.02,0,0,0
2003-01-29,2135.0,2100.0,109581.0,1.0,0,0,0
2003-01-30,2105.0,2245.0,225090.0,1.07,-110490,35080,75410
2003-02-03,2215.0,2250.0,123131.0,1.07,10,-10,0
2003-02-04,2280.0,2275.0,175690.0,1.09,0,0,0
2003-02-05,2230.0,2240.0,224090.0,1.07,0,0,0
2003-02-06,2240.0,2185.0,140530.0,1.04,1560,0,100
2003-02-07,2155.0,2160.0,143540.0,1.03,50,0,50
2003-02-10,2105.0,2140.0,72300.0,1.02,0,0,0
2003-02-11,2155.0,2170.0,208190.0,1.04,170,0,0
2003-02-12,2160.0,2180.0,169980.0,1.04,0,0,0
2003-02-13,2160.0,2190.0,243990.0,1.05,100,0,-100
2003-02-14,2190.0,2250.0,252040.0,1.07,0,0,0
2003-02-17,2320.0,2400.0,456098.0,1.15,-98590,0,98590
2003-02-18,2430.0,2410.0,428330.0,1.15,-98750,0,98750
2003-02-19,2450.0,2370.0,292810.0,1.13,-97410,0,97800
2003-02-20,2335.0,2350.0,124544.0,1.12,8370,0,0
2003-02-21,2320.0,2395.0,163750.0,1.14,-78770,0,78770
2003-02-24,2410.0,2395.0,221490.0,1.14,-42180,-10,42190
2003-02-25,2370.0,2335.0,198780.0,1.12,-60890,-24010,84900
2003-02-26,2350.0,2310.0,168870.0,1.1,-85530,0,75530
2003-02-27,2290.0,2300.0,103410.0,1.1,-44190,0,35690
2003-02-28,2310.0,2290.0,84520.0,1.09,1660,-3680,2020
2003-03-03,2290.0,2360.0,206810.0,1.13,-200,0,18700
2003-03-04,2340.0,2345.0,134240.0,1.12,-42540,0,42540
2003-03-05,2300.0,2250.0,99640.0,1.07,10,-10,0
2003-03-06,2225.0,2205.0,158790.0,1.05,-103610,0,103610
2003-03-07,2170.0,2120.0,193250.0,1.01,-43580,0,43580
2003-03-10,2055.0,2060.0,138610.0,0.98,-40000,0,40000
2003-03-11,2020.0,2030.0,175460.0,0.97,-59310,0,59310
2003-03-12,2025.0,2100.0,183400.0,1.0,-47390,0,47390
2003-03-13,2145.0,2095.0,128730.0,1.0,-47070,0,47070
2003-03-14,2210.0,2185.0,180340.0,1.04,-45030,-6000,50930
2003-03-17,2130.0,2100.0,307550.0,1.0,-34630,0,34730
2003-03-18,2190.0,2130.0,745400.0,1.02,320370,-10,-320360
2003-03-19,2100.0,2085.0,633910.0,1.0,81320,0,-81320
2003-03-20,2100.0,2300.0,1171816.0,1.1,3020,9990,-13010
2003-03-21,2330.0,2320.0,518446.0,1.11,-151550,0,151540
2003-03-24,2365.0,2290.0,403630.0,1.09,-5000,5000,0
2003-03-25,2220.0,2200.0,367100.0,1.05,10,0,0
2003-03-26,2250.0,2325.0,607430.0,1.11,-204440,0,204440
2003-03-27,2340.0,2325.0,422650.0,1.11,15000,-15000,0
2003-03-28,2250.0,2235.0,267240.0,1.07,0,0,0
2003-03-31,2225.0,2120.0,151830.0,1.01,0,0,0
2003-04-01,2050.0,2120.0,177120.0,1.89,-17010,0,0
2003-04-02,2150.0,2160.0,151480.0,1.93,-110,0,100
2003-04-03,2220.0,2180.0,218650.0,1.94,0,0,0
2003-04-04,2185.0,2270.0,334685.0,2.02,-57870,0,57870
2003-04-07,2350.0,2400.0,648312.0,2.14,-146608,-2,144610
2003-04-08,2310.0,2370.0,361192.0,2.11,0,0,0
2003-04-09,2325.0,2290.0,172700.0,2.04,0,0,0
2003-04-10,2255.0,2350.0,243353.0,2.1,-68497,-3,68300
2003-04-11,2380.0,2470.0,853040.0,2.2,-326210,150660,175550
2003-04-14,2510.0,2470.0,578050.0,2.2,4110,-10,-2800
2003-04-15,2545.0,2490.0,395765.0,2.22,-16130,18130,0
2003-04-16,2560.0,2560.0,710240.0,2.28,-114860,46860,-2000
2003-04-17,2500.0,2490.0,296610.0,2.22,0,0,0
2003-04-18,2515.0,2560.0,386810.0,2.28,18380,25000,0
2003-04-21,2560.0,2510.0,238080.0,2.24,3550,-3150,0
2003-04-22,2500.0,2465.0,291230.0,2.2,-19400,0,19400
2003-04-23,2510.0,2425.0,236310.0,2.16,5210,-10,0
2003-04-24,2400.0,2370.0,228460.0,2.11,-725,-5,730
2003-04-25,2310.0,2300.0,304260.0,2.05,-78440,0,79040
2003-04-28,2230.0,2315.0,130890.0,2.07,-36980,0,36980
2003-04-29,2380.0,2415.0,264270.0,2.15,-11010,31210,-200
2003-04-30,2430.0,2400.0,96710.0,2.14,-11900,11900,0
2003-05-02,2415.0,2360.0,129530.0,2.11,380,-540,160
2003-05-06,2400.0,2385.0,140310.0,2.13,-28920,29030,-110
2003-05-07,2410.0,2470.0,365380.0,2.2,-11970,-21500,32970
2003-05-09,2440.0,2480.0,201060.0,2.21,-41750,0,41600
2003-05-12,2530.0,2580.0,552450.0,2.3,-121290,-22270,143560
2003-05-13,2600.0,2490.0,423520.0,2.22,-150970,0,150970
2003-05-14,2500.0,2560.0,506590.0,2.28,300,0,-300
2003-05-15,2600.0,2570.0,361580.0,2.29,0,0,0
2003-05-16,2590.0,2600.0,909880.0,2.32,100100,-100000,-100
2003-05-19,2590.0,2450.0,446940.0,2.19,84820,-81680,-3140
2003-05-20,2350.0,2450.0,265700.0,2.19,430,0,0
2003-05-21,2440.0,2520.0,348640.0,2.25,820,0,0
2003-05-22,2450.0,2430.0,427980.0,2.17,-5270,0,6000
2003-05-23,2480.0,2465.0,204820.0,2.2,0,0,0
2003-05-26,2465.0,2475.0,337020.0,2.21,-51220,1170,50050
2003-05-27,2485.0,2550.0,483490.0,2.27,-91400,0,91400
2003-05-28,2600.0,2650.0,982470.0,2.36,-155190,-10,168200
2003-05-29,2675.0,2610.0,408721.0,2.33,30450,0,-30450
2003-05-30,2635.0,2665.0,400700.0,2.38,-14220,0,14220
2003-06-02,2730.0,2730.0,843220.0,2.44,7160,-640,-3520
2003-06-03,2700.0,2670.0,398267.0,2.38,-4400,-42080,46480
2003-06-04,2750.0,2780.0,2073080.0,2.48,-60600,65700,-5100
2003-06-05,3000.0,3035.0,3339928.0,2.71,-21382,40512,-5100
2003-06-09,3010.0,2915.0,875622.0,2.6,7540,-10000,2160
2003-06-10,2885.0,2900.0,570834.0,2.59,19950,-20000,-950
