Symbol,한온시스템_시가(원),한온시스템_종가(원),한온시스템_거래량(주),한온시스템_PER(IFRS-연결),한온시스템_순매수수량(개인)(주),한온시스템_순매수수량(기관계)(주),한온시스템_순매수수량(외국인계)(주)
2006-09-21,11200.0,11350.0,273010.0,13.1,-62604,175290,-113926
2006-09-22,11200.0,11000.0,194682.0,12.69,-23620,-30480,55750
2006-09-25,11000.0,11100.0,267084.0,12.81,-46473,8053,38230
2006-09-26,11100.0,10850.0,266290.0,12.52,4820,-17570,17290
2006-09-27,10850.0,11050.0,478582.0,12.75,-13740,118490,-107860
2006-09-28,11100.0,10950.0,249691.0,12.64,19920,21050,-40480
2006-09-29,11100.0,11050.0,208602.0,12.75,-37080,-14410,52700
2006-10-02,11050.0,11100.0,216258.0,12.81,-6713,9013,-2390
2006-10-04,11100.0,10950.0,163450.0,12.64,-7290,-36790,47010
2006-10-09,10950.0,10500.0,279868.0,12.12,-81210,-17400,104240
2006-10-10,10450.0,10500.0,138972.0,12.12,-33209,-9781,36180
2006-10-11,10300.0,10250.0,192322.0,11.83,18780,-32540,9690
2006-10-12,10250.0,10400.0,114361.0,12.0,-17840,-7070,13300
2006-10-13,10400.0,10600.0,446771.0,12.23,-30380,-72950,99210
2006-10-16,10850.0,10700.0,82010.0,12.35,-10920,16130,-4860
2006-10-17,11000.0,10500.0,207879.0,12.12,-10490,-117090,129470
2006-10-18,10250.0,10200.0,185410.0,11.77,55020,57150,-119920
2006-10-19,10250.0,10200.0,395462.0,11.77,32589,105881,-138260
2006-10-20,10300.0,10100.0,409718.0,11.65,65710,104810,-81690
2006-10-23,10250.0,10600.0,480158.0,12.23,-71230,-14540,85350
2006-10-24,10650.0,10600.0,264900.0,12.23,-15070,-25840,62570
2006-10-25,10550.0,10550.0,184082.0,12.17,-19077,12090,15557
2006-10-26,10600.0,10650.0,429330.0,12.29,6225,-70705,124840
2006-10-27,10650.0,10850.0,150205.0,12.52,-55270,30150,21000
2006-10-30,10900.0,10800.0,94106.0,12.46,-17270,20060,-5510
2006-10-31,10800.0,10900.0,100638.0,12.58,-16950,37750,-10080
2006-11-01,10850.0,10700.0,249253.0,12.35,-6049,-16571,-14750
2006-11-02,10600.0,11100.0,435030.0,12.81,-62720,116830,-132660
2006-11-03,11000.0,10950.0,122809.0,12.64,-5230,11670,-20600
2006-11-06,10800.0,10950.0,233030.0,12.64,-50220,34050,-28650
2006-11-07,10950.0,11200.0,146542.0,12.92,-61440,58720,-50150
2006-11-08,11200.0,11100.0,95953.0,12.81,2510,42970,-49720
2006-11-09,11000.0,11150.0,196424.0,12.87,8193,46007,-77340
2006-11-10,11200.0,10900.0,52132.0,12.58,2568,-3478,6940
2006-11-13,10850.0,10800.0,79385.0,12.46,-8970,13230,-5960
2006-11-14,10850.0,10800.0,66365.0,12.46,3580,-9660,4560
2006-11-15,10900.0,11050.0,191699.0,12.75,-27980,2990,26020
2006-11-16,11000.0,11450.0,243247.0,13.21,-55400,-34220,87430
2006-11-17,11550.0,11750.0,170113.0,13.56,-71850,9020,60110
2006-11-20,11800.0,11750.0,108580.0,13.56,-42780,-15440,58220
2006-11-21,11300.0,11650.0,260530.0,13.44,-8050,18300,-6570
2006-11-22,11400.0,11300.0,277672.0,13.04,105330,27010,-122130
2006-11-23,11300.0,11100.0,340273.0,12.81,1430,-55430,56150
2006-11-24,11100.0,11000.0,289977.0,12.69,18085,-43555,88390
2006-11-27,10950.0,11100.0,377926.0,12.81,78417,-134171,56810
2006-11-28,10950.0,11100.0,183358.0,12.81,9394,4900,-13894
2006-11-29,11300.0,11200.0,186088.0,12.92,19120,23720,-47000
2006-11-30,11350.0,11800.0,357451.0,13.62,-104290,-26710,160840
2006-12-01,11800.0,11900.0,307580.0,13.73,-27200,-59150,91050
2006-12-04,11950.0,11900.0,76278.0,13.73,-31273,-2887,35240
2006-12-05,12100.0,12000.0,138522.0,13.85,-64430,-8720,78800
2006-12-06,12050.0,11750.0,490030.0,13.56,66444,-55554,-94030
2006-12-07,11550.0,11400.0,224611.0,13.15,10260,-17790,-14470
2006-12-08,11350.0,11200.0,206500.0,12.92,-5550,-57510,57830
2006-12-11,11050.0,11500.0,85590.0,13.27,-3120,-25780,25770
2006-12-12,11500.0,11500.0,134587.0,13.27,-52670,-9800,63710
2006-12-13,11500.0,11100.0,274882.0,12.81,82877,-48867,-31820
2006-12-14,11150.0,11450.0,472914.0,13.21,-21080,-94080,121230
2006-12-15,11500.0,11500.0,177741.0,13.27,29340,-67330,24260
2006-12-18,11550.0,11750.0,400289.0,13.56,-60167,-42703,96460
2006-12-19,11850.0,11750.0,201207.0,13.56,-26003,61863,-3200
2006-12-20,11950.0,12300.0,386920.0,14.19,-113050,36750,16880
2006-12-21,12300.0,12400.0,415441.0,14.31,-72110,103020,-16630
2006-12-22,12300.0,11900.0,203896.0,13.73,-63110,65180,-1720
2006-12-26,11850.0,12500.0,210896.0,14.42,-33910,67710,-33730
2006-12-27,12300.0,12000.0,54600.0,13.85,7860,-10060,2200
2006-12-28,12000.0,12350.0,158920.0,14.25,-42440,1080,40820
2007-01-02,12200.0,12050.0,94090.0,15.69,14080,-25860,12120
2007-01-03,12250.0,11550.0,115460.0,15.04,25200,-13020,4610
2007-01-04,11650.0,11450.0,182981.0,14.91,14750,-58090,39320
2007-01-05,11450.0,11100.0,209177.0,14.46,83257,-49020,-24447
2007-01-08,11100.0,10950.0,151152.0,14.26,1860,2240,7140
2007-01-09,11000.0,10950.0,222034.0,14.26,29220,-42820,13730
2007-01-10,10950.0,10750.0,255607.0,14.0,37310,-66050,6770
2007-01-11,10750.0,10800.0,291681.0,14.07,39775,14615,-59290
2007-01-12,10900.0,10900.0,113152.0,14.2,-15330,-19970,34840
2007-01-15,10950.0,11650.0,270713.0,15.17,-84858,-27572,114070
2007-01-16,11600.0,11600.0,321019.0,15.11,-35822,-185978,203540
2007-01-17,11700.0,11250.0,141295.0,14.65,57310,-20490,-30350
2007-01-18,11150.0,11150.0,124381.0,14.52,31530,6780,-47450
2007-01-19,11250.0,10900.0,104383.0,14.2,18420,-28980,33260
2007-01-22,10900.0,10950.0,126320.0,14.26,16770,18070,-46760
2007-01-23,10750.0,10900.0,63173.0,14.2,-18580,5890,10020
2007-01-24,10900.0,11200.0,81560.0,14.59,-18730,13400,2200
2007-01-25,11250.0,11250.0,48100.0,14.65,-20700,21660,-2200
2007-01-26,11200.0,10850.0,87050.0,14.13,44910,-27320,-16730
2007-01-29,10950.0,10700.0,58795.0,13.94,23860,-23490,430
2007-01-30,10700.0,10650.0,93530.0,13.87,10,15680,-29540
2007-01-31,10650.0,10500.0,350161.0,13.68,75130,43790,-121160
2007-02-01,10550.0,10550.0,185504.0,13.74,5900,97690,-110290
2007-02-02,10600.0,10800.0,235512.0,14.07,25070,-8470,-15230
2007-02-05,10700.0,10700.0,147785.0,13.94,9300,6230,-15150
2007-02-06,10700.0,10850.0,240036.0,14.13,17040,-1480,-51560
2007-02-07,10750.0,10600.0,198127.0,13.81,87840,24320,-114980
2007-02-08,10600.0,10500.0,232322.0,13.68,27430,50020,-78510
2007-02-09,10500.0,10450.0,245431.0,13.61,113660,-23290,-94430
2007-02-12,10550.0,10250.0,213995.0,13.35,48340,34570,-59730
2007-02-13,10200.0,10100.0,245146.0,13.15,38590,45340,-87460
2007-02-14,10200.0,10350.0,616599.0,13.48,59850,150560,-213680
2007-02-15,10400.0,10100.0,405399.0,13.15,135670,-58060,-72610
2007-02-16,10100.0,9860.0,531539.0,12.84,208849,-46389,-178680
2007-02-20,9990.0,10000.0,344610.0,13.02,37710,56610,-129320
2007-02-21,10250.0,10550.0,858880.0,13.74,37470,56830,-42730
2007-02-22,10650.0,10650.0,373497.0,13.87,-89900,20,105000
2007-02-23,10700.0,10700.0,219170.0,13.94,-4460,64320,1390
2007-02-26,10600.0,10700.0,180995.0,13.94,11135,18805,990
2007-02-27,10600.0,10650.0,159668.0,13.87,-27600,51930,200
2007-02-28,10050.0,10250.0,391390.0,13.35,24110,-17210,-5080
2007-03-02,10100.0,10100.0,199871.0,13.15,7820,37870,-44380
2007-03-05,10050.0,10150.0,268509.0,13.22,-40840,48800,4050
2007-03-06,10250.0,10550.0,227960.0,13.74,-23360,61150,-12790
2007-03-07,10650.0,10100.0,641686.0,13.15,300490,109590,-439710
2007-03-08,10150.0,9950.0,782852.0,12.96,324030,67460,-398460
2007-03-09,10100.0,9930.0,518668.0,12.93,251065,-32955,-238840
2007-03-12,9950.0,9900.0,421397.0,12.89,196500,760,-192260
2007-03-13,9900.0,9850.0,510147.0,12.83,78064,81566,-145300
2007-03-14,9710.0,9720.0,271337.0,12.66,41463,3207,-45370
2007-03-15,9750.0,9900.0,305957.0,12.89,-48825,122095,-69340
2007-03-16,9900.0,9840.0,177105.0,12.82,10946,-6076,6780
2007-03-19,9850.0,10100.0,256230.0,13.15,-27960,53310,-130
2007-03-20,10100.0,10200.0,218373.0,13.28,-73225,75095,15230
2007-03-21,10200.0,10100.0,241860.0,13.15,69270,-41850,-34520
2007-03-22,10150.0,10000.0,240421.0,13.02,21224,-26014,6200
2007-03-23,10000.0,9880.0,204446.0,12.87,57156,-41816,-2270
2007-03-26,9880.0,9600.0,697594.0,12.5,455389,-65639,-369810
2007-03-27,9600.0,9650.0,683188.0,12.57,134431,149659,-335330
2007-03-28,9680.0,9550.0,336838.0,12.44,-8330,34486,-19820
2007-03-29,9520.0,9780.0,273254.0,12.74,-47560,46510,-14450
2007-03-30,9800.0,9870.0,293353.0,12.85,16363,-12050,11790
2007-04-02,10050.0,11000.0,2101386.0,14.33,-51020,17370,93360
2007-04-03,11000.0,10600.0,1077153.0,13.81,204405,150235,-334300
2007-04-04,10700.0,10700.0,544872.0,13.94,-4658,-20702,26500
2007-04-05,10550.0,10500.0,523780.0,13.68,169433,-64113,-91820
2007-04-06,10500.0,10400.0,523197.0,13.55,118410,-106670,18540
2007-04-09,10400.0,10200.0,848224.0,13.28,373915,-410535,64280
2007-04-10,10300.0,10650.0,1025834.0,13.87,-89020,204490,-182280
2007-04-11,10700.0,10800.0,980289.0,14.07,217850,71860,-304160
2007-04-12,10800.0,11000.0,656480.0,14.33,-136558,185178,-53190
2007-04-13,10950.0,10750.0,361483.0,14.0,99810,-76410,380
2007-04-16,10750.0,10750.0,331190.0,14.0,17729,-13479,-5190
2007-04-17,10800.0,10500.0,367715.0,13.68,129670,-145640,10940
2007-04-18,10500.0,10900.0,479346.0,14.2,-147051,143291,-80
2007-04-19,11000.0,10550.0,287494.0,13.74,24812,-27272,-8090
2007-04-20,10650.0,10650.0,275432.0,13.87,-38540,32890,-650
2007-04-23,10750.0,10500.0,341572.0,13.68,47727,-66177,16410
2007-04-24,10450.0,10050.0,934305.0,13.09,295712,-51812,-127900
2007-04-25,10150.0,9730.0,1297098.0,12.67,454687,-237922,-139110
2007-04-26,9800.0,9900.0,476267.0,12.89,49104,-60424,29510
2007-04-27,9900.0,9690.0,552481.0,12.62,130128,-61008,-17210
2007-04-30,9650.0,9650.0,528696.0,12.57,378528,-225698,-141740
2007-05-02,9790.0,9950.0,681214.0,12.96,88780,12740,-61300
2007-05-03,10000.0,10100.0,582561.0,13.15,31110,51620,-10970
2007-05-04,10150.0,9950.0,458082.0,12.96,155567,-142817,89370
2007-05-07,9960.0,10000.0,411547.0,13.02,56763,-90603,54770
2007-05-08,9980.0,9870.0,448027.0,12.85,59758,-85418,83240
2007-05-09,9800.0,9820.0,336105.0,12.79,51865,-43575,17090
2007-05-10,9850.0,9700.0,524261.0,12.63,15070,-17560,9000
2007-05-11,9660.0,9700.0,419874.0,12.63,126780,-92520,19630
2007-05-14,9750.0,10200.0,1152305.0,13.28,-100380,-87620,379800
2007-05-15,9990.0,10100.0,869012.0,13.15,-136710,-113590,356660
2007-05-16,10200.0,10200.0,865601.0,13.28,139390,-217910,218470
2007-05-17,10350.0,9940.0,729430.0,12.95,344150,-256570,3500
2007-05-18,9900.0,9810.0,638034.0,12.78,191369,-129459,-22360
2007-05-21,9750.0,10000.0,797611.0,13.02,79568,-13958,-14090
2007-05-22,10050.0,9870.0,435510.0,12.85,21410,-58180,29840
2007-05-23,9870.0,9900.0,440360.0,12.89,13660,-20520,6440
2007-05-25,9870.0,9830.0,352741.0,12.8,-11770,17920,-3840
2007-05-28,9860.0,9920.0,692173.0,12.92,181747,-172887,-9120
2007-05-29,10000.0,9820.0,377613.0,12.79,58420,-42380,-11010
2007-05-30,9860.0,9710.0,773782.0,12.65,225744,3836,-230830
2007-05-31,9750.0,9930.0,1305422.0,12.93,-77045,-69135,135820
2007-06-01,10150.0,9990.0,1175853.0,13.01,108990,-307300,152770
2007-06-04,10100.0,9850.0,707625.0,12.83,63940,-147720,85790
2007-06-05,9980.0,10400.0,1235469.0,13.55,-86933,-16585,117180
2007-06-07,10400.0,10900.0,1374440.0,14.2,22438,-133810,121792
2007-06-08,10700.0,11000.0,1050567.0,14.33,-104794,-4466,99480
2007-06-11,11150.0,11000.0,888448.0,14.33,-65819,-14571,77460
2007-06-12,11050.0,11150.0,714769.0,14.52,-238990,125900,-6650
2007-06-13,11000.0,11050.0,682176.0,14.39,-158960,77840,-39000
2007-06-14,11250.0,11100.0,703029.0,14.46,3636,40274,-40860
2007-06-15,11200.0,11550.0,827632.0,15.04,-227859,96589,132670
2007-06-18,11750.0,11900.0,1097622.0,15.5,-453842,332642,15490
2007-06-19,12000.0,11700.0,530850.0,15.24,-22030,32170,-11870
2007-06-20,11700.0,11000.0,556387.0,14.33,6315,18035,-48900
2007-06-21,10900.0,11400.0,407839.0,14.85,-105760,69580,31080
2007-06-22,11600.0,11100.0,312192.0,14.46,9240,-13750,1250
2007-06-25,10900.0,11250.0,363393.0,14.65,-137605,-17475,151140
2007-06-26,11200.0,11200.0,285430.0,14.59,-67900,-9641,73041
2007-06-27,11350.0,11300.0,282532.0,14.72,-104898,16658,86090
2007-06-28,11300.0,11300.0,244120.0,14.72,-9102,-33698,43640
2007-06-29,11350.0,11200.0,443132.0,14.59,-151881,84151,75130
2007-07-02,11200.0,11200.0,349053.0,14.59,-60790,-12760,62060
2007-07-03,11300.0,11600.0,502566.0,15.11,-37090,-14510,38310
2007-07-04,11600.0,11450.0,324630.0,14.91,510,-36600,20360
2007-07-05,11450.0,11450.0,398639.0,14.91,-46904,12254,42520
2007-07-06,11500.0,11450.0,237740.0,14.91,22120,-17030,-10400
2007-07-09,11450.0,11300.0,399188.0,14.72,76072,-56990,-18500
2007-07-10,11150.0,11250.0,583751.0,14.65,38770,-132850,98450
2007-07-11,11200.0,11300.0,286392.0,14.72,-50395,-8687,51990
2007-07-12,11300.0,11150.0,276698.0,14.52,58455,-70765,11660
2007-07-13,11250.0,11200.0,317156.0,14.59,-10485,4670,-1750
2007-07-16,11200.0,11600.0,534306.0,15.11,-175500,98720,17500
2007-07-18,11650.0,11250.0,316808.0,14.65,51268,1392,-60060
2007-07-19,11350.0,11100.0,311266.0,14.46,38190,-51700,6020
2007-07-20,11150.0,11200.0,325224.0,14.59,70880,-66560,18850
2007-07-23,11200.0,10900.0,1080348.0,14.2,593460,-331310,150120
2007-07-24,10900.0,10800.0,298626.0,14.07,18190,-11860,-8910
2007-07-25,10750.0,11150.0,337430.0,14.52,-58424,42884,11630
2007-07-26,11200.0,11400.0,916025.0,14.85,-40620,-26310,91780
2007-07-27,11250.0,11200.0,780459.0,14.59,-38780,-151170,169340
2007-07-30,11200.0,11150.0,318942.0,14.52,10298,-42378,-14790
2007-07-31,11200.0,11300.0,321118.0,14.72,-2190,-59140,41930
2007-08-01,11250.0,10500.0,624817.0,13.68,150792,-81042,-75600
2007-08-02,10700.0,10200.0,596487.0,13.28,167832,-52682,-125310
2007-08-03,10350.0,10300.0,429344.0,13.41,45860,-43780,-54530
2007-08-06,10100.0,10100.0,451240.0,13.15,115640,-13120,-134240
2007-08-07,10300.0,10200.0,243904.0,13.28,59490,6980,-69750
2007-08-08,10300.0,10550.0,428236.0,13.74,17370,40050,-73720
2007-08-09,10600.0,10300.0,370870.0,13.41,-27280,-14810,34430
2007-08-10,10000.0,9850.0,510460.0,12.83,171630,-63100,-108510
2007-08-13,9860.0,10100.0,346178.0,13.15,9190,24970,-69300
2007-08-14,10000.0,9790.0,348661.0,12.75,-10394,-30166,37840
2007-08-16,9490.0,9100.0,449193.0,11.85,-75943,103403,-27900
2007-08-17,9320.0,8550.0,403510.0,11.14,105685,-11785,-95230
2007-08-20,8900.0,9050.0,784110.0,11.79,34370,45560,-129490
2007-08-21,9110.0,9070.0,321458.0,11.81,-61080,2440,47820
2007-08-22,9290.0,9190.0,179927.0,11.97,7141,37869,-61990
2007-08-23,9350.0,9250.0,373250.0,12.05,-90190,81340,20880
2007-08-24,9320.0,9300.0,156010.0,12.11,-18350,9680,8260
2007-08-27,9550.0,9470.0,246757.0,12.33,-2775,-27325,38060
2007-08-28,9450.0,9790.0,293251.0,12.75,-108870,89070,14760
2007-08-29,9670.0,10050.0,392869.0,13.09,-52240,-7800,72730
2007-08-30,10300.0,10050.0,366907.0,13.09,-29240,-60880,83280
2007-08-31,10250.0,10600.0,372914.0,13.81,-243278,127668,89790
2007-09-03,10600.0,10600.0,205962.0,13.81,-42030,52600,-14780
2007-09-04,10450.0,10600.0,277014.0,13.81,-71432,28742,29680
2007-09-05,10650.0,10100.0,411418.0,13.15,13790,-52440,44090
2007-09-06,10000.0,10500.0,148051.0,13.68,-65450,63140,-6010
2007-09-07,10500.0,10200.0,108500.0,13.28,5830,7670,-9130
2007-09-10,9930.0,9760.0,200550.0,12.71,63030,-64780,2320
2007-09-11,9980.0,9880.0,133080.0,12.87,2230,3350,910
2007-09-12,10100.0,9600.0,174610.0,12.5,68636,-83666,17450
2007-09-13,9700.0,9860.0,346789.0,12.84,88790,-101720,6500
2007-09-14,9860.0,9800.0,279829.0,12.76,76544,-99264,12000
2007-09-17,9810.0,9680.0,146827.0,12.61,-2684,-18096,21910
2007-09-18,9610.0,9640.0,99581.0,12.56,19260,-21400,3720
2007-09-19,9840.0,9830.0,203403.0,12.8,-88792,90022,-11650
2007-09-20,9830.0,9620.0,198760.0,12.53,44470,-3060,-44590
2007-09-21,9620.0,9360.0,563275.0,12.19,263230,-81360,-103050
2007-09-27,9450.0,9420.0,443438.0,12.27,110440,72190,-159550
2007-09-28,9480.0,9390.0,455638.0,12.23,177120,9380,-187640
2007-10-01,9350.0,9500.0,317988.0,12.37,37869,18471,-60180
2007-10-02,9680.0,9550.0,614819.0,12.44,64820,35340,-96300
2007-10-04,9570.0,9520.0,260484.0,12.4,31365,16905,-51870
2007-10-05,9500.0,9380.0,228546.0,12.22,13080,-11850,-2410
2007-10-08,9380.0,9220.0,256776.0,12.01,52970,-36490,3460
2007-10-09,9240.0,9180.0,209763.0,11.96,96550,-52900,-40080
2007-10-10,9250.0,9180.0,246690.0,11.96,11860,10680,-19020
2007-10-11,9150.0,9290.0,260202.0,12.1,8170,-14900,-2700
2007-10-12,9230.0,9120.0,204381.0,11.88,33076,-2846,-31050
2007-10-15,9140.0,9000.0,178647.0,11.72,34690,-26160,-14090
2007-10-16,8980.0,8710.0,304954.0,11.34,63486,-59706,-720
2007-10-17,8710.0,8700.0,307364.0,11.33,-18920,-27620,44340
2007-10-18,8700.0,8820.0,216479.0,11.49,58310,-30430,-30030
2007-10-19,8830.0,8700.0,222532.0,11.33,13640,-65500,53680
2007-10-22,8580.0,8400.0,383797.0,10.94,34960,-20730,-14210
2007-10-23,8500.0,8170.0,462391.0,10.64,185410,-50570,-101430
2007-10-24,8230.0,7840.0,522109.0,10.21,96879,-112289,31900
2007-10-25,7850.0,7910.0,467731.0,10.3,98220,-50130,-54230
2007-10-26,7920.0,7930.0,297701.0,10.33,43070,-37070,-8430
2007-10-29,7990.0,8370.0,454066.0,10.9,21811,-20081,12240
2007-10-30,8400.0,8640.0,310178.0,11.25,-58419,-8641,66590
2007-10-31,8640.0,8870.0,249552.0,11.55,-95030,21660,69160
2007-11-01,8950.0,8980.0,355900.0,11.7,-143680,74480,69520
2007-11-02,8890.0,8910.0,386423.0,11.6,-83190,-131420,216250
2007-11-05,8900.0,8870.0,282493.0,11.55,930,-42180,44470
2007-11-06,8980.0,8820.0,202913.0,11.49,-18190,39540,-25190
2007-11-07,8770.0,8600.0,230610.0,11.2,10890,580,-11660
2007-11-08,8600.0,8100.0,379065.0,10.55,82040,-103410,26460
2007-11-09,8160.0,8090.0,434860.0,10.54,156150,54130,-217460
2007-11-12,8020.0,7910.0,346191.0,10.3,83370,33350,-117200
2007-11-13,7890.0,7760.0,603401.0,10.11,64140,-31050,-33070
2007-11-14,7800.0,7560.0,921791.0,9.85,214810,-104610,-111250
2007-11-15,7400.0,7990.0,832492.0,10.41,-151094,20654,103860
2007-11-16,8080.0,7920.0,668263.0,10.32,-6877,-265173,252860
2007-11-19,8090.0,7970.0,233518.0,10.38,-7390,-17810,23930
2007-11-20,7970.0,8030.0,231801.0,10.46,-95090,45100,43270
2007-11-21,8070.0,7810.0,400919.0,10.17,100700,-211540,106500
2007-11-22,7650.0,8000.0,288588.0,10.42,-126660,133430,18760
2007-11-23,7960.0,7900.0,204259.0,10.29,-46082,35123,-2861
2007-11-26,8020.0,7900.0,223863.0,10.29,28030,-42570,14250
2007-11-27,7880.0,7750.0,317139.0,10.09,31578,-94928,59340
2007-11-28,7820.0,7820.0,287985.0,10.18,-48230,-65680,113220
2007-11-29,7920.0,8200.0,323937.0,10.68,-84420,75200,2840
2007-11-30,8200.0,8430.0,235971.0,10.98,-112366,80736,24810
2007-12-03,8450.0,8730.0,304405.0,11.37,-105150,3640,95690
2007-12-04,8730.0,8570.0,202816.0,11.16,9250,39020,-59860
2007-12-05,8530.0,8600.0,134888.0,11.2,-29200,22290,4990
2007-12-06,8720.0,8920.0,321970.0,11.62,-138899,91599,43250
2007-12-07,8920.0,9090.0,431503.0,11.84,-131609,1619,127600
2007-12-10,9100.0,8950.0,270899.0,11.66,-67290,26400,42740
2007-12-11,9170.0,8830.0,194025.0,11.5,-19238,7468,20970
2007-12-12,8700.0,8690.0,379752.0,11.32,23592,21078,-42370
2007-12-13,8700.0,8210.0,620826.0,10.69,191070,-268000,78440
2007-12-14,8320.0,8700.0,310115.0,11.33,-92131,53431,5260
2007-12-17,8570.0,8510.0,95900.0,11.08,-6836,18946,-13450
2007-12-18,8510.0,8900.0,220883.0,11.59,-85980,5350,77530
2007-12-20,8990.0,8750.0,129050.0,11.4,-7838,893,20835
2007-12-21,8670.0,8690.0,160456.0,11.32,22945,47610,-72175
2007-12-24,8620.0,8900.0,143260.0,11.59,-16977,25517,32410
2007-12-26,8900.0,8890.0,158027.0,11.58,5228,33002,-29650
2007-12-27,8620.0,8690.0,105005.0,11.32,-20200,-22100,42940
2007-12-28,8680.0,8680.0,138247.0,11.31,-29880,-38490,75410
2008-01-02,8850.0,8300.0,218701.0,8.73,61740,-126560,72420
2008-01-03,8350.0,8310.0,153477.0,8.74,16297,-26787,8480
2008-01-04,8300.0,8310.0,144748.0,8.74,-11800,-32050,41470
2008-01-07,8310.0,8280.0,94292.0,8.71,-23140,-14520,34280
2008-01-08,8280.0,8380.0,143180.0,8.82,-33680,-8260,39080
2008-01-09,8350.0,8300.0,115539.0,8.73,-16860,-6140,11260
2008-01-10,8330.0,8250.0,203882.0,8.68,9470,-21050,13350
2008-01-11,8330.0,8160.0,157922.0,8.58,-2130,-67670,67280
2008-01-14,8150.0,8210.0,98125.0,8.64,-63840,47580,9390
2008-01-15,8220.0,8080.0,107542.0,8.5,6140,-2650,-9030
2008-01-16,7970.0,7890.0,151570.0,8.3,-2200,31340,-40120
2008-01-17,8000.0,7740.0,162740.0,8.14,-18590,18320,-3540
2008-01-18,7700.0,7960.0,142260.0,8.37,-37630,26780,1900
2008-01-21,8100.0,8200.0,361992.0,8.63,-47420,7160,36380
2008-01-22,8350.0,7800.0,422712.0,8.2,86620,45080,-142920
2008-01-23,8030.0,8000.0,235832.0,8.42,-26610,15490,2400
2008-01-24,8040.0,7970.0,235965.0,8.38,67470,48190,-131450
2008-01-25,8000.0,7940.0,205236.0,8.35,68470,24230,-104610
2008-01-28,7820.0,7670.0,180962.0,8.07,-14368,24418,-69460
2008-01-29,7700.0,8040.0,202835.0,8.46,-98540,65330,24390
2008-01-30,7920.0,7740.0,141471.0,8.14,-5760,-14950,4400
2008-01-31,7840.0,8000.0,200495.0,8.42,-91175,-6415,90800
2008-02-01,7950.0,8180.0,184606.0,8.6,-56741,4121,47240
2008-02-04,8210.0,8240.0,106704.0,8.67,-34947,2420,31910
2008-02-05,8300.0,8130.0,52063.0,8.55,-11030,8350,1520
2008-02-11,8030.0,7900.0,97910.0,8.31,19390,-23710,22010
2008-02-12,7920.0,7980.0,79232.0,8.39,19090,-16830,7500
2008-02-13,8010.0,8000.0,86127.0,8.42,-17790,-21460,35640
2008-02-14,8030.0,8440.0,206499.0,8.88,-134676,16706,108940
2008-02-15,8390.0,8390.0,152906.0,8.83,-5050,-5500,6930
2008-02-18,8390.0,8200.0,162012.0,8.63,43282,4588,-47340
2008-02-19,8240.0,8400.0,100010.0,8.84,-30720,49060,-21180
2008-02-20,8240.0,7910.0,223669.0,8.32,93396,-94316,330
2008-02-21,8040.0,8000.0,134340.0,8.42,-12590,19050,-12320
2008-02-22,8090.0,7850.0,231301.0,8.26,58121,-80631,23530
2008-02-25,7870.0,7850.0,65820.0,8.26,-5820,13560,-14180
2008-02-26,7910.0,7960.0,150470.0,8.37,2293,23907,-25950
2008-02-27,7980.0,7880.0,166460.0,8.29,22125,48315,-74210
2008-02-28,7930.0,8000.0,110281.0,8.42,16841,-51,-18440
2008-02-29,7910.0,7900.0,170751.0,8.31,41310,12800,-53010
2008-03-03,7790.0,7670.0,246591.0,8.07,129297,-43987,-91290
2008-03-04,7680.0,7680.0,247041.0,8.08,61768,66642,-127240
2008-03-05,7800.0,7890.0,297876.0,8.3,-55820,-9040,151950
2008-03-06,7840.0,7910.0,295691.0,8.32,-67455,-33025,96450
2008-03-07,7860.0,7750.0,140704.0,8.15,42040,-35710,-6010
2008-03-10,7670.0,7650.0,160488.0,8.05,7165,-26045,14050
2008-03-11,7750.0,7800.0,101868.0,8.2,-1858,-4682,4330
2008-03-12,7950.0,8060.0,304570.0,8.48,-74280,115640,-42990
