Symbol,넥센타이어_시가(원),넥센타이어_종가(원),넥센타이어_거래량(주),넥센타이어_PER(IFRS-연결),넥센타이어_순매수수량(개인)(주),넥센타이어_순매수수량(기관계)(주),넥센타이어_순매수수량(외국인계)(주)
2004-11-11,17600.0,18600.0,87686.0,8.42,-20034,27784,5000
2004-11-12,18750.0,18600.0,25810.0,8.42,-5690,5330,360
2004-11-15,18650.0,18900.0,28884.0,8.55,-6970,-1060,8030
2004-11-16,18600.0,18950.0,82360.0,8.57,-25760,-35860,58770
2004-11-17,18850.0,18800.0,134651.0,8.51,-29209,379,30000
2004-11-18,18800.0,18400.0,22391.0,8.33,-5069,5179,0
2004-11-19,18400.0,18750.0,19582.0,8.48,-1348,1348,0
2004-11-22,18350.0,17650.0,36930.0,7.99,10270,-1060,-10100
2004-11-23,17650.0,17750.0,27010.0,8.03,8160,-11830,0
2004-11-24,17500.0,18200.0,33610.0,8.23,3390,-13040,0
2004-11-25,18650.0,18500.0,14790.0,8.37,-7799,7449,0
2004-11-26,18700.0,19300.0,76652.0,8.73,-2828,-18907,24300
2004-11-29,19800.0,18950.0,50045.0,8.57,8745,-25395,23000
2004-11-30,19150.0,18950.0,45370.0,8.57,-1151,-11869,15000
2004-12-01,18900.0,19550.0,51493.0,8.85,-9395,195,10200
2004-12-02,19850.0,19750.0,23694.0,8.94,-5073,-2452,8800
2004-12-03,19950.0,19500.0,17320.0,8.82,-1630,-2650,8740
2004-12-06,19800.0,19000.0,19007.0,8.6,3265,-745,0
2004-12-07,18700.0,18450.0,19591.0,8.35,4151,-2490,640
2004-12-08,18100.0,18200.0,42402.0,8.23,8123,-8013,0
2004-12-09,18150.0,18100.0,19578.0,8.19,5708,-4858,-900
2004-12-10,18150.0,17450.0,11152.0,7.9,1218,1022,-2360
2004-12-13,17250.0,17500.0,13830.0,7.92,-550,5150,-4900
2004-12-14,17400.0,17500.0,28240.0,7.92,1810,-2200,390
2004-12-15,17500.0,18100.0,27020.0,8.19,-253,8623,-12680
2004-12-16,17900.0,18100.0,46073.0,8.19,-17140,22340,-2020
2004-12-17,18450.0,18950.0,75380.0,8.57,-15870,15137,-10130
2004-12-20,18800.0,18950.0,23747.0,8.57,-4003,-6297,0
2004-12-21,19300.0,18500.0,30133.0,8.37,-2303,11672,-1200
2004-12-22,18400.0,18700.0,13670.0,8.46,-5840,5530,0
2004-12-23,18500.0,18000.0,20970.0,8.14,1574,-1094,-480
2004-12-24,18050.0,17550.0,99020.0,7.94,30200,-30052,-60
2004-12-27,17750.0,17500.0,40872.0,7.92,-1128,-7630,-60
2004-12-28,17550.0,17700.0,16130.0,8.01,1140,-480,-360
2004-12-29,17400.0,18500.0,19170.0,8.37,-11820,11820,0
2004-12-30,18200.0,19100.0,26890.0,8.64,-20550,20250,300
2005-01-03,18700.0,18300.0,36250.0,5.52,12070,-11180,-300
2005-01-04,18200.0,18200.0,12790.0,5.49,2681,-5181,0
2005-01-05,18100.0,18200.0,19620.0,5.49,-4690,3310,0
2005-01-06,17900.0,18200.0,11740.0,5.49,-2540,3840,0
2005-01-07,18200.0,18050.0,10658.0,5.44,-2830,2880,2900
2005-01-10,17800.0,18000.0,11490.0,5.43,-1430,1430,0
2005-01-11,18150.0,17900.0,13880.0,5.4,-910,1410,0
2005-01-12,18050.0,17750.0,17731.0,5.35,3687,-3217,0
2005-01-13,17900.0,17700.0,84401.0,5.34,40361,-42231,300
2005-01-14,17550.0,17600.0,112980.0,5.31,54840,-20020,-39960
2005-01-17,17800.0,17850.0,44401.0,5.38,-2630,2960,-300
2005-01-18,18000.0,17600.0,50773.0,5.31,24673,-23883,0
2005-01-19,17600.0,18000.0,61982.0,5.43,8422,-18802,11260
2005-01-20,18000.0,18000.0,36971.0,5.43,-11389,7039,5820
2005-01-21,18400.0,18000.0,71442.0,5.43,-3070,2090,480
2005-01-24,18000.0,18500.0,65222.0,5.58,-31348,-8652,35000
2005-01-25,18700.0,18100.0,29150.0,5.46,-2675,1525,0
2005-01-26,18000.0,18150.0,36744.0,5.47,-503,1123,0
2005-01-27,18150.0,18100.0,19560.0,5.46,1110,-1110,0
2005-01-28,18000.0,18500.0,97169.0,5.58,1261,-561,-700
2005-01-31,18750.0,19050.0,134003.0,5.74,-23726,23176,1000
2005-02-01,19450.0,19300.0,52400.0,5.82,29730,-20050,-15000
2005-02-02,19300.0,18800.0,51757.0,5.67,12864,-17864,5000
2005-02-03,18850.0,18900.0,34070.0,5.7,7472,-8092,0
2005-02-04,18950.0,19250.0,30650.0,5.8,-6480,4490,0
2005-02-07,19300.0,19400.0,41750.0,5.85,-5520,50,0
2005-02-11,19200.0,19450.0,40340.0,5.86,4460,-4050,0
2005-02-14,19550.0,19800.0,59143.0,5.97,-11380,-5290,0
2005-02-15,20200.0,21000.0,88791.0,6.33,-17460,-33280,46260
2005-02-16,21300.0,22050.0,121175.0,6.65,-48842,-30108,70210
2005-02-17,22100.0,22000.0,40075.0,6.63,1691,-1131,0
2005-02-18,21550.0,21500.0,16593.0,6.48,5052,-5052,0
2005-02-21,21650.0,21500.0,42960.0,6.48,7430,-14940,-370
2005-02-22,21650.0,20450.0,94861.0,6.17,33079,-36289,320
2005-02-23,20000.0,20500.0,31620.0,6.18,-8587,4517,3500
2005-02-24,20700.0,21450.0,38573.0,6.47,-2777,-3603,5890
2005-02-25,21750.0,21950.0,25750.0,6.62,-11730,8450,3780
2005-02-28,22500.0,22800.0,87230.0,6.87,11100,-17080,6570
2005-03-02,23300.0,23200.0,61167.0,7.0,-23637,-5060,33570
2005-03-03,23200.0,22850.0,17860.0,6.89,-5320,820,7410
2005-03-04,22850.0,22200.0,41320.0,6.69,-1858,-9982,4240
2005-03-07,22250.0,22900.0,34700.0,6.9,6190,-14640,9900
2005-03-08,22800.0,22250.0,33666.0,6.71,1140,-12650,11150
2005-03-09,21800.0,22000.0,85542.0,6.63,4176,-2626,-1490
2005-03-10,22100.0,21550.0,21660.0,6.5,2045,-6065,9150
2005-03-11,21750.0,23000.0,78180.0,6.93,-21790,-7170,8580
2005-03-14,23700.0,23000.0,56790.0,6.93,13027,-15107,0
2005-03-15,23150.0,23700.0,44430.0,7.15,-18960,12850,6440
2005-03-16,23700.0,22850.0,47500.0,6.89,14090,-8610,-4870
2005-03-17,22600.0,23300.0,37090.0,7.03,-12460,14530,-1930
2005-03-18,23200.0,23000.0,22810.0,6.93,-6310,-2970,8290
2005-03-21,22950.0,22750.0,59040.0,6.86,-9640,-23290,33770
2005-03-22,22150.0,22400.0,26355.0,6.75,-9370,-940,10320
2005-03-23,22000.0,22000.0,21440.0,6.63,-7280,-950,6720
2005-03-24,21700.0,22000.0,24300.0,6.63,-2960,-8130,8320
2005-03-25,22100.0,22650.0,13442.0,6.83,-4180,780,3010
2005-03-28,22600.0,23000.0,17181.0,6.93,-5709,-311,3690
2005-03-29,22900.0,22400.0,56480.0,6.75,3000,-53420,50530
2005-03-30,22350.0,22400.0,4510.0,6.75,-590,490,-440
2005-03-31,22400.0,23000.0,14770.0,6.93,-6260,2840,220
2005-04-01,22500.0,22700.0,8200.0,6.84,240,840,-1080
2005-04-04,23000.0,22300.0,2740.0,6.72,210,-170,0
2005-04-06,22300.0,22450.0,11270.0,6.77,-2020,1260,50
2005-04-07,22700.0,22100.0,18050.0,6.66,-943,5123,2000
2005-04-08,22000.0,21950.0,16350.0,6.62,5960,-5490,-170
2005-04-11,21600.0,21400.0,22968.0,6.45,4848,-2748,-3250
2005-04-12,21000.0,20700.0,25120.0,6.24,13150,-6200,-6100
2005-04-13,20700.0,20400.0,33920.0,6.15,4010,-600,-4560
2005-04-14,20150.0,19800.0,16595.0,5.97,2200,-9360,6230
2005-04-15,19850.0,20400.0,21780.0,6.15,3100,830,2790
2005-04-18,20350.0,19950.0,26300.0,6.02,300,1210,5850
2005-04-19,19700.0,20550.0,34690.0,6.2,-5110,-22470,16940
2005-04-20,20700.0,20450.0,11790.0,6.17,-4000,1000,0
2005-04-21,20500.0,20450.0,11630.0,6.17,-2520,-3340,5920
2005-04-22,20700.0,20350.0,10450.0,6.14,-110,-4800,4910
2005-04-25,20000.0,20300.0,15450.0,6.12,5300,-1740,-7310
2005-04-26,20450.0,20150.0,25890.0,6.08,-1390,-19010,20000
2005-04-27,20400.0,20200.0,22950.0,6.09,980,-17480,15280
2005-04-28,20050.0,19850.0,4982.0,5.99,-1980,1890,0
2005-04-29,19850.0,20050.0,9180.0,6.05,-8650,2910,5560
2005-05-02,20050.0,20200.0,3708.0,6.09,-2640,1020,1280
2005-05-03,20200.0,20200.0,3460.0,6.09,-1340,-1760,2800
2005-05-04,20500.0,20500.0,29287.0,6.18,30,-2780,2750
2005-05-06,20500.0,20500.0,1380.0,6.18,-370,140,0
2005-05-09,20350.0,20600.0,5690.0,6.21,-950,1550,-460
2005-05-10,20700.0,20850.0,4800.0,6.29,-130,-750,290
2005-05-11,20800.0,20900.0,18720.0,6.3,-14820,-800,15640
2005-05-12,20900.0,21300.0,8010.0,6.42,-780,1700,-290
2005-05-13,21000.0,21300.0,5240.0,6.42,-2310,500,1810
2005-05-16,21000.0,20850.0,1790.0,6.29,-60,-30,90
2005-05-17,20850.0,20800.0,23140.0,6.27,-5600,-7340,14830
2005-05-18,21000.0,20900.0,16350.0,6.3,-910,-6100,9170
2005-05-19,21200.0,21400.0,5780.0,6.45,-360,2160,0
2005-05-20,21650.0,21450.0,1200.0,6.47,-310,120,0
2005-05-23,21650.0,21100.0,990.0,6.36,140,280,-500
2005-05-24,21200.0,21650.0,30258.0,6.53,-4751,-3399,27690
2005-05-25,21500.0,22000.0,56760.0,6.63,-14820,-40850,55510
2005-05-26,22000.0,22200.0,5320.0,6.69,-1500,-90,1160
2005-05-27,22600.0,22700.0,6310.0,6.84,-4860,2940,0
2005-05-30,22750.0,23200.0,13626.0,7.0,-9650,9650,0
2005-05-31,23200.0,23450.0,7549.0,7.07,-2290,-10,2260
2005-06-01,22850.0,23300.0,3713.0,7.03,-3150,2890,260
2005-06-02,22850.0,22800.0,4820.0,6.87,-480,380,0
2005-06-03,22800.0,23000.0,3280.0,6.93,-590,1920,-1870
2005-06-07,23150.0,22400.0,100300.0,6.75,340,1790,47870
2005-06-08,23000.0,23000.0,9230.0,6.93,-5570,5010,0
2005-06-09,22700.0,23400.0,15123.0,7.06,-1580,250,2590
2005-06-10,23000.0,22800.0,6000.0,6.87,2400,-2220,0
2005-06-13,22700.0,22950.0,3410.0,6.92,-2110,1740,10
2005-06-14,22850.0,22950.0,7940.0,6.92,-3830,2010,0
2005-06-15,22900.0,23000.0,6090.0,6.93,-2760,3030,-900
2005-06-16,22700.0,22850.0,4170.0,6.89,-2390,1540,0
2005-06-17,22800.0,22950.0,5570.0,6.92,-1190,-1010,670
2005-06-20,22950.0,23000.0,7460.0,6.93,-4290,3900,0
2005-06-21,23100.0,22850.0,6540.0,6.89,3570,-3810,0
2005-06-22,22850.0,22150.0,29922.0,6.68,7782,-8302,0
2005-06-23,22350.0,21650.0,56910.0,6.53,13590,-23650,30060
2005-06-24,21250.0,22450.0,17480.0,6.77,-11490,3220,4210
2005-06-27,22400.0,22000.0,5370.0,6.63,10,50,0
2005-06-28,21650.0,21700.0,4130.0,6.54,620,-700,0
2005-06-29,21650.0,21700.0,46000.0,6.54,-2480,-20460,25400
2005-06-30,21700.0,21550.0,61280.0,6.5,5500,-34640,23140
2005-07-01,21300.0,21300.0,28230.0,6.42,8990,-11700,8480
2005-07-04,21700.0,21600.0,98683.0,6.51,11730,-78440,67160
2005-07-05,21400.0,20950.0,37130.0,6.32,24920,-24790,0
2005-07-06,21250.0,21300.0,12850.0,6.42,1420,-1470,50
2005-07-07,21000.0,20950.0,31580.0,6.32,16300,-4820,-11400
2005-07-08,20700.0,20500.0,20402.0,6.18,4235,-6765,-1650
2005-07-11,20700.0,20450.0,46200.0,6.17,9140,-1220,-7750
2005-07-12,20500.0,19900.0,70180.0,6.0,4880,7220,-12580
2005-07-13,20100.0,19750.0,98180.0,5.95,55140,-2540,-35150
2005-07-14,20150.0,20250.0,75814.0,6.11,31474,-39564,8320
2005-07-15,20500.0,20200.0,58945.0,6.09,18070,-23540,6120
2005-07-18,20400.0,20950.0,70235.0,6.32,8090,-6890,-1200
2005-07-19,21000.0,20800.0,39704.0,6.27,3840,-9400,390
2005-07-20,20800.0,20150.0,35360.0,6.08,6010,-5910,-100
2005-07-21,20200.0,19450.0,75530.0,5.86,44030,-37850,-1120
2005-07-22,19600.0,18850.0,55753.0,5.68,26633,-26893,440
2005-07-25,18850.0,18850.0,39910.0,5.68,4640,-4960,320
2005-07-26,18850.0,19000.0,45858.0,5.73,17388,-17213,30
2005-07-27,19000.0,19200.0,27334.0,5.79,510,-440,150
2005-07-28,19300.0,18750.0,67409.0,5.65,29737,-25562,0
2005-07-29,18800.0,18700.0,35493.0,5.64,3070,-2730,0
2005-08-01,18700.0,18850.0,31400.0,5.68,450,-90,0
2005-08-02,19000.0,19350.0,49287.0,5.83,-16570,6690,9890
2005-08-03,19350.0,19800.0,92885.0,5.97,-18460,10960,8310
2005-08-04,20100.0,20150.0,66290.0,6.08,-27320,20540,8700
2005-08-05,20100.0,19750.0,35240.0,5.95,-15140,6220,8940
2005-08-08,19400.0,19650.0,15990.0,5.92,-5270,270,4900
2005-08-09,19650.0,19600.0,12151.0,5.91,-1570,-1730,3300
2005-08-10,19500.0,19200.0,25112.0,5.79,1969,-5350,3330
2005-08-11,19000.0,19450.0,21386.0,5.86,5226,-5196,-590
2005-08-12,19200.0,19350.0,23246.0,5.83,2867,4050,-7760
2005-08-16,19550.0,19200.0,20900.0,5.79,5300,-5300,0
2005-08-17,19100.0,18900.0,12790.0,5.7,-2060,1980,0
2005-08-18,18800.0,18550.0,22860.0,5.59,7059,-7379,240
2005-08-19,18500.0,18050.0,22827.0,5.44,2434,-2464,-250
2005-08-22,18100.0,18250.0,10930.0,5.5,1840,-2680,440
2005-08-23,18400.0,18200.0,20970.0,5.49,5710,2270,-7980
2005-08-24,18300.0,17800.0,19000.0,5.37,1410,-900,-680
2005-08-25,17650.0,18000.0,14490.0,5.43,650,-390,0
2005-08-26,17950.0,17600.0,22230.0,5.31,1000,6340,-7440
2005-08-29,17600.0,17250.0,21817.0,5.2,5133,-5560,200
2005-08-30,17250.0,17200.0,13680.0,5.19,-1170,450,-420
2005-08-31,16800.0,17500.0,16440.0,5.28,-4850,5690,-1040
2005-09-01,17500.0,17950.0,50800.0,5.41,23580,-5580,-21800
2005-09-02,17800.0,17400.0,33770.0,5.25,15450,150,-15600
2005-09-05,17450.0,17850.0,17440.0,5.38,490,-840,-3390
2005-09-06,17900.0,18050.0,62065.0,5.44,15505,5110,-31775
2005-09-07,18050.0,18200.0,28100.0,5.49,-2150,9640,-8490
2005-09-08,18200.0,17400.0,95109.0,5.25,51642,-9120,-39452
2005-09-09,17300.0,17300.0,54271.0,5.22,15928,-11620,-4508
2005-09-12,17300.0,17200.0,70263.0,5.19,27260,-19980,-7820
2005-09-13,17400.0,18300.0,109538.0,5.52,-20540,16130,-5780
2005-09-14,18300.0,18250.0,30240.0,5.5,1675,-3085,-1590
2005-09-15,18250.0,18250.0,31060.0,5.5,-12245,3840,6355
2005-09-16,18100.0,18700.0,36091.0,5.64,3290,1710,-5080
2005-09-20,18800.0,18950.0,35435.0,5.71,-10765,10280,-1515
2005-09-21,18950.0,19650.0,74681.0,5.92,-1480,14370,-13390
2005-09-22,19500.0,21400.0,158420.0,6.45,-62240,63310,-14390
2005-09-23,21350.0,21350.0,71590.0,6.44,-46740,25080,1470
2005-09-26,21400.0,24550.0,210200.0,7.4,-121260,78650,-3670
2005-09-27,23800.0,24600.0,121110.0,7.42,-63390,52350,240
2005-09-28,24600.0,24700.0,48164.0,7.45,-14910,15300,-5550
2005-09-29,24700.0,25050.0,33950.0,7.55,-17170,15420,0
2005-09-30,25350.0,25050.0,87020.0,7.55,-13860,12100,-2140
2005-10-04,24650.0,26000.0,77550.0,7.84,-24420,-5280,-3790
2005-10-05,27000.0,26000.0,21800.0,7.84,-4510,5000,-410
2005-10-06,25300.0,25600.0,60300.0,7.72,-29870,4490,1400
2005-10-07,25600.0,24500.0,23823.0,7.39,3603,4060,-4663
2005-10-10,24800.0,24700.0,38680.0,7.45,-6580,10250,3830
2005-10-11,24200.0,24500.0,9762.0,7.39,-4070,370,3700
2005-10-12,24900.0,23900.0,13650.0,7.21,1230,-1810,2060
2005-10-13,24000.0,24600.0,17340.0,7.42,-1150,1530,420
2005-10-14,24000.0,23800.0,11720.0,7.18,1700,-2680,980
2005-10-17,23600.0,23000.0,10591.0,6.93,-510,-2280,3750
2005-10-18,23150.0,22950.0,18710.0,6.92,-2510,6110,5890
2005-10-19,22950.0,22450.0,7730.0,6.77,-1200,800,260
2005-10-20,22150.0,24600.0,20301.0,7.42,-5570,-2050,1430
2005-10-21,24500.0,23450.0,30920.0,7.07,3030,2910,-880
2005-10-24,23500.0,24150.0,21015.0,7.28,-825,4875,-4050
2005-10-25,24300.0,24200.0,25440.0,7.3,-680,-920,-1270
2005-10-26,24900.0,23000.0,50981.0,6.93,-10189,10679,-650
2005-10-27,22750.0,23900.0,39610.0,7.21,-2670,-6750,5510
2005-10-28,23000.0,23250.0,11900.0,7.01,310,-1300,-910
2005-10-31,23300.0,23500.0,6180.0,7.09,-1740,1510,230
2005-11-01,22950.0,24000.0,26010.0,7.24,-10900,-5480,5740
2005-11-02,23650.0,23500.0,25690.0,7.09,5550,6560,4280
2005-11-03,23600.0,23500.0,16520.0,7.09,1610,-2620,150
2005-11-04,23500.0,23500.0,16480.0,7.09,5230,-4870,-360
2005-11-07,24600.0,23250.0,30270.0,7.01,3920,-3770,0
2005-11-08,23250.0,23250.0,9050.0,7.01,540,-2690,100
2005-11-09,23000.0,23000.0,20550.0,6.93,-3920,2230,90
2005-11-10,23000.0,22550.0,16910.0,6.8,8800,-11430,850
2005-11-11,22700.0,22600.0,35480.0,6.81,3610,-880,-14230
2005-11-14,22650.0,22300.0,14740.0,6.72,5720,-5440,0
2005-11-15,22500.0,22100.0,17810.0,6.66,5880,-4360,-3380
2005-11-16,21800.0,22100.0,21780.0,6.66,1590,3780,-5380
2005-11-17,21800.0,21700.0,25730.0,6.54,16220,-10000,-5520
2005-11-18,21550.0,21200.0,33450.0,6.39,12850,-5860,-5950
2005-11-21,21300.0,20500.0,70520.0,6.18,32360,-30,-940
2005-11-22,20600.0,20100.0,16020.0,6.06,790,-2660,280
2005-11-23,20050.0,20400.0,26578.0,6.15,-1180,4430,-4260
2005-11-24,20600.0,21200.0,16060.0,6.39,2780,-1340,-380
2005-11-25,21100.0,21600.0,17300.0,6.51,-3500,5240,-1090
2005-11-28,21600.0,21150.0,15160.0,6.38,2100,-1880,-630
2005-11-29,20800.0,21000.0,17600.0,6.33,7070,-7380,-100
2005-11-30,21000.0,20700.0,15680.0,6.24,2760,380,-40
2005-12-01,20700.0,20600.0,18180.0,6.21,7740,-3220,-960
2005-12-02,20600.0,20400.0,27823.0,6.15,14270,-9120,0
2005-12-05,20400.0,19900.0,67538.0,6.0,55010,-51860,-150
2005-12-06,19750.0,19350.0,119260.0,5.83,95120,-94610,1740
2005-12-07,19500.0,18250.0,167640.0,5.5,103180,-58260,-10270
2005-12-08,18600.0,19400.0,132430.0,5.85,-38200,20690,22760
2005-12-09,19500.0,20000.0,99058.0,6.03,-9290,12680,-2670
2005-12-12,20200.0,19850.0,53065.0,5.99,-19800,19660,0
2005-12-13,20000.0,20800.0,49860.0,6.27,-23450,27770,0
2005-12-14,20900.0,20600.0,27240.0,6.21,-2760,3060,-300
2005-12-15,21100.0,21950.0,95690.0,6.62,-49470,40080,9390
2005-12-16,21500.0,22750.0,77609.0,6.86,-13996,19846,-6350
2005-12-19,22100.0,22700.0,27960.0,6.84,-6050,4980,0
2005-12-20,23400.0,23000.0,31178.0,6.93,-19188,20448,-180
2005-12-21,23000.0,22200.0,42280.0,6.69,1040,9960,-11000
2005-12-22,21400.0,21400.0,44871.0,6.45,-9140,-6240,15720
2005-12-23,21400.0,21300.0,16971.0,6.42,-2770,-230,3000
2005-12-26,21300.0,20550.0,35571.0,6.2,14130,-2150,-6650
2005-12-27,20200.0,20500.0,22056.0,6.18,9190,-9340,-760
2005-12-28,20200.0,21600.0,17242.0,6.51,-11370,10800,570
2005-12-29,21250.0,21150.0,30574.0,6.38,5880,-3930,-1950
2006-01-02,20800.0,20650.0,15107.0,9.03,496,-1796,1300
2006-01-03,20700.0,22500.0,75330.0,9.84,-32440,32340,0
2006-01-04,22400.0,23200.0,66290.0,10.14,-48690,50020,-1980
2006-01-05,23000.0,24000.0,96301.0,10.49,-42030,11130,35870
2006-01-06,24000.0,24500.0,33060.0,10.71,-16710,3320,17910
2006-01-09,23850.0,24250.0,12920.0,10.6,-8020,3440,4580
2006-01-10,23600.0,24000.0,26840.0,10.49,-16660,10790,8770
2006-01-11,24600.0,23050.0,12893.0,10.08,-4110,1040,4510
2006-01-12,22800.0,22600.0,20357.0,9.88,1588,-1088,2110
2006-01-13,24450.0,24200.0,19893.0,10.58,-7312,4802,1300
2006-01-16,24200.0,25000.0,29865.0,10.93,-16890,6960,-70
2006-01-17,25000.0,23900.0,21508.0,10.45,2600,-1860,-740
2006-01-18,23950.0,23000.0,40710.0,10.06,17470,-12800,1290
2006-01-19,22550.0,22200.0,43040.0,9.71,12710,-22550,18760
2006-01-20,22700.0,21350.0,48750.0,9.33,8550,-27420,21270
2006-01-23,21500.0,19000.0,54567.0,8.31,10180,-3570,11380
2006-01-24,19000.0,19200.0,73897.0,8.39,40447,-26457,2460
2006-01-25,19200.0,19200.0,152770.0,8.39,52863,-97843,51390
2006-01-26,19750.0,19450.0,90025.0,8.5,33865,-16225,-150
2006-01-27,19700.0,20900.0,66393.0,9.14,-29380,28600,-70
2006-01-31,21000.0,20800.0,34416.0,9.09,3420,1300,-1240
2006-02-01,20300.0,20800.0,74771.0,9.09,-22990,22880,11160
2006-02-02,20800.0,21000.0,87820.0,9.18,7000,-28580,51580
2006-02-03,20700.0,21500.0,91940.0,9.4,-20970,4320,24670
2006-02-06,22200.0,21100.0,47030.0,9.23,5530,-4530,0
2006-02-07,20700.0,20850.0,26930.0,9.12,-6330,6270,0
2006-02-08,20550.0,20300.0,24535.0,8.88,-3170,3170,0
2006-02-09,20350.0,20000.0,41178.0,8.74,9508,2532,-12460
2006-02-10,20200.0,20700.0,54620.0,9.05,-5750,-11470,17220
2006-02-13,20500.0,20350.0,15610.0,8.9,840,-30,-410
2006-02-14,20000.0,20050.0,22460.0,8.77,2730,2820,-5590
2006-02-15,20250.0,20000.0,28260.0,8.74,-100,-6490,-2510
2006-02-16,19800.0,19400.0,27660.0,8.48,16920,3070,-20400
2006-02-17,19350.0,18850.0,90950.0,8.24,36920,11900,-48740
2006-02-20,19150.0,19000.0,59260.0,8.31,12180,-29150,23840
2006-02-21,19100.0,18950.0,22160.0,8.29,7750,-5670,600
2006-02-22,19050.0,19350.0,45360.0,8.46,8660,-8820,200
2006-02-23,19550.0,19250.0,28820.0,8.42,5230,-5270,0
2006-02-24,19300.0,19000.0,34250.0,8.31,17390,-17510,0
2006-02-27,19000.0,19600.0,32030.0,8.57,-8350,-3550,780
2006-02-28,19750.0,19800.0,15128.0,8.66,-1820,1800,-40
2006-03-02,19850.0,19350.0,9590.0,8.46,3640,-2830,-810
2006-03-03,19100.0,18900.0,47520.0,8.26,14420,-9520,-2640
2006-03-06,18850.0,19000.0,8230.0,8.31,-900,1320,-420
2006-03-07,18950.0,18950.0,31120.0,8.29,4170,390,-1700
2006-03-08,18550.0,18450.0,21000.0,8.07,4430,-3700,-240
2006-03-09,18650.0,18450.0,26930.0,8.07,10570,-13170,-110
2006-03-10,18450.0,18550.0,56960.0,8.11,7980,-7820,-160
2006-03-13,18500.0,18450.0,19450.0,8.07,1100,-2240,-100
2006-03-14,18550.0,18450.0,10080.0,8.07,1040,-1160,-80
2006-03-15,18450.0,19000.0,39670.0,8.31,-5230,-9400,14630
2006-03-16,19200.0,18600.0,40090.0,8.13,3660,-21340,17680
2006-03-17,18600.0,19250.0,41200.0,8.42,-17850,1160,24980
2006-03-20,19450.0,20150.0,36710.0,8.81,-16200,320,15580
2006-03-21,20550.0,19600.0,41810.0,8.57,2090,-12410,10320
2006-03-22,19700.0,19250.0,19401.0,8.42,1380,-11370,9990
2006-03-23,19450.0,19650.0,18976.0,8.59,-6560,-740,7300
2006-03-24,19850.0,19350.0,19529.0,8.46,-2630,-4120,6750
2006-03-27,19400.0,18900.0,22730.0,8.26,5720,1100,-6650
2006-03-28,18950.0,18850.0,14450.0,8.24,-1890,2860,-110
2006-03-29,18600.0,19100.0,16580.0,8.35,-4610,-1430,-120
2006-03-30,19000.0,19300.0,5810.0,8.44,-1660,840,780
2006-03-31,19500.0,20000.0,8210.0,8.74,-5740,4190,910
2006-04-03,20000.0,19800.0,5193.0,8.66,-2910,2390,-80
2006-04-04,19650.0,19800.0,14640.0,8.66,-2170,-2760,5090
2006-04-05,19750.0,19850.0,6470.0,8.68,-1460,1580,0
2006-04-06,20000.0,19900.0,20290.0,8.7,-11998,8948,2770
2006-04-07,19950.0,19800.0,9700.0,8.66,-3270,3630,-290
2006-04-10,19900.0,19800.0,6390.0,8.66,-3400,2930,-360
2006-04-11,19900.0,19500.0,7560.0,8.53,-10,-430,440
2006-04-12,19800.0,19700.0,4740.0,8.61,-640,10,670
2006-04-13,19500.0,19550.0,26770.0,8.55,4620,410,-3030
2006-04-14,19700.0,19700.0,15390.0,8.61,-1880,1600,290
2006-04-17,19700.0,19900.0,18440.0,8.7,5120,-4770,-270
2006-04-18,19650.0,19600.0,22100.0,8.57,13570,-3670,-11280
2006-04-19,19850.0,19950.0,18320.0,8.72,570,-4770,4200
2006-04-20,19950.0,19550.0,15950.0,8.55,7820,-6280,-1540
2006-04-21,19350.0,19850.0,19221.0,8.68,-2580,2640,-80
2006-04-24,19650.0,18900.0,27910.0,8.26,19930,-9430,-2330
2006-04-25,19000.0,19400.0,50460.0,8.48,-2520,-4310,6790
2006-04-26,19150.0,19250.0,6020.0,8.42,-1290,1470,-220
2006-04-27,19150.0,19100.0,8980.0,8.35,2230,-2230,0
2006-04-28,19000.0,18700.0,10357.0,8.18,3030,-2950,0
2006-05-02,18700.0,18700.0,19590.0,8.18,13280,-13050,-240
2006-05-03,18600.0,18550.0,26170.0,8.11,14620,-5250,-310
2006-05-04,18600.0,18300.0,37860.0,8.0,11640,-13970,2290
2006-05-08,18450.0,18200.0,27020.0,7.96,12350,-8920,-3390
2006-05-09,18200.0,17950.0,28160.0,7.85,6180,-2730,-3450
2006-05-10,17950.0,17850.0,46973.0,7.8,16381,-21460,4929
2006-05-11,17850.0,17700.0,31457.0,7.74,8230,-2240,-2900
2006-05-12,17550.0,17050.0,67717.0,7.45,36605,-49347,15162
2006-05-15,17100.0,16950.0,28548.0,7.41,9770,-2570,-7000
2006-05-16,17000.0,16150.0,53140.0,7.06,19320,-13480,-200
2006-05-17,16100.0,15900.0,59580.0,6.95,25070,-42740,17660
2006-05-18,15600.0,15050.0,82038.0,6.58,27828,8542,30
2006-05-19,14800.0,15000.0,94926.0,6.56,48072,-29612,1540
2006-05-22,15200.0,14700.0,73100.0,6.43,2390,-9510,-6250
2006-05-23,14500.0,15100.0,51550.0,6.6,-21470,14140,7330
2006-05-24,15200.0,15200.0,26137.0,6.65,-8570,1620,6690
2006-05-25,15350.0,14700.0,25591.0,6.43,-2599,-3461,6060
2006-05-26,14800.0,15150.0,10699.0,6.62,199,-489,280
2006-05-29,15250.0,15150.0,16351.0,6.62,180,40,-40
2006-05-30,15200.0,14750.0,14830.0,6.45,900,-660,-240
