Symbol,동아쏘시오홀딩스_시가(원),동아쏘시오홀딩스_종가(원),동아쏘시오홀딩스_거래량(주),동아쏘시오홀딩스_PER(IFRS-연결),동아쏘시오홀딩스_순매수수량(개인)(주),동아쏘시오홀딩스_순매수수량(기관계)(주),동아쏘시오홀딩스_순매수수량(외국인계)(주)
2007-09-28,99100.0,99000.0,40069.0,,10279,-5417,-918
2007-10-01,100000.0,100500.0,29076.0,,-8096,5568,3418
2007-10-02,101000.0,99400.0,42854.0,,8950,-3463,-4408
2007-10-04,99600.0,99400.0,36416.0,,-207,-8656,10297
2007-10-05,100000.0,98000.0,29254.0,,1079,-2320,6876
2007-10-08,96600.0,91100.0,188295.0,,67290,-36242,-24789
2007-10-09,91200.0,94800.0,100491.0,,23263,2391,-23888
2007-10-10,94800.0,93300.0,60610.0,,18104,-7251,-7866
2007-10-11,92100.0,93500.0,53406.0,,2798,10008,-12903
2007-10-12,93300.0,91700.0,40324.0,,9055,4269,-13170
2007-10-15,91200.0,95000.0,90183.0,,2139,23274,-26354
2007-10-16,96900.0,93700.0,70779.0,,8054,-2437,-3807
2007-10-17,93500.0,91200.0,61086.0,,18671,-13146,-5487
2007-10-18,91000.0,93000.0,52461.0,,1787,860,-1656
2007-10-19,93200.0,91000.0,31123.0,,3683,-6865,4428
2007-10-22,86500.0,87100.0,41403.0,,14177,-13112,1770
2007-10-23,89500.0,92300.0,93667.0,,15794,-1106,759
2007-10-24,93000.0,91800.0,64321.0,,4742,-1185,-5208
2007-10-25,91100.0,91400.0,56381.0,,-179,24481,-20995
2007-10-26,91400.0,89900.0,68213.0,,21192,-4844,-11401
2007-10-29,93100.0,89700.0,53846.0,,25473,-18875,-108
2007-10-30,89100.0,85800.0,107718.0,,12929,1362,-7615
2007-10-31,85800.0,86600.0,95308.0,,-1794,-8616,13487
2007-11-01,87400.0,94000.0,146392.0,,-39586,29308,13834
2007-11-02,93100.0,95200.0,120610.0,,7366,-18485,15395
2007-11-05,96100.0,101000.0,128249.0,,-29866,5896,20753
2007-11-06,103500.0,106000.0,158353.0,,-32494,19919,18058
2007-11-07,108000.0,104500.0,110111.0,,-27561,7690,17975
2007-11-08,104000.0,103500.0,63442.0,,-1106,2135,-99
2007-11-09,104000.0,106000.0,99209.0,,-10108,12034,-5094
2007-11-12,102500.0,103000.0,68443.0,,-21279,21588,-5740
2007-11-13,105000.0,102500.0,45391.0,,-7677,4985,-1211
2007-11-14,103500.0,101500.0,41838.0,,-5575,4659,121
2007-11-15,99500.0,97500.0,39237.0,,1642,5111,-7164
2007-11-16,96000.0,99800.0,35078.0,,-6819,4861,1941
2007-11-19,100000.0,97000.0,33278.0,,-1087,3646,-556
2007-11-20,96000.0,95500.0,44457.0,,-9394,9957,-5306
2007-11-21,95000.0,94300.0,44436.0,,1250,5699,-1748
2007-11-22,92600.0,96400.0,48396.0,,-221,16293,-11262
2007-11-23,97600.0,93000.0,40351.0,,-1592,15439,-11997
2007-11-26,93000.0,92700.0,57808.0,,11884,-4821,-14467
2007-11-27,92700.0,95500.0,60542.0,,-11934,22402,-910
2007-11-28,95600.0,98800.0,46713.0,,-9247,-4208,17888
2007-11-29,99900.0,100500.0,46502.0,,-9060,15450,-1506
2007-11-30,99700.0,100500.0,46634.0,,133,21394,-11441
2007-12-03,102500.0,101500.0,29869.0,,3260,3860,-619
2007-12-04,101500.0,100000.0,36979.0,,3115,-6555,-654
2007-12-05,100000.0,100000.0,39302.0,,1874,-400,7360
2007-12-06,100500.0,102500.0,54926.0,,-9812,13633,3095
2007-12-07,104500.0,106000.0,154438.0,,-78338,79917,1036
2007-12-10,107500.0,105000.0,38241.0,,-4297,11338,-1327
2007-12-11,105000.0,106000.0,38151.0,,-6796,10391,668
2007-12-12,105000.0,106500.0,52544.0,,-266,9744,-2757
2007-12-13,106000.0,106000.0,78004.0,,2533,-3624,-2487
2007-12-14,106000.0,105500.0,26241.0,,-7557,8051,4639
2007-12-17,103500.0,104000.0,38133.0,,-6918,10593,-765
2007-12-18,103500.0,104000.0,21180.0,,1132,2366,882
2007-12-20,104000.0,104000.0,57943.0,,3218,20067,-1222
2007-12-21,104000.0,105000.0,248140.0,,-182901,-8500,1222
2007-12-24,105000.0,105500.0,41930.0,,5313,14943,-263
2007-12-26,106000.0,106000.0,56400.0,,8766,10915,-8106
2007-12-27,103000.0,103500.0,19088.0,,-2173,1121,272
2007-12-28,102000.0,98500.0,64468.0,,19371,-13460,-2965
2008-01-02,98300.0,99200.0,38556.0,21.56,-6063,-890,5571
2008-01-03,97000.0,99200.0,18063.0,21.56,1860,-2530,678
2008-01-04,98200.0,99500.0,22867.0,21.62,1962,-4397,-79
2008-01-07,98700.0,98000.0,20648.0,21.3,4262,-5187,-714
2008-01-08,97100.0,99100.0,26494.0,21.54,-6097,3933,2049
2008-01-09,98200.0,98700.0,30209.0,21.45,-3842,6537,-2637
2008-01-10,100000.0,100000.0,118056.0,21.73,-24491,7253,19171
2008-01-11,102000.0,97400.0,31139.0,21.17,8158,-3045,-4065
2008-01-14,97000.0,94700.0,21400.0,20.58,-245,-148,677
2008-01-15,95200.0,96600.0,41445.0,20.99,-7373,1444,3759
2008-01-16,96000.0,97900.0,45362.0,21.28,-17291,11269,483
2008-01-17,99000.0,97900.0,37180.0,21.28,-9226,5181,-1723
2008-01-18,97900.0,99800.0,35996.0,21.69,-11959,12011,-682
2008-01-21,100000.0,99400.0,41451.0,21.6,-16883,15242,-1135
2008-01-22,99000.0,97000.0,41891.0,21.08,-16523,18039,-1900
2008-01-23,98500.0,99000.0,38471.0,21.52,-16325,7093,3497
2008-01-24,99700.0,97400.0,23618.0,21.17,-956,-776,2354
2008-01-25,97600.0,97800.0,22328.0,21.26,-1796,-1285,1959
2008-01-28,97800.0,97500.0,23486.0,21.19,-11883,12400,-928
2008-01-29,97200.0,98100.0,22592.0,21.32,-16104,13828,1125
2008-01-30,98100.0,98000.0,27594.0,21.3,-13167,7964,4511
2008-01-31,95100.0,98800.0,50221.0,21.47,-21724,22708,-1752
2008-02-01,97500.0,98800.0,29497.0,21.47,-2665,-925,3306
2008-02-04,98900.0,99100.0,17360.0,21.54,-3043,2191,-93
2008-02-05,98400.0,98900.0,36682.0,21.49,-2558,3706,3233
2008-02-11,98000.0,99000.0,22821.0,21.52,-5321,4299,-1161
2008-02-12,98500.0,99000.0,88820.0,21.52,-8795,11320,3575
2008-02-13,99500.0,99000.0,13830.0,21.52,-1598,691,868
2008-02-14,99200.0,99500.0,43083.0,21.62,-11909,2964,10444
2008-02-15,99600.0,99400.0,22727.0,21.6,-851,-753,517
2008-02-18,99500.0,99600.0,25191.0,21.65,-2865,7176,722
2008-02-19,99000.0,99600.0,60531.0,21.65,2045,36830,-35074
2008-02-20,99100.0,99000.0,34244.0,21.52,-5292,63,9769
2008-02-21,99000.0,104500.0,130823.0,22.71,-2235,17712,9583
