Symbol,고려제강_시가(원),고려제강_종가(원),고려제강_거래량(주),고려제강_PER(IFRS-연결),고려제강_순매수수량(개인)(주),고려제강_순매수수량(기관계)(주),고려제강_순매수수량(외국인계)(주)
2009-04-29,49250.0,50000.0,12265.0,5.37,4275,-3995,-350
2009-04-30,50900.0,50800.0,48715.0,5.46,8439,-14814,6185
2009-05-04,50300.0,49950.0,13317.0,5.37,2024,-980,-1264
2009-05-06,50000.0,49350.0,21307.0,5.31,8826,-8116,-1000
2009-05-07,49200.0,47000.0,28239.0,5.05,2377,-397,-2360
2009-05-08,46850.0,47300.0,11313.0,5.08,-2050,550,1550
2009-05-11,47350.0,47350.0,19995.0,5.09,692,-2162,1430
2009-05-12,46500.0,47450.0,9604.0,5.1,-3570,3040,450
2009-05-13,47100.0,47850.0,10464.0,5.14,-2127,947,1160
2009-05-14,48250.0,47300.0,12284.0,5.08,-2041,891,1210
2009-05-15,47550.0,47250.0,5977.0,5.08,373,110,-483
2009-05-18,47250.0,45400.0,13275.0,4.88,1210,-1360,0
2009-05-19,46000.0,45550.0,24495.0,4.9,12347,-15317,2830
2009-05-20,46100.0,45800.0,122777.0,4.92,13219,-20219,10930
2009-05-21,45800.0,45700.0,24787.0,4.91,12109,-8960,-3710
2009-05-22,45600.0,45200.0,17484.0,4.86,-4446,6956,-2530
2009-05-25,44800.0,46650.0,30564.0,5.01,-9206,9846,290
2009-05-26,47000.0,44700.0,37109.0,4.81,2322,548,-390
2009-05-27,44900.0,43000.0,14251.0,4.62,2020,-2090,270
2009-05-28,43450.0,43600.0,12368.0,4.69,-5020,2220,3180
2009-05-29,43500.0,45950.0,23512.0,4.94,-12190,11300,870
2009-06-01,46200.0,47100.0,21058.0,5.06,-8042,4892,3150
2009-06-02,47500.0,46650.0,22085.0,5.01,1942,-462,-1440
2009-06-03,46650.0,46000.0,9026.0,4.94,-135,1170,-1040
2009-06-04,45700.0,44950.0,16240.0,4.83,5380,-4553,-860
2009-06-05,44900.0,45000.0,15083.0,4.84,5133,-5593,460
2009-06-08,44300.0,46500.0,17920.0,5.0,-4723,3513,1540
2009-06-09,47250.0,45500.0,24100.0,4.89,-6110,390,4260
2009-06-10,45100.0,47350.0,29300.0,5.09,-7484,2284,4680
2009-06-11,47350.0,48000.0,34300.0,5.16,-11080,3160,7550
2009-06-12,48050.0,48000.0,26959.0,5.16,1657,-1467,-630
2009-06-15,47400.0,46500.0,10870.0,5.0,2280,-1940,-280
2009-06-16,46000.0,45000.0,11440.0,4.84,1238,-588,-660
2009-06-17,45000.0,44900.0,10782.0,4.83,-1925,1595,330
2009-06-18,44350.0,44000.0,26742.0,4.73,3001,-3091,90
2009-06-19,44500.0,43150.0,13570.0,4.64,4234,-3024,310
2009-06-22,43100.0,43100.0,14450.0,4.63,4964,-5224,230
2009-06-23,42600.0,40600.0,30638.0,4.36,7737,-6697,-1050
2009-06-24,40850.0,42050.0,12052.0,4.52,-6830,6300,310
2009-06-25,42050.0,42850.0,11701.0,4.61,-1609,-1671,3340
2009-06-26,43300.0,43800.0,37800.0,4.71,-8580,3390,-160
2009-06-29,43800.0,44100.0,15158.0,4.74,-10372,11962,-1510
2009-06-30,44300.0,44550.0,22143.0,4.79,-11540,11760,-320
2009-07-01,43300.0,44550.0,22761.0,4.79,-3017,1807,1210
2009-07-02,43850.0,44550.0,16138.0,4.79,-7450,9570,-62
2009-07-03,44450.0,45050.0,10987.0,4.84,-1418,1948,-1320
2009-07-06,45050.0,44600.0,1620.0,4.79,250,-60,-150
2009-07-07,45000.0,44750.0,6030.0,4.81,-3850,4190,-290
2009-07-08,44650.0,44850.0,9516.0,4.82,-406,16,390
2009-07-09,44750.0,44450.0,10780.0,4.78,-2170,1680,570
2009-07-10,44750.0,44600.0,4820.0,4.79,-905,955,-40
2009-07-13,44200.0,43900.0,14601.0,4.72,-4149,4889,-720
2009-07-14,43950.0,44500.0,10483.0,4.78,-1236,1536,-1780
2009-07-15,44500.0,44500.0,15839.0,4.78,-1840,930,-310
2009-07-16,44200.0,43450.0,24696.0,4.67,5466,-5116,-360
2009-07-17,43800.0,43600.0,6199.0,4.69,-1030,1050,-30
2009-07-20,43900.0,44150.0,2171.0,4.75,-1441,1471,-30
2009-07-21,44150.0,43400.0,13788.0,4.67,8506,-9146,690
2009-07-22,43250.0,43500.0,16740.0,4.68,850,-850,0
2009-07-23,43100.0,43800.0,5721.0,4.71,-4926,4156,770
2009-07-24,43500.0,43800.0,38455.0,4.71,-11265,10435,710
2009-07-27,44000.0,43900.0,23621.0,4.72,10595,-8845,-1630
2009-07-28,43600.0,42900.0,22732.0,4.61,10579,-11759,1090
2009-07-29,43200.0,42200.0,19062.0,4.54,6128,-6588,310
2009-07-30,42250.0,41900.0,19730.0,4.5,6900,-6240,-890
2009-07-31,41850.0,41800.0,21281.0,4.49,4480,3350,-7860
2009-08-03,42400.0,43100.0,11439.0,4.63,-5754,4914,840
2009-08-04,43100.0,43000.0,12648.0,4.62,-1390,2000,-660
2009-08-05,43000.0,42250.0,10256.0,4.54,3701,-5311,740
2009-08-06,42050.0,42250.0,14767.0,4.54,-5113,5693,870
2009-08-07,42050.0,42250.0,12008.0,4.54,280,-900,1240
2009-08-10,42800.0,43100.0,11325.0,4.63,-3809,3549,260
2009-08-11,43400.0,43700.0,15520.0,4.7,-5988,3458,3470
2009-08-12,44100.0,43250.0,10977.0,4.65,3394,-3944,340
2009-08-13,43350.0,42850.0,7121.0,4.61,2135,-2235,-130
2009-08-14,42650.0,42850.0,5350.0,4.61,200,-230,-30
2009-08-17,42800.0,41800.0,8068.0,4.49,2051,-1221,-550
2009-08-18,41150.0,42550.0,12813.0,4.57,-8332,8702,-400
2009-08-19,42100.0,42500.0,8001.0,4.57,-40,-430,-290
2009-08-20,42050.0,42900.0,118829.0,4.61,-5226,5920,110206
2009-08-21,43600.0,44900.0,33571.0,4.83,-1782,1092,700
2009-08-24,45100.0,44600.0,22608.0,4.79,-1188,378,530
2009-08-25,44600.0,43050.0,10270.0,4.63,2030,-2280,290
2009-08-26,43300.0,43450.0,6673.0,4.67,550,-90,-470
2009-08-27,44000.0,42750.0,7334.0,4.6,1189,-1459,270
2009-08-28,42650.0,42650.0,10148.0,4.58,3870,-3500,-420
2009-08-31,42150.0,41300.0,15209.0,4.44,2895,-3305,420
2009-09-01,41500.0,40800.0,17040.0,4.39,-420,700,-300
2009-09-02,40800.0,40700.0,8230.0,4.38,1350,-1380,10
2009-09-03,40550.0,40500.0,4982.0,4.35,148,-8,-150
2009-09-04,40650.0,40500.0,5621.0,4.35,1992,-1532,-510
2009-09-07,40300.0,39200.0,14682.0,4.21,7619,-7699,120
2009-09-08,39350.0,40000.0,20509.0,4.3,547,-2487,3070
2009-09-09,40000.0,40250.0,11969.0,4.33,-3090,4800,-1700
2009-09-10,40550.0,40900.0,15650.0,4.4,-6160,3210,2750
2009-09-11,40250.0,40900.0,9427.0,4.4,-2117,807,1160
2009-09-14,40400.0,39950.0,10400.0,4.29,3780,-3850,-350
2009-09-15,39800.0,40000.0,3944.0,4.3,1197,-1277,160
2009-09-16,39950.0,40800.0,14850.0,4.39,-6160,7820,1110
2009-09-17,40500.0,41100.0,9120.0,4.42,-229,-101,250
2009-09-18,40600.0,41600.0,12884.0,4.47,-5256,-3814,7270
2009-09-21,41500.0,42400.0,10393.0,4.56,-4962,5032,-70
2009-09-22,42400.0,42200.0,5581.0,4.54,-1910,2240,-300
2009-09-23,41850.0,42200.0,6780.0,4.54,-2463,2803,-340
2009-09-24,42350.0,41100.0,3975.0,4.42,-230,610,-420
2009-09-25,40600.0,42500.0,3570.0,4.57,-820,900,-80
2009-09-28,41650.0,41500.0,6700.0,4.46,1080,-400,-70
2009-09-29,41100.0,41350.0,4563.0,4.45,430,2040,-2510
2009-09-30,40850.0,42050.0,6340.0,4.52,-2970,2740,170
2009-10-01,42000.0,41350.0,5090.0,4.45,-30,2040,-2080
2009-10-05,41750.0,40900.0,8621.0,4.4,-1130,4060,-2950
2009-10-06,40750.0,40550.0,9384.0,4.36,496,5812,-6308
2009-10-07,40450.0,40600.0,8532.0,4.36,-2212,4342,-2130
2009-10-08,40650.0,40450.0,14271.0,4.35,1937,3333,-5410
2009-10-09,40400.0,40450.0,11513.0,4.35,3080,310,-3510
2009-10-12,40700.0,40400.0,5672.0,4.34,1888,922,-2770
2009-10-13,40200.0,39650.0,8010.0,4.26,4290,-1200,-2710
2009-10-14,39600.0,40050.0,10363.0,4.31,-1460,4790,-3320
2009-10-15,40050.0,40500.0,10956.0,4.35,-470,4320,-3840
2009-10-16,40600.0,40200.0,7635.0,4.32,1560,-40,-1510
2009-10-19,39750.0,39900.0,5253.0,4.29,-440,-910,1360
2009-10-20,39750.0,40300.0,3790.0,4.33,300,-520,230
2009-10-21,40300.0,41200.0,8180.0,4.43,-6380,5670,710
2009-10-22,41150.0,40050.0,5875.0,4.31,1725,1905,-240
2009-10-23,39750.0,39800.0,5389.0,4.28,3100,-3960,860
2009-10-26,40000.0,39500.0,7175.0,4.25,1603,857,240
2009-10-27,39800.0,39350.0,3170.0,4.23,1684,-1764,90
2009-10-28,39150.0,38800.0,10511.0,4.17,340,1470,-2550
2009-10-29,38750.0,38900.0,15040.0,4.18,-6110,-2500,-510
2009-10-30,38900.0,38500.0,9784.0,4.14,3924,-4344,450
2009-11-02,38100.0,37800.0,4840.0,4.06,-530,860,-330
2009-11-03,37750.0,38100.0,4642.0,4.1,-235,155,80
2009-11-04,38900.0,37900.0,1846.0,4.07,1216,-646,-420
2009-11-05,37750.0,38500.0,6930.0,4.14,1090,630,-2260
2009-11-06,38000.0,38450.0,5991.0,4.13,-1440,1070,-630
2009-11-09,38300.0,38350.0,5940.0,4.12,200,900,-2100
2009-11-10,37700.0,37800.0,4592.0,4.06,2968,-360,-2608
2009-11-11,38050.0,38350.0,6386.0,4.12,445,-920,-525
2009-11-12,38150.0,38050.0,4414.0,4.09,1554,-1574,-60
2009-11-13,38350.0,37200.0,5490.0,4.0,2414,-854,-1560
2009-11-16,37850.0,36500.0,10346.0,3.92,4366,-4236,-130
2009-11-17,36250.0,35700.0,7501.0,3.84,2641,-4521,290
2009-11-18,36550.0,35600.0,7266.0,3.83,3116,-3416,270
2009-11-19,35600.0,35450.0,11070.0,3.81,210,-700,500
2009-11-20,35750.0,36250.0,13510.0,3.9,2970,-3930,940
2009-11-23,36050.0,35400.0,12410.0,3.81,3740,-1110,-2530
2009-11-24,35450.0,35550.0,7987.0,3.82,1233,-913,-320
2009-11-25,35300.0,35300.0,10597.0,3.79,627,5503,-6120
2009-11-26,35400.0,34700.0,20956.0,3.73,11400,-10570,-830
2009-11-27,34500.0,34300.0,15900.0,3.69,-6940,2790,-660
2009-11-30,34500.0,34050.0,16472.0,3.66,7762,-8502,770
2009-12-01,33850.0,34800.0,10031.0,3.74,-1599,2239,-650
2009-12-02,34800.0,35850.0,8082.0,3.85,-1970,3050,-1400
2009-12-03,35800.0,35500.0,7070.0,3.82,1080,-1460,-20
2009-12-04,35300.0,35250.0,6873.0,3.79,1973,-2343,-310
2009-12-07,35100.0,35000.0,188292.0,3.76,-863,-5497,630
2009-12-08,34850.0,35350.0,7984.0,3.8,-1970,1470,250
2009-12-09,35400.0,36100.0,16030.0,3.88,-5660,4280,1320
2009-12-10,36750.0,36000.0,16820.0,3.87,3010,1390,-4450
2009-12-11,36000.0,36400.0,18427.0,3.91,7032,-9262,2230
2009-12-14,36400.0,37300.0,13511.0,4.01,-70,-3670,2930
2009-12-15,37300.0,37700.0,9909.0,4.05,-3606,966,2610
2009-12-16,37750.0,37700.0,7860.0,4.05,20,-1910,1810
2009-12-17,37550.0,37300.0,7995.0,4.01,2051,-2901,730
2009-12-18,37200.0,36550.0,6461.0,3.93,219,-869,600
2009-12-21,36400.0,36600.0,9074.0,3.93,5582,-5632,0
2009-12-22,35900.0,36700.0,3835.0,3.95,-1135,855,190
2009-12-23,36900.0,38550.0,18743.0,4.14,-721,351,-80
2009-12-24,38550.0,39600.0,25692.0,4.26,-2918,1248,1640
2009-12-28,40200.0,39500.0,34161.0,4.25,2364,-4244,2150
2009-12-29,39500.0,38450.0,14151.0,4.13,3208,-1718,-1490
2009-12-30,38450.0,39100.0,5472.0,4.2,-2001,1951,40
2010-01-04,39500.0,38400.0,4887.0,5.69,1645,-1895,290
2010-01-05,38400.0,38100.0,16240.0,5.65,3220,-5120,1080
2010-01-06,38100.0,38000.0,10056.0,5.63,2415,720,-3285
2010-01-07,37900.0,37300.0,13810.0,5.53,7430,-8250,770
2010-01-08,37350.0,38050.0,20013.0,5.64,-4097,2697,1460
2010-01-11,38050.0,37650.0,10890.0,5.58,2450,-490,-1790
2010-01-12,37550.0,37700.0,3990.0,5.59,1980,-1850,-80
2010-01-13,37950.0,37850.0,8216.0,5.61,726,-1386,550
2010-01-14,37750.0,37050.0,10682.0,5.49,4602,-792,-3820
2010-01-15,37050.0,37350.0,7650.0,5.54,-250,-130,400
2010-01-18,37100.0,37000.0,6411.0,5.49,671,-831,-100
2010-01-19,36800.0,37300.0,6048.0,5.53,-892,1342,-100
2010-01-20,37050.0,37000.0,15766.0,5.49,1650,30,-2000
2010-01-21,37400.0,37000.0,8927.0,5.49,3270,-3930,270
2010-01-22,37300.0,36400.0,13793.0,5.4,4790,-1870,-3500
2010-01-25,36150.0,35650.0,10536.0,5.29,-654,854,-430
2010-01-26,35750.0,35600.0,11220.0,5.28,4615,-3765,-1150
2010-01-27,35650.0,35600.0,8756.0,5.28,730,-5340,-460
2010-01-28,35300.0,36050.0,15721.0,5.35,850,270,-1060
2010-01-29,35750.0,35150.0,14352.0,5.21,6220,-3960,-2260
2010-02-01,35050.0,35300.0,5240.0,5.23,2289,-1499,-800
2010-02-02,35150.0,34750.0,12596.0,5.15,6475,-4715,-1990
2010-02-03,35000.0,34900.0,4672.0,5.18,2692,-2502,-190
2010-02-04,35050.0,34700.0,3836.0,5.15,1091,-590,-501
2010-02-05,34350.0,35000.0,9700.0,5.19,-5450,1250,-550
2010-02-08,35450.0,34850.0,5640.0,5.17,-2420,390,-1390
2010-02-09,35200.0,34950.0,2610.0,5.18,-870,360,-620
2010-02-10,35050.0,34250.0,11373.0,5.08,7572,2408,-9980
2010-02-11,34100.0,34600.0,2520.0,5.13,690,-670,50
2010-02-12,34650.0,33900.0,11525.0,5.03,8804,-850,-7954
2010-02-16,34000.0,35200.0,6690.0,5.22,-950,1090,-200
2010-02-17,35300.0,35950.0,5537.0,5.33,1140,-1890,720
2010-02-18,35300.0,35700.0,4560.0,5.29,320,-240,-100
2010-02-19,35700.0,35150.0,4739.0,5.21,2440,-890,-1500
2010-02-22,34900.0,35350.0,3621.0,5.24,-1300,280,960
2010-02-23,35100.0,35700.0,3168.0,5.29,240,-710,470
2010-02-24,35350.0,35500.0,2852.0,5.26,1460,-20,-1150
2010-02-25,35600.0,34950.0,5438.0,5.18,1908,-1538,-310
2010-02-26,34650.0,34550.0,3816.0,5.12,1830,-1800,-30
2010-03-02,34600.0,34350.0,3445.0,5.09,1345,-1635,290
2010-03-03,34350.0,34750.0,5057.0,5.15,317,-747,430
2010-03-04,34500.0,34600.0,1384.0,5.13,-266,350,-84
2010-03-05,34950.0,34700.0,2430.0,5.15,20,-740,720
2010-03-08,35250.0,35900.0,17837.0,5.32,1265,-1495,230
2010-03-09,35850.0,37650.0,21831.0,5.58,-4800,2680,1910
2010-03-10,37700.0,38200.0,12290.0,5.66,-7221,6431,790
2010-03-11,38300.0,38800.0,13845.0,5.75,-6080,5340,740
2010-03-12,38800.0,39300.0,18400.0,5.83,-6110,380,-1670
2010-03-15,39300.0,39450.0,13674.0,5.85,-11540,10940,600
2010-03-16,39450.0,39800.0,8294.0,5.9,-6076,5266,810
2010-03-17,40000.0,40650.0,19830.0,6.03,-7730,5130,2600
2010-03-18,40900.0,41400.0,14130.0,6.14,-5990,4100,-160
2010-03-19,40950.0,41800.0,12456.0,6.2,-4680,3030,-460
2010-03-22,41800.0,41800.0,9030.0,6.2,-2490,2870,-120
2010-03-23,42250.0,41800.0,3510.0,6.2,-2700,1890,350
2010-03-24,41300.0,42050.0,10190.0,6.24,-1130,1140,-170
2010-03-25,42000.0,42000.0,6358.0,6.23,-1290,1640,-380
2010-03-26,42000.0,42200.0,8881.0,6.26,-1760,3410,-1170
2010-03-29,41050.0,40850.0,4651.0,6.06,1437,-497,-180
2010-03-30,40850.0,42000.0,8910.0,6.23,-3530,-1250,-340
2010-03-31,41150.0,41000.0,8725.0,6.08,-1770,-390,400
2010-04-01,40500.0,41950.0,18520.0,6.22,-132,442,-640
2010-04-02,41050.0,40800.0,8441.0,6.05,1581,-2121,1140
2010-04-05,40800.0,40100.0,3843.0,5.95,93,-1423,600
2010-04-06,40150.0,40350.0,5590.0,5.98,100,-1160,1040
2010-04-07,40050.0,40950.0,4701.0,6.07,-219,-1591,1790
2010-04-08,40700.0,40200.0,11090.0,5.96,3270,-3050,-90
2010-04-09,39900.0,40150.0,19625.0,5.95,1419,511,-580
2010-04-12,39500.0,38350.0,12307.0,5.69,4226,-4126,-650
2010-04-13,38900.0,37500.0,15118.0,5.56,6517,-2117,-4400
2010-04-14,37600.0,37900.0,8087.0,5.62,300,-2740,1470
2010-04-15,37900.0,37550.0,12557.0,5.57,7137,-3757,670
2010-04-16,37500.0,36700.0,15690.0,5.44,5745,-525,-4720
2010-04-19,37050.0,36950.0,12524.0,5.48,-140,-1050,1130
2010-04-20,37000.0,37400.0,12420.0,5.55,1950,-3700,-480
2010-04-21,37450.0,37950.0,10940.0,5.63,2100,-3270,0
2010-04-22,37750.0,37950.0,7816.0,5.63,1431,-631,-760
2010-04-23,37600.0,37400.0,11220.0,5.55,3730,-3510,-420
2010-04-26,37150.0,37350.0,12970.0,5.54,4320,-2690,-2120
2010-04-27,37300.0,37250.0,20605.0,5.52,1510,-1980,-1200
2010-04-28,37000.0,36800.0,17341.0,5.46,4899,1421,-7840
2010-04-29,36550.0,36900.0,8750.0,5.47,1780,-1930,-1960
2010-04-30,36850.0,36150.0,8779.0,5.36,2539,-2849,230
2010-05-03,36100.0,37050.0,7962.0,5.49,-17,357,-1130
2010-05-04,36600.0,36550.0,11171.0,5.42,4777,-3397,-3150
2010-05-06,36550.0,36900.0,11311.0,5.47,-1600,3060,-2120
2010-05-07,36500.0,36300.0,24950.0,5.38,2920,5080,-11790
2010-05-10,36500.0,37100.0,10340.0,5.5,-1750,3460,-640
2010-05-11,36950.0,37900.0,30774.0,5.62,-4900,14240,-6600
2010-05-12,37900.0,38250.0,19929.0,5.67,7220,3770,-9720
2010-05-13,38150.0,39400.0,21900.0,5.84,4190,3140,-6300
2010-05-14,39300.0,39200.0,15950.0,5.81,-240,7850,-7480
2010-05-17,39000.0,39000.0,12281.0,5.78,-2410,6240,-4230
2010-05-18,38700.0,39000.0,7054.0,5.78,-3571,3620,-379
2010-05-19,38350.0,39500.0,34170.0,5.86,-17870,17220,-5190
2010-05-20,38700.0,38400.0,6407.0,5.69,-618,1578,-1170
2010-05-24,37800.0,37450.0,4904.0,5.55,-1180,1350,-60
2010-05-25,37200.0,37500.0,28908.0,5.56,-13760,18020,-3530
2010-05-26,37050.0,37400.0,6068.0,5.55,1180,60,-1170
2010-05-27,37000.0,37200.0,9174.0,5.52,3513,817,-4760
2010-05-28,37150.0,37050.0,7540.0,5.49,2159,-189,-2220
2010-05-31,36650.0,36850.0,6461.0,5.46,-321,-129,310
2010-06-01,36700.0,37200.0,6460.0,5.52,190,-450,80
2010-06-03,37100.0,37350.0,6050.0,5.54,710,-1120,20
2010-06-04,37600.0,36900.0,6160.0,5.47,840,-290,-180
2010-06-07,36800.0,36350.0,7262.0,5.39,200,2480,-510
2010-06-08,36900.0,36400.0,8950.0,5.4,570,180,-960
2010-06-09,36350.0,36050.0,21081.0,5.35,-3620,2330,520
2010-06-10,36300.0,35500.0,16355.0,5.26,7710,-7850,130
2010-06-11,35600.0,35800.0,19915.0,5.31,3132,-5392,470
2010-06-14,36100.0,35750.0,11748.0,5.3,730,-3100,2050
2010-06-15,35750.0,35750.0,7140.0,5.3,470,-1480,990
2010-06-16,35600.0,35700.0,5269.0,5.29,90,-790,700
2010-06-17,35500.0,36000.0,6430.0,5.34,-680,-1320,1960
2010-06-18,36000.0,35750.0,4026.0,5.3,826,-316,790
2010-06-21,35900.0,36200.0,6895.0,5.37,-80,-1920,2000
2010-06-22,36200.0,35950.0,10892.0,5.33,2122,-2362,230
2010-06-23,35900.0,35800.0,8023.0,5.31,1808,-1258,-840
2010-06-24,35550.0,35700.0,10640.0,5.29,2409,-1410,-489
2010-06-25,35500.0,35250.0,10819.0,5.23,520,1970,-2480
2010-06-28,35300.0,35500.0,7382.0,5.26,-1355,2380,-1105
2010-06-29,35550.0,35100.0,17140.0,5.2,-830,5730,-4800
2010-06-30,35000.0,36150.0,8841.0,5.36,-3790,3560,-1480
2010-07-01,36050.0,37100.0,28176.0,5.5,-12210,13440,-730
2010-07-02,37100.0,36450.0,10052.0,5.4,2060,819,-2959
2010-07-05,36450.0,35950.0,3291.0,5.33,-462,452,110
2010-07-06,35950.0,35150.0,9243.0,5.21,1090,1090,-2090
2010-07-07,35200.0,35450.0,4553.0,5.26,500,1260,-1810
2010-07-08,35450.0,35350.0,5290.0,5.24,1600,-1850,220
2010-07-09,35300.0,35400.0,5172.0,5.25,2029,-1999,-160
2010-07-12,35250.0,35500.0,4201.0,5.26,170,-1060,950
2010-07-13,35500.0,35600.0,5780.0,5.28,-200,-2420,1870
2010-07-14,35450.0,35850.0,12341.0,5.32,-30,-4710,4350
2010-07-15,35750.0,36650.0,23659.0,5.43,-5700,2380,2930
2010-07-16,36300.0,36400.0,10430.0,5.4,779,-2879,2000
2010-07-19,36050.0,36500.0,8208.0,5.41,-1095,495,430
2010-07-20,36500.0,36550.0,268772.0,5.42,-161220,1850,-90
2010-07-21,36350.0,36650.0,11630.0,5.43,1760,-230,-1260
2010-07-22,36600.0,36350.0,12380.0,5.39,-4340,4240,-460
2010-07-23,36200.0,37400.0,20659.0,5.55,-5590,6940,-300
2010-07-26,37350.0,37200.0,8500.0,5.52,-33,-87,80
2010-07-27,37050.0,36850.0,7930.0,5.46,-940,-660,1580
2010-07-28,36850.0,37500.0,13660.0,5.56,-3073,3133,-730
2010-07-29,37400.0,37000.0,9270.0,5.49,1482,-3572,1720
2010-07-30,36550.0,37200.0,11730.0,5.52,-5470,4380,1090
2010-08-02,37550.0,37200.0,14328.0,5.52,1864,-2654,790
2010-08-03,37200.0,36600.0,7541.0,5.43,2090,-2930,870
2010-08-04,36600.0,37650.0,22120.0,5.58,-11130,10590,550
2010-08-05,37650.0,38800.0,17051.0,5.75,-7599,6429,1770
2010-08-06,38500.0,39300.0,10761.0,5.83,-4454,3434,1020
2010-08-09,39250.0,39000.0,13520.0,5.78,170,-990,870
2010-08-10,38650.0,39000.0,6662.0,5.78,-3620,3220,500
2010-08-11,38600.0,38350.0,7507.0,5.69,-1000,1600,-280
2010-08-12,38150.0,37900.0,9495.0,5.62,470,970,-360
2010-08-13,37950.0,37300.0,10502.0,5.53,2940,-3040,390
2010-08-16,37500.0,37000.0,11494.0,5.49,1140,140,-1290
2010-08-17,37050.0,37450.0,11630.0,5.55,-750,510,70
2010-08-18,37700.0,37050.0,4402.0,5.49,1552,-1392,-190
2010-08-19,36850.0,37000.0,7522.0,5.49,1422,-3002,1040
2010-08-20,36550.0,38100.0,12400.0,5.65,-7100,4850,2080
2010-08-23,38250.0,38200.0,18931.0,5.66,-3570,3600,-2530
2010-08-24,37950.0,37900.0,2677.0,5.62,620,-20,-570
2010-08-25,37400.0,37900.0,16290.0,5.62,-3967,5307,-1640
2010-08-26,37550.0,38000.0,5800.0,5.63,-1530,2850,-1080
2010-08-27,38200.0,37150.0,8142.0,5.51,4420,-3470,210
2010-08-30,37100.0,37300.0,9322.0,5.53,5310,-5780,470
2010-08-31,37000.0,38000.0,7910.0,5.63,-2670,2330,510
2010-09-01,37650.0,37200.0,8757.0,5.52,-1090,-770,1380
2010-09-02,37300.0,37550.0,5429.0,5.57,324,-1794,1340
2010-09-03,37400.0,37500.0,6192.0,5.56,1630,-2460,800
2010-09-06,37500.0,36950.0,10535.0,5.48,5070,-5800,730
2010-09-07,37000.0,36700.0,7810.0,5.44,2350,-2450,290
2010-09-08,36550.0,36100.0,14950.0,5.35,2770,-4830,2070
2010-09-09,36250.0,35900.0,11535.0,5.32,5440,-4620,-800
2010-09-10,36100.0,36650.0,8584.0,5.43,-281,-3399,3680
2010-09-13,36600.0,37050.0,12711.0,5.49,2891,-4301,1530
2010-09-14,37050.0,36450.0,7006.0,5.4,987,-1357,1060
2010-09-15,36500.0,36850.0,8762.0,5.46,1450,-3880,2430
2010-09-16,36850.0,36650.0,9112.0,5.43,-2749,-351,3440
2010-09-17,36650.0,36650.0,6935.0,5.43,-3150,-500,3650
2010-09-20,36850.0,36800.0,5140.0,5.46,-100,-150,280
2010-09-24,36600.0,36350.0,7034.0,5.39,2384,-1704,-680
2010-09-27,36400.0,36500.0,10620.0,5.41,320,-3060,2010
2010-09-28,36500.0,36300.0,8143.0,5.38,1923,-3333,1410
2010-09-29,36200.0,36450.0,8630.0,5.4,-20,-1750,1870
2010-09-30,36450.0,36550.0,9504.0,5.42,1824,-1264,-270
2010-10-01,36500.0,37000.0,13600.0,5.49,-2260,90,2170
2010-10-04,37200.0,37050.0,8580.0,5.49,1570,-1680,260
2010-10-05,37050.0,36900.0,9220.0,5.47,2830,-4280,1350
2010-10-06,37400.0,36900.0,13625.0,5.47,1996,-1786,410
2010-10-07,37000.0,36450.0,23627.0,5.4,8047,-8047,810
2010-10-08,36750.0,36950.0,12162.0,5.48,3140,-1760,370
2010-10-11,37100.0,36800.0,11165.0,5.46,703,-2263,-480
2010-10-12,36800.0,36450.0,18301.0,5.4,6590,-5210,-2270
2010-10-13,36500.0,36950.0,10172.0,5.48,-6450,5030,1320
2010-10-14,36900.0,37500.0,18104.0,5.56,-8960,6600,1250
2010-10-15,37450.0,37950.0,17130.0,5.63,-3570,2450,1120
2010-10-18,38250.0,37950.0,30668.0,5.63,-1099,11509,-10990
2010-10-19,37850.0,39250.0,29975.0,5.82,-11702,12352,130
2010-10-20,39200.0,39300.0,17432.0,5.83,-540,5410,-1850
2010-10-21,39300.0,38800.0,20460.0,5.75,860,-1880,-670
2010-10-22,38800.0,38850.0,11430.0,5.76,-2441,1291,750
2010-10-25,39050.0,38500.0,21913.0,5.71,9182,-10282,900
2010-10-26,38550.0,38350.0,21736.0,5.69,4095,-7985,4540
2010-10-27,38400.0,41250.0,53286.0,6.12,-14780,-14500,29220
2010-10-28,41250.0,40400.0,12978.0,5.99,-1740,130,3150
2010-10-29,40350.0,39850.0,24486.0,5.91,-2780,5260,-2680
2010-11-01,39850.0,41300.0,18510.0,6.12,-9190,7610,1340
2010-11-02,41500.0,43750.0,37140.0,6.49,-16387,17297,-710
2010-11-03,43750.0,44950.0,31680.0,6.67,-13335,13665,-630
2010-11-04,44500.0,43850.0,25513.0,6.5,3720,-2440,-1500
2010-11-05,44300.0,42400.0,17458.0,6.29,5144,-8294,3540
2010-11-08,42400.0,43900.0,16550.0,6.51,-3014,-1006,4020
2010-11-09,43800.0,44000.0,25258.0,6.52,-9514,-4436,13590
2010-11-10,44350.0,44400.0,14080.0,6.58,-6240,1620,4520
2010-11-11,43850.0,42100.0,15796.0,6.24,1075,1965,-3150
2010-11-12,42850.0,40600.0,12882.0,6.02,-806,-1964,2370
2010-11-15,40900.0,40600.0,12545.0,6.02,2005,-4315,2670
2010-11-16,40600.0,40050.0,12544.0,5.94,-500,-3980,4180
2010-11-17,38800.0,39550.0,13230.0,5.86,2720,-3810,1180
