Symbol,영진약품_시가(원),영진약품_종가(원),영진약품_거래량(주),영진약품_PER(IFRS-연결),영진약품_순매수수량(개인)(주),영진약품_순매수수량(기관계)(주),영진약품_순매수수량(외국인계)(주)
2014-09-04,1580.0,1580.0,445506.0,23.9,32005,-14035,-17970
2014-09-05,1580.0,1590.0,548294.0,24.05,10456,-2365,50909
2014-09-11,1605.0,1600.0,890478.0,24.2,51164,-17996,-32168
2014-09-12,1610.0,1590.0,542406.0,24.05,53061,-3599,-64462
2014-09-15,1590.0,1590.0,440432.0,24.05,-65584,1721,49863
2014-09-16,1585.0,1595.0,394032.0,24.13,-88218,600,87618
2014-09-17,1590.0,1630.0,1854630.0,24.66,-74389,-1869,69258
2014-09-18,1635.0,1615.0,689420.0,24.43,85733,1318,56885
2014-09-19,1620.0,1640.0,635499.0,24.81,-56226,3046,45180
2014-09-22,1650.0,1635.0,595698.0,24.73,67860,130,13010
2014-09-23,1635.0,1665.0,1285671.0,25.19,148527,-1056,-27471
2014-09-24,1660.0,1665.0,592951.0,25.19,-49933,-722,34452
2014-09-25,1670.0,1635.0,762165.0,24.73,-70064,1815,79249
2014-09-26,1625.0,1630.0,526435.0,24.66,-43702,-166,41568
2014-09-29,1635.0,1610.0,743838.0,24.35,17036,2535,-23071
2014-09-30,1610.0,1590.0,649627.0,24.05,3973,-30091,27321
2014-10-01,1590.0,1535.0,1180588.0,23.22,12986,2215,-15201
2014-10-02,1500.0,1545.0,504499.0,23.37,-16769,1684,18585
2014-10-06,1555.0,1550.0,430293.0,23.45,14185,28922,-43107
2014-10-07,1545.0,1545.0,566642.0,23.37,50986,10388,-51374
2014-10-08,1525.0,1540.0,374874.0,23.29,-17232,14397,2835
2014-10-10,1540.0,1520.0,511329.0,22.99,27234,2882,-30116
2014-10-13,1510.0,1430.0,1333766.0,21.63,143906,-24516,-79390
2014-10-14,1430.0,1430.0,712464.0,21.63,72557,784,-73341
2014-10-15,1435.0,1435.0,721759.0,21.71,-22355,1638,20717
2014-10-16,1430.0,1400.0,851978.0,21.18,-63673,7307,66366
2014-10-17,1405.0,1470.0,1299997.0,22.24,-90450,9090,81360
2014-10-20,1495.0,1485.0,1068463.0,22.46,127075,-2072,-125003
2014-10-21,1490.0,1470.0,535128.0,22.24,-37940,2115,37685
2014-10-22,1480.0,1490.0,350474.0,22.54,-54126,9248,44878
2014-10-23,1495.0,1500.0,659477.0,22.69,57595,16903,-44498
2014-10-24,1495.0,1470.0,445389.0,22.24,53476,-30683,-22793
2014-10-27,1470.0,1460.0,440505.0,22.08,29648,-17617,-12031
2014-10-28,1460.0,1475.0,1995243.0,22.31,91576,-16824,-81752
2014-10-29,1490.0,1495.0,706109.0,22.61,3560,2551,-6111
2014-10-30,1500.0,1460.0,699282.0,22.08,103612,-2953,-100659
2014-10-31,1465.0,1425.0,836294.0,21.55,32549,-19771,-12899
2014-11-03,1430.0,1440.0,480497.0,21.78,-67969,8979,58990
2014-11-04,1430.0,1410.0,830447.0,21.33,54041,-8756,-45285
2014-11-05,1410.0,1365.0,1270019.0,20.65,-2284,-22846,25130
2014-11-06,1355.0,1335.0,832956.0,20.19,-39458,-6128,45586
2014-11-07,1335.0,1385.0,802524.0,20.95,-83933,-2298,86231
2014-11-10,1390.0,1365.0,404417.0,20.65,90335,10692,-101027
2014-11-11,1365.0,1405.0,705394.0,21.25,-143880,13909,129971
2014-11-12,1400.0,1395.0,334759.0,21.1,27195,-2573,-24622
2014-11-13,1400.0,1415.0,375756.0,21.4,-75163,1257,73906
2014-11-14,1415.0,1395.0,287654.0,21.1,49710,318,-50028
2014-11-17,1405.0,1365.0,405891.0,20.65,74426,3163,-31589
2014-11-18,1370.0,1375.0,412423.0,20.8,23517,4126,62357
2014-11-19,1375.0,1375.0,362171.0,20.8,-79461,65207,14254
2014-11-20,1385.0,1460.0,2171400.0,22.08,2314,-1805,-509
2014-11-21,1465.0,1440.0,665828.0,21.78,78286,2396,-16982
2014-11-24,1455.0,1445.0,447994.0,21.86,-6365,19177,-12812
2014-11-25,1445.0,1455.0,475987.0,22.01,-72076,38423,33653
2014-11-26,1455.0,1440.0,435384.0,21.78,24833,10268,-10101
2014-11-27,1450.0,1425.0,403671.0,21.55,9540,-3261,-6279
2014-11-28,1425.0,1405.0,562245.0,21.25,-44798,-415,44213
2014-12-01,1420.0,1375.0,444807.0,20.8,-8952,-1415,10367
2014-12-02,1360.0,1375.0,454750.0,20.8,-43528,3867,39661
2014-12-03,1375.0,1385.0,317249.0,20.95,34386,-24953,-9363
2014-12-04,1380.0,1410.0,746759.0,21.33,28014,-1709,-26305
2014-12-05,1410.0,1395.0,240137.0,21.1,-22260,1161,11099
2014-12-08,1405.0,1390.0,245045.0,21.03,28532,-6520,40988
2014-12-09,1395.0,1375.0,333837.0,20.8,-15192,-475,15667
2014-12-10,1375.0,1395.0,440274.0,21.1,-129918,34339,95579
2014-12-11,1405.0,1355.0,713569.0,20.5,178582,6359,-184941
2014-12-12,1365.0,1355.0,907366.0,20.5,120348,840,-120958
2014-12-15,1350.0,1345.0,461580.0,20.34,-8374,-1433,9807
2014-12-16,1335.0,1315.0,610277.0,19.89,62934,-44327,-18607
2014-12-17,1320.0,1275.0,822117.0,19.29,148573,9522,52905
2014-12-18,1290.0,1275.0,545281.0,19.29,-82406,257,82149
2014-12-19,1285.0,1325.0,867736.0,20.04,-64051,2813,189238
2014-12-22,1325.0,1305.0,613274.0,19.74,218032,5192,-3224
2014-12-23,1305.0,1285.0,430365.0,19.44,13232,-8374,35142
2014-12-24,1295.0,1285.0,307129.0,19.44,-22330,1329,21001
2014-12-26,1290.0,1290.0,377267.0,19.51,-39409,9238,30171
2014-12-29,1295.0,1295.0,395868.0,19.59,-28982,-3008,31990
2014-12-30,1295.0,1305.0,277582.0,19.74,-21377,26587,-14024
2015-01-02,1310.0,1295.0,355474.0,252.93,101192,-67569,-33623
2015-01-05,1290.0,1305.0,465121.0,254.88,-24243,-9623,33866
2015-01-06,1300.0,1295.0,1122363.0,252.93,237636,-9650,-227986
2015-01-07,1305.0,1280.0,535442.0,250.0,73803,-17267,-56536
2015-01-08,1290.0,1280.0,490999.0,250.0,-28856,-10028,38884
2015-01-09,1290.0,1305.0,656694.0,254.88,-105270,21541,83729
2015-01-12,1305.0,1320.0,417771.0,257.81,-70300,20906,46394
2015-01-13,1325.0,1330.0,748516.0,259.77,1948,40802,-42750
2015-01-14,1330.0,1325.0,397886.0,258.79,14575,50,-14625
2015-01-15,1325.0,1320.0,211158.0,257.81,-28489,12571,15918
2015-01-16,1325.0,1300.0,330483.0,253.91,19809,-45,-19764
2015-01-19,1315.0,1305.0,509519.0,254.88,-26591,2279,24312
2015-01-20,1315.0,1310.0,313382.0,255.86,-51243,-1785,53028
2015-01-21,1315.0,1315.0,456141.0,256.84,-11026,-392,11216
2015-01-22,1320.0,1320.0,1127884.0,257.81,-41401,4412,36954
2015-01-23,1340.0,1320.0,488028.0,257.81,-6813,-4107,7157
2015-01-26,1315.0,1315.0,651377.0,256.84,-76232,883,15349
2015-01-27,1335.0,1435.0,6748505.0,280.27,96514,33461,-99975
2015-01-28,1440.0,1415.0,1395447.0,276.37,83141,635,-88776
2015-01-29,1415.0,1405.0,2740909.0,274.41,203412,2135,-190547
2015-01-30,1405.0,1415.0,1131426.0,276.37,-80474,5124,75350
2015-02-02,1420.0,1485.0,4065633.0,290.04,100658,315,-79973
2015-02-03,1490.0,1460.0,1740467.0,285.16,40516,10689,-61205
2015-02-04,1485.0,1475.0,884802.0,288.09,-68368,33867,34501
2015-02-05,1490.0,1480.0,728177.0,289.06,1325,1309,-2634
2015-02-06,1505.0,1480.0,2016691.0,289.06,8351,14648,-45200
2015-02-09,1480.0,1455.0,932132.0,284.18,-44307,4943,39364
2015-02-10,1450.0,1455.0,865012.0,284.18,-114793,42801,71992
2015-02-11,1470.0,1475.0,830919.0,288.09,92127,11826,-103953
2015-02-12,1480.0,1480.0,1020637.0,289.06,84682,4980,-89662
2015-02-13,1475.0,1505.0,2593576.0,293.95,9577,386,-9963
2015-02-16,1510.0,1525.0,1047754.0,297.85,-26572,-3202,29774
2015-02-17,1525.0,1515.0,1010028.0,295.9,72771,-6669,-66102
2015-02-23,1505.0,1530.0,1006786.0,298.83,-124433,6334,113099
2015-02-24,1535.0,1545.0,2027781.0,301.76,111959,9051,-116010
2015-02-25,1555.0,1515.0,1136801.0,295.9,59733,-6096,-55637
2015-02-26,1510.0,1510.0,626616.0,294.92,-59723,-297,60020
2015-02-27,1510.0,1520.0,704461.0,296.88,-103586,-104,115891
2015-03-02,1520.0,1560.0,1263681.0,304.69,-146416,78888,92378
2015-03-03,1560.0,1550.0,904333.0,302.73,78425,207,-78312
2015-03-04,1545.0,1545.0,1026338.0,301.76,-33137,77516,-44379
2015-03-05,1540.0,1550.0,652879.0,302.73,-112259,74901,37678
2015-03-06,1565.0,1560.0,908187.0,304.69,-52435,75266,-22831
2015-03-09,1560.0,1560.0,748394.0,304.69,-25640,82100,-56160
2015-03-10,1575.0,1525.0,908562.0,297.85,43652,-605,-39047
2015-03-11,1515.0,1510.0,781702.0,294.92,59190,-12027,-47163
2015-03-12,1510.0,1455.0,2530127.0,284.18,-105446,-89816,209562
2015-03-13,1465.0,1525.0,1427938.0,297.85,-346828,83625,263903
2015-03-16,1550.0,1560.0,1546624.0,304.69,47498,3775,-51273
2015-03-17,1580.0,1565.0,589968.0,305.66,-40900,6567,34333
2015-03-18,1570.0,1545.0,699696.0,301.76,-41933,5080,36553
2015-03-19,1570.0,1645.0,9902906.0,321.29,42000,-94762,55162
2015-03-20,1655.0,1685.0,3946777.0,329.1,149179,9260,-159139
2015-03-23,1685.0,1660.0,1448582.0,324.22,-110602,3961,106081
2015-03-24,1650.0,1675.0,1061009.0,327.15,-47391,8586,38705
2015-03-25,1675.0,1675.0,1348329.0,327.15,-11488,-341,8239
2015-03-26,1645.0,1640.0,1318642.0,320.31,-269461,2749,266672
2015-03-27,1660.0,1660.0,2622451.0,324.22,131350,14759,-149719
2015-03-30,1675.0,1660.0,1339917.0,324.22,-138408,60205,77683
2015-03-31,1690.0,1710.0,3854022.0,333.98,154805,6501,-159906
2015-04-01,1710.0,1710.0,2248037.0,333.98,154428,-1073,-149455
2015-04-02,1725.0,1685.0,1849386.0,329.1,-51744,-1222,52966
2015-04-03,1705.0,1730.0,2617818.0,337.89,130424,1705,-123309
2015-04-06,1735.0,1700.0,1197575.0,332.03,-93535,-4806,98341
2015-04-07,1705.0,1675.0,1256026.0,327.15,-70934,-4612,75546
2015-04-08,1675.0,1710.0,1369828.0,333.98,-68634,-473,69107
2015-04-09,1720.0,1735.0,1434619.0,338.87,46101,-1939,-46162
2015-04-10,1760.0,1745.0,5138463.0,340.82,357581,-437,-346744
2015-04-13,1725.0,1740.0,1168941.0,339.84,-96425,-3763,99948
2015-04-14,1785.0,1745.0,2626020.0,340.82,195321,9125,-204296
2015-04-15,1755.0,1735.0,1268700.0,338.87,-104269,-8758,112147
2015-04-16,1740.0,1740.0,1281239.0,339.84,8363,-7553,-1960
2015-04-17,1750.0,1780.0,2669724.0,347.66,83469,-120655,29586
2015-04-20,1755.0,1745.0,1535026.0,340.82,1495,-4107,2612
2015-04-21,1760.0,1755.0,1399241.0,342.77,-108532,408,117874
2015-04-22,1755.0,1745.0,9141143.0,340.82,73052,-86560,18988
2015-04-23,1760.0,1670.0,2842837.0,326.17,25097,7992,-33089
2015-04-24,1665.0,1640.0,1783332.0,320.31,-47193,2541,44652
2015-04-27,1640.0,1685.0,959419.0,329.1,-156816,1305,155511
2015-04-28,1685.0,1665.0,1089034.0,325.2,58437,-3163,-55274
2015-04-29,1660.0,1655.0,1001672.0,323.24,-9915,-5833,15748
2015-04-30,1650.0,1795.0,16419860.0,350.59,400428,-680,-399748
2015-05-04,1800.0,1670.0,4422575.0,326.17,160169,-16358,-144111
2015-05-06,1690.0,1635.0,2882982.0,319.34,-692,-3587,4279
2015-05-07,1650.0,1600.0,1950742.0,312.5,-25401,76708,-51307
2015-05-08,1605.0,1630.0,982388.0,318.36,-87481,52,87429
2015-05-11,1655.0,1650.0,967960.0,322.27,67240,-18141,-50099
2015-05-12,1665.0,1625.0,1195473.0,317.38,-67782,-232,62414
2015-05-13,1635.0,1650.0,848488.0,322.27,-71631,7601,56730
2015-05-14,1650.0,1645.0,1516417.0,321.29,340235,-372794,32559
2015-05-15,1655.0,1630.0,878026.0,318.36,-8988,-11781,18769
2015-05-18,1630.0,1605.0,1185747.0,313.48,-44904,4657,42847
2015-05-19,1610.0,1680.0,2265083.0,328.13,-273596,-5829,287425
2015-05-20,1695.0,1735.0,4781867.0,338.87,112327,6088,-118115
2015-05-21,1725.0,1755.0,3490225.0,342.77,-4946,-14739,24685
2015-05-22,1760.0,1755.0,4226058.0,342.77,63465,5237,-68702
2015-05-26,1770.0,1745.0,1695077.0,340.82,-93077,19290,4470
2015-05-27,1730.0,1690.0,1710623.0,330.08,228971,-24221,-135433
2015-05-28,1700.0,1710.0,1499498.0,333.98,-301725,-4105,305830
2015-05-29,1710.0,1800.0,3783256.0,351.56,1164,47412,-70876
2015-06-01,1830.0,1770.0,2492500.0,345.7,134976,-1281,-134085
2015-06-02,1805.0,2035.0,26625071.0,397.46,-729570,102938,663832
2015-06-03,2060.0,1760.0,16009094.0,343.75,1068957,-84271,-998416
2015-06-04,1780.0,1695.0,5794617.0,331.05,154893,2615,-158765
2015-06-05,1720.0,1680.0,3767795.0,328.13,87015,-9740,-80426
2015-06-08,1650.0,1635.0,2745871.0,319.34,-116172,-21278,127450
2015-06-09,1640.0,1690.0,2143448.0,330.08,16941,-19122,-28019
2015-06-10,1690.0,1655.0,1912406.0,323.24,180270,-1658,-178612
2015-06-11,1670.0,1670.0,1407341.0,326.17,-148297,5584,182271
2015-06-12,1720.0,1605.0,2331278.0,313.48,317276,-7399,-309877
2015-06-15,1600.0,1605.0,1277902.0,313.48,16132,-64255,52123
2015-06-16,1600.0,1575.0,1740208.0,307.62,29054,9516,-34570
2015-06-17,1570.0,1620.0,1419769.0,316.41,-132619,13119,119500
2015-06-18,1640.0,1615.0,829754.0,315.43,35596,-44,-35552
2015-06-19,1630.0,1630.0,850109.0,318.36,-22674,1698,20976
2015-06-22,1630.0,1620.0,773008.0,316.41,73885,-10923,-59062
2015-06-23,1625.0,1645.0,1277827.0,321.29,-228996,12373,216543
2015-06-24,1660.0,1675.0,1063512.0,327.15,-7276,3951,4285
2015-06-25,1680.0,1735.0,2668127.0,338.87,-5695,54080,-27945
2015-06-26,1755.0,1745.0,4547133.0,340.82,126137,-45342,-81316
2015-06-29,1700.0,1645.0,3140201.0,321.29,39866,754,-41994
2015-06-30,1625.0,1680.0,1331725.0,328.13,-90251,-38,89709
2015-07-01,1680.0,1745.0,2308075.0,340.82,9002,2926,-11728
2015-07-02,1785.0,1780.0,4067729.0,347.66,122907,-5106,-117601
2015-07-03,1805.0,1990.0,27567235.0,388.67,-394940,42980,353155
2015-07-06,2040.0,2315.0,79343218.0,452.15,-260969,79298,108975
2015-07-07,2540.0,2395.0,57071554.0,467.77,-29312,6986,2404
2015-07-08,2430.0,2065.0,36060195.0,403.32,597717,-1917,-735187
2015-07-09,1985.0,2025.0,21927804.0,395.51,66121,16462,-100774
2015-07-10,2030.0,2000.0,17080082.0,390.63,-167509,86658,77361
2015-07-13,2045.0,2195.0,27433658.0,428.71,-185883,123,186210
2015-07-14,2265.0,2210.0,12531208.0,431.64,414039,39803,-429393
2015-07-15,2235.0,2500.0,40193577.0,488.28,444818,16424,-464876
2015-07-16,2590.0,2360.0,35598809.0,460.94,604704,173999,-651819
2015-07-17,2420.0,2510.0,17255096.0,490.23,106001,3703,-111976
2015-07-20,2510.0,2475.0,16396111.0,483.4,31763,1774,-32600
2015-07-21,2525.0,2495.0,9063536.0,487.3,-73926,5380,-13338
2015-07-22,2515.0,2350.0,8393383.0,458.98,-166110,-5670,108942
2015-07-23,2375.0,2310.0,13488453.0,451.17,-1174470,-485,1169717
2015-07-24,2360.0,2355.0,8586901.0,459.96,610952,31471,-641623
2015-07-27,2315.0,2225.0,4998538.0,434.57,181053,-8155,-168498
2015-07-28,2160.0,2305.0,6850626.0,450.2,-426362,32261,399201
2015-07-29,2365.0,2200.0,10230482.0,429.69,749283,2826,-751730
2015-07-30,2200.0,2160.0,4569831.0,421.88,-128053,28693,98758
2015-07-31,2160.0,2280.0,4731049.0,445.31,-380358,11255,376103
2015-08-03,2295.0,2185.0,4109221.0,426.76,419514,5916,-425428
2015-08-04,2185.0,2270.0,3032204.0,443.36,-323617,-1061,324678
2015-08-05,2275.0,2265.0,2632967.0,442.38,42297,13651,-69494
2015-08-06,2270.0,2290.0,4103778.0,447.27,65256,7823,-61522
2015-08-07,2275.0,2230.0,2322517.0,435.55,27787,19520,-48307
2015-08-10,2245.0,2215.0,1580843.0,432.62,-51499,7059,44375
2015-08-11,2265.0,2275.0,26082986.0,444.34,354499,18111,-381398
2015-08-12,2310.0,2410.0,10360778.0,470.7,275113,20583,-295410
2015-08-13,2445.0,2400.0,6370922.0,468.75,117173,44586,-161851
2015-08-17,2415.0,2420.0,6716079.0,472.66,-111085,7919,103166
2015-08-18,2460.0,2410.0,10965914.0,470.7,93846,-11599,-87406
2015-08-19,2355.0,2165.0,8071673.0,422.85,-300484,1097,298989
2015-08-20,2145.0,2110.0,4431287.0,412.11,-180277,-23425,210452
2015-08-21,1950.0,1950.0,6566398.0,380.86,-458875,12635,446240
2015-08-24,1905.0,1995.0,4940214.0,389.65,-162099,23511,127088
2015-08-25,2090.0,2115.0,7575503.0,413.09,377572,9011,-386583
2015-08-26,2115.0,2160.0,4257822.0,421.88,102009,17945,-119954
2015-08-27,2210.0,2140.0,3231228.0,417.97,189274,-21950,-173049
2015-08-28,2175.0,2200.0,4114925.0,429.69,-266011,38078,224183
2015-08-31,2215.0,2160.0,2672165.0,421.88,148111,692,-148803
2015-09-01,2150.0,2110.0,2862564.0,412.11,43691,11309,-55254
2015-09-02,2060.0,2155.0,2390189.0,420.9,-237839,17250,215589
2015-09-03,2190.0,2120.0,2086353.0,414.06,326166,7216,-334654
2015-09-04,2130.0,1995.0,2517167.0,389.65,-34915,9990,25077
2015-09-07,2010.0,2030.0,1968118.0,396.48,-63649,9965,53684
2015-09-08,2045.0,1995.0,1625405.0,389.65,98576,6142,-104718
2015-09-09,2040.0,2085.0,1988227.0,407.23,-240564,6369,235899
2015-09-10,2065.0,2130.0,1956110.0,416.02,-3143,-24526,26846
2015-09-11,2130.0,2065.0,1889527.0,403.32,129091,-2125,-126731
2015-09-14,2075.0,2010.0,1549928.0,392.58,-71476,-2036,74735
2015-09-15,2015.0,2035.0,1069473.0,397.46,-109767,1688,108079
2015-09-16,2060.0,2060.0,1627297.0,402.34,-30296,21030,7503
2015-09-17,2090.0,2085.0,2062511.0,407.23,-21127,5115,16012
2015-09-18,2100.0,2170.0,5062435.0,423.83,-222692,-24621,258813
2015-09-21,2155.0,2175.0,1705198.0,424.8,-15005,26812,-10807
2015-09-22,2180.0,2170.0,1686200.0,423.83,125520,8302,-133404
2015-09-23,2150.0,2095.0,1951129.0,409.18,35114,-10921,-24193
2015-09-24,2100.0,2050.0,1668814.0,400.39,-138550,13184,125366
2015-09-25,2065.0,2085.0,1087531.0,407.23,-7196,30623,-23427
2015-09-30,2055.0,2035.0,1565947.0,397.46,211877,5150,-217027
2015-10-01,2055.0,2050.0,1258928.0,400.39,-83018,7109,75909
2015-10-02,2060.0,2050.0,932639.0,400.39,-30204,-45,30249
2015-10-05,2080.0,2085.0,1541127.0,407.23,-70091,9590,60501
2015-10-06,2110.0,2125.0,1696570.0,415.04,-9434,608,-6674
2015-10-07,2120.0,2030.0,2094397.0,396.48,309584,-609,-311975
2015-10-08,2070.0,2065.0,1544413.0,403.32,-92634,67107,25527
2015-10-12,2040.0,2060.0,1185769.0,402.34,11556,10526,-22082
2015-10-13,2080.0,2015.0,1662004.0,393.55,121796,9754,-131550
2015-10-14,2020.0,2035.0,889709.0,397.46,-50254,4090,46164
2015-10-15,2030.0,2055.0,1231662.0,401.37,-172641,16498,156143
2015-10-16,2070.0,2175.0,6400041.0,424.8,-403252,-16142,413394
2015-10-19,2185.0,2160.0,2881180.0,421.88,-77564,3658,73906
2015-10-20,2165.0,2350.0,11299287.0,458.98,-419131,39745,383386
2015-10-21,2355.0,2350.0,5078048.0,458.98,-18181,12423,689
2015-10-22,2360.0,2175.0,4901024.0,424.8,-176041,-319,173765
2015-10-23,2235.0,2270.0,3989229.0,443.36,-160117,12971,147146
2015-10-26,2310.0,2340.0,5683260.0,457.03,269049,10680,-281599
2015-10-27,2340.0,2340.0,3102317.0,457.03,-77249,525,74059
2015-10-28,2365.0,2330.0,4692631.0,455.08,286258,2210,-283468
2015-10-29,2340.0,2285.0,2043087.0,446.29,-50506,-2147,53653
2015-10-30,2300.0,2280.0,2050034.0,445.31,14477,5019,-20496
2015-11-02,2290.0,2230.0,1535143.0,435.55,-98595,9106,93489
2015-11-03,2270.0,2325.0,3188360.0,454.1,171848,13946,-198784
2015-11-04,2325.0,2350.0,2850639.0,458.98,-42704,-1656,19190
2015-11-05,2350.0,2440.0,8631527.0,476.56,-594080,8592,252814
2015-11-06,2625.0,2435.0,17183112.0,475.59,134210,20227,-159653
2015-11-09,2435.0,2380.0,7690561.0,464.84,-238591,-8721,207312
2015-11-10,2390.0,2400.0,8385797.0,468.75,47695,-7085,-45270
2015-11-11,2415.0,2560.0,8470379.0,500.0,49861,4542,-14143
2015-11-12,2550.0,2495.0,5183612.0,487.3,125543,22141,-147284
2015-11-13,2445.0,2385.0,3744725.0,465.82,184065,15884,-194949
2015-11-16,2290.0,2335.0,3114300.0,456.05,-206568,13319,252249
2015-11-17,2380.0,2385.0,1881888.0,465.82,-43006,-4103,47109
2015-11-18,2380.0,2240.0,3808162.0,437.5,-119587,-20379,119966
2015-11-19,2285.0,2345.0,2956565.0,458.01,-330695,4736,325739
2015-11-20,2350.0,2295.0,1970683.0,448.24,21196,5094,-21195
2015-11-23,2305.0,2425.0,4628086.0,473.63,-214579,5509,208290
2015-11-24,2425.0,2390.0,2617685.0,466.8,190828,26714,-217542
2015-11-25,2400.0,2465.0,4066035.0,481.45,194351,-208,-195643
2015-11-26,2455.0,2425.0,2344835.0,473.63,129024,8642,-131666
2015-11-27,2440.0,2355.0,1887402.0,459.96,27989,4381,-31370
2015-11-30,2345.0,2370.0,2040625.0,462.89,12903,-191,-11212
2015-12-01,2355.0,2365.0,1561587.0,461.91,180269,1382,-181651
2015-12-02,2365.0,2320.0,1222201.0,453.13,33615,-230,-33385
2015-12-03,2295.0,2315.0,958613.0,452.15,-28802,-354,29156
2015-12-04,2290.0,2265.0,1257650.0,442.38,1960,10016,-11976
2015-12-07,2285.0,2280.0,849640.0,445.31,837,379,-1816
2015-12-08,2270.0,2205.0,1960997.0,430.66,270133,-57577,-208856
2015-12-09,2165.0,2155.0,2004912.0,420.9,-175699,1099,173300
2015-12-10,2155.0,2095.0,2332541.0,409.18,-231218,6765,225601
2015-12-11,2110.0,2075.0,1207293.0,405.27,69118,6249,27463
2015-12-14,2025.0,1945.0,2183752.0,379.88,-43568,253,43615
2015-12-15,1970.0,2045.0,1491303.0,399.41,-107027,15932,84172
2015-12-16,2095.0,2065.0,1577895.0,403.32,-5483,16270,-110787
2015-12-17,2100.0,2110.0,1316129.0,412.11,49047,66102,-115249
2015-12-18,2100.0,2115.0,1014956.0,413.09,-42693,11277,31316
2015-12-21,2105.0,2090.0,1367415.0,408.2,243246,5541,-67886
2015-12-22,2115.0,2085.0,806089.0,407.23,23687,-1346,-31841
2015-12-23,2095.0,2065.0,1028659.0,403.32,18804,20798,-33602
2015-12-24,2090.0,2065.0,906904.0,403.32,-134609,18834,115775
2015-12-28,2045.0,2055.0,1063829.0,401.37,-159828,19206,110622
2015-12-29,2075.0,2140.0,2053883.0,417.97,-112423,-10226,102649
2015-12-30,2150.0,2130.0,831916.0,416.02,72182,-18357,-53825
2016-01-04,2150.0,2080.0,790180.0,109.13,44393,-18013,-36380
2016-01-05,2040.0,2090.0,1020417.0,109.65,-116875,1996,114879
2016-01-06,2110.0,2205.0,3821060.0,115.69,-188852,57196,116535
2016-01-07,2235.0,2285.0,5653380.0,119.88,306455,44626,-379269
2016-01-08,2230.0,2285.0,2502441.0,119.88,-208114,2526,202588
2016-01-11,2305.0,2235.0,2376395.0,117.26,123186,-46749,-76934
2016-01-12,2235.0,2330.0,7496985.0,122.25,-12209,21590,-56707
2016-01-13,2360.0,2305.0,2401378.0,120.93,-118020,55335,62802
2016-01-14,2270.0,2310.0,1854155.0,121.2,81116,100106,-180222
2016-01-15,2350.0,2285.0,1986556.0,119.88,42657,103345,-146002
2016-01-18,2250.0,2375.0,5736001.0,124.61,124627,10746,-82285
2016-01-19,2375.0,2420.0,3414707.0,126.97,-18685,-854,38377
2016-01-20,2425.0,2445.0,8029013.0,128.28,-135131,91607,54425
2016-01-21,2465.0,2450.0,3405736.0,128.54,-27202,6821,20382
2016-01-22,2475.0,2480.0,5361629.0,130.12,29000,-53551,24562
2016-01-25,2500.0,2485.0,2572341.0,130.38,-263550,-9767,293510
2016-01-26,2490.0,2485.0,2591662.0,130.38,-40543,-42011,72547
2016-01-27,2495.0,2390.0,3713730.0,125.39,-128078,10321,117704
2016-01-28,2395.0,2460.0,2319911.0,129.07,-253933,49295,199633
2016-01-29,2480.0,2545.0,11340514.0,133.53,322569,1246,-319310
2016-02-01,2560.0,2555.0,5221698.0,134.05,-247144,2065,245432
2016-02-02,2570.0,2480.0,2817125.0,130.12,109455,3841,-113286
2016-02-03,2450.0,2500.0,2109974.0,131.16,-89163,-921,125319
2016-02-04,2500.0,2450.0,1988025.0,128.54,170816,28756,-193672
2016-02-05,2440.0,2480.0,1195917.0,130.12,-58163,8587,64403
2016-02-11,2420.0,2300.0,2915806.0,120.67,91712,19870,-115788
2016-02-12,2225.0,2255.0,4203370.0,118.31,-244751,9266,235879
2016-02-15,2310.0,2335.0,1835734.0,122.51,163987,13924,-176589
2016-02-16,2350.0,2415.0,3540562.0,126.71,214199,5233,-218364
2016-02-17,2440.0,2365.0,1677608.0,124.08,261489,-10978,-250503
2016-02-18,2410.0,2410.0,1347127.0,126.44,-87106,19270,67836
2016-02-19,2420.0,2410.0,1004653.0,126.44,4591,-5432,821
2016-02-22,2395.0,2510.0,2674343.0,131.69,-201878,4105,200195
2016-02-23,2550.0,2445.0,2566654.0,128.28,383553,31129,-414753
2016-02-24,2425.0,2500.0,2164696.0,131.16,-175678,-20386,194385
2016-02-25,2520.0,2445.0,1708288.0,128.28,124315,7202,-101752
2016-02-26,2470.0,2440.0,1053738.0,128.02,-110074,-917,113991
2016-02-29,2450.0,2425.0,1204040.0,127.23,24570,342,-24912
2016-03-02,2450.0,2500.0,1891160.0,131.16,-178494,-14501,192995
2016-03-03,2485.0,2455.0,1365004.0,128.8,73046,-5442,-25058
2016-03-04,2460.0,2430.0,1316008.0,127.49,-3266,5690,-2424
2016-03-07,2450.0,2365.0,1947700.0,124.08,122124,869,-122993
2016-03-08,2385.0,2375.0,907283.0,124.61,-106784,-9303,116087
2016-03-09,2370.0,2440.0,1656020.0,128.02,-92116,9089,83027
2016-03-10,2430.0,2435.0,1076705.0,127.75,-153590,-11284,160224
2016-03-11,2460.0,2410.0,864574.0,126.44,-9529,-3451,12980
2016-03-14,2420.0,2405.0,809898.0,126.18,96214,-695,-95519
2016-03-15,2405.0,2385.0,1065269.0,125.13,95671,34695,-130566
2016-03-16,2400.0,2460.0,1768245.0,129.07,-170210,54004,114506
2016-03-17,2470.0,2465.0,1341062.0,129.33,149486,38931,-186465
