Symbol,대상_시가(원),대상_종가(원),대상_거래량(주),대상_PER(IFRS-연결),대상_순매수수량(개인)(주),대상_순매수수량(기관계)(주),대상_순매수수량(외국인계)(주)
2005-12-13,15100.0,14850.0,311371.0,65.72,43106,-22926,-5960
2005-12-14,14850.0,14600.0,335888.0,64.61,-9412,50232,-34230
2005-12-15,14600.0,14650.0,298330.0,64.83,17475,-5185,-7800
2005-12-16,14400.0,14350.0,274498.0,63.51,-2341,16271,-12690
2005-12-19,14050.0,14100.0,297621.0,62.4,60815,-24325,-37590
2005-12-20,13900.0,14000.0,493410.0,61.96,24272,-98892,4940
2005-12-21,13900.0,14500.0,604981.0,64.17,-4533,25783,-64710
2005-12-22,14600.0,14200.0,541184.0,62.84,17283,96649,-138012
2005-12-23,14100.0,14200.0,206118.0,62.84,8774,-5774,-5940
2005-12-26,14200.0,13900.0,429252.0,61.51,92073,-92663,1400
2005-12-27,13800.0,13850.0,408892.0,61.29,15264,20536,13680
2005-12-28,13700.0,13750.0,238865.0,60.85,26180,-25290,-480
2005-12-29,13700.0,14450.0,547919.0,63.95,-188411,185811,2760
2006-01-02,14650.0,14900.0,432001.0,,51433,-51118,-980
2006-01-03,14850.0,14750.0,299939.0,,29482,-37162,8020
2006-01-04,14900.0,16950.0,2611903.0,,-71568,52188,14430
2006-01-05,17400.0,17200.0,1733507.0,,51806,-48406,-9750
2006-01-06,17200.0,17500.0,1386946.0,,189029,-194969,5460
2006-01-09,17900.0,16750.0,1529100.0,,168700,-108350,-1980
2006-01-10,16500.0,15400.0,1286347.0,,159090,-253320,72720
2006-01-11,15400.0,15600.0,708349.0,,89541,-68751,-10400
2006-01-12,15600.0,16050.0,1127716.0,,42851,-40481,-4500
2006-01-13,15750.0,15350.0,681203.0,,71645,-71455,7790
2006-01-16,15500.0,16000.0,647877.0,,118779,-111292,-1407
2006-01-17,16300.0,15200.0,788523.0,,66772,-5240,-65520
2006-01-18,15000.0,14850.0,677450.0,,-147440,10090,133660
2006-01-19,14650.0,15400.0,566344.0,,-92333,-12694,106607
2006-01-20,15650.0,15050.0,1659922.0,,-214700,-38110,278580
2006-01-23,14550.0,13150.0,1036243.0,,-89230,-6000,70110
2006-01-24,13400.0,13650.0,548738.0,,-54232,49642,-640
2006-01-25,13750.0,14050.0,629241.0,,-46668,-18552,45550
2006-01-26,14250.0,13900.0,311372.0,,15570,-35050,43220
2006-01-27,14300.0,14400.0,407736.0,,-113591,93821,-9370
2006-01-31,14400.0,14600.0,334852.0,,8160,25730,10560
2006-02-01,14450.0,14000.0,316723.0,,-19530,33650,-7670
2006-02-02,14150.0,13700.0,648492.0,,204933,-193963,-11480
2006-02-03,13200.0,13000.0,515175.0,,82540,-166840,88140
2006-02-06,12450.0,13500.0,456263.0,,-167568,21988,136460
2006-02-07,13150.0,13000.0,251564.0,,4060,-8620,23600
2006-02-08,12850.0,12800.0,181185.0,,-2080,-7180,4600
2006-02-09,13000.0,12350.0,399999.0,,130448,-1888,-112230
2006-02-10,12400.0,12000.0,519804.0,,91962,-1272,-97330
2006-02-13,12150.0,12100.0,448899.0,,27063,9637,-40870
2006-02-14,11950.0,12750.0,341638.0,,-153510,136160,-9100
2006-02-15,12800.0,12700.0,335530.0,,-132158,95128,37930
2006-02-16,13000.0,13500.0,575198.0,,-195908,-11922,214190
2006-02-17,13600.0,14200.0,591592.0,,-171570,163560,12560
2006-02-20,14200.0,14350.0,198939.0,,-101350,78560,-5810
2006-02-21,14150.0,13900.0,208390.0,,14100,13880,-24920
2006-02-22,13650.0,13700.0,131571.0,,7373,-13896,9410
2006-02-23,13900.0,14200.0,261960.0,,-93454,26064,60940
2006-02-24,14200.0,14450.0,280998.0,,-74275,7255,60780
2006-02-27,14500.0,14750.0,207310.0,,-70690,8150,66120
2006-02-28,14800.0,15000.0,257145.0,,-137000,24170,145550
2006-03-02,15050.0,14950.0,120320.0,,-56840,320,55860
2006-03-03,15000.0,14500.0,292911.0,,-75932,-45968,129210
2006-03-06,14700.0,14650.0,111687.0,,-49670,8210,51130
2006-03-07,14250.0,14100.0,200520.0,,-43950,-36320,71320
2006-03-08,14200.0,14450.0,104512.0,,-27750,-14810,41080
2006-03-09,14700.0,14700.0,177892.0,,-32090,-48750,72640
2006-03-10,14800.0,15300.0,230954.0,,-101340,26190,87770
2006-03-13,15600.0,16000.0,270627.0,,-118266,73339,37160
2006-03-14,15950.0,15550.0,173680.0,,27965,19275,-760
2006-03-15,15650.0,15650.0,107872.0,,-13756,13706,-120
2006-03-16,15500.0,15500.0,150281.0,,-26444,26904,-1460
2006-03-17,15250.0,15900.0,99765.0,,-36470,22390,620
2006-03-20,15600.0,15550.0,75257.0,,-490,9250,-8830
2006-03-21,15550.0,15700.0,87389.0,,-8539,-241,9300
2006-03-22,15500.0,15400.0,106484.0,,-11880,12880,-5090
2006-03-23,15400.0,15200.0,157263.0,,13990,-28260,24680
2006-03-24,15000.0,15400.0,94544.0,,-32580,17380,1670
2006-03-27,15400.0,16050.0,305455.0,,-132241,112501,10030
2006-03-28,16050.0,16000.0,116081.0,,-22320,19780,-1330
2006-03-29,15800.0,15800.0,144660.0,,-25638,16448,6030
2006-03-30,15800.0,16050.0,168781.0,,5430,-6640,-120
2006-03-31,16100.0,16200.0,180371.0,,-36080,17120,15020
2006-04-03,16000.0,16250.0,168893.0,,-29016,32506,-2860
2006-04-04,16200.0,16500.0,285080.0,,-56518,278,59910
2006-04-05,16700.0,16000.0,309033.0,,33921,-9891,-26220
2006-04-06,16200.0,15850.0,214412.0,,-8898,1798,8310
2006-04-07,15850.0,16000.0,197302.0,,-20902,-56188,68060
2006-04-10,15750.0,16400.0,322133.0,,-16420,22820,-1550
2006-04-11,16250.0,16300.0,369371.0,,-10340,-136000,141340
2006-04-12,16300.0,17000.0,353530.0,,-54600,61030,7560
2006-04-13,17050.0,17050.0,361877.0,,-10040,37840,-13300
2006-04-14,17250.0,16850.0,355873.0,,74813,-105103,10110
2006-04-17,16900.0,16550.0,175269.0,,50652,-61048,11930
2006-04-18,16350.0,16500.0,263910.0,,52149,-5099,-59680
2006-04-19,16800.0,16550.0,332632.0,,59990,-73620,21510
2006-04-20,16600.0,17000.0,451431.0,,10148,-94998,73400
2006-04-21,17300.0,17750.0,597707.0,,-127075,131635,-11450
2006-04-24,17750.0,17150.0,258793.0,,-11275,-4085,-960
2006-04-25,17150.0,17850.0,443937.0,,-16835,21815,7250
2006-04-26,17800.0,17900.0,157258.0,,-39521,40928,-1960
2006-04-27,18000.0,17700.0,304402.0,,-85640,36680,49580
2006-04-28,17750.0,17550.0,212416.0,,-56396,15156,40390
2006-05-02,17650.0,17550.0,593540.0,,-71270,124960,-32870
2006-05-03,17250.0,18100.0,474504.0,,-229114,-48680,50060
2006-05-04,17900.0,18200.0,164994.0,,-21135,-18695,43360
2006-05-08,18100.0,18200.0,150740.0,,-54980,45600,7120
2006-05-09,18100.0,17500.0,228106.0,,87597,-78995,6130
2006-05-10,17450.0,16850.0,157820.0,,-1720,1310,-4980
2006-05-11,16700.0,16850.0,265700.0,,59262,-54422,-2790
2006-05-12,16500.0,17050.0,186010.0,,-52890,41180,-7440
2006-05-15,16700.0,17000.0,247570.0,,-119490,152980,-33210
2006-05-16,17000.0,16400.0,157923.0,,-34550,72180,-39630
2006-05-17,16250.0,16750.0,137737.0,,-36158,10398,23970
2006-05-18,16200.0,16350.0,196491.0,,-51054,80354,-29330
2006-05-19,16600.0,16600.0,75200.0,,-45580,38520,-570
2006-05-22,16600.0,15550.0,61163.0,,8770,-1160,-6260
2006-05-23,15400.0,15550.0,76220.0,,-19148,21038,-10460
2006-05-24,15350.0,15550.0,94461.0,,320,9300,-13840
2006-05-25,15400.0,14550.0,171231.0,,53000,-37230,-25240
2006-05-26,14650.0,14850.0,125367.0,,5641,-8691,3050
2006-05-29,14850.0,15200.0,139482.0,,-20660,-42250,6470
2006-05-30,14850.0,14800.0,47345.0,,-9730,6080,410
2006-06-01,14650.0,14650.0,205124.0,,-69794,-80736,155400
2006-06-02,14850.0,14900.0,223430.0,,-2830,-25340,25420
2006-06-05,14900.0,14300.0,74614.0,,-10900,-14270,-4140
2006-06-07,13650.0,13650.0,227453.0,,-51890,-13740,-33620
2006-06-08,13600.0,13600.0,318619.0,,-52275,42895,46010
2006-06-09,14000.0,13700.0,96907.0,,39176,-19286,-20270
2006-06-12,13600.0,13500.0,115282.0,,24950,-40610,16070
2006-06-13,13150.0,12850.0,456692.0,,15602,279898,-237120
2006-06-14,12650.0,12900.0,301746.0,,62436,74300,-137630
2006-06-15,13100.0,12700.0,380015.0,,10380,114390,-117890
2006-06-16,13200.0,13000.0,474979.0,,100822,110278,-194510
2006-06-19,12950.0,12300.0,722994.0,,262950,-132402,-111388
2006-06-20,12200.0,11650.0,342406.0,,-33630,15230,20860
2006-06-21,11900.0,11650.0,274968.0,,-55892,54852,180
2006-06-22,12100.0,12150.0,338100.0,,8420,-13930,2310
2006-06-23,12000.0,12200.0,291752.0,,1050,49550,-6600
2006-06-26,12300.0,12450.0,210460.0,,23277,-25597,18420
2006-06-27,12450.0,12900.0,195930.0,,-89178,79618,10500
2006-06-28,12550.0,13100.0,249213.0,,-65340,62500,-1060
2006-06-29,13200.0,13100.0,100230.0,,-5610,-8800,13120
2006-06-30,13450.0,13550.0,129128.0,,-36910,11280,30530
2006-07-03,13550.0,13400.0,52750.0,,-2080,-7890,10520
2006-07-04,13600.0,13400.0,150473.0,,28742,-21472,19190
2006-07-05,12950.0,13400.0,57690.0,,-22540,3240,18550
2006-07-06,13200.0,13200.0,135371.0,,22671,21699,-32270
2006-07-07,13600.0,13900.0,309177.0,,11640,-35200,30380
2006-07-10,13900.0,14750.0,400803.0,,-61160,-39400,119090
2006-07-11,14700.0,14550.0,166028.0,,24272,-47302,24030
2006-07-12,14700.0,14150.0,341378.0,,127340,-111660,-25420
2006-07-13,13750.0,14050.0,223283.0,,51003,-77943,10250
2006-07-14,13700.0,14900.0,343883.0,,-48418,7598,40320
2006-07-18,14500.0,13600.0,213779.0,,40787,-32368,-9430
2006-07-19,13700.0,13500.0,260700.0,,71320,66720,-138040
2006-07-20,13900.0,13700.0,598210.0,,20970,-97890,-104020
2006-07-21,13500.0,13600.0,209696.0,,58336,14294,-72900
2006-07-24,13500.0,13300.0,169063.0,,13510,25390,-48080
2006-07-25,13550.0,13200.0,157671.0,,15390,19050,-36260
2006-07-26,13200.0,13150.0,108938.0,,23798,15442,-38410
2006-07-27,13200.0,13650.0,224432.0,,49060,26290,-78390
2006-07-28,13550.0,13750.0,236775.0,,3903,72640,-79843
2006-07-31,14000.0,13800.0,145200.0,,-39370,30410,-2220
2006-08-01,13800.0,13400.0,114556.0,,-21530,14470,-19070
2006-08-02,13300.0,13300.0,214809.0,,98430,-58410,-27500
2006-08-03,13300.0,13150.0,261304.0,,82202,-46052,-34430
2006-08-04,13100.0,13050.0,180851.0,,71248,-32088,-21170
2006-08-07,13000.0,12700.0,328432.0,,109100,-22440,-80460
2006-08-08,12500.0,12750.0,215400.0,,44450,-26020,780
2006-08-09,12650.0,13200.0,286447.0,,-1780,-39750,-810
2006-08-10,13100.0,13550.0,336541.0,,-108584,68814,-7310
2006-08-11,13500.0,12800.0,357893.0,,149272,-20432,-123020
2006-08-14,12800.0,13150.0,202179.0,,-46458,84988,-36180
2006-08-16,13000.0,12500.0,389073.0,,66980,-59590,-1610
2006-08-17,12650.0,12550.0,170731.0,,14120,-8990,-3630
2006-08-18,12600.0,12700.0,121840.0,,-9250,9690,1460
2006-08-21,12800.0,12500.0,95144.0,,-310,5500,-5800
2006-08-22,12550.0,12600.0,98908.0,,9744,19746,-30710
2006-08-23,12600.0,12250.0,218481.0,,112961,-49231,-48040
2006-08-24,12250.0,12500.0,115520.0,,-8660,8170,1090
2006-08-25,12650.0,13000.0,250924.0,,-54860,58150,-3350
2006-08-28,13100.0,12750.0,108404.0,,3880,-4270,-7850
2006-08-29,12800.0,13300.0,289860.0,,-64210,76940,-16040
2006-08-30,13200.0,13200.0,141152.0,,17650,-12880,-2080
2006-08-31,13300.0,13250.0,335093.0,,77318,-2058,-40270
2006-09-01,13200.0,13500.0,215407.0,,-1740,-12980,4220
2006-09-04,13700.0,13250.0,244841.0,,53501,-23951,1540
2006-09-05,13300.0,13250.0,107320.0,,-690,-530,360
2006-09-06,13300.0,13000.0,205718.0,,47090,-49660,3470
2006-09-07,12700.0,12700.0,175912.0,,-9908,8260,-1550
2006-09-08,12750.0,13100.0,181194.0,,-31580,-16800,22790
2006-09-11,13100.0,12850.0,91244.0,,-44720,36730,3880
2006-09-12,12900.0,13300.0,143404.0,,-41860,44120,500
2006-09-13,13400.0,12800.0,127336.0,,46508,-20548,-26420
2006-09-14,12600.0,12800.0,219734.0,,-15780,26660,-3800
2006-09-15,12800.0,12700.0,147033.0,,29730,-34210,4750
2006-09-18,12750.0,12600.0,307934.0,,162470,-23900,-109370
2006-09-19,12650.0,12100.0,912513.0,,633433,-282793,-46710
2006-09-20,12100.0,12100.0,367921.0,,191629,-89870,-670
2006-09-21,12250.0,12100.0,425541.0,,104820,-69850,-40110
2006-09-22,12300.0,12400.0,655905.0,,139650,-47470,-105330
2006-09-25,12550.0,12100.0,387339.0,,115120,-43820,-69370
2006-09-26,12200.0,11550.0,600779.0,,241260,-240900,190
2006-09-27,11700.0,11800.0,235612.0,,11810,-18090,190
2006-09-28,11850.0,11800.0,246806.0,,33150,-32630,-370
2006-09-29,11900.0,11800.0,495885.0,,226410,-129150,-97280
2006-10-02,11950.0,11750.0,309431.0,,142427,-126887,16040
2006-10-04,11600.0,11250.0,475341.0,,147940,-72210,-86980
2006-10-09,11050.0,10350.0,1146287.0,,192300,-60330,-153390
2006-10-10,10150.0,10400.0,437883.0,,35810,3000,-28630
2006-10-11,10150.0,10100.0,365046.0,,7760,20460,-27580
2006-10-12,10100.0,11050.0,659916.0,,-169780,190560,-46650
2006-10-13,11200.0,11500.0,522330.0,,-165961,210200,-52290
2006-10-16,11600.0,11500.0,234519.0,,-41999,82860,-54070
2006-10-17,11600.0,11900.0,365389.0,,-75430,74620,-850
2006-10-18,11800.0,11650.0,285329.0,,-2510,111620,-114110
2006-10-19,11650.0,11500.0,224595.0,,-13320,68690,-60850
2006-10-20,11400.0,11450.0,248097.0,,-6281,72801,-66790
2006-10-23,11500.0,11600.0,246802.0,,-42310,52540,-8400
2006-10-24,11650.0,11400.0,186051.0,,4940,-3210,-4450
2006-10-25,11550.0,11550.0,134120.0,,-11860,17390,-6430
2006-10-26,11700.0,11950.0,385658.0,,-57772,186782,-133620
2006-10-27,11900.0,11200.0,539813.0,,158050,-38520,-103070
2006-10-30,11000.0,10500.0,618748.0,,212130,-118000,-75720
2006-10-31,10500.0,12000.0,510605.0,,-249990,241090,7880
2006-11-01,11700.0,11700.0,314041.0,,86160,-59990,-20110
2006-11-02,11600.0,11650.0,198210.0,,58010,-57920,-1240
2006-11-03,11650.0,12050.0,568848.0,,-52790,157830,-121140
2006-11-06,12150.0,12100.0,321490.0,,80740,-74280,690
2006-11-07,12100.0,11800.0,229720.0,,-11560,15360,2410
2006-11-08,11850.0,11600.0,146603.0,,24240,-31620,5980
2006-11-09,11650.0,12000.0,254073.0,,-77068,68168,8230
2006-11-10,11850.0,11900.0,205504.0,,-9093,9063,-60
2006-11-13,12100.0,12500.0,592595.0,,-68630,48710,6150
2006-11-14,12500.0,12500.0,322428.0,,39180,-71760,-9300
2006-11-15,12500.0,12400.0,354878.0,,-64570,36040,-3940
2006-11-16,12400.0,12150.0,296694.0,,31540,-33710,2190
2006-11-17,12200.0,12450.0,235292.0,,-4360,5940,90
2006-11-20,12500.0,12100.0,199260.0,,22010,-18410,-3600
2006-11-21,12150.0,12250.0,135485.0,,-25710,19880,7290
2006-11-22,12500.0,12500.0,452084.0,,11680,-20680,7450
2006-11-23,12400.0,12550.0,330806.0,,-64466,49116,3490
2006-11-24,12550.0,13100.0,837299.0,,-114310,116230,-11640
2006-11-27,13150.0,13100.0,355590.0,,16360,-15190,-170
2006-11-28,12600.0,13400.0,381928.0,,-81701,54381,-560
2006-11-29,13500.0,13500.0,417091.0,,-139440,98420,-18360
2006-11-30,13600.0,13700.0,455601.0,,-154960,97400,-5150
2006-12-01,13650.0,13200.0,380931.0,,-2260,650,710
2006-12-04,13200.0,13600.0,422770.0,,-149770,144020,5890
2006-12-05,13700.0,13950.0,684927.0,,-250730,214850,-4250
2006-12-06,14000.0,13850.0,337410.0,,-65390,88680,430
2006-12-07,13850.0,14100.0,397624.0,,-119840,-33840,2570
2006-12-08,14000.0,14000.0,229130.0,,-67980,67460,1560
2006-12-11,13900.0,13650.0,177800.0,,-22250,-9900,2520
2006-12-12,13500.0,13250.0,220080.0,,-44470,3720,1090
2006-12-13,13150.0,13400.0,156421.0,,1770,-6350,4310
2006-12-14,13400.0,13400.0,293326.0,,27760,-78440,41860
2006-12-15,13550.0,13350.0,357810.0,,116600,-74590,3320
2006-12-18,13450.0,13300.0,154849.0,,-5807,3337,8050
2006-12-19,13300.0,13050.0,230099.0,,-31090,37050,4470
2006-12-20,13100.0,12850.0,319974.0,,95810,43930,13450
2006-12-21,12900.0,13300.0,288527.0,,32970,-54130,7320
2006-12-22,13300.0,13100.0,195973.0,,-24204,37144,6750
2006-12-26,13100.0,12850.0,183552.0,,9230,40,5190
2006-12-27,12850.0,13200.0,110460.0,,-38230,24720,1010
2006-12-28,13350.0,13250.0,192050.0,,-12060,-11080,4640
2007-01-02,13250.0,13000.0,146169.0,,16551,-6640,-4820
2007-01-03,12950.0,12550.0,171775.0,,55144,-28724,1670
2007-01-04,12550.0,12300.0,145782.0,,18529,-3070,750
2007-01-05,12350.0,12600.0,228731.0,,-23850,26220,-1320
2007-01-08,12450.0,12400.0,99400.0,,-34710,36940,-4980
2007-01-09,12550.0,12200.0,111828.0,,28500,500,-2580
2007-01-10,12200.0,11850.0,155940.0,,-5320,-1040,4490
2007-01-11,11900.0,11950.0,108443.0,,-9657,247,7040
2007-01-12,12250.0,12300.0,116550.0,,-31650,17390,4830
2007-01-15,12350.0,12250.0,63500.0,,-3360,-5820,-300
2007-01-16,12250.0,12150.0,82061.0,,16840,-14860,-1950
2007-01-17,12050.0,11750.0,88285.0,,47360,-30620,-1250
2007-01-18,11800.0,11600.0,190021.0,,78831,-71411,4840
2007-01-19,11550.0,11250.0,260190.0,,45862,-26432,-5960
2007-01-22,11200.0,10900.0,203179.0,,54150,-15920,2660
2007-01-23,10650.0,10650.0,281051.0,,107010,-82350,4970
2007-01-24,10750.0,11050.0,207598.0,,64385,-76855,10010
2007-01-25,11250.0,10900.0,237091.0,,61070,-59750,-380
2007-01-26,10700.0,10850.0,199693.0,,67510,16230,-52980
2007-01-29,10850.0,11000.0,134640.0,,7011,1249,-1430
2007-01-30,10950.0,11050.0,121891.0,,30249,-29519,-790
2007-01-31,11100.0,10850.0,130064.0,,34713,-25813,-2530
2007-02-01,10850.0,10950.0,153263.0,,23600,-17330,1480
2007-02-02,10950.0,11350.0,344994.0,,4460,-59800,79880
2007-02-05,11350.0,11800.0,312024.0,,-50861,-35319,86730
2007-02-06,11800.0,12000.0,234292.0,,-76969,10899,57260
2007-02-07,12000.0,12000.0,158032.0,,-40970,17980,36480
2007-02-08,12050.0,11800.0,151410.0,,7830,-2100,-5570
2007-02-09,11600.0,10900.0,838024.0,,231803,-157323,-85970
2007-02-12,10800.0,10700.0,381575.0,,179370,-171220,-8060
2007-02-13,10800.0,10750.0,208935.0,,-11014,17674,-660
2007-02-14,10900.0,10800.0,224699.0,,2680,36400,-44510
2007-02-15,10900.0,10800.0,246802.0,,41520,-31200,-4280
2007-02-16,10750.0,10600.0,197093.0,,58060,-36410,-6860
2007-02-20,10600.0,10750.0,137450.0,,25910,-30020,-3070
2007-02-21,10750.0,10900.0,117037.0,,8340,-2040,-6720
2007-02-22,10950.0,10900.0,282953.0,,81460,-70680,-12630
2007-02-23,10800.0,10750.0,158478.0,,36057,-37457,1050
2007-02-26,10700.0,10850.0,148658.0,,11845,-20195,5950
2007-02-27,10850.0,10600.0,187670.0,,56600,-56990,330
2007-02-28,10100.0,10200.0,336699.0,,41279,-32109,6100
2007-03-02,10000.0,10150.0,136188.0,,38764,-29250,8006
2007-03-05,10200.0,9960.0,226357.0,,-32770,17810,-70
2007-03-06,9960.0,10600.0,244790.0,,-92800,57090,46580
2007-03-07,10650.0,10700.0,228148.0,,18630,-28200,19720
2007-03-08,10700.0,10700.0,233481.0,,8540,-69750,32260
2007-03-09,10700.0,11250.0,402222.0,,-182055,24795,147620
2007-03-12,11350.0,11250.0,543717.0,,-65420,-147220,210390
2007-03-13,11300.0,11050.0,319361.0,,42520,-12250,-2560
2007-03-14,10800.0,11000.0,249009.0,,-75185,17515,46590
2007-03-15,11150.0,11100.0,114251.0,,1179,11531,-16120
2007-03-16,11000.0,11250.0,363357.0,,-19721,-43739,77950
2007-03-19,11300.0,11200.0,224244.0,,35286,-15466,-15910
2007-03-20,11250.0,11200.0,290756.0,,-21969,-74540,99910
2007-03-21,11200.0,11000.0,240237.0,,-6276,-49354,55630
2007-03-22,11100.0,11600.0,324190.0,,-64352,69132,-5280
2007-03-23,11450.0,11800.0,232010.0,,-102450,83620,21600
2007-03-26,11800.0,12700.0,1015975.0,,-330105,31710,292455
2007-03-27,12000.0,12150.0,911296.0,,67789,-200204,135855
2007-03-28,12250.0,12150.0,395600.0,,16409,-125289,114550
2007-03-29,11900.0,12450.0,313980.0,,-89780,30310,74090
2007-03-30,12500.0,12200.0,379847.0,,60950,-184190,187050
2007-04-02,12250.0,12200.0,255246.0,,-8450,-80760,85880
2007-04-03,12200.0,11850.0,309050.0,,51610,-31680,14920
2007-04-04,12000.0,11900.0,239200.0,,-7395,17680,-12635
2007-04-05,11950.0,12000.0,229629.0,,62540,-66610,4070
2007-04-06,12100.0,11600.0,500094.0,,194930,-219370,24040
2007-04-09,11600.0,11800.0,445740.0,,-39577,-233,39720
2007-04-10,11700.0,11650.0,234932.0,,23842,-42692,1680
2007-04-11,11750.0,11600.0,246467.0,,-3430,250,5380
2007-04-12,11600.0,11850.0,238072.0,,-61130,41530,18210
2007-04-13,11950.0,12150.0,418176.0,,-33907,40827,-7870
2007-04-16,12350.0,12200.0,416612.0,,-1829,-4981,-6280
2007-04-17,12250.0,12050.0,251458.0,,-34100,27420,-3210
2007-04-18,12050.0,11650.0,615410.0,,123050,-123210,25940
2007-04-19,11650.0,11400.0,183600.0,,23110,-35970,13390
2007-04-20,11550.0,11450.0,388928.0,,176360,-127810,-48190
2007-04-23,11550.0,11150.0,448347.0,,212720,-136480,-47930
2007-04-24,11150.0,10900.0,377666.0,,78010,-71770,1990
2007-04-25,10900.0,10800.0,216785.0,,30380,-38810,9020
2007-04-26,10850.0,11150.0,262589.0,,25190,-23670,-1520
2007-04-27,11000.0,10900.0,341681.0,,94559,-95379,-1380
2007-04-30,10900.0,10600.0,328545.0,,74169,-72609,-1120
2007-05-02,10750.0,11300.0,469465.0,,-44025,23525,3760
2007-05-03,11300.0,11400.0,329705.0,,-31236,13876,-15930
2007-05-04,11450.0,11700.0,447521.0,,-85826,72916,-5990
2007-05-07,11800.0,11350.0,316122.0,,161365,-126218,-21597
2007-05-08,11400.0,11300.0,308921.0,,44588,-12838,-11640
2007-05-09,11350.0,11050.0,313816.0,,148282,-102152,18360
2007-05-10,11200.0,11000.0,223153.0,,29228,-24508,9430
2007-05-11,10900.0,11050.0,314252.0,,85233,-75213,5450
2007-05-14,11100.0,11000.0,209233.0,,12422,-10432,-1770
2007-05-15,10950.0,11150.0,190536.0,,839,21131,-2170
2007-05-16,11200.0,10800.0,584935.0,,322856,-83563,-233870
2007-05-17,10900.0,10500.0,1273297.0,,846857,-498308,-240172
2007-05-18,10550.0,11200.0,778316.0,,-324991,150868,172120
2007-05-21,11150.0,11000.0,535206.0,,74413,-25620,-49853
2007-05-22,11150.0,10750.0,472731.0,,213929,-208559,6430
2007-05-23,10850.0,10950.0,500029.0,,54120,-73780,24750
2007-05-25,10950.0,10950.0,278244.0,,-20488,6208,13040
2007-05-28,11200.0,11700.0,975472.0,,-77190,26670,36160
2007-05-29,11850.0,11700.0,596742.0,,42185,-21355,-15700
2007-05-30,11750.0,12350.0,1118670.0,,-426440,394680,-27270
2007-05-31,12450.0,12900.0,1307795.0,,-272133,261573,12370
2007-06-01,12900.0,12950.0,885067.0,,-335311,359341,-19560
2007-06-04,13150.0,12550.0,728405.0,,120526,-112406,-5030
2007-06-05,12450.0,12700.0,756221.0,,77910,-107557,29410
2007-06-07,12550.0,13650.0,1149997.0,,-124584,148744,-26940
2007-06-08,13450.0,13500.0,512059.0,,-103590,97540,8380
2007-06-11,13900.0,13200.0,531406.0,,46202,-29752,-16450
2007-06-12,13000.0,12850.0,344608.0,,-16210,7170,10960
2007-06-13,12800.0,12700.0,506046.0,,167485,-179875,31240
2007-06-14,12850.0,13250.0,664777.0,,63871,-77171,16120
2007-06-15,13100.0,13950.0,810394.0,,-251178,243168,480
2007-06-18,14400.0,13800.0,628070.0,,61501,-25121,-39030
2007-06-19,13800.0,13850.0,425210.0,,39340,-52071,4991
2007-06-20,13900.0,12650.0,860352.0,,259484,-242844,350
2007-06-21,12550.0,12700.0,393118.0,,82853,-98373,15680
2007-06-22,12900.0,12400.0,377992.0,,46531,-47561,-930
2007-06-25,12200.0,12250.0,292679.0,,-44400,56760,3640
2007-06-26,12300.0,12200.0,225760.0,,-1719,5009,-3600
2007-06-27,12250.0,12300.0,171942.0,,16620,-12680,-4370
2007-06-28,12350.0,12500.0,251981.0,,-25900,-10910,41920
2007-06-29,12550.0,12500.0,232380.0,,-48199,-3181,51410
2007-07-02,12500.0,13150.0,482523.0,,-80626,27196,53920
2007-07-03,13350.0,13550.0,487391.0,,-170744,131764,-12020
2007-07-04,13600.0,13300.0,537550.0,,37083,-100903,-12480
2007-07-05,13350.0,12750.0,544969.0,,94636,-74113,-740
2007-07-06,12800.0,12800.0,345510.0,,-11173,5913,4690
