Symbol,쌍용차_시가(원),쌍용차_종가(원),쌍용차_거래량(주),쌍용차_PER(IFRS-연결),쌍용차_순매수수량(개인)(주),쌍용차_순매수수량(기관계)(주),쌍용차_순매수수량(외국인계)(주)
2004-03-03,9510.0,9420.0,376310.0,1.29,-70880,-24810,95630
2004-03-04,9640.0,9800.0,1425390.0,1.35,-447090,212380,244900
2004-03-05,9950.0,10250.0,1805636.0,1.41,-438868,82448,395970
2004-03-08,10200.0,9700.0,514070.0,1.33,84420,38980,-132540
2004-03-09,9530.0,9720.0,220510.0,1.33,-30644,41494,-16390
2004-03-10,9560.0,9300.0,498024.0,1.28,143221,-50881,-96240
2004-03-11,9200.0,9900.0,1391081.0,1.36,-101757,-145763,277590
2004-03-12,9790.0,9600.0,1468456.0,1.32,-43500,-117520,346580
2004-03-15,9890.0,9750.0,918402.0,1.34,102490,-115190,3780
2004-03-16,9560.0,9800.0,1310670.0,1.35,-61934,-54276,259640
2004-03-17,9890.0,9700.0,1075758.0,1.33,62570,-107320,58900
2004-03-18,9700.0,9640.0,531802.0,1.32,45555,-53545,14500
2004-03-19,9800.0,9760.0,476425.0,1.34,-37840,25890,6370
2004-03-22,9500.0,9350.0,1203956.0,1.28,-135360,-19580,173710
2004-03-23,9210.0,9050.0,1223632.0,1.24,152380,-66020,-9510
2004-03-24,9160.0,9060.0,1105326.0,1.24,-129671,-39320,189650
2004-03-25,8720.0,8500.0,943902.0,1.17,193500,-64560,-133830
2004-03-26,8520.0,8480.0,1121641.0,1.16,59820,-123150,78020
2004-03-29,8340.0,8800.0,1215255.0,1.21,-155430,-78820,243710
2004-03-30,8860.0,8600.0,812256.0,1.18,108430,-208170,120190
2004-03-31,8720.0,8610.0,602421.0,1.18,134220,-90350,46270
2004-04-01,8650.0,8530.0,552806.0,1.17,103600,-88060,-9840
2004-04-02,8530.0,8800.0,627730.0,1.21,-171670,-40510,203100
2004-04-06,8910.0,8880.0,583855.0,1.22,-9485,-65495,87210
2004-04-07,8870.0,8930.0,691288.0,1.23,-133621,3661,132090
2004-04-08,8930.0,8780.0,439935.0,1.21,-35280,6500,11990
2004-04-09,8710.0,8540.0,450310.0,1.17,121050,-109530,0
2004-04-12,8550.0,8620.0,315181.0,1.18,-150175,121025,0
2004-04-13,8620.0,8560.0,306071.0,1.18,2110,-27220,27300
2004-04-14,8500.0,8440.0,370385.0,1.16,66848,10312,-76020
2004-04-16,8400.0,8390.0,345135.0,1.15,70003,-107053,59200
2004-04-19,8370.0,8260.0,505309.0,1.13,119630,-81390,-46460
2004-04-20,8250.0,8480.0,512212.0,1.16,-40126,-164,35550
2004-04-21,8470.0,8910.0,1161303.0,1.22,-286790,-52720,338010
2004-04-22,8980.0,9000.0,796066.0,1.24,-243130,-113370,359810
2004-04-23,9020.0,8740.0,475473.0,1.2,-23929,18069,-1080
2004-04-26,8750.0,8700.0,303708.0,1.19,-79456,-28214,97240
2004-04-27,8710.0,8880.0,375687.0,1.22,-61419,41599,10760
2004-04-28,8880.0,8800.0,270530.0,1.21,3730,-70100,74070
2004-04-29,8700.0,8610.0,415286.0,1.18,-150590,87840,74880
2004-04-30,8600.0,8530.0,297304.0,1.17,-79923,68393,14050
2004-05-03,8340.0,8400.0,247708.0,1.15,-22620,15160,0
2004-05-04,8500.0,8400.0,258502.0,1.15,-20400,-15200,45080
2004-05-06,8410.0,7840.0,540586.0,1.08,39600,11430,-44660
2004-05-07,7710.0,7450.0,713921.0,1.02,365301,-36601,-319380
2004-05-10,7300.0,6400.0,2632512.0,0.88,775800,-274650,222720
2004-05-11,6400.0,6650.0,1515092.0,0.91,-313560,131690,166590
2004-05-12,6830.0,6700.0,829106.0,0.92,64680,-81770,10910
2004-05-13,6580.0,6550.0,1229985.0,0.9,281200,-139860,-104570
2004-05-14,6700.0,6280.0,810599.0,0.86,259820,-182130,-78810
2004-05-17,6180.0,5800.0,634134.0,0.8,-80970,53210,15590
2004-05-18,5600.0,5960.0,711190.0,0.82,-45890,-17180,157230
2004-05-19,5980.0,6280.0,591692.0,0.86,-33410,4130,35760
2004-05-20,6150.0,6030.0,573440.0,0.83,9340,-54110,68730
2004-05-21,6140.0,6320.0,478228.0,0.87,31380,50990,-82320
2004-05-24,6490.0,6520.0,786476.0,0.9,17960,-30070,27430
2004-05-25,6450.0,6600.0,686870.0,0.91,123210,-82520,-30030
2004-05-27,6800.0,7000.0,1274634.0,0.96,-315990,-99130,423360
2004-05-28,7200.0,7350.0,1134501.0,1.01,-80970,-121850,212870
2004-05-31,7450.0,7100.0,480111.0,0.97,44920,-51110,32320
2004-06-01,7100.0,7070.0,345819.0,0.97,-23100,21590,-9100
2004-06-02,7010.0,6930.0,378120.0,0.95,11250,3100,-600
2004-06-03,7300.0,7000.0,1075709.0,0.96,241820,-124740,-111650
2004-06-04,7050.0,7360.0,730902.0,1.01,-130160,111010,13090
2004-06-07,7450.0,7890.0,962345.0,1.08,-87180,-85680,147700
2004-06-08,7890.0,7600.0,536478.0,1.04,46879,-9499,-5970
2004-06-09,7630.0,7350.0,801231.0,1.01,105867,-5697,-91030
2004-06-10,7270.0,7110.0,940551.0,0.98,391260,-26930,-452890
2004-06-11,7130.0,6950.0,586056.0,0.95,53690,-116050,58310
2004-06-14,6700.0,6510.0,478585.0,0.89,10010,-15570,4450
2004-06-15,6600.0,6990.0,731936.0,0.96,-192606,87936,96430
2004-06-16,7000.0,6850.0,468779.0,0.94,-35681,54201,4240
2004-06-17,6830.0,7110.0,340695.0,0.98,-125340,67600,53780
2004-06-18,7140.0,7020.0,501070.0,0.96,1582,-6222,54310
2004-06-21,7020.0,7010.0,286476.0,0.96,-66120,71150,-1880
2004-06-22,7350.0,7200.0,715528.0,0.99,40120,-6630,-26940
2004-06-23,7240.0,7060.0,323619.0,0.97,35319,-22819,0
2004-06-24,7060.0,7010.0,555445.0,0.96,36913,-145643,92280
2004-06-25,7040.0,7400.0,852500.0,1.02,-253710,45650,201210
2004-06-28,7450.0,7500.0,569890.0,1.03,-150780,-26480,185610
2004-06-29,7400.0,7450.0,271866.0,1.02,-41520,69340,-34250
2004-06-30,8050.0,7800.0,1449408.0,1.07,275820,7780,-292830
2004-07-01,7800.0,7730.0,409030.0,1.06,49300,-12730,-34450
2004-07-02,7630.0,7480.0,310026.0,1.03,37980,-38110,14390
2004-07-05,7300.0,7210.0,620698.0,0.99,170184,-13784,-145280
2004-07-06,7180.0,7360.0,425846.0,1.01,-105310,29960,74340
2004-07-07,7180.0,7430.0,304309.0,1.02,-76770,8060,66540
2004-07-08,7350.0,7210.0,317313.0,0.99,6214,-73824,74840
2004-07-09,7180.0,7230.0,221736.0,0.99,-64960,29860,20980
2004-07-12,7230.0,7210.0,200940.0,0.99,14930,-2100,0
2004-07-13,7300.0,7210.0,122099.0,0.99,-1430,2060,0
2004-07-14,7130.0,6990.0,252632.0,0.96,107160,-56000,-34810
2004-07-15,6920.0,6900.0,354742.0,0.95,80140,-74020,-9930
2004-07-16,7000.0,6990.0,239360.0,0.96,37980,-8980,-25060
2004-07-19,6820.0,7160.0,315160.0,0.98,-119980,28800,100000
2004-07-20,7000.0,6950.0,181919.0,0.95,56897,-39797,-10700
2004-07-21,7050.0,7250.0,417967.0,1.0,-106536,22600,76176
2004-07-22,7110.0,7120.0,342847.0,0.98,192640,-7500,-179420
2004-07-23,7160.0,7180.0,646190.0,0.99,233380,-94920,-138460
2004-07-26,7250.0,7300.0,404030.0,1.0,-11409,99,8200
2004-07-27,7440.0,7000.0,500468.0,0.96,142140,-31350,-116720
2004-07-28,7050.0,7180.0,572448.0,0.99,-80930,-97870,186420
2004-07-29,7050.0,6890.0,394914.0,0.95,21550,-72980,55900
2004-07-30,6880.0,6730.0,313708.0,0.92,31370,-9470,17280
2004-08-02,6640.0,6580.0,366780.0,0.9,-11890,-68590,83550
2004-08-03,6590.0,6500.0,227112.0,0.89,-51328,-3632,54540
2004-08-04,6450.0,6610.0,237187.0,0.91,-28209,7269,22360
2004-08-05,6700.0,6650.0,249960.0,0.91,-13009,4779,-910
2004-08-06,6500.0,6600.0,158369.0,0.91,750,-8040,4140
2004-08-09,6630.0,6650.0,151130.0,0.91,-45642,45682,0
2004-08-10,6570.0,6570.0,238596.0,0.9,55290,-36750,-10510
2004-08-11,6600.0,6810.0,487113.0,0.94,-105550,-49400,153020
2004-08-12,6940.0,7200.0,567060.0,0.99,-385080,133710,253630
2004-08-13,7200.0,7180.0,715820.0,0.99,-180150,-33560,207810
2004-08-16,7060.0,6870.0,544580.0,0.94,188228,-37468,-151060
2004-08-17,6980.0,6900.0,390185.0,0.95,122556,1564,-122240
2004-08-18,6900.0,6910.0,179020.0,0.95,-32390,26750,4310
2004-08-19,6950.0,7350.0,604570.0,1.01,-189320,95070,92760
2004-08-20,7500.0,7380.0,1324981.0,1.01,40900,31830,-59520
2004-08-23,7440.0,7230.0,347480.0,0.99,59667,-16337,-43540
2004-08-24,7310.0,7500.0,932816.0,1.03,-120697,18187,111410
2004-08-25,7450.0,7430.0,457801.0,1.02,-47190,13990,34130
2004-08-26,7430.0,7270.0,304435.0,1.0,-345,-14615,15000
2004-08-27,7410.0,7320.0,206291.0,1.01,-26621,11961,14120
2004-08-30,7280.0,7200.0,161960.0,0.99,9940,-24100,14160
2004-08-31,7110.0,7200.0,143651.0,0.99,19020,27630,-46860
2004-09-01,7200.0,7420.0,335410.0,1.02,-114040,14190,103690
2004-09-02,7430.0,7650.0,897828.0,1.05,7553,-23073,24490
2004-09-03,7750.0,7760.0,909520.0,1.07,-299890,-16600,316770
2004-09-06,7850.0,7850.0,316619.0,1.08,-144041,78381,65090
2004-09-07,7900.0,7620.0,168940.0,1.05,-20890,10210,11240
2004-09-08,7630.0,7650.0,235930.0,1.05,-30550,-12900,43680
2004-09-09,7740.0,7700.0,339949.0,1.06,-31482,-103938,84040
2004-09-10,7750.0,7850.0,411697.0,1.08,-12280,-9150,23710
2004-09-13,8050.0,7840.0,1033157.0,1.08,188423,45387,175500
2004-09-14,7850.0,7660.0,626042.0,1.05,120502,-11272,78730
2004-09-15,7660.0,7660.0,905343.0,1.05,337753,15117,11140
2004-09-16,7750.0,8010.0,2034856.0,1.1,-444077,98837,343060
2004-09-17,7950.0,8010.0,570799.0,1.1,-69364,-32726,102410
2004-09-20,8100.0,8000.0,455107.0,1.1,-54690,52820,5860
2004-09-21,7970.0,8330.0,1045400.0,1.14,-59575,43375,15470
2004-09-22,8280.0,8300.0,579157.0,1.14,-66251,-78199,145260
2004-09-23,8250.0,8100.0,592080.0,1.11,10004,-9810,-194
2004-09-24,8010.0,8000.0,367140.0,1.1,55870,-35760,-20090
2004-09-30,8000.0,8120.0,733881.0,1.12,39016,1780,-37276
2004-10-01,8000.0,8440.0,603140.0,1.16,-180420,14010,74110
2004-10-04,8500.0,8380.0,972602.0,1.15,42835,71595,-118430
2004-10-05,8380.0,8250.0,465808.0,1.13,93140,-41810,-58790
2004-10-06,8270.0,8100.0,755600.0,1.11,286744,18886,-311100
2004-10-07,8100.0,8040.0,433156.0,1.1,105623,-1933,-109840
2004-10-08,8000.0,8020.0,552140.0,1.1,78100,5050,-128780
2004-10-11,7950.0,7860.0,497872.0,1.08,123500,26650,-151250
2004-10-12,7850.0,7720.0,469340.0,1.06,33925,-84485,50320
2004-10-13,7760.0,7690.0,414789.0,1.06,37113,60187,-97540
2004-10-14,7550.0,7480.0,596746.0,1.03,139150,57860,-177110
2004-10-15,7400.0,7500.0,310091.0,1.03,62387,-18917,-26670
2004-10-18,7550.0,7800.0,363597.0,1.07,-27226,-10154,32090
2004-10-19,7830.0,7730.0,305705.0,1.06,-38655,50875,-18290
2004-10-20,7790.0,7300.0,404400.0,1.0,59100,10190,-63890
2004-10-21,7330.0,7050.0,573458.0,0.97,165542,49498,-196450
2004-10-22,7050.0,7050.0,293732.0,0.97,59110,12030,-71140
2004-10-25,7500.0,7060.0,1206910.0,0.97,641772,-165972,-453530
2004-10-26,7060.0,6760.0,1138992.0,0.93,272578,70205,-354823
2004-10-27,6800.0,6820.0,1418997.0,0.94,485172,-5172,-466130
2004-10-28,7000.0,6850.0,1382159.0,0.94,317710,31560,-358430
2004-10-29,6840.0,6870.0,1003536.0,0.94,128800,5910,-134610
2004-11-01,6820.0,6930.0,619224.0,0.95,-81823,103950,-22127
2004-11-02,6960.0,7200.0,1197327.0,0.99,-119480,115170,2610
2004-11-03,7230.0,7110.0,851338.0,0.98,197530,68830,-266290
2004-11-04,7140.0,7130.0,539995.0,0.98,-13738,-9482,22400
2004-11-05,7200.0,7080.0,824890.0,0.97,326810,84430,-425720
2004-11-08,7110.0,6800.0,492205.0,0.93,29605,-69585,39680
2004-11-09,6860.0,6660.0,461852.0,0.91,126500,-24470,-102690
2004-11-10,6670.0,6780.0,551501.0,0.93,67480,-35710,-32730
2004-11-11,6710.0,6730.0,573257.0,0.92,-66040,78910,-27550
2004-11-12,6800.0,6680.0,849237.0,0.92,254114,136766,-395820
2004-11-15,6710.0,6610.0,762653.0,0.91,263930,75660,-344750
2004-11-16,6620.0,6620.0,576191.0,0.91,223601,-31731,-190320
2004-11-17,6620.0,6570.0,692960.0,0.9,129990,102780,-234640
2004-11-18,6610.0,6660.0,1031142.0,0.91,-26825,118155,-79640
2004-11-19,6970.0,6750.0,16503300.0,0.93,730315,1457505,10255944
2004-11-22,6800.0,6800.0,2089571.0,0.93,528330,218630,-755070
2004-11-23,6840.0,6770.0,1181381.0,0.93,-247610,238510,-10900
2004-11-24,6710.0,6640.0,977695.0,0.91,-144890,57270,38590
2004-11-25,6630.0,6570.0,732493.0,0.9,12290,-6630,-5070
2004-11-26,6470.0,6460.0,1247086.0,0.89,-117430,-24970,136710
2004-11-29,6480.0,6470.0,828704.0,0.89,37080,-44130,7480
2004-11-30,6470.0,6440.0,1638354.0,0.88,96200,-43220,-81230
2004-12-01,6440.0,6480.0,450446.0,0.89,-34530,27730,-3160
2004-12-02,6490.0,6400.0,954178.0,0.88,-135820,68380,71100
2004-12-03,6460.0,6210.0,918089.0,0.85,262730,-25580,-72360
2004-12-06,6250.0,6240.0,1256276.0,0.86,143830,-467750,323610
2004-12-07,6190.0,5990.0,1165566.0,0.82,175630,-145960,-30880
2004-12-08,6040.0,5970.0,778430.0,0.82,127440,-66430,-60490
2004-12-09,5970.0,5950.0,763210.0,0.82,106600,-22070,-92100
2004-12-10,5910.0,6100.0,729946.0,0.84,-109530,-23080,119910
2004-12-13,6100.0,6000.0,294190.0,0.82,5057,44193,-49250
2004-12-14,6020.0,6000.0,426234.0,0.82,5950,-2250,-3260
2004-12-15,6000.0,6020.0,545278.0,0.83,69830,-21440,-98110
2004-12-16,6000.0,5830.0,923745.0,0.8,349950,20,-315160
2004-12-17,5760.0,5890.0,2194772.0,0.81,225900,-211850,-17410
2004-12-20,5910.0,5900.0,640992.0,0.81,11854,-54294,50140
2004-12-21,5900.0,5850.0,759246.0,0.8,84329,-157369,72580
2004-12-22,5860.0,5890.0,848849.0,0.81,226970,-70120,-160630
2004-12-23,5890.0,6000.0,852627.0,0.82,-93850,76420,10120
2004-12-24,6020.0,5900.0,728790.0,0.81,134760,-26280,-141310
2004-12-27,5900.0,5820.0,571458.0,0.8,81450,30320,-109400
2004-12-28,5820.0,5670.0,854813.0,0.78,68051,3199,-4650
2004-12-29,5650.0,5950.0,1133410.0,0.82,-288161,65061,234790
2004-12-30,5900.0,6000.0,521150.0,0.82,-36250,-72140,108390
2005-01-03,6090.0,6020.0,291065.0,42.8,-13050,-2980,17240
2005-01-04,6010.0,6150.0,546889.0,43.73,-37840,-92710,107140
2005-01-05,6120.0,6250.0,1149055.0,44.44,-141850,230730,-180970
2005-01-06,6220.0,6160.0,622272.0,43.8,-226350,100510,96200
2005-01-07,6170.0,6120.0,431582.0,43.51,68540,-67920,2200
2005-01-10,6120.0,6180.0,407960.0,43.94,16770,-34830,18060
2005-01-11,6180.0,6360.0,622610.0,45.22,-243600,-14460,243060
2005-01-12,6360.0,6360.0,471857.0,45.22,-88320,-3140,91460
2005-01-13,6380.0,6450.0,554226.0,45.86,-101650,-7580,71210
2005-01-14,6450.0,6590.0,600930.0,46.86,-148010,80840,46530
2005-01-17,6590.0,6520.0,453165.0,46.36,20360,-4110,-20360
2005-01-18,6480.0,6370.0,712182.0,45.29,131230,-15620,-113430
2005-01-19,6400.0,6330.0,458033.0,45.01,73060,-11810,-60750
2005-01-20,6280.0,6410.0,561558.0,45.58,-7840,-20230,30100
2005-01-21,6360.0,6450.0,407083.0,45.86,-48370,-37630,100970
2005-01-24,6500.0,6250.0,846454.0,44.44,163540,-47350,-73350
2005-01-25,6200.0,6060.0,674508.0,43.09,163010,-18670,-136060
2005-01-26,6100.0,6170.0,467810.0,43.87,-11300,50770,-42430
2005-01-27,6300.0,6430.0,951478.0,45.72,-25220,40150,-8590
2005-01-28,6550.0,6420.0,926486.0,45.65,82660,21370,-88330
2005-01-31,6400.0,6460.0,518520.0,45.93,-99150,45210,49510
2005-02-01,6460.0,6320.0,390023.0,44.94,61830,-49820,-8370
2005-02-02,6330.0,6650.0,1314610.0,47.28,-466464,354334,99610
2005-02-03,6720.0,6640.0,629840.0,47.21,-93240,28170,23070
2005-02-04,6640.0,6570.0,350227.0,46.71,-2570,-27640,30740
2005-02-07,6610.0,6930.0,1337440.0,49.27,-393910,-19530,405440
2005-02-11,6870.0,6960.0,952557.0,49.49,48345,-1577,-40778
2005-02-14,7000.0,6950.0,918170.0,49.42,-81120,-58350,134190
2005-02-15,6920.0,6950.0,979490.0,49.42,10740,-28250,10210
2005-02-16,7040.0,7140.0,976496.0,50.77,-147760,191630,-73630
2005-02-17,7200.0,7070.0,541103.0,50.27,-119330,75950,110
2005-02-18,6970.0,7150.0,505009.0,50.84,-110,39390,-39720
2005-02-21,7200.0,7370.0,991670.0,52.4,-71338,-63682,151930
2005-02-22,7400.0,7230.0,1342871.0,51.41,-180880,4050,174060
2005-02-23,7200.0,7450.0,1330007.0,52.97,-211250,-121880,333130
2005-02-24,7590.0,7550.0,580230.0,53.68,-74170,42660,31150
2005-02-25,7630.0,7730.0,1492584.0,54.96,-117950,-25360,290950
2005-02-28,7800.0,7630.0,743116.0,54.25,166670,-102130,-65760
2005-03-02,7750.0,7620.0,2550928.0,54.18,209140,-506580,435760
2005-03-03,7740.0,8010.0,3319901.0,56.95,-233800,50360,190840
2005-03-04,8050.0,8600.0,3115519.0,61.15,-787388,75198,711260
2005-03-07,8600.0,8470.0,2665280.0,60.22,235430,-163440,-68190
2005-03-08,8600.0,8350.0,2324168.0,59.37,346850,-122860,-230980
2005-03-09,8270.0,8150.0,2013211.0,57.95,27804,-120214,90760
2005-03-10,8150.0,8150.0,1785211.0,57.95,149974,27696,-108360
2005-03-11,8100.0,8120.0,1191832.0,57.74,-138257,77607,44870
2005-03-14,8060.0,8160.0,610005.0,58.02,-53636,-49444,101780
2005-03-15,8170.0,7800.0,799746.0,55.46,12003,-93213,93910
2005-03-16,7680.0,7460.0,1541151.0,53.04,215430,70130,-274660
2005-03-17,7290.0,7290.0,805230.0,51.83,-84120,35200,46120
2005-03-18,7210.0,7200.0,572560.0,51.19,-156790,91160,52850
2005-03-21,7050.0,6850.0,1077480.0,48.71,269050,920,-270400
2005-03-22,7020.0,7370.0,1211577.0,52.4,-220630,-23290,247420
2005-03-23,7210.0,7200.0,634696.0,51.19,34609,-99690,62081
2005-03-24,7260.0,6900.0,986410.0,49.06,365125,-61840,-309245
2005-03-25,6920.0,7050.0,360480.0,50.13,45600,6740,-92100
2005-03-28,7050.0,7150.0,724441.0,50.84,67630,-92700,22870
2005-03-29,7200.0,7000.0,1119048.0,49.77,83870,24730,-110600
2005-03-30,7000.0,6930.0,545528.0,49.27,-6900,-18520,23790
2005-03-31,7050.0,7290.0,1312518.0,51.83,-337580,14850,299610
2005-04-01,7220.0,7440.0,610263.0,52.9,-258570,23360,134960
2005-04-04,7500.0,7500.0,543346.0,53.33,-95280,31320,58590
2005-04-06,7580.0,7900.0,1410762.0,56.17,-354450,133690,280190
2005-04-07,7950.0,7920.0,761001.0,56.31,-54756,49716,5050
2005-04-08,8040.0,7880.0,874114.0,56.03,-143050,66340,76620
2005-04-11,7750.0,7880.0,564469.0,56.03,-45940,12780,33160
2005-04-12,7760.0,7690.0,407430.0,54.68,-6470,-54730,31200
2005-04-13,7690.0,7480.0,638661.0,53.18,139470,35480,-174950
2005-04-14,7340.0,7300.0,358150.0,51.9,131080,-137510,-10130
2005-04-15,7220.0,7100.0,743450.0,50.48,196560,-14450,-181280
2005-04-18,6850.0,7030.0,498030.0,49.99,-19480,29630,-57270
2005-04-19,7100.0,7000.0,314080.0,49.77,90760,-4060,-75760
2005-04-20,7080.0,7100.0,780305.0,50.48,37730,-41290,17140
2005-04-21,6980.0,7100.0,317874.0,50.48,10375,19460,-30355
2005-04-22,7230.0,7280.0,616202.0,51.76,-129468,-21042,150510
2005-04-25,7290.0,7300.0,362025.0,51.9,-27570,14390,7180
2005-04-26,7370.0,7270.0,232509.0,51.69,-85440,17670,67770
2005-04-27,7130.0,7070.0,293097.0,50.27,54989,-28077,-15110
2005-04-28,7070.0,6980.0,265310.0,49.63,64930,14650,-78040
2005-04-29,6800.0,6700.0,967700.0,47.64,168388,140370,-381780
2005-05-02,6700.0,6640.0,355031.0,47.21,35020,-36930,-30090
2005-05-03,6690.0,6540.0,362923.0,46.5,-36957,-36123,73480
2005-05-04,6550.0,6570.0,298197.0,46.71,89680,14160,-103840
2005-05-06,6650.0,6710.0,308831.0,47.71,-2490,-26890,29300
2005-05-09,6790.0,6740.0,386550.0,47.92,-54880,-29840,93500
2005-05-10,6850.0,6730.0,235659.0,47.85,-50020,19460,31560
2005-05-11,6690.0,6560.0,239500.0,46.64,49990,-53550,2560
2005-05-12,6680.0,6710.0,555400.0,47.71,-30640,-58740,98410
2005-05-13,6620.0,7000.0,358781.0,49.77,-216220,-17730,234900
2005-05-16,6940.0,7000.0,213142.0,49.77,-58112,23950,33762
2005-05-17,7090.0,6800.0,162552.0,48.35,36860,13630,-50440
2005-05-18,6850.0,6740.0,182411.0,47.92,16410,31590,-40560
2005-05-19,6900.0,7000.0,387169.0,49.77,-204050,56990,142610
2005-05-20,7060.0,7220.0,358085.0,51.34,-156380,6980,145430
2005-05-23,7300.0,7220.0,175250.0,51.34,-45970,10830,35640
2005-05-24,7220.0,7070.0,150040.0,50.27,43090,14010,-59100
2005-05-25,7020.0,6860.0,490782.0,48.78,92505,-26465,-67380
2005-05-26,6860.0,7000.0,345840.0,49.77,-2220,18110,-21790
2005-05-27,7000.0,7000.0,478745.0,49.77,65925,204995,-296920
2005-05-30,6950.0,6990.0,209618.0,49.7,29650,12090,-71730
2005-05-31,7000.0,6980.0,210992.0,49.63,36100,14260,-50360
2005-06-01,6970.0,6890.0,279650.0,48.99,71330,15550,-87680
2005-06-02,7000.0,6810.0,668354.0,48.42,205150,136310,-343080
2005-06-03,6810.0,6700.0,752451.0,47.64,308680,52430,-361060
2005-06-07,6730.0,6630.0,871290.0,47.14,449735,-15905,-434070
2005-06-08,6630.0,6700.0,734990.0,47.64,153540,123320,-361160
2005-06-09,6720.0,6730.0,4041202.0,47.85,1830225,280475,-2196170
2005-06-10,6800.0,6780.0,1566777.0,48.21,184360,112200,-296680
2005-06-13,6790.0,6900.0,1265687.0,49.06,-112350,125350,-112690
2005-06-14,6900.0,6710.0,806987.0,47.71,293650,-590,-351300
2005-06-15,6700.0,6840.0,812230.0,48.63,-7510,55720,-150630
2005-06-16,6860.0,7170.0,1929260.0,50.98,-598800,165830,288490
2005-06-17,7210.0,7140.0,639988.0,50.77,-84250,139710,-56660
2005-06-20,7190.0,7150.0,741487.0,50.84,-107338,18618,111290
2005-06-21,7140.0,7180.0,467593.0,51.05,16152,8998,-31540
2005-06-22,7170.0,7400.0,876895.0,52.62,-92970,-30470,92020
2005-06-23,7410.0,7320.0,1357120.0,52.05,-287190,346000,-52520
2005-06-24,7220.0,7080.0,950886.0,50.34,16200,-55780,33980
2005-06-27,6990.0,6790.0,855078.0,48.28,182730,-35440,-86460
2005-06-28,6790.0,6700.0,1012101.0,47.64,347050,-104650,-129550
2005-06-29,6820.0,6850.0,1337800.0,48.71,243110,269770,-391640
2005-06-30,6900.0,6900.0,1383391.0,49.06,103498,511052,-294370
2005-07-01,6750.0,7120.0,1463246.0,50.62,-88040,53790,-137410
2005-07-04,7110.0,6950.0,1477795.0,49.42,605110,172560,-461460
2005-07-05,7000.0,6800.0,1195967.0,48.35,338980,-15500,-232250
2005-07-06,6850.0,6890.0,787226.0,48.99,107530,-11860,-51880
2005-07-07,6800.0,6720.0,2076078.0,47.78,729040,-348670,-323890
2005-07-08,6700.0,6790.0,839579.0,48.28,-63250,-23050,139330
2005-07-11,6910.0,6840.0,981714.0,48.63,-120450,81600,10860
2005-07-12,6910.0,6890.0,862029.0,48.99,-73910,-35390,102860
2005-07-13,6890.0,6890.0,688574.0,48.99,-23230,-147120,159600
2005-07-14,6930.0,7040.0,1284701.0,50.06,135494,-280314,169340
2005-07-15,7180.0,7100.0,1996405.0,50.48,-19220,-186690,254240
2005-07-18,7200.0,7130.0,642394.0,50.7,68350,-88160,42640
2005-07-19,7100.0,7240.0,1300700.0,51.48,-100911,-159939,264070
2005-07-20,7350.0,7170.0,1308450.0,50.98,-170370,102640,11200
2005-07-21,7250.0,7220.0,993117.0,51.34,-81410,-37370,117100
2005-07-22,7110.0,7430.0,2417083.0,52.83,61430,-452410,380490
2005-07-25,7430.0,7430.0,1199620.0,52.83,-157960,184190,-29980
2005-07-26,7430.0,7120.0,1652342.0,50.62,377240,29000,-408360
2005-07-27,7160.0,7200.0,1024530.0,51.19,-112600,76190,37780
2005-07-28,7310.0,7640.0,2706810.0,54.32,-438260,31010,481930
2005-07-29,7690.0,7600.0,1300914.0,54.04,-97450,57280,46690
2005-08-01,7550.0,7850.0,1776800.0,55.82,119280,-22480,-9650
2005-08-02,7900.0,8550.0,6511370.0,60.79,-2489370,-310270,2827210
2005-08-03,8660.0,8130.0,2354217.0,57.81,405460,5430,-334380
2005-08-04,8130.0,7900.0,1416231.0,56.17,-129270,76990,63880
2005-08-05,7730.0,7620.0,1190460.0,54.18,-58370,46940,8450
2005-08-08,7620.0,7690.0,924874.0,54.68,169910,-106010,-64250
2005-08-09,7640.0,7960.0,1255491.0,56.6,-5061,-85710,157481
2005-08-10,8000.0,7800.0,1051763.0,55.46,91350,-183590,96200
2005-08-11,7810.0,8100.0,1344496.0,57.59,84633,-147073,54820
2005-08-12,8000.0,7800.0,1430362.0,55.46,-60471,-21890,80571
2005-08-16,7780.0,7980.0,1848193.0,56.74,-207090,123430,80340
2005-08-17,7900.0,8200.0,2070197.0,58.3,-47856,104986,93100
2005-08-18,8280.0,7860.0,1055881.0,55.89,89900,-66830,-22760
2005-08-19,7810.0,7920.0,1070436.0,56.31,-144139,76249,95250
2005-08-22,7870.0,7800.0,1450324.0,55.46,273657,111603,-386540
2005-08-23,7730.0,7600.0,1110395.0,54.04,132530,-58450,-173380
2005-08-24,7500.0,7410.0,1081286.0,52.69,288522,-9002,-275950
2005-08-25,7330.0,7430.0,834733.0,52.83,-60422,-30888,99680
2005-08-26,7340.0,7300.0,556454.0,51.9,-3580,-10150,-1200
2005-08-29,7200.0,6980.0,867123.0,49.63,40690,5810,-46380
2005-08-30,7070.0,7090.0,705613.0,50.41,49891,-27361,-27260
2005-08-31,6960.0,7250.0,635430.0,51.55,-59180,-26760,86060
2005-09-01,7300.0,7440.0,726103.0,52.9,21702,-42012,20360
2005-09-02,7540.0,7340.0,493253.0,52.19,145510,-18680,-126520
2005-09-05,7340.0,7350.0,390258.0,52.26,-29470,44680,-15000
