Symbol,녹십자_시가(원),녹십자_종가(원),녹십자_거래량(주),녹십자_PER(IFRS-연결),녹십자_순매수수량(개인)(주),녹십자_순매수수량(기관계)(주),녹십자_순매수수량(외국인계)(주)
2013-07-26,126000.0,126500.0,9562.0,25.45,-638,1917,-1282
2013-07-29,127000.0,127000.0,20550.0,25.55,-1964,-1436,3365
2013-07-30,129000.0,128000.0,29816.0,25.75,1302,-484,-818
2013-07-31,129500.0,131000.0,38902.0,26.36,-15017,15102,-260
2013-08-01,131500.0,131500.0,15349.0,26.46,227,2405,-2632
2013-08-02,131000.0,129000.0,26698.0,25.95,8976,-6423,-977
2013-08-05,129000.0,129000.0,32392.0,25.95,5733,-1609,-1744
2013-08-06,129000.0,127500.0,16862.0,25.65,-1573,3231,-1658
2013-08-07,128000.0,131000.0,35548.0,26.36,-12479,7791,4840
2013-08-08,130500.0,131500.0,32181.0,26.46,-7901,6002,2649
2013-08-09,131000.0,130000.0,21697.0,26.15,3646,-5873,2227
2013-08-12,129000.0,128500.0,20708.0,25.85,4599,-2979,-1258
2013-08-13,129000.0,129000.0,28666.0,25.95,7623,-4453,-3200
2013-08-14,129000.0,129000.0,20431.0,25.95,3546,-837,-1042
2013-08-16,128000.0,126500.0,32381.0,25.45,17974,-13667,-3307
2013-08-19,126500.0,125500.0,23466.0,25.25,6687,-10396,2304
2013-08-20,124500.0,125000.0,24922.0,25.15,-5089,83,4452
2013-08-21,125000.0,123500.0,27104.0,24.85,1966,5999,-7965
2013-08-22,121500.0,121000.0,20684.0,24.34,1827,734,-3252
2013-08-23,120500.0,124000.0,14814.0,24.95,-1330,-1680,2923
2013-08-26,124000.0,123000.0,16132.0,24.75,10472,-6820,-3700
2013-08-27,122000.0,124000.0,33513.0,24.95,2627,-3998,463
2013-08-28,122500.0,124000.0,30696.0,24.95,-4230,-5060,3231
2013-08-29,124500.0,125000.0,30059.0,25.15,-3704,-10158,5253
2013-08-30,126000.0,125500.0,17960.0,25.25,-5151,-2533,3528
2013-09-02,125000.0,124500.0,24288.0,25.05,4912,-14802,1232
2013-09-03,124500.0,126500.0,21027.0,25.45,-8417,1913,2811
2013-09-04,127000.0,129000.0,22860.0,25.95,-10657,9790,1471
2013-09-05,128500.0,128500.0,16420.0,25.85,3407,-2606,-2638
2013-09-06,128000.0,128000.0,20883.0,25.75,-5716,-3839,1401
2013-09-09,129000.0,129500.0,23141.0,26.05,-8412,-202,626
2013-09-10,129500.0,128000.0,30386.0,25.75,-1201,-9027,852
2013-09-11,128000.0,130500.0,34717.0,26.26,-24219,13362,4692
2013-09-12,130500.0,133500.0,43255.0,26.86,-27849,12252,10526
2013-09-13,133500.0,135000.0,33611.0,27.16,-8220,261,-1285
2013-09-16,136000.0,135500.0,28777.0,27.26,-14305,2408,1352
2013-09-17,134000.0,135000.0,28480.0,27.16,-4939,-6701,1062
2013-09-23,136000.0,137000.0,26080.0,27.56,-14013,697,13437
2013-09-24,136000.0,136500.0,17949.0,27.46,-4567,3448,1124
2013-09-25,136500.0,135000.0,17918.0,27.16,-4004,3516,608
2013-09-26,134500.0,135500.0,17424.0,27.26,-5052,1369,4837
2013-09-27,135500.0,138000.0,15533.0,27.76,-6497,2370,3945
2013-09-30,139000.0,137500.0,11981.0,27.66,-1499,943,642
2013-10-01,136500.0,138500.0,25719.0,27.87,-11064,4983,7549
2013-10-02,139000.0,138000.0,17158.0,27.76,-402,-2258,2660
2013-10-04,137000.0,135500.0,13864.0,27.26,3079,-3366,287
2013-10-07,134500.0,134000.0,16606.0,26.96,-1145,-440,1585
2013-10-08,133500.0,135500.0,14298.0,27.26,-6143,-577,6685
2013-10-10,135000.0,132500.0,11195.0,26.66,3732,-2023,-1584
2013-10-11,133500.0,134000.0,9684.0,26.96,-2494,122,2372
2013-10-14,132500.0,131500.0,17430.0,26.46,5063,-3271,-129
2013-10-15,132000.0,133500.0,13656.0,26.86,-4924,364,4900
2013-10-16,134000.0,133500.0,12799.0,26.86,-4132,-74,3953
2013-10-17,134000.0,130000.0,19552.0,26.15,5954,-6027,69
2013-10-18,130500.0,131500.0,14375.0,26.46,-5212,2832,2715
2013-10-21,132000.0,134000.0,11202.0,26.96,-4193,2116,1691
2013-10-22,134500.0,138000.0,29740.0,27.76,-15832,6182,9358
2013-10-23,138000.0,134500.0,27099.0,27.06,9266,-8131,-696
2013-10-24,135500.0,131500.0,28823.0,26.46,15459,-8303,-5808
2013-10-25,132000.0,133000.0,25301.0,26.76,-1903,7174,-1144
2013-10-28,133500.0,132000.0,12727.0,26.56,6400,-1184,-2066
2013-10-29,131000.0,131500.0,15556.0,26.46,1877,-3705,3328
2013-10-30,132500.0,131000.0,18451.0,26.36,9878,-6249,-3595
2013-10-31,131000.0,131000.0,21257.0,26.36,-443,521,-77
2013-11-01,131000.0,130000.0,22692.0,26.15,-842,142,715
2013-11-04,130500.0,130000.0,22108.0,26.15,-774,475,299
2013-11-05,129000.0,128500.0,16943.0,25.85,5988,-3456,-2150
2013-11-06,128000.0,123000.0,62549.0,24.75,33396,-19599,-16896
2013-11-07,123500.0,123000.0,14362.0,24.75,3874,-4847,1186
2013-11-08,121500.0,125500.0,23161.0,25.25,-4080,-2816,6900
2013-11-11,124000.0,120500.0,33831.0,24.24,23775,-13379,-5496
2013-11-12,121000.0,124000.0,16649.0,24.95,-197,-6529,6726
2013-11-13,123500.0,121000.0,18785.0,24.34,11244,-9474,-1600
2013-11-14,121000.0,120500.0,19864.0,24.24,1715,-4677,3262
2013-11-15,121000.0,123000.0,16267.0,24.75,-3026,2102,2490
2013-11-18,124000.0,123000.0,12991.0,24.75,3922,-3150,-687
2013-11-19,122500.0,124000.0,10221.0,24.95,-456,622,-162
2013-11-20,123500.0,122500.0,16822.0,24.65,4890,-3675,-1045
2013-11-21,123000.0,121000.0,12740.0,24.34,4009,-3547,-462
2013-11-22,121500.0,122000.0,12056.0,24.55,-85,-1917,2002
2013-11-25,122500.0,121500.0,25926.0,24.44,7687,-2125,-5662
2013-11-26,121500.0,122000.0,27434.0,24.55,452,3978,-4430
2013-11-27,122000.0,125500.0,25407.0,25.25,-8628,11182,-2768
2013-11-28,125500.0,128000.0,25763.0,25.75,-6787,12201,-5414
2013-11-29,127000.0,130500.0,50978.0,26.26,-24351,34846,-9300
2013-12-02,130000.0,131000.0,41939.0,26.36,-7300,20950,-13650
2013-12-03,131500.0,131000.0,41530.0,26.36,-15771,19068,-3637
2013-12-04,132500.0,129500.0,15545.0,26.05,-207,5500,-5293
2013-12-05,130000.0,129000.0,10861.0,25.95,127,1729,-2006
2013-12-06,129000.0,128000.0,6627.0,25.75,-338,1600,-1260
2013-12-09,130000.0,127500.0,7954.0,25.65,1464,-589,-875
2013-12-10,128500.0,126500.0,10739.0,25.45,4040,-2758,-1282
2013-12-11,126000.0,126500.0,14346.0,25.45,-540,3865,-3328
2013-12-12,126000.0,127500.0,21943.0,25.65,-2582,139,-2515
2013-12-13,128000.0,126000.0,9794.0,25.35,3259,-281,-2978
2013-12-16,125500.0,125500.0,9964.0,25.25,947,1726,-2536
2013-12-17,126000.0,126500.0,15211.0,25.45,3772,-4027,155
2013-12-18,125500.0,125000.0,23374.0,25.15,6759,-3256,-3653
2013-12-19,126000.0,123500.0,21140.0,24.85,7426,-3441,-4744
2013-12-20,123500.0,122500.0,9846.0,24.65,4372,-1347,-3025
2013-12-23,122000.0,124500.0,25838.0,25.05,3695,3810,-7505
2013-12-24,123000.0,125000.0,12216.0,25.15,-1804,3912,-2662
2013-12-26,126000.0,127000.0,23502.0,25.55,-11624,11039,-1271
2013-12-27,126500.0,125500.0,15271.0,25.25,4122,-2530,-588
2013-12-30,126500.0,124500.0,9940.0,25.05,134,2772,-2640
2014-01-02,125000.0,122000.0,15872.0,19.67,5403,-3839,-1167
2014-01-03,122000.0,122000.0,16840.0,19.67,5460,-2691,-2769
2014-01-06,123000.0,126000.0,58866.0,20.32,12076,2600,-14726
2014-01-07,124500.0,126500.0,40006.0,20.4,1320,5711,-6630
2014-01-08,126500.0,125500.0,26296.0,20.24,640,-522,-518
2014-01-09,125500.0,126000.0,30160.0,20.32,-5661,671,4950
2014-01-10,127500.0,127500.0,16663.0,20.56,3836,244,-5750
2014-01-13,127000.0,126000.0,19940.0,20.32,3966,-898,-3351
2014-01-14,125000.0,125500.0,13847.0,20.24,972,-2076,1182
2014-01-15,125500.0,129000.0,28687.0,20.8,-8494,11676,-3206
2014-01-16,128500.0,128000.0,20888.0,20.64,-4304,7448,-3164
2014-01-17,129000.0,132000.0,43910.0,21.29,-19566,19785,-691
2014-01-20,133500.0,132500.0,57279.0,21.37,-8688,10735,-1518
2014-01-21,133000.0,132000.0,28654.0,21.29,-9455,9943,-252
2014-01-22,132000.0,132500.0,26289.0,21.37,-8343,11514,-2841
2014-01-23,132500.0,134000.0,26057.0,21.61,-7238,4848,2395
2014-01-24,132500.0,132000.0,33294.0,21.29,4569,-3700,-875
2014-01-27,131000.0,129500.0,14815.0,20.88,1012,-956,-146
2014-01-28,130000.0,130500.0,23783.0,21.05,1597,-2628,1031
2014-01-29,130000.0,131000.0,16779.0,21.13,-4013,2480,1533
2014-02-03,132500.0,131500.0,76594.0,21.21,8598,-30597,26341
2014-02-04,130000.0,132000.0,33350.0,21.29,-13436,962,12287
2014-02-05,132000.0,132000.0,16198.0,21.29,-164,-822,946
2014-02-06,133000.0,134000.0,36493.0,21.61,-14621,-5894,20415
2014-02-07,134500.0,135000.0,40620.0,21.77,-13595,3032,11308
2014-02-10,135500.0,135000.0,17869.0,21.77,-9185,2361,6727
2014-02-11,134000.0,134500.0,22780.0,21.69,-7336,2253,4825
2014-02-12,134500.0,134500.0,29196.0,21.69,-12142,-4143,17199
2014-02-13,134500.0,134000.0,10218.0,21.61,-2578,-94,2480
2014-02-14,133500.0,133500.0,18596.0,21.53,-4573,-7041,11866
2014-02-17,134500.0,133000.0,10443.0,21.45,-6143,2081,3980
2014-02-18,133000.0,134000.0,15891.0,21.61,-2486,-4058,7031
2014-02-19,133000.0,132500.0,11257.0,21.37,287,-3504,3626
2014-02-20,132000.0,133000.0,12603.0,21.45,-4711,434,4533
2014-02-21,133500.0,134000.0,15238.0,21.61,-7601,-1781,9382
2014-02-24,134500.0,134500.0,10775.0,21.69,-4379,-2081,6961
2014-02-25,134500.0,133000.0,12038.0,21.45,-1372,-2642,4371
2014-02-26,132500.0,135000.0,17235.0,21.77,-8010,-1731,9741
2014-02-27,134000.0,135000.0,9058.0,21.77,-2219,-682,2964
2014-02-28,134500.0,136000.0,23444.0,21.93,-11746,533,11901
2014-03-03,136000.0,133000.0,12713.0,21.45,4814,-1235,-3219
2014-03-04,132500.0,134000.0,12100.0,21.61,-2922,-1380,4302
2014-03-05,133500.0,131500.0,10680.0,21.21,3906,-3864,1115
2014-03-06,131500.0,132000.0,12331.0,21.29,3098,-6147,3049
2014-03-07,131500.0,131500.0,9955.0,21.21,3831,-3997,920
2014-03-10,131500.0,130000.0,6694.0,20.97,819,233,-1050
2014-03-11,129000.0,131500.0,8225.0,21.21,-3241,1239,2002
2014-03-12,131000.0,128500.0,13281.0,20.72,3807,1492,-5418
2014-03-13,129500.0,127500.0,17265.0,20.56,5384,-3014,-2370
2014-03-14,128000.0,126500.0,15763.0,20.4,5982,-6434,445
2014-03-17,126500.0,127000.0,5284.0,20.48,-770,2398,-1628
2014-03-18,127500.0,129500.0,8781.0,20.88,-892,655,-45
2014-03-19,130000.0,129500.0,7153.0,20.88,-1318,622,621
2014-03-20,130000.0,126500.0,16169.0,20.4,7438,1050,-8602
2014-03-21,126500.0,127500.0,23827.0,20.56,-673,5228,-4551
2014-03-24,126500.0,125500.0,20074.0,20.24,8848,-5268,-3575
2014-03-25,125000.0,123500.0,26469.0,19.92,11061,-7108,-3571
2014-03-26,124000.0,124000.0,14118.0,20.0,3107,-1220,-1887
2014-03-27,123500.0,126000.0,17569.0,20.32,-6909,7778,-869
2014-03-28,127000.0,129000.0,26804.0,20.8,-5314,-948,6262
2014-03-31,128000.0,126000.0,22376.0,20.32,4713,2170,-6881
2014-04-01,126000.0,127500.0,19798.0,20.56,-4587,1171,3405
2014-04-02,127000.0,131500.0,25525.0,21.21,-9822,4337,5225
2014-04-03,130000.0,131000.0,13839.0,21.13,-5068,3023,2142
2014-04-04,130000.0,132000.0,17416.0,21.29,-5160,4013,1147
2014-04-07,132500.0,129000.0,19126.0,20.8,5431,-1870,-3561
2014-04-08,130000.0,128000.0,22711.0,20.64,4973,-8278,3305
2014-04-09,129000.0,128000.0,13153.0,20.64,1607,-4758,3152
2014-04-10,128500.0,129000.0,12386.0,20.8,3051,-4938,1787
2014-04-11,128000.0,127500.0,14327.0,20.56,4146,-3354,-938
2014-04-14,127000.0,128000.0,7905.0,20.64,-614,-176,790
2014-04-15,128000.0,130000.0,15393.0,20.97,-3912,-1098,5010
2014-04-16,129500.0,130000.0,8159.0,20.97,-1506,3089,-1590
2014-04-17,130000.0,130000.0,6850.0,20.97,-163,439,-276
2014-04-18,130000.0,130000.0,5578.0,20.97,-3567,2102,1587
2014-04-21,129000.0,129000.0,5168.0,20.8,-770,1175,-243
2014-04-22,129500.0,130000.0,4815.0,20.97,-1357,-264,1621
2014-04-23,130000.0,127000.0,16781.0,20.48,11072,-9111,-1543
2014-04-24,126500.0,126000.0,8612.0,20.32,-1146,-1103,2490
2014-04-25,127500.0,126000.0,9149.0,20.32,1540,-476,-1064
2014-04-28,126000.0,128000.0,7533.0,20.64,-1830,484,1464
2014-04-29,127500.0,128000.0,12242.0,20.64,-373,5226,-4853
2014-04-30,127500.0,127500.0,11249.0,20.56,42,811,-567
2014-05-02,127500.0,129500.0,19666.0,20.88,-7057,3108,3939
2014-05-07,129000.0,128000.0,18232.0,20.64,2666,-2671,5
2014-05-08,128000.0,128500.0,19577.0,20.72,380,-4270,3974
2014-05-09,127500.0,127500.0,7394.0,20.56,328,-681,353
2014-05-12,128500.0,128500.0,10095.0,20.72,-3857,1123,2621
2014-05-13,128500.0,128500.0,16931.0,20.72,-218,2752,-1283
2014-05-14,128000.0,129500.0,10289.0,20.88,-3078,3883,1599
2014-05-15,129500.0,129500.0,16569.0,20.88,2761,-5056,4615
2014-05-16,129500.0,128000.0,14329.0,20.64,-1035,-3025,5060
2014-05-19,128000.0,124000.0,53260.0,20.0,30581,-21834,-8779
2014-05-20,125000.0,124500.0,21052.0,20.08,4148,-1406,-2578
2014-05-21,124500.0,124500.0,23338.0,20.08,5170,-4895,2733
2014-05-22,124000.0,124500.0,23880.0,20.08,3705,-6651,2946
2014-05-23,124500.0,125500.0,16101.0,20.24,-1938,-775,6213
2014-05-26,125000.0,124000.0,25454.0,20.0,8098,-7996,284
2014-05-27,125000.0,122000.0,34866.0,19.67,22258,-26150,3492
2014-05-28,122500.0,125500.0,19268.0,20.24,-8134,592,11798
2014-05-29,125500.0,124000.0,10284.0,20.0,470,-1838,1368
2014-05-30,123500.0,123000.0,15742.0,19.84,3007,418,-3444
2014-06-02,123000.0,124000.0,6892.0,20.0,-1487,1330,157
2014-06-03,123500.0,125000.0,19229.0,20.16,1195,-940,-179
2014-06-05,124000.0,122000.0,23156.0,19.67,10460,-538,-9918
2014-06-09,121000.0,121500.0,14058.0,19.59,725,594,-1319
2014-06-10,122500.0,122000.0,8492.0,19.67,574,-2607,2033
2014-06-11,123000.0,123000.0,20467.0,19.84,-4754,-2490,7244
2014-06-12,123000.0,122500.0,24846.0,19.76,6694,-14562,7652
2014-06-13,123000.0,125000.0,18112.0,20.16,-8639,1866,6827
2014-06-16,124000.0,125000.0,13960.0,20.16,546,2113,-2631
2014-06-17,124500.0,123500.0,15614.0,19.92,4890,127,-5267
2014-06-18,123500.0,122500.0,9802.0,19.76,2091,-1104,-1002
2014-06-19,123000.0,124000.0,9705.0,20.0,-4341,2196,2146
2014-06-20,123000.0,123000.0,12248.0,19.84,-332,1362,-248
2014-06-23,123000.0,123500.0,15721.0,19.92,-2311,2167,326
2014-06-24,123000.0,124000.0,20666.0,20.0,-7227,3427,2009
2014-06-25,124000.0,122500.0,14403.0,19.76,1368,-2366,1111
2014-06-26,123500.0,124000.0,14477.0,20.0,-991,-3,1226
2014-06-27,124500.0,123500.0,12927.0,19.92,860,208,-1111
2014-06-30,124500.0,124000.0,12458.0,20.0,-1479,2960,-1481
2014-07-01,123500.0,122500.0,16606.0,19.76,5098,-3602,-1496
2014-07-02,123000.0,122500.0,17740.0,19.76,5446,-7648,2052
2014-07-03,122500.0,122500.0,14121.0,19.76,458,-1740,1328
2014-07-04,122500.0,123000.0,18153.0,19.84,1816,-1709,-107
2014-07-07,123000.0,122000.0,12377.0,19.67,2339,394,-2531
2014-07-08,122500.0,123000.0,16806.0,19.84,-2358,3403,-1011
2014-07-09,122500.0,122000.0,12540.0,19.67,2471,1217,-3654
2014-07-10,122500.0,122000.0,11142.0,19.67,2238,-1018,-716
2014-07-11,123000.0,120500.0,20737.0,19.43,9815,-6250,-3594
2014-07-14,121500.0,122000.0,5544.0,19.67,-1316,1250,266
2014-07-15,122000.0,121000.0,11645.0,19.51,4415,-3233,-915
2014-07-16,121000.0,121000.0,9739.0,19.51,1995,-688,-1267
2014-07-17,121000.0,121000.0,7490.0,19.51,39,1014,-417
2014-07-18,121500.0,121500.0,12288.0,19.59,2789,-2660,-387
2014-07-21,121500.0,122000.0,7305.0,19.67,532,348,-715
2014-07-22,121500.0,121000.0,9852.0,19.51,1369,-490,-750
2014-07-23,121500.0,122500.0,9331.0,19.76,-2145,756,1419
2014-07-24,123000.0,121500.0,9028.0,19.59,1732,-1731,119
2014-07-25,122000.0,122000.0,10594.0,19.67,772,-1781,1367
2014-07-28,122500.0,121500.0,14191.0,19.59,-143,1230,-1410
2014-07-29,122500.0,122000.0,17300.0,19.67,2453,-2428,-81
2014-07-30,122500.0,122000.0,19012.0,19.67,-633,1301,-503
2014-07-31,122000.0,122000.0,26344.0,19.67,610,-2606,1534
2014-08-01,122000.0,123500.0,28426.0,19.92,-6224,-949,8710
2014-08-04,124000.0,124000.0,25971.0,20.0,11262,-11643,881
2014-08-05,124000.0,122000.0,14027.0,19.67,2451,-6778,4472
2014-08-06,123000.0,121000.0,20745.0,19.51,7198,-9547,2189
2014-08-07,121000.0,121500.0,8947.0,19.59,2104,-3484,1032
2014-08-08,122000.0,122000.0,10184.0,19.67,-2766,910,1616
2014-08-11,121500.0,121500.0,6721.0,19.59,650,-157,103
2014-08-12,122000.0,121000.0,13001.0,19.51,3924,-1745,-1383
2014-08-13,121000.0,121000.0,14161.0,19.51,734,-2097,1803
2014-08-14,121000.0,121000.0,15533.0,19.51,5917,-7000,1652
2014-08-18,121500.0,121000.0,9438.0,19.51,1270,-2196,974
2014-08-19,121000.0,120500.0,13495.0,19.43,5522,-5642,332
2014-08-20,120500.0,119500.0,17166.0,19.27,2407,-3735,905
2014-08-21,119500.0,117500.0,20798.0,18.95,7994,-5999,-2018
2014-08-22,117500.0,118000.0,11590.0,19.03,4001,-6278,2172
2014-08-25,119000.0,120500.0,11501.0,19.43,-2802,-1240,4403
2014-08-26,120000.0,119500.0,11858.0,19.27,1587,291,-1761
2014-08-27,120500.0,120000.0,20253.0,19.35,8998,1284,-9931
2014-08-28,119500.0,119000.0,13693.0,19.19,1336,2917,-3876
2014-08-29,119500.0,119000.0,8281.0,19.19,3247,-1056,-2233
2014-09-01,118500.0,119000.0,11733.0,19.19,1482,919,-2485
2014-09-02,119000.0,119000.0,13731.0,19.19,5229,-2017,-3254
2014-09-03,118500.0,119000.0,29794.0,19.19,22032,-19386,-2823
2014-09-04,119000.0,119000.0,18652.0,19.19,4270,-2924,-1364
2014-09-05,118500.0,120000.0,17580.0,19.35,-5810,4701,451
2014-09-11,120000.0,120000.0,23003.0,19.35,-1049,-1327,2335
2014-09-12,121000.0,123500.0,27986.0,19.92,-8291,13238,-4938
2014-09-15,123500.0,124000.0,23251.0,20.0,-2196,3134,-1441
2014-09-16,124000.0,125500.0,22592.0,20.24,-2790,1733,1075
2014-09-17,125500.0,124500.0,16162.0,20.08,2466,1005,-3465
2014-09-18,123500.0,124000.0,18034.0,20.0,1699,-3393,1344
2014-09-19,125000.0,125500.0,15930.0,20.24,-3898,738,3060
2014-09-22,125500.0,125500.0,17527.0,20.24,-4768,3120,1501
2014-09-23,125000.0,126500.0,22392.0,20.4,-11911,7942,5109
2014-09-24,126000.0,128500.0,29483.0,20.72,-13845,14735,954
2014-09-25,128500.0,130500.0,64001.0,21.05,-18560,15643,2058
2014-09-26,130000.0,130500.0,29507.0,21.05,-6112,1659,1809
2014-09-29,130000.0,128000.0,26647.0,20.64,-3590,6375,-2728
2014-09-30,128000.0,127500.0,46182.0,20.56,-2181,-13772,9936
2014-10-01,127000.0,128500.0,18235.0,20.72,-1499,377,1079
2014-10-02,127500.0,130000.0,28846.0,20.97,-10188,13609,-3482
2014-10-06,129000.0,128000.0,16711.0,20.64,4405,1655,-5946
2014-10-07,129000.0,128000.0,15326.0,20.64,-3767,4496,-1525
2014-10-08,127500.0,128000.0,14041.0,20.64,-2105,1829,116
2014-10-10,128500.0,128000.0,14106.0,20.64,-5591,6572,-645
2014-10-13,127000.0,128000.0,15015.0,20.64,-5347,2172,2982
2014-10-14,129000.0,127000.0,17163.0,20.48,-62,2957,-2196
2014-10-15,127000.0,131500.0,43153.0,21.21,-8467,5387,22
2014-10-16,131000.0,135000.0,66450.0,21.77,-31151,34314,-963
2014-10-17,135500.0,137500.0,82978.0,22.17,-25027,16847,6256
2014-10-20,136500.0,135500.0,48805.0,21.85,8598,-10683,-100
2014-10-21,134500.0,139000.0,53759.0,22.42,-3554,6072,-619
2014-10-22,139000.0,140000.0,45863.0,22.58,-12713,14672,-4789
2014-10-23,139500.0,143500.0,84045.0,23.14,4789,-11321,3641
2014-10-24,145000.0,143500.0,28410.0,23.14,2784,-4074,1546
2014-10-27,143500.0,142000.0,18538.0,22.9,-2222,479,2329
2014-10-28,142000.0,140500.0,14918.0,22.66,239,-90,833
2014-10-29,140500.0,143500.0,26109.0,23.14,-441,142,685
2014-10-30,141500.0,138500.0,15536.0,22.34,3713,-440,-3093
2014-10-31,138500.0,137000.0,14062.0,22.09,-952,-440,1767
2014-11-03,135500.0,136500.0,22275.0,22.01,-2050,-2421,6467
2014-11-04,137000.0,138000.0,41488.0,22.26,-6899,3111,4078
2014-11-05,140000.0,145000.0,78758.0,23.38,-35232,40087,3263
2014-11-06,144500.0,143500.0,31700.0,23.14,-4737,10115,-3168
2014-11-07,143000.0,142000.0,28138.0,22.9,-2116,-379,3112
2014-11-10,143500.0,141500.0,28386.0,22.82,-8303,7384,1326
2014-11-11,141000.0,141500.0,15154.0,22.82,104,-949,1809
2014-11-12,141500.0,139000.0,29086.0,22.42,-6689,8976,-779
2014-11-13,138000.0,140000.0,28437.0,22.58,-13128,3499,12351
2014-11-14,139500.0,139500.0,17798.0,22.5,-7953,7010,2927
2014-11-17,139500.0,135000.0,27920.0,21.77,2206,-6056,4133
2014-11-18,137000.0,139500.0,51747.0,22.5,-37882,27101,12982
2014-11-19,139500.0,140000.0,19400.0,22.58,-5362,9621,-2445
2014-11-20,139500.0,138500.0,15145.0,22.34,-4671,9179,-4431
2014-11-21,138000.0,142500.0,35681.0,22.98,-16686,6587,13723
2014-11-24,142500.0,142000.0,58489.0,22.9,-25843,29165,-221
2014-11-25,142500.0,144000.0,21868.0,23.22,-7671,8006,434
2014-11-26,144500.0,142000.0,15096.0,22.9,987,1653,-2086
2014-11-27,141500.0,140000.0,15543.0,22.58,-546,2522,-1152
2014-11-28,140000.0,142500.0,16178.0,22.98,-7171,2392,5774
2014-12-01,141500.0,139500.0,20703.0,22.5,3963,-2976,-332
2014-12-02,139000.0,142500.0,13250.0,22.98,-6116,887,6383
2014-12-03,141500.0,141500.0,15678.0,22.82,-1308,3388,-1653
2014-12-04,141000.0,143500.0,23812.0,23.14,-7950,609,8139
2014-12-05,142500.0,141000.0,14459.0,22.74,2499,-4322,1841
2014-12-08,141000.0,140000.0,8299.0,22.58,20,1957,-1996
2014-12-09,140000.0,137000.0,15188.0,22.09,-114,330,1574
2014-12-10,138000.0,141500.0,23550.0,22.82,-9593,2227,7855
2014-12-11,140500.0,139500.0,18927.0,22.5,-2385,8216,-5404
2014-12-12,139500.0,141500.0,21539.0,22.82,-9880,13404,-2192
2014-12-15,141000.0,140500.0,25511.0,22.66,-8591,11972,-1432
2014-12-16,140500.0,140500.0,14535.0,22.66,-296,-523,819
2014-12-17,141500.0,140000.0,16382.0,22.58,-2322,1392,884
2014-12-18,142000.0,139000.0,16524.0,22.42,-1906,4293,27
2014-12-19,139500.0,141500.0,17536.0,22.82,-2081,2481,300
2014-12-22,142000.0,141500.0,9717.0,22.82,1336,-202,-973
2014-12-23,142000.0,143000.0,22771.0,23.06,-5735,7017,564
2014-12-24,144000.0,140000.0,17173.0,22.58,3856,-794,-2971
2014-12-26,140500.0,141500.0,13088.0,22.82,-1777,2805,-700
2014-12-29,141000.0,139500.0,7799.0,22.5,-278,2218,-1844
2014-12-30,139500.0,137000.0,12348.0,22.09,1067,-85,-1035
2015-01-02,135500.0,132500.0,25380.0,18.45,2597,-3758,1325
2015-01-05,132500.0,131500.0,29031.0,18.31,-4008,590,3546
2015-01-06,130500.0,129500.0,14192.0,18.03,1853,-3247,1344
2015-01-07,130000.0,131000.0,22007.0,18.24,-2855,-2435,5298
2015-01-08,130000.0,127500.0,30444.0,17.75,12300,-13753,1463
2015-01-09,128500.0,128500.0,14742.0,17.89,489,-3140,3068
2015-01-12,127500.0,129500.0,17807.0,18.03,3933,-6434,1621
2015-01-13,130500.0,130500.0,13048.0,18.17,1744,-3393,1918
2015-01-14,129500.0,132000.0,32624.0,18.38,2371,-5056,1960
2015-01-15,135000.0,134500.0,45448.0,18.72,-7973,9716,-2789
2015-01-16,133500.0,133000.0,16582.0,18.52,-848,2830,-1482
2015-01-19,134000.0,135500.0,11406.0,18.86,-5348,7219,-1882
2015-01-20,134500.0,136000.0,13327.0,18.93,-3587,6908,-3003
2015-01-21,135500.0,136500.0,20885.0,19.0,-5212,2607,2645
2015-01-22,137000.0,133500.0,32968.0,18.59,4529,-7018,1586
2015-01-23,133500.0,136500.0,20157.0,19.0,2030,-2219,-208
2015-01-26,136500.0,137500.0,16035.0,19.14,-3461,7612,-3394
2015-01-27,137500.0,135500.0,21044.0,18.86,682,2869,-2558
2015-01-28,135000.0,137000.0,17090.0,19.07,589,-6042,5103
2015-01-29,137000.0,135000.0,49662.0,18.79,20654,-29718,4949
2015-01-30,134000.0,139000.0,21440.0,19.35,-3812,-2997,7035
2015-02-02,137000.0,138500.0,28825.0,19.28,7589,-7117,-1608
2015-02-03,140000.0,139500.0,29293.0,19.42,-785,-5706,4959
2015-02-04,141000.0,138500.0,33271.0,19.28,1275,-10632,9922
2015-02-05,139000.0,141000.0,16181.0,19.63,-6989,3333,4330
2015-02-06,140000.0,143000.0,17018.0,19.91,-2849,367,2988
2015-02-09,143000.0,146000.0,32974.0,20.33,-11677,8983,5561
2015-02-10,145000.0,143500.0,14491.0,19.98,2068,-717,-851
2015-02-11,144500.0,140500.0,25625.0,19.56,-1635,-4063,5832
2015-02-12,141500.0,141000.0,13184.0,19.63,228,-5308,6225
2015-02-13,140000.0,141500.0,13320.0,19.7,-5167,3098,2561
2015-02-16,142000.0,145500.0,33186.0,20.26,-258,-2368,4054
2015-02-17,145000.0,146000.0,20634.0,20.33,-3465,6614,-3686
2015-02-23,147000.0,146000.0,22997.0,20.33,-142,-4559,5252
2015-02-24,145000.0,142500.0,22945.0,19.84,2044,2863,-4468
2015-02-25,143000.0,140500.0,18937.0,19.56,5876,-5592,-188
2015-02-26,141500.0,139000.0,18751.0,19.35,830,-1380,526
