Symbol,두산_시가(원),두산_종가(원),두산_거래량(주),두산_PER(IFRS-연결),두산_순매수수량(개인)(주),두산_순매수수량(기관계)(주),두산_순매수수량(외국인계)(주)
2010-12-28,149000.0,147000.0,226669.0,19.85,-24309,15133,25153
2010-12-29,148500.0,152500.0,292551.0,20.59,-3981,-20411,11463
2010-12-30,154500.0,154000.0,183470.0,20.79,-44226,75301,-20340
2011-01-03,156000.0,157500.0,121144.0,6.43,-22350,25111,-6451
2011-01-04,158000.0,158000.0,150742.0,6.45,-15766,17251,2292
2011-01-05,156500.0,155500.0,116280.0,6.35,-2659,10580,-8871
2011-01-06,155500.0,154000.0,169499.0,6.29,-12079,12873,1711
2011-01-07,154000.0,154500.0,166755.0,6.31,811,-13479,10463
2011-01-10,154500.0,153000.0,167828.0,6.25,-24957,51411,-34745
2011-01-11,154000.0,154000.0,126578.0,6.29,-6654,2291,5633
2011-01-12,154000.0,162500.0,446908.0,6.64,-76688,110791,-21437
2011-01-13,162500.0,162000.0,186144.0,6.62,11786,23332,-25281
2011-01-14,163000.0,165500.0,225785.0,6.76,-58900,60233,-11440
2011-01-17,167000.0,165500.0,262478.0,6.76,-66310,75690,-16425
2011-01-18,165500.0,165000.0,163507.0,6.74,-38091,55125,-5473
2011-01-19,166000.0,165000.0,123407.0,6.74,-630,2369,-2319
2011-01-20,162500.0,162000.0,125873.0,6.62,35972,-27126,-4432
2011-01-21,160000.0,155500.0,219759.0,6.35,-14093,-11131,26038
2011-01-24,154000.0,156000.0,109290.0,6.37,-17264,7856,8735
2011-01-25,157500.0,156000.0,100525.0,6.37,-990,4751,892
2011-01-26,155000.0,159000.0,177316.0,6.49,-10655,39640,-34407
2011-01-27,161000.0,163000.0,246793.0,6.66,-30481,5772,29865
2011-01-28,164000.0,167500.0,168790.0,6.84,-48636,20763,26954
2011-01-31,164500.0,167000.0,200453.0,6.82,-62185,62651,-2647
2011-02-01,168500.0,164000.0,138220.0,6.7,-9187,24049,-11983
2011-02-07,167000.0,163000.0,150960.0,6.66,32432,-23838,988
2011-02-08,164000.0,158000.0,179351.0,6.45,21313,3045,-15568
2011-02-09,158000.0,155500.0,128831.0,6.35,14131,18141,-31828
2011-02-10,155500.0,154000.0,124657.0,6.29,-7371,31732,-25642
2011-02-11,154000.0,152000.0,108316.0,6.21,5080,17610,-25596
2011-02-14,153000.0,153500.0,95781.0,6.27,5879,5004,-3598
2011-02-15,152500.0,150000.0,248855.0,6.13,-21442,29516,-18337
2011-02-16,151000.0,147500.0,156692.0,6.02,1789,-476,-13398
2011-02-17,146500.0,135500.0,581939.0,5.53,-1541,-99655,130500
2011-02-18,136500.0,138500.0,314349.0,5.66,57309,-58728,5533
2011-02-21,139500.0,134500.0,346591.0,5.49,50834,-14582,-18249
2011-02-22,132000.0,125500.0,546434.0,5.13,129080,-77142,-22227
2011-02-23,126000.0,125000.0,286602.0,5.11,40402,-51135,8489
2011-02-24,125000.0,125000.0,222445.0,5.11,8706,11729,-23905
2011-02-25,126500.0,130000.0,265620.0,5.31,30743,21062,-52233
2011-02-28,130500.0,125000.0,302541.0,5.11,22206,11795,-29793
2011-03-02,124000.0,124500.0,206349.0,5.08,30245,-45924,22868
2011-03-03,126000.0,127500.0,204391.0,5.21,32981,204,-27879
2011-03-04,129500.0,130000.0,250744.0,5.31,35377,-17777,-20074
2011-03-07,129500.0,130500.0,165098.0,5.33,-10826,11248,-230
2011-03-08,131500.0,131000.0,190762.0,5.35,-29553,-13208,32693
2011-03-09,134000.0,131000.0,188118.0,5.35,9881,-22263,13625
2011-03-10,130500.0,134000.0,206022.0,5.47,-27954,-9537,26404
2011-03-11,132000.0,131000.0,163669.0,5.35,-4748,43346,-37077
2011-03-14,126500.0,123500.0,417955.0,5.04,11526,-68841,68743
2011-03-15,123500.0,122000.0,388579.0,4.98,25646,-42264,23007
2011-03-16,123500.0,124500.0,264140.0,5.08,18802,-69050,31822
2011-03-17,121000.0,128000.0,268503.0,5.23,-27612,-4455,42892
2011-03-18,129500.0,131000.0,257532.0,5.35,-20876,29289,-19367
2011-03-21,133000.0,135000.0,223283.0,5.51,-18645,35740,-26609
2011-03-22,136000.0,135000.0,134212.0,5.51,-35500,45508,-10039
2011-03-23,137000.0,136000.0,136484.0,5.55,-6352,25750,-23039
2011-03-24,138500.0,137500.0,98651.0,5.62,21278,2680,-24958
2011-03-25,139500.0,137500.0,202489.0,5.62,-14753,-65177,87624
2011-03-28,136500.0,134500.0,108721.0,5.49,-6545,-18714,24676
2011-03-29,134000.0,135000.0,162537.0,5.51,-2088,26249,-25053
2011-03-30,135500.0,138500.0,233070.0,5.66,14841,11124,-27985
2011-03-31,141000.0,143000.0,373570.0,5.84,-66874,99469,-59902
2011-04-01,143000.0,144000.0,119785.0,5.88,-10158,18262,-5409
2011-04-04,143000.0,144500.0,90413.0,5.9,-16891,23329,-8127
2011-04-05,143500.0,145500.0,99054.0,5.94,-20142,10789,7973
2011-04-06,145500.0,146000.0,148247.0,5.96,-27755,20447,8923
2011-04-07,147500.0,143500.0,239926.0,5.86,46466,-54627,18114
2011-04-08,142000.0,144000.0,133413.0,5.88,9866,-5345,3593
2011-04-11,143500.0,144000.0,143215.0,5.88,17718,-22588,-1111
2011-04-12,143500.0,140000.0,208912.0,5.72,3030,-19672,22600
2011-04-13,139000.0,139500.0,84343.0,5.7,5634,-13179,-1311
2011-04-14,140500.0,139000.0,183857.0,5.68,-3183,-28194,34537
2011-04-15,138000.0,140500.0,95109.0,5.74,-12586,11796,4109
2011-04-18,141000.0,136000.0,210891.0,5.55,-27275,7896,23734
2011-04-19,134500.0,134000.0,106723.0,5.47,-280,16451,-15097
2011-04-20,134500.0,135000.0,97130.0,5.51,13778,2631,-21200
2011-04-21,135500.0,130000.0,396641.0,5.31,13153,-25142,20356
2011-04-22,131500.0,132000.0,187032.0,5.39,-6357,-13537,20930
2011-04-25,134500.0,134500.0,234793.0,5.49,12243,-3489,-10711
2011-04-26,134500.0,133000.0,138543.0,5.43,-13484,-8459,19511
2011-04-27,133000.0,132000.0,109603.0,5.39,-14145,6521,9161
2011-04-28,133000.0,132000.0,100693.0,5.39,-25890,2926,20301
2011-04-29,134500.0,131500.0,216079.0,5.37,-28,36783,-36800
2011-05-02,133000.0,140000.0,452489.0,5.72,-40498,74255,-64134
2011-05-03,140500.0,141000.0,255345.0,5.76,-48672,70678,-21363
2011-05-04,144500.0,146000.0,447628.0,5.96,-86661,103924,-47330
2011-05-06,144500.0,146000.0,145556.0,5.96,-46511,64778,-27029
2011-05-09,145500.0,144000.0,83719.0,5.88,-16006,23943,-1750
2011-05-11,143500.0,146000.0,151299.0,5.96,-34333,31412,111
2011-05-12,145000.0,144500.0,83293.0,5.9,-7524,30790,-21476
2011-05-13,146000.0,144000.0,104218.0,5.88,3016,32976,-36125
2011-05-16,144000.0,142500.0,128956.0,5.82,-21392,73904,-53823
2011-05-17,142000.0,143500.0,97975.0,5.86,-12457,-2857,18497
2011-05-18,143500.0,142000.0,156380.0,5.8,-17772,-4715,26187
2011-05-19,141000.0,136500.0,226725.0,5.57,-39713,79164,-37307
2011-05-20,136500.0,137500.0,51922.0,5.62,-10498,8153,-174
2011-05-23,137000.0,135000.0,63921.0,5.51,-28527,23788,6077
2011-05-24,135000.0,131500.0,157562.0,5.37,12056,42600,-48302
2011-05-25,131500.0,127500.0,192624.0,5.21,13682,-2598,6763
2011-05-26,128000.0,129500.0,170144.0,5.29,13627,-46246,35111
2011-05-27,128000.0,127500.0,208212.0,5.21,21948,-51611,59730
2011-05-30,127500.0,124500.0,104969.0,5.08,1403,-10134,17046
2011-05-31,124000.0,122000.0,324213.0,4.98,37310,-80453,36785
2011-06-01,126000.0,125000.0,181021.0,5.11,26015,-55848,28472
2011-06-02,125000.0,124500.0,100329.0,5.08,-7955,-2952,22063
2011-06-03,124500.0,126000.0,98588.0,5.15,137,2093,-5165
2011-06-07,127000.0,124500.0,82247.0,5.08,5682,-9022,-399
2011-06-08,125000.0,124000.0,95014.0,5.06,5622,-22539,19429
2011-06-09,123000.0,119000.0,221098.0,4.86,59716,-29781,-29363
2011-06-10,119500.0,112500.0,396090.0,4.59,34693,-57355,21927
2011-06-13,111000.0,104000.0,613617.0,4.25,90860,-109534,31934
2011-06-14,103500.0,105500.0,356551.0,4.31,67022,-50856,-28675
2011-06-15,107500.0,109000.0,359181.0,4.45,-16078,-51069,74134
2011-06-16,107000.0,106000.0,224831.0,4.33,33067,-31567,-2747
2011-06-17,109500.0,113000.0,624089.0,4.62,31789,12977,-64038
2011-06-20,114000.0,115500.0,311951.0,4.72,787,55249,-53918
2011-06-21,118000.0,118500.0,202371.0,4.84,-62880,84189,-17357
2011-06-22,119500.0,116500.0,261425.0,4.76,-28282,62621,-33002
2011-06-23,116500.0,120000.0,222127.0,4.9,10673,36533,-52508
2011-06-24,120000.0,121000.0,135102.0,4.94,-24547,41187,-2514
2011-06-27,120000.0,122000.0,80540.0,4.98,1531,7011,-1796
2011-06-28,123000.0,121500.0,63368.0,4.96,-19716,8353,1377
2011-06-29,122500.0,123500.0,113983.0,5.04,-27038,-19456,45813
2011-06-30,125500.0,125000.0,136173.0,5.11,8407,-40528,38972
2011-07-01,126000.0,127500.0,215287.0,5.21,-29110,39729,-7047
2011-07-04,130500.0,132000.0,185076.0,5.39,-65511,70473,-2190
2011-07-05,133000.0,134500.0,136512.0,5.49,-39801,44077,2890
2011-07-06,134000.0,136000.0,91203.0,5.55,-25191,41277,-12447
2011-07-07,136500.0,135500.0,112762.0,5.53,-32158,14293,19011
2011-07-08,135000.0,139000.0,165217.0,5.68,-56964,-17067,73969
2011-07-11,139500.0,139000.0,47640.0,5.68,-9983,11087,-143
2011-07-12,137000.0,135000.0,158003.0,5.51,-42669,24691,19105
2011-07-13,137500.0,136500.0,137743.0,5.57,-34761,11973,28217
2011-07-14,138500.0,138000.0,136709.0,5.64,-3700,34500,-26270
2011-07-15,139500.0,142500.0,190767.0,5.82,-12951,-19462,26095
2011-07-18,143500.0,143000.0,94375.0,5.84,4286,-3388,886
2011-07-19,141000.0,138000.0,164525.0,5.64,7964,755,-7514
2011-07-20,139000.0,140000.0,163774.0,5.72,-60,-34952,45101
2011-07-21,140000.0,137000.0,195608.0,5.6,-16928,-21854,47200
2011-07-22,137000.0,136500.0,154751.0,5.57,3715,-12586,6223
2011-07-25,134500.0,139500.0,147025.0,5.7,-270,29740,-22042
2011-07-26,143500.0,147500.0,390704.0,6.02,-46221,80003,-43829
2011-07-27,148000.0,147500.0,87803.0,6.02,-8109,11861,-6598
2011-07-28,144000.0,148000.0,97343.0,6.04,-23020,39830,-14940
2011-07-29,147500.0,148000.0,67469.0,6.04,-19395,9851,11072
2011-08-01,147000.0,149000.0,111364.0,6.09,-7134,20886,-18454
2011-08-02,148000.0,145000.0,77611.0,5.92,-5089,22368,-9751
2011-08-03,142000.0,140000.0,94944.0,5.72,-30485,21512,15777
2011-08-04,144500.0,139000.0,106618.0,5.68,-7327,46525,-40737
2011-08-05,132000.0,133000.0,164477.0,5.43,-20739,44435,-25627
2011-08-08,133500.0,129000.0,133540.0,5.27,-29680,48137,-21891
2011-08-09,124000.0,124000.0,284495.0,5.06,-9899,48506,-42799
2011-08-10,134500.0,127000.0,159432.0,5.19,10572,14623,-26996
2011-08-11,121000.0,126500.0,122007.0,5.17,10812,26759,-36732
2011-08-12,129000.0,125500.0,103105.0,5.13,-12891,25188,-18115
2011-08-16,129000.0,131500.0,89738.0,5.37,-3472,25185,-22068
2011-08-17,131500.0,134500.0,131767.0,5.49,-14985,50659,-41148
2011-08-18,135500.0,133000.0,116171.0,5.43,11253,485,-7269
2011-08-19,126000.0,122500.0,223184.0,5.0,27923,-19315,-21286
2011-08-22,122500.0,122500.0,141134.0,5.0,-43035,32891,11046
2011-08-23,122500.0,124500.0,179238.0,5.08,-41227,26275,11265
2011-08-24,125500.0,121500.0,111506.0,4.96,12855,-21622,14850
2011-08-25,123500.0,122000.0,74364.0,4.98,-23109,23445,1965
2011-08-26,121000.0,127000.0,144956.0,5.19,-11101,39919,-33803
2011-08-29,129500.0,132000.0,147899.0,5.39,-11928,32096,-31592
2011-08-30,134000.0,134500.0,78517.0,5.49,-18649,5304,10690
2011-08-31,134000.0,135000.0,63290.0,5.51,-6041,5457,-1013
2011-09-01,137500.0,137500.0,141779.0,5.62,-14160,8026,5332
2011-09-02,137500.0,137500.0,75619.0,5.62,-11021,15442,1979
2011-09-05,136500.0,133500.0,71973.0,5.45,-4335,20133,-16403
2011-09-06,131000.0,135500.0,87945.0,5.53,-19630,22317,-1681
2011-09-07,139500.0,139000.0,119076.0,5.68,-1840,26687,-28855
2011-09-08,142000.0,139000.0,108643.0,5.68,6108,11874,-17500
2011-09-09,137000.0,135000.0,92272.0,5.51,7839,21761,-28050
2011-09-14,135000.0,124500.0,170905.0,5.08,9747,74849,-83446
2011-09-15,129000.0,127500.0,100855.0,5.21,461,26359,-30869
2011-09-16,131500.0,133000.0,79459.0,5.43,-12732,6314,-3637
2011-09-19,132000.0,134000.0,39818.0,5.47,-5982,14077,-4978
2011-09-20,134000.0,135500.0,62180.0,5.53,-2505,1594,-2361
2011-09-21,135500.0,139000.0,108490.0,5.68,-17858,30455,-13248
2011-09-22,138000.0,139000.0,88952.0,5.68,-14274,34755,-17653
2011-09-23,136500.0,135000.0,90906.0,5.51,-17428,28397,-10155
2011-09-26,135500.0,131000.0,86564.0,5.35,-10972,23359,-18509
2011-09-27,135000.0,136000.0,89908.0,5.55,-4383,-4366,5282
2011-09-28,134500.0,137000.0,73233.0,5.6,-9713,7421,8830
2011-09-29,135000.0,139000.0,82725.0,5.68,-3784,7140,-1452
2011-09-30,136500.0,136000.0,105525.0,5.55,-11302,3733,11727
2011-10-04,129000.0,133000.0,150613.0,5.43,-37000,-20016,-16135
2011-10-05,133000.0,130000.0,71519.0,5.31,-15391,9966,-2650
2011-10-06,132000.0,133000.0,131104.0,5.43,2048,-10401,3818
2011-10-07,133500.0,134000.0,109489.0,5.47,9372,-8968,-3649
2011-10-10,136500.0,132500.0,50593.0,5.41,745,-4335,5722
2011-10-11,136500.0,131500.0,128731.0,5.37,16676,-24886,9414
2011-10-12,131500.0,129000.0,172625.0,5.27,28308,-19833,-1698
2011-10-13,131500.0,126500.0,360700.0,5.17,152311,-140272,6528
2011-10-14,127000.0,128500.0,185635.0,5.25,25780,-50692,25345
2011-10-17,130000.0,128500.0,135846.0,5.25,12643,-31450,17787
2011-10-18,125000.0,129500.0,122923.0,5.29,-21131,-153,16160
2011-10-19,130000.0,132000.0,134956.0,5.39,714,-6371,212
2011-10-20,132000.0,127000.0,145258.0,5.19,-9676,9504,6101
2011-10-21,129000.0,133000.0,89206.0,5.43,-17116,3692,11532
2011-10-24,135000.0,146000.0,436010.0,5.96,-42962,878,33499
2011-10-25,144500.0,147000.0,206473.0,6.0,-73752,81758,-6511
2011-10-26,147000.0,148000.0,95636.0,6.04,-5616,8738,-634
2011-10-27,148500.0,149000.0,209605.0,6.09,-45594,24766,15170
2011-10-28,152000.0,145000.0,184897.0,5.92,-19707,13256,-16742
2011-10-31,144500.0,142500.0,88384.0,5.82,-10218,-11174,4561
2011-11-01,142500.0,141500.0,65305.0,5.78,2401,-7996,-6829
2011-11-02,136000.0,144000.0,227773.0,5.88,46130,27201,-88443
2011-11-03,144000.0,147000.0,172303.0,6.0,-800,28356,-50373
2011-11-04,149500.0,148000.0,165110.0,6.04,16389,46478,-80762
2011-11-07,148500.0,148500.0,90433.0,6.07,-13622,7772,-4069
2011-11-08,148500.0,148000.0,51798.0,6.04,-11219,13621,-14092
2011-11-09,148000.0,144000.0,94100.0,5.88,-3167,390,-14053
2011-11-10,140000.0,133500.0,192312.0,5.45,-10771,-4555,-326
2011-11-11,136000.0,137000.0,70716.0,5.6,-508,-2052,-6560
2011-11-14,137500.0,150000.0,199927.0,6.13,-9201,14288,-9736
2011-11-15,149500.0,150000.0,142588.0,6.13,-1341,23099,-27938
2011-11-16,152000.0,148000.0,65092.0,6.04,-4329,-9985,5065
2011-11-17,149000.0,151500.0,67970.0,6.19,-1291,5086,-16649
2011-11-18,147500.0,148500.0,75082.0,6.07,-1216,-997,-15307
2011-11-21,148500.0,147000.0,87372.0,6.0,4964,-9822,-10902
2011-11-22,143500.0,145000.0,67624.0,5.92,4246,5337,-2466
2011-11-23,143000.0,139500.0,71238.0,5.7,3166,21463,-25531
2011-11-24,135000.0,142500.0,37452.0,5.82,-9636,-4395,11673
2011-11-25,141000.0,137500.0,54099.0,5.62,-4749,12129,-19908
2011-11-28,138000.0,138000.0,72733.0,5.64,-7322,15188,-9518
2011-11-29,141500.0,142000.0,75848.0,5.8,-13879,-19400,31798
2011-11-30,141000.0,140000.0,104977.0,5.72,-1129,3428,-8446
2011-12-01,148500.0,145500.0,184387.0,5.94,-20569,30795,-3827
2011-12-02,146500.0,151500.0,141731.0,6.19,-17830,13282,7355
2011-12-05,152000.0,152500.0,75429.0,6.23,-16088,17076,-218
2011-12-06,152000.0,153000.0,119577.0,6.25,-10986,-2787,13891
2011-12-07,153000.0,153500.0,59521.0,6.27,-9209,803,8937
2011-12-08,154500.0,149000.0,129652.0,6.09,9967,-24118,6648
2011-12-09,147000.0,146000.0,68688.0,5.96,2963,4906,-12456
2011-12-12,148000.0,149000.0,80690.0,6.09,-3838,2174,-2656
2011-12-13,147000.0,150500.0,85287.0,6.15,-11572,3782,10029
2011-12-14,152000.0,150000.0,32038.0,6.13,-2330,9329,-8297
2011-12-15,147000.0,148000.0,72567.0,6.04,-19487,24917,-948
2011-12-16,149000.0,148000.0,39903.0,6.04,-264,-1414,4457
2011-12-19,146000.0,144000.0,73847.0,5.88,-14295,19514,-4398
2011-12-20,143000.0,143000.0,42475.0,5.84,1453,4780,-11637
2011-12-21,146000.0,145000.0,59780.0,5.92,-410,-12611,10847
2011-12-22,145000.0,146000.0,26704.0,5.96,-1641,1524,2435
2011-12-23,146500.0,146500.0,35355.0,5.98,-3394,2786,843
2011-12-26,149000.0,145000.0,32186.0,5.92,3983,-6916,2521
2011-12-27,144000.0,143000.0,44314.0,5.84,-7112,8507,1833
2011-12-28,141500.0,142000.0,59583.0,5.8,2651,-9318,9422
2011-12-29,142500.0,143000.0,64287.0,5.84,-2354,-12332,8457
2012-01-02,141500.0,143500.0,22403.0,14.8,-3303,4634,-1070
2012-01-03,144500.0,145000.0,42315.0,14.96,-14091,1154,10245
2012-01-04,146000.0,143500.0,55192.0,14.8,-3862,-8377,13756
2012-01-05,142500.0,145000.0,34765.0,14.96,-1433,-4525,5680
2012-01-06,144000.0,141500.0,42553.0,14.6,-601,-2731,5077
2012-01-09,142500.0,143500.0,68715.0,14.8,-3519,-15821,23183
2012-01-10,144000.0,142500.0,77102.0,14.7,-3701,-4031,5265
2012-01-11,143500.0,144000.0,72374.0,14.85,-9054,10979,-2274
2012-01-12,146000.0,146000.0,40602.0,15.06,-5791,2528,3193
2012-01-13,146000.0,147500.0,41961.0,15.22,-7773,7701,-400
2012-01-16,145500.0,144500.0,69465.0,14.91,-24279,19760,-429
2012-01-17,146000.0,147000.0,92762.0,15.16,-14814,-15972,16230
2012-01-18,146000.0,149000.0,30774.0,15.37,-4510,-1368,5304
2012-01-19,149500.0,150000.0,67561.0,15.47,-14501,-6794,11691
2012-01-20,149000.0,150000.0,81484.0,15.47,-20856,-968,13733
2012-01-25,150000.0,151500.0,86744.0,15.63,-19945,-9010,34032
2012-01-26,151000.0,152000.0,44405.0,15.68,-2703,6077,3848
2012-01-27,152000.0,150500.0,96503.0,15.52,-16404,20958,-2898
2012-01-30,150000.0,150000.0,49530.0,15.47,-13067,-6800,20026
2012-01-31,151000.0,153000.0,68023.0,15.78,-8979,-22207,34622
2012-02-01,151500.0,154000.0,76211.0,15.89,4202,-33750,29377
2012-02-02,157000.0,161500.0,228484.0,16.66,-51098,38660,13188
2012-02-03,162500.0,164000.0,49985.0,16.92,-2407,4515,-3176
2012-02-06,165500.0,165500.0,66276.0,17.07,-13115,-896,15166
2012-02-07,164000.0,165000.0,70598.0,17.02,-16610,-24267,37354
2012-02-08,164500.0,165000.0,47485.0,17.02,-10225,-3454,13666
2012-02-09,168000.0,167500.0,68321.0,17.28,-5894,4826,-12003
2012-02-10,167500.0,164500.0,87143.0,16.97,-8955,4589,7054
2012-02-13,165000.0,162000.0,51637.0,16.71,7915,-22566,14825
2012-02-14,161500.0,165000.0,118705.0,17.02,-16729,7181,5698
2012-02-15,166000.0,167000.0,71687.0,17.23,-12524,2089,7748
2012-02-16,166500.0,163000.0,54410.0,16.81,6716,14496,-21491
2012-02-17,163500.0,162500.0,154842.0,16.76,10313,36423,-47886
2012-02-20,163500.0,164500.0,60340.0,16.97,-17156,6049,6474
2012-02-21,164500.0,168500.0,58211.0,17.38,-6310,7080,-2395
2012-02-22,169500.0,167000.0,71364.0,17.23,11014,11181,-22593
2012-02-23,165000.0,165000.0,123668.0,17.02,11832,1929,-23864
2012-02-24,164000.0,168000.0,69332.0,17.33,-15657,15136,-459
2012-02-27,168500.0,167500.0,34999.0,17.28,-7482,1338,2849
2012-02-28,167000.0,168000.0,37309.0,17.33,2972,-10636,5375
2012-02-29,168500.0,171500.0,135312.0,17.69,-874,13001,573
2012-03-02,173000.0,171500.0,48701.0,17.69,1653,5219,-6858
2012-03-05,170000.0,170000.0,79686.0,17.54,11299,7682,3508
2012-03-06,167000.0,168000.0,60986.0,17.33,-508,2087,-10770
2012-03-07,165000.0,166000.0,129766.0,17.12,28628,-3240,-24071
2012-03-08,167500.0,167000.0,202086.0,17.23,19477,-12753,-12600
2012-03-09,172500.0,167000.0,368137.0,17.23,52506,-115576,92016
2012-03-12,167500.0,162000.0,127069.0,16.71,-3977,-28355,32542
2012-03-13,163000.0,156000.0,274634.0,16.09,69845,-64811,-19610
2012-03-14,157500.0,154000.0,180981.0,15.89,15677,-28191,11352
2012-03-15,155500.0,157000.0,86419.0,16.2,-4675,-10983,17776
2012-03-16,157000.0,156500.0,64461.0,16.14,-7971,5943,3039
2012-03-19,157000.0,158500.0,58586.0,16.35,-7293,18528,-6337
2012-03-20,157500.0,153500.0,301483.0,15.83,14273,-8937,-3380
2012-03-21,152000.0,152000.0,75912.0,15.68,2611,-4996,4944
2012-03-22,151000.0,147000.0,173068.0,15.16,10382,-24743,19482
2012-03-23,145500.0,148000.0,88055.0,15.27,10560,-2734,-6281
2012-03-26,148500.0,146500.0,57238.0,15.11,-7027,-1828,8777
2012-03-27,148000.0,151000.0,111425.0,15.58,-17690,-6811,22160
2012-03-28,150500.0,150000.0,67001.0,15.47,6599,-9030,-7001
2012-03-29,151500.0,149000.0,49513.0,15.37,-1363,-6401,14830
2012-03-30,150000.0,151000.0,64273.0,15.58,-6827,24356,-16349
2012-04-02,150500.0,151000.0,58587.0,15.58,-5873,18442,-11949
2012-04-03,151000.0,147000.0,114649.0,15.16,4379,155,-5015
2012-04-04,146500.0,143500.0,104829.0,14.8,-34965,18751,12332
2012-04-05,142000.0,142000.0,75638.0,14.65,6748,-6723,1669
2012-04-06,142000.0,145000.0,45820.0,14.96,-10934,2796,11320
2012-04-09,143000.0,138000.0,119812.0,14.24,-15977,26918,-6127
2012-04-10,138000.0,138500.0,66736.0,14.29,-11218,9185,-833
2012-04-12,138500.0,142000.0,69637.0,14.65,-3243,-21619,25338
2012-04-13,143000.0,143000.0,54046.0,14.75,-696,273,501
2012-04-16,142000.0,143000.0,35951.0,14.75,1362,5456,-5447
2012-04-17,143000.0,143500.0,38780.0,14.8,-6851,-1770,7437
2012-04-18,144500.0,145000.0,37373.0,14.96,-4996,10844,-7436
2012-04-19,143500.0,143500.0,34842.0,14.8,-3986,10212,-6742
2012-04-20,141500.0,141500.0,73318.0,14.6,4294,4521,-2482
2012-04-23,140500.0,139000.0,66284.0,14.34,-5219,6659,-4393
2012-04-24,137000.0,136000.0,66485.0,14.03,-13012,9991,8692
2012-04-25,138000.0,136000.0,75798.0,14.03,526,-13061,5817
2012-04-26,136500.0,134500.0,44529.0,13.87,-3613,-10471,12820
2012-04-27,134500.0,137000.0,57824.0,14.13,-7252,145,9021
2012-04-30,139000.0,138000.0,82613.0,14.24,-13392,-9870,23372
2012-05-02,139000.0,141000.0,48909.0,14.54,2475,-12608,11136
2012-05-03,139500.0,141000.0,48532.0,14.54,-13249,6526,5130
2012-05-04,140500.0,143000.0,47710.0,14.75,-8384,9519,-3679
2012-05-07,142000.0,142000.0,46591.0,14.65,-8326,-1475,1824
2012-05-08,141000.0,140000.0,65009.0,14.44,4394,15032,-21599
2012-05-09,139500.0,135000.0,102965.0,13.93,9452,-1492,1370
2012-05-10,134500.0,133000.0,95724.0,13.72,11727,-6672,4856
