Symbol,한솔테크닉스_시가(원),한솔테크닉스_종가(원),한솔테크닉스_거래량(주),한솔테크닉스_PER(IFRS-연결),한솔테크닉스_순매수수량(개인)(주),한솔테크닉스_순매수수량(기관계)(주),한솔테크닉스_순매수수량(외국인계)(주)
2016-06-01,20950.0,21250.0,142101.0,16.35,-35726,18569,16867
2016-06-02,21850.0,21750.0,356117.0,16.74,-40327,35544,6323
2016-06-03,21900.0,21550.0,158213.0,16.58,32656,11524,-44629
2016-06-07,21600.0,21800.0,225792.0,16.78,18011,-8150,-9861
2016-06-08,21800.0,21350.0,228467.0,16.43,50090,-26056,-25393
2016-06-09,21300.0,20800.0,367546.0,16.01,58130,-77122,4481
2016-06-10,20800.0,20350.0,325579.0,15.66,133703,-27574,-120659
2016-06-13,20050.0,19350.0,413536.0,14.89,155821,-30693,-141585
2016-06-14,19350.0,19050.0,244019.0,14.66,71050,-56935,-14116
2016-06-15,19050.0,19400.0,337419.0,14.93,5079,-4294,-6954
2016-06-16,19300.0,18300.0,500309.0,14.08,229682,-87257,-135699
2016-06-17,18850.0,19100.0,300655.0,14.7,17771,-7665,-18307
2016-06-20,19250.0,19250.0,189570.0,14.81,50222,-4809,-44413
2016-06-21,19400.0,19300.0,117898.0,14.85,24886,-8421,-16458
2016-06-22,19300.0,19150.0,113659.0,14.74,38952,-31363,-7589
2016-06-23,19050.0,18900.0,155847.0,14.55,-8850,-7185,14973
2016-06-24,19150.0,17700.0,543123.0,13.62,27760,-31359,2365
2016-06-27,16900.0,17950.0,309041.0,13.81,15876,-40524,33594
2016-06-28,17650.0,18050.0,198091.0,13.89,64955,-23960,-38180
2016-06-29,18300.0,18550.0,200912.0,14.28,36633,-33259,1777
2016-06-30,18750.0,18700.0,187095.0,14.39,-3437,6815,-941
2016-07-01,18900.0,19200.0,269699.0,14.78,-80146,73816,7333
2016-07-04,19400.0,19200.0,105945.0,14.78,30297,-13067,-18060
2016-07-05,19200.0,19200.0,93424.0,14.78,1176,-8488,7307
2016-07-06,19250.0,18800.0,180895.0,14.47,21473,1520,-22993
2016-07-07,19100.0,19300.0,181657.0,14.85,-1677,6888,-5211
2016-07-08,19300.0,18900.0,122824.0,14.55,31088,-17482,-12705
2016-07-11,19250.0,19300.0,137823.0,14.85,-46555,12523,34032
2016-07-12,19450.0,18950.0,201636.0,14.58,71704,-33405,-39116
2016-07-13,19100.0,19400.0,290702.0,14.93,-2799,-46683,50984
2016-07-14,19500.0,20100.0,403968.0,15.47,-110080,66410,43200
2016-07-15,20200.0,19700.0,229612.0,15.16,28153,-23685,-2967
2016-07-18,19600.0,20100.0,183620.0,15.47,-17700,17613,-3113
2016-07-19,20100.0,20400.0,171945.0,15.7,-25118,26630,-512
2016-07-20,20300.0,20050.0,150218.0,15.43,13979,-5978,-6901
2016-07-21,20200.0,21150.0,582294.0,16.28,-197253,60893,136360
2016-07-22,21300.0,20850.0,194815.0,16.05,13410,4250,-13660
2016-07-25,20950.0,20450.0,166280.0,15.74,19668,-17726,3058
2016-07-26,20400.0,20450.0,164450.0,15.74,10219,-11490,8003
2016-07-27,20550.0,20000.0,317769.0,15.39,-37466,133,40583
2016-07-28,20600.0,20500.0,411005.0,15.78,-21493,4206,13457
2016-07-29,20700.0,20950.0,273645.0,16.12,-39967,14869,27635
2016-08-01,21100.0,21100.0,369720.0,16.24,439,9169,-9547
2016-08-02,21050.0,20650.0,158417.0,15.89,32173,-8251,-24422
2016-08-03,20650.0,20300.0,272354.0,15.62,20065,7643,-27708
2016-08-04,20550.0,20750.0,485419.0,15.97,-81675,39283,32606
2016-08-05,20950.0,20750.0,241067.0,15.97,-14865,18500,-3835
2016-08-08,20900.0,20450.0,207027.0,15.74,24603,-16252,-8351
2016-08-09,20450.0,20650.0,197402.0,15.89,13262,-34471,22009
2016-08-10,20700.0,20050.0,342494.0,15.43,55140,-38403,-17437
2016-08-11,20100.0,19600.0,253047.0,15.08,4560,-10153,1030
2016-08-12,19750.0,19850.0,155700.0,15.28,235,-4206,6085
2016-08-16,19900.0,19150.0,259866.0,14.74,59180,-51568,-7583
2016-08-17,19100.0,18750.0,274970.0,14.43,106522,19304,-126627
2016-08-18,18850.0,19100.0,176897.0,14.7,28515,-2878,-28637
2016-08-19,18950.0,19200.0,241886.0,14.78,22528,3411,-26938
2016-08-22,19300.0,19050.0,113193.0,14.66,32700,-4252,-26639
2016-08-23,18950.0,18500.0,213762.0,14.24,84387,-7893,-78434
2016-08-24,18500.0,18300.0,234259.0,14.08,51505,-98668,46603
2016-08-25,18300.0,18150.0,160407.0,13.97,51688,-14890,-38208
2016-08-26,18050.0,18150.0,127876.0,13.97,46025,1,-40805
2016-08-29,18350.0,17300.0,441152.0,13.31,187843,-144551,-46782
2016-08-30,17450.0,17400.0,280570.0,13.39,37441,-81904,42871
2016-08-31,17400.0,17000.0,282569.0,13.08,95228,-86009,-5064
2016-09-01,17000.0,17150.0,205230.0,13.2,63703,-61108,-2595
2016-09-02,17100.0,17200.0,131004.0,13.24,62439,-54345,-8094
2016-09-05,17300.0,17300.0,164241.0,13.31,25613,-42110,16197
2016-09-06,17400.0,17600.0,298997.0,13.54,81977,-93081,2904
2016-09-07,17700.0,17450.0,225679.0,13.43,76611,-80425,3917
2016-09-08,17400.0,17000.0,374529.0,13.08,71946,-16690,-55256
2016-09-09,16800.0,16700.0,241900.0,12.85,71686,-70107,-3279
2016-09-12,16050.0,15950.0,327092.0,12.27,26011,-28966,705
2016-09-13,16150.0,16200.0,165272.0,12.47,15196,-13589,-6807
2016-09-19,16050.0,16700.0,163291.0,12.85,-8405,-33069,40474
2016-09-20,16750.0,16600.0,127844.0,12.78,63517,-17746,-46271
2016-09-21,16700.0,16400.0,145382.0,12.62,12823,-21670,8542
2016-09-22,16550.0,16850.0,164267.0,12.97,-10129,-19455,29588
2016-09-23,16850.0,16700.0,100833.0,12.85,19340,10718,-30057
2016-09-26,16650.0,16750.0,71999.0,12.89,7602,2452,-8905
2016-09-27,16500.0,16900.0,105741.0,13.01,40357,-26196,-14161
2016-09-28,16900.0,16650.0,108853.0,12.81,27315,-5301,-22014
2016-09-29,16700.0,16700.0,169499.0,12.85,25496,-41228,13132
2016-09-30,16600.0,16150.0,161018.0,12.43,35938,-31088,-4850
2016-10-04,16250.0,16700.0,172206.0,12.85,-11441,1030,8323
2016-10-05,16600.0,17400.0,347249.0,13.39,-71916,28026,43360
2016-10-06,17600.0,17500.0,242956.0,13.47,38933,-4169,-25664
2016-10-07,17500.0,17050.0,161886.0,13.12,-5650,7174,-1734
2016-10-10,17000.0,16800.0,182643.0,12.93,-8074,4082,6995
2016-10-11,16850.0,16050.0,472968.0,12.35,151387,-11382,-141259
2016-10-12,15850.0,15700.0,494105.0,12.08,179841,-105108,-75083
2016-10-13,15800.0,15150.0,347868.0,11.66,88260,-70777,-17483
2016-10-14,15100.0,15100.0,253415.0,11.62,46370,-37964,-10405
2016-10-17,15300.0,15150.0,207161.0,11.66,51234,-30858,-21876
2016-10-18,15050.0,15250.0,140766.0,11.74,21224,-20009,-4387
2016-10-19,15400.0,15400.0,239652.0,11.85,47089,-20986,-27648
2016-10-20,15450.0,15200.0,159526.0,11.7,55184,-42485,-13945
2016-10-21,15200.0,15050.0,143944.0,11.58,42231,-36716,-6515
2016-10-24,15100.0,15150.0,128618.0,11.66,-3110,-32308,35418
2016-10-25,15250.0,15000.0,193927.0,11.54,55350,-70391,13041
2016-10-26,14850.0,14400.0,409508.0,11.08,20539,-81042,60503
2016-10-27,14400.0,15250.0,417904.0,11.74,-95849,-35096,129445
2016-10-28,15250.0,15050.0,140063.0,11.58,14849,-21989,7140
2016-10-31,15150.0,15150.0,177455.0,11.66,15840,-288,-15552
2016-11-01,14950.0,14950.0,138679.0,11.51,6388,-10898,4510
2016-11-02,14850.0,13900.0,431485.0,10.7,128652,-154466,22354
2016-11-03,13750.0,14650.0,264304.0,11.27,-105587,14535,91045
2016-11-04,14450.0,14650.0,83478.0,11.27,-7324,8279,-955
2016-11-07,14800.0,15500.0,218575.0,11.93,-63455,60904,-3837
2016-11-08,15600.0,15750.0,219543.0,12.12,-40610,47035,-6225
2016-11-09,15850.0,14800.0,567928.0,11.39,3887,26433,-36403
2016-11-10,15300.0,15450.0,172421.0,11.89,-15538,11596,3942
2016-11-11,15400.0,15250.0,116038.0,11.74,-4700,10592,-5892
2016-11-14,15300.0,15450.0,171637.0,11.89,-29439,19461,9978
2016-11-15,15550.0,15600.0,154618.0,12.01,-33090,23293,3428
2016-11-16,15700.0,15800.0,168526.0,12.16,-18771,12495,4726
2016-11-17,15950.0,15900.0,114358.0,12.24,-10977,11713,-736
2016-11-18,15900.0,15350.0,125565.0,11.81,26433,6278,-32711
2016-11-21,15350.0,15350.0,73654.0,11.81,5324,-6338,3514
2016-11-22,15450.0,15150.0,98940.0,11.66,20298,-11733,-8565
2016-11-23,15150.0,14500.0,168933.0,11.16,37657,-26582,-11075
2016-11-24,14550.0,14200.0,156920.0,10.93,6998,-17930,10232
2016-11-25,14250.0,14250.0,93629.0,10.97,28013,-18024,-9389
2016-11-28,14200.0,14350.0,60912.0,11.04,2193,-7350,5457
2016-11-29,14250.0,14400.0,86704.0,11.08,2714,-1894,1203
2016-11-30,14200.0,14050.0,155607.0,10.81,26740,-22489,-4251
2016-12-01,14150.0,13800.0,192872.0,10.62,36746,-64926,26730
2016-12-02,13850.0,13900.0,131625.0,10.7,6431,-33693,27262
2016-12-05,13900.0,13500.0,195998.0,10.39,10270,-1960,2856
2016-12-06,13500.0,13950.0,98982.0,10.74,-42298,6405,34893
2016-12-07,13950.0,13850.0,138941.0,10.66,14362,-9317,-1675
2016-12-08,14000.0,14150.0,117176.0,10.89,-13348,14631,1717
2016-12-09,14050.0,14250.0,86770.0,10.97,-9249,1974,7275
2016-12-12,14500.0,14450.0,86825.0,11.12,-8054,3423,4631
2016-12-13,14550.0,14850.0,217001.0,11.43,-8285,-44815,53100
2016-12-14,14900.0,14600.0,156339.0,11.24,14670,-35871,21201
2016-12-15,14500.0,15000.0,161915.0,11.54,-41463,10564,28899
2016-12-16,15050.0,15100.0,121035.0,11.62,-30028,-4309,34337
2016-12-19,15100.0,15300.0,181942.0,11.77,-49836,2336,55500
2016-12-20,15400.0,15150.0,157109.0,11.66,-36244,1093,35651
2016-12-21,15300.0,15100.0,151452.0,11.62,-7817,-9655,22291
2016-12-22,15150.0,16000.0,752176.0,12.31,-181184,28293,154891
2016-12-23,16000.0,16000.0,234395.0,12.31,46207,-7813,-37148
2016-12-26,15900.0,15700.0,174228.0,12.08,38223,-2300,-33423
2016-12-27,15650.0,15750.0,112207.0,12.12,-8000,1823,6177
2016-12-28,15650.0,15700.0,102909.0,12.08,19070,-7004,-12066
2016-12-29,15700.0,15450.0,112065.0,11.89,6386,-8472,2086
2017-01-02,15500.0,15350.0,122844.0,,13565,-2802,-10763
2017-01-03,15350.0,16250.0,391866.0,,-56654,-6678,64542
2017-01-04,16200.0,15950.0,259208.0,,37836,17032,-55168
2017-01-05,16000.0,16050.0,311804.0,,-6949,5324,1525
2017-01-06,16100.0,15900.0,153264.0,,60750,-9192,-51463
2017-01-09,15950.0,15800.0,105979.0,,18691,-1876,-16815
2017-01-10,15800.0,15600.0,114308.0,,-536,6722,-6266
2017-01-11,15600.0,15750.0,207892.0,,45059,-28983,-17076
2017-01-12,15700.0,15550.0,185369.0,,-14540,1542,13270
2017-01-13,15650.0,15550.0,138926.0,,-5717,4586,1131
2017-01-16,15700.0,15200.0,168146.0,,36415,-677,-20951
2017-01-17,15150.0,15300.0,107684.0,,-11115,5633,20697
2017-01-18,15200.0,15550.0,113340.0,,-3822,5318,-1570
2017-01-19,15600.0,15300.0,116178.0,,15822,-4260,-11635
2017-01-20,15400.0,15150.0,88919.0,,3118,2470,-5588
2017-01-23,15050.0,14750.0,189522.0,,28662,-17244,-11418
2017-01-24,14750.0,14850.0,107061.0,,2331,-1764,-567
2017-01-25,14900.0,15300.0,275737.0,,-7965,27055,-19090
2017-01-26,15450.0,15400.0,397656.0,,-13973,15309,-4788
2017-01-31,15300.0,15700.0,200133.0,,-16699,-15817,35778
2017-02-01,15650.0,15700.0,151392.0,,-17709,-1526,19235
2017-02-02,15750.0,15300.0,207454.0,,4983,-1602,-3881
2017-02-03,15300.0,15250.0,109370.0,,-7906,2053,6353
2017-02-06,15400.0,15050.0,139598.0,,19354,-11416,-7941
2017-02-07,15100.0,14900.0,154878.0,,10457,-11615,1158
2017-02-08,14900.0,15100.0,111852.0,,4642,12737,-17379
2017-02-09,15150.0,15200.0,114204.0,,-8667,-14237,22904
2017-02-10,15250.0,14950.0,185428.0,,70017,-67892,-2125
2017-02-13,14950.0,15350.0,129616.0,,-19536,419,19117
2017-02-14,15300.0,15250.0,122322.0,,-18038,2860,15178
2017-02-15,15400.0,16150.0,564942.0,,-45415,5914,43626
2017-02-16,16200.0,16000.0,477778.0,,8039,16406,-22615
2017-02-17,16000.0,16400.0,328426.0,,-58962,39690,18272
2017-02-20,16550.0,16400.0,202750.0,,7317,17871,-21258
2017-02-21,16500.0,16600.0,393820.0,,-41711,10936,27875
2017-02-22,16700.0,16500.0,124857.0,,3617,-8306,4689
2017-02-23,16550.0,16600.0,196471.0,,-20726,19472,454
2017-02-24,16450.0,16000.0,264246.0,,-28262,9861,19501
2017-02-27,16350.0,17100.0,1106755.0,,-183819,73462,113110
2017-02-28,17100.0,17150.0,367562.0,,-45208,24640,20818
2017-03-02,17300.0,16850.0,399051.0,,56600,-7487,-46539
2017-03-03,16650.0,16500.0,256507.0,,-1783,-10712,12358
2017-03-06,16400.0,17000.0,295423.0,,-12205,42944,-32439
2017-03-07,16950.0,17000.0,309646.0,,13144,23344,-37788
2017-03-08,17000.0,16900.0,266470.0,,24484,7765,-31911
2017-03-09,16850.0,16600.0,191180.0,,-16806,-16398,31704
2017-03-10,16600.0,17050.0,292188.0,,21391,-6630,-18361
2017-03-13,16900.0,16850.0,240609.0,,-7038,-15164,17076
2017-03-14,16850.0,16500.0,224875.0,,45906,-24605,-27915
2017-03-15,16450.0,16050.0,289740.0,,21464,-57882,30595
2017-03-16,16200.0,16400.0,179807.0,,-6672,-10786,16860
2017-03-17,16400.0,16250.0,134894.0,,20679,-20814,-2015
2017-03-20,16250.0,16450.0,129533.0,,-2113,483,1130
2017-03-21,16550.0,16200.0,150819.0,,54347,-31524,-23823
2017-03-22,16050.0,16300.0,97005.0,,-3560,-1051,5611
2017-03-23,16400.0,16100.0,84493.0,,8300,-2024,-7050
2017-03-24,16000.0,16750.0,193990.0,,-44384,10585,33799
2017-03-27,16750.0,16450.0,242876.0,,48698,-14984,-33714
2017-03-28,16500.0,16450.0,158880.0,,32092,-34609,2517
2017-03-29,16450.0,16450.0,99339.0,,13602,-13819,217
2017-03-30,16650.0,16500.0,104061.0,,21432,-17715,-3717
2017-03-31,16600.0,16900.0,433494.0,,-13918,273,11645
2017-04-03,17000.0,16900.0,187289.0,,8068,-11796,2228
2017-04-04,16850.0,16650.0,158976.0,,-4412,1985,8927
2017-04-05,16700.0,16850.0,165561.0,,-15307,14541,766
2017-04-06,16850.0,16650.0,107223.0,,16617,-4994,-11623
2017-04-07,16650.0,16650.0,119092.0,,-9218,-1975,10193
2017-04-10,16650.0,16150.0,260637.0,,40874,-10699,-30516
2017-04-11,16100.0,15650.0,340459.0,,72537,-52551,-8243
2017-04-12,15650.0,15800.0,147931.0,,-3537,-15751,18929
2017-04-13,15800.0,16100.0,131555.0,,7735,-8948,1213
2017-04-14,15950.0,15650.0,147042.0,,41841,-38025,-3816
2017-04-17,15650.0,15750.0,178743.0,,13863,-27608,12745
2017-04-18,15850.0,15750.0,166304.0,,22779,-20363,-1116
2017-04-19,15700.0,15700.0,156446.0,,36041,-23527,-12514
2017-04-20,15700.0,15250.0,317126.0,,40168,-9974,-16177
2017-04-21,15350.0,15500.0,131802.0,,-14488,-1996,16484
2017-04-24,15500.0,15350.0,120847.0,,-813,-15076,15889
2017-04-25,15400.0,15600.0,128385.0,,27351,-37815,10464
2017-04-26,15650.0,15750.0,143748.0,,-13722,-16455,30177
2017-04-27,15700.0,15500.0,113282.0,,57130,-33397,-24051
2017-04-28,15400.0,15300.0,113183.0,,19672,-17051,-2721
2017-05-02,15350.0,15150.0,137352.0,,17383,-8712,-6671
2017-05-04,15150.0,15200.0,95852.0,,10610,-8328,-2282
2017-05-08,15200.0,15300.0,147275.0,,28636,-522,-28768
2017-05-10,15350.0,15250.0,269006.0,,39232,-25991,-14462
2017-05-11,15200.0,15500.0,161124.0,,-4373,15751,-8893
2017-05-12,15500.0,15400.0,103663.0,,28590,-12550,-16040
2017-05-15,15400.0,15350.0,121931.0,,8431,1844,-9275
2017-05-16,15400.0,15450.0,172865.0,,40066,1107,-41173
2017-05-17,15600.0,15600.0,311613.0,,56022,-14446,-43356
2017-05-18,15450.0,16100.0,443944.0,,-97083,-9747,106830
2017-05-19,16100.0,16200.0,177374.0,,-28103,1394,9138
2017-05-22,16250.0,16000.0,141883.0,,7023,-2430,-4812
2017-05-23,16000.0,15750.0,192446.0,,-53,-14769,20822
2017-05-24,15850.0,16050.0,136231.0,,2101,-1349,-752
2017-05-25,16100.0,16150.0,184072.0,,-13910,24537,-10613
2017-05-26,16200.0,16300.0,212574.0,,2197,1313,-3510
2017-05-29,16200.0,16150.0,153823.0,,7478,-2502,-5176
2017-05-30,16200.0,16100.0,89619.0,,-10173,1495,8678
2017-05-31,16150.0,16200.0,227415.0,,-47634,3798,45336
2017-06-01,16300.0,16100.0,142530.0,,1984,1760,-3929
2017-06-02,16150.0,15950.0,186097.0,,-4000,-6530,10455
2017-06-05,16050.0,15600.0,243375.0,,8607,-20892,12165
2017-06-07,15600.0,15700.0,161891.0,,-22439,-5926,28380
2017-06-08,15750.0,16550.0,490090.0,,4304,-11369,5553
2017-06-09,16450.0,16850.0,798883.0,,-98179,-11968,107941
2017-06-12,16650.0,16750.0,241512.0,,-8473,-7118,14137
2017-06-13,16750.0,17000.0,306276.0,,10670,-6284,-4333
2017-06-14,16950.0,16450.0,283418.0,,10679,-22415,7936
2017-06-15,16500.0,16350.0,208409.0,,6845,-14375,4330
2017-06-16,16300.0,16550.0,153625.0,,-24643,1208,18443
2017-06-19,16550.0,16950.0,326851.0,,30959,154,-33613
2017-06-20,17050.0,16350.0,271386.0,,68680,-7340,-61440
2017-06-21,16350.0,16400.0,207789.0,,6065,-1354,-4696
2017-06-22,16450.0,16050.0,247290.0,,14769,3572,-18466
2017-06-23,16050.0,16250.0,115199.0,,-10730,710,10030
2017-06-26,16150.0,17000.0,510308.0,,-95950,28830,64483
2017-06-27,17200.0,16900.0,338180.0,,36318,-15430,-29265
2017-06-28,16700.0,17100.0,587602.0,,-36508,4895,28254
2017-06-29,17250.0,17200.0,282399.0,,10628,10389,-17717
2017-06-30,17000.0,17000.0,219910.0,,-6411,-3454,8865
2017-07-03,17100.0,16500.0,297087.0,,30719,7682,-38901
2017-07-04,16550.0,16350.0,195710.0,,1025,-7791,6566
2017-07-05,16350.0,16500.0,157290.0,,-18976,-2940,21916
2017-07-06,16450.0,16400.0,117668.0,,7852,13234,-19586
2017-07-07,16350.0,16150.0,198402.0,,33099,-34383,4184
2017-07-10,16150.0,15800.0,231465.0,,19146,724,-19870
2017-07-11,15800.0,15900.0,138471.0,,24776,-23812,-1019
2017-07-12,15900.0,15750.0,100979.0,,-16371,-3958,21354
2017-07-13,15850.0,15750.0,138543.0,,10005,7136,-17111
2017-07-14,15750.0,15450.0,230560.0,,23021,-2135,-19729
2017-07-17,15450.0,15700.0,100293.0,,-8981,-2691,12672
2017-07-18,15600.0,16000.0,134596.0,,15517,1888,-8477
2017-07-19,15900.0,16100.0,113093.0,,-6187,9423,-3347
2017-07-20,16100.0,16100.0,103944.0,,12171,-84,-11397
2017-07-21,16150.0,16150.0,120061.0,,8499,57,-7220
2017-07-24,16200.0,16150.0,81619.0,,-3303,3939,864
2017-07-25,16100.0,16000.0,123422.0,,-7146,7416,1710
2017-07-26,16100.0,15650.0,119946.0,,-4735,8089,-3354
2017-07-27,15800.0,16150.0,214350.0,,-26310,5502,22982
2017-07-28,16150.0,15700.0,187123.0,,31023,9731,-39753
2017-07-31,15550.0,15600.0,114522.0,,-6941,7295,-354
2017-08-01,15700.0,15500.0,105432.0,,4370,2251,-6621
2017-08-02,15600.0,15650.0,110405.0,,6609,-15259,9650
2017-08-03,15600.0,15100.0,282138.0,,8389,-8833,1344
2017-08-04,15150.0,15300.0,99179.0,,-217,3280,-3063
2017-08-07,15250.0,15350.0,69697.0,,4974,-4620,-354
2017-08-08,15350.0,15350.0,94990.0,,-4780,-5025,9505
2017-08-09,15250.0,15450.0,104028.0,,-7011,4248,2763
2017-08-10,15450.0,15200.0,124819.0,,1353,6797,-8151
2017-08-11,14900.0,14650.0,198352.0,,14582,10270,-22692
2017-08-14,14750.0,15000.0,93296.0,,-34451,3528,30923
2017-08-16,15150.0,15550.0,142159.0,,-34109,-187,34296
2017-08-17,15500.0,15600.0,111794.0,,-37736,-4817,45625
2017-08-18,15500.0,15650.0,90865.0,,19822,-2316,-17506
2017-08-21,15650.0,15500.0,56681.0,,-1180,-2063,3243
2017-08-22,15600.0,15750.0,86215.0,,-22405,1466,20939
2017-08-23,15750.0,15500.0,81539.0,,2508,-3687,1179
2017-08-24,15500.0,15700.0,126643.0,,-31814,2994,29820
2017-08-25,15850.0,15850.0,68840.0,,-29772,3828,26044
2017-08-28,15850.0,15950.0,79205.0,,-15521,2523,13032
2017-08-29,16000.0,16000.0,99564.0,,-13004,-1742,14746
2017-08-30,16000.0,16050.0,85732.0,,-12452,1041,11511
2017-08-31,16000.0,16100.0,102886.0,,-26357,6518,21089
2017-09-01,16100.0,16450.0,312469.0,,-66513,16903,40163
2017-09-04,16000.0,16650.0,757092.0,,-80211,60495,22177
2017-09-05,16750.0,17100.0,684140.0,,-34926,24201,11325
2017-09-06,17150.0,16900.0,1523618.0,,-22220,76802,-47762
2017-09-07,16950.0,17150.0,490718.0,,-65721,20277,45444
2017-09-08,17150.0,16700.0,335778.0,,-4895,17815,-15920
2017-09-11,16750.0,17100.0,423706.0,,-54489,23738,27777
2017-09-12,17300.0,17450.0,506553.0,,-72838,24978,40183
2017-09-13,17500.0,17850.0,493336.0,,-16708,15223,16
2017-09-14,17850.0,17850.0,428168.0,,-4167,20068,-15901
2017-09-15,17700.0,17600.0,310720.0,,-47150,7671,39479
2017-09-18,17800.0,18000.0,460457.0,,-86522,17352,68170
2017-09-19,18050.0,18100.0,230563.0,,-9068,18946,-9878
2017-09-20,18200.0,17800.0,236069.0,,-18047,23175,-4998
2017-09-21,17700.0,17200.0,346963.0,,-58287,3331,68712
2017-09-22,17400.0,17400.0,362207.0,,-36074,21723,15087
2017-09-25,17600.0,17350.0,411450.0,,10984,21480,-32464
2017-09-26,17300.0,17150.0,244250.0,,-49430,32237,18693
2017-09-27,17350.0,17350.0,159883.0,,-5721,18136,-12415
2017-09-28,17500.0,17250.0,198220.0,,-22013,10958,11055
2017-09-29,17300.0,17650.0,204884.0,,-31395,24227,12681
2017-10-10,17950.0,17650.0,233193.0,,22005,-5732,-16873
2017-10-11,17600.0,17600.0,229971.0,,-6498,-13416,25414
2017-10-12,17550.0,17400.0,223772.0,,-27385,3804,23581
2017-10-13,17500.0,16700.0,455157.0,,748,-37053,43533
2017-10-16,16700.0,17000.0,206921.0,,-31557,5427,26930
2017-10-17,16950.0,17300.0,201877.0,,-15275,682,15383
2017-10-18,17300.0,17200.0,163317.0,,-17781,5313,12468
2017-10-19,17300.0,17400.0,217097.0,,-15773,7311,9262
2017-10-20,17400.0,17350.0,133382.0,,-3705,1033,2672
2017-10-23,17350.0,17700.0,189120.0,,-2515,-7161,11249
2017-10-24,17700.0,17450.0,142496.0,,2005,3698,-5703
2017-10-25,17450.0,17850.0,230204.0,,-59175,630,58545
2017-10-26,17850.0,17750.0,253638.0,,799,7450,-8274
2017-10-27,17750.0,17850.0,156166.0,,-5850,3162,4388
2017-10-30,18000.0,17700.0,157423.0,,1223,-4371,3711
2017-10-31,17650.0,17650.0,177901.0,,-11446,-13364,23610
2017-11-01,17700.0,17850.0,252088.0,,-53710,-5456,59166
2017-11-02,17850.0,17550.0,138048.0,,14970,-7273,-7696
2017-11-03,17600.0,17550.0,122347.0,,-33727,17828,15899
2017-11-06,17550.0,18250.0,460877.0,,-120756,-1614,124213
2017-11-07,18300.0,18000.0,245911.0,,54093,-310,-53666
2017-11-08,18000.0,17550.0,230091.0,,24225,-54,-24171
2017-11-09,17650.0,17650.0,233591.0,,-27684,2954,24730
2017-11-10,17600.0,17900.0,189626.0,,-28333,28581,-3378
2017-11-13,17900.0,17900.0,268358.0,,-2748,2181,1437
2017-11-14,18100.0,18400.0,421511.0,,-69134,10786,58548
2017-11-15,18450.0,19000.0,910335.0,,-104715,28291,85112
2017-11-16,18900.0,19150.0,330648.0,,-43118,20553,18003
2017-11-17,19150.0,19050.0,265714.0,,-38936,6424,28760
2017-11-20,19100.0,19100.0,291940.0,,-15936,3516,2606
2017-11-21,19050.0,19350.0,325303.0,,-67708,34340,33668
2017-11-22,19550.0,19250.0,327700.0,,-13771,-5015,18786
2017-11-23,19250.0,19150.0,212132.0,,-20591,1925,20066
2017-11-24,19150.0,19500.0,319705.0,,-61334,11984,49760
2017-11-27,19700.0,19050.0,258697.0,,11351,20300,-23151
2017-11-28,18800.0,18800.0,245427.0,,-36512,-3377,39289
2017-11-29,18750.0,18750.0,162845.0,,-23722,11451,12271
