Symbol,삼성엔지니어링_시가(원),삼성엔지니어링_종가(원),삼성엔지니어링_거래량(주),삼성엔지니어링_PER(IFRS-연결),삼성엔지니어링_순매수수량(개인)(주),삼성엔지니어링_순매수수량(기관계)(주),삼성엔지니어링_순매수수량(외국인계)(주)
2001-11-15,3960.0,3885.0,400260.0,6.22,-690,16690,-1000
2001-11-16,3875.0,3950.0,307510.0,6.32,-36000,27000,9000
2001-11-19,3960.0,4050.0,409690.0,6.48,-7870,20580,0
2001-11-20,4070.0,3935.0,434400.0,6.3,20760,9240,-30000
2001-11-21,3900.0,3935.0,575110.0,6.3,12270,-27270,0
2001-11-22,3940.0,3995.0,349870.0,6.39,7060,-67060,0
2001-11-23,3990.0,4070.0,473300.0,6.51,18270,-14980,-1000
2001-11-26,4135.0,4390.0,1432070.0,7.03,44520,29920,0
2001-11-27,4400.0,4300.0,635510.0,6.88,25890,-1890,0
2001-11-28,4210.0,4000.0,582900.0,6.4,54940,30000,0
2001-11-29,3950.0,4060.0,399410.0,6.5,620,28880,0
2001-11-30,4210.0,4220.0,560200.0,6.76,-144040,-10960,-2000
2001-12-03,4250.0,4245.0,369330.0,6.79,-15570,16740,0
2001-12-04,4245.0,4160.0,378910.0,6.66,50670,-28390,0
2001-12-05,4210.0,4230.0,615290.0,6.77,86060,-80060,0
2001-12-06,4315.0,4115.0,940050.0,6.59,177140,-30630,3000
2001-12-07,4100.0,4150.0,477660.0,6.64,6860,-22290,13430
2001-12-10,4200.0,4105.0,553030.0,6.57,-27460,8960,500
2001-12-11,4100.0,4060.0,243360.0,6.5,90,-60,0
2001-12-12,4020.0,4055.0,308970.0,6.49,54560,-54560,0
2001-12-13,4080.0,4020.0,388320.0,6.44,57100,-36120,-10
2001-12-14,4020.0,3970.0,542100.0,6.36,190030,-190030,0
2001-12-17,4010.0,4015.0,1039900.0,6.43,204530,-174040,0
2001-12-18,4040.0,3840.0,456280.0,6.15,-17330,7330,0
2001-12-19,3805.0,3750.0,388080.0,6.0,33180,-22900,0
2001-12-20,3720.0,3870.0,364640.0,6.19,-99990,99990,0
2001-12-21,3860.0,3915.0,372640.0,6.27,8670,4960,0
2001-12-24,3915.0,3970.0,344450.0,6.36,-25600,29600,0
2001-12-26,4000.0,4085.0,675920.0,6.54,-26030,20530,-500
2001-12-27,3995.0,4010.0,393210.0,6.42,-7180,7180,0
2001-12-28,4080.0,4050.0,381740.0,6.48,-26750,25740,100
2002-01-02,4050.0,4060.0,456254.0,9.41,-33499,-17401,0
2002-01-03,4070.0,4115.0,721171.0,9.53,28080,-35080,5000
2002-01-04,4180.0,4020.0,706266.0,9.31,-3203,-46797,0
2002-01-07,4060.0,4060.0,686306.0,9.41,-3760,-9380,-18000
2002-01-08,4060.0,4070.0,910216.0,9.43,12780,-7140,0
2002-01-09,4030.0,4100.0,628883.0,9.5,-20,20,0
2002-01-10,4120.0,4280.0,1891053.0,9.92,180690,12310,3000
2002-01-11,4295.0,4110.0,926870.0,9.52,98360,-98360,0
2002-01-14,4110.0,4080.0,371105.0,9.45,13320,-5020,-8300
2002-01-15,4085.0,4030.0,398573.0,9.34,10900,-10900,0
2002-01-16,4110.0,4060.0,282865.0,9.41,20,-20,0
2002-01-17,4030.0,3990.0,283853.0,9.24,0,0,0
2002-01-18,3960.0,3965.0,272910.0,9.19,10010,-10,0
2002-01-21,3950.0,4000.0,345440.0,9.27,5380,-5380,0
2002-01-22,4080.0,3980.0,383930.0,9.22,62060,-62060,0
2002-01-23,3960.0,4110.0,737731.0,9.52,32420,-29420,-3000
2002-01-24,4170.0,4350.0,1932994.0,10.08,-84820,48120,3000
2002-01-25,4400.0,5000.0,4183942.0,11.58,165970,-254380,-2000
2002-01-28,5100.0,5060.0,2427162.0,11.72,-191890,257540,-500
2002-01-29,5050.0,5000.0,1027347.0,11.58,-70690,84560,0
2002-01-30,4810.0,4800.0,1280790.0,11.12,-149350,142350,0
2002-01-31,4900.0,4700.0,1006545.0,10.89,44280,-44280,0
2002-02-01,4750.0,4550.0,764980.0,10.54,-69490,18490,0
2002-02-04,4540.0,4445.0,497005.0,10.3,-15170,12970,0
2002-02-05,4440.0,4580.0,565008.0,10.61,4780,2420,0
2002-02-06,4600.0,4830.0,894475.0,11.19,15910,-13410,0
2002-02-07,4750.0,4490.0,1119230.0,10.4,-105080,99380,0
2002-02-08,4560.0,4600.0,631097.0,10.66,105880,-102880,0
2002-02-14,4810.0,5180.0,3335970.0,12.0,363120,-347420,0
2002-02-15,5170.0,5240.0,2094472.0,12.14,34020,-22020,0
2002-02-18,5210.0,5410.0,2605571.0,12.53,109950,-112690,0
2002-02-19,5450.0,5250.0,1541860.0,12.16,-15540,47240,-3000
2002-02-20,5180.0,5380.0,1124210.0,12.46,46540,-31840,-5000
2002-02-21,5480.0,5600.0,2056930.0,12.97,125454,-92694,0
2002-02-22,5460.0,5430.0,935647.0,12.58,138710,-140510,300
2002-02-25,5430.0,5250.0,786860.0,12.16,36600,-26650,50
2002-02-26,5370.0,5490.0,1585060.0,12.72,12090,32010,0
2002-02-27,5550.0,5620.0,1365010.0,13.02,-35290,34940,300
2002-02-28,5710.0,5570.0,1191470.0,12.9,18970,11930,0
2002-03-04,5650.0,5410.0,1854418.0,12.53,-78280,21980,300
2002-03-05,5410.0,5300.0,1299090.0,12.28,9100,-22070,12970
2002-03-06,5330.0,5280.0,719813.0,12.23,-20150,-5520,22370
2002-03-07,5390.0,5300.0,1098043.0,12.28,19070,-19070,0
2002-03-08,5390.0,5400.0,573966.0,12.51,-2974,7974,0
2002-03-11,5500.0,5550.0,1233056.0,12.86,93820,-81650,-2170
2002-03-12,5600.0,5720.0,1312940.0,13.25,-6420,-3660,-900
2002-03-13,5800.0,6570.0,5205882.0,15.22,-345720,-105020,468740
2002-03-14,6860.0,7400.0,7190871.0,17.14,-252950,-148210,403610
2002-03-15,7390.0,7500.0,3746045.0,17.37,-431140,-140,441710
2002-03-18,7710.0,7250.0,3392912.0,16.79,592866,-7416,-584450
2002-03-19,7100.0,7390.0,2757870.0,17.12,120979,-28619,-97360
2002-03-20,7380.0,7060.0,1951830.0,16.36,-54350,9830,30520
2002-03-21,6870.0,6990.0,1573690.0,16.19,138650,38310,-176960
2002-03-22,7090.0,7300.0,2282933.0,16.91,123130,-45050,-82380
2002-03-25,7600.0,7200.0,2553077.0,16.68,308950,-55030,-225570
2002-03-26,7020.0,7500.0,6388609.0,17.37,209590,-82910,-135840
2002-03-27,7700.0,7550.0,4259744.0,17.49,129050,-70370,-50680
2002-03-28,7750.0,7700.0,3354250.0,17.84,127320,-130370,-3850
2002-03-29,7610.0,7500.0,1472054.0,17.37,16530,-12080,-800
2002-04-01,7450.0,7290.0,1507350.0,16.89,-104920,115280,-12360
2002-04-02,7300.0,7370.0,1167797.0,17.07,-97180,97780,-600
2002-04-03,7700.0,7620.0,2106860.0,17.65,-289019,295619,3450
2002-04-04,7500.0,7600.0,838421.0,17.61,-5450,1940,-1490
2002-04-08,7790.0,7400.0,1096370.0,17.14,-690,-40,0
2002-04-09,7260.0,7060.0,1099270.0,16.36,-10960,-6040,10000
2002-04-10,7010.0,6620.0,1022068.0,15.34,27070,-35650,0
2002-04-11,6620.0,6750.0,661290.0,15.64,5050,-5050,0
2002-04-12,6310.0,6500.0,599475.0,15.06,-14950,14950,0
2002-04-15,6500.0,6640.0,669160.0,15.38,-9400,-4100,-500
2002-04-16,6600.0,6750.0,589095.0,15.64,-34690,21990,10700
2002-04-17,6950.0,6860.0,967572.0,15.89,-21980,21980,0
2002-04-18,6800.0,6860.0,546280.0,15.89,-52200,-200,500
2002-04-19,6900.0,6700.0,550160.0,15.52,-25010,14990,0
2002-04-22,6580.0,6480.0,1015207.0,15.01,10,10990,0
2002-04-23,6500.0,6310.0,804094.0,14.62,25020,-14560,-460
2002-04-24,6250.0,6050.0,682591.0,14.01,3410,1480,30
2002-04-25,6000.0,5450.0,1018949.0,12.62,85030,-32300,0
2002-04-26,5500.0,5670.0,693520.0,13.14,20000,-30,30
2002-04-29,5400.0,5350.0,496319.0,12.39,660,-660,0
2002-04-30,5260.0,5200.0,676900.0,12.05,-13960,9990,970
2002-05-02,5390.0,5580.0,653441.0,12.93,-5880,0,0
2002-05-03,5550.0,5550.0,395658.0,12.86,-12130,10000,-870
2002-05-06,5450.0,5400.0,304775.0,12.51,20,-20,0
2002-05-07,5250.0,5340.0,332932.0,12.37,6270,-30,0
2002-05-08,5480.0,5440.0,385640.0,12.6,32000,-32000,0
2002-05-09,5590.0,5450.0,502375.0,12.62,50000,-50000,0
2002-05-10,5400.0,5580.0,1266175.0,12.93,-56205,-30031,86236
2002-05-13,5600.0,5710.0,1156445.0,13.23,108736,-1000,-85736
2002-05-14,5800.0,5580.0,717800.0,12.93,4750,-7750,4750
2002-05-15,5710.0,5640.0,569556.0,13.07,-11500,11500,0
2002-05-16,5500.0,5480.0,499920.0,12.7,-6000,6000,0
2002-05-17,5450.0,5530.0,544670.0,12.81,29530,-29530,0
2002-05-20,5540.0,5420.0,398100.0,12.56,-4810,3000,1810
2002-05-21,5350.0,5190.0,572880.0,12.02,-2490,-510,0
2002-05-22,5110.0,5220.0,456179.0,12.09,-8930,2460,2470
2002-05-23,5180.0,4980.0,490198.0,11.54,-50,0,50
2002-05-24,5010.0,4880.0,496730.0,11.31,-6250,5000,1250
2002-05-27,4830.0,4600.0,653251.0,10.66,-17590,14990,-400
2002-05-28,4595.0,4590.0,511452.0,10.63,9980,-10020,40
2002-05-29,4500.0,4690.0,665924.0,10.87,-1980,-20,-1000
2002-05-30,4800.0,4500.0,464230.0,10.42,31280,990,2030
2002-05-31,4550.0,4550.0,348240.0,10.54,8000,0,0
2002-06-03,4560.0,4735.0,507918.0,10.97,10,-10,0
2002-06-04,4650.0,4735.0,349824.0,10.97,-21260,20770,490
2002-06-05,4835.0,4790.0,461140.0,11.1,-24660,13660,0
2002-06-07,4840.0,4780.0,522358.0,11.07,-11370,10000,510
2002-06-10,4890.0,4840.0,302084.0,11.21,-3760,3760,0
2002-06-11,4850.0,4800.0,254500.0,11.12,-370,-10,0
2002-06-12,4730.0,4820.0,285910.0,11.17,-3500,3500,0
2002-06-14,4850.0,5170.0,954830.0,11.98,-1950,-50,-2000
2002-06-17,5260.0,5050.0,509629.0,11.7,5000,-5000,0
2002-06-18,5200.0,4960.0,549690.0,11.49,-17442,-8,-50
2002-06-19,4870.0,4600.0,430900.0,10.66,3060,-10,-950
2002-06-20,4550.0,4670.0,448830.0,10.82,-140,-10,-850
2002-06-21,4590.0,4780.0,303952.0,11.07,4810,-10,-2800
2002-06-24,4835.0,4710.0,220600.0,10.91,-4940,0,-60
2002-06-25,4730.0,4450.0,281090.0,10.31,0,0,0
2002-06-26,4320.0,4000.0,453541.0,9.27,13300,-2450,150
2002-06-27,4050.0,4040.0,428172.0,9.36,-1900,0,-100
2002-06-28,4120.0,4320.0,465760.0,10.01,1010,-10,0
2002-07-02,4200.0,4300.0,259944.0,9.96,10,-10,0
2002-07-03,4295.0,4345.0,378070.0,10.07,54000,0,-50000
2002-07-04,4500.0,4490.0,417671.0,10.4,-1900,2000,-100
2002-07-05,4540.0,4590.0,686310.0,10.63,88550,-2000,-86550
2002-07-08,4760.0,4485.0,576830.0,10.39,-50,0,50
2002-07-09,4500.0,4635.0,359830.0,10.74,20,-70,50
2002-07-10,4580.0,4790.0,585050.0,11.1,10,-10,0
2002-07-11,4650.0,4600.0,505844.0,10.66,570,0,-570
2002-07-12,4655.0,4710.0,422690.0,10.91,510,-10,-500
2002-07-15,4690.0,4585.0,329780.0,10.62,510,-10,-500
2002-07-16,4585.0,4400.0,376790.0,10.19,-4570,-10,0
2002-07-18,4430.0,4400.0,212880.0,10.19,0,0,0
2002-07-19,4320.0,4200.0,319465.0,9.73,0,0,0
2002-07-22,3910.0,3980.0,373890.0,9.22,11580,0,-13580
2002-07-23,3900.0,4170.0,343250.0,9.66,4960,-5010,50
2002-07-24,4035.0,4050.0,215850.0,9.38,0,0,0
2002-07-25,4290.0,4120.0,247370.0,9.54,5010,-5010,0
2002-07-26,4025.0,4050.0,228760.0,9.38,-1980,-20,0
2002-07-29,4050.0,4030.0,218620.0,9.34,210,-10,-200
2002-07-30,4160.0,4310.0,938820.0,9.99,10,-10,0
2002-07-31,4430.0,4270.0,357420.0,9.89,2030,-30,-2000
2002-08-01,4270.0,4170.0,215321.0,9.66,4940,0,-4940
2002-08-02,4040.0,4160.0,252460.0,9.64,-500,0,500
2002-08-05,4135.0,4075.0,437470.0,9.44,0,0,0
2002-08-06,4000.0,4035.0,263060.0,9.35,15350,0,-15350
2002-08-07,4110.0,4055.0,325173.0,9.39,0,0,0
2002-08-08,4100.0,4130.0,270080.0,9.57,0,0,0
2002-08-09,4190.0,4140.0,247020.0,9.59,510,-10,-500
2002-08-12,4140.0,4170.0,172550.0,9.66,10,-10,0
2002-08-13,4150.0,4240.0,248300.0,9.82,0,0,0
2002-08-14,4170.0,4165.0,242680.0,9.65,10110,0,-10110
2002-08-16,4190.0,4160.0,487520.0,9.64,-21490,9990,6500
2002-08-19,4150.0,4160.0,259260.0,9.64,-2000,0,2000
2002-08-20,4250.0,4220.0,413280.0,9.78,-6290,7990,3300
2002-08-21,4240.0,4250.0,280906.0,9.84,-9930,9930,0
2002-08-22,4320.0,4450.0,880386.0,10.31,-36390,-10000,0
2002-08-23,4440.0,4340.0,316380.0,10.05,-17490,6990,500
2002-08-26,4340.0,4280.0,331375.0,9.92,1000,0,-1000
2002-08-27,4350.0,4250.0,247065.0,9.84,-1500,10000,-11500
2002-08-28,4215.0,4200.0,283240.0,9.73,30770,-30770,0
2002-08-29,4130.0,4200.0,290060.0,9.73,7010,-10,-14000
2002-08-30,4250.0,4390.0,629285.0,10.17,64510,0,0
2002-09-02,4500.0,4590.0,1309233.0,10.63,154300,-144810,0
2002-09-03,4585.0,4500.0,533658.0,10.42,20,-20,0
2002-09-04,4350.0,4390.0,397720.0,10.17,-2500,2250,250
2002-09-05,4440.0,4420.0,336930.0,10.24,-430,430,0
2002-09-06,4330.0,4200.0,350450.0,9.73,-4410,-610,20
2002-09-09,4250.0,4125.0,374830.0,9.55,-84820,69990,-170
2002-09-10,4130.0,4150.0,202228.0,9.61,20020,-20,0
2002-09-11,4120.0,4225.0,802289.0,9.79,70000,-70000,0
2002-09-12,4295.0,4260.0,291679.0,9.87,0,0,0
2002-09-13,4200.0,4135.0,257420.0,9.58,20,-20,0
2002-09-16,4110.0,4100.0,190780.0,9.5,0,0,0
2002-09-17,4180.0,4210.0,248950.0,9.75,-3000,0,3000
2002-09-18,4110.0,4100.0,199690.0,9.5,-14990,-10,0
2002-09-19,4130.0,4090.0,106710.0,9.48,-7790,0,2790
2002-09-23,4070.0,3970.0,200270.0,9.2,-7090,0,100
2002-09-24,3880.0,3890.0,210380.0,9.01,-14990,4990,0
2002-09-25,3870.0,3750.0,208710.0,8.69,-21210,5000,150
2002-09-26,3820.0,3755.0,285090.0,8.7,10880,870,3000
2002-09-27,3750.0,3740.0,174440.0,8.66,2150,0,0
2002-09-30,3580.0,3515.0,229750.0,8.14,20000,0,0
2002-10-01,3480.0,3570.0,195672.0,8.27,-870,-10,880
2002-10-02,3680.0,3580.0,144960.0,8.29,0,0,0
2002-10-04,3450.0,3560.0,99340.0,8.25,0,0,0
2002-10-07,3475.0,3500.0,102960.0,8.11,12059,-9,-12050
2002-10-08,3450.0,3510.0,43383.0,8.13,10,-10,0
2002-10-09,3540.0,3400.0,128140.0,7.87,2390,5000,-7390
2002-10-10,3330.0,3250.0,197700.0,7.53,-9000,7000,0
2002-10-11,3330.0,3300.0,144060.0,7.64,-45940,38950,-2610
2002-10-14,3400.0,3440.0,219870.0,7.97,-290,290,0
2002-10-15,3480.0,3510.0,201684.0,8.13,-4990,4990,0
2002-10-16,3565.0,3460.0,228620.0,8.02,13030,-30,-15000
2002-10-17,3430.0,3520.0,244565.0,8.15,1010,-10,0
2002-10-18,3600.0,3755.0,378140.0,8.7,-86210,95210,0
2002-10-21,3690.0,3650.0,168071.0,8.45,-28000,28000,0
2002-10-22,3715.0,3560.0,148677.0,8.25,10,-10,0
2002-10-23,3600.0,3685.0,173620.0,8.54,-90,-10,100
2002-10-24,3700.0,3630.0,110530.0,8.41,-19900,20000,-100
2002-10-25,3565.0,3610.0,96110.0,8.36,0,0,0
2002-10-28,3650.0,3770.0,241130.0,8.73,11000,0,0
2002-10-29,3700.0,3700.0,131101.0,8.57,0,0,0
2002-10-30,3700.0,3630.0,113610.0,8.41,10,-10,0
2002-10-31,3650.0,3630.0,70460.0,8.41,0,0,0
2002-11-01,3600.0,3580.0,77570.0,8.29,0,0,0
2002-11-04,3620.0,3650.0,116150.0,8.45,0,0,0
2002-11-05,3660.0,3625.0,145910.0,8.4,20,-20,0
2002-11-06,3670.0,3680.0,122380.0,8.53,0,0,0
2002-11-07,3680.0,3700.0,157950.0,8.57,0,0,0
2002-11-08,3620.0,3605.0,112192.0,8.35,0,0,0
2002-11-11,3540.0,3550.0,94130.0,8.22,0,0,0
2002-11-12,3430.0,3500.0,105873.0,8.11,0,0,0
2002-11-13,3515.0,3490.0,110080.0,8.09,10,-10,0
2002-11-14,3500.0,3490.0,86597.0,8.09,0,0,0
2002-11-15,3545.0,3570.0,116288.0,8.27,10,-10,0
2002-11-18,3570.0,3500.0,87050.0,8.11,-1850,0,0
2002-11-19,3455.0,3515.0,44741.0,8.14,0,0,0
2002-11-20,3515.0,3535.0,134060.0,8.19,-240,-10,0
2002-11-21,3575.0,3700.0,451090.0,8.57,10310,-10,-100
2002-11-22,3800.0,3670.0,290243.0,8.5,20,-20,0
2002-11-25,3730.0,3820.0,408936.0,8.85,-10000,10000,0
2002-11-26,3845.0,3840.0,301400.0,8.9,20440,-20020,-420
2002-11-27,3820.0,3970.0,297061.0,9.2,20760,-21760,1000
2002-11-28,4150.0,4000.0,611220.0,9.27,-1000,0,0
2002-11-29,4005.0,4100.0,295856.0,9.5,10,-10,0
2002-12-02,4400.0,4225.0,739910.0,9.79,-18400,-20,0
2002-12-03,4275.0,4200.0,370828.0,9.73,35,-35,0
2002-12-04,4120.0,4000.0,400370.0,9.27,11750,0,-11750
2002-12-05,3960.0,4030.0,297558.0,9.34,10000,-10000,0
2002-12-06,3980.0,3965.0,152658.0,9.19,0,0,0
2002-12-09,3955.0,3940.0,227530.0,9.13,13360,-13360,0
2002-12-10,3860.0,3895.0,109830.0,9.02,0,0,0
2002-12-11,3940.0,3900.0,226230.0,9.03,38840,-38840,0
2002-12-12,3840.0,4035.0,233010.0,9.35,20010,-20010,0
2002-12-13,4025.0,4100.0,147270.0,9.5,0,0,0
2002-12-16,4080.0,4010.0,270887.0,9.29,48000,-50000,2000
2002-12-17,4050.0,4150.0,316350.0,9.61,24010,-24010,0
2002-12-18,4150.0,4260.0,840373.0,9.87,36500,-18000,-1000
2002-12-20,4340.0,4180.0,352340.0,9.68,13010,-10,0
2002-12-23,4210.0,3915.0,365590.0,9.07,2040,0,0
2002-12-24,3840.0,3800.0,351330.0,8.8,21130,540,0
2002-12-26,3765.0,3800.0,301177.0,8.8,-8500,0,0
2002-12-27,3760.0,3770.0,181690.0,8.73,-25040,-60,25100
2002-12-30,3750.0,3630.0,339965.0,8.41,-74900,0,74900
2003-01-02,3630.0,3670.0,196140.0,11.44,0,0,0
2003-01-03,3800.0,3820.0,229635.0,11.9,-1200,0,0
2003-01-06,3820.0,3940.0,486256.0,12.28,12980,20,0
2003-01-07,4000.0,3845.0,236865.0,11.98,-28000,35000,0
2003-01-08,3890.0,3825.0,129405.0,11.92,10,-10,0
2003-01-09,3770.0,3720.0,175665.0,11.59,4000,0,0
2003-01-10,3780.0,3630.0,325890.0,11.31,3010,-10,-3000
2003-01-13,3610.0,3790.0,210000.0,11.81,0,0,0
2003-01-14,3790.0,3780.0,160095.0,11.78,55280,-55280,0
2003-01-15,3775.0,3730.0,180110.0,11.62,59470,-59730,0
2003-01-16,3690.0,3750.0,130060.0,11.69,0,0,0
2003-01-17,3680.0,3680.0,90265.0,11.47,0,0,0
2003-01-20,3600.0,3670.0,108085.0,11.44,0,0,0
2003-01-21,3650.0,3650.0,103330.0,11.37,0,0,0
2003-01-22,3570.0,3535.0,116095.0,11.02,0,0,0
2003-01-23,3490.0,3525.0,155010.0,10.98,-1960,0,2350
2003-01-24,3510.0,3355.0,185153.0,10.45,0,0,0
2003-01-27,3245.0,3275.0,141240.0,10.21,-500,0,0
2003-01-28,3245.0,3335.0,107420.0,10.39,-490,0,-10
2003-01-29,3305.0,3230.0,86405.0,10.07,-200,0,0
2003-01-30,3210.0,3270.0,88525.0,10.19,0,0,0
2003-02-03,3120.0,3295.0,111950.0,10.27,0,0,0
2003-02-04,3315.0,3360.0,116490.0,10.47,0,0,0
2003-02-05,3330.0,3310.0,52721.0,10.31,528,-528,0
2003-02-06,3310.0,3250.0,92080.0,10.13,-750,-10,0
2003-02-07,3220.0,3230.0,124380.0,10.07,-300,0,0
2003-02-10,3180.0,3330.0,344950.0,10.38,-200,0,0
2003-02-11,3330.0,3240.0,164970.0,10.1,-540,-10,0
2003-02-12,3225.0,3255.0,122999.0,10.14,-1901,1901,0
2003-02-13,3255.0,3275.0,78950.0,10.21,110,-10,0
2003-02-14,3250.0,3285.0,70480.0,10.24,10,-10,0
2003-02-17,3400.0,3440.0,210205.0,10.72,-330,-70,0
2003-02-18,3400.0,3400.0,143155.0,10.59,10,-10,0
2003-02-19,3450.0,3370.0,149920.0,10.5,5030,-10,-5020
2003-02-20,3335.0,3400.0,80050.0,10.59,10,-10,0
2003-02-21,3390.0,3450.0,166730.0,10.75,0,0,0
2003-02-24,3450.0,3550.0,203439.0,11.06,-100,0,0
2003-02-25,3485.0,3405.0,112820.0,10.61,-90,-10,0
2003-02-26,3430.0,3355.0,108760.0,10.45,10,-10,0
2003-02-27,3295.0,3300.0,50400.0,10.28,0,0,0
2003-02-28,3300.0,3280.0,74250.0,10.22,0,0,0
2003-03-03,3250.0,3315.0,107950.0,10.33,20,-20,0
2003-03-04,3270.0,3250.0,68120.0,10.13,1000,0,0
2003-03-05,3230.0,3150.0,120320.0,9.82,-1440,0,0
2003-03-06,3150.0,3085.0,170070.0,9.61,-20,0,0
2003-03-07,3020.0,3005.0,140996.0,9.36,-38350,0,0
2003-03-10,2960.0,2930.0,133990.0,9.13,-20030,-4710,0
2003-03-11,2850.0,2865.0,86560.0,8.93,-8520,5000,0
2003-03-12,2850.0,2900.0,126350.0,9.04,9910,-10010,0
2003-03-13,2930.0,2850.0,149130.0,8.88,-1890,-10,0
2003-03-14,3000.0,2920.0,237880.0,9.1,-150,0,0
2003-03-17,2910.0,2815.0,208020.0,8.77,10150,0,0
2003-03-18,2905.0,2960.0,309731.0,9.22,10436,-5436,0
2003-03-19,2960.0,3100.0,360600.0,9.66,-4990,9990,0
2003-03-20,3190.0,3330.0,598041.0,10.38,64530,0,0
2003-03-21,3380.0,3360.0,391428.0,10.47,-39970,34980,4990
2003-03-24,3400.0,3360.0,440030.0,10.47,-56560,-10000,66560
2003-03-25,3180.0,3305.0,329879.0,10.3,-136400,-10,136410
2003-03-26,3360.0,3390.0,484063.0,10.56,-40111,-29,48140
2003-03-27,3370.0,3330.0,215020.0,10.38,-1080,-20,51100
2003-03-28,3365.0,3480.0,207813.0,10.84,17820,-18320,500
2003-03-31,3400.0,3330.0,262530.0,10.38,-42820,46820,-4000
2003-04-01,3240.0,3370.0,131256.0,10.5,-39300,39300,0
2003-04-02,3410.0,3540.0,319030.0,11.03,-60940,-60,0
2003-04-03,3630.0,3680.0,592760.0,11.47,-112260,-36740,149500
2003-04-04,3690.0,3670.0,469730.0,11.44,16900,-19600,0
2003-04-07,3750.0,3870.0,1040391.0,12.06,296470,-263050,30000
2003-04-08,3800.0,3840.0,566810.0,11.97,-54920,-30,55050
2003-04-09,3870.0,3850.0,700240.0,12.0,-37921,-49,22350
2003-04-10,3850.0,3730.0,469180.0,11.62,49460,-52110,0
2003-04-11,3760.0,3840.0,735530.0,11.97,67900,-71500,0
2003-04-14,3925.0,3860.0,426060.0,12.03,3660,-20,-2840
2003-04-15,4000.0,3880.0,461843.0,12.09,-43200,40580,3000
2003-04-16,3940.0,4030.0,741340.0,12.56,-105530,10000,96900
2003-04-17,3950.0,3905.0,378030.0,12.17,33960,-35010,0
2003-04-18,3960.0,3940.0,372170.0,12.28,12570,9960,0
2003-04-21,3905.0,3880.0,333350.0,12.09,-4800,5000,0
2003-04-22,3830.0,3790.0,309210.0,11.81,-3860,4980,0
2003-04-23,3805.0,3760.0,216290.0,11.72,-33120,4990,0
2003-04-24,3725.0,3670.0,224440.0,11.44,-5000,5000,0
2003-04-25,3560.0,3455.0,326996.0,10.77,-10300,10000,0
2003-04-28,3430.0,3510.0,208920.0,10.94,-1160,1160,0
2003-04-29,3550.0,3655.0,242500.0,11.39,-680,-20,0
2003-04-30,3655.0,3585.0,134831.0,11.17,650,850,0
2003-05-02,3590.0,3605.0,103730.0,11.23,-9990,-10,0
2003-05-06,3675.0,3620.0,149184.0,11.28,3004,-5004,0
2003-05-07,3645.0,3670.0,176800.0,11.44,44310,-44310,0
2003-05-09,3640.0,3810.0,409825.0,11.87,1000,0,0
2003-05-12,3930.0,3865.0,318345.0,12.04,7480,-4020,1000
2003-05-13,3850.0,3800.0,273900.0,11.84,-16840,-340,-1150
2003-05-14,3740.0,3745.0,177530.0,11.67,3020,-20,0
2003-05-15,3745.0,3775.0,167920.0,11.76,-6990,-10,7000
2003-05-16,3780.0,3845.0,509361.0,11.98,3000,-3000,0
2003-05-19,3820.0,3665.0,211660.0,11.42,-100,0,0
2003-05-20,3630.0,3675.0,236110.0,11.45,190,-190,0
2003-05-21,3640.0,3650.0,170509.0,11.37,-90,-10,0
2003-05-22,3660.0,3590.0,251670.0,11.19,20,-20,0
2003-05-23,3640.0,3640.0,228167.0,11.34,38800,-38800,0
2003-05-26,3650.0,3730.0,290232.0,11.62,-51480,-20,51500
2003-05-27,3755.0,3665.0,224500.0,11.42,10,-10,0
2003-05-28,3735.0,3745.0,354127.0,11.67,-18980,-20,19000
2003-05-29,3720.0,3830.0,381210.0,11.94,220,-20,0
2003-05-30,3900.0,3810.0,236280.0,11.87,0,0,0
2003-06-02,3875.0,3995.0,764413.0,12.45,69,-69,0
2003-06-03,3950.0,3920.0,301490.0,12.22,-220,-10,30
2003-06-04,3960.0,3925.0,319470.0,12.23,50,0,0
2003-06-05,3955.0,3865.0,275395.0,12.04,0,-20,0
2003-06-09,3835.0,3800.0,235528.0,11.84,-1100,0,0
2003-06-10,3785.0,3800.0,205680.0,11.84,-350,0,0
2003-06-11,3815.0,3800.0,258200.0,11.84,-620,-30,1000
2003-06-12,3835.0,3850.0,200933.0,12.0,330,-10,0
2003-06-13,3860.0,3850.0,505516.0,12.0,123050,0,-150000
2003-06-16,3810.0,3835.0,251150.0,11.95,100,0,0
2003-06-17,3915.0,4010.0,842370.0,12.5,680,-30,0
2003-06-18,4010.0,4020.0,537983.0,12.53,-94360,99970,0
2003-06-19,4100.0,4250.0,1413189.0,13.24,-35441,89981,0
2003-06-20,4200.0,4190.0,357750.0,13.06,110,-510,0
2003-06-23,4220.0,4000.0,355471.0,12.47,80,-4430,0
2003-06-24,3900.0,3900.0,349049.0,12.15,-45620,40870,0
2003-06-25,3885.0,3940.0,186560.0,12.28,190,-140,0
2003-06-26,3870.0,3910.0,167590.0,12.18,-8600,0,0
2003-06-27,3940.0,3900.0,311810.0,12.15,4460,-4210,0
2003-06-30,3850.0,3860.0,148760.0,12.03,-970,-30,0
2003-07-01,3845.0,3860.0,174551.0,12.03,60,-10,0
2003-07-02,3900.0,4000.0,432477.0,12.47,-19700,20000,0
