Symbol,경방_시가(원),경방_종가(원),경방_거래량(주),경방_PER(IFRS-연결),경방_순매수수량(개인)(주),경방_순매수수량(기관계)(주),경방_순매수수량(외국인계)(주)
2002-01-18,24200.0,24200.0,1730.0,,130,-130,0
2002-01-21,24200.0,25500.0,2940.0,,790,10,0
2002-01-22,25100.0,25000.0,1500.0,,90,10,0
2002-01-23,25200.0,25000.0,1190.0,,230,0,0
2002-01-24,25500.0,25200.0,1720.0,,40,-50,10
2002-01-25,25250.0,26400.0,2280.0,,-410,80,630
2002-01-28,26000.0,26800.0,2360.0,,-420,30,690
2002-01-29,26750.0,26700.0,2880.0,,830,-110,380
2002-01-30,26700.0,28850.0,4250.0,,700,0,100
2002-01-31,29000.0,29000.0,4690.0,,330,-10,80
2002-02-01,29800.0,28350.0,3210.0,,570,0,0
2002-02-04,28000.0,26350.0,2080.0,,0,0,0
2002-02-05,26350.0,24600.0,6300.0,,0,0,0
2002-02-06,24600.0,24950.0,1900.0,,0,0,0
2002-02-07,24900.0,24000.0,2210.0,,0,0,0
2002-02-08,24600.0,25100.0,1980.0,,0,0,0
2002-02-14,25100.0,25150.0,1890.0,,250,40,0
2002-02-15,25150.0,24800.0,1014.0,,64,-64,0
2002-02-18,24950.0,25400.0,2010.0,,10,-10,0
2002-02-19,25400.0,24150.0,5990.0,,0,0,0
2002-02-20,24100.0,23550.0,3297.0,,7,-7,0
2002-02-21,23900.0,25950.0,4560.0,,0,0,0
2002-02-22,26200.0,26850.0,7332.0,,-8,8,0
2002-02-25,27050.0,26400.0,2000.0,,-10,10,0
2002-02-26,26400.0,26400.0,2570.0,,290,20,0
2002-02-27,26200.0,26200.0,1880.0,,-140,140,0
2002-02-28,25700.0,25800.0,1270.0,,100,-100,0
2002-03-04,26000.0,25800.0,2790.0,,10,-10,0
2002-03-05,26000.0,25650.0,3550.0,,0,0,0
2002-03-06,25500.0,25500.0,300.0,,60,-60,0
2002-03-07,25500.0,25000.0,1480.0,,20,-20,0
2002-03-08,25000.0,24400.0,1943.0,,233,-233,0
2002-03-11,26300.0,25150.0,2070.0,,70,-70,0
2002-03-12,25900.0,25700.0,2243.0,,10,-10,0
2002-03-13,25000.0,25000.0,2230.0,,120,-120,0
2002-03-14,25000.0,25250.0,1540.0,,-10,10,0
2002-03-15,25300.0,25800.0,3450.0,,10,-10,0
2002-03-18,25800.0,26550.0,2616.0,,16,-16,0
2002-03-19,26550.0,26700.0,2260.0,,-10,10,0
2002-03-20,26700.0,27800.0,4260.0,,30,-30,0
2002-03-21,27800.0,27800.0,9490.0,,0,0,0
2002-03-22,27900.0,26700.0,7490.0,,0,0,0
2002-03-25,26700.0,26700.0,1590.0,,0,0,0
2002-03-26,27000.0,25550.0,2520.0,,-10,10,0
2002-03-27,25800.0,25500.0,2390.0,,10,-10,0
2002-03-28,26000.0,25900.0,2810.0,,1640,0,0
2002-03-29,25900.0,25850.0,1380.0,,10,-10,0
2002-04-01,26300.0,25500.0,1280.0,,0,0,0
2002-04-02,24750.0,24900.0,1680.0,,0,0,0
2002-04-03,24900.0,25050.0,2381.0,,0,0,0
2002-04-04,25050.0,25200.0,2380.0,,1010,-10,0
2002-04-08,25300.0,25300.0,1520.0,,600,0,0
2002-04-09,25300.0,25200.0,860.0,,0,0,0
2002-04-10,25000.0,24200.0,6870.0,,0,0,0
2002-04-11,25000.0,24500.0,1350.0,,150,-150,0
2002-04-12,24500.0,24900.0,390.0,,0,0,0
2002-04-15,24950.0,26300.0,57810.0,,0,0,0
2002-04-16,25500.0,30200.0,16080.0,,0,0,0
2002-04-17,30450.0,28350.0,16257.0,,1470,0,-1470
2002-04-18,28350.0,26600.0,10470.0,,-1540,0,1540
2002-04-19,26600.0,26900.0,4960.0,,890,0,-600
2002-04-22,26050.0,26400.0,5870.0,,-590,0,590
2002-04-23,26100.0,26000.0,4170.0,,1070,0,-70
2002-04-24,26000.0,25500.0,990.0,,0,0,0
2002-04-25,25100.0,24400.0,1400.0,,-70,0,70
2002-04-26,24500.0,25000.0,1430.0,,0,0,0
2002-04-29,24500.0,25600.0,3070.0,,0,0,0
2002-04-30,25100.0,24500.0,1370.0,,0,0,0
2002-05-02,24100.0,25450.0,410.0,,0,0,0
2002-05-03,25000.0,25450.0,150.0,,0,0,0
2002-05-06,25800.0,25100.0,420.0,,0,0,0
2002-05-07,24500.0,24300.0,873.0,,0,0,0
2002-05-08,24100.0,25250.0,1150.0,,0,0,0
2002-05-09,25300.0,26000.0,1500.0,,0,0,0
2002-05-10,25600.0,25500.0,490.0,,0,0,0
2002-05-13,24750.0,25500.0,1440.0,,0,0,0
2002-05-14,25300.0,26300.0,5740.0,,0,0,0
2002-05-15,26500.0,26400.0,2553.0,,-380,0,0
2002-05-16,25700.0,27350.0,5296.0,,-300,0,0
2002-05-17,27700.0,26950.0,7537.0,,-1040,0,-10
2002-05-20,27400.0,26600.0,9050.0,,-1630,0,0
2002-05-21,26100.0,26050.0,1720.0,,-1100,0,0
2002-05-22,26000.0,26300.0,1100.0,,-600,0,0
2002-05-23,26350.0,25950.0,2450.0,,0,0,-1500
2002-05-24,26300.0,25800.0,730.0,,-100,0,0
2002-05-27,25500.0,29350.0,67710.0,,27290,0,0
2002-05-28,29000.0,27750.0,18380.0,,-1460,-10,-730
2002-05-29,28500.0,27700.0,8130.0,,-3910,0,0
2002-05-30,27900.0,31850.0,78096.0,,16000,0,0
2002-05-31,36400.0,27150.0,76536.0,,-8130,0,0
2002-06-03,27700.0,26000.0,26136.0,,-5980,0,10
2002-06-04,25050.0,25450.0,7360.0,,-1690,0,0
2002-06-05,25050.0,25650.0,9460.0,,0,0,0
2002-06-07,25150.0,26250.0,12080.0,,-500,0,0
2002-06-10,26550.0,28400.0,12340.0,,-4170,-10,0
2002-06-11,29700.0,27100.0,7590.0,,-480,480,0
2002-06-12,25350.0,25500.0,3420.0,,-10,10,0
2002-06-14,25550.0,25500.0,4620.0,,-1860,-10,0
2002-06-17,25500.0,25300.0,940.0,,-230,0,0
2002-06-18,25050.0,25600.0,1660.0,,0,0,0
2002-06-19,25600.0,25700.0,2910.0,,-2150,0,0
2002-06-20,25400.0,25850.0,390.0,,-100,-50,0
2002-06-21,25900.0,26150.0,2480.0,,190,-190,0
2002-06-24,26150.0,26000.0,2750.0,,80,-80,0
2002-06-25,26000.0,25100.0,1880.0,,70,-70,0
2002-06-26,24150.0,23450.0,3910.0,,-1940,-60,0
2002-06-27,24400.0,26000.0,2970.0,,-2460,-40,0
2002-06-28,25200.0,25300.0,510.0,,0,0,0
2002-07-02,24600.0,24750.0,640.0,,0,0,0
2002-07-03,25000.0,25200.0,710.0,,0,0,0
2002-07-04,28500.0,26400.0,3020.0,,-1900,0,0
2002-07-05,26350.0,25950.0,2760.0,,-300,0,0
2002-07-08,25700.0,26200.0,3850.0,,-1860,0,0
2002-07-09,26200.0,26800.0,4110.0,,-3190,0,0
2002-07-10,26750.0,26100.0,1910.0,,-1310,0,0
2002-07-11,26800.0,26900.0,7830.0,,-3730,-10,0
2002-07-12,26900.0,27400.0,5820.0,,860,0,-1000
2002-07-15,26500.0,26500.0,2280.0,,0,0,0
2002-07-16,26600.0,25300.0,3540.0,,20,-20,0
2002-07-18,25400.0,25400.0,600.0,,-250,0,0
2002-07-19,26200.0,26200.0,5670.0,,-210,0,500
2002-07-22,26000.0,25250.0,2580.0,,0,0,0
2002-07-23,25000.0,24800.0,1120.0,,-140,0,0
2002-07-24,24000.0,24150.0,280.0,,0,0,0
2002-07-25,24600.0,24450.0,1080.0,,-160,0,0
2002-07-26,24450.0,24100.0,1070.0,,-330,0,0
2002-07-29,24850.0,25000.0,390.0,,110,0,0
2002-07-30,25350.0,24700.0,280.0,,0,0,0
2002-07-31,24300.0,24950.0,80.0,,0,0,0
2002-08-01,24500.0,24950.0,2000.0,,-1000,0,0
2002-08-02,25000.0,24650.0,360.0,,0,0,0
2002-08-05,24950.0,25000.0,3200.0,,-490,0,0
2002-08-06,25000.0,24600.0,2130.0,,-30,0,0
2002-08-07,25250.0,24650.0,3490.0,,-340,0,0
2002-08-08,25500.0,25400.0,3520.0,,20,0,0
2002-08-09,25400.0,24900.0,150.0,,-10,0,0
2002-08-12,25450.0,25450.0,10.0,,-10,0,0
2002-08-13,25400.0,24850.0,7300.0,,860,0,0
2002-08-14,25900.0,24800.0,2660.0,,-440,0,0
2002-08-16,25300.0,25400.0,240.0,,-50,0,0
2002-08-19,24700.0,24750.0,430.0,,0,0,0
2002-08-20,24950.0,25300.0,1390.0,,-410,0,0
2002-08-21,24600.0,25450.0,2780.0,,-780,0,0
2002-08-22,25150.0,24800.0,6600.0,,-2320,1000,0
2002-08-23,25300.0,25000.0,610.0,,0,0,0
2002-08-26,24800.0,25000.0,7370.0,,-4100,0,0
2002-08-27,24750.0,25150.0,480.0,,-410,0,0
2002-08-28,25300.0,25100.0,3780.0,,-870,0,0
2002-08-29,25300.0,24900.0,4520.0,,-1980,0,0
2002-08-30,25200.0,25400.0,1730.0,,-1630,0,0
2002-09-02,25700.0,25500.0,980.0,,-470,0,0
2002-09-03,25200.0,25300.0,6110.0,,-2490,0,0
2002-09-04,25000.0,25450.0,3850.0,,0,-30,0
2002-09-05,25400.0,27300.0,11453.0,,1280,0,-490
2002-09-06,27800.0,25850.0,5920.0,,-340,-10,0
2002-09-09,25800.0,26050.0,5108.0,,-1122,-118,0
2002-09-10,26000.0,26700.0,3034.0,,-170,0,0
2002-09-11,27500.0,26600.0,2680.0,,60,-10,0
2002-09-12,26200.0,26600.0,1840.0,,-390,-30,0
2002-09-13,26600.0,26100.0,3850.0,,-920,-10,0
2002-09-16,26300.0,26700.0,4770.0,,-780,-10,0
2002-09-17,27100.0,28000.0,48770.0,,3380,-40,0
2002-09-18,28000.0,27300.0,22200.0,,1620,-10,0
2002-09-19,27400.0,26650.0,5668.0,,0,0,0
2002-09-23,26200.0,26900.0,4970.0,,-254,-16,0
2002-09-24,26200.0,26000.0,4170.0,,-870,-10,0
2002-09-25,26000.0,26700.0,19578.0,,1890,0,0
2002-09-26,27500.0,28000.0,21575.0,,1100,0,0
2002-09-27,28500.0,26850.0,30675.0,,-2160,0,0
2002-09-30,26250.0,26300.0,13927.0,,-220,-20,0
2002-10-01,25500.0,25650.0,4700.0,,-180,0,0
2002-10-02,25500.0,25800.0,6500.0,,1000,-1000,0
2002-10-04,25600.0,26200.0,15700.0,,-120,0,0
2002-10-07,26500.0,26500.0,4850.0,,-140,-10,0
2002-10-08,26250.0,26750.0,820.0,,10,-10,0
2002-10-09,27200.0,25900.0,1600.0,,90,0,0
2002-10-10,26400.0,25150.0,11910.0,,-3770,0,0
2002-10-11,25200.0,25300.0,4090.0,,-320,0,0
2002-10-14,24650.0,25400.0,2580.0,,-1340,0,0
2002-10-15,25250.0,25500.0,2110.0,,0,-10,0
2002-10-16,26900.0,25300.0,820.0,,0,0,0
2002-10-17,25300.0,25200.0,1190.0,,-50,-10,0
2002-10-18,25200.0,25800.0,1690.0,,20,-20,0
2002-10-21,25800.0,25300.0,2710.0,,-1140,0,0
2002-10-22,25300.0,24750.0,5390.0,,-2190,0,0
2002-10-23,24750.0,24900.0,2380.0,,-650,0,0
2002-10-24,24650.0,25000.0,3350.0,,450,0,0
2002-10-25,24750.0,25400.0,760.0,,-30,0,0
2002-10-28,25100.0,25400.0,1220.0,,-470,-10,0
2002-10-29,25000.0,25000.0,1800.0,,-1150,0,0
2002-10-30,25000.0,25300.0,1411.0,,20,0,0
2002-10-31,25050.0,24950.0,8720.0,,1500,0,0
2002-11-01,24250.0,25000.0,4730.0,,340,-10,0
2002-11-04,24600.0,25200.0,650.0,,0,0,0
2002-11-05,25200.0,25450.0,422.0,,1,-1,0
2002-11-06,25450.0,25600.0,760.0,,-560,0,0
2002-11-07,25250.0,25400.0,1000.0,,-770,0,0
2002-11-08,25200.0,25800.0,1660.0,,-530,0,0
2002-11-11,25800.0,25700.0,240.0,,-10,0,10
2002-11-12,25400.0,25200.0,6250.0,,2080,0,-910
2002-11-13,25450.0,25100.0,2440.0,,-430,0,-400
2002-11-14,25200.0,25000.0,1200.0,,-460,0,0
2002-11-15,24750.0,24800.0,1156.0,,-490,0,-200
2002-11-18,24800.0,24950.0,3590.0,,-670,0,-2500
2002-11-19,24800.0,25000.0,2920.0,,1940,-10,-2380
2002-11-20,25000.0,25000.0,2390.0,,1780,0,-2000
2002-11-21,24900.0,25200.0,1660.0,,330,-10,-620
2002-11-22,24850.0,24850.0,10000.0,,5300,0,0
2002-11-25,24850.0,25200.0,130.0,,-120,0,0
2002-11-26,24900.0,24900.0,10.0,,0,0,0
2002-11-27,24700.0,25200.0,1010.0,,-670,0,0
2002-11-28,25300.0,25300.0,2430.0,,130,0,0
2002-11-29,25300.0,25650.0,240.0,,-150,0,0
2002-12-02,25650.0,25400.0,850.0,,-690,0,0
2002-12-03,24800.0,24900.0,1290.0,,-300,0,0
2002-12-04,25000.0,25000.0,700.0,,-210,0,0
2002-12-05,25050.0,25000.0,910.0,,-590,-30,0
2002-12-06,25150.0,25300.0,1830.0,,-1730,0,0
2002-12-09,25400.0,25400.0,350.0,,-350,0,0
2002-12-10,25200.0,25400.0,223.0,,-197,-3,0
2002-12-11,25400.0,25500.0,790.0,,-240,0,0
2002-12-12,25450.0,25600.0,950.0,,-530,0,0
2002-12-13,25600.0,25700.0,770.0,,-540,0,0
2002-12-16,25700.0,26400.0,128220.0,,86330,0,0
2002-12-17,26600.0,26200.0,5361.0,,-840,-20,0
2002-12-18,26000.0,26000.0,1140.0,,-200,0,0
2002-12-20,25800.0,26000.0,2043.0,,-147,-3,0
2002-12-23,26000.0,26000.0,2900.0,,-500,0,0
2002-12-24,25900.0,25300.0,2091.0,,-599,-1,0
2002-12-26,25300.0,25300.0,620.0,,-220,-10,0
2002-12-27,25300.0,24750.0,1940.0,,-300,0,0
2002-12-30,24300.0,24600.0,1200.0,,-80,0,0
2003-01-02,24600.0,25000.0,300.0,,-240,0,0
2003-01-03,25200.0,25850.0,210.0,,-200,0,0
2003-01-06,25650.0,25650.0,0.0,,0,0,0
2003-01-07,25700.0,25200.0,810.0,,-200,0,0
2003-01-08,25550.0,25750.0,550.0,,410,0,0
2003-01-09,24900.0,25800.0,1030.0,,-90,-10,0
2003-01-10,25450.0,25500.0,1200.0,,-530,0,0
2003-01-13,25500.0,25500.0,0.0,,0,0,0
2003-01-14,25050.0,25650.0,710.0,,-500,0,0
2003-01-15,25200.0,25200.0,110.0,,-100,0,0
2003-01-16,25200.0,25400.0,460.0,,-400,0,0
2003-01-17,25500.0,25500.0,6800.0,,600,0,0
2003-01-20,26250.0,26000.0,100.0,,-50,0,0
2003-01-21,25500.0,25800.0,210.0,,-150,0,0
2003-01-22,25900.0,25550.0,800.0,,250,0,0
2003-01-23,25600.0,25900.0,490.0,,-230,0,0
2003-01-24,25650.0,25500.0,990.0,,400,0,0
2003-01-27,25500.0,25500.0,400.0,,-300,0,0
2003-01-28,25050.0,25500.0,120.0,,-10,0,0
2003-01-29,25500.0,26000.0,250.0,,-100,0,0
2003-01-30,26000.0,26500.0,700.0,,-550,0,0
2003-02-03,26500.0,27400.0,5470.0,,-1920,0,0
2003-02-04,26400.0,26550.0,1850.0,,-1350,0,0
2003-02-05,26550.0,25900.0,1990.0,,-1250,-10,0
2003-02-06,26000.0,26500.0,570.0,,0,0,0
2003-02-07,25850.0,26450.0,150.0,,-50,-80,0
2003-02-10,26650.0,26000.0,2950.0,,-840,0,0
2003-02-11,25900.0,25500.0,310.0,,250,0,0
2003-02-12,25600.0,25500.0,110.0,,-50,0,0
2003-02-13,25850.0,25850.0,340.0,,10,-10,0
2003-02-14,26300.0,25350.0,260.0,,-220,0,0
2003-02-17,25150.0,25550.0,1764.0,,587,-7,0
2003-02-18,26450.0,25200.0,2680.0,,-1040,0,0
2003-02-19,25000.0,25900.0,530.0,,-250,0,0
2003-02-20,25900.0,25950.0,5600.0,,-1960,0,0
2003-02-21,25500.0,25800.0,6420.0,,-6190,0,0
2003-02-24,25700.0,25700.0,0.0,,0,0,0
2003-02-25,25000.0,25650.0,1730.0,,-1010,0,0
2003-02-26,25800.0,25800.0,670.0,,-630,0,0
2003-02-27,25200.0,23300.0,12990.0,,-7000,0,0
2003-02-28,23850.0,24150.0,1400.0,,0,0,0
2003-03-03,24150.0,24000.0,980.0,,-20,0,0
2003-03-04,23100.0,24150.0,680.0,,-310,0,0
2003-03-05,23900.0,24500.0,37140.0,,35620,0,0
2003-03-06,23600.0,23600.0,380.0,,0,0,0
2003-03-07,23900.0,22900.0,2280.0,,-2050,0,0
2003-03-10,22550.0,23000.0,410.0,,-160,0,0
2003-03-11,22650.0,22700.0,1030.0,,-1000,0,0
2003-03-12,22950.0,22400.0,460.0,,-360,0,0
2003-03-13,22450.0,22100.0,740.0,,-500,0,0
2003-03-14,22900.0,23000.0,460.0,,0,0,0
2003-03-17,22200.0,22000.0,800.0,,-500,0,0
2003-03-18,22250.0,22900.0,60.0,,10,-10,0
2003-03-19,22200.0,23500.0,640.0,,-300,0,0
2003-03-20,23650.0,23750.0,40.0,,10,-10,0
2003-03-21,23750.0,23900.0,20.0,,0,0,0
2003-03-24,23100.0,23050.0,1390.0,,-520,0,0
2003-03-25,23150.0,24300.0,730.0,,-690,0,0
2003-03-26,23750.0,24000.0,1650.0,,-940,0,0
2003-03-27,24000.0,24000.0,2600.0,,-2550,0,0
2003-03-28,24000.0,24000.0,820.0,,-820,0,0
2003-03-31,23200.0,23850.0,20.0,,10,-10,0
2003-04-01,23500.0,24300.0,1050.0,,-350,0,0
2003-04-02,24000.0,24900.0,30.0,,0,0,0
2003-04-03,24800.0,24000.0,180.0,,-20,0,0
2003-04-04,23450.0,24000.0,310.0,,-200,0,0
2003-04-07,24750.0,24400.0,457.0,,-263,-7,0
2003-04-08,24850.0,24600.0,160.0,,-10,0,0
2003-04-09,24600.0,24500.0,210.0,,50,0,0
2003-04-10,24500.0,24500.0,0.0,,0,0,0
2003-04-11,25000.0,25550.0,4440.0,,-4350,0,0
2003-04-14,26450.0,26450.0,10.0,,0,0,0
2003-04-15,26450.0,25650.0,160.0,,-10,0,0
2003-04-16,25650.0,25000.0,4020.0,,-2990,0,0
2003-04-17,25250.0,25150.0,150.0,,0,0,0
2003-04-18,24800.0,24600.0,2700.0,,-2390,0,0
2003-04-21,24900.0,25000.0,200.0,,0,0,0
2003-04-22,25000.0,24600.0,1907.0,,-1000,0,0
2003-04-23,25000.0,25000.0,290.0,,-50,0,0
2003-04-24,25000.0,25650.0,250.0,,0,0,0
2003-04-25,24350.0,24950.0,230.0,,0,0,0
2003-04-28,24950.0,24950.0,20.0,,0,0,0
2003-04-29,24450.0,25900.0,1040.0,,0,0,0
2003-04-30,25500.0,25750.0,430.0,,0,0,0
2003-05-02,25200.0,26000.0,2100.0,,0,0,0
2003-05-06,26000.0,26700.0,1330.0,,400,0,0
2003-05-07,25750.0,26000.0,3990.0,,10,-10,0
2003-05-09,25650.0,26750.0,4650.0,,-240,0,0
2003-05-12,27000.0,25500.0,7040.0,,90,0,0
2003-05-13,25500.0,25200.0,1010.0,,0,0,0
2003-05-14,25200.0,25200.0,1280.0,,260,-10,0
2003-05-15,24750.0,26250.0,1400.0,,320,0,0
2003-05-16,26300.0,26450.0,1220.0,,0,0,0
2003-05-19,26400.0,27000.0,8250.0,,180,0,0
2003-05-20,27000.0,27000.0,1600.0,,10,-10,0
2003-05-21,26700.0,27500.0,5270.0,,200,0,0
2003-05-22,28000.0,26700.0,3150.0,,0,0,0
2003-05-23,26100.0,26600.0,2690.0,,0,0,0
2003-05-26,27450.0,26450.0,986.0,,58,-8,0
2003-05-27,27000.0,27000.0,1590.0,,0,0,0
2003-05-28,27500.0,27700.0,2640.0,,250,0,0
2003-05-29,27100.0,28700.0,1540.0,,270,-20,0
2003-05-30,28100.0,28200.0,2590.0,,250,0,0
2003-06-02,27850.0,27600.0,780.0,,0,0,0
2003-06-03,27850.0,27500.0,90.0,,0,0,0
2003-06-04,27850.0,27250.0,130.0,,0,0,0
2003-06-05,27050.0,27000.0,190.0,,0,0,0
2003-06-09,26500.0,26500.0,1060.0,,-300,0,0
2003-06-10,26300.0,26400.0,1800.0,,-640,-10,0
2003-06-11,26500.0,26500.0,170.0,,0,0,0
2003-06-12,27200.0,30450.0,11286.0,,6,-6,0
2003-06-13,35000.0,28900.0,17170.0,,2160,-10,0
2003-06-16,29750.0,27800.0,3600.0,,-1350,0,0
2003-06-17,28300.0,28350.0,2150.0,,-490,-10,0
2003-06-18,28600.0,27950.0,960.0,,-170,0,0
2003-06-19,27700.0,27500.0,1390.0,,-600,0,0
2003-06-20,28150.0,27700.0,410.0,,-20,0,0
2003-06-23,27500.0,27850.0,480.0,,-210,-10,0
2003-06-24,27850.0,27500.0,580.0,,-120,0,0
2003-06-25,27500.0,27600.0,290.0,,0,0,0
2003-06-26,27600.0,28250.0,320.0,,0,0,0
2003-06-27,28250.0,28600.0,170.0,,3,-3,0
2003-06-30,28600.0,28500.0,600.0,,0,0,0
2003-07-01,28250.0,28050.0,165.0,,0,0,0
2003-07-02,28050.0,28000.0,360.0,,-80,0,0
2003-07-03,27700.0,27500.0,640.0,,-20,0,0
2003-07-04,27500.0,27750.0,830.0,,-330,0,0
2003-07-07,27500.0,27550.0,230.0,,-100,-10,0
2003-07-08,27600.0,28100.0,180.0,,-100,0,0
2003-07-09,28000.0,27900.0,590.0,,-350,0,0
2003-07-10,27500.0,27450.0,1530.0,,-1110,0,0
2003-07-11,27450.0,27450.0,200.0,,-200,0,0
2003-07-14,26750.0,28300.0,410.0,,-290,0,0
2003-07-15,27300.0,28100.0,110.0,,-100,0,0
2003-07-16,28100.0,28100.0,0.0,,0,0,0
2003-07-18,27400.0,27400.0,210.0,,-200,0,0
2003-07-21,27550.0,27500.0,4630.0,,-4610,0,0
2003-07-22,27700.0,27700.0,10.0,,-10,0,0
2003-07-23,27750.0,28000.0,370.0,,-140,0,0
2003-07-24,27850.0,27850.0,20.0,,0,0,0
2003-07-25,28000.0,28000.0,300.0,,0,0,0
2003-07-28,27500.0,27500.0,310.0,,0,0,0
2003-07-29,28150.0,28150.0,0.0,,0,0,0
2003-07-30,26000.0,27600.0,740.0,,-410,0,0
2003-07-31,27950.0,28000.0,550.0,,-300,0,0
2003-08-01,28050.0,28050.0,20.0,,0,0,0
2003-08-04,28800.0,28700.0,510.0,,-500,0,0
2003-08-05,28500.0,29200.0,980.0,,-530,0,0
2003-08-06,28350.0,29000.0,450.0,,-370,0,0
2003-08-07,29000.0,29000.0,0.0,,0,0,0
2003-08-08,28500.0,28700.0,70.0,,50,-50,0
2003-08-11,28550.0,28550.0,100.0,,-50,0,0
2003-08-12,28500.0,28500.0,70.0,,-70,0,0
2003-08-13,29400.0,29000.0,660.0,,-80,0,0
2003-08-14,29900.0,29000.0,920.0,,10,-10,0
2003-08-18,29800.0,28450.0,12419.0,,-4550,0,0
2003-08-19,28500.0,29500.0,20970.0,,-50,0,0
2003-08-20,29500.0,29500.0,660.0,,0,0,0
2003-08-21,29450.0,29900.0,380.0,,10,-10,0
2003-08-22,29700.0,29600.0,1130.0,,50,0,0
2003-08-25,29600.0,29050.0,2230.0,,0,0,0
2003-08-26,28250.0,29200.0,300.0,,0,0,0
2003-08-27,29900.0,29500.0,750.0,,0,0,0
2003-08-28,29050.0,29600.0,100.0,,0,0,0
2003-08-29,29600.0,29600.0,0.0,,0,0,0
2003-09-01,29700.0,29700.0,30.0,,0,0,0
2003-09-02,30200.0,30800.0,1900.0,,1000,0,0
2003-09-03,30800.0,31500.0,1100.0,,100,-100,0
2003-09-04,31500.0,31500.0,0.0,,0,0,0
2003-09-05,31100.0,30050.0,460.0,,10,-10,0
2003-09-08,30500.0,30500.0,180.0,,0,0,0
2003-09-09,31000.0,31300.0,90.0,,0,0,0
2003-09-15,31300.0,31300.0,0.0,,0,0,0
2003-09-16,31300.0,31300.0,0.0,,0,0,0
2003-09-17,31100.0,31000.0,90.0,,0,0,0
2003-09-18,31000.0,31000.0,6200.0,,0,0,0
2003-09-19,31000.0,31000.0,120.0,,0,0,0
2003-09-22,31000.0,31200.0,750.0,,250,0,0
2003-09-23,30750.0,31200.0,1310.0,,210,-10,0
2003-09-24,30250.0,31000.0,30.0,,10,-10,0
2003-09-25,31700.0,31000.0,1590.0,,1220,0,0
2003-09-26,30000.0,31200.0,670.0,,0,0,0
2003-09-29,32050.0,32000.0,1980.0,,1000,0,0
2003-09-30,32000.0,32800.0,480.0,,200,0,0
2003-10-01,32000.0,32300.0,1280.0,,1260,0,0
2003-10-02,32000.0,32300.0,1250.0,,960,0,0
2003-10-06,31500.0,32000.0,3210.0,,-100,0,0
2003-10-07,32000.0,32000.0,400.0,,0,0,0
2003-10-08,32000.0,32200.0,1650.0,,-500,0,0
2003-10-09,32350.0,33000.0,830.0,,-770,0,0
2003-10-10,32000.0,32000.0,780.0,,460,0,0
2003-10-13,32000.0,31500.0,910.0,,860,0,0
2003-10-14,32000.0,32500.0,3170.0,,1420,0,0
2003-10-15,32000.0,32000.0,1071.0,,750,-50,0
2003-10-16,33300.0,32600.0,3220.0,,1890,0,0
2003-10-17,32950.0,34500.0,1360.0,,-360,0,0
2003-10-20,34000.0,36100.0,1340.0,,260,-10,0
2003-10-21,39000.0,38500.0,570.0,,0,0,0
2003-10-22,38200.0,38000.0,65910.0,,2890,0,110
2003-10-23,38500.0,38600.0,630.0,,10,-10,0
2003-10-24,35500.0,38200.0,10880.0,,5560,-50,-10
2003-10-27,37600.0,38000.0,8640.0,,-4250,0,0
2003-10-28,38000.0,38000.0,160.0,,0,0,0
2003-10-29,38000.0,38000.0,650.0,,200,0,0
2003-10-30,40050.0,37750.0,420.0,,100,0,0
2003-10-31,38000.0,37700.0,150.0,,0,0,0
2003-11-03,38000.0,38250.0,1080.0,,780,0,0
2003-11-04,36250.0,37250.0,8630.0,,600,0,900
2003-11-05,37000.0,37000.0,20.0,,0,0,0
2003-11-06,36400.0,37000.0,590.0,,190,0,300
2003-11-07,37000.0,37000.0,450.0,,0,0,0
2003-11-10,37000.0,37850.0,150.0,,20,-20,0
2003-11-11,38000.0,38000.0,150.0,,0,0,0
2003-11-12,38000.0,37300.0,4740.0,,-360,0,360
2003-11-13,36750.0,37200.0,440.0,,0,-10,10
2003-11-14,37500.0,37500.0,20.0,,0,0,0
2003-11-17,37500.0,37400.0,530.0,,0,0,0
2003-11-18,37000.0,37500.0,110.0,,0,-10,10
2003-11-19,37500.0,37000.0,920.0,,0,0,0
2003-11-20,37700.0,36500.0,320.0,,0,0,0
2003-11-21,37900.0,38200.0,1070.0,,-40,0,40
2003-11-24,39500.0,38200.0,1320.0,,0,0,0
2003-11-25,40000.0,37500.0,1500.0,,720,0,-720
2003-11-26,37700.0,39000.0,690.0,,410,0,0
2003-11-27,40000.0,39850.0,1070.0,,500,0,-500
2003-11-28,38950.0,39850.0,350.0,,20,-10,0
2003-12-01,39100.0,39000.0,6460.0,,230,0,0
2003-12-02,39000.0,39000.0,160.0,,0,0,0
2003-12-03,39000.0,39000.0,10.0,,0,0,0
2003-12-04,39000.0,39000.0,100.0,,100,0,0
2003-12-05,39000.0,39850.0,540.0,,0,0,0
2003-12-08,39950.0,40000.0,500.0,,0,0,0
2003-12-09,40000.0,38000.0,3363.0,,63,-13,200
2003-12-10,39000.0,42800.0,20810.0,,250,0,0
2003-12-11,43000.0,41000.0,1570.0,,970,0,230
2003-12-12,41150.0,41450.0,50.0,,10,-10,0
2003-12-15,42900.0,41800.0,170.0,,0,0,0
2003-12-16,41500.0,41850.0,1880.0,,-70,0,70
2003-12-17,42000.0,41800.0,230.0,,0,0,0
2003-12-18,41500.0,41000.0,180.0,,-10,0,10
