Symbol,SKC_시가(원),SKC_종가(원),SKC_거래량(주),SKC_PER(IFRS-연결),SKC_순매수수량(개인)(주),SKC_순매수수량(기관계)(주),SKC_순매수수량(외국인계)(주)
2005-02-22,9900.0,9700.0,682723.0,6.3,86086,33814,-118640
2005-02-23,9570.0,9400.0,664272.0,6.11,142883,-27353,-113330
2005-02-24,9420.0,9550.0,363950.0,6.21,-20411,4621,5480
2005-02-25,9560.0,9370.0,691980.0,6.09,162010,-6040,-154660
2005-02-28,9500.0,9660.0,480960.0,6.28,-21680,-56050,70780
2005-03-02,9720.0,9810.0,537457.0,6.37,-30029,1689,12840
2005-03-03,9820.0,9800.0,411342.0,6.37,25790,-39990,16160
2005-03-04,10050.0,10150.0,1102895.0,6.59,-35782,36582,1650
2005-03-07,10300.0,9770.0,559456.0,6.35,-13510,-2460,-3260
2005-03-08,9820.0,9600.0,343635.0,6.24,-17780,-4410,470
2005-03-09,9500.0,9590.0,244884.0,6.23,-11530,3960,660
2005-03-10,9590.0,9790.0,373300.0,6.36,37790,-8110,2890
2005-03-11,9820.0,9800.0,481914.0,6.37,-8600,330,-9680
2005-03-14,9900.0,9850.0,347581.0,6.4,16310,-8140,2060
2005-03-15,9870.0,9450.0,551140.0,6.14,84140,-50610,-32390
2005-03-16,9400.0,9350.0,351431.0,6.08,-11195,-9835,19520
2005-03-17,9270.0,8860.0,532870.0,5.76,7170,-34410,24690
2005-03-18,8780.0,8520.0,507320.0,5.54,38000,-12900,-2010
2005-03-21,8530.0,8570.0,310932.0,5.57,-28450,19070,9740
2005-03-22,8590.0,8660.0,239480.0,5.63,29522,-30912,-3000
2005-03-23,8570.0,8550.0,198847.0,5.56,10340,-21580,10430
2005-03-24,8650.0,8300.0,282919.0,5.39,3600,1460,-6640
2005-03-25,8400.0,8450.0,132688.0,5.49,-1860,780,70
2005-03-28,8510.0,8670.0,272671.0,5.63,43049,-40909,4420
2005-03-29,8740.0,8510.0,294730.0,5.53,28660,-18190,-9020
2005-03-30,8510.0,8440.0,173860.0,5.48,16430,350,0
2005-03-31,8590.0,8470.0,134730.0,5.5,6180,-4770,1320
2005-04-01,8400.0,8580.0,253350.0,5.57,5940,2630,1430
2005-04-04,8510.0,8530.0,151578.0,5.54,7950,-2090,100
2005-04-06,8570.0,8850.0,466270.0,5.75,-43840,-300,46230
2005-04-07,8850.0,8830.0,214826.0,5.74,14430,-25540,11110
2005-04-08,8920.0,8780.0,199800.0,5.7,29870,2370,-32240
2005-04-11,8690.0,8520.0,301920.0,5.54,99800,-11240,-81560
2005-04-12,8510.0,8580.0,157190.0,5.57,-69520,53620,15900
2005-04-13,8580.0,8510.0,158610.0,5.53,66800,2320,-70690
2005-04-14,8400.0,8300.0,283701.0,5.39,60230,-23890,-40840
2005-04-15,8240.0,8100.0,234680.0,5.26,58110,-7340,-50990
2005-04-18,7940.0,7660.0,327330.0,4.98,49370,-45500,-2810
2005-04-19,7670.0,7800.0,146881.0,5.07,1970,-1740,2500
2005-04-20,7830.0,7810.0,223230.0,5.07,14160,-6330,-4860
2005-04-21,7720.0,7820.0,115310.0,5.08,-4780,840,4060
2005-04-22,8000.0,7940.0,200644.0,5.16,-33510,-1590,35100
2005-04-25,7810.0,7860.0,103350.0,5.11,29920,2360,-34600
2005-04-26,7810.0,8000.0,181860.0,5.2,-18820,6210,12610
2005-04-27,7860.0,7900.0,136270.0,5.13,-6950,26220,-16300
2005-04-28,7900.0,7940.0,135086.0,5.16,-57600,62550,-4680
2005-04-29,7780.0,8000.0,161643.0,5.2,-94650,84500,-9360
2005-05-02,7920.0,8010.0,180604.0,5.2,-57468,39908,17120
2005-05-03,8020.0,8140.0,152210.0,5.29,-70328,37648,32680
2005-05-04,8230.0,8500.0,636784.0,5.52,-140220,132220,-12000
2005-05-06,8600.0,8460.0,206022.0,5.5,-44270,57370,-20100
2005-05-09,8460.0,8400.0,183660.0,5.46,-13860,4530,-28600
2005-05-10,8310.0,8180.0,162980.0,5.31,29600,-16830,-12500
2005-05-11,8030.0,7780.0,300391.0,5.06,61763,-57113,0
2005-05-12,7850.0,7770.0,111867.0,5.05,16270,-14540,-5500
2005-05-13,7750.0,7800.0,149680.0,5.07,7010,-670,0
2005-05-16,7720.0,7770.0,108000.0,5.05,-3570,1630,10580
2005-05-17,7830.0,7770.0,164710.0,5.05,9420,3950,0
2005-05-18,7800.0,7700.0,208860.0,5.0,25230,7570,-27810
2005-05-19,7810.0,7900.0,244371.0,5.13,23422,23148,-19510
2005-05-20,7920.0,7980.0,204061.0,5.18,-18300,37520,-20530
2005-05-23,7930.0,8450.0,1060531.0,5.49,-27870,1840,24800
2005-05-24,8600.0,8270.0,487353.0,5.37,31600,-25930,0
2005-05-25,8290.0,8540.0,541297.0,5.55,-213169,231479,-9810
2005-05-26,8500.0,8590.0,391963.0,5.58,-159800,165480,-1670
2005-05-27,8590.0,8700.0,339511.0,5.65,-170320,163690,40
2005-05-30,8650.0,8700.0,189510.0,5.65,-106740,93900,1110
2005-05-31,8700.0,8650.0,228540.0,5.62,-79205,79175,-2270
2005-06-01,8550.0,8580.0,169061.0,5.57,-72000,63410,5140
2005-06-02,8630.0,8590.0,184609.0,5.58,-60090,49740,11500
2005-06-03,8610.0,8680.0,157452.0,5.64,-44800,24520,20280
2005-06-07,8650.0,8520.0,173443.0,5.54,-34520,-24060,58580
2005-06-08,8530.0,8390.0,216447.0,5.45,63115,-52015,-10330
2005-06-09,8410.0,8310.0,307259.0,5.4,130210,-98640,12490
2005-06-10,8400.0,8530.0,472621.0,5.54,-24290,15320,9580
2005-06-13,8530.0,8500.0,242662.0,5.52,29684,-35514,5830
2005-06-14,8500.0,8520.0,218750.0,5.54,-17660,18240,-2990
2005-06-15,8490.0,8750.0,392434.0,5.69,-76180,71300,1180
2005-06-16,8750.0,8670.0,251730.0,5.63,-16230,-9030,22910
2005-06-17,8750.0,8780.0,512900.0,5.7,19260,-18610,-31170
2005-06-20,8870.0,8610.0,156505.0,5.59,28250,-27390,0
2005-06-21,8520.0,8750.0,229130.0,5.69,-85460,87770,-3990
2005-06-22,8580.0,8750.0,265566.0,5.69,-53210,84410,-28740
2005-06-23,8750.0,9150.0,649941.0,5.95,-281960,208830,-900
2005-06-24,9070.0,9190.0,491500.0,5.97,-220470,235690,-2220
2005-06-27,9110.0,9460.0,866455.0,6.15,-248410,167340,200
2005-06-28,9400.0,9730.0,829685.0,6.32,-457720,427600,-1540
2005-06-29,9750.0,9750.0,516220.0,6.34,-148680,119370,-6520
2005-06-30,9730.0,9910.0,580173.0,6.44,-354164,233766,71538
2005-07-01,9890.0,9900.0,354221.0,6.43,-94810,61440,380
2005-07-04,9900.0,10600.0,978875.0,6.89,-486810,296310,19910
2005-07-05,10500.0,10200.0,383430.0,6.63,7810,35810,-43520
2005-07-06,10300.0,9980.0,355260.0,6.48,24150,7380,-40690
2005-07-07,9820.0,10150.0,668527.0,6.59,18363,114350,-132443
2005-07-08,10000.0,9760.0,408580.0,6.34,144700,-110330,-37410
2005-07-11,9800.0,9910.0,517951.0,6.44,-22450,67170,-44060
2005-07-12,9760.0,9120.0,1415060.0,5.93,218930,-140780,-40280
2005-07-13,9100.0,9150.0,561670.0,5.95,19510,-123510,1610
2005-07-14,9230.0,9350.0,520260.0,6.08,-196720,112210,60380
2005-07-15,9350.0,9210.0,373082.0,5.98,30970,-37830,-8730
2005-07-18,9190.0,9170.0,209749.0,5.96,-8660,-14900,3610
2005-07-19,9170.0,9520.0,391080.0,6.19,-170450,132130,16270
2005-07-20,9690.0,9690.0,424810.0,6.3,-23320,30130,-16810
2005-07-21,9750.0,9820.0,342942.0,6.38,-56940,57050,1110
2005-07-22,9800.0,9960.0,337156.0,6.47,-133150,133100,0
2005-07-25,10100.0,10250.0,638030.0,6.66,-397420,344390,-1320
2005-07-26,10150.0,10400.0,369740.0,6.76,-210760,186230,0
2005-07-27,10350.0,10500.0,359540.0,6.82,-202290,162670,0
2005-07-28,10500.0,10350.0,378841.0,6.72,8650,43286,-75956
2005-07-29,10300.0,10200.0,203900.0,6.63,-62890,21940,-520
2005-08-01,10100.0,9980.0,328970.0,6.48,1352,-45902,1250
2005-08-02,9910.0,9900.0,115470.0,6.43,6180,-2190,0
2005-08-03,9950.0,9850.0,323680.0,6.4,52070,-31600,8620
2005-08-04,10100.0,9660.0,302489.0,6.28,42147,28950,-57447
2005-08-05,9620.0,9480.0,169522.0,6.16,-58930,58660,0
2005-08-08,9390.0,9560.0,150082.0,6.21,-31756,31526,500
2005-08-09,9450.0,9750.0,174613.0,6.34,21013,-3463,-1050
2005-08-10,9750.0,9830.0,120400.0,6.39,-18320,26440,-120
2005-08-11,9800.0,9830.0,224023.0,6.39,-18828,24368,7520
2005-08-12,9900.0,10000.0,326686.0,6.5,30840,-25220,-4460
2005-08-16,10100.0,10000.0,278880.0,6.5,-19380,29630,-10150
2005-08-17,9940.0,10500.0,759754.0,6.82,-219678,172528,1800
2005-08-18,10650.0,10650.0,1036889.0,6.92,-103330,107720,-9440
2005-08-19,10650.0,10750.0,394509.0,6.98,17869,-15509,-2800
2005-08-22,10650.0,10850.0,490382.0,7.05,-95012,73260,4170
2005-08-23,10850.0,10900.0,386930.0,7.08,-55810,25640,-7830
2005-08-24,10850.0,10550.0,672790.0,6.85,83720,-110410,-7280
2005-08-25,10350.0,11200.0,794074.0,7.28,-251300,206030,1010
2005-08-26,11300.0,11450.0,654417.0,7.44,-147287,152947,0
2005-08-29,11300.0,10900.0,321170.0,7.08,-48260,38720,100
2005-08-30,11150.0,11100.0,382050.0,7.21,-11210,-10290,-1440
2005-08-31,11000.0,11400.0,585323.0,7.41,-85686,24216,-4370
2005-09-01,11350.0,11500.0,426926.0,7.47,-93800,95000,-340
2005-09-02,11650.0,11550.0,442219.0,7.5,-14740,27440,-11200
2005-09-05,11450.0,11350.0,222180.0,7.37,31822,-42032,11420
2005-09-06,11400.0,10900.0,543030.0,7.08,123900,-112690,4300
2005-09-07,11000.0,11100.0,540460.0,7.21,-5750,-6480,12230
2005-09-08,11200.0,11150.0,569083.0,7.24,-16420,59890,-27110
2005-09-09,11150.0,11000.0,271016.0,7.15,24920,-20220,-450
2005-09-12,11100.0,10650.0,638641.0,6.92,144980,-122630,7800
2005-09-13,10650.0,10500.0,389449.0,6.82,116380,-59540,660
2005-09-14,10400.0,10750.0,381380.0,6.98,56630,-60720,8090
2005-09-15,10750.0,10900.0,398006.0,7.08,4004,-13694,12560
2005-09-16,11000.0,10950.0,320140.0,7.11,-11590,-4810,16140
2005-09-20,11100.0,10950.0,403860.0,7.11,75320,-87420,16610
2005-09-21,10950.0,10950.0,456330.0,7.11,92330,-135760,15360
2005-09-22,10850.0,11000.0,399741.0,7.15,9175,-13575,4400
2005-09-23,11100.0,10750.0,346790.0,6.98,41670,-46710,5350
2005-09-26,10750.0,10950.0,331322.0,7.11,-50100,43450,11030
2005-09-27,11050.0,11700.0,908721.0,7.6,-149740,114570,900
2005-09-28,11750.0,11850.0,594949.0,7.7,-56329,42679,3510
2005-09-29,11800.0,12050.0,407410.0,7.83,-60574,74454,-460
2005-09-30,12200.0,12400.0,1196461.0,8.06,-369363,301543,-21020
2005-10-04,12400.0,11450.0,2239436.0,7.44,853041,-598769,53570
2005-10-05,11450.0,11400.0,549724.0,7.41,-1360,19410,-14350
2005-10-06,11250.0,10850.0,631365.0,7.05,72864,-5904,-840
2005-10-07,10750.0,11200.0,634720.0,7.28,-131590,108960,2630
2005-10-10,11350.0,11350.0,473927.0,7.37,-49880,81320,9880
2005-10-11,11350.0,11450.0,494587.0,7.44,125160,-90400,-4610
2005-10-12,11450.0,10950.0,862340.0,7.11,455390,-361160,-330
2005-10-13,10850.0,10800.0,906821.0,7.02,426280,-282960,-16220
2005-10-14,11050.0,10850.0,1099012.0,7.05,275760,-37760,1000
2005-10-17,11000.0,10550.0,698237.0,6.85,259895,-175705,-390
2005-10-18,10550.0,10600.0,728163.0,6.89,49512,40798,16190
2005-10-19,10550.0,10100.0,653964.0,6.56,110780,-65210,20580
2005-10-20,10200.0,10200.0,396245.0,6.63,-130269,81409,2810
2005-10-21,9880.0,10350.0,349850.0,6.72,-93810,86440,-32560
2005-10-24,10350.0,10600.0,255657.0,6.89,-29490,7280,-7190
2005-10-25,10800.0,10600.0,316640.0,6.89,-50620,36670,-18170
2005-10-26,10550.0,10550.0,232012.0,6.85,-96980,99590,-3130
2005-10-27,10550.0,10700.0,364751.0,6.95,-95800,68410,18870
2005-10-28,10500.0,10400.0,246610.0,6.76,-16070,-49000,23290
2005-10-31,10600.0,10500.0,202318.0,6.82,-40970,27610,710
2005-11-01,10450.0,10600.0,320503.0,6.89,-38758,24808,400
2005-11-02,10500.0,11200.0,675075.0,7.28,-75470,61370,-1110
2005-11-03,11400.0,11200.0,439832.0,7.28,390,17010,-15400
2005-11-04,11200.0,10950.0,400622.0,7.11,-5830,5790,2250
2005-11-07,11100.0,11550.0,537461.0,7.5,-73860,96290,-11820
2005-11-08,11600.0,11700.0,451389.0,7.6,-67120,48490,-3990
2005-11-09,11650.0,11600.0,290630.0,7.54,-62840,68230,310
2005-11-10,11650.0,11850.0,511590.0,7.7,-88950,74460,250
2005-11-11,11900.0,12100.0,567370.0,7.86,-189250,117640,7170
2005-11-14,12200.0,12100.0,382160.0,7.86,-87230,94780,-2060
2005-11-15,12100.0,11850.0,403932.0,7.7,86580,-79110,-11860
2005-11-16,11750.0,12650.0,1053323.0,8.22,-48320,69950,-15640
2005-11-17,12650.0,13050.0,986070.0,8.48,-217320,171130,210
2005-11-18,13150.0,13150.0,513350.0,8.54,-36620,34100,-3750
2005-11-21,13100.0,13100.0,389063.0,8.51,-46450,19150,-360
2005-11-22,13200.0,13400.0,717763.0,8.71,-10750,-8500,4250
2005-11-23,13600.0,14100.0,733120.0,9.16,-234530,207700,5230
2005-11-24,14300.0,14050.0,418841.0,9.13,11935,-23745,5510
2005-11-25,14100.0,13800.0,400530.0,8.97,41843,-45523,2520
2005-11-28,13950.0,13250.0,413407.0,8.61,27962,1638,-400
2005-11-29,13050.0,13300.0,416740.0,8.64,60340,-18740,-12450
2005-11-30,13150.0,13500.0,413310.0,8.77,-67420,52470,34850
2005-12-01,13350.0,14350.0,768719.0,9.32,-42810,55180,-300
2005-12-02,14350.0,13950.0,504854.0,9.06,121420,-115080,-7120
2005-12-05,13950.0,13100.0,907044.0,8.51,464810,-499820,23810
2005-12-06,12900.0,12700.0,1213993.0,8.25,539770,-484800,-51300
2005-12-07,12700.0,12000.0,1042095.0,7.8,394066,-378216,2870
2005-12-08,12000.0,12250.0,531974.0,7.96,92720,-31300,-43840
2005-12-09,12100.0,12300.0,675293.0,7.99,55180,2770,-93030
2005-12-12,12300.0,12600.0,304709.0,8.19,-34523,29133,5540
2005-12-13,12600.0,13050.0,512648.0,8.48,-173910,128490,26180
2005-12-14,13000.0,12650.0,336790.0,8.22,63550,-21950,-51250
2005-12-15,12700.0,12350.0,336320.0,8.02,2030,-7990,2680
2005-12-16,12100.0,12300.0,294750.0,7.99,-30200,17290,12190
2005-12-19,12250.0,12550.0,257255.0,8.15,-7469,5739,570
2005-12-20,12350.0,12200.0,265851.0,7.93,9890,-9450,-230
2005-12-21,12200.0,12550.0,294752.0,8.15,9150,-10630,1460
2005-12-22,12650.0,12100.0,347590.0,7.86,4210,2640,-5320
2005-12-23,12100.0,11750.0,338260.0,7.63,69700,-66130,-440
2005-12-26,11750.0,11850.0,285992.0,7.7,-6466,4676,12010
2005-12-27,11950.0,11900.0,382626.0,7.73,-5662,7732,-300
2005-12-28,11800.0,12100.0,196663.0,7.86,22763,-21673,-590
2005-12-29,12100.0,11950.0,261343.0,7.76,6240,-6700,-960
2006-01-02,12000.0,12250.0,332689.0,18.24,33951,-36081,2950
2006-01-03,12250.0,12950.0,892930.0,19.29,53328,40410,-83738
2006-01-04,12900.0,12600.0,391630.0,18.77,51310,-50180,-1260
2006-01-05,12600.0,12650.0,540802.0,18.84,72893,-107083,36930
2006-01-06,12750.0,13750.0,1475530.0,20.48,-63112,65456,-14444
2006-01-09,14000.0,14200.0,1529960.0,21.15,-669200,373980,-17460
2006-01-10,14200.0,14400.0,1475818.0,21.45,-405590,357650,-24600
2006-01-11,14500.0,14500.0,691181.0,21.6,-241975,205105,9350
2006-01-12,14600.0,15700.0,1906381.0,23.38,-675806,328150,209586
2006-01-13,15850.0,16700.0,1496717.0,24.87,-463580,185210,-3740
2006-01-16,16650.0,17200.0,1216709.0,25.62,-415500,520490,-128940
2006-01-17,16950.0,16250.0,886795.0,24.2,-288930,326170,-96360
2006-01-18,16100.0,15500.0,1124400.0,23.09,-141400,73350,43060
2006-01-19,15550.0,15400.0,839260.0,22.94,144430,-113610,-43200
2006-01-20,15200.0,13950.0,800505.0,20.78,137827,-195627,52340
2006-01-23,13500.0,13600.0,979381.0,20.26,-45990,-153660,193030
2006-01-24,13800.0,14000.0,978220.0,20.85,173260,-250950,67570
2006-01-25,14050.0,14200.0,1108142.0,21.15,-2841,-50269,-6980
2006-01-26,14200.0,14600.0,307068.0,21.74,-49948,17728,12370
2006-01-27,14900.0,15300.0,551484.0,22.79,-91636,10580,50296
2006-01-31,15450.0,14900.0,656367.0,22.19,106179,-146079,68820
2006-02-01,14700.0,14100.0,617217.0,21.0,62460,-83370,36630
2006-02-02,14400.0,14700.0,934400.0,21.89,-103900,93850,-22280
2006-02-03,14300.0,13950.0,489913.0,20.78,7700,-6170,51460
2006-02-06,13800.0,14300.0,320608.0,21.3,-20920,33790,-13230
2006-02-07,14050.0,14400.0,322830.0,21.45,-25830,76650,-51150
2006-02-08,14300.0,14450.0,473011.0,21.52,-122548,-6122,86350
2006-02-09,14800.0,15250.0,615954.0,22.71,-116676,6216,127360
2006-02-10,15400.0,15400.0,375000.0,22.94,-11573,13313,-13090
2006-02-13,15650.0,14800.0,248443.0,22.04,-17987,-12333,0
2006-02-14,14700.0,15100.0,233270.0,22.49,-43180,25350,4440
2006-02-15,15250.0,14350.0,310955.0,21.37,45201,-15261,-20820
2006-02-16,14250.0,14550.0,201558.0,21.67,-39784,59764,-22660
2006-02-17,14650.0,15000.0,366182.0,22.34,-99053,144773,-11210
2006-02-20,15200.0,15500.0,555497.0,23.09,-114320,173560,-42440
2006-02-21,15500.0,15500.0,395870.0,23.09,-24830,65450,-20060
2006-02-22,15500.0,16000.0,746677.0,23.83,159929,-131520,63321
2006-02-23,16150.0,16900.0,605727.0,25.17,-125680,115140,8700
2006-02-24,16750.0,16900.0,575927.0,25.17,-17050,-57360,-12080
2006-02-27,16800.0,17100.0,400404.0,25.47,-106932,110472,-8050
2006-02-28,17150.0,16750.0,378430.0,24.95,66280,-17890,-31080
2006-03-02,16650.0,16800.0,417538.0,25.02,9448,-33698,8180
2006-03-03,16650.0,16000.0,358990.0,23.83,36930,-41290,14460
2006-03-06,16100.0,16450.0,354239.0,24.5,-127450,115070,-1250
2006-03-07,16300.0,16000.0,383501.0,23.83,91160,-1920,35840
2006-03-08,15750.0,16200.0,339621.0,24.13,15400,9290,36620
2006-03-09,16300.0,16950.0,458417.0,25.24,-21910,52400,-27730
2006-03-10,17050.0,17250.0,556920.0,25.69,-193529,203859,-10910
2006-03-13,17500.0,17250.0,306313.0,25.69,-33260,33050,-1430
2006-03-14,17400.0,17650.0,416344.0,26.29,-48110,98150,-49960
2006-03-15,17800.0,17700.0,511702.0,26.36,-93660,132180,-19230
2006-03-16,17850.0,18000.0,331119.0,26.81,-104381,47571,62930
2006-03-17,17800.0,18100.0,274990.0,26.96,-14822,51842,-45610
2006-03-20,18000.0,17800.0,237370.0,26.51,20850,-17980,9900
2006-03-21,17900.0,17550.0,267656.0,26.14,-11440,20720,1070
2006-03-22,17350.0,18100.0,525550.0,26.96,-59010,-47600,116400
2006-03-23,18300.0,18400.0,917834.0,27.4,-115061,110251,10540
2006-03-24,18400.0,18700.0,440385.0,27.85,-86420,140650,-12400
2006-03-27,18700.0,18600.0,189120.0,27.7,-21140,19160,4970
2006-03-28,18400.0,18150.0,207430.0,27.03,-9724,-4436,3040
2006-03-29,17800.0,18550.0,193268.0,27.63,-32126,6558,22628
2006-03-30,18800.0,19250.0,522488.0,28.67,-29123,85653,-58520
2006-03-31,19450.0,19250.0,227367.0,28.67,-29102,8362,7580
2006-04-03,19200.0,19550.0,218630.0,29.12,-10994,28934,-4480
2006-04-04,19550.0,19000.0,375292.0,28.3,57342,-35284,-16328
2006-04-05,18900.0,19100.0,251544.0,28.45,6462,10088,-6960
2006-04-06,19100.0,20200.0,691580.0,30.09,-213439,177339,-540
2006-04-07,20200.0,21000.0,678106.0,31.28,-239055,149875,-7530
2006-04-10,20600.0,21200.0,227518.0,31.57,-4296,28176,-16870
2006-04-11,21400.0,21400.0,184402.0,31.87,-11710,15000,500
2006-04-12,21000.0,21000.0,305043.0,31.28,137226,-96776,-33020
2006-04-13,21000.0,21750.0,351769.0,32.39,-14154,-6046,6550
2006-04-14,21750.0,22400.0,629528.0,33.36,-229808,230398,-400
2006-04-17,22200.0,21500.0,477370.0,32.02,125945,-116995,16710
2006-04-18,21250.0,22050.0,456129.0,32.84,5475,-63615,62290
2006-04-19,22200.0,21950.0,507380.0,32.69,-27797,-19873,31340
2006-04-20,21650.0,21500.0,373192.0,32.02,53980,-59330,-50
2006-04-21,21350.0,21150.0,282663.0,31.5,7754,-12294,9430
2006-04-24,20850.0,21900.0,442190.0,32.62,-200,-21520,9180
2006-04-25,22000.0,21750.0,389244.0,32.39,-111667,59047,73200
2006-04-26,22000.0,22750.0,456609.0,33.88,-150978,174668,-8400
2006-04-27,23000.0,22900.0,441304.0,34.11,6796,20221,-27260
2006-04-28,23200.0,22000.0,522575.0,32.77,154559,-161129,-4870
2006-05-02,21750.0,21600.0,562357.0,32.17,25255,-82165,68700
2006-05-03,21850.0,22100.0,486332.0,32.91,33660,-30670,-17060
2006-05-04,21850.0,21150.0,418388.0,31.5,103453,-72293,-42970
2006-05-08,21300.0,20000.0,743010.0,29.79,141496,-189596,22010
2006-05-09,20100.0,20100.0,534558.0,29.94,164297,-160407,-10740
2006-05-10,20100.0,20500.0,474272.0,30.53,-11368,118328,-94110
2006-05-11,20350.0,21100.0,831040.0,31.43,74330,493930,-572520
2006-05-12,20800.0,21700.0,661830.0,32.32,-146310,84920,31070
2006-05-15,21600.0,21400.0,258214.0,31.87,-51490,79830,-24510
2006-05-16,21350.0,20050.0,412362.0,29.86,-23020,96680,-55270
2006-05-17,20000.0,20400.0,194865.0,30.38,-18320,23120,4410
2006-05-18,19500.0,19350.0,418847.0,28.82,64202,-8262,-98540
2006-05-19,19000.0,19600.0,227146.0,29.19,-54920,48420,-400
2006-05-22,19650.0,18800.0,187500.0,28.0,13560,-1280,9420
2006-05-23,18800.0,19000.0,189210.0,28.3,-31244,1944,13750
2006-05-24,18850.0,19700.0,300194.0,29.34,29550,900,4250
2006-05-25,19800.0,19100.0,141880.0,28.45,-23660,900,23360
2006-05-26,19550.0,19700.0,225456.0,29.34,8930,12500,-21720
2006-05-29,20000.0,20200.0,165175.0,30.09,-35660,2860,36490
2006-05-30,20300.0,20800.0,262550.0,30.98,-39530,32670,5880
2006-06-01,20650.0,20650.0,229317.0,30.76,-49427,32097,18380
2006-06-02,20900.0,20100.0,179451.0,29.94,-32409,39099,-6360
2006-06-05,20400.0,19000.0,237880.0,28.3,74331,-63221,-10350
2006-06-07,18350.0,18100.0,298616.0,26.96,-38560,-35970,69230
2006-06-08,17900.0,17650.0,364217.0,26.29,-115078,52098,12630
2006-06-09,18000.0,18600.0,275276.0,27.7,10339,-62749,43810
2006-06-12,18400.0,19000.0,172601.0,28.3,-67630,26030,41680
2006-06-13,18500.0,18500.0,222476.0,27.55,-17836,-8384,25460
2006-06-14,18700.0,19000.0,145393.0,28.3,-45906,25456,19130
2006-06-15,19250.0,18950.0,117780.0,28.22,12613,-11613,370
2006-06-16,19500.0,19450.0,141280.0,28.97,-1990,-2630,6150
2006-06-19,19300.0,19250.0,117495.0,28.67,-23690,20060,4150
2006-06-20,18950.0,19100.0,113190.0,28.45,-40425,5325,35530
2006-06-21,18950.0,19850.0,193201.0,29.56,-44152,47182,-3030
2006-06-22,20400.0,20050.0,262260.0,29.86,11400,25610,-26880
2006-06-23,19700.0,20200.0,129700.0,30.09,-26260,13290,35900
2006-06-26,20200.0,20000.0,103634.0,29.79,-25190,13000,9470
2006-06-27,20050.0,20200.0,201592.0,30.09,33165,31455,-41270
2006-06-28,19850.0,20150.0,138717.0,30.01,-46509,41619,6100
2006-06-29,20350.0,20350.0,283730.0,30.31,-63035,103175,-83080
2006-06-30,20550.0,20800.0,283268.0,30.98,-65962,13917,1045
2006-07-03,20750.0,21500.0,361910.0,32.02,-50770,76370,-61660
2006-07-04,21700.0,20950.0,213794.0,31.2,14510,-52640,15300
2006-07-05,20200.0,20550.0,133595.0,30.61,-35175,-1355,9120
2006-07-06,20250.0,20200.0,141460.0,30.09,-22416,5346,6010
2006-07-07,20250.0,20000.0,169663.0,29.79,23253,1917,-23430
2006-07-10,20000.0,20800.0,306678.0,30.98,2060,13350,-25850
2006-07-11,20800.0,20900.0,187150.0,31.13,-45725,17045,34890
2006-07-12,21150.0,21100.0,160835.0,31.43,-32710,4240,34820
2006-07-13,20800.0,21350.0,385045.0,31.8,-57736,105906,-80970
2006-07-14,21000.0,20750.0,170759.0,30.9,-9927,-5887,27664
2006-07-18,20700.0,19100.0,186183.0,28.45,14195,-5095,-21420
2006-07-19,19200.0,19850.0,177776.0,29.56,-68420,17000,61150
2006-07-20,20250.0,20550.0,135327.0,30.61,-31240,42430,-7670
2006-07-21,20550.0,20350.0,76497.0,30.31,11880,-15440,3500
2006-07-24,20450.0,20500.0,105808.0,30.53,-236,1916,-770
2006-07-25,20700.0,20850.0,196878.0,31.05,-39242,48022,-13620
2006-07-26,20800.0,20750.0,129474.0,30.9,-33247,5707,27190
2006-07-27,20800.0,20500.0,214293.0,30.53,930,2400,14950
2006-07-28,20500.0,21200.0,186020.0,31.57,-59110,48910,27740
2006-07-31,21500.0,20800.0,143926.0,30.98,32611,-30411,-2960
2006-08-01,20800.0,20550.0,177135.0,30.61,-9032,16212,-7370
2006-08-02,20250.0,20600.0,145174.0,30.68,11956,6964,-19510
2006-08-03,20700.0,20500.0,144010.0,30.53,5260,35100,-40260
2006-08-04,20400.0,20800.0,229769.0,30.98,18506,11724,-34030
2006-08-07,20850.0,20600.0,264520.0,30.68,97492,-45282,-51080
2006-08-08,20500.0,20750.0,193863.0,30.9,790,14720,-21140
2006-08-09,20800.0,20450.0,199617.0,30.46,4771,12619,-3030
