Symbol,DB하이텍_시가(원),DB하이텍_종가(원),DB하이텍_거래량(주),DB하이텍_PER(IFRS-연결),DB하이텍_순매수수량(개인)(주),DB하이텍_순매수수량(기관계)(주),DB하이텍_순매수수량(외국인계)(주)
2005-08-24,19400.0,19300.0,60073.0,4.64,-7760,14010,-4460
2005-08-25,19050.0,19450.0,56940.0,4.67,-6240,6280,0
2005-08-26,19450.0,19500.0,69567.0,4.69,-12283,11643,0
2005-08-29,19050.0,18700.0,26770.0,4.49,4250,-3930,0
2005-08-30,19500.0,18400.0,25480.0,4.42,9970,-9480,-470
2005-08-31,18300.0,18100.0,48170.0,4.35,32900,-31100,-1000
2005-09-01,18100.0,18450.0,32220.0,4.43,2460,-3790,1060
2005-09-02,18550.0,18350.0,49769.0,4.41,14990,-20880,2160
2005-09-05,18500.0,18800.0,38740.0,4.52,-1110,920,190
2005-09-06,18700.0,19000.0,41711.0,4.57,-12040,16820,450
2005-09-07,19050.0,18800.0,22860.0,4.52,-2930,1600,1330
2005-09-08,18950.0,18800.0,59919.0,4.52,2670,2720,830
2005-09-09,18650.0,18900.0,23240.0,4.54,3600,-3170,-430
2005-09-12,18900.0,18750.0,31710.0,4.51,800,-3460,-340
2005-09-13,18750.0,18550.0,36770.0,4.46,-5650,-5290,9940
2005-09-14,18600.0,18200.0,29830.0,4.37,130,-1090,960
2005-09-15,18000.0,17500.0,132220.0,4.21,95670,-21700,-19610
2005-09-16,17700.0,17750.0,41270.0,4.27,4870,-6710,4760
2005-09-20,19000.0,19100.0,345829.0,4.59,53493,-46023,320
2005-09-21,18750.0,18100.0,144091.0,4.35,7860,-2930,-5350
2005-09-22,18100.0,17850.0,89675.0,4.29,4125,-365,-4410
2005-09-23,17850.0,17500.0,56860.0,4.21,9370,-4590,-4700
2005-09-26,17500.0,17800.0,28744.0,4.28,-1170,1040,-50
2005-09-27,17700.0,17750.0,48242.0,4.27,10070,-14100,30
2005-09-28,18100.0,19000.0,124043.0,4.57,2610,-2660,1990
2005-09-29,19000.0,18800.0,56676.0,4.52,2721,-631,-140
2005-09-30,18850.0,19200.0,80563.0,4.61,-4180,190,190
2005-10-04,19150.0,19900.0,53240.0,4.78,-12196,8106,1010
2005-10-05,20000.0,19450.0,71683.0,4.67,11500,-8770,-80
2005-10-06,19400.0,18700.0,45480.0,4.49,8640,-8690,-1580
2005-10-07,18700.0,18900.0,34331.0,4.54,-10650,9220,430
2005-10-10,19400.0,20000.0,106469.0,4.81,-13040,12390,700
2005-10-11,20000.0,19850.0,72861.0,4.77,-26630,18770,-1580
2005-10-12,19850.0,19900.0,124790.0,4.78,-7980,7530,-4490
2005-10-13,19500.0,19800.0,75481.0,4.76,1650,6700,-2220
2005-10-14,19700.0,19350.0,39650.0,4.65,1800,1220,-1380
2005-10-17,19550.0,18600.0,50110.0,4.47,-4910,9020,-1120
2005-10-18,18600.0,18500.0,46019.0,4.45,-770,3310,210
2005-10-19,18300.0,18350.0,59851.0,4.41,-9680,11590,-1260
2005-10-20,18050.0,18900.0,112599.0,4.54,3690,-280,-610
2005-10-21,19000.0,19850.0,334437.0,4.77,22650,-20940,3420
2005-10-24,20000.0,20450.0,237899.0,4.92,-4499,5969,-4470
2005-10-25,20200.0,20150.0,173380.0,4.84,-10120,9240,0
2005-10-26,20050.0,20600.0,164921.0,4.95,-51990,51820,380
2005-10-27,20600.0,20800.0,140540.0,5.0,-30610,26210,0
2005-10-28,20600.0,20200.0,46360.0,4.86,-8170,8710,-300
2005-10-31,20450.0,20750.0,60224.0,4.99,-21490,20940,-40
2005-11-01,20600.0,20300.0,86714.0,4.88,28890,-25470,170
2005-11-02,20250.0,20400.0,161009.0,4.9,320,390,1350
2005-11-03,20850.0,20550.0,52840.0,4.94,-11680,22330,-10090
2005-11-04,20550.0,20750.0,66830.0,4.99,-3040,2680,360
2005-11-07,20800.0,21600.0,104558.0,5.19,-16510,14270,-1300
2005-11-08,21700.0,21600.0,50190.0,5.19,2700,-3230,360
2005-11-09,21850.0,22100.0,109201.0,5.31,8800,3360,-14210
2005-11-10,22200.0,21850.0,54992.0,5.25,-8420,70,-3380
2005-11-11,21900.0,21450.0,77760.0,5.16,-7020,5980,-620
2005-11-14,21350.0,21150.0,73411.0,5.08,11260,-11110,-50
2005-11-15,21000.0,20200.0,147218.0,4.86,18600,-18600,0
2005-11-16,20050.0,20000.0,93210.0,4.81,26270,-26350,200
2005-11-17,19850.0,19600.0,115056.0,4.71,2900,-4970,1870
2005-11-18,19800.0,19300.0,128140.0,4.64,40940,-10950,-29990
2005-11-21,19450.0,19450.0,66192.0,4.67,3050,-3460,410
2005-11-22,19500.0,18900.0,64408.0,4.54,9980,-9280,-2050
2005-11-23,19050.0,18900.0,85210.0,4.54,13640,-10320,2940
2005-11-24,18900.0,19000.0,58761.0,4.57,2913,-6673,3780
2005-11-25,18900.0,19000.0,112234.0,4.57,4870,3780,-8650
2005-11-28,19000.0,18900.0,50510.0,4.54,8140,-8060,-80
2005-11-29,18850.0,18600.0,56460.0,4.47,-7580,-3550,10480
2005-11-30,18650.0,19350.0,80910.0,4.65,-14180,13980,200
2005-12-01,19250.0,19250.0,34331.0,4.63,4140,-3770,-210
2005-12-02,19100.0,18800.0,61163.0,4.52,-410,270,90
2005-12-05,19000.0,18600.0,64910.0,4.47,9510,-6040,1030
2005-12-06,18400.0,18250.0,70210.0,4.39,17320,-18130,810
2005-12-07,18400.0,17600.0,111720.0,4.23,54190,-44430,-6260
2005-12-08,17600.0,17250.0,88069.0,4.15,26350,-4280,-13060
2005-12-09,17250.0,17250.0,58520.0,4.15,20200,-25770,5570
2005-12-12,17050.0,17300.0,63772.0,4.16,17520,-19950,2430
2005-12-13,17700.0,17450.0,63770.0,4.19,28470,-26670,200
2005-12-14,17600.0,17200.0,97487.0,4.13,44860,-43990,-870
2005-12-15,17350.0,16850.0,95127.0,4.05,38010,-38270,-10
2005-12-16,16800.0,16200.0,138991.0,3.89,54820,-50900,-3920
2005-12-19,16000.0,16150.0,59321.0,3.88,12133,-9173,-50
2005-12-20,15900.0,16550.0,59523.0,3.98,930,-840,-10
2005-12-21,16600.0,16450.0,32922.0,3.95,9350,-9550,200
2005-12-22,16550.0,15700.0,86701.0,3.77,18670,-18960,310
2005-12-23,15850.0,16050.0,36920.0,3.86,1940,-2690,750
2005-12-26,16150.0,16900.0,64270.0,4.06,-1230,1130,20
2005-12-27,16900.0,16700.0,37871.0,4.01,-2429,2360,150
2005-12-28,16400.0,16550.0,22040.0,3.98,480,-480,0
2005-12-29,16200.0,16700.0,39516.0,4.01,4710,-4730,20
2006-01-02,16550.0,16400.0,30260.0,14.51,13875,-13805,-70
2006-01-03,16500.0,16200.0,45796.0,14.33,4060,-3950,-20
2006-01-04,16200.0,16100.0,62340.0,14.24,8430,-950,-7480
2006-01-05,16100.0,16800.0,86180.0,14.86,-3560,3200,360
2006-01-06,17000.0,17750.0,163754.0,15.7,-31590,32250,-610
2006-01-09,18000.0,17400.0,45380.0,15.39,-2130,-440,-380
2006-01-10,17250.0,17100.0,34340.0,15.13,670,-1440,770
2006-01-11,17050.0,16900.0,31380.0,14.95,-7890,410,7480
2006-01-12,17000.0,17350.0,38530.0,15.35,970,-2410,3360
2006-01-13,17350.0,17400.0,44950.0,15.39,10450,-760,-9690
2006-01-16,17400.0,17400.0,25956.0,15.39,-1280,730,550
2006-01-17,17500.0,17300.0,63281.0,15.3,1950,-1530,-360
2006-01-18,17350.0,16550.0,68881.0,14.64,3950,1750,-5740
2006-01-19,16600.0,16400.0,26113.0,14.51,780,-750,-110
2006-01-20,16250.0,15600.0,36170.0,13.8,2520,-1860,-660
2006-01-23,14900.0,14500.0,54681.0,12.83,-4740,4750,-10
2006-01-24,14900.0,14400.0,56339.0,12.74,-2300,2240,60
2006-01-25,14200.0,14750.0,53374.0,13.05,9770,-11020,1250
2006-01-26,14850.0,14900.0,16630.0,13.18,-410,270,320
2006-01-27,15000.0,15450.0,26680.0,13.67,1610,-1790,210
2006-01-31,15400.0,15400.0,21610.0,13.62,-960,1040,0
2006-02-01,15200.0,14750.0,28590.0,13.05,-2710,2890,-150
2006-02-02,14800.0,15300.0,31920.0,13.53,-380,50,30
2006-02-03,15250.0,14800.0,21390.0,13.09,4395,-3235,-1270
2006-02-06,14550.0,14850.0,30218.0,13.14,-16721,17371,-350
2006-02-07,14650.0,14350.0,30321.0,12.69,3422,-3722,0
2006-02-08,14250.0,14200.0,23290.0,12.56,1710,-2210,0
2006-02-09,14250.0,14300.0,14490.0,12.65,310,-830,200
2006-02-10,14600.0,14800.0,23602.0,13.09,1790,-2090,0
2006-02-13,14900.0,14900.0,16350.0,13.18,2180,-1780,0
2006-02-14,15100.0,15400.0,40360.0,13.62,-3090,3500,-490
2006-02-15,15500.0,15400.0,27780.0,13.62,3530,-3530,0
2006-02-16,15600.0,15000.0,16930.0,13.27,-2870,2470,0
2006-02-17,15000.0,15450.0,33380.0,13.67,2230,90,-2240
2006-02-20,15450.0,15500.0,16310.0,13.71,-4390,4850,-550
2006-02-21,15700.0,15400.0,16080.0,13.62,630,90,-350
2006-02-22,15750.0,15400.0,27404.0,13.62,5170,-4180,-960
2006-02-23,15400.0,15500.0,16300.0,13.71,-4690,2370,2290
2006-02-24,15750.0,16000.0,17920.0,14.15,-1960,1360,510
2006-02-27,16500.0,16250.0,13690.0,14.38,-410,960,-640
2006-02-28,16400.0,15850.0,10220.0,14.02,3320,-710,20
2006-03-02,15600.0,15550.0,10320.0,13.76,-120,-160,280
2006-03-03,16050.0,15100.0,19924.0,13.36,3434,-3904,90
2006-03-06,15100.0,15500.0,17980.0,13.71,310,-120,-190
2006-03-07,15450.0,14850.0,27030.0,13.14,11790,-11250,-1240
2006-03-08,15250.0,14600.0,21890.0,12.92,-2100,2790,-650
2006-03-09,14900.0,14700.0,13560.0,13.0,590,430,-140
2006-03-10,14650.0,14900.0,9998.0,13.18,1261,-1651,390
2006-03-13,14850.0,14900.0,10277.0,13.18,120,-240,120
2006-03-14,14850.0,14850.0,11090.0,13.14,2160,-2410,150
2006-03-15,14900.0,15600.0,43605.0,13.8,-9150,8910,440
2006-03-16,15600.0,15800.0,37450.0,13.98,-10710,10620,90
2006-03-17,15700.0,16250.0,36550.0,14.38,-10950,7690,210
2006-03-20,16300.0,16500.0,37160.0,14.6,-9160,8010,150
2006-03-21,16350.0,16850.0,38552.0,14.91,-15610,15170,440
2006-03-22,16850.0,16850.0,82930.0,14.91,-31370,1920,22770
2006-03-23,16900.0,16800.0,13480.0,14.86,-1150,2250,-110
2006-03-24,16650.0,16750.0,20670.0,14.82,-5490,4630,180
2006-03-27,16450.0,16550.0,25786.0,14.64,11890,-12030,140
2006-03-28,16300.0,16850.0,17714.0,14.91,-7020,2390,0
2006-03-29,16600.0,16750.0,8950.0,14.82,-3650,3590,-100
2006-03-30,16400.0,16700.0,19845.0,14.77,6340,-6680,300
2006-03-31,16700.0,16650.0,22554.0,14.73,1390,-6270,740
2006-04-03,16900.0,16850.0,15431.0,14.91,-6730,5010,1150
2006-04-04,16750.0,16800.0,24880.0,14.86,11200,-11080,30
2006-04-05,16700.0,16750.0,25022.0,14.82,-1070,1500,-330
2006-04-06,16750.0,16950.0,31741.0,14.99,-9411,4820,4310
2006-04-07,17100.0,16900.0,21060.0,14.95,-2250,2480,-330
2006-04-10,16900.0,17000.0,27213.0,15.04,-4770,4030,90
2006-04-11,17000.0,17000.0,26390.0,15.04,-7370,7280,-10
2006-04-12,16850.0,16900.0,17231.0,14.95,270,-280,50
2006-04-13,16800.0,17000.0,27140.0,15.04,1160,290,-180
2006-04-14,17000.0,17200.0,54090.0,15.22,2430,-2870,440
2006-04-17,17450.0,17000.0,50590.0,15.04,1120,-820,-240
2006-04-18,16900.0,17000.0,43560.0,15.04,12000,-11900,-100
2006-04-19,17000.0,17150.0,30500.0,15.17,-2740,2210,530
2006-04-20,17050.0,17150.0,24718.0,15.17,4206,-4136,-70
2006-04-21,17300.0,17950.0,67005.0,15.88,5640,-7640,1040
2006-04-24,18100.0,18200.0,43996.0,16.1,-3010,-1400,4490
2006-04-25,18200.0,18200.0,31017.0,16.1,-12720,12980,-300
2006-04-26,18250.0,18250.0,38981.0,16.14,-1770,2510,0
2006-04-27,18250.0,17850.0,28538.0,15.79,-1650,1950,0
2006-04-28,17500.0,17300.0,79187.0,15.3,33890,-6730,-25840
2006-05-02,17400.0,16900.0,46390.0,14.95,14250,-440,-13810
2006-05-03,16950.0,17200.0,26845.0,15.22,-12420,5920,7160
2006-05-04,17350.0,16700.0,20030.0,14.77,-30,-1860,1850
2006-05-08,16750.0,17100.0,18680.0,15.13,390,-580,90
2006-05-09,17000.0,17300.0,16580.0,15.3,2680,-2580,-100
2006-05-10,17200.0,17300.0,15741.0,15.3,140,-140,0
2006-05-11,17300.0,17400.0,19030.0,15.39,-3530,3350,10
2006-05-12,17400.0,17150.0,16764.0,15.17,4250,-4220,-10
2006-05-15,17000.0,16350.0,32930.0,14.46,17000,-16850,0
2006-05-16,16350.0,15850.0,15390.0,14.02,-2040,1010,0
2006-05-17,16300.0,16000.0,23649.0,14.15,3360,-3410,0
2006-05-18,15250.0,15050.0,38101.0,13.31,4380,-4000,0
2006-05-19,15050.0,15150.0,31110.0,13.4,4820,-4820,0
2006-05-22,15400.0,15000.0,38280.0,13.27,12080,-11980,0
2006-05-23,15000.0,15150.0,22230.0,13.4,-4110,4210,0
2006-05-24,15100.0,16150.0,42476.0,14.29,1480,-1130,0
2006-05-25,15950.0,18550.0,827458.0,16.41,25376,-20246,0
2006-05-26,20500.0,21300.0,495451.0,18.84,15160,6120,-21270
2006-05-29,23500.0,22200.0,1031627.0,19.64,18290,-13290,260
2006-05-30,22300.0,22150.0,681316.0,19.59,2140,-1830,-310
2006-06-01,21500.0,19100.0,648326.0,16.9,-34733,-617,34590
2006-06-02,19650.0,19300.0,606322.0,17.07,14660,1840,-16820
2006-06-05,19750.0,18000.0,422748.0,15.92,8620,-3610,-4540
2006-06-07,17100.0,15950.0,409184.0,14.11,-11140,4040,7300
2006-06-08,15800.0,15900.0,331001.0,14.07,-12779,21829,-10880
2006-06-09,16350.0,16100.0,240453.0,14.24,280,-2030,750
2006-06-12,16100.0,16800.0,275443.0,14.86,-9690,-380,13050
2006-06-13,16500.0,17000.0,296137.0,15.04,988,7602,-8570
2006-06-14,16750.0,17300.0,186879.0,15.3,16485,-3805,-12860
2006-06-15,17650.0,16500.0,210224.0,14.6,6770,-590,0
2006-06-16,17000.0,16600.0,121599.0,14.68,-3450,450,0
2006-06-19,16450.0,16050.0,99429.0,14.2,-2360,-950,3150
2006-06-20,16050.0,16100.0,195980.0,14.24,3040,-330,-700
2006-06-21,16300.0,16150.0,99365.0,14.29,2450,-40,-2410
2006-06-22,16350.0,15850.0,103170.0,14.02,-2150,2270,640
2006-06-23,15800.0,15300.0,82050.0,13.53,-750,-680,1520
2006-06-26,15250.0,15750.0,83388.0,13.93,-4223,843,3320
2006-06-27,16100.0,18100.0,309228.0,16.01,1780,-1370,-2410
2006-06-28,18950.0,17650.0,749186.0,15.61,7270,-1300,-3550
2006-06-29,17900.0,17900.0,260885.0,15.83,-3540,1780,1580
2006-06-30,18300.0,18350.0,405274.0,16.23,-3060,-30,5090
2006-07-03,18250.0,18350.0,147398.0,16.23,1960,-1340,-500
2006-07-04,18600.0,17500.0,173211.0,15.48,4840,-230,-4550
2006-07-05,16550.0,16850.0,126100.0,14.91,-380,60,320
2006-07-06,16650.0,16150.0,109751.0,14.29,240,-410,170
2006-07-07,16450.0,16600.0,104477.0,14.68,-7940,-550,7490
2006-07-10,16950.0,17900.0,292022.0,15.83,8160,1430,-9110
2006-07-11,18000.0,17400.0,106075.0,15.39,-3525,210,3425
2006-07-12,17700.0,17450.0,108796.0,15.44,400,1030,-1470
2006-07-13,17150.0,17050.0,84512.0,15.08,5080,-1620,-3390
2006-07-14,16700.0,17200.0,145504.0,15.22,6970,-3190,-3710
2006-07-18,18700.0,17850.0,310120.0,15.79,2920,3980,-900
2006-07-19,17650.0,18000.0,153804.0,15.92,4072,-4302,0
2006-07-20,18400.0,17800.0,131104.0,15.75,-130,940,0
2006-07-21,17500.0,17900.0,71002.0,15.83,-360,-100,100
2006-07-24,18100.0,18600.0,172922.0,16.45,390,-400,30
2006-07-25,18900.0,18600.0,105613.0,16.45,-2700,1950,1060
2006-07-26,18600.0,18600.0,99140.0,16.45,-2710,-270,2930
2006-07-27,18850.0,18650.0,174114.0,16.5,-3140,3110,0
2006-07-28,18900.0,18850.0,86129.0,16.68,-990,880,0
2006-07-31,19100.0,18350.0,97561.0,16.23,340,-340,0
2006-08-01,18350.0,17900.0,97745.0,15.83,-820,820,0
2006-08-02,17800.0,18050.0,57390.0,15.97,-2030,260,1710
2006-08-03,18250.0,17500.0,76232.0,15.48,2110,-840,-1210
2006-08-04,17550.0,17850.0,48467.0,15.79,-2520,1380,1080
2006-08-07,17950.0,17500.0,26365.0,15.48,1500,-1760,320
2006-08-08,17400.0,17750.0,41290.0,15.7,-7090,3210,3580
2006-08-09,17850.0,17750.0,28196.0,15.7,-1390,260,1130
2006-08-10,17900.0,17550.0,42191.0,15.53,2330,-2600,0
2006-08-11,17700.0,17450.0,39667.0,15.44,-2000,-280,2410
2006-08-14,17100.0,17200.0,41454.0,15.22,-2500,2080,-160
2006-08-16,17200.0,16900.0,116765.0,14.95,32700,1860,-34230
2006-08-17,16950.0,17250.0,49040.0,15.26,-1080,190,890
2006-08-18,17150.0,16900.0,65889.0,14.95,1360,-950,-410
2006-08-21,16900.0,16550.0,55228.0,14.64,1450,-1190,-230
2006-08-22,16200.0,16750.0,49260.0,14.82,-910,350,480
2006-08-23,16650.0,16750.0,40370.0,14.82,2207,-1967,-160
2006-08-24,17050.0,17700.0,148640.0,15.66,1500,-1390,40
2006-08-25,17750.0,17700.0,42015.0,15.66,-2960,2370,90
2006-08-28,17800.0,17700.0,32202.0,15.66,240,-510,30
2006-08-29,17750.0,17700.0,89661.0,15.66,23630,-23730,340
2006-08-30,17750.0,17800.0,48471.0,15.75,-2250,-110,2330
2006-08-31,18000.0,18000.0,67782.0,15.92,-6551,4521,1330
2006-09-01,18050.0,17800.0,46210.0,15.75,-630,240,360
2006-09-04,17850.0,17600.0,41311.0,15.57,2210,140,-1660
2006-09-05,17600.0,17400.0,63130.0,15.39,710,-180,-370
2006-09-06,17400.0,17200.0,37622.0,15.22,1660,-1370,-100
2006-09-07,17150.0,17300.0,35898.0,15.3,-910,1050,-220
2006-09-08,17650.0,18250.0,733158.0,16.14,-480,-60,630
2006-09-11,18000.0,17600.0,146608.0,15.57,6400,-1600,-4350
2006-09-12,17600.0,18950.0,902884.0,16.76,3600,-560,-3140
2006-09-13,19300.0,20550.0,986384.0,18.18,760,-420,-100
2006-09-14,20500.0,19700.0,295446.0,17.43,-4080,5040,590
2006-09-15,19950.0,19950.0,293070.0,17.65,680,-510,-170
2006-09-18,19900.0,19700.0,199570.0,17.43,-3790,2000,1770
2006-09-19,19750.0,19700.0,154999.0,17.43,-40,-1290,780
2006-09-20,19700.0,19700.0,174111.0,17.43,1420,1160,-3120
2006-09-21,19750.0,20700.0,315046.0,18.31,-80,560,-300
2006-09-22,20800.0,20150.0,209848.0,17.83,8200,-700,-7420
2006-09-25,20150.0,21000.0,200828.0,18.58,-4820,1730,2180
2006-09-26,21000.0,20350.0,122137.0,18.0,4250,-1500,-2060
2006-09-27,20350.0,19850.0,128350.0,17.56,-8330,1690,6700
2006-09-28,19900.0,20400.0,72570.0,18.05,-5750,130,5560
2006-09-29,20450.0,20400.0,73726.0,18.05,-2000,-100,2160
2006-10-02,20000.0,20200.0,53420.0,17.87,-7440,1680,5380
2006-10-04,20000.0,19200.0,58980.0,16.98,1590,-1310,310
2006-10-09,19000.0,17400.0,154205.0,15.39,-6100,-730,7700
2006-10-10,17400.0,18100.0,73620.0,16.01,-8290,-590,8880
2006-10-11,17850.0,18000.0,64282.0,15.92,-1070,360,5560
2006-10-12,18050.0,18600.0,62870.0,16.45,-5130,2790,2420
2006-10-13,19000.0,18750.0,46205.0,16.59,-3550,1640,1850
2006-10-16,18750.0,18500.0,56850.0,16.37,-640,160,-990
2006-10-17,18550.0,18250.0,36361.0,16.14,-820,770,20
2006-10-18,18100.0,18400.0,37880.0,16.28,-10280,720,9530
2006-10-19,18450.0,18550.0,46543.0,16.41,881,-931,-200
2006-10-20,18450.0,18400.0,32150.0,16.28,5460,430,-4400
2006-10-23,18500.0,18700.0,40733.0,16.54,-1270,890,340
2006-10-24,18950.0,18900.0,44900.0,16.72,-9670,-490,10000
2006-10-25,19100.0,19000.0,38537.0,16.81,-360,830,-210
2006-10-26,19000.0,18800.0,25570.0,16.63,1360,100,-1590
2006-10-27,18850.0,19000.0,48072.0,16.81,110,480,-750
2006-10-30,19000.0,18700.0,20440.0,16.54,450,500,-1110
2006-10-31,19000.0,18600.0,28670.0,16.45,340,150,-430
2006-11-01,18900.0,19200.0,63212.0,16.98,-6660,3540,1470
2006-11-02,19150.0,19950.0,77320.0,17.65,5320,-1220,-2660
2006-11-03,20000.0,19800.0,41222.0,17.52,1640,1090,-2330
2006-11-06,19900.0,19500.0,36180.0,17.25,1820,1180,-2800
2006-11-07,19550.0,19900.0,68192.0,17.6,-8550,9340,-930
2006-11-08,19850.0,19900.0,40489.0,17.6,-4870,-20,-5110
2006-11-09,19700.0,19600.0,39871.0,17.34,2150,-740,-1310
2006-11-10,19550.0,19500.0,30511.0,17.25,280,1210,-520
2006-11-13,19700.0,19600.0,30430.0,17.34,-477,397,80
2006-11-14,19650.0,19700.0,46752.0,17.43,2170,930,-1120
2006-11-15,19750.0,19600.0,36410.0,17.34,8740,1100,-8810
2006-11-16,19600.0,19250.0,51670.0,17.03,11910,-180,-11730
2006-11-17,19300.0,19200.0,38580.0,16.98,-6330,1380,4950
2006-11-20,19200.0,18900.0,40055.0,16.72,1300,-270,-1030
2006-11-21,18900.0,19750.0,248540.0,17.47,4550,-5730,180
2006-11-22,19900.0,21400.0,217713.0,18.93,-39150,38910,-760
2006-11-23,21600.0,21400.0,123642.0,18.93,1960,1780,-4260
2006-11-24,21400.0,22100.0,159860.0,19.55,-26570,24670,1330
2006-11-27,22100.0,22650.0,161510.0,20.04,-18610,19100,-490
2006-11-28,22200.0,22150.0,71650.0,19.59,-9810,9850,230
2006-11-29,22500.0,22000.0,57390.0,19.46,-3460,3940,-520
2006-11-30,22200.0,21600.0,51110.0,19.11,-2110,160,1950
2006-12-01,21600.0,21550.0,39940.0,19.06,-5345,4715,630
2006-12-04,21550.0,20900.0,73802.0,18.49,-900,190,800
2006-12-05,21100.0,20850.0,42141.0,18.44,-2460,2320,40
2006-12-06,20950.0,21400.0,74030.0,18.93,-280,210,70
2006-12-07,21500.0,21100.0,47670.0,18.67,1820,1170,-2830
2006-12-08,20950.0,20400.0,34705.0,18.05,850,-360,-490
2006-12-11,20250.0,20050.0,37010.0,17.74,-2920,1510,1410
2006-12-12,20100.0,19900.0,45825.0,17.6,710,-1020,-140
2006-12-13,20250.0,20050.0,38950.0,17.74,-430,-1260,1610
2006-12-14,20000.0,20900.0,54470.0,18.49,-12800,720,13420
2006-12-15,21000.0,20950.0,44905.0,18.53,1885,-1315,-480
2006-12-18,21000.0,21000.0,24320.0,18.58,-2020,1260,760
2006-12-19,21200.0,20550.0,37970.0,18.18,7830,1840,310
2006-12-20,20600.0,20700.0,26785.0,18.31,-1290,780,440
2006-12-21,20750.0,20400.0,31012.0,18.05,10,230,-280
2006-12-22,20400.0,20500.0,63170.0,18.14,-2060,-90,2240
2006-12-26,20400.0,20350.0,33390.0,18.0,-1000,550,600
2006-12-27,20200.0,20050.0,23650.0,17.74,900,-570,-330
2006-12-28,20100.0,20200.0,30640.0,17.87,4980,-9440,4460
2007-01-02,20400.0,20300.0,31940.0,4613.64,2620,-2620,40
2007-01-03,20500.0,19950.0,41527.0,4534.09,12675,-11155,-720
2007-01-04,20000.0,19800.0,37203.0,4500.0,3080,-1600,-1430
2007-01-05,19600.0,19300.0,34871.0,4386.36,6290,-2420,-3800
2007-01-08,19100.0,18900.0,36272.0,4295.45,2260,-2060,-200
2007-01-09,18750.0,19200.0,41111.0,4363.64,4080,-360,-4920
2007-01-10,19000.0,18700.0,32191.0,4250.0,3181,-1610,-1961
2007-01-11,18600.0,19100.0,29257.0,4340.91,210,1020,0
2007-01-12,19300.0,19100.0,22542.0,4340.91,530,-140,-230
2007-01-15,19150.0,19400.0,36020.0,4409.09,21770,-21410,-230
2007-01-16,19500.0,19000.0,16630.0,4318.18,640,310,-1110
2007-01-17,18900.0,18650.0,29800.0,4238.64,2130,-1420,-610
2007-01-18,18450.0,18750.0,26640.0,4261.36,4330,-4480,150
2007-01-19,18600.0,18150.0,24100.0,4125.0,2030,-880,-990
2007-01-22,17950.0,17800.0,35100.0,4045.45,15560,-14360,0
2007-01-23,17600.0,17350.0,37170.0,3943.18,-1490,140,150
2007-01-24,17350.0,17650.0,48650.0,4011.36,18610,-20130,1520
2007-01-25,17750.0,17800.0,32191.0,4045.45,-1480,1240,240
2007-01-26,17700.0,17600.0,16091.0,4000.0,1340,-1410,90
2007-01-29,17650.0,17700.0,33150.0,4022.73,1510,-1280,-230
2007-01-30,17700.0,17950.0,18344.0,4079.55,-2300,1290,1010
2007-01-31,18000.0,17550.0,21680.0,3988.64,2140,-1610,-360
2007-02-01,17700.0,17600.0,35101.0,4000.0,10460,-11720,1230
2007-02-02,17700.0,18100.0,32520.0,4113.64,-1590,-980,2600
2007-02-05,18200.0,18400.0,38880.0,4181.82,7470,-7530,50
2007-02-06,18500.0,18750.0,28124.0,4261.36,-150,930,20
2007-02-07,18800.0,18850.0,20860.0,4284.09,-1280,1140,100
2007-02-08,18750.0,18850.0,17670.0,4284.09,-3170,2880,380
2007-02-09,18850.0,19050.0,48636.0,4329.55,-10030,-350,10230
2007-02-12,18900.0,18800.0,20276.0,4272.73,-2870,-540,3470
2007-02-13,19150.0,18900.0,31593.0,4295.45,1250,-9300,8110
2007-02-14,19200.0,19350.0,44660.0,4397.73,-12770,3080,9600
2007-02-15,19600.0,19500.0,18668.0,4431.82,-3749,-131,3880
2007-02-16,19600.0,19550.0,16500.0,4443.18,350,-280,-10
2007-02-20,19150.0,18400.0,200890.0,4181.82,-44180,59700,-7070
2007-02-21,18350.0,18350.0,63530.0,4170.45,-16950,18220,-1220
2007-02-22,18400.0,18450.0,69830.0,4193.18,-16610,16590,-90
2007-02-23,18400.0,18450.0,46230.0,4193.18,-14450,14330,60
2007-02-26,18600.0,18550.0,54800.0,4215.91,3830,-3890,60
2007-02-27,18600.0,18600.0,32550.0,4227.27,1300,-1270,0
2007-02-28,18250.0,18450.0,65587.0,4193.18,-10670,13650,-2900
2007-03-02,18550.0,18250.0,30666.0,4147.73,1150,200,-1330
2007-03-05,18100.0,17900.0,19380.0,4068.18,-6120,6130,-10
2007-03-06,18500.0,18750.0,221485.0,4261.36,35670,-34270,800
2007-03-07,18950.0,18750.0,90791.0,4261.36,28290,-28230,-60
2007-03-08,18750.0,19050.0,105280.0,4329.55,30310,-33230,2920
2007-03-09,19100.0,18900.0,45546.0,4295.45,-4050,-1810,-3380
2007-03-12,18800.0,18750.0,51698.0,4261.36,4900,-460,-4090
2007-03-13,18800.0,19100.0,98494.0,4340.91,-48690,-310,0
2007-03-14,19250.0,19200.0,77090.0,4363.64,-49540,-140,-300
2007-03-15,19800.0,19650.0,153155.0,4465.91,-91220,1110,110
2007-03-16,19950.0,19750.0,95940.0,4488.64,-46860,0,-3140
2007-03-19,19750.0,19550.0,37600.0,4443.18,-495,335,160
2007-03-20,19500.0,19700.0,131650.0,4477.27,-77900,25220,2980
