Symbol,메리츠종금증권_시가(원),메리츠종금증권_종가(원),메리츠종금증권_거래량(주),메리츠종금증권_PER(IFRS-연결),메리츠종금증권_순매수수량(개인)(주),메리츠종금증권_순매수수량(기관계)(주),메리츠종금증권_순매수수량(외국인계)(주)
2014-03-10,2085.0,2115.0,1972683.0,12.44,-145725,285765,-430
2014-03-11,2095.0,2155.0,3346377.0,12.68,-394788,859938,-63200
2014-03-12,2140.0,2135.0,1083703.0,12.56,-28317,178377,-61340
2014-03-13,2140.0,2155.0,631409.0,12.68,-114051,52141,74480
2014-03-14,2120.0,2155.0,620291.0,12.68,-173514,203914,-4150
2014-03-17,2165.0,2160.0,1427747.0,12.71,-173798,506398,-208070
2014-03-18,2160.0,2190.0,2333818.0,12.89,-405579,845779,-88210
2014-03-19,2190.0,2195.0,1659247.0,12.91,-218000,507891,899
2014-03-20,2185.0,2190.0,1375448.0,12.89,-372385,527685,54480
2014-03-21,2185.0,2260.0,2342108.0,13.3,-410363,291483,468330
2014-03-24,2260.0,2240.0,1695775.0,13.18,-245016,861256,-613290
2014-03-25,2245.0,2315.0,2048454.0,13.62,-480574,498384,243090
2014-03-26,2325.0,2300.0,1492048.0,13.53,226450,75550,-149510
2014-03-27,2300.0,2215.0,1549627.0,13.04,-162532,181162,24960
2014-03-28,2230.0,2240.0,1223672.0,13.18,-214712,179392,65290
2014-03-31,2245.0,2280.0,1045766.0,13.41,-254143,182083,108940
2014-04-01,2290.0,2290.0,993099.0,13.47,-102120,221410,-59380
2014-04-02,2305.0,2290.0,1622456.0,13.47,36801,-11451,79680
2014-04-03,2290.0,2240.0,1465239.0,13.18,221521,-27151,-180210
2014-04-04,2230.0,2190.0,3914988.0,12.89,-578236,1046576,-486090
2014-04-07,2175.0,2170.0,1191750.0,12.77,67267,-132667,131200
2014-04-08,2160.0,2175.0,993466.0,12.8,-161239,178539,-17700
2014-04-09,2180.0,2240.0,1240026.0,13.18,-329339,440559,-35010
2014-04-10,2255.0,2180.0,715535.0,12.83,85331,-81881,-3450
2014-04-11,2120.0,2200.0,923618.0,12.95,-151476,54136,110540
2014-04-14,2180.0,2195.0,586092.0,12.91,35246,70484,-105580
2014-04-15,2195.0,2230.0,1821720.0,13.12,-691824,924214,-2930
2014-04-16,2250.0,2215.0,652198.0,13.04,132872,-86442,-48000
2014-04-17,2215.0,2190.0,1025298.0,12.89,-231029,280839,-37990
2014-04-18,2180.0,2220.0,901284.0,13.06,-244288,220328,17040
2014-04-21,2200.0,2230.0,757084.0,13.12,-298180,353343,-58263
2014-04-22,2210.0,2230.0,596338.0,13.12,-175245,234125,-59090
2014-04-23,2235.0,2220.0,933628.0,13.06,-383621,537601,-117510
2014-04-24,2230.0,2240.0,1058882.0,13.18,100169,198711,-297000
2014-04-25,2245.0,2310.0,2772381.0,13.59,-574051,594461,149970
2014-04-28,2345.0,2300.0,1458644.0,13.53,306098,-44198,-165590
2014-04-29,2290.0,2305.0,2201603.0,13.56,-544199,516999,49510
2014-04-30,2300.0,2265.0,1138977.0,13.32,126830,-74950,-45660
2014-05-02,2265.0,2270.0,1008402.0,13.36,163008,-117428,-45580
2014-05-07,2315.0,2270.0,1317440.0,13.36,-4752,24652,-19900
2014-05-08,2270.0,2265.0,710747.0,13.32,6102,-69904,66782
2014-05-09,2270.0,2290.0,615270.0,13.47,-148960,-28480,177440
2014-05-12,2275.0,2265.0,617070.0,13.32,96970,-108940,11970
2014-05-13,2295.0,2285.0,826503.0,13.45,-186020,115650,122550
2014-05-14,2275.0,2290.0,668371.0,13.47,-162991,60330,128671
2014-05-15,2295.0,2300.0,731907.0,13.53,-72411,87031,-9520
2014-05-16,2280.0,2240.0,1019792.0,13.18,257969,-324019,64050
2014-05-19,2240.0,2240.0,683927.0,13.18,23613,-154653,134870
2014-05-20,2250.0,2265.0,435669.0,13.32,-123426,-12148,145694
2014-05-21,2265.0,2215.0,480330.0,13.04,75826,-49986,-25840
2014-05-22,2215.0,2200.0,528305.0,12.95,-32498,17350,15148
2014-05-23,2195.0,2230.0,545698.0,13.12,-64515,5055,62460
2014-05-26,2230.0,2205.0,967999.0,12.97,-54104,108764,-51160
2014-05-27,2205.0,2270.0,967818.0,13.36,-316618,254748,81870
2014-05-28,2270.0,2275.0,698637.0,13.38,-191173,152243,-49320
2014-05-29,2265.0,2260.0,354043.0,13.3,-11775,40298,-1563
2014-05-30,2285.0,2300.0,1192105.0,13.53,-377259,275246,223963
2014-06-02,2305.0,2295.0,620897.0,13.5,107621,-13034,-103487
2014-06-03,2310.0,2290.0,586993.0,13.47,-11044,17297,4797
2014-06-05,2300.0,2275.0,605174.0,13.38,-30124,62077,17087
2014-06-09,2275.0,2230.0,630104.0,13.12,191895,-163690,-5272
2014-06-10,2210.0,2270.0,436494.0,13.36,-76208,-4111,71299
2014-06-11,2280.0,2295.0,579305.0,13.5,-168829,99757,131853
2014-06-12,2295.0,2290.0,307857.0,13.47,-19875,-34511,54386
2014-06-13,2290.0,2220.0,630552.0,13.06,219987,-290591,69604
2014-06-16,2220.0,2220.0,528163.0,13.06,209736,-169586,-40150
2014-06-17,2235.0,2185.0,1343535.0,12.86,196712,-322431,41854
2014-06-18,2195.0,2145.0,992684.0,12.62,200149,-456329,155840
2014-06-19,2145.0,2155.0,1284503.0,12.68,59945,-330967,278353
2014-06-20,2155.0,2205.0,736534.0,12.97,-55285,15887,151972
2014-06-23,2225.0,2205.0,324109.0,12.97,18855,-44306,30451
2014-06-24,2195.0,2170.0,1120379.0,12.77,-216393,26008,134625
2014-06-25,2155.0,2155.0,491616.0,12.68,-94528,-83372,187530
2014-06-26,2165.0,2150.0,408132.0,12.65,35108,-76037,56452
2014-06-27,2130.0,2150.0,244947.0,12.65,-66475,45724,23672
2014-06-30,2135.0,2160.0,337543.0,12.71,45241,-108648,73106
2014-07-01,2170.0,2175.0,388807.0,12.8,3809,-87839,82919
2014-07-02,2195.0,2255.0,941770.0,13.27,-184811,257751,-67940
2014-07-03,2255.0,2380.0,1584070.0,14.01,-589064,656651,-57734
2014-07-04,2405.0,2460.0,2049328.0,14.48,-340867,313850,-10193
2014-07-07,2480.0,2390.0,839219.0,14.06,163481,-152353,-16207
2014-07-08,2380.0,2550.0,1758717.0,15.0,-569697,493979,81286
2014-07-09,2575.0,2615.0,2191616.0,15.39,-601202,778235,-123085
2014-07-10,2630.0,2600.0,1251025.0,15.3,-224581,230919,-10976
2014-07-11,2575.0,2725.0,2673612.0,16.03,-823727,488780,171170
2014-07-14,2755.0,2695.0,4919138.0,15.86,-425273,-31471,378910
2014-07-15,2705.0,2655.0,1390965.0,15.62,-220989,-38468,324457
2014-07-16,2695.0,2710.0,1053045.0,15.94,-101909,-91191,237551
2014-07-17,2700.0,2740.0,1457050.0,16.12,75195,-119297,2957
2014-07-18,2720.0,2700.0,715101.0,15.88,60402,-60068,23913
2014-07-21,2725.0,2710.0,3697684.0,15.94,-103531,-614761,870059
2014-07-22,2730.0,2780.0,1424061.0,16.35,-206965,-85625,315140
2014-07-23,2810.0,2900.0,3745230.0,17.06,-286802,-90479,406987
2014-07-24,2945.0,2875.0,1578597.0,16.91,364428,-273785,-108382
2014-07-25,2895.0,2895.0,1362819.0,17.04,53365,-378425,385060
2014-07-28,2910.0,2960.0,1963025.0,17.41,-245900,197812,55981
2014-07-29,2985.0,2825.0,3463782.0,16.62,171957,-561675,447581
2014-07-30,2830.0,2855.0,1532076.0,16.8,-56672,-345164,415708
2014-07-31,2885.0,2940.0,3062354.0,17.3,-405138,-290070,650137
2014-08-01,2890.0,2940.0,1239829.0,17.3,-87375,-258355,345730
2014-08-04,3015.0,2945.0,1806386.0,17.32,282836,-586938,148055
2014-08-05,2990.0,2885.0,1524401.0,16.98,561050,-690620,115570
2014-08-06,2875.0,3070.0,2622341.0,18.06,-718125,-153862,782643
2014-08-07,3100.0,3050.0,1738944.0,17.95,105033,-120836,-82047
2014-08-08,3060.0,3080.0,1795611.0,18.12,-1681,-18451,36889
2014-08-11,3130.0,3090.0,879241.0,18.18,40898,-7241,-33557
2014-08-12,3100.0,3060.0,1059693.0,18.01,193957,-225529,18235
2014-08-13,3060.0,3060.0,621012.0,18.01,-43818,-170939,216224
2014-08-14,3060.0,3060.0,1108524.0,18.01,-422237,162551,266830
2014-08-18,3055.0,3080.0,705301.0,18.12,-192602,-15746,194210
2014-08-19,3070.0,3165.0,1193272.0,18.62,-382512,93635,253642
2014-08-20,3145.0,3185.0,895994.0,18.74,-9693,5636,-15128
2014-08-21,3180.0,3110.0,947413.0,18.3,63885,-161355,77420
2014-08-22,3100.0,3040.0,1198791.0,17.88,62632,-205398,85916
2014-08-25,3065.0,3065.0,759736.0,18.03,-162466,26243,137181
2014-08-26,3085.0,3210.0,1086644.0,18.89,-449469,37101,379705
2014-08-27,3210.0,3390.0,3364846.0,19.95,-631562,149989,444781
2014-08-28,3405.0,3330.0,1451140.0,19.59,322167,-308974,-23403
2014-08-29,3305.0,3415.0,1404147.0,20.09,-188456,-124249,347056
2014-09-01,3455.0,3435.0,1418198.0,20.21,51679,-65737,42225
2014-09-02,3435.0,3410.0,820604.0,20.06,-109939,-95822,163467
2014-09-03,3415.0,3450.0,1008103.0,20.3,-99109,-222648,325160
2014-09-04,3460.0,3540.0,1413148.0,20.83,-239710,-345822,586191
2014-09-05,3515.0,3515.0,750569.0,20.68,232786,-194896,-70219
2014-09-11,3515.0,3600.0,1063080.0,21.18,-318032,-103267,460080
2014-09-12,3640.0,3530.0,1211806.0,20.77,-28959,33271,-108883
2014-09-15,3530.0,3370.0,1762574.0,19.83,205499,-176208,-69366
2014-09-16,3385.0,3385.0,878517.0,19.92,-7099,39359,-32437
2014-09-17,3410.0,3460.0,2176588.0,20.36,-275942,142504,164746
2014-09-18,3460.0,3600.0,1738490.0,21.18,-554601,150830,405331
2014-09-19,3620.0,3690.0,1380885.0,21.71,11540,-65154,73736
2014-09-22,3725.0,3700.0,830386.0,21.77,-35075,38424,4880
2014-09-23,3700.0,3735.0,1106147.0,21.97,-132780,-63319,207589
2014-09-24,3760.0,3950.0,2612304.0,23.24,-783973,-28425,896264
2014-09-25,3980.0,4000.0,1700389.0,23.54,-88050,-4317,-8322
2014-09-26,3950.0,3990.0,1563901.0,23.48,118113,-226364,137706
2014-09-29,4005.0,3860.0,1512014.0,22.71,-61476,123971,5742
2014-09-30,3890.0,3955.0,1410123.0,23.27,-324635,252516,104137
2014-10-01,3900.0,3960.0,1153662.0,23.3,-272463,392640,-51621
2014-10-02,3900.0,3890.0,1337203.0,22.89,49832,114947,-151392
2014-10-06,3945.0,3915.0,1663494.0,23.04,-149422,78506,134354
2014-10-07,3895.0,3805.0,1374830.0,22.39,188483,47649,-115875
2014-10-08,3810.0,3990.0,1567759.0,23.48,-297929,316953,40477
2014-10-10,3970.0,4015.0,1452248.0,23.62,-276548,336470,-45869
2014-10-13,3960.0,3880.0,1546616.0,22.83,184782,452818,-609053
2014-10-14,3885.0,3915.0,1548387.0,23.04,18538,426007,-444945
2014-10-15,3935.0,3940.0,1080161.0,23.18,-74358,362913,-243461
2014-10-16,3935.0,3880.0,940600.0,22.83,-90930,298789,-228216
2014-10-17,3920.0,3890.0,1771678.0,22.89,-160173,397928,-227855
2014-10-20,3920.0,4110.0,3209893.0,24.18,-1321201,802322,502464
2014-10-21,4120.0,4195.0,1370356.0,24.68,-261389,314261,-54981
2014-10-22,4225.0,4375.0,1765662.0,25.74,-184978,468883,-282986
2014-10-23,4350.0,4300.0,1606081.0,25.3,112466,116171,-288548
2014-10-24,4320.0,4255.0,1062206.0,25.04,26280,-5241,-21039
2014-10-27,4285.0,4255.0,889962.0,25.04,113243,-62389,-152854
2014-10-28,4265.0,4310.0,857100.0,25.36,-120458,236453,-69736
2014-10-29,4340.0,4295.0,835703.0,25.27,166772,78036,-244913
2014-10-30,4295.0,4355.0,1004935.0,25.62,-1530,215543,-214013
2014-10-31,4340.0,4345.0,643122.0,25.56,107110,147748,-254072
2014-11-03,4365.0,4500.0,1202734.0,26.48,-49104,172753,-86700
2014-11-04,4535.0,4605.0,1487659.0,27.09,-95522,280686,-142062
2014-11-05,4600.0,4715.0,1766398.0,27.74,99694,31130,-179818
2014-11-06,4730.0,4305.0,3900322.0,25.33,463613,-351565,-116722
2014-11-07,4250.0,4490.0,1617074.0,26.42,-27698,47489,-14633
2014-11-10,4500.0,4305.0,8161709.0,25.33,1020903,30482,-420366
2014-11-11,4230.0,4160.0,3278481.0,24.48,91618,152304,-236324
2014-11-12,4165.0,4190.0,1377076.0,24.66,-228078,306584,-62875
2014-11-13,4200.0,3990.0,1696471.0,23.48,176946,-138057,-38889
2014-11-14,4005.0,4200.0,2581380.0,24.71,-947703,15275,926160
2014-11-17,4185.0,4150.0,1878604.0,24.42,145204,-386592,258296
2014-11-18,4195.0,4190.0,988486.0,24.66,-184956,-176137,361324
2014-11-19,4230.0,4230.0,1747226.0,24.89,37846,-510367,480024
2014-11-20,4265.0,4130.0,1443440.0,24.3,120482,-717667,626192
2014-11-21,4130.0,4040.0,1414568.0,23.77,318030,-618012,325963
2014-11-24,4065.0,3950.0,2140468.0,23.24,200856,-553293,346619
2014-11-25,4000.0,3930.0,2388698.0,23.13,-108672,-709165,829630
2014-11-26,3990.0,4275.0,4234360.0,25.15,-861584,-915491,1799970
2014-11-27,4290.0,4155.0,2354257.0,24.45,483350,-694889,259839
2014-11-28,4145.0,4080.0,1251485.0,24.01,175737,-579297,403550
2014-12-01,4085.0,3980.0,1494931.0,23.41,390554,-745014,354420
2014-12-02,3960.0,4000.0,1077220.0,23.54,38564,-280155,238541
2014-12-03,4025.0,4090.0,905842.0,24.06,-157938,146772,17628
2014-12-04,4135.0,4185.0,820034.0,24.62,-213108,-7807,236265
2014-12-05,4175.0,4085.0,665112.0,24.03,-9338,77286,-63948
2014-12-08,4100.0,4050.0,415334.0,23.83,-118267,11722,110379
2014-12-09,4035.0,3970.0,702038.0,23.36,77273,-115865,38592
2014-12-10,3970.0,3940.0,738347.0,23.18,-76976,-62062,138988
2014-12-11,3880.0,3895.0,722538.0,22.92,8621,-50626,42005
2014-12-12,3895.0,4015.0,1244703.0,23.62,-192409,231457,-52623
2014-12-15,3950.0,4065.0,840096.0,23.92,-14538,259687,-245149
2014-12-16,4055.0,3880.0,938975.0,22.83,251984,-16716,-198870
2014-12-17,3925.0,3925.0,830584.0,23.09,-190073,183551,3803
2014-12-18,3935.0,3815.0,1422962.0,22.44,82970,258343,-425188
2014-12-19,3825.0,3840.0,832315.0,22.59,-698,-58592,61498
2014-12-22,3810.0,3815.0,976287.0,22.44,103673,4804,-106151
2014-12-23,3835.0,3625.0,2052253.0,21.33,44313,-94874,14872
2014-12-24,3670.0,3760.0,1874564.0,22.12,-296166,116233,171309
2014-12-26,3800.0,3860.0,1817295.0,22.71,-25906,95479,-47362
2014-12-29,3825.0,3910.0,1667882.0,23.0,-685353,861221,-179315
2014-12-30,3900.0,3935.0,547326.0,23.15,-90121,320788,-230667
2015-01-02,3930.0,3925.0,317945.0,8.28,-65446,138239,-72793
2015-01-05,3940.0,3935.0,643298.0,8.3,-145180,65801,151158
2015-01-06,3905.0,3910.0,465548.0,8.24,-150848,68629,78793
2015-01-07,3915.0,3840.0,680296.0,8.1,-9365,152595,-153230
2015-01-08,3885.0,3840.0,491479.0,8.1,-28566,-19736,48302
2015-01-09,3855.0,3860.0,679656.0,8.14,-214545,245584,-14981
2015-01-12,3820.0,3800.0,333343.0,8.01,-41905,26219,12112
2015-01-13,3800.0,3795.0,450652.0,8.0,-26565,-14990,35520
2015-01-14,3795.0,3725.0,1120934.0,7.86,1725,-12878,6153
2015-01-15,3690.0,3795.0,511333.0,8.0,-177502,95600,11301
2015-01-16,3795.0,3740.0,820981.0,7.89,51171,150120,-280938
2015-01-19,3740.0,3745.0,767402.0,7.9,1098,-71110,-5706
2015-01-20,3770.0,3700.0,632487.0,7.8,-51657,84508,-47015
2015-01-21,3675.0,3735.0,1362098.0,7.88,-364774,441367,-92725
2015-01-22,3740.0,3755.0,450477.0,7.92,-75831,229322,-145196
2015-01-23,3755.0,3900.0,1379329.0,8.22,-323269,381841,-81142
2015-01-26,3895.0,3850.0,645287.0,8.12,-58075,-70205,110095
2015-01-27,3850.0,3815.0,514627.0,8.04,-41189,103966,-71777
2015-01-28,3840.0,3830.0,464591.0,8.08,62,66498,-67060
2015-01-29,3830.0,3760.0,883622.0,7.93,31046,214733,-267779
2015-01-30,3800.0,3845.0,2109062.0,8.11,-536222,724444,-20650
2015-02-02,3890.0,4075.0,2401323.0,8.59,-275224,252495,-1477
2015-02-03,4100.0,4025.0,1351660.0,8.49,100867,284483,-397413
2015-02-04,4035.0,4085.0,1304559.0,8.61,-98940,26792,7187
2015-02-05,4080.0,4050.0,1034597.0,8.54,-49262,107135,-94796
2015-02-06,4085.0,4200.0,1795349.0,8.86,-80157,65533,26426
2015-02-09,4200.0,4065.0,1537647.0,8.57,314684,-117303,-288987
2015-02-10,4090.0,3940.0,1576307.0,8.31,406585,-247764,-127113
2015-02-11,4000.0,4250.0,1840305.0,8.96,-357281,391816,-43668
2015-02-12,4250.0,4405.0,2493402.0,9.29,259551,-65197,-229079
2015-02-13,4365.0,4390.0,1008907.0,9.26,-266453,353569,-85525
2015-02-16,4330.0,4430.0,1470486.0,9.34,-281882,508109,-222078
2015-02-17,4470.0,4500.0,1173992.0,9.49,-120977,213668,-107630
2015-02-23,4540.0,4540.0,906454.0,9.57,-193652,182148,-22798
2015-02-24,4590.0,4565.0,843920.0,9.63,-123616,50797,55147
2015-02-25,4585.0,4400.0,1262629.0,9.28,237344,-217929,-18422
2015-02-26,4440.0,4520.0,806562.0,9.53,-257876,144125,113366
2015-02-27,4615.0,4580.0,1004253.0,9.66,11170,62469,-73140
2015-03-02,4525.0,4550.0,1131037.0,9.6,129538,166546,-281833
2015-03-03,4550.0,4500.0,715962.0,9.49,55171,-26188,2197
2015-03-04,4500.0,4530.0,583437.0,9.55,-77337,52903,24229
2015-03-05,4570.0,4495.0,659164.0,9.48,-10992,59095,-54260
2015-03-06,4495.0,4590.0,1040124.0,9.68,30279,6208,-36176
2015-03-09,4510.0,4495.0,821137.0,9.48,82040,165093,-248531
2015-03-10,4475.0,4330.0,1296156.0,9.13,72074,-129506,44272
2015-03-11,4230.0,4220.0,1809306.0,8.9,401834,-55636,-402887
2015-03-12,4220.0,4445.0,916449.0,9.37,-263699,308250,-50532
2015-03-13,4495.0,4460.0,652669.0,9.41,34735,169890,-203451
2015-03-16,4460.0,4355.0,617787.0,9.18,52383,194298,-247745
2015-03-17,4420.0,4715.0,3612537.0,9.94,-382061,291145,173478
2015-03-18,4750.0,5090.0,7374541.0,10.73,-486280,955971,-230826
2015-03-19,5190.0,5160.0,5216083.0,10.88,-821093,1313085,-499935
2015-03-20,5100.0,5270.0,1971888.0,11.11,-170267,245102,-74235
2015-03-23,5330.0,5230.0,3369227.0,11.03,105460,557549,-634184
2015-03-24,5290.0,5220.0,2070935.0,11.01,311395,-138027,-210187
2015-03-25,5220.0,5280.0,2317760.0,11.13,341809,107868,-410581
2015-03-26,5230.0,5170.0,1240552.0,10.9,-62925,28126,35525
2015-03-27,5170.0,5230.0,1338985.0,11.03,134182,58963,-187915
2015-03-30,5170.0,5530.0,2923611.0,11.66,301711,410821,-776414
2015-03-31,5610.0,5670.0,4033130.0,11.96,-109428,369110,-258323
2015-04-01,5610.0,5700.0,1842709.0,12.02,42746,544631,-588659
2015-04-02,5720.0,5590.0,1752432.0,11.79,321409,111749,-428158
2015-04-03,5610.0,6040.0,3180009.0,12.74,-210265,521477,-280402
2015-04-06,6050.0,6130.0,2338553.0,12.93,141844,70211,-258862
2015-04-07,6240.0,6350.0,2896362.0,13.39,157750,289592,-466336
2015-04-08,6300.0,6340.0,4553437.0,13.37,424306,-76321,-301472
2015-04-09,6340.0,6270.0,3570507.0,13.22,192110,49260,-257858
2015-04-10,6330.0,6340.0,4343122.0,13.37,-466999,532406,-36709
2015-04-13,6460.0,6460.0,5854971.0,13.62,-278056,465386,17317
2015-04-14,6590.0,6150.0,5157474.0,12.97,463202,-265974,78952
2015-04-15,6240.0,6230.0,3365474.0,13.14,-704915,374505,353674
2015-04-16,6300.0,6180.0,2680684.0,13.03,-162363,-24364,222780
2015-04-17,6100.0,6140.0,3144581.0,12.95,-678141,149610,534269
2015-04-20,5990.0,6220.0,2894422.0,13.12,-165046,92751,70176
2015-04-21,6350.0,6200.0,2092771.0,13.08,51196,208722,-270897
2015-04-22,6200.0,6230.0,5278129.0,13.14,-94060,-159622,270930
2015-04-23,6340.0,6330.0,2748746.0,13.35,-581802,864427,-282575
2015-04-24,6380.0,6040.0,2154675.0,12.74,546895,-531180,-23577
2015-04-27,6020.0,6070.0,1198690.0,12.8,-164187,-36677,195304
2015-04-28,6070.0,6420.0,4452030.0,13.54,-958984,310915,671984
2015-04-29,6470.0,6310.0,1926808.0,13.31,-154503,418089,-284578
2015-04-30,6250.0,6290.0,1831423.0,13.26,88250,-23029,-63359
2015-05-04,6290.0,6090.0,1570723.0,12.84,198726,-119354,-96910
2015-05-06,6000.0,5670.0,5081239.0,11.96,738505,-898766,150811
2015-05-07,5670.0,6100.0,3880240.0,12.86,-1001798,266032,529977
2015-05-08,6100.0,6180.0,2025125.0,13.03,-212790,-86084,272313
2015-05-11,6360.0,6220.0,2033264.0,13.12,-183708,-100250,279091
2015-05-12,6140.0,5960.0,2563328.0,12.57,52387,-289513,232012
2015-05-13,5960.0,6000.0,1637335.0,12.65,-145605,106197,43054
2015-05-14,5960.0,6090.0,1160413.0,12.84,-345182,120150,225031
2015-05-15,6210.0,6110.0,1320269.0,12.88,-390727,231313,241336
2015-05-18,6180.0,6200.0,1626836.0,13.08,-312491,-49413,351907
2015-05-19,6270.0,6190.0,1613565.0,13.05,-94406,137320,-48571
2015-05-20,6190.0,6580.0,3519748.0,13.88,-338368,251923,133331
2015-05-21,6600.0,6640.0,2691788.0,14.0,-178234,244883,-71792
2015-05-22,6690.0,6730.0,2472465.0,14.19,49672,256883,-295875
2015-05-26,6710.0,6440.0,2014523.0,13.58,-8490,105075,-122466
2015-05-27,6330.0,6300.0,1874404.0,13.29,-212313,-304290,506888
2015-05-28,6450.0,6410.0,1342628.0,13.52,-408933,294201,119872
2015-05-29,6430.0,6480.0,1513002.0,13.67,7976,-176856,174542
2015-06-01,6400.0,6780.0,3624391.0,14.3,-581821,513542,82596
2015-06-02,6800.0,6610.0,2000610.0,13.94,107142,-223803,87600
2015-06-03,6530.0,6500.0,1439876.0,13.71,-63402,-153602,217944
2015-06-04,6550.0,6430.0,1350723.0,13.56,-7575,-203844,201674
2015-06-05,6380.0,6530.0,1072566.0,13.77,-311007,-48346,352354
2015-06-08,6540.0,7050.0,3708154.0,14.87,-682311,298376,424472
2015-06-09,7100.0,7050.0,1813212.0,14.87,-266125,145844,137141
2015-06-10,7190.0,7170.0,4357975.0,15.12,-542048,6681,499456
2015-06-11,7300.0,6880.0,4705518.0,14.51,459269,-477400,6188
2015-06-12,6850.0,7040.0,1921921.0,14.85,-507183,541085,-64886
2015-06-15,6900.0,6840.0,1101183.0,14.42,-65323,20528,-65273
2015-06-16,6660.0,6670.0,1431307.0,14.07,-29026,-122241,79918
2015-06-17,6700.0,6510.0,1953104.0,13.73,-57576,-78232,58117
2015-06-18,6470.0,6350.0,2809732.0,13.39,-218317,-177987,418538
2015-06-19,6490.0,6770.0,4261487.0,14.28,21349,75104,92617
2015-06-22,6760.0,6890.0,2438258.0,14.53,-151631,685592,-525217
2015-06-23,7030.0,6940.0,2246561.0,14.64,-79748,473779,-299265
2015-06-24,6980.0,7000.0,1658577.0,14.76,-308480,417132,-62533
2015-06-25,6970.0,7070.0,1431827.0,14.91,-114465,349694,-177346
2015-06-26,7070.0,7250.0,2252606.0,15.29,-898507,604075,375982
2015-06-29,7060.0,7150.0,2896315.0,15.08,-897413,982812,-90379
2015-06-30,7060.0,7130.0,1504582.0,15.03,-135878,309758,-147172
2015-07-01,7150.0,7190.0,1040621.0,15.16,35104,151523,-150820
2015-07-02,7240.0,7060.0,2366611.0,14.89,-255046,363494,-128808
2015-07-03,6570.0,6800.0,9416856.0,14.34,-1165642,658628,600843
2015-07-06,6660.0,6870.0,3338432.0,14.49,-963403,1031378,-38622
2015-07-07,7050.0,6980.0,2073769.0,14.72,-164215,278519,-124461
2015-07-08,6980.0,6780.0,2013844.0,14.3,146622,377287,-528247
2015-07-09,6630.0,6640.0,1864493.0,14.0,292294,57620,-350116
2015-07-10,6660.0,6740.0,1250945.0,14.21,-194868,143965,45860
2015-07-13,6750.0,6760.0,1676475.0,14.26,-100470,218075,-39205
2015-07-14,6840.0,6660.0,2219712.0,14.04,222935,107466,-269186
2015-07-15,6660.0,6700.0,3705620.0,14.13,821568,-186215,-414699
2015-07-16,6400.0,6350.0,1957448.0,14.64,230818,-54915,-228521
2015-07-17,6340.0,6310.0,1527740.0,14.54,38884,327383,-393819
2015-07-20,6300.0,5910.0,2934379.0,13.62,919591,-857511,-56625
2015-07-21,5890.0,5680.0,3263206.0,13.09,272075,-300913,40319
2015-07-22,5680.0,5620.0,2987478.0,12.95,137821,-182829,43933
2015-07-23,5550.0,5770.0,2246151.0,13.3,-15742,165169,-297282
2015-07-24,5720.0,5800.0,1297267.0,13.37,-11936,299471,-367968
2015-07-27,5760.0,5650.0,716214.0,13.02,77438,-62160,-22177
2015-07-28,5500.0,5570.0,1426910.0,12.84,147744,-212287,4887
2015-07-29,5570.0,5740.0,1694125.0,13.23,-376175,964940,-603100
2015-07-30,5770.0,5830.0,1630984.0,13.44,-122486,574921,-540727
2015-07-31,5850.0,5850.0,1903771.0,13.48,-25855,260789,-223777
2015-08-03,6100.0,6050.0,2807413.0,13.94,-635265,544792,57498
2015-08-04,6000.0,6050.0,1373267.0,13.94,-192932,518184,-323044
2015-08-05,6070.0,5820.0,2434014.0,13.41,650004,-500281,-165292
2015-08-06,5800.0,5700.0,2457972.0,13.14,227799,-445582,187650
2015-08-07,5650.0,5570.0,3114072.0,12.84,110590,-233755,395165
2015-08-10,5590.0,5490.0,3830684.0,12.65,-87241,-337125,577335
2015-08-11,5550.0,5510.0,3121268.0,12.7,-512348,-139283,673196
2015-08-12,5470.0,5230.0,4522960.0,12.05,652893,-343283,-335676
2015-08-13,5180.0,5270.0,2260918.0,12.15,171571,408687,-581787
2015-08-17,5240.0,5010.0,3141655.0,11.55,397021,322642,-716728
2015-08-18,4965.0,5150.0,2771042.0,11.87,-626655,235693,374257
2015-08-19,5080.0,5030.0,2795466.0,11.59,-230320,-242875,404587
2015-08-20,5000.0,5080.0,2187253.0,11.71,-645869,376821,268404
2015-08-21,4800.0,5040.0,2344865.0,11.62,-448802,699817,-274719
2015-08-24,5010.0,4760.0,2327922.0,10.97,342970,-471581,121469
2015-08-25,4800.0,4895.0,2625030.0,11.28,-422414,23366,423788
2015-08-26,4915.0,5110.0,1323692.0,11.78,-171632,458541,-267632
2015-08-27,5200.0,5020.0,1306047.0,11.57,214566,341859,-529168
2015-08-28,5110.0,5130.0,842445.0,11.82,-70451,159567,-92479
2015-08-31,5080.0,4870.0,1283163.0,11.22,438493,-383207,-57823
2015-09-01,4870.0,4835.0,889100.0,11.14,-142772,-121968,256689
2015-09-02,4775.0,4915.0,1145047.0,11.33,-71920,-146256,209527
2015-09-03,4910.0,4555.0,3163290.0,10.5,1128785,-1097764,-138382
2015-09-04,4590.0,4300.0,3719618.0,9.91,292197,-1084196,753105
2015-09-07,4300.0,4130.0,4197500.0,9.52,902317,-1685710,805905
2015-09-08,4180.0,4140.0,6764951.0,9.54,667682,-1217960,517972
2015-09-09,4240.0,4400.0,4485658.0,10.14,-57118,437409,-384574
