Symbol,세아베스틸_시가(원),세아베스틸_종가(원),세아베스틸_거래량(주),세아베스틸_PER(IFRS-연결),세아베스틸_순매수수량(개인)(주),세아베스틸_순매수수량(기관계)(주),세아베스틸_순매수수량(외국인계)(주)
2009-10-21,15900.0,16000.0,47716.0,5.64,-3396,964,3382
2009-10-22,15850.0,15700.0,32080.0,5.54,-2813,-2567,-970
2009-10-23,15750.0,15600.0,42251.0,5.5,11290,-3540,-7720
2009-10-26,15650.0,15600.0,34761.0,5.5,-1750,-460,2150
2009-10-27,15550.0,15600.0,46257.0,5.5,13177,-13032,-335
2009-10-28,15350.0,15000.0,104213.0,5.29,17848,-13778,-5210
2009-10-29,14950.0,14100.0,207425.0,4.97,110099,-90789,-2880
2009-10-30,14300.0,14600.0,97386.0,5.15,-31887,17287,15100
2009-11-02,14250.0,14950.0,80488.0,5.27,-46812,24798,6424
2009-11-03,14800.0,14650.0,35463.0,5.17,10150,-10860,740
2009-11-04,14800.0,14650.0,43261.0,5.17,12290,-9700,-2220
2009-11-05,14650.0,14700.0,22049.0,5.18,-6500,-1150,7890
2009-11-06,14900.0,15250.0,58109.0,5.38,-39070,15110,12960
2009-11-09,15250.0,15000.0,32113.0,5.29,221,-7631,7400
2009-11-10,15050.0,14950.0,52445.0,5.27,-6731,-13079,19810
2009-11-11,14950.0,14900.0,24603.0,5.25,461,-951,490
2009-11-12,14800.0,14850.0,24986.0,5.24,-320,-1770,1710
2009-11-13,15000.0,15000.0,27282.0,5.29,-6892,-178,6890
2009-11-16,15150.0,15900.0,155316.0,5.61,-89140,87628,4170
2009-11-17,15700.0,15650.0,93298.0,5.52,-18298,9018,9370
2009-11-18,15550.0,15650.0,23526.0,5.52,-6320,7470,-1290
2009-11-19,15550.0,15300.0,39212.0,5.4,15322,-14562,540
2009-11-20,15300.0,15300.0,43678.0,5.4,8448,-10078,1630
2009-11-23,15300.0,15250.0,36088.0,5.38,9429,-11761,3322
2009-11-24,15300.0,15100.0,22720.0,5.32,621,679,660
2009-11-25,15150.0,15450.0,26674.0,5.45,-11276,10513,2030
2009-11-26,15550.0,14950.0,30891.0,5.27,11717,-11797,80
2009-11-27,14650.0,14100.0,54298.0,4.97,-12359,10559,1240
2009-11-30,14600.0,14300.0,40983.0,5.04,18120,-23820,5780
2009-12-01,14350.0,14600.0,35081.0,5.15,602,-292,-170
2009-12-02,14500.0,14700.0,27135.0,5.18,757,-7057,6420
2009-12-03,14700.0,14950.0,22016.0,5.27,-12072,13792,-1780
2009-12-04,14800.0,14850.0,16285.0,5.24,-3993,4403,-500
2009-12-07,15150.0,15500.0,82321.0,5.47,-28462,28392,4590
2009-12-08,15550.0,15600.0,32581.0,5.5,-11058,11518,-460
2009-12-09,15400.0,15600.0,52272.0,5.5,-19420,18140,980
2009-12-10,15700.0,15400.0,82456.0,5.43,11331,5539,-18100
2009-12-11,15500.0,15400.0,72651.0,5.43,10590,-15110,3300
2009-12-14,15450.0,15950.0,88766.0,5.62,-41531,24511,10470
2009-12-15,15950.0,15950.0,59001.0,5.62,-27160,22480,4710
2009-12-16,16050.0,15650.0,53524.0,5.52,15800,-15810,2670
2009-12-17,15800.0,15550.0,61405.0,5.48,7765,-14385,6700
2009-12-18,15550.0,16100.0,96994.0,5.68,-23473,393,18840
2009-12-21,16100.0,15650.0,103573.0,5.52,34483,500,-4120
2009-12-22,15650.0,15550.0,42664.0,5.48,-1505,4764,-1009
2009-12-23,15550.0,15500.0,47826.0,5.47,3488,-2751,-967
2009-12-24,15500.0,15700.0,91887.0,5.54,-7123,-5847,11540
2009-12-28,15800.0,16600.0,370583.0,5.85,-81296,43276,56000
2009-12-29,16200.0,15850.0,150201.0,5.59,37080,-33370,-3860
2009-12-30,15950.0,16500.0,182835.0,5.82,4328,2830,-6968
2010-01-04,16450.0,16450.0,96386.0,,-25992,28463,-2291
2010-01-05,16350.0,16300.0,121377.0,,-13501,4781,9200
2010-01-06,16400.0,16100.0,113581.0,,-2528,4071,-1613
2010-01-07,16200.0,16150.0,83324.0,,15001,-21561,5630
2010-01-08,16050.0,16100.0,86009.0,,9576,-30126,7820
2010-01-11,16150.0,15950.0,88486.0,,-17133,4986,3517
2010-01-12,15950.0,15550.0,93450.0,,25122,-28952,3540
2010-01-13,15500.0,15650.0,75342.0,,-10650,1500,2790
2010-01-14,15700.0,15300.0,93785.0,,35651,-18171,-18270
2010-01-15,15350.0,15300.0,61422.0,,25030,-27780,3660
2010-01-18,15200.0,15800.0,91751.0,,-19320,17700,1970
2010-01-19,15800.0,15600.0,100087.0,,41820,-22620,-10890
2010-01-20,15600.0,15000.0,177141.0,,107396,-103440,-4686
2010-01-21,15000.0,14900.0,114254.0,,60787,-66267,7970
2010-01-22,14800.0,14600.0,99515.0,,30134,-26834,-2450
2010-01-25,14450.0,14850.0,82856.0,,-14493,7973,6100
2010-01-26,15000.0,14800.0,88020.0,,22970,-10750,-16190
2010-01-27,15000.0,14400.0,140153.0,,49336,-41306,-13420
2010-01-28,14450.0,14700.0,57096.0,,-8614,12674,-8790
2010-01-29,14700.0,15000.0,169530.0,,-25950,19140,31150
2010-02-01,14850.0,14750.0,55829.0,,1350,7890,-9360
2010-02-02,14800.0,14850.0,54560.0,,-8455,6375,2410
2010-02-03,14950.0,15200.0,80692.0,,-38800,46500,-7450
2010-02-04,15400.0,15450.0,56237.0,,-25077,29247,-4070
2010-02-05,14800.0,14950.0,117231.0,,-37136,45686,-8530
2010-02-08,15400.0,15850.0,274220.0,,-129690,110380,19070
2010-02-09,15850.0,15800.0,95942.0,,-20830,17700,5840
2010-02-10,15850.0,15850.0,95639.0,,-6409,10843,-3744
2010-02-11,16000.0,15850.0,71900.0,,-12950,1390,11550
2010-02-12,15950.0,15550.0,62887.0,,22828,-11430,-10788
2010-02-16,15500.0,15550.0,32177.0,,-1288,9148,-9330
2010-02-17,15700.0,15550.0,45853.0,,1102,7265,-8397
2010-02-18,15600.0,15300.0,74619.0,,9382,-1960,-6422
2010-02-19,15350.0,14950.0,80935.0,,24450,-22460,-1590
2010-02-22,15050.0,15500.0,60607.0,,-26250,20950,-1800
2010-02-23,15600.0,15800.0,84636.0,,-38842,48720,-7778
2010-02-24,15700.0,15950.0,53817.0,,-27647,31193,-2306
2010-02-25,15950.0,15450.0,41105.0,,-4850,8160,-2150
2010-02-26,15300.0,15800.0,16848.0,,-10130,8990,1050
2010-03-02,15650.0,15850.0,36141.0,,1290,-2331,651
2010-03-03,15850.0,15800.0,21771.0,,-5740,4011,1779
2010-03-04,15750.0,15900.0,24445.0,,-1914,6050,-796
2010-03-05,15850.0,15950.0,42410.0,,-10215,10225,-1510
2010-03-08,16150.0,16050.0,32240.0,,-6460,-1440,830
2010-03-09,15800.0,16200.0,46000.0,,-29600,27860,-770
2010-03-10,16250.0,16200.0,40260.0,,6610,-6130,-1360
2010-03-11,16200.0,15950.0,26634.0,,985,5505,-6520
2010-03-12,16000.0,15700.0,45915.0,,17987,-17137,6180
2010-03-15,15700.0,15600.0,32528.0,,14230,-10760,1720
2010-03-16,15650.0,15750.0,54286.0,,24158,-34618,10250
2010-03-17,15800.0,15950.0,39890.0,,-14311,3331,10950
2010-03-18,15650.0,15900.0,27845.0,,-2990,710,3630
2010-03-19,15950.0,16450.0,90852.0,,-40540,25210,14020
2010-03-22,16500.0,16600.0,105098.0,,1627,7783,-5410
2010-03-23,16650.0,16550.0,97650.0,,3070,-14770,9680
2010-03-24,16550.0,16300.0,46620.0,,-4760,2360,2890
2010-03-25,16150.0,16400.0,32753.0,,-3660,2690,900
2010-03-26,16400.0,16400.0,29830.0,,6846,-2646,-2760
2010-03-29,16300.0,16200.0,37365.0,,-1500,1330,260
2010-03-30,16250.0,16450.0,65184.0,,-12570,11110,1310
2010-03-31,16500.0,16400.0,46430.0,,11890,-2190,-10200
2010-04-01,16400.0,16200.0,52336.0,,6190,2890,-10310
2010-04-02,16050.0,15800.0,114445.0,,45760,-2640,-40600
2010-04-05,15800.0,15950.0,45499.0,,1442,-6632,2320
2010-04-06,16000.0,15700.0,99436.0,,29660,-12730,-14030
2010-04-07,15750.0,16000.0,70047.0,,-179,-1121,1140
2010-04-08,16000.0,15900.0,62120.0,,30606,-24630,-5606
2010-04-09,15800.0,15550.0,110221.0,,58641,-56671,-3950
2010-04-12,15600.0,15500.0,66586.0,,14449,-19311,-5358
2010-04-13,15600.0,15500.0,46253.0,,173,-6213,5920
2010-04-14,15600.0,15900.0,67332.0,,-8752,-4518,8100
2010-04-15,15900.0,15950.0,26758.0,,5929,-8717,4518
2010-04-16,16050.0,16000.0,44383.0,,8416,-8430,-666
2010-04-19,15850.0,16000.0,36640.0,,570,-2730,-2050
2010-04-20,16150.0,15900.0,48210.0,,14246,-12150,-6256
2010-04-21,16200.0,16100.0,44237.0,,8911,-11131,1260
2010-04-22,16050.0,16150.0,35385.0,,11170,-7880,-1720
2010-04-23,16200.0,16200.0,52125.0,,-7540,8760,-710
2010-04-26,16250.0,16550.0,63370.0,,-6228,5177,-1569
2010-04-27,16650.0,16550.0,59718.0,,-12487,13717,-310
2010-04-28,16250.0,16400.0,61456.0,,-4897,-2543,-11320
2010-04-29,16300.0,16950.0,121373.0,,-31510,38410,-7750
2010-04-30,17100.0,16500.0,70168.0,,14422,-16425,1973
2010-05-03,16350.0,16350.0,96483.0,,-12389,3414,2201
2010-05-04,16650.0,16700.0,72268.0,,-2460,5150,-580
2010-05-06,16350.0,16750.0,63900.0,,-14630,2230,16300
2010-05-07,16300.0,16500.0,113876.0,,-16570,27480,-22810
2010-05-10,16700.0,17050.0,97804.0,,-8900,7220,8890
2010-05-11,17200.0,17100.0,99850.0,,12988,-9138,-4860
2010-05-12,17000.0,16950.0,76332.0,,-23790,-12400,32420
2010-05-13,17050.0,17400.0,85844.0,,-11603,-4837,14360
2010-05-14,17450.0,17550.0,191012.0,,-14050,2240,14020
2010-05-17,17350.0,17200.0,100262.0,,3764,-3214,-15120
2010-05-18,17300.0,17150.0,97963.0,,-28140,15510,6860
2010-05-19,16950.0,17050.0,65881.0,,-5271,15091,-7760
2010-05-20,16900.0,16600.0,51249.0,,-10154,2214,4380
2010-05-24,16550.0,16100.0,90537.0,,-18827,1727,13190
2010-05-25,16050.0,16000.0,122860.0,,-34664,17844,15350
2010-05-26,16050.0,17800.0,141876.0,,-75940,58160,17490
2010-05-27,17500.0,17500.0,119181.0,,19630,-350,-22130
2010-05-28,17950.0,17450.0,74154.0,,9068,1332,-9490
2010-05-31,17650.0,17800.0,114447.0,,-30385,34815,5130
2010-06-01,17850.0,17700.0,59815.0,,11222,-7432,-4630
2010-06-03,17950.0,17850.0,64910.0,,-23460,19770,1470
2010-06-04,17850.0,17800.0,75097.0,,-21007,5677,17000
2010-06-07,17450.0,17150.0,92206.0,,15435,-22425,6400
2010-06-08,17250.0,18200.0,197633.0,,-88960,62240,25270
2010-06-09,18300.0,18200.0,82787.0,,-27145,16705,3060
2010-06-10,18300.0,18900.0,208677.0,,-63527,62597,2620
2010-06-11,19050.0,18800.0,145796.0,,1378,-32370,15022
2010-06-14,18550.0,18800.0,69181.0,,-11761,-3581,13912
2010-06-15,18800.0,19200.0,145326.0,,-21537,-10363,29280
2010-06-16,19100.0,19150.0,62641.0,,-5033,4511,492
2010-06-17,18950.0,19400.0,101627.0,,-53333,26455,26558
2010-06-18,19400.0,19300.0,84317.0,,-8136,7320,336
2010-06-21,19400.0,19400.0,106383.0,,-11885,1780,3345
2010-06-22,19400.0,19750.0,121974.0,,-38294,25682,13722
2010-06-23,20000.0,20000.0,57038.0,,-24665,21450,3265
2010-06-24,19750.0,20650.0,86596.0,,-16980,15610,18130
2010-06-25,20300.0,20000.0,106808.0,,651,22112,-19233
2010-06-28,20050.0,19800.0,79922.0,,-2620,-13990,9760
2010-06-29,19900.0,19150.0,71264.0,,-7300,-500,12520
2010-06-30,18900.0,20000.0,187004.0,,-30420,-16800,38400
2010-07-01,19700.0,19400.0,89243.0,,26560,-10610,-5110
2010-07-02,19600.0,19750.0,102041.0,,-40670,40830,-2140
2010-07-05,20000.0,20100.0,69051.0,,7800,-10790,-1160
2010-07-06,20100.0,20000.0,101391.0,,-2990,21610,-27270
2010-07-07,20100.0,19850.0,80890.0,,-1680,7540,-9720
2010-07-08,19950.0,20750.0,143463.0,,-75940,66370,2460
2010-07-09,20800.0,20600.0,83431.0,,-10439,6270,-7070
2010-07-12,20550.0,20500.0,55529.0,,-10160,10400,1770
2010-07-13,20550.0,20750.0,69599.0,,-5340,-9510,9130
2010-07-14,20800.0,21000.0,90090.0,,-31340,-4390,32800
2010-07-15,20600.0,20850.0,54240.0,,-1660,-15250,15520
2010-07-16,20850.0,21050.0,55721.0,,-28230,-2830,28440
2010-07-19,21100.0,20700.0,48415.0,,-2240,-14770,18210
2010-07-20,20700.0,20700.0,39873.0,,8659,-7879,3960
2010-07-21,21000.0,20150.0,95044.0,,16418,-27328,9990
2010-07-22,20150.0,20300.0,50223.0,,-16742,682,11590
2010-07-23,20450.0,20500.0,77148.0,,-1734,-12166,-5750
2010-07-26,20500.0,20200.0,65326.0,,15954,-18374,3300
2010-07-27,20200.0,20950.0,138229.0,,-56513,44443,13340
2010-07-28,21300.0,21000.0,144712.0,,-28330,51440,-26330
2010-07-29,21300.0,22000.0,120221.0,,-46253,28553,15710
2010-07-30,22000.0,21200.0,134929.0,,12624,-21034,5740
2010-08-02,21200.0,22100.0,81024.0,,2849,-9719,6110
2010-08-03,22100.0,22100.0,70539.0,,-26787,9467,4220
2010-08-04,22100.0,22900.0,144107.0,,-35742,20912,14680
2010-08-05,23100.0,23200.0,73521.0,,-30178,25245,4140
2010-08-06,23250.0,23100.0,47076.0,,-5495,905,4600
2010-08-09,23050.0,22400.0,68989.0,,6240,-20700,14090
2010-08-10,22200.0,22050.0,58836.0,,-1200,-4770,11080
2010-08-11,22050.0,21400.0,89122.0,,-4260,7690,3460
2010-08-12,21000.0,20550.0,102882.0,,21333,-29923,14330
2010-08-13,20850.0,20950.0,75427.0,,4145,-10465,7750
2010-08-16,20950.0,21750.0,48545.0,,-13582,22872,-7530
2010-08-17,21500.0,21700.0,47145.0,,2839,2870,-7549
2010-08-18,21750.0,21300.0,60059.0,,-1721,10401,-13050
2010-08-19,21250.0,21000.0,73315.0,,28135,-36750,4405
2010-08-20,21100.0,22000.0,109260.0,,-25617,15950,9457
2010-08-23,22300.0,22100.0,49311.0,,-1970,10790,-8300
2010-08-24,22300.0,21700.0,37741.0,,-1259,7329,-5040
2010-08-25,21400.0,20900.0,50411.0,,5637,-3172,-2445
2010-08-26,20950.0,20650.0,27911.0,,-4730,8080,-2270
2010-08-27,20850.0,21200.0,40818.0,,-13814,25054,-5900
2010-08-30,21500.0,22300.0,58836.0,,-30870,36960,-3060
2010-08-31,22300.0,22000.0,36438.0,,-4137,6817,-5940
2010-09-01,21950.0,22600.0,53706.0,,-11067,8267,-2370
2010-09-02,22850.0,22700.0,56541.0,,-2280,4430,-2880
2010-09-03,22550.0,22300.0,57470.0,,6820,-1100,-1460
2010-09-06,22300.0,22400.0,48634.0,,-3059,6509,1790
2010-09-07,22300.0,21800.0,86685.0,,24050,-24332,-5138
2010-09-08,21800.0,21800.0,100626.0,,-14791,32711,-14690
2010-09-09,21800.0,22850.0,116860.0,,-63266,66856,-8690
2010-09-10,22600.0,24700.0,274681.0,,-172944,161844,14450
2010-09-13,24700.0,25250.0,203066.0,,-58100,85510,-25430
2010-09-14,25300.0,25000.0,70182.0,,-4270,8620,-4350
2010-09-15,24900.0,25300.0,50449.0,,-5689,-1501,6870
2010-09-16,25500.0,25800.0,73540.0,,-12692,2332,9840
2010-09-17,25750.0,25750.0,77828.0,,-2410,-4970,7530
2010-09-20,25200.0,25600.0,42990.0,,-5450,6680,-130
2010-09-24,25650.0,25750.0,50751.0,,7832,-10080,98
2010-09-27,26000.0,26450.0,111031.0,,4118,11147,-18750
2010-09-28,26000.0,26700.0,52010.0,,-11135,22750,-2540
2010-09-29,26950.0,28200.0,130815.0,,-48433,67063,-16250
2010-09-30,28500.0,28400.0,141421.0,,-19630,41490,-16690
2010-10-01,28400.0,28050.0,97546.0,,6222,-16632,10340
2010-10-04,28100.0,28550.0,71901.0,,-16829,19379,-940
2010-10-05,28500.0,28950.0,85200.0,,-13300,16490,-4840
2010-10-06,29000.0,29000.0,71180.0,,-6368,14068,-7070
2010-10-07,29050.0,28500.0,110551.0,,100,-12630,10050
2010-10-08,28000.0,28350.0,122925.0,,-26117,6437,24250
2010-10-11,28400.0,27900.0,73816.0,,-23565,18935,4510
2010-10-12,28000.0,27900.0,51891.0,,-3470,-2710,8140
2010-10-13,28300.0,29250.0,108164.0,,-38446,37876,-2240
2010-10-14,29050.0,29800.0,112888.0,,-27756,23936,-14640
2010-10-15,29050.0,29900.0,77356.0,,1921,2239,-3100
2010-10-18,30200.0,29050.0,64969.0,,15572,-9392,-530
2010-10-19,29000.0,28050.0,82695.0,,13117,-8277,1220
2010-10-20,27900.0,27650.0,96651.0,,27128,-37018,10060
2010-10-21,27700.0,28450.0,77930.0,,-15520,16850,760
2010-10-22,28450.0,27900.0,87294.0,,19268,-14938,1690
2010-10-25,28000.0,27750.0,111279.0,,18739,-28809,11580
2010-10-26,28200.0,28300.0,1228782.0,,55015,-124705,47220
2010-10-27,29300.0,28750.0,255929.0,,40766,-25976,-10520
2010-10-28,28800.0,28500.0,135316.0,,-19367,58307,-20180
2010-10-29,28500.0,29350.0,152980.0,,-13340,53030,-16670
2010-11-01,28950.0,29500.0,138303.0,,21874,-8994,-27470
2010-11-02,29450.0,30200.0,135173.0,,10427,11143,-21890
2010-11-03,30200.0,31100.0,177578.0,,6336,-706,-10230
2010-11-04,30850.0,30850.0,98384.0,,21390,-24780,-8680
2010-11-05,30000.0,30550.0,87390.0,,-1978,-7972,320
2010-11-08,30550.0,30800.0,92941.0,,-29391,24171,4170
2010-11-09,31100.0,30900.0,76908.0,,13863,1967,-11010
2010-11-10,31200.0,31650.0,141463.0,,-598,15888,-14860
2010-11-11,31650.0,29700.0,227878.0,,86605,-49705,-41670
2010-11-12,30300.0,29250.0,217752.0,,22555,-44335,25320
2010-11-15,29550.0,29450.0,156673.0,,-6274,8364,1790
2010-11-16,29100.0,29800.0,166969.0,,4799,-11079,27700
2010-11-17,28850.0,30600.0,65475.0,,-9848,20838,-7550
2010-11-18,30600.0,32500.0,175922.0,,-75256,77266,-1210
2010-11-19,32450.0,33050.0,134544.0,,-48909,61749,-14290
2010-11-22,32500.0,32900.0,53471.0,,339,1691,-980
2010-11-23,33000.0,32850.0,78399.0,,-5020,620,8790
2010-11-24,32350.0,33500.0,155650.0,,-62968,58238,11980
2010-11-25,33850.0,33300.0,143719.0,,-124,-7626,-14900
2010-11-26,33000.0,33800.0,88940.0,,-5090,-4090,3680
2010-11-29,33900.0,31800.0,242561.0,,76650,-54290,-15770
2010-11-30,32400.0,33500.0,126260.0,,-46240,28860,19950
2010-12-01,33550.0,34650.0,141595.0,,-1530,-26460,18140
2010-12-02,34800.0,34500.0,126640.0,,19060,-78120,62910
2010-12-03,34450.0,33850.0,152375.0,,38700,-94980,49460
2010-12-06,33900.0,32700.0,189204.0,,82410,-43140,4180
2010-12-07,33000.0,32800.0,114060.0,,31750,-51920,18070
2010-12-08,33000.0,33550.0,109749.0,,-12858,-9959,36740
2010-12-09,33800.0,34700.0,111230.0,,-39550,7020,29260
2010-12-10,34500.0,34600.0,63320.0,,-11010,-9020,12370
2010-12-13,34800.0,34850.0,43760.0,,-10090,3510,6580
2010-12-14,35100.0,34800.0,47200.0,,-11270,-1820,17110
2010-12-15,35100.0,35100.0,73902.0,,1671,-18291,20540
2010-12-16,35100.0,34150.0,122551.0,,36211,-60371,19670
2010-12-17,34200.0,34550.0,68024.0,,-8593,-17127,27110
2010-12-20,33600.0,33850.0,53805.0,,-3357,3797,320
2010-12-21,33950.0,35900.0,174524.0,,-60033,23933,26180
2010-12-22,36200.0,35400.0,83736.0,,10676,-3488,-9498
2010-12-23,35400.0,35650.0,37120.0,,-60,-5820,230
2010-12-24,35400.0,35500.0,65528.0,,4850,1060,-5730
2010-12-27,35450.0,34500.0,108614.0,,30367,-33272,2615
2010-12-28,34500.0,36650.0,127482.0,,-41858,-4242,52090
2010-12-29,36000.0,36300.0,86361.0,,2783,-17902,19270
2010-12-30,36300.0,36900.0,64677.0,,-28482,21610,1162
2011-01-03,37400.0,36700.0,70749.0,8.83,2865,-7035,5860
2011-01-04,36700.0,35800.0,122962.0,8.62,30972,-44482,21790
2011-01-05,36150.0,36850.0,279095.0,8.87,-5670,-26400,53210
2011-01-06,37000.0,39050.0,193252.0,9.4,180,-27470,23310
2011-01-07,39100.0,39050.0,112206.0,9.4,16035,-5095,-18010
2011-01-10,38700.0,40150.0,92460.0,9.66,-14910,6070,13790
2011-01-11,40150.0,40450.0,88991.0,9.73,19221,6219,-28880
2011-01-12,40500.0,40950.0,84347.0,9.85,-4480,10370,-860
2011-01-13,40800.0,40050.0,88796.0,9.64,33978,-10942,-14366
2011-01-14,40100.0,43300.0,186109.0,10.42,4835,-14415,7240
2011-01-17,43200.0,43200.0,128131.0,10.4,14518,16532,-28090
2011-01-18,43300.0,44800.0,183701.0,10.78,-6392,-15973,19955
2011-01-19,45000.0,45300.0,130484.0,10.9,-5303,10433,-12990
2011-01-20,45300.0,44100.0,150206.0,10.61,37720,-10740,-10240
2011-01-21,44750.0,44250.0,107583.0,10.65,-18468,4768,13520
2011-01-24,44300.0,44100.0,83246.0,10.61,-10336,19680,-2510
2011-01-25,44250.0,44250.0,130583.0,10.65,6407,-2807,6840
2011-01-26,44650.0,44250.0,174866.0,10.65,32533,-24933,330
2011-01-27,44050.0,43100.0,169988.0,10.37,31779,-25369,3660
2011-01-28,43150.0,43400.0,149223.0,10.44,-5180,6790,8170
2011-01-31,42800.0,43250.0,143742.0,10.41,-16239,-23361,2800
2011-02-01,43500.0,41600.0,92920.0,10.01,11140,24670,-32690
2011-02-07,42000.0,42350.0,134333.0,10.19,-8037,-12642,20500
2011-02-08,42700.0,42350.0,127008.0,10.19,13591,-6138,4290
2011-02-09,42950.0,43250.0,177245.0,10.41,-19627,7397,16470
2011-02-10,43700.0,44450.0,158638.0,10.7,-29697,36277,1190
2011-02-11,44600.0,42450.0,154170.0,10.22,20901,21089,-48850
2011-02-14,42500.0,43000.0,100848.0,10.35,-21738,17158,1290
2011-02-15,42400.0,42950.0,72296.0,10.34,3251,10109,-9770
2011-02-16,42100.0,43500.0,92112.0,10.47,-32486,31396,-4590
2011-02-17,43800.0,43750.0,147496.0,10.53,-26110,55327,-20890
2011-02-18,44000.0,45900.0,235238.0,11.05,-51199,32106,-15510
2011-02-21,46000.0,46650.0,140676.0,11.23,-18827,57627,-34550
2011-02-22,46050.0,45400.0,143540.0,10.93,-14031,70547,-56506
2011-02-23,45200.0,45150.0,121471.0,10.87,-24315,58499,-41184
2011-02-24,44500.0,42000.0,415818.0,10.11,1420,121870,-148710
2011-02-25,41000.0,42350.0,241450.0,10.19,48290,4600,-61470
2011-02-28,42350.0,41000.0,148795.0,9.87,19172,-16392,-20300
2011-03-02,40200.0,40550.0,115843.0,9.76,-7292,-28638,29300
2011-03-03,41150.0,42400.0,143996.0,10.2,-32635,20182,11973
2011-03-04,42900.0,42700.0,66300.0,10.28,7475,-8895,-1330
2011-03-07,42500.0,40800.0,82733.0,9.82,27618,-16551,-6950
2011-03-08,40500.0,41000.0,179296.0,9.87,61743,-19750,-48913
2011-03-09,41450.0,42300.0,183280.0,10.18,-54918,32878,11100
2011-03-10,42100.0,41400.0,104189.0,9.96,21120,8250,-35870
2011-03-11,41250.0,42600.0,237746.0,10.25,-18425,46125,-6420
2011-03-14,43800.0,44900.0,179807.0,10.8,-15900,33784,-20284
2011-03-15,45500.0,43300.0,217476.0,10.42,-9142,9432,-13800
2011-03-16,43500.0,42800.0,98027.0,10.3,3389,-10759,520
2011-03-17,41500.0,42800.0,68901.0,10.3,-5550,-2680,10930
2011-03-18,42800.0,42900.0,159635.0,10.32,27742,-27764,4024
2011-03-21,42950.0,43250.0,91524.0,10.41,22589,-32521,14000
2011-03-22,43750.0,45100.0,179822.0,10.85,-33283,25205,6268
2011-03-23,45100.0,47450.0,256071.0,11.42,-12709,21789,-13510
2011-03-24,47550.0,49000.0,297070.0,11.79,-27410,60060,-33750
2011-03-25,49800.0,47600.0,143462.0,11.45,12156,-1556,-15220
2011-03-28,47950.0,49650.0,165163.0,11.95,-34123,38153,520
2011-03-29,49800.0,49400.0,103261.0,11.89,-5336,2050,9277
2011-03-30,49600.0,50500.0,201939.0,12.15,-27261,-28409,61390
2011-03-31,50500.0,49400.0,138964.0,11.89,3880,-21382,19583
2011-04-01,49300.0,51500.0,105555.0,12.39,-42134,9258,27205
2011-04-04,52000.0,50900.0,130090.0,12.25,37437,-35615,-4079
2011-04-05,50300.0,50200.0,157939.0,12.08,35274,-38738,839
2011-04-06,50400.0,50100.0,125002.0,12.06,13435,-29228,19014
2011-04-07,51200.0,50500.0,132691.0,12.15,-3854,-22068,21888
2011-04-08,50000.0,50900.0,105688.0,12.25,-7840,2307,6484
2011-04-11,50500.0,51100.0,117919.0,12.3,9829,-11827,849
2011-04-12,50900.0,50300.0,105476.0,12.1,24129,-12251,-12088
2011-04-13,50400.0,52400.0,154126.0,12.61,8450,-5573,-10573
2011-04-14,52200.0,54100.0,175404.0,13.02,-42887,45730,-10319
2011-04-15,54600.0,54800.0,102836.0,13.19,-902,20914,-19583
2011-04-18,55300.0,53800.0,136089.0,12.95,15451,14590,-23358
2011-04-19,53800.0,54900.0,132525.0,13.21,-14550,3101,8190
2011-04-20,55500.0,56000.0,160224.0,13.48,-7742,27240,-16684
2011-04-21,56500.0,55500.0,359669.0,13.36,-4199,-32000,425
2011-04-22,55800.0,55500.0,118448.0,13.36,-4901,-13086,13375
2011-04-25,55600.0,56100.0,116856.0,13.5,29911,-27425,-4537
2011-04-26,56400.0,54000.0,153721.0,12.99,58032,-61747,-5893
2011-04-27,54100.0,54000.0,154838.0,12.99,-47347,13870,29175
2011-04-28,54100.0,54400.0,132276.0,13.09,5840,-9037,12233
2011-04-29,54500.0,55000.0,114451.0,13.24,-11847,10890,163
2011-05-02,55000.0,55000.0,75096.0,13.24,-3158,3005,-1075
2011-05-03,56000.0,55800.0,206218.0,13.43,11647,19363,-17934
2011-05-04,56800.0,56400.0,130104.0,13.57,-16012,42046,-27468
2011-05-06,56200.0,53600.0,157116.0,12.9,12942,-14252,10358
2011-05-09,52400.0,54000.0,199299.0,12.99,-14357,-12179,27878
2011-05-11,54100.0,53300.0,77712.0,12.83,-16646,22985,-4119
2011-05-12,52400.0,51600.0,75185.0,12.42,12302,10798,-17930
2011-05-13,52700.0,51700.0,81452.0,12.44,-1469,14078,-12075
2011-05-16,51000.0,51700.0,59889.0,12.44,4725,-4562,1717
2011-05-17,51700.0,52700.0,48000.0,12.68,-20683,25124,-4341
2011-05-18,51600.0,55100.0,101890.0,13.26,-20606,11809,-2752
2011-05-19,55700.0,54400.0,70792.0,13.09,-18765,28675,-10473
2011-05-20,54600.0,55600.0,55578.0,13.38,-8432,13968,-7026
2011-05-23,55100.0,51300.0,99926.0,12.34,11493,-7355,-2318
2011-05-24,51500.0,52900.0,39422.0,12.73,-10801,1490,9547
2011-05-25,53000.0,52600.0,77344.0,12.66,-8549,17910,-12640
2011-05-26,52700.0,53000.0,54301.0,12.75,5749,2614,-10765
2011-05-27,53000.0,53800.0,88698.0,12.95,-17546,38353,-19267
2011-05-30,54500.0,53800.0,50767.0,12.95,-3039,5498,-1303
2011-05-31,54200.0,54500.0,88387.0,13.12,-3363,2340,-10499
