Symbol,SPC삼립_시가(원),SPC삼립_종가(원),SPC삼립_거래량(주),SPC삼립_PER(IFRS-연결),SPC삼립_순매수수량(개인)(주),SPC삼립_순매수수량(기관계)(주),SPC삼립_순매수수량(외국인계)(주)
2014-01-07,59300.0,57900.0,27821.0,22.67,3190,-3594,404
2014-01-08,58000.0,57200.0,24012.0,22.39,2519,-6037,3518
2014-01-09,57600.0,58000.0,12771.0,22.7,-2825,866,1979
2014-01-10,57700.0,58200.0,8247.0,22.78,448,-334,-82
2014-01-13,57600.0,58000.0,8255.0,22.7,2099,-600,-1499
2014-01-14,58000.0,57000.0,14391.0,22.31,1585,-928,-607
2014-01-15,56700.0,55700.0,19690.0,21.8,5875,-7482,1607
2014-01-16,55400.0,56900.0,26063.0,22.27,4748,-6578,1830
2014-01-17,57300.0,57200.0,15037.0,22.39,1141,-1317,176
2014-01-20,56900.0,56000.0,20317.0,21.92,10528,-9381,-1147
2014-01-21,55600.0,55600.0,24955.0,21.76,5270,-4496,-774
2014-01-22,55500.0,58300.0,35659.0,22.82,10893,-11352,459
2014-01-23,58200.0,57400.0,29466.0,22.47,8413,-5881,-2526
2014-01-24,57200.0,57300.0,30474.0,22.43,11112,-10535,-470
2014-01-27,56000.0,56300.0,23765.0,22.04,11502,-9288,-2038
2014-01-28,56300.0,58400.0,28584.0,22.86,-11088,11580,-492
2014-01-29,58500.0,60800.0,34279.0,23.8,-9720,7341,2404
2014-02-03,60500.0,61000.0,18362.0,23.88,-6745,7943,-1208
2014-02-04,60900.0,61000.0,10778.0,23.88,-1674,2790,-1807
2014-02-05,61100.0,60900.0,12889.0,23.84,3676,-1184,-2492
2014-02-06,60000.0,62800.0,26183.0,24.58,-469,441,-16
2014-02-07,63200.0,65400.0,59750.0,25.6,-24849,22534,2167
2014-02-10,65500.0,65300.0,20778.0,25.56,-6736,5998,-194
2014-02-11,65800.0,66500.0,14992.0,26.03,-6943,5262,1681
2014-02-12,67100.0,65900.0,12088.0,25.8,-603,940,-333
2014-02-13,65900.0,64500.0,16093.0,25.25,-1142,0,1147
2014-02-14,64500.0,64300.0,8802.0,25.17,-2258,200,2058
2014-02-17,63500.0,64600.0,8976.0,25.29,-2123,-562,2685
2014-02-18,64600.0,64900.0,11455.0,25.41,-668,-987,1655
2014-02-19,64800.0,64400.0,8752.0,25.21,286,569,-855
2014-02-20,64400.0,63800.0,12389.0,24.97,-230,1007,-977
2014-02-21,64000.0,63600.0,11063.0,24.9,-1827,726,873
2014-02-24,62900.0,64700.0,10001.0,25.33,-118,-69,157
2014-02-25,65300.0,64500.0,6463.0,25.25,369,1325,-1694
2014-02-26,64000.0,65000.0,7107.0,25.44,961,-1824,839
2014-02-27,65000.0,66500.0,10696.0,26.03,-1106,1383,-322
2014-02-28,66900.0,67000.0,20120.0,26.23,-286,2139,-2050
2014-03-03,68200.0,66400.0,15841.0,25.99,3234,-1171,-2063
2014-03-04,66100.0,64800.0,25063.0,25.37,6630,-3885,-2966
2014-03-05,65000.0,64300.0,22257.0,25.17,4013,-4018,1080
2014-03-06,64000.0,64800.0,5489.0,25.37,-443,48,395
2014-03-07,64900.0,65300.0,4875.0,25.56,-232,20,112
2014-03-10,65600.0,64300.0,11119.0,25.17,922,-1059,137
2014-03-11,65000.0,63900.0,11883.0,25.01,1345,-1782,437
2014-03-12,64600.0,63000.0,8379.0,24.66,-308,324,-16
2014-03-13,62800.0,62800.0,12125.0,24.58,-166,-727,513
2014-03-14,62800.0,63700.0,13258.0,24.94,-1172,-214,1386
2014-03-17,63600.0,63500.0,9684.0,24.86,-1297,1854,-557
2014-03-18,64000.0,64500.0,12757.0,25.25,-4653,3862,791
2014-03-19,64600.0,66600.0,23173.0,26.07,-5795,3347,2448
2014-03-20,66600.0,67100.0,23647.0,26.27,-3288,2434,1189
2014-03-21,67100.0,69200.0,31239.0,27.09,-8212,3788,4049
2014-03-24,70000.0,68800.0,10580.0,26.93,330,210,-564
2014-03-25,69400.0,70900.0,12765.0,27.75,-4499,3639,230
2014-03-26,70900.0,71300.0,19063.0,27.91,3304,-1741,-1556
2014-03-27,71600.0,70300.0,17363.0,27.52,-4444,4257,187
2014-03-28,70400.0,72700.0,17611.0,28.46,-7054,4193,3111
2014-03-31,73200.0,75700.0,38694.0,29.63,8506,-6709,-1715
2014-04-01,75700.0,75600.0,16578.0,29.59,610,-1069,466
2014-04-02,75100.0,74400.0,23332.0,29.12,7598,-6605,-1003
2014-04-03,73000.0,74900.0,8303.0,29.32,-1863,855,1009
2014-04-04,75600.0,76700.0,13500.0,30.02,5379,-4221,-1163
2014-04-07,78700.0,77100.0,15530.0,30.18,5448,-2942,-2506
2014-04-08,77100.0,75700.0,13798.0,29.63,3129,-2037,-1092
2014-04-09,75500.0,77300.0,21138.0,30.26,-3369,-1372,4741
2014-04-10,77300.0,76700.0,13912.0,30.02,1252,-2855,1603
2014-04-11,76100.0,75800.0,11239.0,29.67,5578,-6387,809
2014-04-14,75900.0,75400.0,13171.0,29.52,2664,-3683,1019
2014-04-15,75800.0,76000.0,11667.0,29.75,1696,-4637,2119
2014-04-16,75400.0,75500.0,15792.0,29.55,-2755,1856,521
2014-04-17,74900.0,76800.0,18121.0,30.06,-5886,3103,2766
2014-04-18,77600.0,75800.0,13201.0,29.67,2829,-2748,81
2014-04-21,75300.0,75800.0,7262.0,29.67,-726,1543,-323
2014-04-22,75400.0,75600.0,7461.0,29.59,799,-1432,633
2014-04-23,75500.0,74800.0,10477.0,29.28,-1001,-2006,3007
2014-04-24,75200.0,75000.0,6951.0,29.36,1096,-2275,1179
2014-04-25,75800.0,74000.0,15971.0,28.97,4990,-6694,1704
2014-04-28,74000.0,73200.0,7524.0,28.65,-1407,1099,308
2014-04-29,72700.0,73700.0,9359.0,28.85,977,-3086,2109
2014-04-30,73100.0,74500.0,5849.0,29.16,-1844,-1068,2912
2014-05-02,74500.0,75600.0,18682.0,29.59,-2800,673,2127
2014-05-07,77100.0,75500.0,7110.0,29.55,-692,137,555
2014-05-08,75500.0,75300.0,11040.0,29.48,1110,-3425,2315
2014-05-09,75300.0,76800.0,9733.0,30.06,-2973,346,2627
2014-05-12,77500.0,81200.0,36894.0,31.79,-2580,-4398,6380
2014-05-13,81200.0,82800.0,32965.0,32.41,2907,-1849,-1031
2014-05-14,82700.0,83500.0,21552.0,32.69,336,3509,1124
2014-05-15,83900.0,84400.0,9679.0,33.04,-3805,3098,700
2014-05-16,84400.0,84400.0,15085.0,33.04,5489,-4979,-520
2014-05-19,84400.0,88500.0,34428.0,34.64,1957,-2720,811
2014-05-20,89600.0,88000.0,21289.0,34.45,6025,-6457,432
2014-05-21,88000.0,89200.0,16905.0,34.92,-2108,1790,308
2014-05-22,90000.0,91000.0,33609.0,35.62,-62,411,-339
2014-05-23,89800.0,92300.0,16131.0,36.13,-1879,646,1208
2014-05-26,93100.0,96500.0,57985.0,37.78,14608,-11095,-2713
2014-05-27,97200.0,98500.0,45001.0,38.56,3445,-4569,1124
2014-05-28,100000.0,99600.0,34027.0,38.99,3022,-4337,1315
2014-05-29,99000.0,97800.0,23045.0,38.28,-743,-2269,3012
2014-05-30,99400.0,100000.0,24835.0,39.15,-2202,-4559,7085
2014-06-02,99000.0,92500.0,56698.0,36.21,4425,-8379,4221
2014-06-03,90700.0,95600.0,61392.0,37.42,-9697,-1485,10682
2014-06-05,95300.0,97700.0,20238.0,38.24,-5656,-1332,6988
2014-06-09,98600.0,94000.0,28841.0,36.8,1497,-955,-889
2014-06-10,95000.0,96900.0,17132.0,37.93,-2883,-106,2334
2014-06-11,96100.0,94500.0,24103.0,36.99,2393,-5310,2917
2014-06-12,94600.0,89700.0,73708.0,35.11,12627,-1837,-9691
2014-06-13,89700.0,89900.0,39474.0,35.19,-4644,-1685,6319
2014-06-16,89900.0,90000.0,13086.0,35.23,-303,23,280
2014-06-17,90000.0,89000.0,14600.0,34.84,2598,-1709,311
2014-06-18,88500.0,87600.0,22252.0,34.29,-1627,-1114,2674
2014-06-19,87500.0,86200.0,43095.0,33.74,270,-8289,7369
2014-06-20,86200.0,85800.0,24202.0,33.59,4207,-11655,7136
2014-06-23,86000.0,85900.0,19459.0,33.63,327,-91,-206
2014-06-24,86000.0,88400.0,12541.0,34.6,1024,-901,-123
2014-06-25,87600.0,89100.0,17312.0,34.88,2286,4079,-6512
2014-06-26,89100.0,92900.0,37095.0,36.37,-5894,6104,-30
2014-06-27,94000.0,92700.0,16188.0,36.29,3441,2500,-5941
2014-06-30,92800.0,93200.0,12218.0,36.48,-988,1482,-406
2014-07-01,93400.0,92900.0,12386.0,36.37,1996,-1858,-188
2014-07-02,92900.0,90500.0,15117.0,35.43,4559,-744,-3815
2014-07-03,90200.0,91000.0,18281.0,35.62,-8392,6013,2349
2014-07-04,91000.0,97700.0,47088.0,38.24,-17139,8523,8182
2014-07-07,98000.0,96800.0,17580.0,37.89,913,2498,-3570
2014-07-08,97500.0,97000.0,14166.0,37.97,-2140,4109,-1942
2014-07-09,97000.0,98800.0,20696.0,38.68,-313,1215,-845
2014-07-10,98800.0,97700.0,11733.0,38.24,4040,520,-4610
2014-07-11,97400.0,96100.0,12907.0,37.62,137,839,-973
2014-07-14,95900.0,96900.0,10002.0,37.93,-3290,950,2140
2014-07-15,97300.0,96000.0,11606.0,37.58,-2786,1181,1605
2014-07-16,97400.0,94500.0,14635.0,36.99,3395,-2724,-671
2014-07-17,93700.0,93300.0,13481.0,36.52,-2437,-1325,1862
2014-07-18,92500.0,92800.0,9594.0,36.33,-2582,-213,1632
2014-07-21,93500.0,94700.0,12333.0,37.07,-5766,3389,2377
2014-07-22,94800.0,94300.0,11099.0,36.91,-4725,4418,307
2014-07-23,94300.0,94100.0,10609.0,36.84,-6089,4653,1436
2014-07-24,93500.0,93000.0,8110.0,36.41,783,-300,-483
2014-07-25,93000.0,92500.0,8728.0,36.21,-1407,1294,110
2014-07-28,92000.0,91400.0,9360.0,35.78,-614,381,233
2014-07-29,91000.0,90500.0,13450.0,35.43,-738,-1228,1966
2014-07-30,91400.0,88300.0,24838.0,34.57,-28,-2112,2309
2014-07-31,88600.0,93000.0,17316.0,36.41,-6037,4025,2390
2014-08-01,93000.0,93400.0,10517.0,36.56,1252,2052,-982
2014-08-04,92700.0,96900.0,33600.0,37.93,-14946,17387,-1000
2014-08-05,97300.0,96900.0,23041.0,37.93,-2257,3096,-1496
2014-08-06,96500.0,100500.0,39809.0,39.34,-18137,15779,1739
2014-08-07,96300.0,98000.0,26073.0,38.36,-10106,9392,453
2014-08-08,98900.0,98600.0,11890.0,38.6,-1851,750,1251
2014-08-11,99500.0,98600.0,17366.0,38.6,-4145,5253,-1107
2014-08-12,99300.0,100000.0,51867.0,39.15,-35557,33002,2355
2014-08-13,101500.0,107500.0,58022.0,42.08,-15623,9614,5920
2014-08-14,109000.0,110000.0,31333.0,43.06,-3202,2605,593
2014-08-18,110500.0,117500.0,48610.0,46.0,-2452,2603,-710
2014-08-19,117500.0,114500.0,35244.0,44.82,-3927,3674,448
2014-08-20,115000.0,119500.0,32025.0,46.78,-1543,-485,2186
2014-08-21,120500.0,115000.0,33506.0,45.02,-3702,3389,473
2014-08-22,116000.0,114000.0,40331.0,44.63,-9261,4343,4880
2014-08-25,115500.0,115000.0,28804.0,45.02,-7209,6545,663
2014-08-26,115500.0,115500.0,18467.0,45.21,1478,-846,-607
2014-08-27,117000.0,116500.0,25230.0,45.6,-6176,7868,-1960
2014-08-28,116000.0,115500.0,12944.0,45.21,1681,631,-2412
2014-08-29,115000.0,110000.0,53570.0,43.06,8103,-8046,794
2014-09-01,109500.0,106000.0,88156.0,41.49,-7697,6472,1087
2014-09-02,107500.0,113000.0,38542.0,44.23,-14079,12651,1778
2014-09-03,115500.0,116000.0,24548.0,45.41,-7080,11064,-4071
2014-09-04,115000.0,116000.0,21390.0,45.41,-420,3718,-3395
2014-09-05,114500.0,116000.0,15362.0,45.41,-2235,2423,-188
2014-09-11,115000.0,114500.0,15274.0,44.82,2631,1053,-3684
2014-09-12,114000.0,113000.0,10293.0,44.23,-274,1517,-1981
2014-09-15,113000.0,113000.0,11487.0,44.23,-324,192,633
2014-09-16,113000.0,112500.0,10094.0,44.04,-1302,1918,-607
2014-09-17,113000.0,118000.0,17924.0,46.19,-2443,3544,-1295
2014-09-18,118000.0,116500.0,12581.0,45.6,-133,2535,-2427
2014-09-19,117000.0,119500.0,23571.0,46.78,332,1363,-1695
2014-09-22,119500.0,119500.0,17674.0,46.78,-474,1417,-943
2014-09-23,118500.0,123500.0,35997.0,48.34,-10403,10797,-561
2014-09-24,123500.0,134500.0,71793.0,52.65,-544,3791,-3018
2014-09-25,136000.0,134000.0,43393.0,52.45,-3416,6279,-2862
2014-09-26,132000.0,139000.0,22551.0,54.41,2051,-284,-1994
2014-09-29,140000.0,138000.0,36608.0,54.02,3723,1555,-5537
2014-09-30,138000.0,137000.0,32883.0,53.63,334,-2392,2583
2014-10-01,136000.0,136500.0,20269.0,53.43,-4128,2045,2114
2014-10-02,132000.0,142000.0,30573.0,55.59,-5768,4519,1258
2014-10-06,144000.0,143000.0,22551.0,55.98,4996,2423,-7604
2014-10-07,142000.0,137500.0,28950.0,53.82,4818,3918,-8654
2014-10-08,135000.0,145000.0,29935.0,56.76,-6028,1921,4107
2014-10-10,145000.0,144500.0,27373.0,56.56,6686,1920,-8614
2014-10-13,143000.0,137000.0,40109.0,53.63,9031,-4731,-4303
2014-10-14,137500.0,138500.0,28348.0,54.22,4113,-6483,2398
2014-10-15,138500.0,138500.0,15704.0,54.22,4063,-1989,-1885
2014-10-16,136000.0,142500.0,20120.0,55.78,-6967,4033,2949
2014-10-17,143500.0,143000.0,13044.0,55.98,759,2919,-3478
2014-10-20,143000.0,145500.0,17397.0,56.96,-1936,2928,-1212
2014-10-21,145500.0,150000.0,24896.0,58.72,-4277,3382,-519
2014-10-22,152000.0,159500.0,50312.0,62.44,692,2426,-2705
2014-10-23,161000.0,178500.0,72199.0,69.87,-6451,11936,-5444
2014-10-24,181500.0,173500.0,83048.0,67.92,23804,-15084,-6183
2014-10-27,171000.0,169000.0,59410.0,66.16,-6714,5403,1223
2014-10-28,171000.0,176000.0,37735.0,68.9,-416,-1561,1638
2014-10-29,178500.0,174500.0,39427.0,68.31,7317,-5210,-2152
2014-10-30,174000.0,171000.0,25980.0,66.94,3992,-2809,13
2014-10-31,171000.0,168500.0,49677.0,65.96,-458,2642,-838
2014-11-03,166000.0,174000.0,19434.0,68.11,-4749,2713,1359
2014-11-04,177000.0,171500.0,18871.0,67.13,-609,3626,-3017
2014-11-05,175500.0,170000.0,24830.0,66.55,-2932,6235,-3116
2014-11-06,170000.0,166500.0,20178.0,65.18,1600,2358,-3524
2014-11-07,165000.0,167000.0,32536.0,65.37,3314,-9172,5858
2014-11-10,167000.0,142000.0,86619.0,55.59,7864,-15716,8326
2014-11-11,140000.0,151500.0,64339.0,59.31,-16303,5271,10895
2014-11-12,153500.0,142500.0,89596.0,55.78,10993,-14665,3747
2014-11-13,141500.0,141500.0,26930.0,55.39,3241,-6421,3694
2014-11-14,140000.0,132500.0,41817.0,51.87,3108,-8243,4891
2014-11-17,134500.0,124000.0,135802.0,48.54,-16443,2807,12046
2014-11-18,126000.0,137500.0,95868.0,53.82,-15474,7548,8176
2014-11-19,140000.0,145000.0,40337.0,56.76,1924,2264,-3671
2014-11-20,146500.0,139500.0,31575.0,54.61,4163,1377,-6030
2014-11-21,139500.0,142000.0,19890.0,55.59,-3761,3628,133
2014-11-24,140000.0,137500.0,18631.0,53.82,1818,4136,-5954
2014-11-25,135500.0,142500.0,27196.0,55.78,-8416,8251,269
2014-11-26,142500.0,140500.0,12645.0,55.0,376,1805,-2343
2014-11-27,141000.0,139000.0,19851.0,54.41,-1696,414,1210
2014-11-28,139500.0,143000.0,26929.0,55.98,-2870,1106,1612
2014-12-01,143500.0,141500.0,14983.0,55.39,540,-1589,539
2014-12-02,141500.0,142500.0,24335.0,55.78,-4211,5240,-1389
2014-12-03,144000.0,148500.0,45485.0,58.13,-10564,9459,1125
2014-12-04,150000.0,149000.0,55855.0,58.33,-6911,3369,2930
2014-12-05,152000.0,149500.0,34704.0,58.52,-5249,1251,3463
2014-12-08,149500.0,150500.0,22926.0,58.91,-4173,2844,1259
2014-12-09,150500.0,153500.0,37665.0,60.09,-12108,12266,-148
2014-12-10,153500.0,155000.0,26088.0,60.68,-2580,4092,-1573
2014-12-11,155500.0,148500.0,21680.0,58.13,3170,4914,-8401
2014-12-12,151000.0,149500.0,20575.0,58.52,-6578,5455,1105
2014-12-15,147500.0,148500.0,13938.0,58.13,-3564,2006,1725
2014-12-16,148500.0,143500.0,27561.0,56.17,-1516,4002,-1624
2014-12-17,144000.0,141500.0,27128.0,55.39,-8268,5538,2721
2014-12-18,144000.0,141500.0,13505.0,55.39,-2921,1520,1496
2014-12-19,141500.0,143500.0,13410.0,56.17,-4947,3916,290
2014-12-22,144000.0,145000.0,20235.0,56.76,-5063,5896,-894
2014-12-23,145000.0,146000.0,10926.0,57.15,1079,833,-1957
2014-12-24,146000.0,147000.0,10371.0,57.54,598,1212,-1854
2014-12-26,145500.0,145500.0,11346.0,56.96,-3188,4068,-669
2014-12-29,146500.0,145000.0,10998.0,56.76,-958,2364,-1406
2014-12-30,144000.0,150000.0,34971.0,58.72,-16611,5673,10876
2015-01-02,150000.0,155000.0,16027.0,40.14,-2915,-1866,4956
2015-01-05,155000.0,157000.0,17765.0,40.66,-2857,901,1935
2015-01-06,155500.0,157000.0,11652.0,40.66,1080,-310,-811
2015-01-07,160000.0,160000.0,35562.0,41.44,-9452,-524,10041
2015-01-08,161000.0,162000.0,23534.0,41.96,-2619,3009,-2118
2015-01-09,162500.0,161000.0,11030.0,41.7,735,-559,-196
2015-01-12,160000.0,160000.0,22416.0,41.44,-5295,3764,1531
2015-01-13,159000.0,158500.0,14640.0,41.05,4619,-3179,-1240
2015-01-14,157000.0,159500.0,15083.0,41.31,-4461,5353,-979
2015-01-15,158500.0,159500.0,8600.0,41.31,-4325,3563,962
2015-01-16,160000.0,158500.0,9330.0,41.05,-318,-336,427
2015-01-19,158500.0,158000.0,11267.0,40.92,-1465,1445,-43
2015-01-20,159500.0,162500.0,22070.0,42.08,-12974,10595,1899
2015-01-21,162500.0,173500.0,48309.0,44.93,-22673,21266,1318
2015-01-22,174000.0,169500.0,17802.0,43.9,-1386,3457,-2071
2015-01-23,168500.0,172000.0,10568.0,44.55,-3293,3040,177
2015-01-26,172000.0,180500.0,31965.0,46.75,-11030,10409,554
2015-01-27,182000.0,184000.0,28616.0,47.65,-14129,14189,-50
2015-01-28,185000.0,186000.0,18772.0,48.17,-5934,5026,554
2015-01-29,186000.0,188000.0,21622.0,48.69,-4357,366,3687
2015-01-30,189000.0,193000.0,34132.0,49.98,-9515,6171,3222
2015-02-02,196500.0,191000.0,25300.0,49.47,1331,-532,-1099
2015-02-03,191000.0,192000.0,37061.0,49.72,-5289,-350,5838
2015-02-04,194000.0,193000.0,18334.0,49.98,1401,-5452,3913
2015-02-05,194000.0,191000.0,14344.0,49.47,427,-4506,4200
2015-02-06,189000.0,188000.0,12259.0,48.69,-1636,1961,-260
2015-02-09,190000.0,180000.0,36388.0,46.62,4243,-8589,4297
2015-02-10,179000.0,187500.0,30855.0,48.56,-4806,-2546,6847
2015-02-11,189500.0,186500.0,18098.0,48.3,1810,3403,-5203
2015-02-12,188000.0,194000.0,20793.0,50.24,-3850,1329,2521
2015-02-13,192500.0,194000.0,12706.0,50.24,561,1218,-1779
2015-02-16,191500.0,188500.0,13345.0,48.82,2912,-1114,-1569
2015-02-17,189500.0,186500.0,11308.0,48.3,3047,-1814,-1092
2015-02-23,186500.0,197000.0,24080.0,51.02,-10607,8209,2472
2015-02-24,198000.0,199000.0,18372.0,51.54,-4857,7538,-2687
2015-02-25,200500.0,204000.0,27553.0,52.83,-4316,10331,-5155
2015-02-26,207500.0,202000.0,17951.0,52.31,1081,3597,-3728
2015-02-27,205000.0,212500.0,26526.0,55.03,-10019,7570,2389
2015-03-02,213000.0,214500.0,19742.0,55.55,-200,2371,-2171
2015-03-03,214500.0,215500.0,18555.0,55.81,3711,-1173,-2522
2015-03-04,214500.0,219500.0,20044.0,56.85,-3920,3904,-1021
2015-03-05,217000.0,212000.0,34931.0,54.9,8290,-11824,2620
2015-03-06,209000.0,214000.0,20356.0,55.42,-4524,-1859,6338
2015-03-09,211500.0,213500.0,11715.0,55.29,1359,-4207,2783
2015-03-10,213500.0,212000.0,16577.0,54.9,3758,-3596,-562
2015-03-11,213000.0,215000.0,17060.0,55.68,-4809,3327,1542
2015-03-12,217000.0,217000.0,14437.0,56.2,-3644,3633,13
2015-03-13,217000.0,230000.0,31181.0,59.57,-16632,15898,-608
2015-03-16,229500.0,237000.0,37923.0,61.38,-3069,2965,494
2015-03-17,240000.0,241000.0,31184.0,62.42,-706,-6756,7961
2015-03-18,241000.0,244000.0,21102.0,63.19,-190,818,-628
2015-03-19,249000.0,261000.0,42522.0,67.59,3728,-2679,-738
2015-03-20,260000.0,274000.0,56867.0,70.96,-2342,-6920,9549
2015-03-23,270000.0,261000.0,47695.0,67.59,2122,-5741,3474
2015-03-24,256500.0,268500.0,37579.0,69.54,-4077,-6262,9739
2015-03-25,270500.0,270500.0,35321.0,70.06,3058,-2371,-297
2015-03-26,270500.0,271000.0,19936.0,70.18,2310,-1827,-543
2015-03-27,273500.0,273000.0,19799.0,70.7,-2155,-1141,3246
2015-03-30,273000.0,291500.0,31937.0,75.49,1327,-979,-565
2015-03-31,297500.0,285000.0,39787.0,73.81,8337,-2028,-5606
2015-04-01,288500.0,289500.0,17118.0,74.98,-2311,2028,790
2015-04-02,287500.0,288500.0,16444.0,74.72,2530,-1923,-1017
2015-04-03,290000.0,285000.0,15587.0,73.81,-315,-1532,1964
2015-04-06,285500.0,284000.0,20123.0,73.55,-3789,203,3829
2015-04-07,285000.0,277000.0,25698.0,71.74,6106,-10931,4826
2015-04-08,276000.0,253500.0,86239.0,65.65,11796,-27225,14870
2015-04-09,252500.0,258000.0,57614.0,66.82,393,-7523,6607
2015-04-10,258000.0,264000.0,28311.0,68.37,-1233,-1723,2691
2015-04-13,264500.0,248500.0,80142.0,64.36,3260,-10730,7580
2015-04-14,244500.0,240500.0,52324.0,62.29,-1455,-4807,7468
2015-04-15,241500.0,248500.0,25400.0,64.36,2156,-1936,-261
2015-04-16,248500.0,252000.0,21347.0,65.26,1779,1240,-3794
2015-04-17,255500.0,261500.0,29218.0,67.72,3186,-1144,-2135
2015-04-20,256000.0,255000.0,21013.0,66.04,2719,-292,-2380
2015-04-21,257000.0,253500.0,15482.0,65.65,835,-47,-903
2015-04-22,253000.0,250500.0,22844.0,64.88,-2964,1898,1416
2015-04-23,254500.0,243000.0,32780.0,62.93,8965,-12010,3065
2015-04-24,240000.0,249500.0,16400.0,64.62,-4718,3969,564
2015-04-27,251500.0,248500.0,8564.0,64.36,381,186,-567
2015-04-28,248500.0,272500.0,46804.0,70.57,-11851,11148,359
2015-04-29,269500.0,265500.0,20164.0,68.76,1550,3358,-4896
2015-04-30,265500.0,259000.0,19174.0,67.08,1771,2269,-3556
2015-05-04,259000.0,266500.0,16109.0,69.02,-4515,1648,2457
2015-05-06,262500.0,268000.0,16298.0,69.41,-2274,592,342
2015-05-07,272000.0,269000.0,28015.0,69.67,-7464,10775,-1921
2015-05-08,267500.0,275500.0,27842.0,71.35,-11969,503,11346
2015-05-11,277000.0,287500.0,29460.0,74.46,-11958,10182,2272
2015-05-12,290500.0,285500.0,19950.0,73.94,-1826,4044,-2073
2015-05-13,287000.0,287500.0,11666.0,74.46,-1217,649,568
2015-05-14,288000.0,289000.0,13740.0,74.85,-4024,3414,610
2015-05-15,289500.0,299500.0,23405.0,77.57,-9453,2938,6213
2015-05-18,300500.0,294500.0,25216.0,76.27,3831,-2454,-777
2015-05-19,295000.0,283000.0,32901.0,73.29,564,-4838,3516
2015-05-20,280000.0,287000.0,22006.0,74.33,-9164,2791,6341
2015-05-21,287500.0,286500.0,18739.0,74.2,-4339,2452,2007
2015-05-22,278000.0,278000.0,31447.0,72.0,-522,1087,-635
2015-05-26,278000.0,272000.0,17523.0,70.44,-558,-1862,2647
2015-05-27,268000.0,266000.0,17031.0,68.89,-3290,-467,3757
2015-05-28,266000.0,285500.0,25312.0,73.94,-10032,12702,-2755
2015-05-29,285500.0,290500.0,20700.0,75.23,-2757,7650,-4893
2015-06-01,289500.0,288000.0,17998.0,74.59,-2757,7905,-5300
2015-06-02,284000.0,276500.0,19776.0,71.61,1182,5080,-6512
2015-06-03,274000.0,271000.0,16682.0,70.18,2185,-2603,418
2015-06-04,267000.0,271500.0,11650.0,70.31,2713,2302,-5035
2015-06-05,267500.0,275500.0,14696.0,71.35,-1042,5774,-4852
2015-06-08,272500.0,264500.0,29302.0,68.5,6179,-213,-5689
2015-06-09,260500.0,266500.0,15537.0,69.02,328,-1645,1553
2015-06-10,266500.0,254500.0,31994.0,65.91,6847,-3582,-3266
2015-06-11,255500.0,263000.0,30642.0,68.11,1972,-5330,3148
2015-06-12,260000.0,263000.0,15191.0,68.11,407,562,-969
2015-06-15,263000.0,262000.0,13550.0,67.85,183,3376,-3559
2015-06-16,262000.0,268000.0,17676.0,69.41,-3502,3325,-185
2015-06-17,268500.0,260000.0,12085.0,67.34,1642,951,-2595
2015-06-18,264500.0,278000.0,26491.0,72.0,-10671,7551,3125
2015-06-19,279000.0,280000.0,17996.0,72.52,-3055,7554,-4484
2015-06-22,283500.0,270000.0,25264.0,69.93,3709,-1824,-1883
2015-06-23,271000.0,273500.0,10609.0,70.83,-890,-70,960
2015-06-24,276500.0,276500.0,8043.0,71.61,-2098,1587,511
2015-06-25,276500.0,280000.0,14872.0,72.52,-6456,5812,394
2015-06-26,282500.0,275000.0,26292.0,71.22,-312,10106,-10101
2015-06-29,268000.0,266000.0,23568.0,68.89,1013,8504,-9433
2015-06-30,266000.0,269000.0,39051.0,69.67,184,9051,-9435
2015-07-01,269000.0,276000.0,19804.0,71.48,-7384,3212,4172
2015-07-02,276000.0,290000.0,49673.0,75.11,-24380,21474,3532
2015-07-03,292500.0,287500.0,33249.0,74.46,-10764,11427,-453
2015-07-06,287500.0,289000.0,19545.0,74.85,-6501,5923,985
2015-07-07,290500.0,282500.0,22290.0,73.16,519,4238,-4757
2015-07-08,284500.0,289500.0,18480.0,74.98,-3198,4334,-1388
2015-07-09,286000.0,288000.0,19985.0,74.59,-1200,4342,-3144
2015-07-10,290500.0,286500.0,33859.0,74.2,2067,-9695,7801
2015-07-13,284500.0,290000.0,9263.0,75.11,-2562,1091,1383
2015-07-14,291000.0,283000.0,29110.0,73.29,7336,-8124,3497
2015-07-15,282000.0,282500.0,16678.0,73.16,439,-3293,2887
2015-07-16,282000.0,278000.0,10182.0,72.0,1084,-1895,474
2015-07-17,279000.0,295500.0,45841.0,76.53,-7692,6119,-669
2015-07-20,298000.0,322500.0,72245.0,83.52,-16224,13334,6961
2015-07-21,330000.0,355500.0,95439.0,92.07,-5921,9312,-2553
2015-07-22,353000.0,367500.0,56910.0,95.18,-11296,12299,-1395
2015-07-23,376500.0,383500.0,47474.0,99.32,-13118,12658,532
2015-07-24,387500.0,370000.0,29184.0,95.82,-554,1208,334
2015-07-27,365000.0,349000.0,28875.0,90.39,-1351,-5767,7147
2015-07-28,342000.0,354000.0,26443.0,91.68,-3037,-1600,4618
2015-07-29,351500.0,345000.0,19482.0,89.35,2032,2123,-4260
2015-07-30,351500.0,339500.0,17970.0,87.93,-1755,2384,-855
2015-07-31,337000.0,347500.0,13390.0,90.0,-1370,-543,1695
2015-08-03,347500.0,351000.0,16280.0,90.9,-2036,7107,-5065
