Symbol,보령제약_시가(원),보령제약_종가(원),보령제약_거래량(주),보령제약_PER(IFRS-연결),보령제약_순매수수량(개인)(주),보령제약_순매수수량(기관계)(주),보령제약_순매수수량(외국인계)(주)
2014-01-09,36300.0,34850.0,112700.0,18.96,-10920,-880,10020
2014-01-10,35750.0,34850.0,48669.0,18.96,-7310,2980,2640
2014-01-13,35300.0,34950.0,17549.0,19.01,-2195,-5,2450
2014-01-14,34500.0,34250.0,20213.0,18.63,-769,-1,770
2014-01-15,34500.0,33600.0,61514.0,18.28,13160,-17470,18010
2014-01-16,33800.0,34300.0,33318.0,18.66,-7870,-4560,10870
2014-01-17,34300.0,34250.0,19401.0,18.63,1670,-4150,2480
2014-01-20,33900.0,33100.0,29871.0,18.01,1130,-1080,-50
2014-01-21,33250.0,33500.0,47147.0,18.22,1899,-11919,10220
2014-01-22,33550.0,33450.0,35621.0,18.2,2200,-11820,8790
2014-01-23,33200.0,33200.0,23554.0,18.06,-2360,-4700,2980
2014-01-24,33000.0,32300.0,64160.0,17.57,15930,-26920,9840
2014-01-27,31850.0,31500.0,55547.0,17.14,13730,-12930,-800
2014-01-28,31500.0,31350.0,106688.0,17.06,29281,-50318,16187
2014-01-29,31550.0,32500.0,47335.0,17.68,-5400,6010,6100
2014-02-03,32500.0,33000.0,41699.0,17.95,-21195,18615,3180
2014-02-04,32850.0,33750.0,59668.0,18.36,-24855,7080,18455
2014-02-05,34100.0,33850.0,31609.0,18.42,-2255,2485,270
2014-02-06,33850.0,35150.0,47804.0,19.12,-999,-960,9329
2014-02-07,35100.0,35250.0,50599.0,19.18,-8220,4840,3680
2014-02-10,35500.0,34900.0,94945.0,18.99,5651,2949,-4070
2014-02-11,34900.0,34550.0,27453.0,18.8,-5481,3031,2450
2014-02-12,34900.0,35350.0,31728.0,19.23,-13387,4997,8580
2014-02-13,35500.0,35400.0,24541.0,19.26,-5170,2420,2750
2014-02-14,35150.0,35400.0,37176.0,19.26,2110,2850,-4720
2014-02-17,35400.0,35750.0,34513.0,19.45,-5900,5670,-80
2014-02-18,35750.0,37000.0,72586.0,20.13,-11447,-3833,11160
2014-02-19,36950.0,36650.0,57860.0,19.94,-12179,10929,-3500
2014-02-20,36300.0,37300.0,55761.0,20.29,-11970,6630,5610
2014-02-21,37250.0,37350.0,42397.0,20.32,-2641,-4179,5550
2014-02-24,37650.0,38000.0,38996.0,20.67,-386,-5694,6310
2014-02-25,38200.0,37900.0,40300.0,20.62,-6900,5210,1020
2014-02-26,37900.0,37900.0,51140.0,20.62,-8438,-4462,16300
2014-02-27,37900.0,38200.0,35099.0,20.78,-10146,36,10110
2014-02-28,38200.0,38600.0,32802.0,21.0,-12430,1040,11250
2014-03-03,38200.0,38000.0,17884.0,20.67,1814,-1544,-340
2014-03-04,37900.0,38700.0,39421.0,21.05,-13517,319,14188
2014-03-05,38700.0,38550.0,32119.0,20.97,-4195,2235,2240
2014-03-06,38400.0,37950.0,24683.0,20.65,-2119,-1141,3170
2014-03-07,38100.0,39000.0,28871.0,21.22,-14954,5864,5830
2014-03-10,39000.0,40000.0,56018.0,21.76,-1861,-3039,2590
2014-03-11,39950.0,40300.0,41408.0,21.92,-6750,7270,-2760
2014-03-12,40350.0,39200.0,39182.0,21.33,9390,-5390,-4130
2014-03-13,38750.0,39800.0,39833.0,21.65,-11810,9710,2220
2014-03-14,39050.0,39000.0,13827.0,21.22,1200,-1620,290
2014-03-17,38300.0,38050.0,28006.0,20.7,3113,-1763,-1350
2014-03-18,38150.0,38500.0,27169.0,20.95,1360,-9650,8310
2014-03-19,38650.0,38000.0,19743.0,20.67,-703,-947,2150
2014-03-20,37950.0,37850.0,19348.0,20.59,-3210,-5200,6910
2014-03-21,38100.0,38200.0,17929.0,20.78,-4509,-3170,7779
2014-03-24,38200.0,38350.0,17477.0,20.86,-4702,1722,3620
2014-03-25,38350.0,37000.0,44956.0,20.13,-85,4765,-4580
2014-03-26,37300.0,36900.0,27379.0,20.07,4380,-7600,5220
2014-03-27,36850.0,37100.0,42220.0,20.18,-7210,2950,3660
2014-03-28,37300.0,37900.0,32598.0,20.62,-8837,1807,4660
2014-03-31,38100.0,38650.0,48713.0,21.03,505,-4837,3832
2014-04-01,38800.0,39000.0,49846.0,21.22,9681,-8861,1100
2014-04-02,38550.0,39900.0,39354.0,21.71,-2461,1911,2050
2014-04-03,39700.0,39900.0,54009.0,21.71,11071,-5561,-4510
2014-04-04,39800.0,38950.0,31540.0,21.19,5895,-1875,-470
2014-04-07,38950.0,37650.0,45079.0,20.48,11808,-6238,-1940
2014-04-08,37250.0,38200.0,21112.0,20.78,10,-210,1270
2014-04-09,38100.0,38050.0,18867.0,20.7,3443,-1583,-1860
2014-04-10,38050.0,37950.0,21076.0,20.65,9300,-4140,-2480
2014-04-11,37350.0,38650.0,23313.0,21.03,-2110,4050,-250
2014-04-14,38550.0,38000.0,15667.0,20.67,5040,-840,-2550
2014-04-15,37950.0,38450.0,25187.0,20.92,-1160,-1590,5930
2014-04-16,38450.0,38050.0,17147.0,20.7,4383,-1243,-2640
2014-04-17,38050.0,37650.0,23748.0,20.48,370,-1580,1710
2014-04-18,37700.0,38200.0,25669.0,20.78,988,-1168,180
2014-04-21,37850.0,38100.0,7385.0,20.73,2375,-2115,-260
2014-04-22,37850.0,37700.0,29294.0,20.51,5540,930,-5770
2014-04-23,37700.0,37000.0,30681.0,20.13,-2189,6390,-3401
2014-04-24,36800.0,37100.0,39457.0,20.18,1824,-12525,10701
2014-04-25,36500.0,35850.0,50398.0,19.5,2520,-4240,2420
2014-04-28,36000.0,36100.0,39446.0,19.64,-308,-9052,9360
2014-04-29,36500.0,37300.0,71752.0,20.29,-4824,2100,4524
2014-04-30,37950.0,38500.0,77983.0,20.95,1420,-12390,10970
2014-05-02,38800.0,38050.0,37737.0,20.7,-5730,-5650,11380
2014-05-07,38600.0,38350.0,45002.0,20.86,-11969,-8601,20570
2014-05-08,38400.0,39100.0,49460.0,21.27,-3640,-8750,12390
2014-05-09,39100.0,39000.0,38497.0,21.22,-10670,-5210,16380
2014-05-12,39300.0,39850.0,97503.0,21.68,-27979,15169,15010
2014-05-13,40150.0,40700.0,97836.0,22.14,-22156,22758,-1602
2014-05-14,40900.0,41000.0,85526.0,22.31,1005,-4440,-2565
2014-05-15,40750.0,41500.0,48830.0,22.58,-7553,-9057,5420
2014-05-16,41500.0,41550.0,17467.0,22.6,-4986,1086,2400
2014-05-19,41850.0,40900.0,39163.0,22.25,2836,664,740
2014-05-20,41200.0,42500.0,64194.0,23.12,-31233,5010,6943
2014-05-21,42550.0,43550.0,61313.0,23.69,-16100,7360,3550
2014-05-22,43150.0,43200.0,26484.0,23.5,-328,-802,740
2014-05-23,43050.0,43600.0,16331.0,23.72,-5370,-820,5190
2014-05-26,43500.0,43450.0,30280.0,23.64,-5935,-2585,3650
2014-05-27,43350.0,43300.0,36610.0,23.56,-8557,227,5980
2014-05-28,43550.0,46150.0,88271.0,25.11,-27010,-7320,32170
2014-05-29,46200.0,46300.0,57336.0,25.19,-4369,-2651,7760
2014-05-30,45950.0,47600.0,59504.0,25.9,-9075,-1695,13540
2014-06-02,47600.0,47100.0,39968.0,25.62,-2792,25,1682
2014-06-03,47550.0,45900.0,46421.0,24.97,-710,-45,1461
2014-06-05,45650.0,46050.0,37171.0,25.05,-10261,-9,11952
2014-06-09,46300.0,45700.0,27047.0,24.86,2489,-925,718
2014-06-10,45700.0,46000.0,34449.0,25.03,-1772,-12530,14502
2014-06-11,46400.0,46650.0,28031.0,25.38,-3090,456,3382
2014-06-12,46400.0,46700.0,32939.0,25.41,-6241,5995,1996
2014-06-13,46750.0,46200.0,23146.0,25.13,-6774,4429,1845
2014-06-16,46400.0,46400.0,20684.0,25.24,-2160,1556,184
2014-06-17,46600.0,47200.0,48694.0,25.68,2661,-4141,85
2014-06-18,47050.0,47300.0,18848.0,25.73,115,-1026,11
2014-06-19,47050.0,46000.0,32302.0,25.03,1220,535,-2775
2014-06-20,46250.0,46400.0,17354.0,25.24,-9945,8681,653
2014-06-23,46400.0,46600.0,23380.0,25.35,-5965,7317,-1552
2014-06-24,46950.0,46300.0,12230.0,25.19,81,425,-1042
2014-06-25,46300.0,44500.0,50048.0,24.21,5300,1652,-8452
2014-06-26,44850.0,45100.0,19685.0,24.54,-3699,100,3599
2014-06-27,45300.0,45050.0,14407.0,24.51,94,-2015,1721
2014-06-30,45000.0,44550.0,33978.0,24.24,6962,-4658,-3704
2014-07-01,44750.0,45500.0,24003.0,24.75,-7098,4412,3986
2014-07-02,45600.0,46100.0,14450.0,25.08,-3988,1000,3388
2014-07-03,46300.0,45400.0,29691.0,24.7,11417,-12260,3431
2014-07-04,45300.0,45450.0,14942.0,24.73,757,1047,1240
2014-07-07,45400.0,45400.0,13520.0,24.7,-3151,3285,65
2014-07-08,44950.0,44350.0,47789.0,24.13,12835,389,-16300
2014-07-09,44100.0,44250.0,19213.0,24.07,-2578,-650,3321
2014-07-10,44300.0,44150.0,33773.0,24.02,10749,-8034,3712
2014-07-11,44450.0,43900.0,22459.0,23.88,8578,-7268,-810
2014-07-14,43750.0,45000.0,28623.0,24.48,4546,-7,-4939
2014-07-15,45350.0,45000.0,17373.0,24.48,2936,2036,-5372
2014-07-16,44600.0,43650.0,33557.0,23.75,3240,-522,-4299
2014-07-17,43750.0,42400.0,38426.0,23.07,14458,-8741,-3456
2014-07-18,42000.0,42400.0,13714.0,23.07,2502,-2538,36
2014-07-21,42700.0,42850.0,16966.0,23.31,3934,-4826,912
2014-07-22,43250.0,43550.0,21448.0,23.69,-1844,-2729,4373
2014-07-23,43600.0,43100.0,16692.0,23.45,2614,-1726,-934
2014-07-24,42900.0,42450.0,35758.0,23.09,4411,-4048,-2063
2014-07-25,42150.0,44700.0,45401.0,24.32,-20408,20493,-355
2014-07-28,44700.0,42150.0,26213.0,22.93,1373,-2564,1121
2014-07-29,42050.0,42200.0,40790.0,22.96,7932,-2704,-4978
2014-07-30,41500.0,40250.0,54798.0,21.9,15594,-7414,-8755
2014-07-31,39900.0,40500.0,34476.0,22.03,-1049,2198,-1428
2014-08-01,39950.0,40500.0,12270.0,22.03,3397,-2063,-1534
2014-08-04,40200.0,41300.0,10695.0,22.47,616,-1062,-601
2014-08-05,41300.0,40200.0,26407.0,21.87,16575,-7138,-9637
2014-08-06,40050.0,39500.0,44531.0,21.49,15107,-2108,-13029
2014-08-07,39800.0,39250.0,23670.0,21.35,11952,-4214,-7892
2014-08-08,39000.0,39200.0,14795.0,21.33,3472,-2135,-2092
2014-08-11,39000.0,39200.0,15887.0,21.33,2717,2799,-4247
2014-08-12,39200.0,38500.0,31151.0,20.95,8555,743,-11799
2014-08-13,38150.0,38550.0,46129.0,20.97,19314,-6859,-9191
2014-08-14,38600.0,39000.0,25683.0,21.22,5138,129,-4528
2014-08-18,39150.0,39050.0,18331.0,21.24,10985,-3868,-4085
2014-08-19,39350.0,38000.0,30425.0,20.67,19482,-12512,-7670
2014-08-20,38050.0,38650.0,18280.0,21.03,350,-1848,1298
2014-08-21,38650.0,37650.0,25182.0,20.48,8039,122,-5573
2014-08-22,37650.0,38900.0,12042.0,21.16,-2045,2149,-309
2014-08-25,39200.0,39500.0,18676.0,21.49,3171,590,-4761
2014-08-26,39150.0,39300.0,9385.0,21.38,2843,-865,-2434
2014-08-27,39350.0,39450.0,17304.0,21.46,4543,-1649,-2894
2014-08-28,39500.0,38800.0,23545.0,21.11,5636,-4168,-2980
2014-08-29,38850.0,37850.0,39354.0,20.59,13783,-2216,-14551
2014-09-01,37950.0,37900.0,14106.0,20.62,3549,-1028,-616
2014-09-02,37650.0,38500.0,11093.0,20.95,1363,-838,-87
2014-09-03,38300.0,38150.0,13186.0,20.75,2888,-1286,-1347
2014-09-04,38000.0,37500.0,24357.0,20.4,5450,-2074,-3356
2014-09-05,37500.0,38250.0,11010.0,20.81,1070,-1047,-383
2014-09-11,38250.0,37300.0,15417.0,20.29,3340,-824,-2968
2014-09-12,37300.0,37200.0,11033.0,20.24,1531,-1756,-1575
2014-09-15,37250.0,37600.0,10995.0,20.46,109,-1041,-68
2014-09-16,37700.0,39950.0,33827.0,21.73,-7658,1494,2674
2014-09-17,39850.0,40000.0,31883.0,21.76,4202,5142,-9844
2014-09-18,39800.0,39700.0,21874.0,21.6,7583,-4792,-3935
2014-09-19,40050.0,39500.0,11227.0,21.49,2609,-267,-2695
2014-09-22,39800.0,39200.0,13452.0,21.33,3886,-1135,-2851
2014-09-23,39250.0,38150.0,25325.0,20.75,9143,-2256,-7668
2014-09-24,38350.0,39250.0,24906.0,21.35,-5723,4442,1281
2014-09-25,39700.0,41150.0,75057.0,22.39,-2049,-1876,3725
2014-09-26,40700.0,41150.0,36801.0,22.39,1672,4515,-6187
2014-09-29,41300.0,41750.0,46029.0,22.71,-4929,7531,-2074
2014-09-30,41800.0,42050.0,33261.0,22.88,1128,-989,-1563
2014-10-01,42150.0,40550.0,32242.0,22.06,8932,-934,-8340
2014-10-02,40300.0,41300.0,25876.0,22.47,-7381,9949,-2652
2014-10-06,41200.0,41100.0,20474.0,22.36,1979,-1039,-2080
2014-10-07,41150.0,41950.0,16892.0,22.82,-2172,1663,-1291
2014-10-08,42000.0,41700.0,28535.0,22.69,-1505,6527,-7022
2014-10-10,41600.0,39900.0,23829.0,21.71,2615,-3215,460
2014-10-13,39550.0,38550.0,24884.0,20.97,-1954,-1825,2329
2014-10-14,37700.0,40000.0,13192.0,21.76,-3506,239,2929
2014-10-15,39700.0,39700.0,13394.0,21.6,611,0,-773
2014-10-16,39500.0,39850.0,14181.0,21.68,-1095,64,631
2014-10-17,39850.0,40100.0,15746.0,21.82,-2094,2056,38
2014-10-20,40600.0,39000.0,16193.0,21.22,953,223,-1476
2014-10-21,39200.0,40000.0,13382.0,21.76,-5349,278,5021
2014-10-22,40950.0,42700.0,76321.0,23.23,-8043,7136,1230
2014-10-23,42500.0,42150.0,47407.0,22.93,-1228,1657,-1329
2014-10-24,42200.0,42450.0,43208.0,23.09,3829,-5447,4018
2014-10-27,42450.0,43550.0,92226.0,23.69,12971,-7436,-3800
2014-10-28,44200.0,44300.0,70316.0,24.1,-13121,7752,5570
2014-10-29,44350.0,42950.0,49772.0,23.37,15425,-11063,-5544
2014-10-30,42800.0,43000.0,40438.0,23.39,100,-4878,5324
2014-10-31,43450.0,42000.0,24499.0,22.85,535,-200,-773
2014-11-03,41750.0,42400.0,23839.0,23.07,-3341,-3465,6806
2014-11-04,42450.0,40900.0,32224.0,22.25,2978,0,-2578
2014-11-05,40450.0,40850.0,21181.0,22.22,-6891,18,6923
2014-11-06,40550.0,39850.0,30360.0,21.68,7964,-2001,-5224
2014-11-07,39850.0,41000.0,25736.0,22.31,-6636,5000,1435
2014-11-10,41000.0,39800.0,32524.0,21.65,11875,-1717,-10058
2014-11-11,39900.0,40300.0,18188.0,21.92,-2968,3000,-286
2014-11-12,40300.0,39550.0,21052.0,21.52,1085,2965,-2350
2014-11-13,39300.0,39750.0,22046.0,21.63,-4228,0,18
2014-11-14,39550.0,38600.0,30614.0,21.0,5768,-2331,-3429
2014-11-17,38400.0,37900.0,24568.0,20.62,5858,-4999,-1304
2014-11-18,37900.0,38200.0,30342.0,20.78,7720,-18444,10724
2014-11-19,38200.0,38800.0,11493.0,21.11,-925,-400,1325
2014-11-20,38600.0,38250.0,15321.0,20.81,5095,-4166,-429
2014-11-21,38000.0,38400.0,28633.0,20.89,-545,-4926,8971
2014-11-24,38300.0,37800.0,33402.0,20.56,11385,-3544,-436
2014-11-25,37600.0,37800.0,21005.0,20.56,1738,-1922,2284
2014-11-26,37700.0,37800.0,19557.0,20.56,3548,-3019,71
2014-11-27,37900.0,38450.0,12695.0,20.92,346,312,-669
2014-11-28,38300.0,38500.0,10453.0,20.95,2644,-2663,719
2014-12-01,38900.0,37650.0,12271.0,20.48,1642,-910,-932
2014-12-02,37350.0,38150.0,13805.0,20.75,-4616,-126,4842
2014-12-03,38850.0,39950.0,46208.0,21.73,-8642,8097,435
2014-12-04,40050.0,39750.0,44429.0,21.63,4009,-2369,-1553
2014-12-05,39800.0,38850.0,28030.0,21.14,10381,-9897,-484
2014-12-08,39600.0,38450.0,18474.0,20.92,5717,-7408,1680
2014-12-09,38550.0,38200.0,19743.0,20.78,7732,-4351,-3131
2014-12-10,37950.0,38350.0,16692.0,20.86,219,-2286,1834
2014-12-11,38250.0,37500.0,29811.0,20.4,5979,-3992,-2034
2014-12-12,37600.0,38300.0,20686.0,20.84,2673,-6479,4426
2014-12-15,38200.0,37750.0,25221.0,20.54,5360,-3643,-2617
2014-12-16,38050.0,38900.0,27333.0,21.16,-6363,1971,5447
2014-12-17,39250.0,39800.0,28517.0,21.65,-11828,8901,4633
2014-12-18,40950.0,40350.0,41751.0,21.95,-10627,9169,4144
2014-12-19,40350.0,40000.0,21251.0,21.76,-3253,18,3835
2014-12-22,40100.0,39600.0,16040.0,21.54,-759,0,259
2014-12-23,39450.0,39550.0,19448.0,21.52,2926,-2684,-242
2014-12-24,39400.0,39700.0,19416.0,21.6,-914,-989,4033
2014-12-26,39850.0,41800.0,47884.0,22.74,-13363,5924,6737
2014-12-29,40350.0,38850.0,27880.0,22.14,-1338,5164,-3826
2014-12-30,38700.0,40250.0,20353.0,22.94,-7262,4743,1210
2015-01-02,39650.0,39350.0,19336.0,14.67,4300,-2953,-2347
2015-01-05,39350.0,39300.0,14490.0,14.66,2486,-2526,-210
2015-01-06,39100.0,39400.0,18871.0,14.69,308,-2768,2950
2015-01-07,39550.0,38650.0,17342.0,14.41,1020,71,-441
2015-01-08,38850.0,38350.0,13614.0,14.3,-782,-45,1427
2015-01-09,38300.0,37650.0,21154.0,14.04,3547,-4828,1516
2015-01-12,37550.0,38850.0,20701.0,14.49,-8742,24,5071
2015-01-13,38900.0,38500.0,9935.0,14.36,56,8,-78
2015-01-14,38350.0,38300.0,12052.0,14.28,2721,-3276,355
2015-01-15,38450.0,39000.0,26227.0,14.54,-10682,13419,-2537
2015-01-16,39350.0,38850.0,24470.0,14.49,-2722,2653,69
2015-01-19,38850.0,39350.0,16842.0,14.67,-3732,5977,-2280
2015-01-20,39650.0,39600.0,14468.0,14.77,757,38,-1130
2015-01-21,39350.0,39150.0,24447.0,14.6,8068,-6771,733
2015-01-22,39150.0,39100.0,11032.0,14.58,-2937,2098,839
2015-01-23,39100.0,39150.0,12694.0,14.6,-3187,3711,-524
2015-01-26,38950.0,39400.0,11143.0,14.69,-2612,1072,1540
2015-01-27,39850.0,42400.0,125047.0,15.81,-1127,-1328,-1057
2015-01-28,41600.0,42950.0,49653.0,16.02,-15251,19168,-3728
2015-01-29,42450.0,44300.0,82473.0,16.52,-47898,38573,9028
2015-01-30,44050.0,44500.0,52118.0,16.59,-15341,10639,4300
2015-02-02,44000.0,44500.0,38273.0,16.59,-9039,4806,4063
2015-02-03,44800.0,43750.0,27956.0,16.31,-3068,1970,1098
2015-02-04,43650.0,44000.0,35460.0,16.41,-9253,1053,8888
2015-02-05,43650.0,44200.0,34552.0,16.48,-7282,442,6840
2015-02-06,43850.0,45300.0,40813.0,16.89,-10705,7611,3594
2015-02-09,45800.0,45200.0,23573.0,16.86,1470,294,-1885
2015-02-10,44800.0,44100.0,16979.0,16.45,541,-632,-909
2015-02-11,44450.0,43450.0,13843.0,16.2,-3188,-304,3492
2015-02-12,43450.0,43350.0,15446.0,16.17,-6055,557,5498
2015-02-13,43150.0,44050.0,21737.0,16.43,-7679,446,7233
2015-02-16,43750.0,44050.0,12656.0,16.43,-445,-795,840
2015-02-17,43850.0,42850.0,29720.0,15.98,2781,5521,-2339
2015-02-23,42450.0,42450.0,35159.0,15.83,1991,-70,8614
2015-02-24,42600.0,42700.0,48285.0,15.92,18380,-113,9358
2015-02-25,42850.0,41850.0,57466.0,15.61,27772,-2400,2710
2015-02-26,41700.0,41750.0,30796.0,15.57,11931,-8023,-4573
2015-02-27,41800.0,42300.0,22140.0,15.77,3713,-5924,2930
2015-03-02,42400.0,41400.0,19534.0,15.44,1646,3334,-4980
2015-03-03,41300.0,41350.0,22966.0,15.42,1238,-3390,2137
2015-03-04,41600.0,41100.0,30920.0,15.33,10766,-14684,3208
2015-03-05,41000.0,40550.0,39544.0,15.12,11487,-11841,254
2015-03-06,40700.0,41650.0,37120.0,15.53,-3259,-4402,5382
2015-03-09,41250.0,40900.0,25931.0,15.25,8712,-9923,1001
2015-03-10,41000.0,40900.0,24285.0,15.25,886,-7049,4567
2015-03-11,40850.0,40400.0,19687.0,15.07,4147,-6077,1291
2015-03-12,40400.0,42400.0,38851.0,15.81,-14201,-262,12817
2015-03-13,42800.0,42800.0,26955.0,15.96,4630,-6872,2242
2015-03-16,42900.0,44300.0,53705.0,16.52,-13435,11232,2153
2015-03-17,44000.0,43800.0,39498.0,16.33,-5600,8852,-3243
2015-03-18,44000.0,43400.0,33580.0,16.18,-5833,4348,1485
2015-03-19,44300.0,46600.0,112518.0,17.38,-18176,17236,5915
2015-03-20,47200.0,47400.0,65943.0,17.68,-1804,5712,-3108
2015-03-23,47400.0,45700.0,51285.0,17.04,6851,-8490,1092
2015-03-24,45350.0,45650.0,41447.0,17.02,-10446,2990,9043
2015-03-25,45850.0,45700.0,21312.0,17.04,603,-812,220
2015-03-26,44750.0,45400.0,47023.0,16.93,-869,5797,-6928
2015-03-27,45200.0,44750.0,20381.0,16.69,2703,4076,-6779
2015-03-30,44300.0,44700.0,19644.0,16.67,-5538,3671,1867
2015-03-31,44400.0,44200.0,38900.0,16.48,8600,-296,-8304
2015-04-01,43800.0,46200.0,45940.0,17.23,-9426,7579,1907
2015-04-02,46700.0,47150.0,58670.0,17.58,-492,5100,-4148
2015-04-03,47950.0,47350.0,42781.0,17.66,4074,7634,-11158
2015-04-06,47350.0,47350.0,27799.0,17.66,-6669,10994,-2125
2015-04-07,47450.0,47300.0,30635.0,17.64,2893,8224,-11067
2015-04-08,47250.0,46400.0,40041.0,17.3,14939,-7130,-8928
2015-04-09,46200.0,47600.0,38106.0,17.75,-10500,-298,5650
2015-04-10,47650.0,47750.0,31418.0,17.81,2340,5724,-2064
2015-04-13,48000.0,46950.0,39375.0,17.51,-3712,3794,-38
2015-04-14,46900.0,44800.0,53786.0,16.71,6479,-1436,-3163
2015-04-15,44600.0,45550.0,60426.0,16.99,-955,-13319,14884
2015-04-16,45050.0,46600.0,34389.0,17.38,-2255,3067,388
2015-04-17,46900.0,47000.0,38243.0,17.53,5366,616,-7045
2015-04-20,47000.0,47250.0,44791.0,17.62,5328,-868,-3460
2015-04-21,47450.0,47000.0,24358.0,17.53,1656,-71,-975
2015-04-22,47000.0,47900.0,134170.0,17.86,16232,-11071,-4161
2015-04-23,48350.0,47900.0,53919.0,17.86,11903,-894,-7509
2015-04-24,47900.0,47000.0,49862.0,17.53,23599,-5421,-18255
2015-04-27,47000.0,47000.0,29024.0,17.53,7539,-10924,3423
2015-04-28,46500.0,46000.0,31634.0,17.15,10253,-850,-9717
2015-04-29,46300.0,49400.0,95446.0,18.42,-215,7022,-7107
2015-04-30,49800.0,49500.0,62209.0,18.46,-7049,10373,-2015
2015-05-04,48800.0,46950.0,58017.0,17.51,5525,-3539,-3205
2015-05-06,46600.0,46550.0,40865.0,17.36,7892,-6115,-3294
2015-05-07,46550.0,47100.0,46325.0,17.56,14308,-5654,-9662
2015-05-08,46850.0,47600.0,24941.0,17.75,1568,-3467,1264
2015-05-11,48000.0,49500.0,50816.0,18.46,-19133,14826,3645
2015-05-12,48850.0,49350.0,27167.0,18.4,348,3083,-4346
2015-05-13,49500.0,52800.0,95041.0,19.69,-15525,10579,1504
2015-05-14,52700.0,52200.0,58351.0,19.47,8060,-8256,-5295
2015-05-15,52200.0,51600.0,48925.0,19.24,12410,-12806,-690
2015-05-18,51500.0,54800.0,79887.0,20.44,-18611,11070,8508
2015-05-19,54700.0,54900.0,71300.0,20.47,10946,1303,-13729
2015-05-20,55100.0,58000.0,164021.0,21.63,-18751,17021,2430
2015-05-21,58700.0,58000.0,102893.0,21.63,13601,-6033,-7322
2015-05-22,58300.0,56100.0,53827.0,20.92,7249,1204,-8487
2015-05-26,56300.0,57000.0,44556.0,21.26,-306,4506,-4200
2015-05-27,56900.0,54500.0,80828.0,20.32,-2134,10831,-9240
2015-05-28,55000.0,55500.0,52006.0,20.7,1962,-6517,4208
2015-05-29,55700.0,56100.0,50139.0,20.92,10108,3301,-7757
2015-06-01,57400.0,56500.0,37601.0,21.07,3495,1301,-5803
2015-06-02,57200.0,64000.0,592074.0,23.87,48578,-35133,1155
2015-06-03,64000.0,54600.0,407794.0,20.36,97154,-49791,-45630
2015-06-04,54500.0,53800.0,123770.0,20.06,289,229,-987
2015-06-05,53000.0,52600.0,71418.0,19.61,-2355,2455,-928
2015-06-08,52000.0,52800.0,49735.0,19.69,228,231,-1328
2015-06-09,52300.0,53400.0,42771.0,19.91,-560,1206,-551
2015-06-10,53800.0,53600.0,89971.0,19.99,4491,9286,-14057
2015-06-11,53900.0,53700.0,40979.0,20.03,-2578,10005,-7437
2015-06-12,53700.0,56400.0,140403.0,21.03,-10876,20916,-9479
2015-06-15,57000.0,58400.0,154291.0,21.78,15910,3884,-18769
2015-06-16,59300.0,58600.0,76536.0,21.85,3137,-2952,-153
2015-06-17,60700.0,58100.0,65182.0,21.67,11221,-10011,-71
2015-06-18,58100.0,59400.0,66154.0,22.15,-4669,-2514,7464
2015-06-19,59600.0,62000.0,99745.0,23.12,3300,3978,-6428
2015-06-22,62000.0,63000.0,83527.0,23.49,-1230,116,2476
2015-06-23,63500.0,61600.0,109298.0,22.97,-11254,6940,3922
2015-06-24,62100.0,63400.0,109748.0,23.64,-21892,17630,3780
2015-06-25,64000.0,70800.0,272194.0,26.4,-1518,-3537,7310
2015-06-26,71500.0,71500.0,202907.0,26.66,-5443,15275,-8893
2015-06-29,69400.0,71000.0,125136.0,26.48,-5279,-3305,8383
2015-06-30,76000.0,70300.0,456874.0,26.22,41167,-16143,-22774
2015-07-01,76200.0,78000.0,443933.0,29.09,-16714,16075,-3047
2015-07-02,79100.0,78000.0,209317.0,29.09,9260,-6917,-1564
2015-07-03,78100.0,78500.0,203309.0,29.27,-5672,-16946,22752
2015-07-06,76400.0,77300.0,128656.0,28.83,-19480,2263,19983
2015-07-07,80000.0,68900.0,262241.0,25.69,-24513,-4912,31016
2015-07-08,69900.0,70600.0,168065.0,26.33,-23555,-871,23246
2015-07-09,68700.0,76300.0,205507.0,28.45,-32200,31779,84
2015-07-10,77600.0,77100.0,180972.0,28.75,-21904,39731,-10936
2015-07-13,77000.0,77900.0,94047.0,29.05,-17043,2153,15844
2015-07-14,80000.0,78000.0,75624.0,29.09,455,-10468,10279
2015-07-15,78500.0,77500.0,69317.0,28.9,-7059,-14043,18624
2015-07-16,76500.0,76900.0,80327.0,28.68,-17611,-14158,32479
2015-07-17,76900.0,72700.0,161184.0,27.11,29843,-9055,-19916
2015-07-20,72700.0,74400.0,88152.0,27.74,-22103,-1580,26934
2015-07-21,74400.0,74700.0,50675.0,27.86,-11775,-2838,14652
2015-07-22,74700.0,72700.0,55473.0,27.11,12457,-850,-11405
2015-07-23,72400.0,72700.0,23992.0,27.11,-3307,-492,3845
2015-07-24,72000.0,72000.0,24445.0,26.85,-5310,175,5032
2015-07-27,71300.0,69200.0,44472.0,25.81,-50,1583,-894
2015-07-28,67200.0,73500.0,149968.0,27.41,-6195,17354,-3242
2015-07-29,75600.0,69400.0,94292.0,25.88,-18790,40486,-17182
2015-07-30,69000.0,68000.0,55807.0,25.36,-2989,1010,1859
2015-07-31,66400.0,68400.0,39292.0,25.51,-1449,-1397,2591
2015-08-03,68500.0,68300.0,29705.0,25.47,-3399,11856,-8479
