Symbol,광동제약_시가(원),광동제약_종가(원),광동제약_거래량(주),광동제약_PER(IFRS-연결),광동제약_순매수수량(개인)(주),광동제약_순매수수량(기관계)(주),광동제약_순매수수량(외국인계)(주)
2013-07-29,8300.0,8170.0,647626.0,15.39,-7960,-10060,17020
2013-07-30,8170.0,8530.0,871683.0,16.07,-72990,-2250,115820
2013-07-31,8700.0,8500.0,1133919.0,16.01,133523,-22440,-70023
2013-08-01,8480.0,8440.0,504601.0,15.9,-29230,-14470,-710
2013-08-02,8490.0,8340.0,562361.0,15.71,-113330,-10000,21130
2013-08-05,8340.0,8580.0,498656.0,16.16,-74670,14950,54350
2013-08-06,8630.0,8400.0,456335.0,15.83,66400,-15000,-69800
2013-08-07,8340.0,8200.0,406434.0,15.45,-3112,-20008,31830
2013-08-08,8250.0,8270.0,402620.0,15.58,17067,-15617,49340
2013-08-09,8330.0,8380.0,274162.0,15.79,-4358,-2290,36488
2013-08-12,8360.0,8380.0,405801.0,15.79,5830,-3570,-1260
2013-08-13,8400.0,8100.0,1318148.0,15.26,-42150,-40020,104120
2013-08-14,8120.0,7880.0,431662.0,14.85,56680,-54920,5240
2013-08-16,7910.0,8010.0,330336.0,15.09,14750,-20000,6250
2013-08-19,7910.0,8110.0,350070.0,15.28,-25910,-30000,70910
2013-08-20,8110.0,7750.0,390510.0,14.6,86450,-3830,-82620
2013-08-21,7790.0,7660.0,347489.0,14.43,-38830,0,46830
2013-08-22,7500.0,7450.0,322008.0,14.04,3023,-29023,25000
2013-08-23,7450.0,7600.0,299568.0,14.32,-53570,15800,37270
2013-08-26,7670.0,7620.0,176742.0,14.36,200,0,-200
2013-08-27,7600.0,7580.0,283562.0,14.28,-30288,21998,8290
2013-08-28,7450.0,7460.0,382337.0,14.05,-32490,-210,32700
2013-08-29,7530.0,7350.0,282787.0,13.85,46850,5000,-52350
2013-08-30,7410.0,7500.0,310304.0,14.13,-77920,0,77920
2013-09-02,7530.0,7600.0,163640.0,14.32,22180,-400,-16950
2013-09-03,7600.0,7480.0,225458.0,14.09,22490,12850,-35340
2013-09-04,7500.0,7680.0,335626.0,14.47,-489,1999,-1510
2013-09-05,7680.0,7600.0,195442.0,14.32,42260,5100,-47160
2013-09-06,7610.0,7540.0,226880.0,14.21,-570,-6690,7260
2013-09-09,7590.0,7340.0,347004.0,13.83,53330,-40950,-12380
2013-09-10,7350.0,7410.0,173500.0,13.96,-43390,0,43390
2013-09-11,7420.0,7430.0,149774.0,14.0,-28580,-90,32670
2013-09-12,7460.0,7790.0,546513.0,14.68,-71420,-10520,69760
2013-09-13,7890.0,7800.0,494017.0,14.7,16240,-210,-16030
2013-09-16,7800.0,7690.0,400573.0,14.49,48240,-4000,-41510
2013-09-17,7700.0,7650.0,201890.0,14.41,26650,-8450,-18200
2013-09-23,7710.0,7600.0,215715.0,14.32,21690,-9980,-11710
2013-09-24,7650.0,7470.0,354292.0,14.07,56590,-18190,-48400
2013-09-25,7470.0,7610.0,319260.0,14.34,-16200,-11980,28820
2013-09-26,7650.0,7900.0,470141.0,14.88,-68188,11649,70149
2013-09-27,7800.0,7940.0,314832.0,14.96,-62950,-1140,56090
2013-09-30,8000.0,7810.0,377354.0,14.71,65120,-20,-60360
2013-10-01,7840.0,7780.0,204332.0,14.66,-50610,-1000,51610
2013-10-02,7800.0,7860.0,184000.0,14.81,-6800,0,6800
2013-10-04,7750.0,7870.0,176535.0,14.83,10450,-10,-1940
2013-10-07,7890.0,7820.0,170474.0,14.73,14660,-10,-9650
2013-10-08,7790.0,7670.0,205869.0,14.45,33840,-19540,-2090
2013-10-10,7670.0,7560.0,151697.0,14.24,8070,-1990,-6080
2013-10-11,7600.0,7690.0,205936.0,14.49,-3840,-25460,27610
2013-10-14,7690.0,7570.0,163900.0,14.26,33370,-30940,-2430
2013-10-15,7520.0,7450.0,257961.0,14.04,23070,-33970,9880
2013-10-16,7420.0,7590.0,234416.0,14.3,-9280,-14100,28380
2013-10-17,7600.0,7420.0,216976.0,13.98,38350,-80,-38270
2013-10-18,7410.0,7400.0,240553.0,13.94,59510,-22820,-36690
2013-10-21,7420.0,7300.0,299771.0,13.75,25150,-30020,5280
2013-10-22,7320.0,7360.0,235162.0,13.87,890,-100,-790
2013-10-23,7400.0,7140.0,280767.0,13.45,-1070,-1960,2730
2013-10-24,7110.0,7270.0,220028.0,13.7,-46010,-20,39030
2013-10-25,7250.0,7200.0,117063.0,13.56,-15833,9953,8380
2013-10-28,7230.0,7180.0,119680.0,13.53,-7590,0,7590
2013-10-29,7200.0,7230.0,98513.0,13.62,-2320,30,2790
2013-10-30,7290.0,7260.0,80989.0,13.68,-15892,-8,15900
2013-10-31,7330.0,7290.0,117523.0,13.73,-24020,1360,22660
2013-11-01,7320.0,7150.0,202296.0,13.47,50630,0,-50630
2013-11-04,7190.0,7070.0,147199.0,13.32,21293,-13,-20890
2013-11-05,7050.0,7030.0,87562.0,13.24,-12530,-1610,14140
2013-11-06,7030.0,7100.0,81865.0,13.38,-32750,-3100,35850
2013-11-07,7050.0,7010.0,165877.0,13.21,12600,-27600,18790
2013-11-08,6960.0,6820.0,264719.0,12.85,22320,-13420,-8900
2013-11-11,6770.0,6480.0,285439.0,12.21,10907,0,-10907
2013-11-12,6550.0,6570.0,608528.0,12.38,-4834,-6,-383910
2013-11-13,6570.0,6650.0,181875.0,12.53,38760,0,-38760
2013-11-14,6730.0,6700.0,206103.0,12.62,2210,1000,-3210
2013-11-15,6650.0,6630.0,271133.0,12.49,110735,300,-2575
2013-11-18,6650.0,6640.0,143055.0,12.51,11410,500,-11910
2013-11-19,6670.0,6600.0,138418.0,12.43,17722,-12,-17710
2013-11-20,6550.0,6620.0,120547.0,12.47,-45260,500,47760
2013-11-21,6600.0,6800.0,178411.0,12.81,-22060,0,26260
2013-11-22,6850.0,7090.0,342954.0,13.36,-90250,0,90250
2013-11-25,7100.0,7070.0,130534.0,13.32,22380,0,-22180
2013-11-26,7130.0,7050.0,132067.0,13.28,32280,-20010,-12270
2013-11-27,6970.0,7010.0,150351.0,13.21,-16460,0,15960
2013-11-28,7000.0,6940.0,119100.0,13.08,-10230,0,10730
2013-11-29,7020.0,7140.0,177477.0,13.45,-11440,-10,11650
2013-12-02,7140.0,7000.0,103838.0,13.19,8610,-10,-8600
2013-12-03,7030.0,6960.0,106447.0,13.11,-30489,-1,30490
2013-12-04,7000.0,6990.0,85553.0,13.17,-18430,0,18430
2013-12-05,6980.0,7070.0,110632.0,13.32,-16270,0,16270
2013-12-06,7160.0,6960.0,401303.0,13.11,35281,-42531,2820
2013-12-09,7020.0,6980.0,117191.0,13.15,-19680,0,19180
2013-12-10,7030.0,7110.0,146998.0,13.4,-44610,0,44610
2013-12-11,7110.0,7200.0,286805.0,13.56,-104440,0,104440
2013-12-12,7190.0,7200.0,201955.0,13.56,-41687,-3,41690
2013-12-13,7250.0,7150.0,107330.0,13.47,-6920,0,6920
2013-12-16,7220.0,7020.0,100907.0,13.23,3316,204,-3520
2013-12-17,7040.0,6940.0,158822.0,13.08,10330,1080,7930
2013-12-18,6940.0,6880.0,123092.0,12.96,-21640,0,21640
2013-12-19,6940.0,7040.0,179981.0,13.26,-35580,-10,35590
2013-12-20,7040.0,6960.0,102539.0,13.11,5420,-1740,-3680
2013-12-23,6990.0,7200.0,280762.0,13.56,-94950,-200,95150
2013-12-24,7220.0,7150.0,136200.0,13.47,-38544,-186,38680
2013-12-26,7120.0,7020.0,176700.0,13.23,-16364,-46,16410
2013-12-27,7030.0,7250.0,187225.0,13.66,-52450,0,52450
2013-12-30,7260.0,7460.0,387325.0,14.05,-17408,2708,18630
2014-01-02,7510.0,7480.0,345724.0,17.79,-21587,-3,7590
2014-01-03,7530.0,7560.0,215724.0,17.98,-31198,5938,25260
2014-01-06,7590.0,7630.0,255800.0,18.15,-47080,5140,41940
2014-01-07,7630.0,7650.0,294961.0,18.2,4933,-413,-7520
2014-01-08,7650.0,7640.0,248627.0,18.17,-83521,10571,72950
2014-01-09,7690.0,7900.0,552674.0,18.79,-61783,29723,24060
2014-01-10,7900.0,7740.0,196122.0,18.41,9020,450,-10470
2014-01-13,7750.0,7970.0,375862.0,18.96,-5870,-100,17040
2014-01-14,7950.0,7840.0,212262.0,18.65,31882,-2,-31880
2014-01-15,7850.0,7720.0,237771.0,18.36,-42004,-6,42310
2014-01-16,7780.0,7730.0,191549.0,18.39,-15350,-6020,23870
2014-01-17,7750.0,7600.0,261167.0,18.08,12080,3360,-15440
2014-01-20,7640.0,7700.0,224980.0,18.32,11300,-10,-11290
2014-01-21,7720.0,7550.0,206549.0,17.96,48080,-10,-46570
2014-01-22,7600.0,7800.0,197203.0,18.55,-50770,0,52770
2014-01-23,7780.0,7780.0,111852.0,18.51,-10770,20000,-9230
2014-01-24,7770.0,7640.0,168590.0,18.17,31620,39980,-71600
2014-01-27,7550.0,7360.0,314465.0,17.51,26149,-10,-26889
2014-01-28,7350.0,7410.0,110265.0,17.63,-4820,0,4820
2014-01-29,7420.0,7480.0,79922.0,17.79,-11413,-807,12220
2014-02-03,7450.0,7540.0,109956.0,17.94,951,-1,-200
2014-02-04,7420.0,7400.0,122058.0,17.6,-17383,353,-12970
2014-02-05,7420.0,7440.0,141691.0,17.7,-36160,-4360,-10480
2014-02-06,7460.0,7680.0,277969.0,18.27,-59860,-970,10540
2014-02-07,7740.0,7790.0,257552.0,18.53,-74733,40450,-15717
2014-02-10,7800.0,7760.0,165656.0,18.46,5060,-17520,-7540
2014-02-11,7740.0,7800.0,118705.0,18.55,-40200,300,20830
2014-02-12,7830.0,7760.0,112790.0,18.46,-25300,0,5300
2014-02-13,7770.0,7700.0,156671.0,18.32,660,-28430,-2160
2014-02-14,7710.0,7700.0,114610.0,18.32,-33750,-10,3760
2014-02-17,7740.0,7890.0,212716.0,18.77,-27980,310,-3330
2014-02-18,7870.0,7800.0,214470.0,18.55,-1104,-10000,-36596
2014-02-19,7830.0,7800.0,156260.0,18.55,-36340,200,6140
2014-02-20,7850.0,8000.0,583889.0,19.03,-1255,-1040,-26705
2014-02-21,8050.0,7970.0,229672.0,18.96,-16450,0,-6050
2014-02-24,8020.0,7970.0,148519.0,18.96,-15155,-10,-15825
2014-02-25,8000.0,8000.0,177312.0,19.03,-10600,410,9190
2014-02-26,8040.0,8010.0,141195.0,19.05,4740,1530,-6270
2014-02-27,8030.0,8100.0,165585.0,19.27,-36340,2000,35630
2014-02-28,8130.0,7980.0,161840.0,18.98,18910,1350,-20260
2014-03-03,8000.0,7860.0,177878.0,18.7,-9430,250,9180
2014-03-04,7850.0,7880.0,136159.0,18.74,-19710,0,19560
2014-03-05,7930.0,7820.0,154112.0,18.6,2883,-70,-4813
2014-03-06,7830.0,8120.0,253708.0,19.32,-68350,-3700,74550
2014-03-07,8150.0,8030.0,140850.0,19.1,-8590,610,7480
2014-03-10,7990.0,7830.0,267412.0,18.63,12140,3940,-18190
2014-03-11,7830.0,7800.0,161213.0,18.55,-9060,4140,4650
2014-03-12,7840.0,7740.0,158811.0,18.41,-2956,986,1630
2014-03-13,7740.0,7810.0,177033.0,18.58,-1250,2950,-3060
2014-03-14,7760.0,7720.0,131456.0,18.36,22410,1400,-24240
2014-03-17,7760.0,7750.0,130277.0,18.44,14690,7120,-21810
2014-03-18,7830.0,7800.0,123826.0,18.55,-4540,18460,-18700
2014-03-19,7810.0,7840.0,161086.0,18.65,-56460,55210,2570
2014-03-20,7840.0,7750.0,107276.0,18.44,39512,342,-40474
2014-03-21,7720.0,7840.0,187868.0,18.65,-5090,120,4420
2014-03-24,7850.0,7960.0,208212.0,18.93,1321,1130,-2891
2014-03-25,7960.0,7940.0,153476.0,18.89,11760,0,-11760
2014-03-26,7910.0,7970.0,170955.0,18.96,-4060,3140,760
2014-03-27,8000.0,7960.0,130402.0,18.93,12020,42310,-54680
2014-03-28,7960.0,8060.0,320351.0,19.17,-40191,26190,13641
2014-03-31,8090.0,8030.0,195250.0,19.1,-21856,14506,5980
2014-04-01,8100.0,8150.0,338337.0,19.39,-16170,29080,-13440
2014-04-02,8190.0,8320.0,342103.0,19.79,-91310,28270,62540
2014-04-03,8340.0,8270.0,206786.0,19.67,-51550,4570,44980
2014-04-04,8340.0,8320.0,146800.0,19.79,-52990,1860,51010
2014-04-07,8280.0,8150.0,141113.0,19.39,16500,780,-17730
2014-04-08,8150.0,8160.0,83002.0,19.41,-3130,-1110,4170
2014-04-09,8190.0,8250.0,80020.0,19.62,-19690,490,18650
2014-04-10,8280.0,8320.0,153829.0,19.79,-57390,700,56540
2014-04-11,8300.0,8300.0,80886.0,19.74,3070,980,-4420
2014-04-14,8330.0,8510.0,420197.0,20.24,-34389,29029,5020
2014-04-15,8550.0,8480.0,147485.0,20.17,-11857,5937,1410
2014-04-16,8510.0,8460.0,109325.0,20.12,3945,965,-5690
2014-04-17,8480.0,8450.0,179931.0,20.1,-36209,-611,36470
2014-04-18,8460.0,8360.0,150164.0,19.89,-3140,180,3930
2014-04-21,8540.0,9040.0,2232781.0,21.5,-184460,126150,31410
2014-04-22,9150.0,8980.0,556298.0,21.36,-15649,14719,-37730
2014-04-23,8990.0,8950.0,418557.0,21.29,-67970,-10,43600
2014-04-24,9040.0,8970.0,335960.0,21.34,-53220,-2000,17780
2014-04-25,9060.0,9040.0,268879.0,21.5,-18660,-10,-19150
2014-04-28,9120.0,8940.0,233272.0,21.27,-28291,-69,-14040
2014-04-29,8950.0,9020.0,213466.0,21.46,-88760,-1010,52210
2014-04-30,9060.0,9230.0,540046.0,21.96,-111031,-219,56720
2014-05-02,9270.0,9150.0,230926.0,21.77,-40477,3727,4750
2014-05-07,9170.0,9120.0,198034.0,21.69,-64814,26594,-1480
2014-05-08,9190.0,9280.0,396655.0,22.07,-90900,29570,12810
2014-05-09,9380.0,9250.0,219032.0,22.0,-10691,5371,-910
2014-05-12,9260.0,9200.0,261350.0,21.88,-22559,-37030,23179
2014-05-13,9200.0,9130.0,263947.0,21.72,-35210,2930,-7720
2014-05-14,9160.0,9170.0,202061.0,21.81,-88279,19989,28290
2014-05-15,9190.0,9340.0,320756.0,22.22,-112970,42020,30950
2014-05-16,9320.0,9430.0,300164.0,22.43,-88320,30970,41350
2014-05-19,9510.0,9430.0,285009.0,22.43,-38997,34337,-16040
2014-05-20,9430.0,9530.0,275177.0,22.67,-40674,-1370,26744
2014-05-21,9540.0,9720.0,384856.0,23.12,-60846,26056,15190
2014-05-22,9840.0,9550.0,231882.0,22.72,9730,6600,-36030
2014-05-23,9570.0,9460.0,284019.0,22.5,-52730,22020,10710
2014-05-26,9510.0,9430.0,147599.0,22.43,-40436,12176,8260
2014-05-27,9510.0,9650.0,253675.0,22.95,-44953,13073,11880
2014-05-28,9800.0,9980.0,653127.0,23.74,-43739,1770,9359
2014-05-29,10050.0,10700.0,1118210.0,25.45,-92330,3730,28580
2014-05-30,10650.0,10550.0,906084.0,25.1,66719,-17559,-65370
2014-06-02,10550.0,10550.0,477160.0,25.1,-74473,25490,28983
2014-06-03,10650.0,10000.0,909123.0,23.79,95865,-86394,19757
2014-06-05,9980.0,10200.0,626629.0,24.26,-209343,30958,158475
2014-06-09,10300.0,10600.0,449335.0,25.21,-80341,16101,31534
2014-06-10,10600.0,10250.0,603099.0,24.38,-41364,17000,4364
2014-06-11,10400.0,10500.0,642806.0,24.98,-137078,122587,-5568
2014-06-12,10550.0,10800.0,1174127.0,25.69,-63000,338212,-287503
2014-06-13,10750.0,10850.0,498935.0,25.81,-52876,17287,24289
2014-06-16,10850.0,10400.0,701723.0,24.74,4383,-76095,41742
2014-06-17,10400.0,10500.0,458242.0,24.98,-86257,-9661,78918
2014-06-18,10550.0,10550.0,232662.0,25.1,-76174,19289,56759
2014-06-19,10600.0,10650.0,250841.0,25.33,-40375,1884,39991
2014-06-20,10700.0,10600.0,229827.0,25.21,-8685,7628,-1543
2014-06-23,10600.0,10550.0,280388.0,25.1,-51204,31245,19959
2014-06-24,10550.0,11100.0,956877.0,26.4,-99574,-33443,123579
2014-06-25,11100.0,11200.0,374744.0,26.64,11900,18601,-30081
2014-06-26,11100.0,11200.0,235358.0,26.64,-36321,22100,24745
2014-06-27,11200.0,11100.0,274693.0,26.4,-19577,-980,21557
2014-06-30,11250.0,11100.0,261976.0,26.4,11165,-212,-10953
2014-07-01,11100.0,11050.0,307913.0,26.29,-24797,9835,14962
2014-07-02,11100.0,10900.0,342337.0,25.93,15069,-60259,45390
2014-07-03,10950.0,11150.0,412210.0,26.52,-78607,28529,43988
2014-07-04,11200.0,11150.0,244585.0,26.52,-12869,12470,1617
2014-07-07,11100.0,11000.0,219604.0,26.17,-15847,12964,-1721
2014-07-08,10950.0,10700.0,537789.0,25.45,-26589,32650,-4341
2014-07-09,10500.0,10400.0,1071491.0,24.74,-711,-131873,150592
2014-07-10,10450.0,10300.0,706744.0,24.5,-32491,12404,28730
2014-07-11,10350.0,10600.0,709835.0,25.21,-17517,17391,326
2014-07-14,10650.0,10500.0,386008.0,24.98,51426,3520,-56846
2014-07-15,10550.0,10350.0,353144.0,24.62,34989,-4877,-30112
2014-07-16,10300.0,10150.0,407472.0,24.14,28599,21685,-50484
2014-07-17,10200.0,10150.0,292676.0,24.14,-14262,-16524,28786
2014-07-18,10100.0,10300.0,437714.0,24.5,-49923,45335,6187
2014-07-21,10350.0,10150.0,249295.0,24.14,34492,39952,-70454
2014-07-22,10100.0,10250.0,285846.0,24.38,-65905,56553,9232
2014-07-23,10350.0,10300.0,418583.0,24.5,43334,-2001,-41233
2014-07-24,10350.0,10400.0,270675.0,24.74,5852,7103,-10455
2014-07-25,10400.0,9900.0,766407.0,23.55,53692,-27518,-26197
2014-07-28,9900.0,9510.0,592601.0,22.62,-34890,4536,32143
2014-07-29,9570.0,9640.0,525532.0,22.93,-53701,15995,37206
2014-07-30,9640.0,9600.0,167521.0,22.84,9076,20101,-32257
2014-07-31,9570.0,9600.0,263280.0,22.84,-25286,45747,-20561
2014-08-01,9570.0,9640.0,201064.0,22.93,-6079,-7464,13543
2014-08-04,9640.0,9780.0,163267.0,23.26,-41141,11557,30964
2014-08-05,9780.0,9640.0,173899.0,22.93,43487,-248,-43239
2014-08-06,9640.0,9510.0,195731.0,22.62,-19458,5033,14425
2014-08-07,9510.0,9470.0,175891.0,22.53,-18588,56617,-39746
2014-08-08,9480.0,9310.0,179842.0,22.15,-31210,863,30347
2014-08-11,9350.0,9260.0,180620.0,22.03,-5479,-2834,7313
2014-08-12,9290.0,9540.0,232831.0,22.69,-10675,25071,-14396
2014-08-13,9480.0,9580.0,149489.0,22.79,-3311,18934,-14299
2014-08-14,9510.0,9660.0,197011.0,22.98,-37413,52013,-16638
2014-08-18,9580.0,9560.0,136802.0,22.74,1509,-2355,1056
2014-08-19,9580.0,9890.0,266950.0,23.53,-28680,558,17122
2014-08-20,9890.0,9890.0,165889.0,23.53,-610,1930,-5187
2014-08-21,9850.0,9970.0,343342.0,23.72,33124,-33874,-20190
2014-08-22,9910.0,10050.0,188479.0,23.91,-11852,-1558,12314
2014-08-25,10050.0,10050.0,146989.0,23.91,-12612,2984,8837
2014-08-26,10100.0,10200.0,128793.0,24.26,-38830,-57,38702
2014-08-27,10350.0,10500.0,600752.0,24.98,-140320,162153,-35424
2014-08-28,10500.0,10400.0,218635.0,24.74,-68226,73386,-9010
2014-08-29,10450.0,10100.0,149030.0,24.03,19651,-6762,-12609
2014-09-01,10100.0,9900.0,188473.0,23.55,-19021,-6418,20856
2014-09-02,9920.0,10000.0,140253.0,23.79,-16657,-11772,29106
2014-09-03,9990.0,9900.0,137046.0,23.55,18677,-8373,-12604
2014-09-04,9920.0,9710.0,185824.0,23.1,-14278,5615,2740
2014-09-05,9780.0,9800.0,71609.0,23.31,-16622,-4905,20027
2014-09-11,9810.0,9950.0,214135.0,23.67,15390,-22338,6948
2014-09-12,9990.0,9920.0,133630.0,23.6,4180,23071,-27731
2014-09-15,9970.0,10050.0,120637.0,23.91,-17598,-7384,24819
2014-09-16,10000.0,9950.0,125666.0,23.67,-20778,137,20745
2014-09-17,10000.0,10050.0,122538.0,23.91,-47465,10028,35467
2014-09-18,10100.0,10000.0,101784.0,23.79,-14462,10444,1797
2014-09-19,10050.0,10150.0,107048.0,24.14,-25865,16815,8050
2014-09-22,10200.0,10150.0,149850.0,24.14,4114,1967,-6081
2014-09-23,10200.0,10200.0,92283.0,24.26,-14227,19002,-4775
2014-09-24,10250.0,10150.0,104130.0,24.14,-2402,-9287,10689
2014-09-25,10150.0,10250.0,135819.0,24.38,-16812,1926,17886
2014-09-26,10050.0,10050.0,95053.0,23.91,10910,-15821,5074
2014-09-29,10050.0,9910.0,156226.0,23.57,-20790,-19087,40017
2014-09-30,9980.0,9900.0,127662.0,23.55,-32953,-3238,36532
2014-10-01,9940.0,9750.0,99226.0,23.19,-8066,-1315,9360
2014-10-02,9700.0,9460.0,242334.0,22.5,-28754,-6223,30470
2014-10-06,9570.0,9740.0,133403.0,23.17,-23764,-17171,40995
2014-10-07,9740.0,9330.0,227055.0,22.19,74993,-50775,-26718
2014-10-08,9300.0,9640.0,139840.0,22.93,-76381,7345,69036
2014-10-10,9610.0,9950.0,260731.0,23.67,-123888,142420,-14619
2014-10-13,9950.0,9800.0,150458.0,23.31,4257,11788,-14097
2014-10-14,9900.0,9720.0,77581.0,23.12,6130,1766,-7910
2014-10-15,9750.0,9880.0,82967.0,23.5,-21534,326,21208
2014-10-16,9870.0,10000.0,122967.0,23.79,-34671,20080,14367
2014-10-17,10000.0,9890.0,167247.0,23.53,-26453,24917,1536
2014-10-20,10000.0,10050.0,260455.0,23.91,-16019,1641,13780
2014-10-21,10100.0,10100.0,145633.0,24.03,-17664,145,17519
2014-10-22,10200.0,10250.0,191256.0,24.38,-26243,2128,24015
2014-10-23,10250.0,10750.0,757747.0,25.57,-2138,-22473,23092
2014-10-24,10800.0,10700.0,490136.0,25.45,-92405,95840,-2461
2014-10-27,10850.0,10750.0,261641.0,25.57,-19885,7098,11247
2014-10-28,10850.0,10850.0,177340.0,25.81,-27523,16688,11735
2014-10-29,10850.0,10500.0,252801.0,24.98,-4198,16215,-11439
2014-10-30,10550.0,10500.0,206260.0,24.98,-20071,-5834,25917
2014-10-31,10550.0,10350.0,166504.0,24.62,-14353,22522,-4066
2014-11-03,10300.0,10500.0,167568.0,24.98,-24991,-3953,24444
2014-11-04,10550.0,10450.0,178539.0,24.86,-52284,37618,10441
2014-11-05,10500.0,10700.0,350410.0,25.45,-94131,51487,42520
2014-11-06,10800.0,10550.0,283867.0,25.1,4657,73102,-77762
2014-11-07,10500.0,10550.0,166350.0,25.1,-36943,48026,-12080
2014-11-10,10750.0,10500.0,289286.0,24.98,40219,28106,-67875
2014-11-11,10650.0,10800.0,394988.0,25.69,-113233,25208,88100
2014-11-12,10900.0,11050.0,494809.0,26.29,-76993,37177,32916
2014-11-13,11100.0,11000.0,229296.0,26.17,-19298,32994,1676
2014-11-14,11000.0,11100.0,187521.0,26.4,-33619,-231,35470
2014-11-17,11100.0,10750.0,261055.0,25.57,3382,2598,-6028
2014-11-18,10700.0,11000.0,276442.0,26.17,-83999,29316,57703
2014-11-19,10950.0,10850.0,140912.0,25.81,-22095,35449,-13354
2014-11-20,10900.0,10800.0,180083.0,25.69,-62686,36306,26380
2014-11-21,10850.0,10700.0,160438.0,25.45,-20144,13495,6649
2014-11-24,10750.0,10200.0,436674.0,24.26,-30296,3223,35598
2014-11-25,10300.0,10400.0,200807.0,24.74,-63322,10728,55594
2014-11-26,10400.0,10600.0,171904.0,25.21,-48888,1760,48562
2014-11-27,10550.0,10400.0,116571.0,24.74,10903,-20630,9727
2014-11-28,10400.0,10500.0,207541.0,24.98,-75642,35787,49855
2014-12-01,10600.0,10550.0,259386.0,25.1,-72267,35146,36821
2014-12-02,10600.0,11000.0,476813.0,26.17,-111283,37320,74030
2014-12-03,11050.0,11000.0,293697.0,26.17,-29095,40485,-11690
2014-12-04,11000.0,11150.0,318025.0,26.52,-123129,46286,77143
2014-12-05,11150.0,11250.0,176946.0,26.76,-45158,10927,34231
2014-12-08,11250.0,11250.0,230402.0,26.76,-55772,22703,33269
2014-12-09,11250.0,11600.0,567926.0,27.59,150,1229,-4132
2014-12-10,11600.0,11100.0,341059.0,26.4,2582,10453,-12391
2014-12-11,11000.0,11000.0,204510.0,26.17,-5647,10680,-5171
2014-12-12,11050.0,11300.0,285348.0,26.88,-88454,97994,-9540
2014-12-15,11100.0,11550.0,248861.0,27.47,-83745,77567,7746
2014-12-16,11450.0,11450.0,142060.0,27.24,-21055,15385,5670
2014-12-17,11600.0,11500.0,188651.0,27.36,-2485,-10924,13334
2014-12-18,11500.0,11150.0,181505.0,26.52,-54096,14921,39175
2014-12-19,11350.0,11300.0,153434.0,26.88,-34974,7916,26958
2014-12-22,11300.0,11000.0,126560.0,26.17,37631,4225,-41556
2014-12-23,11000.0,10650.0,360285.0,25.33,-40082,26228,13854
2014-12-24,10750.0,10650.0,192414.0,25.33,5897,12025,-17922
2014-12-26,10700.0,10750.0,135651.0,25.57,3598,18215,-21813
2014-12-29,10750.0,10550.0,111977.0,25.1,7843,790,-8637
2014-12-30,10500.0,10500.0,327427.0,24.98,33602,-74807,39219
2015-01-02,10500.0,10450.0,223276.0,15.63,-27147,6047,21100
2015-01-05,10450.0,10500.0,223890.0,15.71,-29953,31984,-3015
2015-01-06,10400.0,10600.0,223296.0,15.86,-22315,9298,15570
2015-01-07,10650.0,10450.0,115955.0,15.63,27466,7902,-35368
2015-01-08,10450.0,10400.0,170078.0,15.56,-1869,-1415,3284
2015-01-09,10500.0,10400.0,164710.0,15.56,-7293,14763,-8170
2015-01-12,10400.0,10600.0,158495.0,15.86,-25193,2865,25328
2015-01-13,10650.0,10400.0,176599.0,15.56,50558,-31965,-18593
2015-01-14,10450.0,10200.0,335356.0,15.26,-11339,-22968,34257
2015-01-15,10150.0,10350.0,146203.0,15.48,-48458,21231,27227
2015-01-16,10350.0,10250.0,153199.0,15.33,-33951,28038,5913
2015-01-19,10400.0,10350.0,93514.0,15.48,-36461,28819,7642
2015-01-20,10400.0,10550.0,198985.0,15.78,-38669,36977,1692
2015-01-21,10550.0,10650.0,192132.0,15.93,-10716,3489,7237
2015-01-22,10650.0,10550.0,165058.0,15.78,4227,21301,-25528
2015-01-23,10600.0,10550.0,86311.0,15.78,-24170,-297,24467
2015-01-26,10550.0,10450.0,140390.0,15.63,-51370,-15105,66475
2015-01-27,10500.0,10500.0,127511.0,15.71,-20188,-2164,22352
2015-01-28,10450.0,10300.0,170277.0,15.41,14266,-14652,-244
2015-01-29,10300.0,10600.0,202794.0,15.86,-99187,56715,45071
2015-01-30,10650.0,10950.0,294282.0,16.38,-107142,51945,55609
2015-02-02,11000.0,10800.0,236650.0,16.16,11829,-2002,-9831
2015-02-03,10800.0,11050.0,234848.0,16.53,-68461,7700,60761
2015-02-04,11100.0,11050.0,193519.0,16.53,-19808,-433,20251
2015-02-05,11000.0,10800.0,142541.0,16.16,-11348,2332,9016
2015-02-06,10800.0,10800.0,116737.0,16.16,3013,-22883,19870
2015-02-09,10800.0,10800.0,165110.0,16.16,-18178,19711,-1533
2015-02-10,10750.0,10750.0,88671.0,16.08,939,16696,-17645
2015-02-11,10800.0,10900.0,106079.0,16.3,-36127,19456,16671
2015-02-12,11000.0,11000.0,148318.0,16.45,-45706,31972,13734
2015-02-13,11100.0,11350.0,399978.0,16.98,-52270,25600,27890
2015-02-16,11350.0,12950.0,2223513.0,19.37,-397463,116784,291680
2015-02-17,13050.0,12150.0,2298644.0,18.17,-74014,1962,70634
2015-02-23,12350.0,12550.0,737941.0,18.77,-55167,30413,19850
2015-02-24,12600.0,12500.0,554784.0,18.7,6378,32846,-37694
