Symbol,한국가스공사_시가(원),한국가스공사_종가(원),한국가스공사_거래량(주),한국가스공사_PER(IFRS-연결),한국가스공사_순매수수량(개인)(주),한국가스공사_순매수수량(기관계)(주),한국가스공사_순매수수량(외국인계)(주)
2006-01-24,30550.0,30450.0,122828.0,9.68,5915,-24655,15620
2006-01-25,30600.0,30600.0,173351.0,9.72,55730,-90030,34150
2006-01-26,30700.0,30150.0,118997.0,9.58,25702,-18502,-12670
2006-01-27,30200.0,29850.0,357142.0,9.49,152965,-126375,9180
2006-01-31,29850.0,29850.0,220543.0,9.49,27010,-58700,32190
2006-02-01,29900.0,29850.0,220704.0,9.49,34000,-68440,51710
2006-02-02,29800.0,29550.0,218714.0,9.39,65750,-95700,25970
2006-02-03,29550.0,28650.0,292097.0,9.1,26920,-43480,18590
2006-02-06,28550.0,29000.0,201946.0,9.22,3050,-38660,32060
2006-02-07,28600.0,28400.0,196700.0,9.02,84415,-54905,-15840
2006-02-08,28450.0,28450.0,133977.0,9.04,8960,-14200,34750
2006-02-09,28350.0,28450.0,131701.0,9.04,20905,-49145,22850
2006-02-10,28500.0,28950.0,131246.0,9.2,15027,-24827,9730
2006-02-13,29100.0,28700.0,144955.0,9.12,44846,-46366,1140
2006-02-14,29000.0,28950.0,118284.0,9.2,1439,451,-8370
2006-02-15,29100.0,28450.0,131175.0,9.04,48163,-48133,-5610
2006-02-16,28200.0,28450.0,202328.0,9.04,22334,-24284,-3230
2006-02-17,28450.0,28250.0,176717.0,8.98,40985,11805,-53210
2006-02-20,28300.0,28750.0,117522.0,9.14,-42060,55740,-5220
2006-02-21,28850.0,29350.0,131283.0,9.33,-27402,4722,15800
2006-02-22,29500.0,28800.0,155490.0,9.15,56464,-68304,14960
2006-02-23,28900.0,29500.0,124021.0,9.37,-52800,39120,8200
2006-02-24,29800.0,30600.0,349540.0,9.72,-111310,-34590,162900
2006-02-27,30500.0,30600.0,97482.0,9.72,-4806,-5104,16400
2006-02-28,30650.0,30600.0,105473.0,9.72,-13439,-13501,37310
2006-03-02,30400.0,30500.0,60985.0,9.69,2690,340,-3560
2006-03-03,30400.0,29600.0,181740.0,9.41,20999,-69659,51530
2006-03-06,29650.0,30100.0,75354.0,9.56,-13420,27400,-20890
2006-03-07,29800.0,31000.0,165546.0,9.85,-74390,-40650,17600
2006-03-08,31000.0,30350.0,473277.0,9.64,-47720,-267750,316370
2006-03-09,30950.0,30600.0,432639.0,9.72,-3212,-270508,301160
2006-03-10,31000.0,31000.0,147610.0,9.85,-30920,-71650,108840
2006-03-13,31400.0,31200.0,94114.0,9.91,8030,-23700,20470
2006-03-14,31200.0,31200.0,86490.0,9.91,-9920,7640,16200
2006-03-15,31100.0,31600.0,120557.0,10.04,-37030,1920,32650
2006-03-16,31500.0,31600.0,88730.0,10.04,-2903,-26027,17850
2006-03-17,31450.0,31500.0,130583.0,10.01,-27400,-17510,47340
2006-03-20,31500.0,31500.0,72420.0,10.01,-27440,9070,18960
2006-03-21,31350.0,31200.0,116467.0,9.91,-5670,-45070,65510
2006-03-22,31450.0,31250.0,213045.0,9.93,-24506,-41914,89550
2006-03-23,31400.0,31750.0,121407.0,10.09,-52898,-8512,62990
2006-03-24,31900.0,31800.0,63122.0,10.11,-20784,19824,360
2006-03-27,31550.0,31800.0,72527.0,10.11,-31394,28484,680
2006-03-28,32000.0,31800.0,101060.0,10.11,-12829,-34741,45150
2006-03-29,31950.0,32150.0,82669.0,10.22,-47010,21830,23750
2006-03-30,31950.0,32250.0,58700.0,10.25,-9730,-3170,10870
2006-03-31,32250.0,32350.0,165410.0,10.28,-49390,11330,37030
2006-04-03,32100.0,32600.0,91240.0,10.36,-33440,-14810,48390
2006-04-04,32250.0,32150.0,123711.0,10.22,12530,-63370,54080
2006-04-05,32200.0,32500.0,91954.0,10.33,5798,-58208,54300
2006-04-06,32350.0,32350.0,67626.0,10.28,6770,1960,-10250
2006-04-07,32500.0,32050.0,128518.0,10.18,28055,-54365,25610
2006-04-10,31700.0,31650.0,104300.0,10.06,15754,-27584,2920
2006-04-11,31650.0,31100.0,65463.0,9.88,26660,-27330,750
2006-04-12,30950.0,31100.0,35393.0,9.88,5330,-12720,7640
2006-04-13,31150.0,31700.0,80325.0,10.07,1460,-5690,1290
2006-04-14,31800.0,31550.0,80739.0,10.03,-6469,-6881,8410
2006-04-17,31550.0,31400.0,83929.0,9.98,44808,-42548,-2580
2006-04-18,31100.0,32100.0,133360.0,10.2,-55116,33136,13900
2006-04-19,32600.0,34900.0,641155.0,11.09,-211971,170721,120660
2006-04-20,35000.0,35500.0,466857.0,11.28,-164620,129210,11890
2006-04-21,35250.0,36500.0,332050.0,11.6,-125160,47730,86830
2006-04-24,36000.0,36450.0,178530.0,11.58,4220,-33440,13330
2006-04-25,35600.0,36200.0,177653.0,11.5,-7459,25359,-29670
2006-04-26,35900.0,36000.0,186517.0,11.44,-61807,64377,-2900
2006-04-27,35550.0,36400.0,206983.0,11.57,-58725,34285,18270
2006-04-28,35850.0,36100.0,121958.0,11.47,-10270,20560,-9550
2006-05-02,35500.0,36500.0,123025.0,11.6,-33735,18635,13580
2006-05-03,36100.0,35800.0,132648.0,11.38,10650,-17770,-7860
2006-05-04,35800.0,36100.0,102760.0,11.47,-18150,5320,3040
2006-05-08,35800.0,34850.0,128382.0,11.07,25080,-2640,-31590
2006-05-09,34500.0,34050.0,150271.0,10.82,26961,-9241,-13550
2006-05-10,33700.0,34100.0,60671.0,10.84,5040,-2810,420
2006-05-11,34100.0,35000.0,136990.0,11.12,-30480,24580,4340
2006-05-12,35000.0,33900.0,144774.0,10.77,26250,-23790,-13230
2006-05-15,33500.0,33300.0,98911.0,10.58,13251,-1121,-16100
2006-05-16,33700.0,33000.0,93170.0,10.49,-3980,20850,-17230
2006-05-17,33000.0,34000.0,94203.0,10.8,-25413,49913,-31220
2006-05-18,33550.0,33000.0,144100.0,10.49,18650,80620,-98730
2006-05-19,33000.0,32550.0,91854.0,10.34,12642,22838,-49780
2006-05-22,32800.0,32200.0,129207.0,10.23,6856,34944,-33970
2006-05-23,32350.0,32500.0,239162.0,10.33,-29800,118240,-103420
2006-05-24,32500.0,32800.0,157222.0,10.42,-13090,46900,-35550
2006-05-25,32500.0,32400.0,124202.0,10.3,20120,11080,-28950
2006-05-26,32400.0,32800.0,121370.0,10.42,-4660,56940,-48910
2006-05-29,32750.0,32100.0,117850.0,10.2,30510,19550,-46920
2006-05-30,32050.0,32200.0,87843.0,10.23,17520,5210,-26460
2006-06-01,32300.0,31900.0,82540.0,10.14,2260,14590,-17000
2006-06-02,32150.0,32800.0,121660.0,10.42,-37890,63430,-25550
2006-06-05,32800.0,32250.0,117122.0,10.25,-3500,42110,-42270
2006-06-07,32650.0,32000.0,255000.0,10.17,-5470,73170,-84270
2006-06-08,31950.0,31800.0,223901.0,10.11,-11244,-53426,61690
2006-06-09,32100.0,33200.0,272040.0,10.55,-33189,95669,-64130
2006-06-12,33200.0,33200.0,235129.0,10.55,-20750,-28720,49380
2006-06-13,33050.0,32850.0,150863.0,10.44,-17800,-5080,22450
2006-06-14,32850.0,33900.0,338244.0,10.77,-16950,184850,-185530
2006-06-15,33500.0,33200.0,136310.0,10.55,11710,25110,-34420
2006-06-16,33250.0,33150.0,93630.0,10.53,-1540,52130,-55240
2006-06-19,33100.0,31900.0,174530.0,10.14,50240,70090,-130680
2006-06-20,31350.0,31500.0,166710.0,10.01,-12580,127810,-119980
2006-06-21,31500.0,31500.0,137242.0,10.01,-6920,96760,-93390
2006-06-22,31500.0,31800.0,148756.0,10.11,670,44130,-48630
2006-06-23,31500.0,31200.0,98405.0,9.91,18500,34890,-53490
2006-06-26,30850.0,30650.0,82548.0,9.74,9780,16040,-31680
2006-06-27,31100.0,31100.0,103252.0,9.88,1780,43510,-45380
2006-06-28,30700.0,30750.0,112422.0,9.77,23300,20670,-36360
2006-06-29,30800.0,32000.0,360315.0,10.17,-45560,99140,-98230
2006-06-30,31950.0,32500.0,257651.0,10.33,-2993,130273,-150730
2006-07-03,32000.0,31700.0,203591.0,10.07,42373,-58383,-18510
2006-07-04,31850.0,32000.0,224176.0,10.17,-10650,10270,-28560
2006-07-05,31450.0,32000.0,182070.0,10.17,-15440,95300,-88670
2006-07-06,32150.0,32100.0,110060.0,10.2,-31063,51693,-17950
2006-07-07,32100.0,33250.0,342180.0,10.57,-41751,180391,-170720
2006-07-10,33350.0,34400.0,152841.0,10.93,-40970,60100,-13130
2006-07-11,34400.0,34600.0,315896.0,10.99,-23350,-45570,6540
2006-07-12,34750.0,35900.0,392960.0,11.41,-83285,105455,-33680
2006-07-13,35100.0,34450.0,274941.0,10.95,22499,72786,-97640
2006-07-14,34300.0,35000.0,214498.0,11.12,-10299,58289,-50340
2006-07-18,35400.0,35000.0,110930.0,11.12,-10030,3940,-1110
2006-07-19,35000.0,36500.0,205510.0,11.6,-53653,30328,-2730
2006-07-20,36500.0,37000.0,295967.0,11.76,-10480,45120,-103090
2006-07-21,36000.0,37100.0,137537.0,11.79,-36594,35414,-8520
2006-07-24,36500.0,36600.0,166283.0,11.63,756,50264,-41400
2006-07-25,37000.0,35500.0,233301.0,11.28,20466,35884,-55440
2006-07-26,35900.0,34900.0,151920.0,11.09,5685,14225,-18770
2006-07-27,34900.0,36250.0,258490.0,11.52,-18110,173040,-159820
2006-07-28,35650.0,35500.0,130860.0,11.28,6980,19510,-65590
2006-07-31,35150.0,34800.0,175436.0,11.06,42168,28292,-46370
2006-08-01,34450.0,35100.0,122533.0,11.15,-7523,45553,-40230
2006-08-02,35650.0,35400.0,114710.0,11.25,9390,19950,-30740
2006-08-03,35750.0,35150.0,109539.0,11.17,7850,17260,-30390
2006-08-04,34850.0,35300.0,72611.0,11.22,2472,12568,-20280
2006-08-07,35500.0,34400.0,119246.0,10.93,35550,-23650,-8700
2006-08-08,34550.0,36100.0,218524.0,11.47,-58703,101763,-63250
2006-08-09,36700.0,36900.0,164872.0,11.73,-39640,7130,18090
2006-08-10,36900.0,36600.0,230766.0,11.63,6468,28682,-65130
2006-08-11,37100.0,36400.0,138242.0,11.57,3700,55680,-58020
2006-08-14,36350.0,36950.0,132609.0,11.74,-26220,79870,-64470
2006-08-16,37000.0,36950.0,149100.0,11.74,-9215,64775,-61330
2006-08-17,36800.0,36600.0,95391.0,11.63,8915,25225,-32890
2006-08-18,36350.0,36150.0,113660.0,11.49,30160,-27000,-1330
2006-08-21,36850.0,35600.0,66297.0,11.31,2812,-8462,7640
2006-08-22,35800.0,35700.0,78153.0,11.34,-1556,14576,-10460
2006-08-23,35500.0,35200.0,100513.0,11.19,30624,-514,-29820
2006-08-24,35300.0,34750.0,78220.0,11.04,11700,-9200,-2490
2006-08-25,34950.0,35350.0,98094.0,11.23,-13386,7216,3170
2006-08-28,35100.0,35750.0,53718.0,11.36,-11502,3616,1390
2006-08-29,35700.0,35400.0,52326.0,11.25,4321,11049,-17930
2006-08-30,35400.0,35250.0,131151.0,11.2,44812,-15022,-12830
2006-08-31,35700.0,35500.0,207176.0,11.28,-5866,-34,27250
2006-09-01,35350.0,35100.0,110060.0,11.15,40980,-13760,740
2006-09-04,35300.0,35250.0,138651.0,11.2,-3960,34350,-16450
2006-09-05,35300.0,36100.0,138596.0,11.47,-43194,-11976,46490
2006-09-06,36100.0,36450.0,176598.0,11.58,-45088,-2982,51980
2006-09-07,36300.0,37000.0,161968.0,11.76,-51049,66219,-16390
2006-09-08,37000.0,37700.0,177371.0,11.98,-68027,-5333,34500
2006-09-11,37350.0,36600.0,131722.0,11.63,31756,15254,-50250
2006-09-12,36200.0,37400.0,166880.0,11.88,-18383,-53764,71130
2006-09-13,37400.0,38000.0,157227.0,12.08,-45334,-13506,63970
2006-09-14,37800.0,38900.0,400918.0,12.36,-18280,-33580,71790
2006-09-15,38900.0,38500.0,81393.0,12.23,-1274,5374,-16710
2006-09-18,38400.0,38550.0,129080.0,12.25,17094,-2154,-22120
2006-09-19,38950.0,38200.0,90130.0,12.14,7105,-13095,13590
2006-09-20,37850.0,37000.0,92980.0,11.76,31085,-21135,-10320
2006-09-21,37350.0,38400.0,196853.0,12.2,-24928,-11982,18300
2006-09-22,38200.0,36950.0,165592.0,11.74,71245,-48355,-26560
2006-09-25,36650.0,36700.0,128307.0,11.66,27174,-27654,100
2006-09-26,37150.0,36400.0,125451.0,11.57,12110,-16610,-2060
2006-09-27,36200.0,36600.0,88643.0,11.63,-11894,9254,2110
2006-09-28,36850.0,37000.0,144831.0,11.76,2874,24946,-620
2006-09-29,36850.0,37950.0,117402.0,12.06,-34888,23178,-7420
2006-10-02,37850.0,37450.0,102512.0,11.9,5861,36939,-33790
2006-10-04,37100.0,36500.0,114897.0,11.6,28568,-13458,-15170
2006-10-09,36500.0,35350.0,194852.0,11.23,-7652,30852,-28900
2006-10-10,35600.0,35750.0,219420.0,11.36,-7217,-42213,10550
2006-10-11,35400.0,35500.0,68607.0,11.28,5169,-25069,17020
2006-10-12,35850.0,36600.0,157907.0,11.63,-21670,-27980,48580
2006-10-13,36950.0,37900.0,282137.0,12.04,-92077,64817,42230
2006-10-16,38300.0,37800.0,37457.0,12.01,-2910,-7730,10890
2006-10-17,38100.0,36900.0,69500.0,11.73,13053,21087,-35870
2006-10-18,36600.0,36550.0,65528.0,11.61,11182,19408,-34890
2006-10-19,36550.0,37000.0,111168.0,11.76,-2171,49819,-47298
2006-10-20,37000.0,36500.0,145873.0,11.6,36062,55768,-38820
2006-10-23,36800.0,36950.0,120346.0,11.74,11546,36654,-41030
2006-10-24,37000.0,36300.0,129544.0,11.54,45212,6368,-55330
2006-10-25,36300.0,35850.0,143107.0,11.39,61287,3493,-69390
2006-10-26,35800.0,36300.0,163374.0,11.54,17441,33549,-52470
2006-10-27,36700.0,36950.0,148152.0,11.74,-38270,1460,33810
2006-10-30,36950.0,36950.0,84803.0,11.74,-9300,51220,-41320
2006-10-31,37000.0,36900.0,226805.0,11.73,-5090,157228,-154460
2006-11-01,37000.0,37500.0,578979.0,11.92,-46635,393195,-400700
2006-11-02,37850.0,40000.0,915361.0,12.71,-124090,461710,-417200
2006-11-03,40300.0,40200.0,247634.0,12.77,-50807,100127,-54250
2006-11-06,39700.0,39450.0,174293.0,12.54,40412,5568,-63480
2006-11-07,40000.0,39750.0,168542.0,12.63,-2995,-36765,39090
2006-11-08,39850.0,39100.0,163368.0,12.42,39497,30113,-77780
2006-11-09,39300.0,40000.0,96396.0,12.71,-22684,3484,17100
2006-11-10,39500.0,39700.0,76432.0,12.62,9790,-13130,-3070
2006-11-13,39950.0,39450.0,171010.0,12.54,27099,-34313,24460
2006-11-14,39400.0,38800.0,128584.0,12.33,33272,-21272,-13950
2006-11-15,38800.0,39600.0,121047.0,12.58,-12863,-37887,33930
2006-11-16,39250.0,40000.0,123737.0,12.71,-40966,6906,30700
2006-11-17,40450.0,40700.0,156540.0,12.93,-73712,31862,33770
2006-11-20,40700.0,39650.0,134568.0,12.6,32992,-4602,-27570
2006-11-21,39950.0,40700.0,181715.0,12.93,-31249,78939,-53840
2006-11-22,40800.0,40900.0,136837.0,13.0,-27617,43059,-42852
2006-11-23,40900.0,41800.0,257821.0,13.28,-61641,-51276,8960
2006-11-24,41800.0,42150.0,195462.0,13.39,-47698,50318,-60680
2006-11-27,42200.0,42300.0,147216.0,13.44,-41199,-7181,42200
2006-11-28,41450.0,42500.0,78120.0,13.51,-8992,-968,-380
2006-11-29,43200.0,43400.0,109956.0,13.79,-37904,-3726,35810
2006-11-30,42600.0,43650.0,89390.0,13.87,-16463,-19177,16550
2006-12-01,43650.0,42400.0,91428.0,13.47,5576,5994,-11520
2006-12-04,42600.0,42300.0,54095.0,13.44,-8941,1461,7750
2006-12-05,42600.0,41100.0,158347.0,13.06,40325,24145,-64640
2006-12-06,41100.0,41000.0,162696.0,13.03,27682,30888,-76150
2006-12-07,41450.0,41350.0,147858.0,13.14,2505,48495,-56320
2006-12-08,41000.0,40150.0,146736.0,12.76,27805,31795,-66470
2006-12-11,39800.0,40650.0,132053.0,12.92,-2613,52723,-50830
2006-12-12,40800.0,40800.0,240270.0,12.97,-20776,13896,-17430
2006-12-13,40700.0,40050.0,237996.0,12.73,23526,112754,-139940
2006-12-14,39800.0,41000.0,454331.0,13.03,-43990,45770,20480
2006-12-15,40650.0,41000.0,274567.0,13.03,17480,-34460,-5520
2006-12-18,41450.0,42000.0,144527.0,13.35,3216,37494,-38120
2006-12-19,42000.0,42900.0,289597.0,13.63,-30875,-37705,106700
2006-12-20,42950.0,42700.0,202710.0,13.57,-9959,-34491,59550
2006-12-21,42450.0,42600.0,137236.0,13.54,-29093,-34376,66023
2006-12-22,42300.0,42950.0,224907.0,13.65,-30989,-46471,81780
2006-12-26,43000.0,43150.0,305902.0,13.71,-12283,-127957,190290
2006-12-27,42800.0,40950.0,168228.0,13.01,2445,-9225,11240
2006-12-28,41000.0,41200.0,161568.0,13.09,-7032,-15158,22480
2007-01-02,41200.0,41550.0,90381.0,13.21,-11266,14206,-2570
2007-01-03,41100.0,40400.0,96941.0,12.84,-690,7510,-3070
2007-01-04,40600.0,40450.0,110148.0,12.86,18295,-33615,23920
2007-01-05,40200.0,39000.0,335165.0,12.4,54353,-73743,25790
2007-01-08,38900.0,38100.0,132360.0,12.11,23620,25030,-48780
2007-01-09,38100.0,37950.0,140598.0,12.06,18310,20900,-37530
2007-01-10,38150.0,37500.0,135173.0,11.92,17480,3170,-19490
2007-01-11,37100.0,37000.0,140302.0,11.76,55864,-8624,-39010
2007-01-12,37400.0,38450.0,103572.0,12.22,3348,132,-2310
2007-01-15,38450.0,37550.0,144043.0,11.93,55152,-30762,-8260
2007-01-16,37550.0,37500.0,100846.0,11.92,36250,-28420,1770
2007-01-17,37600.0,37200.0,141171.0,11.82,11073,42467,-48310
2007-01-18,37200.0,37800.0,97351.0,12.01,-11199,-896,-9330
2007-01-19,37550.0,37450.0,95612.0,11.9,-4294,6864,-3900
2007-01-22,37450.0,37500.0,128080.0,11.92,1598,3592,13560
2007-01-23,37000.0,38100.0,190911.0,12.11,-36289,107229,-37480
2007-01-24,37800.0,38850.0,137960.0,12.35,-50830,29940,-2420
2007-01-25,39100.0,38850.0,152898.0,12.35,-14740,66720,-16570
2007-01-26,38700.0,39400.0,209465.0,12.52,-69142,74812,12860
2007-01-29,39150.0,38950.0,202851.0,12.38,27390,49340,-22590
2007-01-30,38500.0,38750.0,107832.0,12.32,11308,21102,-9510
2007-01-31,38700.0,37250.0,214916.0,11.84,85483,-10613,-83240
2007-02-01,37250.0,37450.0,225504.0,11.9,19010,25610,-44450
2007-02-02,37450.0,37300.0,261221.0,11.86,67381,-7831,-47530
2007-02-05,37100.0,36900.0,184089.0,11.73,101208,-27968,-57400
2007-02-06,36700.0,36700.0,167534.0,11.66,101256,-49376,-46250
2007-02-07,36600.0,37500.0,207921.0,11.92,-42892,20452,32970
2007-02-08,37650.0,38200.0,237610.0,12.14,-34600,47080,10500
2007-02-09,38300.0,38200.0,138933.0,12.14,-31017,11327,27670
2007-02-12,37800.0,38500.0,171730.0,12.24,-43980,75740,-42820
2007-02-13,38200.0,37800.0,177054.0,12.01,13077,53833,-64270
2007-02-14,37700.0,38000.0,167077.0,12.08,-14585,-46075,67400
2007-02-15,38050.0,37450.0,149211.0,11.9,40811,-63534,49163
2007-02-16,37450.0,38700.0,294951.0,12.3,-23101,-37949,62660
2007-02-20,38400.0,38000.0,180800.0,12.08,46834,-68884,15140
2007-02-21,38000.0,37250.0,228176.0,11.84,123328,-118684,-11714
2007-02-22,37300.0,37900.0,235230.0,12.05,38604,-11154,1480
2007-02-23,37550.0,37750.0,185428.0,12.0,31782,-34472,25930
2007-02-26,37300.0,37050.0,205170.0,11.78,97864,-85164,6340
2007-02-27,37000.0,37050.0,125122.0,11.78,-13721,14591,-3360
2007-02-28,36350.0,36750.0,286454.0,11.68,48519,-479,-27780
2007-03-02,36700.0,36250.0,118763.0,11.52,42604,-53144,16740
2007-03-05,35900.0,34950.0,166014.0,11.11,54774,-33524,-6490
2007-03-06,35400.0,35550.0,128535.0,11.3,-15035,-13795,43910
2007-03-07,35650.0,35350.0,156444.0,11.24,53871,-10801,-25360
2007-03-08,35050.0,35350.0,232237.0,11.24,83714,-62374,-5000
2007-03-09,35450.0,34550.0,278164.0,10.98,152634,-96274,12130
2007-03-12,34800.0,35400.0,201706.0,11.25,9330,8690,-18340
2007-03-13,35550.0,36150.0,233958.0,11.49,-24643,25513,-16510
2007-03-14,35600.0,35700.0,196496.0,11.35,7694,30786,-49680
2007-03-15,35800.0,35700.0,151473.0,11.35,79081,-11922,-58360
2007-03-16,36000.0,35100.0,145407.0,11.16,46518,-71678,2720
2007-03-19,35150.0,35450.0,174142.0,11.27,41936,-45286,-580
2007-03-20,35700.0,35650.0,195169.0,11.33,9142,-53812,29820
2007-03-21,35850.0,35500.0,218459.0,11.28,56077,-95737,34290
2007-03-22,35700.0,35000.0,301901.0,11.12,173335,-164245,-14540
2007-03-23,35250.0,34850.0,256787.0,11.08,149658,-174488,20100
2007-03-26,34900.0,36700.0,328787.0,11.66,-126820,9270,122200
2007-03-27,36700.0,36600.0,211859.0,11.63,-24938,-28412,52940
2007-03-28,36500.0,36150.0,233726.0,11.49,79059,-87719,4540
2007-03-29,35950.0,36900.0,298088.0,11.73,-70484,110254,-34690
2007-03-30,36900.0,37400.0,218206.0,11.89,41538,4422,-3850
2007-04-02,37250.0,36900.0,211375.0,11.73,55137,-66087,6550
2007-04-03,36750.0,36000.0,137965.0,11.44,63488,-51168,-23950
2007-04-04,36150.0,36300.0,278541.0,11.54,53203,-11493,38460
2007-04-05,36350.0,36800.0,209731.0,11.7,21790,17870,-30390
2007-04-06,36950.0,36750.0,183696.0,11.68,6366,-4306,-3420
2007-04-09,36850.0,36250.0,297379.0,11.52,133194,-116754,19580
2007-04-10,36200.0,36050.0,342793.0,11.46,84561,-205821,135100
2007-04-11,36050.0,36200.0,190067.0,11.51,9002,-11912,3380
2007-04-12,36100.0,36750.0,170731.0,11.68,-8478,24778,-19810
2007-04-13,36400.0,36300.0,289647.0,11.54,5220,-98960,102540
2007-04-16,36450.0,36850.0,252129.0,11.71,-758,-10660,-8810
2007-04-17,37150.0,37050.0,326380.0,11.78,-5585,-60155,13620
2007-04-18,37200.0,38250.0,488204.0,12.16,-145538,157648,-10980
2007-04-19,38350.0,37750.0,323893.0,12.0,-40794,59229,-21450
2007-04-20,38100.0,39450.0,495223.0,12.54,-172513,197226,7340
2007-04-23,39200.0,39550.0,252080.0,12.57,419,19611,-20310
2007-04-24,39300.0,39400.0,226363.0,12.52,-32234,11964,16090
2007-04-25,39300.0,38700.0,298155.0,12.3,1601,-12961,7900
2007-04-26,38850.0,38500.0,157689.0,12.24,8334,3826,-5570
2007-04-27,38300.0,38750.0,163402.0,12.32,1151,-12361,-8930
2007-04-30,39000.0,38600.0,215652.0,12.27,-11921,42101,-26570
2007-05-02,39000.0,40300.0,452563.0,12.81,-25791,-31279,-3330
2007-05-03,40100.0,39600.0,255716.0,12.59,-43441,43081,-3980
2007-05-04,39650.0,40500.0,308802.0,12.87,-12113,-16507,2480
2007-05-07,40700.0,41150.0,240968.0,13.08,1862,36138,-34640
2007-05-08,40800.0,40500.0,211741.0,12.87,-6081,-67739,82700
2007-05-09,40250.0,40000.0,195810.0,12.71,-3826,-24244,26590
2007-05-10,39800.0,39100.0,333669.0,12.43,21377,-35207,-16110
2007-05-11,38950.0,41150.0,332233.0,13.08,-71943,-11157,89010
2007-05-14,41100.0,41500.0,281500.0,13.19,-33113,-28867,10630
2007-05-15,41550.0,41000.0,327288.0,13.03,-10775,-41515,31130
2007-05-16,40750.0,40950.0,191761.0,13.02,55137,-31957,-26910
2007-05-17,41300.0,41000.0,134511.0,13.03,6615,-20715,11960
2007-05-18,40900.0,41000.0,176548.0,13.03,-31280,37890,-15460
2007-05-21,40800.0,42000.0,214289.0,13.35,-50895,39255,3160
2007-05-22,41150.0,43000.0,392218.0,13.67,-82870,-55770,109160
2007-05-23,43250.0,42900.0,203592.0,13.64,11654,37366,-40890
2007-05-25,42700.0,42550.0,182306.0,13.52,30312,-36332,4920
2007-05-28,42300.0,42300.0,181520.0,13.44,18329,-19749,-5650
2007-05-29,42700.0,42350.0,209028.0,13.46,25863,-24743,-20110
2007-05-30,42600.0,42300.0,216393.0,13.44,-3830,7230,-24050
2007-05-31,44000.0,45450.0,785280.0,14.45,-71245,236855,-155580
2007-06-01,45450.0,45100.0,635042.0,14.33,99638,165562,-242970
2007-06-04,45300.0,45600.0,541516.0,14.49,14254,-35984,21670
2007-06-05,45600.0,49450.0,746060.0,15.72,-144144,-78346,237660
2007-06-07,49800.0,51800.0,467625.0,16.46,85189,-61649,45470
2007-06-08,51700.0,52500.0,524772.0,16.69,-11443,-62307,121268
2007-06-11,53000.0,49000.0,503433.0,15.57,79996,-39072,-31651
2007-06-12,48700.0,51800.0,293522.0,16.46,1436,-63381,65010
2007-06-13,51500.0,49950.0,232464.0,15.88,74915,-53928,-17324
2007-06-14,50500.0,49800.0,345333.0,15.83,40290,-71651,28361
2007-06-15,50400.0,51000.0,375699.0,16.21,3403,5068,-10301
2007-06-18,51000.0,51900.0,386381.0,16.5,-52751,157388,-118982
2007-06-19,52000.0,52000.0,316412.0,16.53,-26683,80935,-56603
2007-06-20,51500.0,50500.0,239880.0,16.05,10849,24415,-40506
2007-06-21,50900.0,50800.0,238726.0,16.15,-3996,1962,-10412
2007-06-22,52200.0,52500.0,543383.0,16.69,37434,142481,-188498
2007-06-25,54800.0,52500.0,742484.0,16.69,208700,1673,-208438
2007-06-26,52500.0,51400.0,309598.0,16.34,-54852,53747,-10249
2007-06-27,51600.0,53500.0,469338.0,17.0,52072,40602,-118240
2007-06-28,54000.0,57400.0,501666.0,18.24,-10594,48082,-43035
2007-06-29,57500.0,59800.0,747091.0,19.01,-19397,-49963,75831
2007-07-02,60400.0,60300.0,330344.0,19.17,37992,-787,-43512
2007-07-03,61000.0,59800.0,538412.0,19.01,223714,12451,-232568
