Symbol,코웨이_시가(원),코웨이_종가(원),코웨이_거래량(주),코웨이_PER(IFRS-연결),코웨이_순매수수량(개인)(주),코웨이_순매수수량(기관계)(주),코웨이_순매수수량(외국인계)(주)
2004-09-24,6710.0,6700.0,86340.0,14.74,30350,-23120,-6950
2004-09-30,6640.0,6890.0,59560.0,15.16,-8750,4240,5950
2004-10-01,6990.0,7040.0,121274.0,15.49,-18840,22380,460
2004-10-04,7040.0,7150.0,149044.0,15.73,8710,-9620,910
2004-10-05,7200.0,7050.0,182391.0,15.51,-80322,80292,30
2004-10-06,7050.0,6970.0,132580.0,15.33,12350,-13370,1020
2004-10-07,6900.0,6870.0,100909.0,15.11,11820,-120,-11700
2004-10-08,6900.0,7200.0,316079.0,15.84,49370,-49590,0
2004-10-11,7350.0,7600.0,420500.0,16.72,-36690,37610,-920
2004-10-12,7600.0,7680.0,421352.0,16.9,-78240,12240,180400
2004-10-13,7850.0,7910.0,495068.0,17.4,-129380,131470,0
2004-10-14,7800.0,8000.0,383650.0,17.6,-187690,34610,155800
2004-10-15,8020.0,7700.0,161511.0,16.94,-2630,19620,-13790
2004-10-18,7650.0,7610.0,160545.0,16.74,-40540,-950,42360
2004-10-19,7830.0,7630.0,117776.0,16.79,-29760,11520,18240
2004-10-20,7600.0,7510.0,180685.0,16.52,-23030,-23830,46860
2004-10-21,7510.0,7350.0,132699.0,16.17,29780,-21990,-7790
2004-10-22,7310.0,7710.0,242815.0,16.96,34150,2100,-31350
2004-10-25,7610.0,7490.0,135205.0,16.48,24250,-3580,-18670
2004-10-26,7570.0,7180.0,272012.0,15.8,73474,-65934,-6470
2004-10-27,7220.0,7300.0,373649.0,16.06,-100760,41470,62210
2004-10-28,7490.0,7500.0,217600.0,16.5,62380,-76950,18300
2004-10-29,7500.0,7570.0,147850.0,16.65,-1960,6060,-4100
2004-11-01,7610.0,7600.0,176070.0,16.72,5920,-1780,-2350
2004-11-02,7600.0,8030.0,487327.0,17.67,-57310,52680,7100
2004-11-03,7940.0,8040.0,267830.0,17.69,-118770,114600,3750
2004-11-04,8110.0,7840.0,154212.0,17.25,-50490,52270,-1780
2004-11-05,7890.0,8350.0,549100.0,18.37,-148140,107990,26980
2004-11-08,8400.0,8440.0,452877.0,18.57,-147680,173000,-3400
2004-11-09,8420.0,8450.0,1220395.0,18.59,-154140,110980,42400
2004-11-10,8690.0,9040.0,891640.0,19.89,-181440,157700,-17000
2004-11-11,9100.0,9040.0,404243.0,19.89,-101110,68510,3030
2004-11-12,9040.0,9040.0,273571.0,19.89,-48670,103290,-11160
2004-11-15,9200.0,9490.0,557060.0,20.88,-105850,55690,2340
2004-11-16,9610.0,9590.0,522540.0,21.1,-180930,-37090,-8130
2004-11-17,9700.0,9410.0,469240.0,20.7,-87380,-23100,-53910
2004-11-18,9510.0,9360.0,351236.0,20.59,-164780,-8920,-1550
2004-11-19,9300.0,9470.0,390990.0,20.83,-141370,-49280,0
2004-11-22,9310.0,9470.0,259260.0,20.83,-44580,-56900,0
2004-11-23,9550.0,9630.0,219441.0,21.19,-108060,3930,-1600
2004-11-24,9740.0,9650.0,238839.0,21.23,-111320,24360,-3750
2004-11-25,9690.0,9590.0,196506.0,21.1,-35440,-24590,-650
2004-11-26,9530.0,9600.0,379769.0,21.12,-129581,-13489,18490
2004-11-29,9630.0,9600.0,179149.0,21.12,-88440,5240,160
2004-11-30,9520.0,9700.0,185182.0,21.34,-91040,770,15750
2004-12-01,9800.0,9930.0,218322.0,21.85,-46610,29890,10090
2004-12-02,10000.0,9800.0,175072.0,21.56,-2690,-9820,-1770
2004-12-03,9940.0,9540.0,192357.0,20.99,-40100,3240,-1240
2004-12-06,9480.0,9320.0,198180.0,20.5,-49330,-1490,2980
2004-12-07,9220.0,9340.0,120940.0,20.55,-57540,-4710,650
2004-12-08,9130.0,9340.0,132390.0,20.55,-62800,14910,-10
2004-12-09,9340.0,9500.0,107105.0,20.9,-21580,19710,-2300
2004-12-10,9600.0,9400.0,63005.0,20.68,-18000,31510,-750
2004-12-13,9400.0,9110.0,175560.0,20.04,20080,-7590,-43170
2004-12-14,9070.0,8800.0,288793.0,19.36,-1030,-17790,-56180
2004-12-15,9000.0,8740.0,368762.0,19.23,29500,-54410,-64670
2004-12-16,8890.0,9020.0,378049.0,19.84,32539,-76609,-16800
2004-12-17,9150.0,9060.0,186349.0,19.93,-23910,16280,-3810
2004-12-20,9150.0,9090.0,121550.0,20.0,-45530,23430,0
2004-12-21,9020.0,9090.0,158580.0,20.0,-25060,-4420,-800
2004-12-22,9170.0,8800.0,172009.0,19.36,35890,-66370,0
2004-12-23,8990.0,8950.0,84480.0,19.69,-57970,19350,-1280
2004-12-24,9000.0,9000.0,54039.0,19.8,-32372,6232,0
2004-12-27,9050.0,9070.0,64690.0,19.95,-24640,6660,-160
2004-12-28,9100.0,9170.0,92660.0,20.17,-43890,26130,-1020
2004-12-29,9200.0,9200.0,180329.0,20.24,-135990,47420,0
2004-12-30,9350.0,9700.0,207422.0,21.34,-105010,72110,0
2005-01-03,9700.0,9670.0,214220.0,16.05,-35230,-58000,0
2005-01-04,9650.0,9520.0,264152.0,15.8,-100300,23610,0
2005-01-05,9490.0,9500.0,190208.0,15.77,-62420,-3890,0
2005-01-06,9690.0,9550.0,330759.0,15.85,-146160,58650,-18990
2005-01-07,9410.0,10300.0,672550.0,17.1,-268630,108010,1500
2005-01-10,10400.0,11200.0,615693.0,18.59,-166160,164790,-40370
2005-01-11,11100.0,10750.0,224591.0,17.85,-45840,73830,0
2005-01-12,10750.0,10700.0,206220.0,17.76,1260,-5280,8700
2005-01-13,10650.0,11000.0,147190.0,18.26,-18900,9210,0
2005-01-14,10750.0,11700.0,255000.0,19.42,-64920,27340,6000
2005-01-17,11800.0,11900.0,192800.0,19.76,-28020,27810,0
2005-01-18,11900.0,11950.0,181130.0,19.84,36620,-890,-53000
2005-01-19,11750.0,11950.0,218240.0,19.84,-10920,-9520,27000
2005-01-20,12000.0,12450.0,265970.0,20.67,-81843,-3117,87440
2005-01-21,12650.0,12800.0,396860.0,21.25,8270,-132880,153290
2005-01-24,12900.0,12800.0,256670.0,21.25,-66790,-52160,153860
2005-01-25,12950.0,12900.0,249194.0,21.42,4060,-60480,71200
2005-01-26,13350.0,14050.0,303306.0,23.32,-71740,-23750,52280
2005-01-27,14000.0,13950.0,152180.0,23.16,42971,5649,-50000
2005-01-28,13850.0,14250.0,247720.0,23.66,17630,-9430,0
2005-01-31,14550.0,14400.0,159940.0,23.91,50260,-29820,0
2005-02-01,14550.0,14800.0,249550.0,24.57,-26250,28180,-16460
2005-02-02,14650.0,13750.0,221998.0,22.83,49020,-21040,-38000
2005-02-03,13300.0,14300.0,502860.0,23.74,-96910,89380,500
2005-02-04,14100.0,14450.0,290470.0,23.99,-154700,92610,0
2005-02-07,14500.0,13950.0,280120.0,23.16,115980,-100640,7160
2005-02-11,13700.0,14250.0,312190.0,23.66,-71180,76150,-3120
2005-02-14,14300.0,14200.0,167390.0,23.57,50100,-28210,0
2005-02-15,14000.0,14150.0,424760.0,23.49,31100,-31390,-4060
2005-02-16,14100.0,13800.0,235313.0,22.91,76623,-40763,4630
2005-02-17,13700.0,13500.0,345807.0,22.41,25820,14900,-83320
2005-02-18,13200.0,13500.0,416546.0,22.41,34240,66200,-142440
2005-02-21,13500.0,13300.0,275260.0,22.08,9630,42970,-52870
2005-02-22,13100.0,14000.0,343637.0,23.24,-172040,173120,-500
2005-02-23,13850.0,14350.0,578449.0,23.82,-115380,11490,148510
2005-02-24,14650.0,14600.0,378031.0,24.24,-67570,-14070,109150
2005-02-25,14800.0,14700.0,340547.0,24.4,-53610,-70960,136730
2005-02-28,14950.0,14750.0,217412.0,24.49,-58140,-2650,49220
2005-03-02,14850.0,15200.0,622157.0,25.23,-193080,137000,152730
2005-03-03,15400.0,15900.0,335613.0,26.4,-96410,60270,33860
2005-03-04,15800.0,15850.0,216110.0,26.31,-30810,51630,-20770
2005-03-07,15800.0,14700.0,274872.0,24.4,46430,-96450,65230
2005-03-08,14750.0,14300.0,331622.0,23.74,83040,-33370,62870
2005-03-09,14500.0,14050.0,266000.0,23.32,122540,-74990,-26360
2005-03-10,13850.0,14500.0,756375.0,24.07,54190,-538360,502440
2005-03-11,14750.0,14550.0,490135.0,24.15,-23590,-123420,153450
2005-03-14,14600.0,15200.0,258059.0,25.23,5690,-36070,30210
2005-03-15,15600.0,15650.0,1037482.0,25.98,-244200,-121670,342110
2005-03-16,15850.0,16300.0,694197.0,27.06,22289,-186719,215800
2005-03-17,16250.0,15400.0,351540.0,25.57,-16000,-51030,66550
2005-03-18,15400.0,15400.0,333775.0,25.57,-29110,-95220,122290
2005-03-21,15400.0,15450.0,197187.0,25.65,-77243,-377,78730
2005-03-22,15450.0,15500.0,199392.0,25.73,-590,-19030,19280
2005-03-23,15400.0,15600.0,257511.0,25.9,-38340,8660,29070
2005-03-24,15650.0,15300.0,362659.0,25.4,37626,-105616,71560
2005-03-25,15400.0,15000.0,220670.0,24.9,47570,-40530,-6990
2005-03-28,14850.0,14900.0,305450.0,24.74,54620,-32030,1780
2005-03-29,15150.0,14700.0,219173.0,24.4,-3770,3360,0
2005-03-30,14900.0,14950.0,254250.0,24.82,3670,-14990,21850
2005-03-31,15100.0,14750.0,161257.0,24.49,3707,1003,170
2005-04-01,14600.0,14900.0,194594.0,24.74,-36170,13320,32990
2005-04-04,14900.0,15200.0,146250.0,25.23,-76760,41010,32070
2005-04-06,15450.0,15800.0,234839.0,26.23,-114590,41900,37000
2005-04-07,16300.0,15700.0,253937.0,26.06,-43360,9310,34000
2005-04-08,15700.0,15200.0,179855.0,25.23,27020,-36280,9260
2005-04-11,15200.0,14850.0,90371.0,24.65,-10400,4260,140
2005-04-12,14700.0,14800.0,82410.0,24.57,-1640,8390,-6750
2005-04-13,14650.0,14450.0,197353.0,23.99,75970,-49740,0
2005-04-14,14350.0,14000.0,147709.0,23.24,-3810,-18400,13600
2005-04-15,13950.0,14100.0,147680.0,23.41,-59660,-980,50750
2005-04-18,13700.0,13500.0,90680.0,22.41,-14990,2880,12580
2005-04-19,13500.0,14450.0,119521.0,23.99,-48530,15300,-640
2005-04-20,14850.0,14200.0,129652.0,23.57,-2360,-540,-330
2005-04-21,13750.0,14500.0,103151.0,24.07,-43670,40600,820
2005-04-22,14500.0,14550.0,98770.0,24.15,5790,-8640,2850
2005-04-25,14150.0,14200.0,59158.0,23.57,170,3120,-3370
2005-04-26,14350.0,13950.0,43268.0,23.16,-6980,6040,940
2005-04-27,13550.0,13600.0,58465.0,22.58,7380,-6620,1650
2005-04-28,13600.0,13400.0,61320.0,22.25,8360,340,390
2005-04-29,13050.0,13600.0,1618870.0,22.58,-39110,32020,-2020
2005-05-02,13500.0,13750.0,122200.0,22.83,3090,-10170,7160
2005-05-03,13750.0,14300.0,127774.0,23.74,-68840,54440,9920
2005-05-04,14100.0,14200.0,62441.0,23.57,-9460,3690,6260
2005-05-06,14200.0,14150.0,42030.0,23.49,-11630,13310,-2020
2005-05-09,14150.0,14000.0,50770.0,23.24,-1760,12990,-10630
2005-05-10,13900.0,13600.0,90796.0,22.58,12036,1444,0
2005-05-11,13450.0,13850.0,138610.0,22.99,-14070,11650,-2540
2005-05-12,14000.0,13500.0,87790.0,22.41,28470,-26550,-1500
2005-05-13,13400.0,13400.0,83850.0,22.25,-38510,2870,35050
2005-05-16,13250.0,13400.0,84213.0,22.25,1530,-34220,32640
2005-05-17,13550.0,13200.0,77040.0,21.91,-5710,-19170,23300
2005-05-18,13250.0,12900.0,238170.0,21.42,91850,-95650,0
2005-05-19,12750.0,12300.0,423036.0,20.42,229086,-181736,-6020
2005-05-20,12300.0,12300.0,273905.0,20.42,108160,-68620,4340
2005-05-23,12300.0,12200.0,592210.0,20.25,171913,-168813,100660
2005-05-24,11500.0,12200.0,993551.0,20.25,-409030,246190,94080
2005-05-25,12150.0,12850.0,1104010.0,21.33,-538713,34233,445240
2005-05-26,12850.0,13000.0,551380.0,21.58,-137886,-27204,246280
2005-05-27,13400.0,14800.0,1978483.0,24.57,-1164520,11630,1132540
2005-05-30,14850.0,15000.0,867642.0,24.9,-507320,93180,381850
2005-05-31,15000.0,15100.0,631870.0,25.07,-419490,89310,271710
2005-06-01,15000.0,14900.0,245000.0,24.74,-170400,65530,101410
2005-06-02,14850.0,15000.0,444360.0,24.9,-301790,131730,151300
2005-06-03,15000.0,15300.0,695740.0,25.4,-488130,210110,258360
2005-06-07,15300.0,16700.0,1467341.0,27.72,-677799,208979,479960
2005-06-08,16750.0,16700.0,581615.0,27.72,-354355,30475,319020
2005-06-09,16850.0,17000.0,790312.0,28.22,-424788,194918,245120
2005-06-10,16850.0,16800.0,435970.0,27.89,-38880,121120,-29230
2005-06-13,16600.0,16100.0,459950.0,26.73,-115270,68560,51060
2005-06-14,16400.0,16700.0,588526.0,27.72,-177523,144603,-2350
2005-06-15,16900.0,16750.0,321739.0,27.81,-93150,87270,-1470
2005-06-16,16750.0,17800.0,1110014.0,29.55,-454077,28277,388080
2005-06-17,17900.0,18800.0,915989.0,31.21,-530546,93886,420520
2005-06-20,18650.0,18300.0,255184.0,30.38,-18450,22290,-6180
2005-06-21,18350.0,18200.0,330424.0,30.21,-50220,-36520,63170
2005-06-22,18050.0,18000.0,341244.0,29.88,-27790,19640,1980
2005-06-23,17750.0,18100.0,2969834.0,30.05,-119290,1001150,1264230
2005-06-24,18350.0,18100.0,1098655.0,30.05,100358,135722,-182600
2005-06-27,18200.0,17700.0,310046.0,29.38,-54230,40950,2580
2005-06-28,17600.0,17500.0,245769.0,29.05,-85492,34692,36100
2005-06-29,17600.0,17500.0,390094.0,29.05,-109510,66370,32350
2005-06-30,17550.0,17950.0,369863.0,29.8,-111279,57439,50500
2005-07-01,17950.0,18600.0,1149749.0,30.88,-459770,111990,358380
2005-07-04,18900.0,18400.0,354705.0,30.55,-60238,-12832,77260
2005-07-05,18350.0,17400.0,4540791.0,28.89,-3538715,602144,2676500
2005-07-06,17950.0,17400.0,4620209.0,28.89,-2970661,1174581,1174830
2005-07-07,17550.0,17000.0,902328.0,28.22,290138,-86778,-173630
2005-07-08,16800.0,16950.0,889480.0,28.14,-15761,53871,-39320
2005-07-11,16750.0,17000.0,543453.0,28.22,-62005,-30445,93510
2005-07-12,17150.0,16800.0,456625.0,27.89,-66759,-48781,133250
2005-07-13,16600.0,17000.0,398830.0,28.22,-31544,10907,25870
2005-07-14,17150.0,18000.0,1167578.0,29.88,-227620,-11580,247900
2005-07-15,18150.0,17400.0,504972.0,28.89,-2168,99557,-111100
2005-07-18,17300.0,17050.0,361309.0,28.31,-74180,4500,62700
2005-07-19,17000.0,17050.0,389846.0,28.31,-28354,-78616,108310
2005-07-20,17100.0,16750.0,538204.0,27.81,82516,-182915,136190
2005-07-21,16800.0,17050.0,696198.0,28.31,-48134,-216676,278690
2005-07-22,16800.0,17000.0,322360.0,28.22,-40523,62893,3250
2005-07-25,16850.0,17300.0,798722.0,28.72,15436,-161836,226870
2005-07-26,17300.0,17050.0,352232.0,28.31,25530,-54870,32790
2005-07-27,17000.0,16850.0,631590.0,27.97,71430,-149500,86700
2005-07-28,16850.0,17150.0,864324.0,28.47,-53030,-168510,195390
2005-07-29,17400.0,18050.0,1418991.0,29.97,-392719,21439,372080
2005-08-01,18250.0,18950.0,1834838.0,31.46,-682665,-103103,715910
2005-08-02,19000.0,19000.0,845042.0,31.54,-430266,-58394,469060
2005-08-03,19100.0,18550.0,686282.0,30.8,103966,-79226,36150
2005-08-04,18500.0,18550.0,589421.0,30.8,-6070,-24440,8820
2005-08-05,18500.0,18400.0,460415.0,30.55,-61670,-122170,190910
2005-08-08,18500.0,19100.0,642934.0,31.71,-88560,-5760,73040
2005-08-09,19000.0,18650.0,414797.0,30.96,57460,62020,-136360
2005-08-10,18500.0,18500.0,474029.0,30.71,-2606,-82704,84330
2005-08-11,18600.0,18950.0,453537.0,31.46,-1546,2256,-3150
2005-08-12,19300.0,18750.0,919996.0,31.13,25826,-153676,155550
2005-08-16,18900.0,19850.0,1256779.0,32.95,-205980,-9430,215160
2005-08-17,19750.0,19850.0,975453.0,32.95,-209180,38270,161800
2005-08-18,20250.0,19000.0,802312.0,31.54,83582,-48222,-40120
2005-08-19,19000.0,19300.0,568472.0,32.04,-75665,-26425,47680
2005-08-22,19100.0,19800.0,628561.0,32.87,-287460,77480,206890
2005-08-23,19700.0,20350.0,809505.0,33.78,-272660,133260,105890
2005-08-24,20700.0,21150.0,1716652.0,35.11,-644930,-48710,562300
2005-08-25,21000.0,21150.0,424269.0,35.11,-160420,22790,118660
2005-08-26,21200.0,21100.0,356390.0,35.03,-48046,-18174,69630
2005-08-29,20700.0,19900.0,404126.0,33.04,-47120,14170,32510
2005-08-30,20300.0,20250.0,410581.0,33.62,-43510,39780,-860
2005-08-31,19650.0,20500.0,282699.0,34.03,-41770,-10310,42680
2005-09-01,20600.0,20200.0,454028.0,33.53,37710,-47400,30960
2005-09-02,20250.0,20900.0,528290.0,34.7,-105919,23440,88949
2005-09-05,21000.0,20800.0,249156.0,34.53,-12460,25630,-12170
2005-09-06,20800.0,20850.0,374052.0,34.61,-122244,82814,32470
2005-09-07,21100.0,20750.0,264358.0,34.45,-49583,21323,30730
2005-09-08,20800.0,20750.0,699576.0,34.45,13309,105231,-80190
2005-09-09,20950.0,20300.0,514440.0,33.7,46308,83942,-129790
2005-09-12,20450.0,19400.0,971056.0,32.21,113245,-108995,-4280
2005-09-13,19600.0,19650.0,480520.0,32.62,101190,-55260,-39310
2005-09-14,19650.0,18950.0,1134738.0,31.46,429817,-204867,-56990
2005-09-15,18600.0,18850.0,920052.0,31.29,162991,-159871,-530
2005-09-16,18900.0,19400.0,539821.0,32.21,-57611,4881,49710
2005-09-20,19350.0,19400.0,473719.0,32.21,-43578,-25772,70010
2005-09-21,19300.0,19300.0,538870.0,32.04,24600,-103860,75800
2005-09-22,19200.0,20100.0,821360.0,33.37,-179099,206545,-25050
2005-09-23,20000.0,19300.0,419202.0,32.04,-10790,-37180,35480
2005-09-26,19600.0,20450.0,815160.0,33.95,-200400,148420,95460
2005-09-27,20350.0,20250.0,415474.0,33.62,-39001,22091,15130
2005-09-28,20500.0,20600.0,616100.0,34.2,-7416,35940,-23270
2005-09-29,20450.0,21200.0,833415.0,35.19,17970,-14130,-15770
2005-09-30,21350.0,20950.0,617284.0,34.78,-65105,7495,58920
2005-10-04,20950.0,20650.0,821003.0,34.28,126374,67976,-188430
2005-10-05,20700.0,20250.0,533425.0,33.62,90875,-53875,-39000
2005-10-06,20150.0,19550.0,480271.0,32.46,114210,-88820,-25850
2005-10-07,19300.0,19700.0,415284.0,32.7,-37930,35760,-15870
2005-10-10,19600.0,20000.0,392061.0,33.2,-2670,43900,-35020
2005-10-11,20200.0,20000.0,392089.0,33.2,126060,-13980,-105310
2005-10-12,20200.0,19950.0,664929.0,33.12,171250,-52380,-100140
2005-10-13,19850.0,19400.0,404311.0,32.21,145600,-131390,11150
2005-10-14,19500.0,19000.0,343713.0,31.54,59543,-18633,-25050
2005-10-17,19000.0,18600.0,338270.0,30.88,10980,15700,4990
2005-10-18,18500.0,19000.0,352380.0,31.54,4740,-30540,18500
2005-10-19,18650.0,18500.0,235062.0,30.71,3450,660,16250
2005-10-20,18550.0,18500.0,188526.0,30.71,-13080,21450,-1410
2005-10-21,18200.0,19000.0,261320.0,31.54,-40040,43880,-3750
2005-10-24,19050.0,19000.0,168901.0,31.54,43578,-45698,3300
2005-10-25,19250.0,18900.0,285340.0,31.38,16360,-44580,34750
2005-10-26,19150.0,18650.0,185798.0,30.96,20840,-16260,1910
2005-10-27,18550.0,18550.0,330150.0,30.8,1000,-112000,94130
2005-10-28,18150.0,18000.0,376347.0,29.88,147616,-199956,38050
2005-10-31,18150.0,18000.0,274818.0,29.88,95728,-104978,28320
2005-11-01,18100.0,19100.0,496170.0,31.71,-53770,-6110,75630
2005-11-02,19200.0,19100.0,406391.0,31.71,-74842,47282,24370
2005-11-03,19250.0,19400.0,433970.0,32.21,-69799,103639,5440
2005-11-04,19650.0,19550.0,256410.0,32.46,-82750,24170,72210
2005-11-07,19850.0,19450.0,198203.0,32.29,-1969,7569,-5090
2005-11-08,19200.0,19700.0,227470.0,32.7,-44370,15710,-2640
2005-11-09,19700.0,19800.0,450719.0,32.87,24070,-44240,57450
2005-11-10,19500.0,20400.0,1177152.0,33.87,-245017,50917,226360
2005-11-11,20900.0,21000.0,982608.0,34.86,-209401,117261,79300
2005-11-14,21200.0,20500.0,465360.0,34.03,116280,-49870,-67770
2005-11-15,20500.0,21000.0,499946.0,34.86,-147864,9784,137960
2005-11-16,20950.0,21100.0,533973.0,35.03,17563,25127,-51270
2005-11-17,21250.0,21100.0,375675.0,35.03,-98340,42240,49370
2005-11-18,21350.0,21800.0,1008175.0,36.19,-160770,105210,31960
2005-11-21,22000.0,21950.0,767668.0,36.44,-73636,24896,29860
2005-11-22,22400.0,22200.0,721273.0,36.86,-41930,-34470,104800
2005-11-23,22500.0,23900.0,1797557.0,39.68,-580446,219986,287200
2005-11-24,23900.0,23200.0,1301418.0,38.52,-100533,-23647,112250
2005-11-25,23700.0,24000.0,982822.0,39.84,-174168,201748,-39640
2005-11-28,24100.0,24000.0,653895.0,39.84,-241430,63160,169470
2005-11-29,24000.0,23650.0,493661.0,39.26,-207325,-11045,214730
2005-11-30,23300.0,23000.0,857932.0,38.18,-20983,43943,-20670
2005-12-01,22500.0,22700.0,652660.0,37.69,109263,-78303,49670
2005-12-02,22950.0,22750.0,577400.0,37.77,109120,-126280,135170
2005-12-05,22500.0,22300.0,664289.0,37.02,217949,-103329,23680
2005-12-06,22100.0,22150.0,689660.0,36.77,75040,-126410,129150
2005-12-07,22400.0,23100.0,1001313.0,38.35,12910,2530,40390
2005-12-08,23100.0,23150.0,867412.0,38.43,-96154,94404,49620
2005-12-09,23150.0,22500.0,836408.0,37.35,109570,-177140,81830
2005-12-12,22500.0,22550.0,498154.0,37.44,-9574,95284,-96460
2005-12-13,22500.0,22450.0,499400.0,37.27,-112940,62560,51620
2005-12-14,22600.0,22300.0,730074.0,37.02,126549,-121749,111030
2005-12-15,22750.0,22350.0,624134.0,37.1,181970,86230,-280370
2005-12-16,22000.0,22000.0,651920.0,36.52,-59001,-45539,98920
2005-12-19,21700.0,21900.0,309541.0,36.36,31134,-31164,8130
2005-12-20,22100.0,22500.0,352170.0,37.35,-24800,12660,13050
2005-12-21,22500.0,22700.0,400583.0,37.69,-51637,29197,27310
2005-12-22,22800.0,22950.0,629527.0,38.1,-61430,-8060,82670
2005-12-23,23100.0,23000.0,533317.0,38.18,-133420,16710,100610
2005-12-26,23100.0,22800.0,412419.0,37.85,-37378,39348,7440
2005-12-27,23100.0,22700.0,316590.0,37.69,-18610,-22610,50930
2005-12-28,22500.0,22350.0,213880.0,37.1,-17030,-30850,50230
2005-12-29,22700.0,23950.0,654529.0,39.76,-128150,59820,146020
2006-01-02,24000.0,24500.0,615927.0,22.23,-99890,-4690,107460
2006-01-03,24600.0,24950.0,577164.0,22.63,-130026,27476,68670
2006-01-04,25050.0,24500.0,582938.0,22.23,7849,-6969,19390
2006-01-05,24500.0,25300.0,1424700.0,22.95,-676990,28250,659190
2006-01-06,25600.0,25900.0,896154.0,23.5,-409677,98617,212210
2006-01-09,26200.0,25500.0,383279.0,23.13,-39420,17740,20540
2006-01-10,25800.0,26050.0,732405.0,23.63,-164869,106569,44170
2006-01-11,26100.0,25550.0,384579.0,23.18,-13880,13890,-3710
2006-01-12,25400.0,24900.0,668490.0,22.59,55747,-85177,88420
2006-01-13,24900.0,26000.0,539840.0,23.59,-83730,56860,30920
2006-01-16,26000.0,26750.0,560058.0,24.27,-161294,5154,175890
2006-01-17,27300.0,27200.0,925702.0,24.68,-315333,-72407,380730
2006-01-18,27000.0,27200.0,1181692.0,24.68,-384493,-107027,462410
2006-01-19,27600.0,27050.0,472317.0,24.54,-72875,-9330,69575
2006-01-20,27000.0,25400.0,458492.0,23.04,-67198,-18652,79840
2006-01-23,25300.0,25200.0,933932.0,22.86,-170838,64688,96130
2006-01-24,25250.0,25700.0,643307.0,23.31,-14905,-39655,62500
2006-01-25,25500.0,25000.0,750852.0,22.68,183628,-200948,18960
2006-01-26,24750.0,25400.0,360178.0,23.04,-29074,-15596,24400
2006-01-27,25700.0,25900.0,391020.0,23.5,-41862,-12268,55120
2006-01-31,26000.0,26850.0,496630.0,24.36,-91850,136330,-43830
2006-02-01,26300.0,26600.0,481492.0,24.13,-48513,67373,-24570
2006-02-02,26750.0,26100.0,714572.0,23.68,-52728,120878,-72710
2006-02-03,25650.0,25000.0,771602.0,22.68,50737,-175067,127820
2006-02-06,24350.0,24700.0,317079.0,22.41,-38725,38925,19920
2006-02-07,24700.0,24200.0,197697.0,21.95,-35789,-4491,37250
2006-02-08,24000.0,23650.0,276394.0,21.45,54493,-28413,-11940
2006-02-09,23750.0,24000.0,446012.0,21.77,-16915,-2575,16040
2006-02-10,24050.0,25100.0,525459.0,22.77,-97670,-2440,113200
2006-02-13,25200.0,24650.0,298066.0,22.36,32270,-116440,86170
2006-02-14,24600.0,25250.0,304982.0,22.91,-54260,17710,26060
2006-02-15,25800.0,25700.0,459380.0,23.31,-160392,47882,118640
2006-02-16,25700.0,26000.0,349949.0,23.59,-43587,51817,-26970
2006-02-17,26500.0,26450.0,685353.0,24.0,-180710,33350,147170
2006-02-20,26400.0,26350.0,407668.0,23.9,-58790,27670,26260
2006-02-21,26400.0,26000.0,259429.0,23.59,40322,-24662,-10250
2006-02-22,26700.0,26700.0,752601.0,24.22,-132994,-9296,146580
2006-02-23,27100.0,27400.0,749470.0,24.86,-160577,163607,-14790
2006-02-24,27500.0,27200.0,231724.0,24.68,-82263,28113,60200
2006-02-27,27100.0,27400.0,187743.0,24.86,-37594,13074,27290
2006-02-28,27400.0,27150.0,242778.0,24.63,-12487,3777,18990
2006-03-02,27600.0,27600.0,542319.0,25.04,-111724,3414,106120
2006-03-03,27200.0,26650.0,260386.0,24.18,-18034,-48996,68710
2006-03-06,26350.0,27900.0,337341.0,25.31,-83405,95815,-18370
2006-03-07,27800.0,27700.0,352462.0,25.13,-37065,11025,15340
2006-03-08,27700.0,27850.0,301760.0,25.27,-12836,21006,-13660
2006-03-09,28200.0,27550.0,366823.0,24.99,4998,20342,-5660
2006-03-10,28250.0,28400.0,772610.0,25.76,75620,-211430,97890
2006-03-13,28850.0,28500.0,493051.0,25.85,-83239,-83291,151520
2006-03-14,28500.0,27800.0,290799.0,25.22,68231,-56701,-16310
2006-03-15,27600.0,27350.0,324575.0,24.81,63789,-20419,-44580
2006-03-16,27650.0,27350.0,334399.0,24.81,1429,-24269,29530
2006-03-17,27350.0,27550.0,305914.0,24.99,-8299,-18311,23030
2006-03-20,27650.0,28000.0,296690.0,25.4,-37805,34425,2520
2006-03-21,28000.0,27600.0,151066.0,25.04,12537,-22777,11510
2006-03-22,27300.0,26550.0,326984.0,24.09,121070,-112560,-7160
2006-03-23,27000.0,26850.0,233100.0,24.36,-61870,-18530,82440
2006-03-24,26850.0,26950.0,142939.0,24.45,-49093,11803,39550
2006-03-27,26700.0,27800.0,287739.0,25.22,-106608,24528,79730
2006-03-28,27800.0,27200.0,118538.0,24.68,-2932,15842,-13810
2006-03-29,27200.0,28000.0,306030.0,25.4,-120530,49150,78630
2006-03-30,28100.0,28350.0,342750.0,25.72,-43226,-15784,58130
2006-03-31,28750.0,28350.0,461456.0,25.72,-9089,-37835,41540
2006-04-03,28200.0,28400.0,231295.0,25.76,955,55945,-58720
2006-04-04,28150.0,28700.0,297516.0,26.04,-16229,17569,1750
