Symbol,삼성화재_시가(원),삼성화재_종가(원),삼성화재_거래량(주),삼성화재_PER(IFRS-연결),삼성화재_순매수수량(개인)(주),삼성화재_순매수수량(기관계)(주),삼성화재_순매수수량(외국인계)(주)
2005-05-20,75300.0,75200.0,83820.0,14.1,-43243,-4467,45770
2005-05-23,76200.0,74700.0,68630.0,14.01,-1620,4320,-3750
2005-05-24,74600.0,73800.0,93753.0,13.84,3500,-5810,1800
2005-05-25,73300.0,71500.0,158077.0,13.41,68797,-8167,-61770
2005-05-26,71700.0,72400.0,130936.0,13.58,30123,7960,-40773
2005-05-27,74000.0,74600.0,282243.0,13.99,-84022,14828,57230
2005-05-30,74500.0,75700.0,41792.0,14.19,-25790,6900,17770
2005-05-31,75200.0,75500.0,69396.0,14.16,-8992,9592,-2700
2005-06-01,76300.0,77300.0,141611.0,14.49,-79336,8176,66040
2005-06-02,78400.0,77300.0,97981.0,14.49,-50026,-13600,63260
2005-06-03,77400.0,77700.0,46750.0,14.57,-13300,2820,11040
2005-06-07,78000.0,79100.0,144210.0,14.83,-62510,-12370,79060
2005-06-08,78500.0,80300.0,210769.0,15.06,-93339,7769,81910
2005-06-09,79100.0,80300.0,235031.0,15.06,-940,16150,-5980
2005-06-10,79400.0,78800.0,104192.0,14.78,15165,13704,-28120
2005-06-13,78800.0,77700.0,78181.0,14.57,11246,9554,-20640
2005-06-14,77700.0,76200.0,64911.0,14.29,4504,11316,-20140
2005-06-15,77000.0,79000.0,70875.0,14.81,-38363,21943,10880
2005-06-16,78500.0,79000.0,166565.0,14.81,-9987,-30533,36640
2005-06-17,79000.0,78800.0,136797.0,14.78,-17610,-1150,14153
2005-06-20,78900.0,79000.0,151420.0,14.81,-15140,-27980,43350
2005-06-21,79100.0,79000.0,69660.0,14.81,-10540,-2620,11760
2005-06-22,79500.0,80000.0,105637.0,15.0,-25410,18520,4000
2005-06-23,79500.0,80600.0,194664.0,15.11,-40720,7620,32960
2005-06-24,80600.0,80300.0,83990.0,15.06,-17450,-13190,30960
2005-06-27,80300.0,79800.0,165110.0,14.96,-4790,-26830,34390
2005-06-28,79200.0,81900.0,106750.0,15.36,-33170,-950,17970
2005-06-29,81900.0,83000.0,142483.0,15.56,-78080,26747,43700
2005-06-30,82200.0,83900.0,121653.0,15.73,-49838,39178,5440
2005-07-01,84500.0,90000.0,354670.0,16.88,-111348,111586,-23348
2005-07-04,89400.0,89000.0,230126.0,16.69,-14241,68906,-93520
2005-07-05,88500.0,91000.0,270613.0,17.06,-26938,70608,-74930
2005-07-06,88900.0,86600.0,113502.0,16.24,7672,-11812,8590
2005-07-07,86100.0,85500.0,158786.0,16.03,-6624,62834,-58480
2005-07-08,86500.0,87000.0,107920.0,16.31,-32635,28525,-14160
2005-07-11,87500.0,87000.0,120371.0,16.31,-10429,12829,-2570
2005-07-12,86800.0,86400.0,106406.0,16.2,-577,-18563,24820
2005-07-13,86000.0,87000.0,37777.0,16.31,-8760,299,7560
2005-07-14,87800.0,90200.0,82025.0,16.91,-31542,9652,29410
2005-07-15,90300.0,90500.0,114860.0,16.97,-33010,110,31240
2005-07-18,90100.0,89500.0,76389.0,16.78,-2765,-4655,10470
2005-07-19,89500.0,91500.0,108462.0,17.16,-20320,13243,6310
2005-07-20,91500.0,91500.0,196750.0,17.16,-36302,19091,22220
2005-07-21,91500.0,90000.0,78969.0,16.88,-4011,8141,-3800
2005-07-22,89900.0,90100.0,84790.0,16.89,-10410,15780,-7830
2005-07-25,90100.0,88600.0,69441.0,16.61,-1388,18778,-24230
2005-07-26,90200.0,89100.0,322899.0,16.71,9427,31994,-46541
2005-07-27,89500.0,93100.0,165495.0,17.46,-24674,-1981,26590
2005-07-28,93000.0,93000.0,87840.0,17.44,-9970,11330,-14260
2005-07-29,93000.0,92800.0,174955.0,17.4,-3717,54347,-50680
2005-08-01,95000.0,93500.0,112493.0,17.53,3990,-13050,6320
2005-08-02,91900.0,91700.0,39910.0,17.19,4300,-2099,-2241
2005-08-03,91800.0,90100.0,95154.0,16.89,12036,280,-8830
2005-08-04,89100.0,85900.0,230939.0,16.11,77309,50300,-130909
2005-08-05,83900.0,84000.0,307299.0,15.75,39550,45840,-95880
2005-08-08,84000.0,85000.0,128872.0,15.94,-9650,26490,-16660
2005-08-09,85000.0,84800.0,116342.0,15.9,12270,25470,-43890
2005-08-10,85700.0,86500.0,134215.0,16.22,-6223,9303,-4210
2005-08-11,86100.0,87900.0,66806.0,16.48,-9041,7370,-1849
2005-08-12,87000.0,87100.0,131299.0,16.33,16264,-880,-14432
2005-08-16,86900.0,85300.0,143461.0,15.99,-1510,11420,-16410
2005-08-17,84800.0,84600.0,334691.0,15.86,20060,22720,-34530
2005-08-18,84800.0,86300.0,168100.0,16.18,-42803,-11577,39740
2005-08-19,86400.0,86300.0,78195.0,16.18,-11984,-10736,27810
2005-08-22,87900.0,90500.0,85509.0,16.97,-39931,18122,18780
2005-08-23,90500.0,97200.0,249413.0,18.23,-94493,-6507,105950
2005-08-24,96200.0,93300.0,186261.0,17.49,4951,-11406,-2105
2005-08-25,92400.0,96000.0,197920.0,18.0,-21629,-15391,40410
2005-08-26,96200.0,96000.0,145635.0,18.0,-16521,-279,14550
2005-08-29,93400.0,95000.0,55988.0,17.81,-9491,-1515,12160
2005-08-30,95600.0,98200.0,177429.0,18.41,-11529,13819,-10390
2005-08-31,97000.0,99500.0,171246.0,18.66,-18602,59174,-46342
2005-09-01,99300.0,103000.0,309173.0,19.31,-26169,16789,-6300
2005-09-02,101000.0,101500.0,278285.0,19.03,16533,-17940,16027
2005-09-05,100000.0,97500.0,114024.0,18.28,41350,-11436,-30488
2005-09-06,97000.0,97000.0,346649.0,18.19,3939,751,-1480
2005-09-07,97500.0,101500.0,226160.0,19.03,-33144,2824,36290
2005-09-08,102000.0,103000.0,276144.0,19.31,-25663,55619,-27663
2005-09-09,103000.0,105000.0,127769.0,19.69,-16924,15780,-785
2005-09-12,104500.0,102500.0,113476.0,19.22,12098,-7705,1033
2005-09-13,102500.0,103500.0,123958.0,19.41,321,-9868,5942
2005-09-14,103000.0,104000.0,97981.0,19.5,6417,14442,-24391
2005-09-15,103000.0,102500.0,170945.0,19.22,5018,-20351,15975
2005-09-16,101000.0,102500.0,135777.0,19.22,4726,-2173,-6719
2005-09-20,104000.0,104000.0,256096.0,19.5,6411,44597,-72713
2005-09-21,104000.0,108000.0,199014.0,20.25,-19864,25079,-14719
2005-09-22,108000.0,105000.0,273159.0,19.69,45264,39989,-95802
2005-09-23,106000.0,103000.0,125218.0,19.31,2434,26545,-34100
2005-09-26,105000.0,110000.0,451162.0,20.63,7490,104520,-134339
2005-09-27,110000.0,108000.0,130247.0,20.25,26907,16112,-46364
2005-09-28,109000.0,108500.0,280721.0,20.35,21259,29329,-45413
2005-09-29,108000.0,108500.0,171221.0,20.35,4704,8801,-16139
2005-09-30,107500.0,108000.0,164734.0,20.25,8326,-15922,9412
2005-10-04,108000.0,109000.0,164457.0,20.44,-7609,40313,-30396
2005-10-05,109000.0,109000.0,154807.0,20.44,-7410,-21721,30220
2005-10-06,108000.0,102000.0,168476.0,19.13,32040,-7247,-27453
2005-10-07,99800.0,98300.0,488803.0,18.43,127168,128747,-291650
2005-10-10,99000.0,103000.0,135785.0,19.31,-62858,39018,24350
2005-10-11,102000.0,103000.0,196741.0,19.31,1252,-9964,2664
2005-10-12,103000.0,100000.0,200849.0,18.75,10361,-5895,-2102
2005-10-13,98500.0,99000.0,211988.0,18.56,24771,-49329,28081
2005-10-14,99200.0,97300.0,217486.0,18.24,30878,-42643,9176
2005-10-17,97000.0,97100.0,101455.0,18.21,-15372,2352,13150
2005-10-18,97500.0,99800.0,122667.0,18.71,-17162,-7503,19955
2005-10-19,99900.0,98600.0,110004.0,18.49,-2708,-13571,17330
2005-10-20,100000.0,98100.0,114441.0,18.39,10614,7686,-17550
2005-10-21,98000.0,103000.0,227069.0,19.31,-55203,23336,33017
2005-10-24,105000.0,103000.0,166824.0,19.31,-24267,-36199,62260
2005-10-25,105000.0,104000.0,107589.0,19.5,-6993,19171,-15669
2005-10-26,104000.0,104500.0,133571.0,19.59,3518,1866,-5406
2005-10-27,103500.0,104000.0,127493.0,19.5,-5983,825,8969
2005-10-28,100500.0,99000.0,124907.0,18.56,32870,-20215,-12091
2005-10-31,99100.0,99000.0,157457.0,18.56,35236,-277,-33169
2005-11-01,101000.0,100000.0,404884.0,18.75,29907,69029,-98756
2005-11-02,99200.0,104500.0,98057.0,19.59,-32998,16131,15830
2005-11-03,104500.0,106500.0,64206.0,19.97,-26474,15536,11547
2005-11-04,105000.0,103000.0,157009.0,19.31,26294,23604,-50086
2005-11-07,103500.0,100000.0,119193.0,18.75,44872,-25495,-17240
2005-11-08,99500.0,100000.0,171211.0,18.75,53754,28200,-84098
2005-11-09,99400.0,102000.0,157666.0,19.13,-35443,29824,-7457
2005-11-10,100500.0,102500.0,203336.0,19.22,-16559,-18997,23646
2005-11-11,104000.0,106000.0,191077.0,19.88,-45402,49145,-7749
2005-11-14,105000.0,100000.0,452073.0,18.75,173720,-50799,-58428
2005-11-15,101000.0,101000.0,282682.0,18.94,84069,-107058,85756
2005-11-16,101000.0,99100.0,254304.0,18.58,113298,-40027,-22847
2005-11-17,98000.0,99200.0,166146.0,18.6,21261,-14306,-1405
2005-11-18,99600.0,99400.0,211606.0,18.64,18454,-34414,31120
2005-11-21,99000.0,99700.0,199059.0,18.69,-30118,-6562,40300
2005-11-22,99500.0,100500.0,168212.0,18.84,-57544,13414,36110
2005-11-23,103000.0,112500.0,415561.0,21.1,-107150,111936,-18957
2005-11-24,112500.0,110000.0,326795.0,20.63,-13915,2879,-2845
2005-11-25,110000.0,114500.0,340892.0,21.47,-24112,19709,-29857
2005-11-28,114000.0,114500.0,228722.0,21.47,-8454,23617,-4834
2005-11-29,112500.0,108500.0,284182.0,20.35,39998,27042,-68013
2005-11-30,109500.0,108500.0,260874.0,20.35,57269,36603,-70675
2005-12-01,108500.0,111000.0,186194.0,20.81,-21106,-11915,38550
2005-12-02,112000.0,110000.0,219427.0,20.63,11853,-28330,16935
2005-12-05,109000.0,112000.0,222593.0,21.0,-19001,77321,-59541
2005-12-06,111000.0,114000.0,145686.0,21.38,-17893,15314,6401
2005-12-07,114000.0,121000.0,406117.0,22.69,-94607,-31316,128413
2005-12-08,120000.0,120000.0,196893.0,22.5,-2452,40573,-19470
2005-12-09,119000.0,122000.0,411629.0,22.88,-27262,65349,-40069
2005-12-12,122500.0,125000.0,239318.0,23.44,-34112,65087,-52358
2005-12-13,126500.0,131000.0,509615.0,24.56,-18030,92895,-93305
2005-12-14,130000.0,129500.0,296641.0,24.28,17908,63789,-109957
2005-12-15,128000.0,126500.0,264004.0,23.72,37520,63064,-116013
2005-12-16,122500.0,119500.0,335443.0,22.41,57453,51322,-124775
2005-12-19,119500.0,126000.0,184696.0,23.63,-28465,80552,-62448
2005-12-20,125000.0,132000.0,219834.0,24.75,-38883,33956,5442
2005-12-21,130000.0,129000.0,174809.0,24.19,44817,39326,-89788
2005-12-22,128500.0,124500.0,305881.0,23.35,123042,1863,-125485
2005-12-23,125000.0,122500.0,143398.0,22.97,52332,-3046,-49228
2005-12-26,121000.0,122500.0,126348.0,22.97,-19276,13730,2730
2005-12-27,122500.0,121500.0,125480.0,22.78,5363,25461,-30445
2005-12-28,121500.0,123500.0,171808.0,23.16,13304,42447,-56637
2005-12-29,125500.0,128000.0,644180.0,24.0,7761,279150,-309488
2006-01-02,131000.0,134000.0,243440.0,25.13,-39021,14201,10057
2006-01-03,133500.0,134000.0,219144.0,25.13,-29348,44869,-38200
2006-01-04,136000.0,135000.0,207372.0,25.31,-15997,27632,-11433
2006-01-05,135000.0,130500.0,186826.0,24.47,13899,44743,-63160
2006-01-06,130000.0,137000.0,246321.0,25.69,-62027,-3149,68859
2006-01-09,137000.0,136000.0,234196.0,25.5,40710,15967,-57713
2006-01-10,135000.0,128000.0,261614.0,24.0,55587,-1395,-52960
2006-01-11,124500.0,123500.0,479352.0,23.16,79959,81666,-164287
2006-01-12,123500.0,127000.0,240434.0,23.81,-17013,10024,23267
2006-01-13,123000.0,126000.0,222174.0,23.63,9224,28834,-63458
2006-01-16,126000.0,126000.0,157074.0,23.63,8975,27486,-51491
2006-01-17,127000.0,119500.0,238008.0,22.41,50835,-491,-42775
2006-01-18,119000.0,112500.0,251548.0,21.1,15375,49292,-60494
2006-01-19,113000.0,117500.0,262285.0,22.03,-42008,61257,-37286
2006-01-20,115500.0,116000.0,186272.0,21.75,-25628,-981,25116
2006-01-23,114000.0,115500.0,210703.0,21.66,-20972,61493,-45074
2006-01-24,116000.0,117000.0,228288.0,21.94,9368,2269,-7642
2006-01-25,116000.0,116500.0,230152.0,21.85,23392,-36473,10469
2006-01-26,116500.0,114000.0,204408.0,21.38,62424,37095,-104981
2006-01-27,114000.0,118500.0,483678.0,22.22,-17816,68311,-107048
2006-01-31,119000.0,127000.0,362071.0,23.81,-100320,108477,-6447
2006-02-01,125000.0,123000.0,262820.0,23.06,-44631,18625,32769
2006-02-02,122000.0,126000.0,344233.0,23.63,-52594,72323,-25059
2006-02-03,123000.0,117500.0,313182.0,22.03,68796,42044,-108040
2006-02-06,115500.0,116500.0,212773.0,21.85,17835,12226,-28781
2006-02-07,116500.0,115000.0,102939.0,21.56,-14780,19149,-8680
2006-02-08,113000.0,110000.0,256574.0,20.63,76204,346,-70491
2006-02-09,112000.0,110000.0,294411.0,20.63,52069,26588,-85366
2006-02-10,111000.0,109000.0,265525.0,20.44,55928,42911,-100592
2006-02-13,109500.0,115000.0,387505.0,21.56,-40598,136574,-99077
2006-02-14,112500.0,113500.0,217897.0,21.28,-9352,54593,-54655
2006-02-15,116000.0,109000.0,348038.0,20.44,58042,-3047,-43657
2006-02-16,108000.0,109500.0,407365.0,20.53,-4724,43983,-42314
2006-02-17,110500.0,117500.0,224470.0,22.03,-89264,-4452,86063
2006-02-20,118500.0,118500.0,144189.0,22.22,-34803,17154,14299
2006-02-21,117500.0,117000.0,117038.0,21.94,9241,25842,-34522
2006-02-22,118500.0,119000.0,129987.0,22.31,6501,-10345,5469
2006-02-23,119500.0,119000.0,183011.0,22.31,-21478,-528,27748
2006-02-24,121000.0,122500.0,144305.0,22.97,-24997,-34742,63220
2006-02-27,121500.0,124500.0,119365.0,23.35,-8394,25662,-16658
2006-02-28,125000.0,124500.0,104169.0,23.35,-20280,4345,16102
2006-03-02,126000.0,131000.0,406867.0,24.56,-126836,-140480,167254
2006-03-03,130000.0,125000.0,248632.0,23.44,4824,-1230,-66494
2006-03-06,127500.0,125000.0,139148.0,23.44,-1678,57673,-57425
2006-03-07,127000.0,126000.0,210335.0,23.63,-311,-35440,-5502
2006-03-08,123000.0,126000.0,336477.0,23.63,16775,60992,-101579
2006-03-09,125000.0,125500.0,186295.0,23.53,-5096,4707,-33348
2006-03-10,124000.0,122000.0,159483.0,22.88,37755,-41100,575
2006-03-13,122500.0,123500.0,200507.0,23.16,9865,-9322,-38176
2006-03-14,123000.0,123000.0,131656.0,23.06,-3809,-13189,-7270
