Symbol,신도리코_시가(원),신도리코_종가(원),신도리코_거래량(주),신도리코_PER(IFRS-연결),신도리코_순매수수량(개인)(주),신도리코_순매수수량(기관계)(주),신도리코_순매수수량(외국인계)(주)
2005-09-22,55900.0,57000.0,39210.0,11.7,-6780,25190,-18590
2005-09-23,57900.0,57000.0,20231.0,11.7,1190,6350,-11140
2005-09-26,58000.0,58200.0,22030.0,11.95,-6020,12530,-6440
2005-09-27,58500.0,60000.0,38200.0,12.31,-16790,10640,5240
2005-09-28,60200.0,62000.0,28780.0,12.73,-7700,5980,-2770
2005-09-29,62000.0,59000.0,14803.0,12.11,245,2935,-3020
2005-09-30,59300.0,59900.0,31510.0,12.29,1620,-1590,-1570
2005-10-04,59900.0,60700.0,24950.0,12.46,-930,11090,-10320
2005-10-05,60100.0,59000.0,26942.0,12.11,8630,-2100,-9300
2005-10-06,59000.0,57700.0,15341.0,11.84,3630,1550,-5900
2005-10-07,57600.0,59500.0,23340.0,12.21,-8880,10310,1260
2005-10-10,60500.0,61500.0,33180.0,12.62,-17830,-4580,10040
2005-10-11,61500.0,62000.0,20720.0,12.73,-5310,5020,-1790
2005-10-12,62000.0,59400.0,35270.0,12.19,8080,5320,-18740
2005-10-13,58600.0,58000.0,28910.0,11.9,6220,1200,-6210
2005-10-14,58200.0,56100.0,49671.0,11.51,20930,800,-20980
2005-10-17,56000.0,56100.0,19352.0,11.51,-1550,5430,-1220
2005-10-18,57000.0,58500.0,20220.0,12.01,-5690,8900,-9000
2005-10-19,57500.0,57500.0,15220.0,11.8,690,5490,-6090
2005-10-20,58400.0,58700.0,15020.0,12.05,-4440,6710,-2680
2005-10-21,58700.0,58700.0,15640.0,12.05,-5590,10980,-3860
2005-10-24,58600.0,57200.0,22973.0,11.74,13935,1015,-15620
2005-10-25,57800.0,58000.0,10130.0,11.9,-2450,4710,-3040
2005-10-26,59000.0,57600.0,15270.0,11.82,1760,8490,-10460
2005-10-27,56500.0,56100.0,34310.0,11.51,1950,6150,-10520
2005-10-28,56100.0,55100.0,32041.0,11.31,7850,610,-12990
2005-10-31,55500.0,54500.0,15873.0,11.19,5570,4050,-9620
2005-11-01,54100.0,56000.0,20223.0,11.49,-9117,1237,3200
2005-11-02,54700.0,56900.0,11600.0,11.68,-4440,3550,1210
2005-11-03,57000.0,57300.0,10600.0,11.76,-3670,3080,-250
2005-11-04,56300.0,58000.0,20160.0,11.9,-6850,8060,-7440
2005-11-07,57000.0,58500.0,10840.0,12.01,0,850,-1880
2005-11-08,57600.0,58000.0,6601.0,11.9,301,-491,-1270
2005-11-09,58000.0,57300.0,16561.0,11.76,1541,2389,-5530
2005-11-10,56900.0,56900.0,18890.0,11.68,-739,3259,-4530
2005-11-11,57000.0,56500.0,27100.0,11.6,-2420,8450,-7940
2005-11-14,57700.0,54700.0,37801.0,11.23,20821,-10401,-8860
2005-11-15,54800.0,53900.0,38123.0,11.06,17983,-223,-17480
2005-11-16,54400.0,52900.0,42202.0,10.86,18150,-8830,-9690
2005-11-17,53000.0,53500.0,14750.0,10.98,2110,-3200,1080
2005-11-18,53500.0,53000.0,21751.0,10.88,8398,-5478,-1950
2005-11-21,52500.0,53400.0,23204.0,10.96,3386,-626,-3310
2005-11-22,53400.0,52100.0,40180.0,10.69,8620,4360,-12870
2005-11-23,52000.0,52000.0,62980.0,10.67,14260,12070,-20310
2005-11-24,51500.0,52000.0,40185.0,10.67,3900,20310,-24910
2005-11-25,52000.0,52000.0,27720.0,10.67,8070,7940,-15530
2005-11-28,52300.0,52000.0,20485.0,10.67,8580,-570,-7840
2005-11-29,52000.0,51900.0,33140.0,10.65,9870,-11170,1060
2005-11-30,51500.0,52000.0,51500.0,10.67,15680,25720,-28470
2005-12-01,52000.0,53400.0,68829.0,10.96,23404,-2640,-16750
2005-12-02,53400.0,53400.0,33601.0,10.96,9060,-5320,2360
2005-12-05,52800.0,51900.0,44983.0,10.65,16460,-15800,-660
2005-12-06,52300.0,52200.0,32680.0,10.71,2020,11730,-13750
2005-12-07,52000.0,50900.0,40424.0,10.45,21920,-11950,-10000
2005-12-08,50500.0,50600.0,29687.0,10.39,4100,5610,-1360
2005-12-09,50600.0,52000.0,25245.0,10.67,-6327,4200,1437
2005-12-12,52100.0,53200.0,43240.0,10.92,-9100,29470,-20720
2005-12-13,53200.0,54300.0,82440.0,11.14,-27930,66040,-38020
2005-12-14,54600.0,54500.0,32549.0,11.19,-9049,8899,650
2005-12-15,54500.0,54500.0,20870.0,11.19,-7990,16260,-8150
2005-12-16,53500.0,54900.0,27240.0,11.27,-16980,8790,11450
2005-12-19,54000.0,56400.0,32350.0,11.58,-19370,15400,3740
2005-12-20,56500.0,56600.0,27110.0,11.62,-8470,5710,12840
2005-12-21,56500.0,56000.0,22481.0,11.49,-2839,2789,50
2005-12-22,55100.0,55300.0,34291.0,11.35,-2490,5480,-4180
2005-12-23,55100.0,53900.0,20461.0,11.06,271,-6241,6000
2005-12-26,54000.0,53900.0,16958.0,11.06,4915,-7905,2940
2005-12-27,54400.0,54600.0,16901.0,11.21,3070,-6880,3910
2005-12-28,53800.0,54000.0,17860.0,11.08,-4880,580,3230
2005-12-29,53400.0,54000.0,8130.0,11.08,-3320,-1370,2580
2006-01-02,53500.0,54000.0,14350.0,15.66,-2540,-3150,4560
2006-01-03,54000.0,53500.0,17673.0,15.51,-3240,-7260,10460
2006-01-04,53900.0,54200.0,14154.0,15.72,-5516,846,4720
2006-01-05,54000.0,54000.0,15140.0,15.66,-4810,4960,-320
2006-01-06,54100.0,53600.0,18400.0,15.54,-6830,11980,-5160
2006-01-09,53800.0,53400.0,11961.0,15.48,-820,1800,-1030
2006-01-10,52700.0,52800.0,16226.0,15.31,826,574,-1260
2006-01-11,52500.0,52600.0,8930.0,15.25,-400,2610,-2480
2006-01-12,52500.0,53000.0,18714.0,15.37,-2350,4480,-1130
2006-01-13,54000.0,53000.0,8562.0,15.37,1791,-2582,790
2006-01-16,53400.0,52900.0,12360.0,15.34,-1690,830,740
2006-01-17,53000.0,52900.0,9760.0,15.34,200,-2380,3320
2006-01-18,52900.0,52500.0,19101.0,15.22,-8600,3640,4850
2006-01-19,52500.0,51800.0,17625.0,15.02,150,-6080,5850
2006-01-20,52500.0,50800.0,27722.0,14.73,5230,-15150,9890
2006-01-23,51500.0,49100.0,40484.0,14.24,6300,-5310,7760
2006-01-24,49000.0,48000.0,51107.0,13.92,11064,-11854,830
2006-01-25,48500.0,47650.0,53592.0,13.82,16509,-19179,2790
2006-01-26,47650.0,47000.0,34976.0,13.63,7950,650,-8540
2006-01-27,47600.0,47100.0,142632.0,13.66,29790,250,-31290
2006-01-31,47300.0,47800.0,39578.0,13.86,10078,-3338,-6510
2006-02-01,47700.0,47400.0,36907.0,13.74,-140,4870,-4750
2006-02-02,47400.0,47100.0,22649.0,13.66,4159,-6509,2350
2006-02-03,46900.0,46000.0,14921.0,13.34,690,-1210,620
2006-02-06,46500.0,44700.0,40970.0,12.96,9370,-12300,2930
2006-02-07,44750.0,44250.0,19338.0,12.83,660,-6900,10240
2006-02-08,44200.0,44200.0,18090.0,12.82,140,-2090,6570
2006-02-09,44350.0,44100.0,22465.0,12.79,6570,-10890,4000
2006-02-10,44100.0,43200.0,45393.0,12.53,8053,-17723,9550
2006-02-13,43700.0,42800.0,71551.0,12.41,22044,-48704,27060
2006-02-14,42550.0,42600.0,30001.0,12.35,-1940,-1030,2680
2006-02-15,43050.0,42050.0,30047.0,12.19,410,-5720,5740
2006-02-16,42000.0,42100.0,20540.0,12.21,-810,2520,-2170
2006-02-17,42100.0,42350.0,28456.0,12.28,2216,-5736,3630
2006-02-20,42350.0,44450.0,45403.0,12.89,-12760,3820,7940
2006-02-21,44950.0,44800.0,12437.0,12.99,-3750,520,3560
2006-02-22,44900.0,44000.0,19622.0,12.76,-1070,-4830,6060
2006-02-23,44500.0,44300.0,13010.0,12.85,-1470,4280,-3630
2006-02-24,45000.0,44950.0,20683.0,13.03,-1130,-1830,3740
2006-02-27,44000.0,44250.0,9920.0,12.83,2630,-900,-1840
2006-02-28,46500.0,44250.0,29790.0,12.83,4550,-14180,8090
2006-03-02,44500.0,44250.0,19952.0,12.83,3860,-9710,8030
2006-03-03,44550.0,43700.0,29940.0,12.67,-10,-10160,13360
2006-03-06,44000.0,44350.0,14400.0,12.86,-5250,-1030,5790
2006-03-07,44100.0,44000.0,11666.0,12.76,-3590,-2340,6260
2006-03-08,44000.0,44000.0,13161.0,12.76,-5351,3066,2170
2006-03-09,44800.0,44000.0,20756.0,12.76,1400,-3100,6480
2006-03-10,44300.0,44200.0,9818.0,12.82,-1930,-3760,5410
2006-03-13,44200.0,45000.0,15410.0,13.05,-1570,-7630,9200
2006-03-14,44550.0,44700.0,10820.0,12.96,2930,-6430,4270
2006-03-15,44450.0,44700.0,9082.0,12.96,-1320,1540,-710
2006-03-16,44600.0,44600.0,11080.0,12.93,-1310,-1250,2610
2006-03-17,44600.0,44800.0,9672.0,12.99,-70,-3250,3010
2006-03-20,44900.0,44800.0,11770.0,12.99,-1450,1020,3460
2006-03-21,45000.0,44500.0,12312.0,12.9,3088,-3838,920
2006-03-22,44500.0,43500.0,21850.0,12.61,5850,-8160,2680
2006-03-23,44000.0,43500.0,19064.0,12.61,-2266,2246,190
2006-03-24,43700.0,44550.0,10971.0,12.92,-3829,7589,-3510
2006-03-27,44550.0,45000.0,14880.0,13.05,-1420,-7460,8550
2006-03-28,45300.0,44550.0,9123.0,12.92,-1302,562,570
2006-03-29,44500.0,44500.0,14540.0,12.9,200,-2160,4850
2006-03-30,44600.0,44050.0,10910.0,12.77,780,1030,-450
2006-03-31,44450.0,44050.0,17560.0,12.77,2730,-8850,5540
2006-04-03,44200.0,44400.0,15120.0,12.87,1700,-6190,4520
2006-04-04,44050.0,44000.0,19570.0,12.76,8220,-15830,7870
2006-04-05,44100.0,44000.0,12290.0,12.76,3410,-7420,4230
2006-04-06,44450.0,44100.0,15130.0,12.79,2360,-1780,-440
2006-04-07,43800.0,44000.0,22620.0,12.76,5740,-9730,10320
2006-04-10,43800.0,43550.0,10671.0,12.63,2440,-1520,-1820
2006-04-11,43850.0,43700.0,12400.0,12.67,980,-2960,2010
2006-04-12,43500.0,43500.0,9020.0,12.61,980,-4960,4020
2006-04-13,43400.0,43500.0,42541.0,12.61,15970,-15900,1590
2006-04-14,43500.0,43600.0,30400.0,12.64,7380,-5920,7760
2006-04-17,43600.0,43600.0,77421.0,12.64,8120,-65180,57090
2006-04-18,43700.0,44400.0,119913.0,12.87,18910,-51790,32810
2006-04-19,45300.0,44200.0,90030.0,12.82,29910,-31370,-40
2006-04-20,44400.0,44200.0,117148.0,12.82,10194,-64534,46030
2006-04-21,44500.0,45850.0,92462.0,13.29,12569,-23839,6030
2006-04-24,46200.0,47400.0,107559.0,13.74,6495,-16765,10930
2006-04-25,47400.0,46000.0,127059.0,13.34,27900,1040,-26860
2006-04-26,46200.0,46400.0,50657.0,13.45,-70,-10890,10500
2006-04-27,46050.0,46600.0,41190.0,13.51,8380,-13890,5590
2006-04-28,46050.0,45600.0,41029.0,13.22,3690,-15900,12270
2006-05-02,46000.0,45700.0,36561.0,13.25,8308,-13090,4550
2006-05-03,46000.0,45950.0,42420.0,13.32,2940,-18100,15310
2006-05-04,46150.0,48950.0,69751.0,14.19,-15220,-1180,27040
2006-05-08,48800.0,48800.0,40886.0,14.15,-11159,49,11340
2006-05-09,49050.0,48800.0,41400.0,14.15,-8200,-7850,15590
2006-05-10,48650.0,49500.0,55481.0,14.35,-12890,6270,20090
2006-05-11,49100.0,50200.0,40071.0,14.56,-10840,6550,4740
2006-05-12,49600.0,48800.0,33772.0,14.15,-2190,-5800,7260
2006-05-15,48800.0,48800.0,55551.0,14.15,-20330,-4590,25130
2006-05-16,49100.0,47100.0,30700.0,13.66,-7420,2900,4560
2006-05-17,46750.0,46700.0,22726.0,13.54,5060,-3060,-2020
2006-05-18,46000.0,46150.0,42762.0,13.38,-2540,2950,-910
2006-05-19,45700.0,45800.0,20046.0,13.28,740,500,-2140
2006-05-22,46000.0,46050.0,25091.0,13.35,3610,-940,-2560
2006-05-23,46200.0,45700.0,40871.0,13.25,-1920,11620,-11300
2006-05-24,45700.0,45900.0,16519.0,13.31,-5670,2500,2970
2006-05-25,45300.0,45950.0,17350.0,13.32,-3360,-3430,7170
2006-05-26,45700.0,46700.0,20692.0,13.54,-3820,150,3580
2006-05-29,47100.0,44600.0,23579.0,12.93,3940,-3820,-1150
2006-05-30,44900.0,43800.0,24246.0,12.7,775,-1805,3150
2006-06-01,44000.0,44900.0,38043.0,13.02,-14121,-5649,21460
2006-06-02,45700.0,46100.0,12440.0,13.37,-8110,4430,4330
2006-06-05,46400.0,45100.0,36641.0,13.08,380,-11050,10830
2006-06-07,45500.0,43000.0,75962.0,12.47,-1668,7430,-5890
2006-06-08,43000.0,42500.0,54222.0,12.32,-1918,988,1220
2006-06-09,42650.0,43000.0,24445.0,12.47,-1541,5231,-3840
2006-06-12,43900.0,43000.0,29401.0,12.47,1240,11240,-12540
2006-06-13,42000.0,39800.0,70464.0,11.54,18697,24653,-43870
2006-06-14,40050.0,41300.0,50116.0,11.98,-3518,26658,-10380
2006-06-15,40700.0,41900.0,24682.0,12.15,-8880,2550,6520
2006-06-16,42500.0,42750.0,24151.0,12.4,-4460,11830,-7230
2006-06-19,41900.0,43100.0,8090.0,12.5,-4360,2220,2200
2006-06-20,42900.0,42700.0,8260.0,12.38,-3330,4040,-600
2006-06-21,42500.0,42900.0,12770.0,12.44,-1550,4120,-2270
2006-06-22,42700.0,44150.0,12470.0,12.8,-6090,10130,-4480
2006-06-23,43900.0,43550.0,9110.0,12.63,-3880,3620,1840
2006-06-26,44350.0,44000.0,13660.0,12.76,-2110,8070,-7370
2006-06-27,43200.0,44200.0,7180.0,12.82,-470,-1240,1710
2006-06-28,42400.0,43200.0,11833.0,12.53,1110,-4860,4050
2006-06-29,43500.0,44950.0,14170.0,13.03,-8130,8020,-380
2006-06-30,44900.0,45600.0,12863.0,13.22,-4331,2062,-330
2006-07-03,45000.0,45600.0,10012.0,13.22,581,-721,-470
2006-07-04,45650.0,45700.0,6740.0,13.25,-3860,940,3030
2006-07-05,45600.0,45300.0,9511.0,13.14,-7340,-320,6390
2006-07-06,45900.0,45300.0,16330.0,13.14,-5990,-8040,14500
2006-07-07,45300.0,45350.0,19141.0,13.15,-3179,-1870,8550
2006-07-10,45850.0,46800.0,11050.0,13.57,-5430,4270,2220
2006-07-11,47000.0,45800.0,25410.0,13.28,-2320,-5020,7340
2006-07-12,45850.0,45250.0,24105.0,13.12,-2215,-9435,16140
2006-07-13,45250.0,44600.0,14162.0,12.93,2680,-2640,170
2006-07-14,43700.0,42900.0,13295.0,12.44,6199,-2999,-2880
2006-07-18,42500.0,42100.0,15674.0,12.21,-726,6110,-4070
2006-07-19,42650.0,44700.0,15695.0,12.96,-6934,5264,3840
2006-07-20,43900.0,45600.0,18421.0,13.22,-5100,-780,4630
2006-07-21,46050.0,46150.0,9220.0,13.38,-3660,-170,3220
2006-07-24,45850.0,46200.0,11611.0,13.4,-2640,-1480,4380
2006-07-25,46200.0,46400.0,18860.0,13.45,-3480,4810,-1940
2006-07-26,46400.0,46200.0,6750.0,13.4,-1340,-940,4210
2006-07-27,46000.0,46250.0,12510.0,13.41,-6250,2700,3210
2006-07-28,45750.0,46900.0,5538.0,13.6,-3948,1510,2320
2006-07-31,47300.0,47200.0,28171.0,13.69,-8623,-4017,16070
2006-08-01,47300.0,47100.0,10541.0,13.66,-830,-740,1450
2006-08-02,46550.0,48000.0,13516.0,13.92,-2900,3100,-300
2006-08-03,47600.0,48200.0,18991.0,13.98,-3389,-5081,8470
2006-08-04,47900.0,48950.0,18391.0,14.19,-9480,-320,-700
2006-08-07,48950.0,48150.0,11650.0,13.96,-970,-4320,5430
2006-08-08,49000.0,48500.0,15393.0,14.06,-2063,3930,-2880
2006-08-09,48800.0,48300.0,19983.0,14.0,-4800,3960,50
2006-08-10,48800.0,48450.0,13641.0,14.05,-500,-3730,6370
2006-08-11,49000.0,47500.0,15682.0,13.77,1020,-5920,5610
2006-08-14,48100.0,47700.0,8760.0,13.83,-3250,4950,-2010
2006-08-16,48000.0,48300.0,21065.0,14.0,-4210,2220,1980
2006-08-17,47950.0,47850.0,18906.0,13.87,-1700,1340,280
2006-08-18,47500.0,46500.0,11078.0,13.48,2712,-1862,360
2006-08-21,47150.0,46050.0,17982.0,13.35,3130,330,-4450
2006-08-22,46500.0,47000.0,11965.0,13.63,-310,6420,-6790
2006-08-23,46650.0,46650.0,9150.0,13.53,2380,-200,320
2006-08-24,47400.0,47000.0,31831.0,13.63,2000,2190,-4050
2006-08-25,47100.0,47150.0,13711.0,13.67,-1732,2669,-1190
2006-08-28,47600.0,47700.0,5450.0,13.83,430,400,530
2006-08-29,47900.0,48000.0,26880.0,13.92,-1650,960,-260
2006-08-30,48100.0,48700.0,27735.0,14.12,-2428,-4777,8130
2006-08-31,49000.0,50400.0,27806.0,14.61,-11122,7005,5270
2006-09-01,50700.0,50000.0,14618.0,14.5,-2045,-49,4354
2006-09-04,50200.0,50100.0,10568.0,14.53,-1632,568,3383
2006-09-05,50100.0,50400.0,23844.0,14.61,495,-741,169
2006-09-06,49900.0,50000.0,36579.0,14.5,3384,7746,-8801
2006-09-07,50200.0,50500.0,34768.0,14.64,-7476,12486,-4410
2006-09-08,50500.0,51000.0,13512.0,14.79,-6887,8323,-1966
2006-09-11,51100.0,50800.0,10320.0,14.73,-2169,3137,1140
2006-09-12,50300.0,51700.0,35635.0,14.99,-4677,3417,3510
2006-09-13,51800.0,51500.0,6835.0,14.93,-575,-1737,4919
2006-09-14,51800.0,52500.0,42558.0,15.22,-9227,8943,3417
2006-09-15,51800.0,52400.0,6916.0,15.19,-1235,-3103,4398
2006-09-18,52600.0,53100.0,12390.0,15.4,-5821,1789,4362
2006-09-19,53100.0,52000.0,16518.0,15.08,2866,-5104,6010
2006-09-20,52600.0,53500.0,13673.0,15.51,-6966,255,6590
2006-09-21,52400.0,52100.0,7725.0,15.11,1112,-2457,1230
2006-09-22,52700.0,53000.0,13452.0,15.37,-6320,-3056,9471
2006-09-25,53000.0,53900.0,5940.0,15.63,-4914,4406,506
2006-09-26,53700.0,52800.0,8483.0,15.31,-2763,-1559,4643
2006-09-27,53000.0,53500.0,11959.0,15.51,-2306,1106,675
2006-09-28,53500.0,53100.0,4551.0,15.4,-509,798,726
2006-09-29,52900.0,54000.0,4977.0,15.66,-1446,224,1440
2006-10-02,54100.0,53300.0,5064.0,15.45,-2663,2556,95
2006-10-04,53300.0,53300.0,8223.0,15.45,-2256,-2137,4832
2006-10-09,54600.0,51700.0,16519.0,14.99,-4163,3910,143
2006-10-10,51700.0,51500.0,5722.0,14.93,-337,-113,445
2006-10-11,51000.0,51500.0,6175.0,14.93,261,-860,1283
2006-10-12,52000.0,51800.0,18735.0,15.02,4757,-12096,7174
2006-10-13,52400.0,53000.0,10110.0,15.37,-2787,1289,1017
2006-10-16,52300.0,52700.0,4591.0,15.28,1793,722,-485
2006-10-17,53300.0,51700.0,2819.0,14.99,-1049,1175,-224
2006-10-18,52700.0,52000.0,10166.0,15.08,1178,1239,-3403
2006-10-19,52000.0,51600.0,10394.0,14.96,682,-441,131
2006-10-20,52000.0,50900.0,13320.0,14.76,1803,4040,-259
2006-10-23,51200.0,50400.0,10276.0,14.61,586,-825,179
2006-10-24,50500.0,50700.0,11897.0,14.7,-2414,-2146,4641
2006-10-25,50700.0,51700.0,21502.0,14.99,-8038,-3082,9378
2006-10-26,51800.0,52500.0,10403.0,15.22,-1507,1825,-52
2006-10-27,53000.0,52800.0,11487.0,15.31,-1124,-4392,5142
2006-10-30,53300.0,53000.0,19048.0,15.37,-1549,-8992,10284
2006-10-31,53400.0,53600.0,8710.0,15.54,-2119,-1830,3989
2006-11-01,53300.0,55000.0,15086.0,15.95,-4262,-1996,6342
2006-11-02,55400.0,54900.0,17958.0,15.92,-4076,3296,-1724
2006-11-03,54300.0,54900.0,8478.0,15.92,-1014,-3511,3293
2006-11-06,53300.0,55100.0,40793.0,15.98,-6882,1371,7479
2006-11-07,54500.0,55400.0,12489.0,16.06,-2021,-3778,4977
2006-11-08,55100.0,55400.0,27643.0,16.06,-5467,-9035,22632
2006-11-09,55000.0,55900.0,14977.0,16.21,-1038,-5054,5570
2006-11-10,55300.0,55600.0,9789.0,16.12,673,-3650,2964
2006-11-13,54700.0,56000.0,24357.0,16.24,-4061,5323,-1422
2006-11-14,55300.0,56400.0,17271.0,16.35,-3116,-1714,4995
2006-11-15,56100.0,56000.0,29182.0,16.24,-721,-23645,24446
2006-11-16,55800.0,53000.0,12577.0,15.37,2710,-8496,5808
2006-11-17,55600.0,56000.0,7959.0,16.24,-2322,2749,-627
2006-11-20,56000.0,56000.0,6556.0,16.24,-1434,1281,151
2006-11-21,56900.0,56500.0,16164.0,16.38,-860,-9237,9953
2006-11-22,57200.0,57200.0,7907.0,16.59,-2744,3560,-1312
2006-11-23,56500.0,56900.0,5095.0,16.5,-1436,1434,-310
2006-11-24,57100.0,58000.0,51203.0,16.82,-15413,2343,14072
2006-11-27,58000.0,56400.0,3961.0,16.35,1753,-155,-1190
2006-11-28,57800.0,56000.0,3900.0,16.24,756,131,213
2006-11-29,57200.0,57900.0,7040.0,16.79,-1671,3031,-1760
2006-11-30,56600.0,57400.0,3143.0,16.64,274,805,-1110
2006-12-01,57100.0,56400.0,3812.0,16.35,-406,1885,-711
2006-12-04,55700.0,55500.0,7516.0,16.09,772,2840,-1305
2006-12-05,55300.0,54000.0,12832.0,15.66,8349,-8733,224
2006-12-06,54100.0,53300.0,14659.0,15.45,2160,-4803,2339
2006-12-07,54000.0,53200.0,9360.0,15.43,-1114,1811,-1973
2006-12-08,52600.0,52600.0,10988.0,15.25,-657,6473,-5877
2006-12-11,52600.0,52400.0,8785.0,15.19,1502,-2475,697
2006-12-12,53700.0,52400.0,6050.0,15.19,-1351,2563,-1110
2006-12-13,52400.0,53900.0,7768.0,15.63,-2481,3023,-100
2006-12-14,53900.0,57400.0,31478.0,16.64,-1128,-10378,13832
2006-12-15,54800.0,54800.0,13401.0,15.89,5052,32,-4898
2006-12-18,54100.0,55900.0,14606.0,16.21,-1397,-2738,4015
2006-12-19,56000.0,54700.0,11802.0,15.86,2928,1576,-688
2006-12-20,54200.0,56300.0,23468.0,16.32,-5342,-3984,10469
2006-12-21,56900.0,57000.0,30872.0,16.53,-4664,-11399,17399
2006-12-22,57500.0,57000.0,12222.0,16.53,-4557,2972,2055
2006-12-26,58000.0,58500.0,26997.0,16.96,-14741,227,17276
2006-12-27,56300.0,56400.0,6054.0,16.35,780,-1482,575
2006-12-28,56000.0,57000.0,2040.0,16.53,-801,775,26
2007-01-02,56700.0,55000.0,5708.0,11.88,-285,569,-256
2007-01-03,56000.0,53500.0,8044.0,11.56,1146,-1075,-851
2007-01-04,53000.0,53500.0,12023.0,11.56,-458,-3914,4402
2007-01-05,53200.0,53800.0,24056.0,11.62,-19,-9728,10161
2007-01-08,53600.0,53400.0,6795.0,11.54,908,336,-1244
2007-01-09,53300.0,52200.0,10685.0,11.28,2642,358,-2952
2007-01-10,52100.0,51400.0,17810.0,11.11,1447,-6915,5747
2007-01-11,51000.0,50800.0,18892.0,10.98,6190,-3883,-1420
2007-01-12,51000.0,50900.0,7149.0,11.0,4227,-1821,-2296
2007-01-15,51400.0,50000.0,8860.0,10.8,4296,-5377,1271
2007-01-16,50700.0,49800.0,11614.0,10.76,5037,-8476,3604
2007-01-17,49800.0,49800.0,7094.0,10.76,1405,-3815,2580
2007-01-18,49400.0,52400.0,12150.0,11.32,-2850,-810,3600
2007-01-19,53500.0,52000.0,11070.0,11.23,269,-1706,1527
2007-01-22,52500.0,51600.0,5319.0,11.15,148,2261,-2559
2007-01-23,50800.0,51100.0,7057.0,11.04,881,2385,-3736
2007-01-24,51000.0,53300.0,20066.0,11.52,-224,2640,-1456
2007-01-25,52600.0,53000.0,4358.0,11.45,36,704,-820
2007-01-26,53900.0,52900.0,8200.0,11.43,2872,-1851,79
2007-01-29,53700.0,51000.0,6627.0,11.02,4884,-2210,-2514
2007-01-30,50700.0,51200.0,7842.0,11.06,1020,2463,-3507
2007-01-31,51200.0,50500.0,7570.0,10.91,5122,-3742,-1070
2007-02-01,50500.0,53000.0,21727.0,11.45,-3841,-3660,7007
2007-02-02,55500.0,54100.0,118851.0,11.69,33678,-22510,-10154
2007-02-05,53200.0,51900.0,34025.0,11.21,3782,-3500,-264
2007-02-06,52000.0,52000.0,20021.0,11.23,-1191,3170,-1019
2007-02-07,52000.0,52700.0,17320.0,11.39,-5816,4416,2060
2007-02-08,53300.0,53500.0,13044.0,11.56,-6954,2154,95
2007-02-09,52900.0,52900.0,10436.0,11.43,-4463,2702,1461
2007-02-12,52300.0,51500.0,8080.0,11.13,1302,-1335,78
2007-02-13,51200.0,51900.0,8529.0,11.21,-634,45,9
2007-02-14,51600.0,52500.0,12350.0,11.34,-7731,7104,-138
2007-02-15,52900.0,52300.0,5487.0,11.3,1871,-1875,4
2007-02-16,52200.0,51400.0,4548.0,11.11,898,-1870,902
2007-02-20,51300.0,51800.0,5821.0,11.19,2946,-3230,284
2007-02-21,51800.0,52500.0,8682.0,11.34,-2467,-205,2340
2007-02-22,52000.0,54000.0,14863.0,11.67,-7510,1117,4359
2007-02-23,54500.0,54200.0,10831.0,11.71,-8633,3590,4363
2007-02-26,53300.0,53300.0,15526.0,11.52,-2931,-1766,4287
2007-02-27,52800.0,52000.0,11867.0,11.23,2439,1254,-3853
2007-02-28,51000.0,50500.0,27200.0,10.91,8756,-12341,3770
2007-03-02,50700.0,49850.0,15633.0,10.77,11973,-5541,-6188
2007-03-05,49850.0,48000.0,14798.0,10.37,8306,-6306,-1700
2007-03-06,47950.0,48800.0,8237.0,10.54,-1036,1246,-210
2007-03-07,49000.0,48200.0,10020.0,10.41,4960,-4360,-570
2007-03-08,48200.0,50900.0,18667.0,11.0,-5874,6044,-480
2007-03-09,50800.0,50100.0,8224.0,10.82,2154,-2407,-532
2007-03-12,50100.0,50300.0,8512.0,10.87,-1820,87,-267
2007-03-13,49750.0,50300.0,10293.0,10.87,-1062,-504,1768
2007-03-14,49600.0,50000.0,11412.0,10.8,-3089,-1626,4805
2007-03-15,51200.0,51400.0,7700.0,11.11,-5900,5094,686
2007-03-16,51800.0,51200.0,2706.0,11.06,183,-123,0
2007-03-19,50500.0,52100.0,8259.0,11.26,-6631,5133,-579
2007-03-20,51700.0,52000.0,4128.0,11.23,-2012,586,26
2007-03-21,52400.0,51000.0,4198.0,11.02,1571,-1445,-589
2007-03-22,51900.0,50700.0,12368.0,10.95,2610,-3192,-1278
2007-03-23,50700.0,50700.0,3532.0,10.95,-1573,972,-637
2007-03-26,51200.0,51700.0,4731.0,11.17,-3139,3270,-531
2007-03-27,51500.0,52500.0,17630.0,11.34,-5090,11157,-5481
2007-03-28,52500.0,50600.0,11694.0,10.93,5392,-2152,-4056
2007-03-29,50900.0,50800.0,7637.0,10.98,-4041,2172,69
2007-03-30,51300.0,52000.0,6664.0,11.23,-2879,-1183,3982
2007-04-02,51500.0,52000.0,6170.0,11.23,-3963,3233,300
2007-04-03,51500.0,51100.0,10835.0,11.04,4118,-1708,-2630
2007-04-04,51100.0,50700.0,7987.0,10.95,4250,-5002,572
2007-04-05,50500.0,50600.0,5988.0,10.93,2792,-2130,-1062
2007-04-06,50700.0,50700.0,6158.0,10.95,2903,-2516,113
2007-04-09,51000.0,51200.0,4066.0,11.06,-242,437,9
2007-04-10,50800.0,51200.0,7605.0,11.06,107,323,-191
