Symbol,에스엘_시가(원),에스엘_종가(원),에스엘_거래량(주),에스엘_PER(IFRS-연결),에스엘_순매수수량(개인)(주),에스엘_순매수수량(기관계)(주),에스엘_순매수수량(외국인계)(주)
2006-04-07,7310.0,7400.0,5540.0,9.04,-3390,4480,0
2006-04-10,7420.0,7320.0,7775.0,8.94,-275,305,0
2006-04-11,7370.0,7260.0,12280.0,8.87,7980,-6590,0
2006-04-12,7250.0,7160.0,23000.0,8.75,-1370,4370,0
2006-04-13,7310.0,7700.0,35580.0,9.41,-7890,7020,1080
2006-04-14,7770.0,7700.0,58210.0,9.41,6370,10710,-1080
2006-04-17,7800.0,7730.0,57300.0,9.44,-1410,6430,1120
2006-04-18,7530.0,7540.0,127340.0,9.21,32010,62080,-1120
2006-04-19,7600.0,7180.0,143400.0,8.77,48960,27040,0
2006-04-20,7200.0,7130.0,108367.0,8.71,22980,51880,0
2006-04-21,7040.0,7100.0,102850.0,8.67,810,79330,0
2006-04-24,7080.0,7100.0,126260.0,8.67,-7320,89490,0
2006-04-25,7000.0,7290.0,61050.0,8.9,-1160,35860,0
2006-04-26,7300.0,7080.0,64870.0,8.65,-190,49910,0
2006-04-27,7270.0,7050.0,13100.0,8.61,5130,-5130,0
2006-04-28,7010.0,6600.0,290120.0,8.06,35560,195470,0
2006-05-02,6630.0,6600.0,265850.0,8.06,14610,192930,0
2006-05-03,6610.0,6610.0,139520.0,8.07,-10,116250,250
2006-05-04,6650.0,6400.0,82693.0,7.82,58790,-45170,-250
2006-05-08,6420.0,6580.0,59624.0,8.04,896,-5706,0
2006-05-09,6500.0,6710.0,56306.0,8.2,-14390,-3100,17540
2006-05-10,6850.0,6620.0,35790.0,8.09,10320,-21650,6380
2006-05-11,6620.0,6800.0,20120.0,8.31,-5820,-1600,3410
2006-05-12,6800.0,6700.0,213430.0,8.18,940,197950,0
2006-05-15,6700.0,6700.0,22560.0,8.18,-4360,-1640,0
2006-05-16,6760.0,6700.0,23370.0,8.18,-13520,10840,0
2006-05-17,6700.0,6680.0,16200.0,8.16,-6080,540,2340
2006-05-18,6650.0,6620.0,17766.0,8.09,-9110,-1140,2300
2006-05-19,6450.0,6720.0,68930.0,8.21,-4700,-8610,-17840
2006-05-22,6800.0,6700.0,25950.0,8.18,-4250,16900,-12650
2006-05-23,6790.0,6670.0,23640.0,8.15,-14330,13970,0
2006-05-24,6760.0,6740.0,13070.0,8.23,-1470,-1810,2150
2006-05-25,6880.0,6630.0,10860.0,8.1,1390,-3010,0
2006-05-26,6720.0,6750.0,14060.0,8.24,-3840,-1250,0
2006-05-29,6640.0,6550.0,21260.0,8.0,8420,-13910,0
2006-05-30,6620.0,6600.0,14260.0,8.06,-4530,-2260,0
2006-06-01,6720.0,6550.0,4290.0,8.0,-3130,2500,0
2006-06-02,6590.0,6520.0,11250.0,7.96,-1170,-4330,0
2006-06-05,6690.0,6460.0,8920.0,7.89,360,-6860,4070
2006-06-07,6400.0,6410.0,48510.0,7.83,-6060,-5680,-1400
2006-06-08,6300.0,6350.0,66630.0,7.76,-20510,27540,-10670
2006-06-09,6250.0,6450.0,33590.0,7.88,-470,10550,-14990
2006-06-12,6260.0,6500.0,12770.0,7.94,-780,1680,-3400
2006-06-13,6500.0,6350.0,2680.0,7.76,-980,-220,-800
2006-06-14,6300.0,6450.0,30270.0,7.88,1060,13840,-19200
2006-06-15,6550.0,6400.0,24110.0,7.82,-4150,17550,-15390
2006-06-16,6410.0,6350.0,4050.0,7.76,290,60,-1810
2006-06-19,6450.0,6300.0,4340.0,7.7,450,-2260,-1400
2006-06-20,6300.0,6340.0,5070.0,7.74,-1750,-810,-1550
2006-06-21,6120.0,6340.0,7690.0,7.74,-3440,3800,-2450
2006-06-22,6490.0,6440.0,22630.0,7.87,-1890,-5630,5900
2006-06-23,6580.0,6350.0,38910.0,7.76,7370,-19510,-7980
2006-06-26,6350.0,6270.0,1430.0,7.66,-220,220,-500
2006-06-27,6180.0,6450.0,13710.0,7.88,-2000,7400,-9400
2006-06-28,6210.0,6490.0,18310.0,7.93,2890,4980,-10600
2006-06-29,6500.0,6520.0,22260.0,7.96,-6050,10650,-4600
2006-06-30,6580.0,7100.0,34926.0,8.67,-17190,22100,-4910
2006-07-03,6960.0,6700.0,7370.0,8.18,2160,-2160,0
2006-07-04,6770.0,6510.0,5900.0,7.95,730,-1610,880
2006-07-05,6400.0,6510.0,1750.0,7.95,-590,550,40
2006-07-06,6520.0,6540.0,4400.0,7.99,-2420,420,230
2006-07-07,6550.0,6530.0,2490.0,7.98,1640,-1690,-300
2006-07-10,6700.0,6530.0,2640.0,7.98,-520,20,0
2006-07-11,6510.0,6660.0,11300.0,8.13,-4910,2310,50
2006-07-12,6780.0,6680.0,2960.0,8.16,-440,440,0
2006-07-13,6680.0,6800.0,10830.0,8.31,-6100,6100,0
2006-07-14,6550.0,6540.0,1886.0,7.99,650,-1120,0
2006-07-18,6540.0,6500.0,11530.0,7.94,-9130,-140,5520
2006-07-19,6500.0,6510.0,3430.0,7.95,-10,-1710,1020
2006-07-20,6600.0,6530.0,1290.0,7.98,-70,70,0
2006-07-21,6960.0,6800.0,9410.0,8.31,-6170,7430,0
2006-07-24,6800.0,6900.0,8600.0,8.43,-6310,6210,0
2006-07-25,6970.0,6820.0,8150.0,8.33,830,-2330,1500
2006-07-26,6820.0,6850.0,6850.0,8.37,-2710,2710,0
2006-07-27,6950.0,6850.0,4190.0,8.37,-3660,3660,0
2006-07-28,6750.0,6900.0,3730.0,8.43,600,-600,0
2006-07-31,6970.0,6870.0,3740.0,8.39,-90,90,0
2006-08-01,6870.0,6700.0,2600.0,8.18,-1330,1240,90
2006-08-02,6570.0,6580.0,4120.0,8.04,850,-760,-90
2006-08-03,6580.0,6600.0,5300.0,8.06,2130,-2150,0
2006-08-04,6800.0,6640.0,8240.0,8.11,3060,-4870,1820
2006-08-07,6700.0,6650.0,11010.0,8.12,-760,-4240,1900
2006-08-08,6520.0,6510.0,6650.0,7.95,1860,-1860,0
2006-08-09,6440.0,6510.0,57090.0,7.95,12530,-36550,0
2006-08-10,6380.0,6510.0,17342.0,7.95,1120,-3820,0
2006-08-11,6540.0,6450.0,2081.0,7.88,910,-1840,0
2006-08-14,6510.0,6520.0,17370.0,7.96,-3410,-6980,10340
2006-08-16,6600.0,6600.0,11620.0,8.06,-6950,1790,5270
2006-08-17,6620.0,6600.0,7460.0,8.06,-470,-2830,3300
2006-08-18,6650.0,6600.0,6299.0,8.06,-1500,-1020,2520
2006-08-21,6650.0,6380.0,12640.0,7.79,5540,-9450,3910
2006-08-22,6400.0,6450.0,14970.0,7.88,820,-4990,3060
2006-08-23,6450.0,6400.0,14881.0,7.82,1430,-12240,6710
2006-08-24,6400.0,6390.0,21819.0,7.81,3869,-17849,6750
2006-08-25,6450.0,6400.0,6230.0,7.82,-1040,240,0
2006-08-28,6370.0,6380.0,18070.0,7.79,5460,-13740,0
2006-08-29,6440.0,6380.0,25960.0,7.79,16440,-22480,0
2006-08-30,6380.0,6300.0,12880.0,7.7,-1770,-2630,2190
2006-08-31,6390.0,6350.0,21400.0,7.76,3400,-12700,0
2006-09-01,6310.0,6340.0,10590.0,7.74,4740,-8070,0
2006-09-04,6400.0,6440.0,16180.0,7.87,390,100,0
2006-09-05,6410.0,6520.0,26190.0,7.96,18520,-18260,0
2006-09-06,6460.0,6370.0,23730.0,7.78,21540,-21340,0
2006-09-07,6350.0,6400.0,4220.0,7.82,-1250,1250,0
2006-09-08,6330.0,6520.0,14240.0,7.96,-4590,-120,4410
2006-09-11,6650.0,6500.0,4330.0,7.94,1360,-1360,0
2006-09-12,6550.0,6650.0,18420.0,8.12,-1150,8970,-9080
2006-09-13,6750.0,6620.0,2730.0,8.09,570,-570,0
2006-09-14,6690.0,6560.0,21920.0,8.01,12600,-3160,-6890
2006-09-15,6500.0,6500.0,12130.0,7.94,3680,-1170,-2510
2006-09-18,6580.0,6610.0,18850.0,8.07,9600,1510,-11110
2006-09-19,6690.0,6600.0,3471.0,8.06,1840,-1840,0
2006-09-20,6600.0,6780.0,24270.0,8.28,-1330,1330,0
2006-09-21,6850.0,6810.0,2710.0,8.32,-30,30,0
2006-09-22,6800.0,6760.0,3700.0,8.26,920,-920,0
2006-09-25,6750.0,6760.0,7511.0,8.26,-1590,1710,0
2006-09-26,6650.0,6600.0,5210.0,8.06,1390,-1610,220
2006-09-27,6660.0,6670.0,8470.0,8.15,260,-40,-220
2006-09-28,6890.0,6770.0,730.0,8.27,-150,150,0
2006-09-29,6650.0,6900.0,27160.0,8.43,-1690,16690,-7000
2006-10-02,6910.0,6840.0,4390.0,8.35,-1400,1450,0
2006-10-04,6710.0,6840.0,5940.0,8.35,-930,930,0
2006-10-09,6840.0,6780.0,12170.0,8.28,-6540,6540,0
2006-10-10,6430.0,6560.0,7830.0,8.01,970,-970,0
2006-10-11,6580.0,6590.0,2840.0,8.05,450,-350,0
2006-10-12,6410.0,6590.0,7090.0,8.05,-240,-1180,620
2006-10-13,6590.0,6710.0,3632.0,8.2,-1290,300,990
2006-10-16,6810.0,6800.0,3360.0,8.31,-460,460,0
2006-10-17,6800.0,6650.0,3270.0,8.12,-30,30,0
2006-10-18,6530.0,6660.0,5170.0,8.13,-2580,880,0
2006-10-19,6850.0,6780.0,9480.0,8.28,850,-850,0
2006-10-20,6780.0,6750.0,1280.0,8.24,-50,50,0
2006-10-23,6830.0,6750.0,2560.0,8.24,-1940,1940,0
2006-10-24,6830.0,6700.0,2620.0,8.18,-70,70,0
2006-10-25,6790.0,6800.0,3020.0,8.31,-1680,1680,0
2006-10-26,6850.0,6820.0,15300.0,8.33,-14050,14050,0
2006-10-27,6820.0,6880.0,20070.0,8.4,-9070,9070,0
2006-10-30,6660.0,6830.0,18590.0,8.34,-11200,16980,40
2006-10-31,6750.0,6910.0,15960.0,8.44,-8790,8790,0
2006-11-01,6930.0,6990.0,22450.0,8.54,-18440,18440,0
2006-11-02,6990.0,7050.0,33480.0,8.61,6850,-6850,0
2006-11-03,7000.0,7100.0,29410.0,8.67,-7810,7910,0
2006-11-06,7030.0,7120.0,15640.0,8.7,-7940,7940,0
2006-11-07,7140.0,7170.0,28950.0,8.76,1930,13610,0
2006-11-08,7130.0,7160.0,25330.0,8.75,-5540,21970,-8060
2006-11-09,7160.0,7110.0,22760.0,8.68,-4130,2820,1310
2006-11-10,7050.0,7150.0,5220.0,8.73,-4420,4910,-490
2006-11-13,7220.0,7150.0,10970.0,8.73,-9040,9060,-20
2006-11-14,7020.0,7220.0,21030.0,8.82,-9400,19770,0
2006-11-15,7220.0,7240.0,23040.0,8.84,-14810,18410,-130
2006-11-16,7190.0,7310.0,22440.0,8.93,-17380,17550,-170
2006-11-17,7300.0,7360.0,39577.0,8.99,3700,-5170,1470
2006-11-20,7370.0,7160.0,24830.0,8.75,5450,-3830,-1620
2006-11-21,7130.0,7060.0,6271.0,8.62,150,-140,-10
2006-11-22,7020.0,7160.0,13700.0,8.75,6530,-6490,-40
2006-11-23,7200.0,7170.0,4030.0,8.76,640,2390,-60
2006-11-24,7230.0,7000.0,15510.0,8.55,11110,-780,0
2006-11-27,7120.0,6900.0,12647.0,8.43,5056,24,0
2006-11-28,6900.0,6970.0,163360.0,8.51,73790,50,6110
2006-11-29,7070.0,7050.0,71979.0,8.61,17950,7520,2280
2006-11-30,7140.0,7080.0,20173.0,8.65,-4135,1435,2700
2006-12-01,7080.0,6920.0,24531.0,8.45,8620,-8620,0
2006-12-04,6710.0,6740.0,29470.0,8.23,7600,-8110,510
2006-12-05,6660.0,6500.0,37540.0,7.94,18670,-19300,800
2006-12-06,6480.0,6440.0,11350.0,7.87,-2170,1690,600
2006-12-07,6550.0,6500.0,12760.0,7.94,260,-7350,640
2006-12-08,6410.0,6500.0,6430.0,7.94,-3850,2640,0
2006-12-11,6530.0,6550.0,5390.0,8.0,-530,530,0
2006-12-12,6550.0,6470.0,6900.0,7.9,-1320,210,0
2006-12-13,6420.0,6450.0,6240.0,7.88,-3000,-1660,0
2006-12-14,6390.0,7200.0,27690.0,8.79,-15710,-6580,18800
2006-12-15,6950.0,6850.0,14634.0,8.37,-2640,2700,0
2006-12-18,6950.0,6780.0,3511.0,8.28,1140,-1350,210
2006-12-19,6680.0,6830.0,6770.0,8.34,-3390,2560,800
2006-12-20,6880.0,6810.0,10700.0,8.32,-1570,440,850
2006-12-21,6920.0,6870.0,5944.0,8.39,-5720,0,5700
2006-12-22,6910.0,6880.0,3760.0,8.4,-2040,0,2080
2006-12-26,6990.0,7130.0,46040.0,8.71,-14050,28680,-14610
2006-12-27,6840.0,6840.0,45950.0,8.35,14960,-30910,15950
2006-12-28,6850.0,6790.0,2540.0,8.29,-300,300,0
2007-01-02,6880.0,6780.0,7830.0,8.28,-200,200,0
2007-01-03,6780.0,6770.0,2940.0,8.27,-1520,590,930
2007-01-04,6670.0,6730.0,1246.0,8.22,-950,950,0
2007-01-05,6760.0,6620.0,3290.0,8.09,-1930,2290,-360
2007-01-08,6670.0,6900.0,7421.0,8.43,-5530,7030,-1500
2007-01-09,6640.0,6720.0,10000.0,8.21,-4620,7620,-3000
2007-01-10,6650.0,6620.0,3260.0,8.09,1100,-50,-1050
2007-01-11,6660.0,6670.0,3405.0,8.15,-370,710,0
2007-01-12,7090.0,6880.0,5810.0,8.4,-3040,4540,-1500
2007-01-15,7020.0,6680.0,11520.0,8.16,7500,-7500,0
2007-01-16,6730.0,6600.0,2060.0,8.06,480,0,-480
2007-01-17,6670.0,6640.0,6650.0,8.11,-870,940,-120
2007-01-18,6640.0,6560.0,1750.0,8.01,-330,330,0
2007-01-19,6550.0,6590.0,3230.0,8.05,-390,150,240
2007-01-22,6680.0,6640.0,180.0,8.11,-50,50,0
2007-01-23,6520.0,6650.0,3280.0,8.12,-670,670,0
2007-01-24,6620.0,6550.0,3290.0,8.0,-1390,1390,0
2007-01-25,6660.0,6680.0,2600.0,8.16,-2140,2140,0
2007-01-26,6720.0,6700.0,1720.0,8.18,-550,550,0
2007-01-29,6740.0,6680.0,1120.0,8.16,-300,300,0
2007-01-30,6570.0,6520.0,2770.0,7.96,-1260,1260,0
2007-01-31,6530.0,6620.0,2630.0,8.09,-670,670,0
2007-02-01,6640.0,6630.0,860.0,8.1,-700,650,0
2007-02-02,6520.0,6690.0,2030.0,8.17,0,0,0
2007-02-05,6550.0,6510.0,12620.0,7.95,3060,-3010,0
2007-02-06,6520.0,6590.0,2480.0,8.05,-2040,1970,0
2007-02-07,6590.0,6630.0,5020.0,8.1,-1650,1610,0
2007-02-08,6630.0,6540.0,7980.0,7.99,3250,-3930,580
2007-02-09,6490.0,6590.0,2680.0,8.05,-1890,1790,-150
2007-02-12,6520.0,6480.0,3470.0,7.91,1010,-710,-200
2007-02-13,6540.0,6530.0,4250.0,7.98,-910,1070,-110
2007-02-14,6540.0,6740.0,14620.0,8.23,-10230,10200,-120
2007-02-15,6740.0,6700.0,24970.0,8.18,-15760,15760,0
2007-02-16,6780.0,6390.0,24750.0,7.81,21940,-21890,0
2007-02-20,6390.0,6400.0,2620.0,7.82,550,-550,0
2007-02-21,6400.0,6460.0,2880.0,7.89,320,-280,0
2007-02-22,6470.0,6360.0,8426.0,7.77,1965,-3175,0
2007-02-23,6400.0,6350.0,8390.0,7.76,4320,-5880,0
2007-02-26,6420.0,6300.0,15681.0,7.7,4300,-4300,0
2007-02-27,6300.0,6310.0,2572.0,7.71,1402,-1352,0
2007-02-28,6270.0,6120.0,8640.0,7.48,4070,-1350,0
2007-03-02,6120.0,6330.0,3290.0,7.73,90,-50,0
2007-03-05,6320.0,6100.0,9700.0,7.45,8510,-8020,0
2007-03-06,6100.0,5990.0,25580.0,7.32,24670,-24670,0
2007-03-07,5970.0,6010.0,14080.0,7.34,6930,-6930,0
2007-03-08,6010.0,6010.0,3110.0,7.34,1200,120,-1320
2007-03-09,6030.0,6200.0,46840.0,7.57,26380,-1910,-24470
2007-03-12,6280.0,6290.0,23760.0,7.68,4590,-70,-4520
2007-03-13,6300.0,6290.0,7880.0,7.68,5090,-30,-5060
2007-03-14,6180.0,6210.0,4770.0,7.59,30,-30,0
2007-03-15,6280.0,6220.0,17340.0,7.6,8000,-8000,0
2007-03-16,6260.0,6270.0,5164.0,7.66,0,0,0
2007-03-19,6330.0,6330.0,4820.0,7.73,60,-60,0
2007-03-20,6310.0,6380.0,2860.0,7.79,0,0,0
2007-03-21,6460.0,6380.0,15920.0,7.79,6610,-6110,-500
2007-03-22,6420.0,6300.0,8160.0,7.7,10,-10,0
2007-03-23,6320.0,6390.0,8110.0,7.81,-2290,2290,0
2007-03-26,6390.0,6400.0,9080.0,7.82,1700,0,-1700
2007-03-27,6350.0,6400.0,9970.0,7.82,1040,-870,-170
2007-03-28,6410.0,6270.0,11710.0,7.66,2300,-2300,0
2007-03-29,6250.0,6260.0,2730.0,7.65,10,-10,0
2007-03-30,6260.0,6250.0,1801.0,7.63,0,0,0
2007-04-02,6280.0,6620.0,84830.0,5.3,-15710,57800,-42090
2007-04-03,6690.0,6600.0,14573.0,5.28,2320,680,-3000
2007-04-04,6680.0,6580.0,11580.0,5.26,0,0,0
2007-04-05,6650.0,6610.0,8610.0,5.29,0,0,0
2007-04-06,6620.0,6650.0,11210.0,5.32,-3020,-60,3080
2007-04-09,6710.0,6830.0,14930.0,5.46,-4610,2140,2470
2007-04-10,6830.0,6780.0,23763.0,5.42,-4583,-14367,18950
2007-04-11,6860.0,6910.0,25980.0,5.53,9530,-4060,-5470
2007-04-12,6800.0,6930.0,10070.0,5.54,-4650,3310,0
2007-04-13,6860.0,7190.0,28180.0,5.75,-26180,15580,600
2007-04-16,7190.0,7510.0,59291.0,6.01,-6730,13770,0
2007-04-17,7400.0,7480.0,116360.0,5.98,-4140,5730,0
2007-04-18,7480.0,7450.0,10410.0,5.96,-4500,4500,0
2007-04-19,7450.0,7270.0,11131.0,5.82,-420,420,0
2007-04-20,7060.0,7180.0,2600.0,5.74,0,0,0
2007-04-23,7100.0,6850.0,23483.0,5.48,3333,-3333,0
2007-04-24,6850.0,6750.0,11700.0,5.4,460,-5010,0
2007-04-25,6720.0,6750.0,16671.0,5.4,-3460,1460,0
2007-04-26,6780.0,6700.0,5810.0,5.36,-1240,1240,0
2007-04-27,6820.0,6680.0,24350.0,5.34,-560,-7260,2300
2007-04-30,6750.0,6700.0,23420.0,5.36,3880,-18050,5000
2007-05-02,6780.0,6770.0,34740.0,5.42,-19790,1750,7300
2007-05-03,6810.0,7020.0,13610.0,5.62,-5250,1950,0
2007-05-04,6850.0,7050.0,34535.0,5.64,5995,-10265,16330
2007-05-07,7150.0,7070.0,32190.0,5.66,-15970,-900,22850
2007-05-08,7170.0,7090.0,35681.0,5.67,21570,180,16330
2007-05-09,7090.0,7110.0,64425.0,5.69,44905,-35035,17130
2007-05-10,7110.0,7000.0,25280.0,5.6,11070,-11200,130
2007-05-11,7060.0,7100.0,31560.0,5.68,15680,-15680,0
2007-05-14,7170.0,7060.0,47840.0,5.65,21100,-23660,0
2007-05-15,7100.0,7140.0,10220.0,5.71,-2000,2000,0
2007-05-16,7080.0,7140.0,37460.0,5.71,9180,-9420,240
2007-05-17,7120.0,7140.0,23640.0,5.71,0,0,0
2007-05-18,7140.0,7160.0,22395.0,5.73,-1770,-2000,1410
2007-05-21,7180.0,7390.0,31640.0,5.91,-9120,15640,0
2007-05-22,7490.0,7650.0,36740.0,6.12,-5710,15550,0
2007-05-23,7800.0,7990.0,66270.0,6.39,-12970,5860,13350
2007-05-25,8000.0,7940.0,31680.0,6.35,-6320,10610,-3990
2007-05-28,7810.0,7900.0,16160.0,6.32,0,0,0
2007-05-29,7800.0,7940.0,17365.0,6.35,-2595,4595,0
2007-05-30,7940.0,7800.0,11060.0,6.24,-1930,-180,110
2007-05-31,7610.0,8000.0,30970.0,6.4,-12340,13450,-1110
2007-06-01,8000.0,7960.0,27390.0,6.37,-7470,1570,5900
2007-06-04,7960.0,8080.0,30740.0,6.46,-13730,20360,-6630
2007-06-05,8090.0,8300.0,102160.0,6.64,9060,-10,-9050
2007-06-07,8040.0,8230.0,42610.0,6.58,6290,-5010,-1280
2007-06-08,8240.0,8110.0,22740.0,6.49,-8080,3820,1260
2007-06-11,8290.0,8290.0,30100.0,6.63,-7710,-10350,-180
2007-06-12,8300.0,8290.0,48260.0,6.63,-11860,280,-420
2007-06-13,8270.0,8390.0,19920.0,6.71,-1320,2000,-680
2007-06-14,8440.0,8050.0,13540.0,6.44,1940,1370,-3310
2007-06-15,8100.0,8300.0,59460.0,6.64,-14910,22710,-7680
2007-06-18,8130.0,8410.0,23770.0,6.73,-1980,1790,-310
2007-06-19,8500.0,8430.0,28940.0,6.74,11910,1000,-12910
2007-06-20,8650.0,8370.0,26885.0,6.69,4985,1005,-5990
2007-06-21,8250.0,8540.0,17290.0,6.83,-1940,7830,-5890
2007-06-22,8540.0,8500.0,18910.0,6.8,-2700,3000,-300
2007-06-25,8400.0,8480.0,4070.0,6.78,-1250,1800,-300
2007-06-26,8480.0,8460.0,2000.0,6.77,-410,1110,-700
2007-06-27,8260.0,8380.0,14070.0,6.7,-5500,5510,-10
2007-06-28,8400.0,8300.0,2980.0,6.64,0,0,0
2007-06-29,8300.0,8200.0,1360.0,6.56,-30,30,0
2007-07-02,8070.0,8440.0,52210.0,6.75,-22110,48880,-26770
2007-07-03,8420.0,8550.0,20253.0,6.84,-1046,10236,-1490
2007-07-04,8650.0,8820.0,38890.0,7.05,23300,0,-12300
2007-07-05,9000.0,9000.0,14830.0,7.2,4200,-2000,0
2007-07-06,9000.0,9060.0,6480.0,7.25,-1000,3000,0
2007-07-09,9200.0,9200.0,14370.0,7.36,4260,-20,0
2007-07-10,9380.0,9200.0,6730.0,7.36,820,10,0
2007-07-11,9250.0,9290.0,8440.0,7.43,2420,0,0
2007-07-12,9300.0,9200.0,19420.0,7.36,-5310,-1910,0
2007-07-13,9200.0,10100.0,46330.0,8.08,1310,5280,1940
2007-07-16,10000.0,10200.0,34581.0,8.16,-5970,9900,-1940
2007-07-18,10000.0,9980.0,23335.0,7.98,-3575,1195,2000
2007-07-19,9630.0,9800.0,18750.0,7.84,-7970,510,8000
2007-07-20,9930.0,10000.0,12290.0,8.0,2850,950,0
2007-07-23,10000.0,9990.0,7950.0,7.99,-1880,1880,0
2007-07-24,9900.0,9700.0,20990.0,7.76,-360,10330,0
2007-07-25,9490.0,9780.0,20562.0,7.82,-6452,4682,0
2007-07-26,9800.0,9800.0,20657.0,7.84,3910,5580,410
2007-07-27,9800.0,9600.0,25058.0,7.68,-10058,2808,0
2007-07-30,9450.0,9470.0,11140.0,7.57,2890,1080,-400
2007-07-31,9400.0,9450.0,34152.0,7.56,-1410,1500,2160
2007-08-01,9400.0,9340.0,10420.0,7.47,-6440,160,1380
2007-08-02,9250.0,9440.0,11447.0,7.55,-6127,-113,3140
2007-08-03,9410.0,9450.0,5013.0,7.56,-870,2630,-1960
2007-08-06,9280.0,9490.0,10300.0,7.59,-3740,4190,-650
2007-08-07,9670.0,9590.0,10132.0,7.67,-8840,8760,-120
2007-08-08,9690.0,9330.0,48040.0,7.46,3100,-36130,33030
2007-08-09,9350.0,9440.0,39850.0,7.55,-3970,-28610,25760
2007-08-10,9350.0,9050.0,44210.0,7.24,-10080,-24150,34680
2007-08-13,9300.0,9300.0,39380.0,7.44,-1220,-28990,20000
2007-08-14,9450.0,9300.0,30820.0,7.44,-8130,-21870,30000
2007-08-16,9000.0,8670.0,16610.0,6.93,-6410,610,1330
2007-08-17,8850.0,8410.0,34530.0,6.73,-15360,-16270,31480
2007-08-20,8600.0,8620.0,6140.0,6.89,4220,-1840,-2380
2007-08-21,8630.0,8760.0,6380.0,7.01,-2520,2550,-30
2007-08-22,8660.0,8450.0,34970.0,6.76,8930,-21160,6000
2007-08-23,8570.0,8630.0,54300.0,6.9,-10160,-39580,49740
2007-08-24,8720.0,8640.0,3650.0,6.91,490,-1110,620
2007-08-27,8730.0,8780.0,7770.0,7.02,-320,520,1300
2007-08-28,8700.0,8670.0,10680.0,6.93,-7790,3270,4520
2007-08-29,8660.0,9030.0,16150.0,7.22,-6760,1570,5190
2007-08-30,9380.0,9150.0,15140.0,7.32,2920,-3870,910
2007-08-31,9480.0,9570.0,20400.0,7.65,-14500,12050,2340
2007-09-03,9880.0,9700.0,5090.0,7.76,-240,-940,930
2007-09-04,9690.0,9650.0,12600.0,7.72,-6480,10430,-4210
2007-09-05,9330.0,9600.0,1450.0,7.68,200,-270,70
2007-09-06,9110.0,9700.0,7322.0,7.76,-5340,5080,-560
2007-09-07,9790.0,9740.0,9800.0,7.79,-7870,2870,5000
2007-09-10,9600.0,9450.0,21460.0,7.56,-14890,5350,9540
2007-09-11,9790.0,9590.0,9610.0,7.67,-6600,430,6170
2007-09-12,9900.0,9350.0,13170.0,7.48,2080,-6700,4620
2007-09-13,9230.0,9680.0,21250.0,7.74,1760,-4880,2680
2007-09-14,9670.0,9350.0,8733.0,7.48,-2177,-1693,3870
2007-09-17,9390.0,9390.0,7197.0,7.51,-3420,890,2300
2007-09-18,9380.0,9590.0,2740.0,7.67,-2300,1420,880
2007-09-19,9670.0,9630.0,4860.0,7.7,-3220,870,2330
2007-09-20,9900.0,9440.0,5970.0,7.55,-4060,2790,1110
2007-09-21,9440.0,9760.0,3970.0,7.81,-2376,1530,846
2007-09-27,9800.0,10000.0,22600.0,8.0,-10270,7450,2680
2007-09-28,10500.0,10200.0,7226.0,8.16,-3240,3530,-290
2007-10-01,10400.0,10500.0,13070.0,8.4,-3460,1060,2400
2007-10-02,10700.0,10800.0,11440.0,8.64,-2060,-1590,3810
2007-10-04,10700.0,11000.0,9124.0,8.8,-5030,-970,6000
2007-10-05,10500.0,10550.0,19340.0,8.44,1690,-4480,1590
2007-10-08,10650.0,10300.0,2037.0,8.24,191,-291,100
2007-10-09,10250.0,10300.0,33820.0,8.24,-5090,6770,-1680
2007-10-10,9690.0,10500.0,9981.0,8.4,-8095,5985,2110
2007-10-11,10000.0,10200.0,9680.0,8.16,2750,-4070,1320
2007-10-12,9970.0,9950.0,7304.0,7.96,5180,-1170,0
2007-10-15,9720.0,9610.0,5571.0,7.69,1515,-1515,0
2007-10-16,9500.0,9260.0,3530.0,7.41,220,50,0
2007-10-17,9020.0,8920.0,3910.0,7.13,970,-970,0
2007-10-18,8750.0,8930.0,2410.0,7.14,320,440,-740
2007-10-19,8850.0,9370.0,4230.0,7.49,2480,-1500,-980
2007-10-22,9580.0,9190.0,12250.0,7.35,4300,-3880,-420
