Symbol,현대제철_시가(원),현대제철_종가(원),현대제철_거래량(주),현대제철_PER(IFRS-연결),현대제철_순매수수량(개인)(주),현대제철_순매수수량(기관계)(주),현대제철_순매수수량(외국인계)(주)
2005-06-28,14200.0,14150.0,207830.0,2.79,9370,11960,-26790
2005-06-29,14350.0,14000.0,409730.0,2.76,37060,18280,-42260
2005-06-30,13900.0,14150.0,361411.0,2.79,-159830,64990,55010
2005-07-01,14250.0,14550.0,463457.0,2.87,-147711,54841,90880
2005-07-04,14550.0,14600.0,267290.0,2.88,-47190,17010,-25620
2005-07-05,14550.0,14600.0,584120.0,2.88,9690,-110540,26370
2005-07-06,14750.0,15150.0,636901.0,2.99,13870,1510,-23260
2005-07-07,15000.0,14850.0,346972.0,2.93,32310,58980,-117540
2005-07-08,14850.0,14650.0,381245.0,2.89,-73990,-24450,70390
2005-07-11,14650.0,14850.0,458455.0,2.93,37384,63696,-114270
2005-07-12,15050.0,15400.0,640070.0,3.04,-179340,-61330,260520
2005-07-13,15600.0,15600.0,388209.0,3.08,-102160,25810,83890
2005-07-14,15850.0,16000.0,597086.0,3.15,-227830,-30090,267680
2005-07-15,15850.0,15800.0,381443.0,3.12,-29808,-25672,67640
2005-07-18,15750.0,15700.0,238107.0,3.1,-21493,17413,4130
2005-07-19,15800.0,15950.0,527522.0,3.14,-24430,4070,27060
2005-07-20,16050.0,15900.0,516164.0,3.13,-90360,-20010,73360
2005-07-21,16200.0,15950.0,304060.0,3.14,-67450,69020,-3020
2005-07-22,15800.0,16000.0,330801.0,3.15,-196330,59510,-2710
2005-07-25,15700.0,16000.0,206612.0,3.15,-41870,38830,-7480
2005-07-26,15750.0,15750.0,258094.0,3.11,-8630,-46360,-9730
2005-07-27,15750.0,16200.0,563802.0,3.19,-196752,221350,-41430
2005-07-28,16300.0,16550.0,439846.0,3.26,-73490,100110,-20080
2005-07-29,16800.0,17500.0,1446775.0,3.45,-569780,309160,-10080
2005-08-01,17500.0,17300.0,512360.0,3.41,-88659,91299,-124080
2005-08-02,17350.0,18100.0,1434998.0,3.57,-47000,211660,-692580
2005-08-03,18800.0,18800.0,1578541.0,3.71,-332120,645060,-411860
2005-08-04,19000.0,19100.0,896806.0,3.77,-57748,280578,-211490
2005-08-05,18800.0,18300.0,411750.0,3.61,-187797,178427,-17330
2005-08-08,17800.0,18700.0,379547.0,3.69,-89193,93333,-37120
2005-08-09,18700.0,20400.0,1562814.0,4.02,-531797,568987,-366700
2005-08-10,20600.0,20450.0,902058.0,4.03,-93560,179359,-75100
2005-08-11,20400.0,21150.0,499546.0,4.17,-101478,39154,10950
2005-08-12,21200.0,21050.0,981915.0,4.15,31120,298520,-332280
2005-08-16,21100.0,20100.0,665101.0,3.96,43849,105041,-164890
2005-08-17,19500.0,19550.0,890710.0,3.85,66364,252446,-361050
2005-08-18,19650.0,18650.0,774042.0,3.68,134920,44920,-139430
2005-08-19,18400.0,18350.0,1165729.0,3.62,230330,25650,-314340
2005-08-22,18300.0,18950.0,682473.0,3.74,9489,163315,-187680
2005-08-23,19100.0,19650.0,924510.0,3.87,-62056,300936,-235100
2005-08-24,19550.0,19300.0,1132950.0,3.81,-84082,280482,-361270
2005-08-25,19000.0,19600.0,947801.0,3.86,-72730,554610,-578070
2005-08-26,19500.0,19600.0,790045.0,3.86,-92690,344750,-306950
2005-08-29,18800.0,18850.0,594388.0,3.72,5726,91324,-166080
2005-08-30,19200.0,19600.0,588359.0,3.86,-125438,209808,-217060
2005-08-31,19550.0,20800.0,976066.0,4.1,-201521,227991,-106410
2005-09-01,20850.0,20800.0,996755.0,4.1,-178840,142840,-37980
2005-09-02,21000.0,22000.0,934593.0,4.34,-310606,285614,25872
2005-09-05,22350.0,22800.0,710948.0,4.5,25046,148764,-196280
2005-09-06,23350.0,23350.0,566970.0,4.6,-153223,108413,69290
2005-09-07,23350.0,24650.0,1332108.0,4.86,-85549,246969,-99320
2005-09-08,25400.0,24900.0,1391454.0,4.91,163800,-361410,280130
2005-09-09,24550.0,23900.0,1040727.0,4.71,414382,-282862,41670
2005-09-12,24200.0,24000.0,948420.0,4.73,29671,5541,-146412
2005-09-13,23700.0,23050.0,409641.0,4.54,-34412,20522,20770
2005-09-14,22900.0,25950.0,1533335.0,5.12,1680,-73290,92590
2005-09-15,26700.0,27200.0,2678142.0,5.36,376377,-477837,260080
2005-09-16,27650.0,27500.0,1208451.0,5.42,170615,-270455,53180
2005-09-20,28400.0,29000.0,1400686.0,5.72,87301,-147841,38890
2005-09-21,28700.0,29150.0,949519.0,5.75,130840,-217550,104650
2005-09-22,29150.0,28500.0,1561977.0,5.62,265912,-273112,89990
2005-09-23,27900.0,28000.0,1209701.0,5.52,-101158,-14912,105800
2005-09-26,27800.0,28000.0,1496772.0,5.52,252690,-69870,-245070
2005-09-27,28000.0,27400.0,999728.0,5.4,106090,-46740,-46840
2005-09-28,27300.0,28200.0,1970175.0,5.56,175581,-166536,-770
2005-09-29,28000.0,27000.0,1148841.0,5.32,139592,-39867,24080
2005-09-30,27100.0,27000.0,779320.0,5.32,-224872,189512,49130
2005-10-04,27100.0,28500.0,1168170.0,5.62,-246670,352230,-51890
2005-10-05,28250.0,27600.0,724931.0,5.44,58378,26072,-109680
2005-10-06,26900.0,25650.0,1548448.0,5.06,646778,-144548,-537680
2005-10-07,25200.0,24900.0,1413830.0,4.91,41166,226379,-347985
2005-10-10,24750.0,25100.0,709586.0,4.95,39860,54000,-101040
2005-10-11,24850.0,24900.0,939742.0,4.91,194837,133663,-286150
2005-10-12,25050.0,24700.0,1488883.0,4.87,460327,-149217,-260430
2005-10-13,24900.0,23650.0,1417215.0,4.66,651472,-236482,-405020
2005-10-14,23900.0,23300.0,1236180.0,4.59,302596,46866,-309502
2005-10-17,23200.0,23000.0,1092617.0,4.53,125907,10620,-107680
2005-10-18,23100.0,23750.0,1194467.0,4.68,-183900,180050,-2600
2005-10-19,23450.0,22450.0,1217891.0,4.43,157510,39530,-213430
2005-10-20,22800.0,22000.0,1411884.0,4.34,163629,63741,-244370
2005-10-21,21500.0,22050.0,1318760.0,4.35,73873,176397,-227160
2005-10-24,22600.0,23700.0,1815230.0,4.67,-183441,224821,-7330
2005-10-25,24100.0,23850.0,885048.0,4.7,-143880,98360,31270
2005-10-26,24100.0,23700.0,765602.0,4.67,-37150,-88360,132190
2005-10-27,23550.0,23550.0,668886.0,4.64,-119970,155910,-45980
2005-10-28,23000.0,22300.0,621464.0,4.4,24459,-55569,49390
2005-10-31,22650.0,23200.0,865828.0,4.57,1340,-81430,54430
2005-11-01,23200.0,24500.0,1131466.0,4.83,-199436,142056,80320
2005-11-02,24900.0,24750.0,909849.0,4.88,12525,51595,-86590
2005-11-03,24950.0,25300.0,1194453.0,4.99,-345168,307958,1490
2005-11-04,25150.0,24350.0,856797.0,4.8,110610,-5300,-153420
2005-11-07,24300.0,24950.0,794022.0,4.92,-11420,144400,-184710
2005-11-08,24800.0,24450.0,788099.0,4.82,119390,-66560,-138310
2005-11-09,24050.0,24350.0,496597.0,4.8,-37070,-14160,-40620
2005-11-10,24000.0,23200.0,2148524.0,4.57,918410,-49160,-993420
2005-11-11,23400.0,23600.0,1416795.0,4.65,171334,-76467,-145360
2005-11-14,23900.0,23700.0,1321214.0,4.67,-165640,-5240,-21160
2005-11-15,23500.0,23300.0,757250.0,4.59,-58978,-63712,26910
2005-11-16,23000.0,22500.0,1691712.0,4.44,793308,-675768,-139360
2005-11-17,22500.0,22400.0,1039810.0,4.42,296921,-241941,-31640
2005-11-18,22500.0,21850.0,1523970.0,4.31,366150,-76430,-268210
2005-11-21,21650.0,22050.0,841074.0,4.35,11619,-26719,22730
2005-11-22,22200.0,21900.0,938736.0,4.32,-76067,63847,-140520
2005-11-23,21700.0,21600.0,1916441.0,4.26,198398,-126838,-77790
2005-11-24,21700.0,22000.0,1710564.0,4.34,-75696,111256,-85790
2005-11-25,22050.0,22550.0,1720775.0,4.45,-293185,66125,216120
2005-11-28,22800.0,22400.0,854536.0,4.42,32816,-37596,4460
2005-11-29,22050.0,21450.0,950939.0,4.23,276070,-232710,-36930
2005-11-30,21450.0,22100.0,1034840.0,4.36,-179630,50480,140900
2005-12-01,22150.0,21800.0,885387.0,4.3,-79462,128782,-26640
2005-12-02,22000.0,21900.0,839623.0,4.32,-10215,-117445,36050
2005-12-05,21650.0,21800.0,708831.0,4.3,-36137,-72393,77770
2005-12-06,21600.0,21100.0,1758792.0,4.16,827735,-704695,-85480
2005-12-07,20950.0,21700.0,1491399.0,4.28,-255964,-43286,278770
2005-12-08,21700.0,21600.0,913245.0,4.26,-153780,115260,16920
2005-12-09,21350.0,23750.0,3429019.0,4.68,-580926,304256,288900
2005-12-12,23900.0,24300.0,2138523.0,4.79,-234717,-75575,342394
2005-12-13,24300.0,24000.0,1171646.0,4.73,-76635,-43225,29530
2005-12-14,24000.0,23150.0,2018345.0,4.56,468060,-558020,142280
2005-12-15,23300.0,23600.0,1429829.0,4.65,282210,-71630,-124710
2005-12-16,23300.0,22600.0,1089055.0,4.46,142440,-173940,19960
2005-12-19,22200.0,22800.0,1009085.0,4.5,-54870,-1430,-12550
2005-12-20,22600.0,21900.0,1386035.0,4.32,-60193,-31337,-5710
2005-12-21,21700.0,21550.0,1194086.0,4.25,254330,-354200,45660
2005-12-22,21650.0,20400.0,2156809.0,4.02,790089,-870549,31560
2005-12-23,20400.0,19700.0,2149976.0,3.88,651352,-545522,158240
2005-12-26,19750.0,20000.0,1296279.0,3.94,-428,-190102,187480
2005-12-27,20100.0,20600.0,1719829.0,4.06,-74038,-108782,131090
2005-12-28,20300.0,20250.0,703057.0,3.99,-11494,-66541,81110
2005-12-29,20500.0,20950.0,1210303.0,4.13,-226051,51801,170890
2006-01-02,21400.0,21350.0,949352.0,1.9,55035,4495,-57900
2006-01-03,21800.0,23400.0,2811856.0,2.08,-748317,1106467,-385920
2006-01-04,23700.0,23500.0,2472145.0,2.09,-590838,678188,-113070
2006-01-05,24050.0,24050.0,2214399.0,2.14,-551146,484026,-109200
2006-01-06,24000.0,24150.0,1069571.0,2.15,-290405,157615,41060
2006-01-09,24600.0,24350.0,1179293.0,2.16,-215840,235120,-95110
2006-01-10,24050.0,22900.0,1280226.0,2.03,19657,146313,-165120
2006-01-11,23200.0,25150.0,2014728.0,2.23,-714735,537595,-41040
2006-01-12,25250.0,25250.0,1440818.0,2.24,-211174,179854,-16410
2006-01-13,25300.0,25250.0,1050760.0,2.24,-93590,99920,-12350
2006-01-16,25550.0,25000.0,1351013.0,2.22,-47595,52755,-76290
2006-01-17,25700.0,25500.0,2454698.0,2.27,-254700,237530,-78360
2006-01-18,25850.0,25600.0,2124457.0,2.27,180757,-145437,-30070
2006-01-19,25550.0,24550.0,841481.0,2.18,-35434,37264,-23430
2006-01-20,24100.0,23200.0,1081283.0,2.06,43727,-62137,55310
2006-01-23,22350.0,23000.0,1017016.0,2.04,-475629,448889,11130
2006-01-24,23100.0,24800.0,1196751.0,2.2,-193112,84682,90950
2006-01-25,26000.0,27800.0,2227959.0,2.47,-577180,67200,500720
2006-01-26,27800.0,27500.0,1454424.0,2.44,110991,-150121,44580
2006-01-27,28000.0,27400.0,1411104.0,2.43,17011,40099,-71140
2006-01-31,28300.0,27500.0,1765895.0,2.44,-37939,61869,-52530
2006-02-01,27350.0,26250.0,1665628.0,2.33,90752,-119212,92450
2006-02-02,26600.0,25900.0,1199658.0,2.3,82667,41293,-112160
2006-02-03,25150.0,24350.0,1160364.0,2.16,181855,-171445,-31230
2006-02-06,24000.0,26400.0,1468250.0,2.35,-252886,264276,-41900
2006-02-07,26200.0,26100.0,1070925.0,2.32,-97500,279890,-248240
2006-02-08,25900.0,25400.0,952757.0,2.26,-189112,-147298,358730
2006-02-09,26000.0,25500.0,820169.0,2.27,175795,5925,-150770
2006-02-10,25450.0,25950.0,686663.0,2.31,-47539,80719,-22500
2006-02-13,25950.0,24500.0,865989.0,2.18,438018,-330878,-107170
2006-02-14,24400.0,25050.0,640307.0,2.23,-79480,78090,-47450
2006-02-15,25400.0,24050.0,723150.0,2.14,-54170,85810,-50880
2006-02-16,24050.0,24750.0,498988.0,2.2,-156625,89935,54880
2006-02-17,24750.0,24700.0,670580.0,2.19,4792,179488,-244090
2006-02-20,24500.0,26050.0,1070865.0,2.31,-213140,287580,-160860
2006-02-21,26400.0,27500.0,1321036.0,2.44,-607440,432930,20250
2006-02-22,27800.0,27750.0,772757.0,2.47,-71527,-12783,61300
2006-02-23,27900.0,28100.0,874520.0,2.5,-274180,391330,-88400
2006-02-24,28050.0,29800.0,1540032.0,2.65,-684043,505763,249230
2006-02-27,29800.0,29150.0,967414.0,2.59,282840,-139180,-128240
2006-02-28,29100.0,28800.0,1296150.0,2.56,126356,-162156,-60890
2006-03-02,28600.0,28100.0,957347.0,2.5,94850,123240,-193170
2006-03-03,27900.0,27350.0,970391.0,2.43,16526,108554,-149600
2006-03-06,27450.0,28350.0,764077.0,2.52,-58262,80222,-64240
2006-03-07,28000.0,28450.0,973370.0,2.53,-84330,139640,-102580
2006-03-08,28200.0,28000.0,983494.0,2.49,223542,33918,-107580
2006-03-09,27650.0,27500.0,767955.0,2.44,83030,52270,-119360
2006-03-10,27400.0,27700.0,571069.0,2.46,57259,-17119,-35130
2006-03-13,28300.0,28600.0,763935.0,2.54,-34145,132135,-127320
2006-03-14,28600.0,27700.0,847607.0,2.46,244589,8954,-206650
2006-03-15,28000.0,26550.0,1954166.0,2.36,899407,-674001,-66030
2006-03-16,26550.0,26750.0,1071566.0,2.38,10724,121240,-88014
2006-03-17,26950.0,27000.0,707801.0,2.4,-32870,95240,-48550
2006-03-20,27000.0,26650.0,508464.0,2.37,94270,6060,-73330
2006-03-21,26550.0,26750.0,407085.0,2.38,20622,-10412,6340
2006-03-22,26550.0,25900.0,579772.0,2.3,100099,-91719,-1640
2006-03-23,26150.0,26700.0,849911.0,2.37,-372804,379114,-3310
2006-03-24,26700.0,27200.0,901657.0,2.42,-83669,137119,-54150
2006-03-27,26600.0,26400.0,905183.0,2.35,-24324,-75536,94220
2006-03-28,26600.0,27700.0,1006455.0,2.46,-262052,417862,-254360
2006-03-29,27500.0,28200.0,649920.0,2.51,-233817,162297,61420
2006-03-30,28450.0,28600.0,570707.0,2.54,-217175,274525,-59890
2006-03-31,29000.0,28950.0,946033.0,2.57,-230104,-225256,590020
2006-04-03,29000.0,28800.0,860766.0,2.56,-43123,-285847,403830
2006-04-04,29000.0,29050.0,1034135.0,2.58,-139129,-11621,281930
2006-04-05,29300.0,29450.0,690417.0,2.62,-224203,98989,116924
2006-04-06,29500.0,29550.0,539303.0,2.63,-241571,127351,121120
2006-04-07,29550.0,29100.0,481715.0,2.59,29594,34526,-69840
2006-04-10,29000.0,29800.0,294691.0,2.65,-138670,51900,72950
2006-04-11,30000.0,31600.0,1331114.0,2.81,-380954,370667,-66400
2006-04-12,31650.0,32750.0,1037603.0,2.91,-134398,158208,4130
2006-04-13,32900.0,33500.0,622376.0,2.98,-111953,187970,-65850
2006-04-14,34150.0,34200.0,1166411.0,3.04,52016,-161286,112170
2006-04-17,35000.0,33950.0,790757.0,3.02,220690,-78040,-114540
2006-04-18,33950.0,34550.0,1295878.0,3.07,194605,-5465,-202470
2006-04-19,35100.0,35150.0,640385.0,3.12,58245,-67125,15460
2006-04-20,35500.0,36200.0,1191915.0,3.22,86948,-156258,56080
2006-04-21,36650.0,37900.0,956629.0,3.37,167738,-250868,132050
2006-04-24,38200.0,37900.0,839352.0,3.37,217276,-39270,-185386
2006-04-25,38000.0,40300.0,1110655.0,3.58,206215,20715,-235400
2006-04-26,40900.0,40350.0,1412694.0,3.59,381299,57277,-451620
2006-04-27,40500.0,38500.0,1343433.0,3.42,164936,6554,-164190
2006-04-28,37500.0,36450.0,2061423.0,3.24,279497,-343647,72980
2006-05-02,35500.0,37650.0,1607690.0,3.35,-149999,442756,-332090
2006-05-03,37300.0,36800.0,862844.0,3.27,-53616,208796,-213950
2006-05-04,36500.0,37000.0,609892.0,3.29,41296,84254,-134690
2006-05-08,37500.0,37100.0,1007685.0,3.3,98253,545037,-659740
2006-05-09,37200.0,38200.0,1335776.0,3.39,42563,291977,-357020
2006-05-10,38200.0,38800.0,754357.0,3.45,53764,122836,-172170
2006-05-11,38500.0,39450.0,819409.0,3.51,-37563,228263,-207390
2006-05-12,38800.0,38850.0,442245.0,3.45,91639,-58519,-25910
2006-05-15,38000.0,37600.0,550371.0,3.34,14228,-6198,-10520
2006-05-16,36650.0,35650.0,1301796.0,3.17,46730,-110720,93730
2006-05-17,35700.0,35750.0,395595.0,3.18,14149,14581,-23620
2006-05-18,34750.0,34500.0,781592.0,3.07,-794,-122306,206910
2006-05-19,33900.0,34500.0,625617.0,3.07,13953,76637,-56170
2006-05-22,35000.0,34300.0,494635.0,3.05,-44700,56620,-13800
2006-05-23,33500.0,33650.0,1015459.0,2.99,110528,-153588,117180
2006-05-24,33900.0,34500.0,729904.0,3.07,-133868,271558,-117500
2006-05-25,34600.0,33800.0,329586.0,3.0,-66655,27205,27710
2006-05-26,34500.0,34700.0,652130.0,3.08,8961,180669,-193400
2006-05-29,34800.0,35500.0,602365.0,3.15,-72136,37476,-37320
2006-05-30,35350.0,34300.0,493167.0,3.05,7543,124377,-164900
2006-06-01,34050.0,32700.0,481730.0,2.91,36476,3714,-56820
2006-06-02,33650.0,33300.0,410741.0,2.96,-44572,67682,-15110
2006-06-05,33900.0,33500.0,634497.0,2.98,-67607,333297,-270590
2006-06-07,33300.0,31850.0,693719.0,2.83,-51400,4090,16620
2006-06-08,31250.0,30100.0,751283.0,2.67,57870,31150,-91170
2006-06-09,30500.0,31000.0,619916.0,2.75,-31659,120267,-77850
2006-06-12,30700.0,32500.0,494511.0,2.89,-48910,55560,-5830
2006-06-13,31650.0,32150.0,445107.0,2.86,-5685,-36605,29610
2006-06-14,32000.0,32950.0,416107.0,2.93,-53786,100456,-39670
2006-06-15,33500.0,32900.0,415320.0,2.92,-6645,40915,-36330
2006-06-16,34000.0,34500.0,434438.0,3.07,-70430,147650,-83700
2006-06-19,34300.0,35750.0,422558.0,3.18,-4270,-30100,50830
2006-06-20,35150.0,33750.0,602014.0,3.0,96304,5696,-76310
2006-06-21,33250.0,32600.0,794238.0,2.9,59560,198730,-331870
2006-06-22,33400.0,32800.0,677429.0,2.91,90408,117612,-190770
2006-06-23,32000.0,32150.0,657831.0,2.86,76180,87130,-204460
2006-06-26,32000.0,33000.0,446011.0,2.93,-77621,88611,-22430
2006-06-27,33500.0,33400.0,353324.0,2.97,-29336,135106,-120870
2006-06-28,32500.0,32500.0,460114.0,2.89,164970,102570,-265320
2006-06-29,33150.0,32800.0,645331.0,2.91,35741,176780,-213331
2006-06-30,33700.0,34150.0,677410.0,3.03,-35508,151213,-126375
2006-07-03,34300.0,34450.0,591283.0,3.06,73232,93168,-109090
2006-07-04,34900.0,33700.0,502180.0,2.99,62660,38760,-101280
2006-07-05,32500.0,33200.0,538074.0,2.95,42043,64007,-99870
2006-07-06,33000.0,32450.0,532186.0,2.88,99192,-101382,-3660
2006-07-07,32750.0,32450.0,619963.0,2.88,-27131,129371,-138540
2006-07-10,32000.0,33950.0,473104.0,3.02,-65840,67880,-16900
2006-07-11,33600.0,34200.0,728784.0,3.04,22965,188991,-276510
2006-07-12,34700.0,34200.0,997584.0,3.04,52271,314259,-390810
2006-07-13,33700.0,33600.0,562903.0,2.99,142948,-7649,-182630
2006-07-14,32800.0,33200.0,342676.0,2.95,17801,-77201,60650
2006-07-18,32750.0,32850.0,496831.0,2.92,-2914,-65446,62700
2006-07-19,33300.0,33000.0,612538.0,2.93,-7446,71410,-56740
2006-07-20,33600.0,33700.0,588584.0,2.99,8705,152629,-173600
2006-07-21,33150.0,33650.0,527818.0,2.99,10025,134879,-171960
2006-07-24,33450.0,32900.0,579839.0,2.92,201468,39018,-218300
2006-07-25,33250.0,32700.0,787838.0,2.91,49397,33809,-88510
2006-07-26,32750.0,31600.0,1886236.0,2.81,175437,229103,-353770
2006-07-27,31600.0,31750.0,1100959.0,2.82,178721,133956,-326920
2006-07-28,31700.0,32350.0,793729.0,2.87,-7417,84278,-114031
2006-07-31,32650.0,32700.0,783258.0,2.91,84260,99916,-178133
2006-08-01,32650.0,32500.0,474401.0,2.89,-110068,51946,58370
2006-08-02,32300.0,32150.0,411234.0,2.86,-43261,-24889,74120
2006-08-03,32450.0,32550.0,396122.0,2.89,-38846,33330,26190
2006-08-04,32700.0,34000.0,867129.0,3.02,-184925,102505,77950
2006-08-07,34050.0,34050.0,949344.0,3.03,8582,167974,-153590
2006-08-08,34050.0,34800.0,1379436.0,3.09,-194146,259427,-112770
2006-08-09,34700.0,34700.0,393828.0,3.08,20510,25959,-56400
2006-08-10,34550.0,34300.0,452454.0,3.05,29212,-86889,34300
2006-08-11,34500.0,34700.0,754037.0,3.08,-106483,119603,-47910
2006-08-14,35000.0,34000.0,520951.0,3.02,47410,45956,-120600
2006-08-16,34650.0,35650.0,1747239.0,3.17,-137956,-56404,171630
2006-08-17,36100.0,36550.0,1383804.0,3.25,-158080,180780,-96980
2006-08-18,36550.0,35800.0,670149.0,3.18,102977,100132,-218320
2006-08-21,35500.0,35000.0,595710.0,3.11,-60070,9060,89010
2006-08-22,35000.0,35400.0,469024.0,3.15,9783,157927,-180760
2006-08-23,35500.0,34400.0,575654.0,3.06,162663,44347,-201170
2006-08-24,34400.0,34400.0,664052.0,3.06,121373,-66503,-40630
2006-08-25,34600.0,35000.0,569159.0,3.11,61588,100142,-170050
2006-08-28,35100.0,34750.0,371374.0,3.09,90211,10799,-107120
2006-08-29,35000.0,35150.0,601104.0,3.12,25674,69976,-56510
2006-08-30,35250.0,34750.0,477182.0,3.09,156437,-48414,-103900
2006-08-31,34900.0,34250.0,1012821.0,3.04,402682,-145323,-102550
2006-09-01,34200.0,34000.0,757887.0,3.02,285783,-183991,20500
2006-09-04,34250.0,33500.0,1299290.0,2.98,519893,-292802,-200080
2006-09-05,33600.0,34000.0,1205812.0,3.02,-12381,47871,-128460
2006-09-06,34250.0,34000.0,887850.0,3.02,-153953,116263,6740
2006-09-07,33800.0,33800.0,420987.0,3.0,2747,2523,-22290
2006-09-08,33700.0,33300.0,2158333.0,2.96,468117,-856017,293460
2006-09-11,33300.0,32750.0,790653.0,2.91,12586,-47282,61520
2006-09-12,32500.0,31900.0,1385556.0,2.83,224735,-312010,127975
2006-09-13,32100.0,31600.0,1080743.0,2.81,75325,-299445,258580
2006-09-14,31650.0,32600.0,1151860.0,2.9,-140720,282020,-164190
2006-09-15,32300.0,32900.0,737261.0,2.92,-153612,163348,-37380
2006-09-18,33000.0,32950.0,899514.0,2.93,-77528,35428,38960
2006-09-19,32800.0,32300.0,559091.0,2.87,237010,-98740,-73470
2006-09-20,32000.0,31800.0,730265.0,2.83,136453,-304163,177570
2006-09-21,31950.0,32050.0,606411.0,2.85,51663,-88693,51720
2006-09-22,31500.0,32050.0,7345162.0,2.85,523201,3477999,1012630
2006-09-25,32550.0,32900.0,2011204.0,2.92,544538,-88896,-369642
2006-09-26,33200.0,32700.0,627963.0,2.91,70713,-7783,-57790
2006-09-27,33000.0,33000.0,727933.0,2.93,1527,122900,-133575
2006-09-28,33100.0,33400.0,952810.0,2.97,57341,205929,-269630
2006-09-29,33600.0,32950.0,979640.0,2.93,-50522,-22848,65030
2006-10-02,32950.0,32950.0,596491.0,2.93,-22085,175528,-158580
2006-10-04,32800.0,32300.0,762606.0,2.87,-78788,33078,54510
2006-10-09,31900.0,31550.0,1095730.0,2.8,-442201,-160349,628460
2006-10-10,31300.0,31650.0,715122.0,2.81,-74436,149526,-73140
2006-10-11,31400.0,31550.0,561147.0,2.8,-42410,20910,11880
2006-10-12,31600.0,31650.0,646721.0,2.81,223019,-116149,-56950
2006-10-13,32050.0,32200.0,1173903.0,2.86,-1049,-2311,-9900
2006-10-16,32650.0,32250.0,639247.0,2.87,122502,1238,-115500
2006-10-17,32400.0,32550.0,585577.0,2.89,-107780,135470,-35070
2006-10-18,32600.0,32400.0,499823.0,2.88,9773,87157,-131610
2006-10-19,32500.0,32400.0,760118.0,2.88,45912,132038,-211140
2006-10-20,32650.0,33300.0,1149701.0,2.96,-12090,211670,-216840
2006-10-23,33750.0,33700.0,872868.0,2.99,21462,124001,-164250
2006-10-24,34100.0,34050.0,793266.0,3.03,7396,52850,-28060
2006-10-25,34300.0,34800.0,1380222.0,3.09,-314627,371724,-148040
2006-10-26,35000.0,34850.0,559982.0,3.1,-91362,-38028,92390
2006-10-27,35100.0,33800.0,1248970.0,3.0,-15578,96745,-102070
2006-10-30,33800.0,33000.0,827078.0,2.93,64968,-33919,32765
2006-10-31,33150.0,33450.0,535465.0,2.97,15862,-14542,-16880
2006-11-01,33550.0,33650.0,760110.0,2.99,80428,22213,-77310
2006-11-02,33750.0,33500.0,1051499.0,2.98,189593,-221924,17774
2006-11-03,33300.0,33150.0,897171.0,2.95,200672,-55800,-119687
2006-11-06,33150.0,32950.0,1062487.0,2.93,-58473,79803,56340
2006-11-07,33150.0,32600.0,863756.0,2.9,180516,-141296,-33340
2006-11-08,32800.0,32800.0,709533.0,2.91,-54809,-26991,76800
