Symbol,삼성중공업_시가(원),삼성중공업_종가(원),삼성중공업_거래량(주),삼성중공업_PER(IFRS-연결),삼성중공업_순매수수량(개인)(주),삼성중공업_순매수수량(기관계)(주),삼성중공업_순매수수량(외국인계)(주)
2001-10-23,3910.0,3800.0,3963330.0,,288140,28750,-566570
2001-10-24,3760.0,3770.0,3000340.0,,769410,-153330,-720410
2001-10-25,3730.0,3690.0,2568700.0,,551640,70670,-737680
2001-10-26,3660.0,3650.0,1429210.0,,-78670,-1910,0
2001-10-29,3635.0,3705.0,2992840.0,,514870,-658490,157070
2001-10-30,3650.0,3655.0,1432920.0,,-400320,46650,362720
2001-10-31,3650.0,3660.0,1248800.0,,261150,-265100,-5600
2001-11-01,3670.0,3720.0,3769460.0,,22640,-528300,440460
2001-11-02,3725.0,3740.0,2041960.0,,96990,31130,-93920
2001-11-05,3740.0,3760.0,1560780.0,,31740,-17320,-41050
2001-11-06,3785.0,3770.0,2452690.0,,269660,-203070,-18640
2001-11-07,3780.0,3740.0,1240080.0,,-123470,-42680,63970
2001-11-08,3720.0,3825.0,3774690.0,,-59550,-71620,49460
2001-11-09,3820.0,3795.0,2405380.0,,733340,-239130,-552560
2001-11-12,3820.0,3970.0,4519220.0,,213260,-311450,-50180
2001-11-13,3940.0,3980.0,3720810.0,,56940,-112350,-7110
2001-11-14,4100.0,4030.0,9339480.0,,1801150,-1700980,-31060
2001-11-15,4030.0,4025.0,2990590.0,,44960,-155570,29460
2001-11-16,4000.0,4010.0,2399490.0,,269090,-135370,-122620
2001-11-19,4040.0,4150.0,6073620.0,,85730,-314790,392270
2001-11-20,4180.0,3985.0,4798030.0,,1657710,-1669490,-37530
2001-11-21,3960.0,3985.0,2758470.0,,63220,-240500,51070
2001-11-22,4000.0,3960.0,2585370.0,,875300,-454350,-317420
2001-11-23,3975.0,4050.0,5334710.0,,301290,-327250,138300
2001-11-26,4130.0,4210.0,10251140.0,,1448630,-786570,1630
2001-11-27,4350.0,4140.0,7238020.0,,679870,-232890,149630
2001-11-28,4060.0,3920.0,5601360.0,,701680,-334640,623300
2001-11-29,3850.0,3890.0,4509490.0,,1163130,152310,-1176570
2001-11-30,3890.0,3900.0,4009330.0,,292800,-206980,-89440
2001-12-03,3900.0,3925.0,3560550.0,,384990,-582750,317080
2001-12-04,3915.0,3885.0,3493280.0,,357600,-15950,-790
2001-12-05,3920.0,4000.0,9372820.0,,1382030,-1123230,490260
2001-12-06,4130.0,3890.0,7857690.0,,1951000,-965770,-717740
2001-12-07,3950.0,3920.0,4344180.0,,1481200,-1140580,-325230
2001-12-10,3920.0,3795.0,4979990.0,,1291240,-1110760,-151560
2001-12-11,3800.0,3780.0,3319650.0,,781400,-498340,-548130
2001-12-12,3800.0,3775.0,3150810.0,,885910,-145540,-430400
2001-12-13,3770.0,3730.0,5097240.0,,1971270,-1818590,229510
2001-12-14,3730.0,3800.0,4132030.0,,806860,-626690,-153710
2001-12-17,3785.0,3705.0,2794830.0,,440550,-792940,238520
2001-12-18,3705.0,3690.0,2474570.0,,183320,-226100,63020
2001-12-19,3700.0,3635.0,2883360.0,,41690,-138070,169820
2001-12-20,3645.0,3735.0,2610710.0,,-125280,-83590,326510
2001-12-21,3690.0,3670.0,2236610.0,,169970,-32980,-121710
2001-12-24,3690.0,3650.0,1787210.0,,144080,-190920,-79240
2001-12-26,3690.0,3730.0,2581930.0,,413450,-379180,49280
2001-12-27,3740.0,3710.0,2017740.0,,257070,56920,-329140
2001-12-28,3720.0,3755.0,2227390.0,,334200,17370,-369130
2002-01-02,3850.0,3800.0,5190122.0,15.31,1424544,-537114,-1429630
2002-01-03,3800.0,3830.0,3994491.0,15.43,270640,-81040,-179830
2002-01-04,3830.0,3840.0,3563173.0,15.47,-926080,978900,-13570
2002-01-07,3920.0,4010.0,6958119.0,16.16,142920,4480,-13350
2002-01-08,4000.0,4015.0,5891885.0,16.18,110932,-177032,105960
2002-01-09,4020.0,4085.0,3949276.0,16.46,312140,-262260,-2000
2002-01-10,4105.0,4185.0,10113298.0,16.86,455000,-83730,87140
2002-01-11,4180.0,4030.0,4755433.0,16.24,95400,135730,-540
2002-01-14,4000.0,4060.0,2212525.0,16.36,-69400,5390,98120
2002-01-15,4030.0,3960.0,2988825.0,15.96,-334610,330,217440
2002-01-16,3970.0,3955.0,1855878.0,15.94,19130,-6440,55730
2002-01-17,3905.0,3870.0,3156928.0,15.59,44438,146109,-278857
2002-01-18,3970.0,3950.0,3096461.0,15.92,83370,19690,7000
2002-01-21,3920.0,4050.0,2115465.0,16.32,-194993,236653,-24240
2002-01-22,4050.0,4000.0,3217649.0,16.12,-237912,-210598,134200
2002-01-23,4000.0,4180.0,7389471.0,16.84,60110,155000,100400
2002-01-24,4280.0,4260.0,9895934.0,17.16,-778420,774800,261820
2002-01-25,4380.0,4725.0,26044795.0,19.04,-303352,425282,410690
2002-01-28,4970.0,4740.0,13951058.0,19.1,-104290,-310790,715950
2002-01-29,4740.0,4730.0,7384860.0,19.06,-265220,323070,-199350
2002-01-30,4510.0,4450.0,5617739.0,17.93,95750,-222290,-660
2002-01-31,4530.0,4530.0,5840120.0,18.26,-119514,97084,87470
2002-02-01,4550.0,4405.0,4968660.0,17.75,-418580,-131100,500500
2002-02-04,4410.0,4350.0,3628225.0,17.53,-1125620,762480,44020
2002-02-05,4280.0,4350.0,4085621.0,17.53,-395632,167370,-9640
2002-02-06,4360.0,4440.0,2993553.0,17.89,-342897,191967,128000
2002-02-07,4440.0,4310.0,5034467.0,17.37,-89093,1213,91730
2002-02-08,4320.0,4405.0,2501663.0,17.75,63440,-64500,67500
2002-02-14,4500.0,4700.0,8581170.0,18.94,195162,187600,-71680
2002-02-15,4645.0,4685.0,5037315.0,18.88,4300,32360,28830
2002-02-18,4750.0,5100.0,16412325.0,20.55,734242,580698,-127020
2002-02-19,5130.0,5080.0,10915986.0,20.47,-11328,86408,67500
2002-02-20,5000.0,5230.0,9719035.0,21.07,-83410,245300,-10270
2002-02-21,5300.0,5250.0,7636531.0,21.16,-489522,59362,589910
2002-02-22,5150.0,5210.0,4611610.0,20.99,-563640,206730,387540
2002-02-25,5200.0,5050.0,5108299.0,20.35,-299020,205570,-16180
2002-02-26,5120.0,5120.0,5829052.0,20.63,-296806,537266,-33890
2002-02-27,5160.0,5190.0,6670100.0,20.92,-221510,-59920,43250
2002-02-28,5190.0,5130.0,6065550.0,20.67,634870,-622450,128610
2002-03-04,5250.0,5080.0,7874102.0,20.47,475706,-624596,46450
2002-03-05,5100.0,4940.0,8379571.0,19.91,1232551,-516556,-385515
2002-03-06,4945.0,4960.0,4199404.0,19.99,-168199,-40461,7520
2002-03-07,4960.0,4835.0,5549971.0,19.48,500440,-200420,-141560
2002-03-08,4840.0,4840.0,3857223.0,19.5,-211399,286579,-166490
2002-03-11,4840.0,4920.0,3379746.0,19.82,-525270,212090,129260
2002-03-12,4920.0,5000.0,3949192.0,20.15,74120,264570,105400
2002-03-13,5020.0,5190.0,7853262.0,20.92,-220900,142360,269250
2002-03-14,5200.0,5270.0,8363214.0,21.24,-686150,526400,332680
2002-03-15,5290.0,5700.0,23614197.0,22.97,-584813,-149267,769440
2002-03-18,5950.0,5750.0,13249661.0,23.17,-415515,-367705,1046500
2002-03-19,5800.0,5850.0,6524945.0,23.57,183720,-230010,109990
2002-03-20,5850.0,5700.0,7243146.0,22.97,357160,-621140,-77430
2002-03-21,5650.0,6100.0,15350042.0,24.58,92580,-646490,584290
2002-03-22,6120.0,6720.0,24253639.0,27.08,-2155329,-339121,2741980
2002-03-25,6880.0,6570.0,14850698.0,26.47,637176,-140486,-522540
2002-03-26,6580.0,6400.0,9111946.0,25.79,1124050,-135790,-1015740
2002-03-27,6500.0,6640.0,7589549.0,26.76,422569,212631,-539900
2002-03-28,6600.0,6450.0,7696752.0,25.99,285745,-346585,128890
2002-03-29,6450.0,6240.0,6482759.0,25.15,580720,-617080,26060
2002-04-01,6300.0,6000.0,6425244.0,24.18,492112,-396242,-49570
2002-04-02,5960.0,6230.0,5786233.0,25.1,-513780,517810,-83840
2002-04-03,6170.0,6300.0,4740412.0,25.39,-99165,-18415,163120
2002-04-04,6300.0,6660.0,12601377.0,26.84,-1360610,308720,1248920
2002-04-08,6750.0,6600.0,5913076.0,26.59,-560192,-77908,676590
2002-04-09,6600.0,6210.0,5886579.0,25.02,797732,-289322,-528410
2002-04-10,6150.0,6020.0,4812313.0,24.26,49700,26660,-128580
2002-04-11,6140.0,6300.0,7213512.0,25.39,-164902,-393140,658900
2002-04-12,6170.0,6150.0,4153276.0,24.78,45332,-51032,-180610
2002-04-15,6150.0,6200.0,3024192.0,24.98,-95044,60566,0
2002-04-16,6150.0,6310.0,4256554.0,25.43,-142430,-94960,242600
2002-04-17,6460.0,6390.0,6784671.0,25.75,-72961,79051,141960
2002-04-18,6390.0,6350.0,3720188.0,25.59,89640,-137830,7990
2002-04-19,6300.0,6540.0,6399244.0,26.35,-1217600,-17580,1336820
2002-04-22,6640.0,6760.0,12198574.0,27.24,-1272340,65810,1289990
2002-04-23,6660.0,6810.0,6820059.0,27.44,-172299,17659,229780
2002-04-24,6810.0,6490.0,8193448.0,26.15,-106360,-106150,70020
2002-04-25,6400.0,5970.0,7914733.0,24.06,-442970,-70750,96430
2002-04-26,5900.0,6000.0,4317032.0,24.18,546730,-296310,-220840
2002-04-29,5610.0,5320.0,5950954.0,21.44,756890,-64840,-497640
2002-04-30,5200.0,5210.0,5079501.0,20.99,405210,-740,-230800
2002-05-02,5460.0,5460.0,4724505.0,22.0,26045,-232545,-72620
2002-05-03,5450.0,5650.0,4251691.0,22.77,-501970,-182610,641830
2002-05-06,5510.0,5510.0,2820647.0,22.2,-245180,-84700,56760
2002-05-07,5360.0,5360.0,2425516.0,21.6,115860,-110360,5500
2002-05-08,5410.0,5400.0,2330185.0,21.76,382080,-123830,-23840
2002-05-09,5540.0,5360.0,3153647.0,21.6,336700,-346370,63910
2002-05-10,5320.0,5240.0,2372383.0,21.12,122920,-137060,-50900
2002-05-13,5150.0,5170.0,1557553.0,20.83,34230,-12480,310
2002-05-14,5230.0,5180.0,2135183.0,20.87,-228610,18980,-16780
2002-05-15,5260.0,5410.0,3210699.0,21.8,-182960,190230,-2180
2002-05-16,5430.0,5280.0,3169218.0,21.28,384370,-316030,-67500
2002-05-17,5380.0,5360.0,2286907.0,21.6,-52740,30550,17540
2002-05-20,5390.0,5400.0,3025273.0,21.76,-59749,-226401,328500
2002-05-21,5350.0,5180.0,2807110.0,20.87,-134930,-253030,385750
2002-05-22,5180.0,5170.0,2475498.0,20.83,129610,-14550,-190670
2002-05-23,5150.0,5020.0,3374993.0,20.23,468527,-573630,81883
2002-05-24,5020.0,4880.0,4742461.0,19.66,606580,-71500,-383490
2002-05-27,4800.0,4495.0,6369171.0,18.11,2029732,-513962,-1359500
2002-05-28,4495.0,4420.0,5055102.0,17.81,1246820,90210,-1350170
2002-05-29,4375.0,4430.0,3704268.0,17.85,417220,-533980,-38500
2002-05-30,4315.0,4280.0,2294306.0,17.25,15490,-18870,3600
2002-05-31,4280.0,4320.0,2438991.0,17.41,110420,-130330,105920
2002-06-03,4300.0,4325.0,1873212.0,17.43,56000,9940,18050
2002-06-04,4220.0,4320.0,1589220.0,17.41,-93250,-48030,144920
2002-06-05,4355.0,4380.0,2558440.0,17.65,-239320,102680,137140
2002-06-07,4320.0,4440.0,3198173.0,17.89,-235316,-397384,637630
2002-06-10,4500.0,4790.0,3541861.0,19.3,-777929,97759,722810
2002-06-11,4780.0,4785.0,2213981.0,19.28,-229000,8930,201550
2002-06-12,4770.0,4910.0,4476810.0,19.79,-373420,-52440,488280
2002-06-14,4910.0,4870.0,2202389.0,19.62,33270,-108360,185550
2002-06-17,4880.0,4700.0,1646130.0,18.94,145300,-124060,-19820
2002-06-18,4770.0,4680.0,1238340.0,18.86,-138760,98770,59180
2002-06-19,4580.0,4455.0,1738847.0,17.95,-75970,-50170,122600
2002-06-20,4400.0,4810.0,3391036.0,19.38,-667326,-50374,688920
2002-06-21,4780.0,4885.0,4462679.0,19.69,-90930,-217330,340050
2002-06-24,4810.0,4820.0,3031820.0,19.42,-442770,156840,307900
2002-06-25,4880.0,4590.0,2355930.0,18.5,-183000,192730,-10710
2002-06-26,4400.0,4185.0,2810013.0,16.86,-136380,159420,-2910
2002-06-27,4250.0,4160.0,3360034.0,16.76,951630,-37810,-951770
2002-06-28,4250.0,4400.0,2587854.0,17.73,-213390,118720,24950
2002-07-02,4150.0,4330.0,2313737.0,17.45,487360,-72780,-406310
2002-07-03,4300.0,4350.0,1760096.0,17.53,151040,-50980,-66830
2002-07-04,4405.0,4500.0,3432004.0,18.13,257210,-67210,-223900
2002-07-05,4500.0,4490.0,3757572.0,18.09,-244280,246800,-2110
2002-07-08,4660.0,4430.0,3488041.0,17.85,198135,-229325,-3120
2002-07-09,4400.0,4500.0,2015668.0,18.13,-337591,287101,23800
2002-07-10,4480.0,4400.0,3206012.0,17.73,777290,-248720,-585720
2002-07-11,4300.0,4270.0,2340610.0,17.21,337590,-123390,-182300
2002-07-12,4320.0,4350.0,1993892.0,17.53,-286858,274808,-35000
2002-07-15,4250.0,4235.0,2293344.0,17.07,433290,50800,-394720
2002-07-16,4200.0,4100.0,3857485.0,16.52,1336760,42590,-1223170
2002-07-18,4150.0,4205.0,7145305.0,16.95,877800,-135200,-744020
2002-07-19,4120.0,4140.0,2714470.0,16.68,315160,-312300,7960
2002-07-22,3980.0,3950.0,2723920.0,15.92,44060,45980,-94710
2002-07-23,3820.0,4070.0,2647735.0,16.4,-149960,157510,-20
2002-07-24,3920.0,3955.0,1292218.0,15.94,136188,-126928,7750
2002-07-25,4095.0,3910.0,3923098.0,15.76,1539820,157470,-1747300
2002-07-26,3910.0,3840.0,2584870.0,15.47,202420,-139060,-7280
2002-07-29,3870.0,3855.0,2230500.0,15.53,93509,-148409,57340
2002-07-30,3950.0,3950.0,2845003.0,15.92,220051,288749,-522260
2002-07-31,3950.0,3955.0,1828670.0,15.94,-132520,2380,44530
2002-08-01,4010.0,3990.0,3304440.0,16.08,-400950,-39580,256080
2002-08-02,3910.0,4005.0,1268340.0,16.14,-89350,104900,-6570
2002-08-05,4030.0,3880.0,1459837.0,15.64,166039,-96619,-27330
2002-08-06,3800.0,3925.0,1302905.0,15.82,-211970,298000,-49490
2002-08-07,3995.0,3995.0,1681761.0,16.1,-130010,52300,122710
2002-08-08,4010.0,3985.0,1195628.0,16.06,250180,-264990,21080
2002-08-09,4050.0,4120.0,3607634.0,16.6,-795310,31520,840600
2002-08-12,4185.0,4170.0,1759690.0,16.8,-241160,203560,117500
2002-08-13,4170.0,4205.0,1806386.0,16.95,-99120,204344,23986
2002-08-14,4150.0,4175.0,1579148.0,16.83,-80980,124950,-53840
2002-08-16,4250.0,4165.0,1889159.0,16.78,-15170,-49830,67790
2002-08-19,4170.0,4165.0,1646128.0,16.78,-160290,930,207390
2002-08-20,4230.0,4215.0,1721340.0,16.98,-516420,498230,-4990
2002-08-21,4200.0,4270.0,1360310.0,17.21,-304960,310130,-30000
2002-08-22,4310.0,4315.0,2830638.0,17.39,-230200,228680,1830
2002-08-23,4320.0,4360.0,1789022.0,17.57,-579150,197820,375430
2002-08-26,4320.0,4395.0,1727865.0,17.71,-440925,341760,102020
2002-08-27,4440.0,4360.0,2005377.0,17.57,89737,-364057,278520
2002-08-28,4320.0,4420.0,1725365.0,17.81,-340047,33717,309790
2002-08-29,4400.0,4475.0,1762882.0,18.03,-304670,-127970,436450
2002-08-30,4475.0,4625.0,2776110.0,18.64,-565210,107610,420640
2002-09-02,4630.0,4740.0,3790695.0,19.1,-416355,-39905,485800
2002-09-03,4740.0,4585.0,2640720.0,18.47,50190,21940,-265020
2002-09-04,4460.0,4425.0,1965668.0,17.83,104099,-148550,-77529
2002-09-05,4470.0,4400.0,1369390.0,17.73,216040,-248910,-6380
2002-09-06,4315.0,4225.0,1957804.0,17.02,298701,-80110,-226451
2002-09-09,4210.0,4145.0,1591714.0,16.7,-219830,11930,207900
2002-09-10,4160.0,4240.0,1366647.0,17.09,-143190,75840,28720
2002-09-11,4230.0,4285.0,927975.0,17.27,-77980,58170,9000
2002-09-12,4250.0,4295.0,1484500.0,17.31,45150,116270,-206020
2002-09-13,4250.0,4315.0,2019476.0,17.39,-262960,-169610,435950
2002-09-16,4330.0,4140.0,1774670.0,16.68,840570,-854880,15120
2002-09-17,4220.0,4255.0,1301595.0,17.15,-204400,103060,92350
2002-09-18,4150.0,4135.0,1257140.0,16.66,382480,-467230,89360
2002-09-19,4125.0,4125.0,908075.0,16.62,-79650,60980,8550
2002-09-23,4090.0,4025.0,1106540.0,16.22,159110,-116130,-14860
2002-09-24,4000.0,4020.0,1072600.0,16.2,23110,-23990,-2600
2002-09-25,3970.0,3905.0,1311395.0,15.73,112780,83040,-199800
2002-09-26,3950.0,3880.0,1168075.0,15.64,249400,36880,-283070
2002-09-27,3890.0,3870.0,864470.0,15.59,31670,84940,-117600
2002-09-30,3750.0,3745.0,938385.0,15.09,14162,-34130,18168
2002-10-01,3700.0,3835.0,878039.0,15.45,-102581,116101,-15370
2002-10-02,3910.0,3760.0,933215.0,15.15,153666,-149301,-3500
2002-10-04,3800.0,3800.0,949191.0,15.31,86030,35990,-122020
2002-10-07,3770.0,3690.0,980796.0,14.87,284981,-294721,13870
2002-10-08,3615.0,3740.0,879440.0,15.07,-265770,262480,27660
2002-10-09,3750.0,3630.0,1133072.0,14.63,286847,-362490,52763
2002-10-10,3560.0,3410.0,2197250.0,13.74,907140,-286500,-474710
2002-10-11,3500.0,3350.0,1425155.0,13.5,444780,-194020,3520
2002-10-14,3430.0,3510.0,1634888.0,14.14,-63720,-44950,111560
2002-10-15,3540.0,3600.0,1301770.0,14.51,-115420,125620,-10200
2002-10-16,3690.0,3550.0,1422411.0,14.3,257921,-177970,-80740
2002-10-17,3520.0,3610.0,1350350.0,14.55,-109660,-69820,103300
2002-10-18,3730.0,3840.0,2586922.0,15.47,-24020,-69720,24220
2002-10-21,3810.0,3720.0,998801.0,14.99,-27610,-19540,47150
2002-10-22,3755.0,3595.0,1168623.0,14.49,18760,-20090,0
2002-10-23,3605.0,3740.0,965390.0,15.07,-251970,238140,110
2002-10-24,3690.0,3665.0,1281532.0,14.77,394660,-388770,0
2002-10-25,3600.0,3665.0,723660.0,14.77,23670,-72040,21640
2002-10-28,3700.0,3765.0,1598853.0,15.17,108110,-4230,-101880
2002-10-29,3740.0,3670.0,1884483.0,14.79,800930,70030,-873580
2002-10-30,3675.0,3610.0,952150.0,14.55,182580,-80730,-104460
2002-10-31,3645.0,3580.0,2437649.0,14.42,-407090,353350,53740
2002-11-01,3590.0,3600.0,910460.0,14.51,-80710,76220,3620
2002-11-04,3630.0,3680.0,1447449.0,14.83,-195670,381500,-205760
2002-11-05,3690.0,3660.0,2636660.0,14.75,226280,-38200,-192040
2002-11-06,3690.0,3695.0,1581123.0,14.89,54290,173940,-248340
2002-11-07,3730.0,3740.0,1670550.0,15.07,-129950,166340,-33220
2002-11-08,3650.0,3700.0,1049227.0,14.91,-161649,155719,8880
2002-11-11,3680.0,3590.0,940190.0,14.47,61960,-88830,20720
2002-11-12,3530.0,3545.0,722868.0,14.29,-47160,44250,3610
2002-11-13,3550.0,3560.0,920967.0,14.35,-1790,56380,-52000
2002-11-14,3530.0,3570.0,685170.0,14.38,-234790,21710,233950
2002-11-15,3650.0,3630.0,842190.0,14.63,-152050,-32670,184720
2002-11-18,3630.0,3585.0,543650.0,14.45,70990,-21540,-52930
2002-11-19,3570.0,3595.0,499230.0,14.49,-74120,74070,-940
2002-11-20,3600.0,3665.0,787100.0,14.77,-215920,167010,67350
2002-11-21,3715.0,4210.0,9972395.0,16.96,-2928058,1904118,326640
2002-11-22,4300.0,4025.0,8591508.0,16.22,-1149933,784723,186400
2002-11-25,4110.0,4235.0,5821137.0,17.07,-566249,340709,211730
2002-11-26,4260.0,4400.0,6039109.0,17.73,-549438,-262642,786420
2002-11-27,4360.0,4620.0,6462010.0,18.62,-1136050,11140,1039980
2002-11-28,4730.0,4450.0,5443898.0,17.93,412520,-227660,-6100
2002-11-29,4520.0,4600.0,3025123.0,18.53,-725210,623060,201540
2002-12-02,4600.0,4590.0,2048460.0,18.5,-18867,-134633,48500
2002-12-03,4530.0,4660.0,2915607.0,18.78,-566313,68473,451630
2002-12-04,4565.0,4385.0,2568900.0,17.67,189520,-104980,-71470
2002-12-05,4360.0,4400.0,1594715.0,17.73,-81370,168910,29570
2002-12-06,4370.0,4340.0,1487248.0,17.49,269780,-118350,1220
2002-12-09,4295.0,4410.0,2424292.0,17.77,-180610,-155480,341350
2002-12-10,4300.0,4400.0,2024435.0,17.73,-368458,215708,101910
2002-12-11,4410.0,4455.0,1595782.0,17.95,-202170,-59050,274680
2002-12-12,4470.0,4730.0,7758625.0,19.06,-408920,146250,259790
2002-12-13,4730.0,4780.0,3901100.0,19.26,-622500,-174740,801990
2002-12-16,4760.0,4670.0,2047566.0,18.82,187240,-88020,-93200
2002-12-17,4700.0,4700.0,2151908.0,18.94,-440360,320730,119600
2002-12-18,4650.0,4695.0,1773428.0,18.92,121690,-125690,2450
2002-12-20,4650.0,4710.0,2231417.0,18.98,-645660,463770,163470
2002-12-23,4685.0,4490.0,2963137.0,18.09,-413910,332670,31030
2002-12-24,4450.0,4345.0,2369808.0,17.51,-369298,405768,-67000
2002-12-26,4265.0,4350.0,1675629.0,17.53,-128087,24147,0
2002-12-27,4150.0,4250.0,1603719.0,17.13,-8810,-21100,-57800
2002-12-30,4070.0,4050.0,1720850.0,16.32,-277900,181340,54370
2003-01-02,4065.0,4200.0,1895776.0,8.65,-6249,-57560,76629
2003-01-03,4310.0,4315.0,2573767.0,8.89,238130,-353040,116460
2003-01-06,4390.0,4380.0,1481990.0,9.02,-363887,364467,12220
2003-01-07,4430.0,4405.0,3731160.0,9.07,-979780,14830,972750
2003-01-08,4410.0,4510.0,2354380.0,9.29,-693650,305720,355360
2003-01-09,4470.0,4400.0,2301158.0,9.06,-71089,407939,-415350
2003-01-10,4490.0,4480.0,4757657.0,9.22,-1745370,788190,858420
2003-01-13,4510.0,4885.0,7223729.0,10.06,-1629860,492770,1147320
2003-01-14,4870.0,4800.0,5885264.0,9.88,-332067,-695573,1045330
2003-01-15,4910.0,4840.0,5949542.0,9.97,-467260,-566880,1319050
2003-01-16,4770.0,4770.0,3668872.0,9.82,-480774,-335236,839370
2003-01-17,4680.0,4520.0,3012940.0,9.31,-30980,-92350,123200
2003-01-20,4405.0,4480.0,2054163.0,9.22,-319120,440930,-114180
2003-01-21,4460.0,4650.0,2077272.0,9.58,-602270,220230,332770
2003-01-22,4550.0,4680.0,2629000.0,9.64,-997430,275450,806860
2003-01-23,4740.0,4700.0,2893482.0,9.68,-681748,245260,442640
2003-01-24,4700.0,4580.0,2710632.0,9.43,-539080,-201390,701490
2003-01-27,4500.0,4445.0,1420150.0,9.15,-13180,-206460,122000
2003-01-28,4365.0,4480.0,1146830.0,9.22,-261770,-1930,214700
2003-01-29,4480.0,4300.0,1634486.0,8.85,302610,-160830,-152370
2003-01-30,4390.0,4590.0,2461652.0,9.45,-861230,143580,746020
2003-02-03,4600.0,4610.0,1541899.0,9.49,-221590,108330,-3710
2003-02-04,4625.0,4690.0,2151280.0,9.66,-715430,611820,-4540
2003-02-05,4620.0,4680.0,1731604.0,9.64,-770300,491430,250400
2003-02-06,4700.0,4525.0,2805166.0,9.32,180810,516920,-624210
2003-02-07,4490.0,4525.0,1092620.0,9.32,-243100,158440,46760
2003-02-10,4480.0,4440.0,744150.0,9.14,-199275,202595,-5300
