Symbol,기업은행_시가(원),기업은행_종가(원),기업은행_거래량(주),기업은행_PER(IFRS-연결),기업은행_순매수수량(개인)(주),기업은행_순매수수량(기관계)(주),기업은행_순매수수량(외국인계)(주)
2003-08-26,5540.0,5490.0,257382.0,3.61,-154250,101250,0
2003-08-27,5490.0,5580.0,363669.0,3.67,-2975,975,0
2003-08-28,5600.0,5580.0,321753.0,3.67,-70828,70828,0
2003-08-29,5620.0,5840.0,621777.0,3.84,-336610,227830,119610
2003-09-01,5950.0,6220.0,1217714.0,4.09,-255699,-31968,179617
2003-09-02,6310.0,6500.0,1293989.0,4.27,-215166,55576,65400
2003-09-03,6690.0,6840.0,1731610.0,4.5,-433114,-166153,462207
2003-09-04,7050.0,6800.0,1122225.0,4.47,-128545,-140755,271300
2003-09-05,6750.0,6500.0,522653.0,4.27,-71469,-17531,96000
2003-09-08,6400.0,6900.0,446736.0,4.54,-231184,79970,149214
2003-09-09,6850.0,6950.0,497766.0,4.57,-109183,69980,18240
2003-09-15,6910.0,6700.0,403176.0,4.41,14958,103810,-119678
2003-09-16,6700.0,6630.0,381929.0,4.36,18130,-44779,27388
2003-09-17,6660.0,6640.0,269272.0,4.37,-14350,-50000,65610
2003-09-18,6570.0,6500.0,268549.0,4.27,-16522,-66000,84610
2003-09-19,6590.0,6400.0,251219.0,4.21,-49260,-10840,58000
2003-09-22,6350.0,6170.0,258132.0,4.06,-103420,24250,71000
2003-09-23,6100.0,6450.0,258131.0,4.24,-85118,40878,44701
2003-09-24,6500.0,6530.0,185646.0,4.29,-23075,-3925,27000
2003-09-25,6290.0,6470.0,285234.0,4.25,-43848,-75520,119368
2003-09-26,6400.0,6270.0,102623.0,4.12,-11595,-9590,21635
2003-09-29,6340.0,6150.0,88174.0,4.04,-20300,300,20000
2003-09-30,6200.0,6230.0,104681.0,4.1,-52370,22000,30370
2003-10-01,6100.0,6250.0,77107.0,4.11,-25636,7736,17900
2003-10-02,6400.0,6260.0,113999.0,4.12,-17989,1631,16358
2003-10-06,6270.0,6300.0,83111.0,4.14,-27750,8000,24750
2003-10-07,6230.0,6490.0,289320.0,4.27,-78215,168605,-70500
2003-10-08,6430.0,6500.0,167763.0,4.27,-88764,53607,36357
2003-10-09,6510.0,6750.0,249531.0,4.44,-105603,109201,-500
2003-10-10,6700.0,7010.0,565274.0,4.61,-301877,259329,18000
2003-10-13,7020.0,7000.0,520115.0,4.6,-116610,197360,-73824
2003-10-14,7030.0,6970.0,443818.0,4.58,5008,42631,-42559
2003-10-15,6970.0,6800.0,268211.0,4.47,38361,-18634,-22359
2003-10-16,6720.0,6730.0,390964.0,4.42,134398,-24440,-108958
2003-10-17,6660.0,6860.0,337080.0,4.51,-71428,-24790,71718
2003-10-20,6870.0,7050.0,495671.0,4.64,-51808,-42601,0
2003-10-21,7100.0,7200.0,639961.0,4.73,-307801,272170,0
2003-10-22,7250.0,7130.0,200291.0,4.69,-59181,-10809,0
2003-10-23,7000.0,7060.0,246951.0,4.64,-149277,154187,0
2003-10-24,7070.0,7090.0,277489.0,4.66,-46970,-3030,0
2003-10-27,7180.0,7200.0,215492.0,4.73,-25954,8322,0
2003-10-28,7250.0,7390.0,355625.0,4.86,-171888,59588,52300
2003-10-29,7460.0,7580.0,584151.0,4.98,-328678,211178,89500
2003-10-30,7600.0,7880.0,428647.0,5.18,-126671,81242,0
2003-10-31,7880.0,8090.0,725004.0,5.32,-186086,58104,37377
2003-11-03,8100.0,8090.0,326281.0,5.32,-85380,92190,5000
2003-11-04,8100.0,8150.0,658668.0,5.36,-131514,151514,0
2003-11-05,8100.0,8100.0,344594.0,5.33,-34224,34124,0
2003-11-06,8100.0,7700.0,306801.0,5.06,-10655,12095,-1000
2003-11-07,7700.0,7970.0,440721.0,5.24,-81661,82121,0
2003-11-10,7970.0,7850.0,123427.0,5.16,-12215,9815,0
2003-11-11,7810.0,7700.0,96439.0,5.06,9688,-6738,0
2003-11-12,7690.0,7930.0,154136.0,5.21,-40569,46589,0
2003-11-13,8140.0,8100.0,351382.0,5.33,69969,-41312,0
2003-11-14,8100.0,8440.0,511725.0,5.55,27397,-10296,37977
2003-11-17,8200.0,8180.0,358585.0,5.38,-26552,25172,0
2003-11-18,8180.0,8260.0,268659.0,5.43,-62194,81194,0
2003-11-19,8060.0,7830.0,297422.0,5.15,16163,-36163,0
2003-11-20,7810.0,7960.0,265785.0,5.23,79174,-79174,0
2003-11-21,7780.0,7950.0,117212.0,5.23,-16452,-10114,27000
2003-11-24,7520.0,7380.0,289457.0,4.85,-17349,16349,0
2003-11-25,7400.0,7480.0,617850.0,4.92,175405,-19305,-143300
2003-11-26,7500.0,7740.0,223770.0,5.09,-34267,-35313,70000
2003-11-27,7980.0,7680.0,164397.0,5.05,-28154,28154,0
2003-11-28,7620.0,7750.0,117455.0,5.1,31944,-13774,-1330
2003-12-01,7780.0,7880.0,139823.0,5.18,12945,-12945,0
2003-12-02,7980.0,7880.0,125212.0,5.18,4024,-24024,0
2003-12-03,7850.0,7810.0,249889.0,5.13,-26377,-8323,-11300
2003-12-04,7780.0,7680.0,228035.0,5.05,39436,-7102,-22600
2003-12-05,7680.0,7600.0,135486.0,5.0,-16640,8960,7700
2003-12-08,7550.0,7370.0,299256.0,4.85,176666,-4277,-165589
2003-12-09,7410.0,7470.0,178511.0,4.91,62988,-51887,-11101
2003-12-10,7390.0,7300.0,389311.0,4.8,150717,-16207,-72010
2003-12-11,7360.0,7550.0,625995.0,4.96,46983,-14723,-20260
2003-12-12,7700.0,7590.0,1245418.0,4.99,115341,-158887,11942
2003-12-15,7700.0,7640.0,624711.0,5.02,197561,-44621,-168940
2003-12-16,7570.0,7400.0,481931.0,4.87,-86320,105642,-64462
2003-12-17,7300.0,7500.0,899210.0,4.93,96243,24307,-123890
2003-12-18,7400.0,7290.0,416787.0,4.79,235233,-180233,-37000
2003-12-19,7350.0,7390.0,546824.0,4.86,47516,-227516,180000
2003-12-22,7400.0,7020.0,1671680.0,4.62,709182,-467772,-249500
2003-12-23,7010.0,6990.0,1361917.0,4.6,196649,-91745,-85428
2003-12-24,6750.0,6700.0,3888433.0,4.56,350960,-627500,236270
2003-12-26,6670.0,6700.0,1427373.0,4.56,300106,16726,-146550
2003-12-29,6600.0,6430.0,1798088.0,4.38,376293,-113243,-264950
2003-12-30,6520.0,6600.0,2590073.0,4.49,284537,582993,-922300
2004-01-02,6680.0,6790.0,2735106.0,12.0,505661,-12931,-488950
2004-01-05,6790.0,6940.0,3260701.0,12.27,-407066,443366,-154870
2004-01-06,7020.0,7290.0,8015364.0,12.89,-1275638,-1426479,2797750
2004-01-07,7350.0,7340.0,4004566.0,12.97,-312523,-230997,414670
2004-01-08,7330.0,7130.0,2068246.0,12.6,303222,-338162,131880
2004-01-09,7200.0,7330.0,3194960.0,12.96,-635890,-412760,901250
2004-01-12,7270.0,7590.0,2963200.0,13.42,-422692,306352,14860
2004-01-13,7610.0,7600.0,3910366.0,13.43,-933592,458442,426070
2004-01-14,7570.0,7490.0,1644610.0,13.24,306285,-132839,-259706
2004-01-15,7470.0,7270.0,1165955.0,12.85,112613,1627,-110200
2004-01-16,7310.0,7250.0,922724.0,12.82,-93592,198686,-115484
2004-01-19,7260.0,7350.0,1188600.0,12.99,-70886,136846,-8620
2004-01-20,7320.0,7400.0,969956.0,13.08,47051,-93301,40050
2004-01-26,7380.0,7510.0,1122771.0,13.27,-184092,137102,31110
2004-01-27,7580.0,7400.0,957522.0,13.08,134912,78128,-169530
2004-01-28,7350.0,7210.0,981293.0,12.74,376586,-363536,-23000
2004-01-29,7130.0,7060.0,1513666.0,12.48,323278,363752,-686030
2004-01-30,7040.0,7070.0,1369111.0,12.5,-34767,437857,-400200
2004-02-02,7060.0,7100.0,786109.0,12.55,25640,222620,-270600
2004-02-03,7050.0,7090.0,1743732.0,12.53,-313184,201324,125190
2004-02-04,7040.0,7050.0,1011280.0,12.46,-144335,-96185,238120
2004-02-05,7050.0,6990.0,799160.0,12.36,2084,-56864,2700
2004-02-06,7000.0,6920.0,730440.0,12.23,47932,-87282,36050
2004-02-09,7000.0,7100.0,1295064.0,12.55,-160037,469177,-516320
2004-02-10,7150.0,7100.0,1062224.0,12.55,-180062,189822,-56380
2004-02-11,7100.0,7080.0,743420.0,12.51,-59553,139503,-158750
2004-02-12,7120.0,7100.0,1052185.0,12.55,72302,23278,-166620
2004-02-13,7060.0,7300.0,2117110.0,12.9,-137786,467336,-549560
2004-02-16,7500.0,7750.0,7455454.0,13.7,-1447303,-698847,1934050
2004-02-17,7830.0,8040.0,6467575.0,14.21,-1999658,-1012332,2966470
2004-02-18,8150.0,7970.0,2917949.0,14.09,-380247,4287,588060
2004-02-19,7970.0,8200.0,2650194.0,14.49,-109736,-39314,199260
2004-02-20,8170.0,8250.0,2772766.0,14.58,-375093,1105673,-744460
2004-02-23,8190.0,8000.0,1598631.0,14.14,-297210,593180,-267740
2004-02-24,7860.0,7850.0,1752980.0,13.88,47179,170941,-268520
2004-02-25,7780.0,7950.0,847860.0,14.05,-56708,33808,-22600
2004-02-26,8050.0,8020.0,1817750.0,14.18,-323228,314428,20900
2004-02-27,8090.0,8130.0,956783.0,14.37,-174296,40097,176910
2004-03-02,8250.0,8400.0,2801215.0,14.85,-474612,22816,360076
2004-03-03,8300.0,8320.0,1310920.0,14.71,265367,-318777,42110
2004-03-04,8300.0,8500.0,2397196.0,15.02,293406,112604,-371140
2004-03-05,8500.0,8620.0,1713880.0,15.24,-69788,268988,-61080
2004-03-08,8660.0,8600.0,1571824.0,15.2,-93078,-129882,75180
2004-03-09,8490.0,8410.0,931119.0,14.87,176712,-5159,-172260
2004-03-10,8320.0,8130.0,953412.0,14.37,235742,-162712,1540
2004-03-11,8010.0,8030.0,1140691.0,14.19,178841,265769,-503050
2004-03-12,7910.0,7600.0,2906759.0,13.43,729427,507433,-1312660
2004-03-15,7600.0,7650.0,744281.0,13.52,112664,-49464,-18380
2004-03-16,7530.0,7590.0,735107.0,13.42,-66602,230832,-202250
2004-03-17,7660.0,8000.0,2332222.0,14.14,-171310,758895,-554110
2004-03-18,8000.0,7950.0,1470530.0,14.05,-104359,-329605,360624
2004-03-19,8070.0,8100.0,529263.0,14.32,-146265,28815,141700
2004-03-22,8000.0,7870.0,588560.0,13.91,-75531,173501,-36960
2004-03-23,7780.0,8000.0,663326.0,14.14,-22148,-130372,149300
2004-03-24,8020.0,7900.0,551986.0,13.96,-16488,62294,14300
2004-03-25,7930.0,7670.0,506695.0,13.56,178291,-115841,-60450
2004-03-26,7810.0,7610.0,765594.0,13.45,-29456,-222864,215150
2004-03-29,7700.0,7770.0,702913.0,13.73,-45528,-10212,144240
2004-03-30,7850.0,7810.0,542340.0,13.8,-1419,-121179,153248
2004-03-31,7900.0,7950.0,610610.0,14.05,-68096,40436,74540
2004-04-01,7910.0,8050.0,665049.0,14.23,-72113,-10897,61940
2004-04-02,8100.0,8140.0,913610.0,14.39,-259949,-54484,352900
2004-04-06,8230.0,8200.0,1601420.0,14.49,-388883,-378817,808940
2004-04-07,8250.0,8100.0,1080898.0,14.32,48439,-528918,500299
2004-04-08,8130.0,8090.0,693824.0,14.3,51100,-211510,185840
2004-04-09,8080.0,8000.0,690647.0,14.14,-58157,-11333,165710
2004-04-12,8000.0,8120.0,1368765.0,14.35,228507,-538417,331830
2004-04-13,8260.0,8290.0,2504115.0,14.65,242233,-123653,304360
2004-04-14,8200.0,8400.0,1956430.0,14.85,-248358,-60792,491390
2004-04-16,8380.0,8220.0,1178392.0,14.53,220236,-298126,141730
2004-04-19,8200.0,8300.0,1375222.0,14.67,-192648,-403765,616173
2004-04-20,8310.0,8110.0,2623857.0,14.34,969784,-94670,-967854
2004-04-21,8000.0,8500.0,3618279.0,15.02,-1881265,-259108,2181720
2004-04-22,8560.0,8600.0,2236577.0,15.2,-720645,287315,422490
2004-04-23,8750.0,8950.0,2367691.0,15.82,-936947,25977,911610
2004-04-26,8920.0,8550.0,822359.0,15.11,113933,-148203,27700
2004-04-27,8640.0,8470.0,741953.0,14.97,66042,99208,-168810
2004-04-28,8490.0,8350.0,627748.0,14.76,-15951,-63699,70000
2004-04-29,8240.0,8150.0,1278035.0,14.41,65680,-71890,161780
2004-04-30,7910.0,8110.0,1194755.0,14.34,57807,84088,-227487
2004-05-03,8150.0,8260.0,750361.0,14.6,-95120,19530,93290
2004-05-04,8360.0,8280.0,747798.0,14.64,67885,-126975,-32060
2004-05-06,8250.0,8040.0,1129924.0,14.21,171650,-149080,-43870
2004-05-07,7990.0,7870.0,1433510.0,13.91,166159,-176629,-48510
2004-05-10,7600.0,7300.0,1513661.0,12.9,-42014,-66446,69070
2004-05-11,7270.0,7640.0,983169.0,13.5,-435419,208709,234170
2004-05-12,7700.0,7850.0,847555.0,13.88,-58682,-191098,251870
2004-05-13,7890.0,7770.0,541935.0,13.73,-6480,2030,-67620
2004-05-14,7710.0,7300.0,799988.0,12.9,345718,-60988,-202320
2004-05-17,7150.0,6600.0,810966.0,11.67,305026,-292346,-19440
2004-05-18,6370.0,6650.0,1519704.0,11.75,487348,-22088,-372580
2004-05-19,6870.0,7190.0,1087840.0,12.71,-157035,-80235,205100
2004-05-20,6960.0,7110.0,951279.0,12.57,-188315,44420,186890
2004-05-21,7110.0,7440.0,987685.0,13.15,-284458,177860,230470
2004-05-24,7480.0,7550.0,679772.0,13.35,-341090,-73750,447250
2004-05-25,7360.0,7300.0,513072.0,12.9,13500,-113390,-35720
2004-05-27,7430.0,7340.0,943432.0,12.97,158780,-189620,-3560
2004-05-28,7350.0,7520.0,767960.0,13.29,31016,81214,-170610
2004-05-31,7420.0,7630.0,758129.0,13.49,-168164,86494,175070
2004-06-01,7600.0,7630.0,573795.0,13.49,-31760,-72590,-66840
2004-06-02,7550.0,7450.0,612252.0,13.17,86238,-91598,5750
2004-06-03,7450.0,6920.0,1847120.0,12.23,690418,-372208,-370770
2004-06-04,7000.0,6960.0,741450.0,12.3,161030,-64600,-57320
2004-06-07,6950.0,7200.0,1374633.0,12.73,-27440,254670,-143700
2004-06-08,7200.0,7280.0,1293504.0,12.87,-306469,418579,-155730
2004-06-09,7380.0,7280.0,1994521.0,12.87,-154520,-13860,113640
2004-06-10,7230.0,7200.0,2295000.0,12.73,453389,195511,-995690
2004-06-11,7200.0,6700.0,2119856.0,11.84,1014372,-758195,-176897
2004-06-14,6510.0,6460.0,1114831.0,11.42,222210,124840,-325230
2004-06-15,6360.0,6490.0,3211633.0,11.47,662784,321820,-923315
2004-06-16,6410.0,6530.0,1373613.0,11.54,-405634,198744,225650
2004-06-17,6630.0,6510.0,766987.0,11.51,55793,-19823,-61620
2004-06-18,6400.0,6000.0,2293373.0,10.61,1351093,-272669,-771884
2004-06-21,6020.0,6130.0,1645883.0,10.84,-10080,-324120,374940
2004-06-22,6120.0,6210.0,1406233.0,10.98,-485091,184021,326670
2004-06-23,6190.0,6080.0,844905.0,10.75,-40568,84928,-13130
2004-06-24,6200.0,6380.0,1230179.0,11.28,-547260,385770,170000
2004-06-25,6310.0,6540.0,815020.0,11.56,-383399,335609,8300
2004-06-28,6540.0,6530.0,463325.0,11.54,-585,15515,-25400
2004-06-29,6470.0,6570.0,694868.0,11.61,-321105,250255,60900
2004-06-30,6630.0,6740.0,697160.0,11.91,-268790,211020,101640
2004-07-01,6710.0,6700.0,1136622.0,11.84,81657,-21700,-88850
2004-07-02,6500.0,6330.0,1224789.0,11.19,622290,-158890,-434740
2004-07-05,6290.0,6290.0,472679.0,11.12,129863,-206243,3200
2004-07-06,6320.0,6270.0,814497.0,11.08,79886,-50106,-83020
2004-07-07,6060.0,6350.0,982741.0,11.22,-15333,143440,0
2004-07-08,6300.0,6120.0,1021029.0,10.82,393342,-356922,-29520
2004-07-09,6180.0,6290.0,650203.0,11.12,-171105,222775,-74400
2004-07-12,6300.0,6350.0,1167860.0,11.22,-75660,-29680,111720
2004-07-13,6350.0,6330.0,668206.0,11.19,7810,-104970,118120
2004-07-14,6340.0,6300.0,1129568.0,11.14,-250580,8430,277050
2004-07-15,6290.0,6350.0,929760.0,11.22,-74380,147240,-91690
2004-07-16,6260.0,6300.0,694777.0,11.14,119010,50960,-151780
2004-07-19,6150.0,6400.0,845052.0,11.31,-49141,218531,-280350
2004-07-20,6240.0,6210.0,645739.0,10.98,291863,-232053,-29880
2004-07-21,6330.0,6310.0,893132.0,11.15,-225909,349949,-181680
2004-07-22,6170.0,6150.0,741461.0,10.87,231280,-221510,340
2004-07-23,6120.0,6060.0,1726880.0,10.71,889960,-203710,-600000
2004-07-26,6060.0,6050.0,630741.0,10.69,137362,-38150,-167712
2004-07-27,6050.0,6030.0,892910.0,10.66,177830,-9168,-113810
2004-07-28,6060.0,6140.0,869506.0,10.85,12236,85174,-12400
2004-07-29,6140.0,6110.0,737768.0,10.8,-9108,45378,72090
2004-07-30,6140.0,6170.0,1106175.0,10.91,-51500,161390,-103780
2004-08-02,6140.0,6050.0,1065384.0,10.69,82460,-226770,332740
2004-08-03,6150.0,6160.0,883580.0,10.89,-207490,99260,53990
2004-08-04,6160.0,6350.0,1899601.0,11.22,-767355,438715,376780
2004-08-05,6370.0,6500.0,1392274.0,11.49,-312562,327192,34290
2004-08-06,6400.0,6310.0,838551.0,11.15,-18390,3680,-57300
2004-08-09,6300.0,6450.0,722030.0,11.4,-288157,207477,76470
2004-08-10,6450.0,6630.0,1591902.0,11.72,-707993,-23407,751000
2004-08-11,6700.0,7000.0,2832952.0,12.37,-1491678,27188,1495010
2004-08-12,6900.0,7060.0,1659785.0,12.48,-187659,324279,-104310
2004-08-13,7100.0,7070.0,2003780.0,12.5,-25410,106450,-76580
2004-08-16,7090.0,7090.0,569321.0,12.53,-260199,29419,219300
2004-08-17,7150.0,7050.0,529770.0,12.46,-71880,-56070,168880
2004-08-18,7020.0,6950.0,422767.0,12.28,-50714,68444,-34540
2004-08-19,6980.0,7050.0,996415.0,12.46,-315000,-92280,393810
2004-08-20,7050.0,7250.0,1413348.0,12.82,-549007,-290793,863990
2004-08-23,7340.0,7320.0,934904.0,12.94,-202621,-192379,403370
2004-08-24,7450.0,7300.0,492640.0,12.9,-63780,82340,-21120
2004-08-25,7220.0,7400.0,1200802.0,13.08,-33441,307921,-264300
2004-08-26,7420.0,7570.0,1299862.0,13.38,-527420,-129400,503040
2004-08-27,7670.0,7550.0,832534.0,13.35,-135190,-15540,110560
2004-08-30,7600.0,7400.0,329202.0,13.08,13796,-28796,10000
2004-08-31,7300.0,7500.0,355733.0,13.26,-74030,147300,-72750
2004-09-01,7400.0,7870.0,1176124.0,13.91,-592639,335259,253220
2004-09-02,7870.0,7890.0,872976.0,13.95,-75905,-91280,244515
2004-09-03,7860.0,7680.0,1534121.0,13.58,588980,348310,-958550
2004-09-06,7680.0,7680.0,713694.0,13.58,-9610,224770,-204190
2004-09-07,7630.0,7460.0,684950.0,13.19,225540,-22720,-213650
2004-09-08,7410.0,7230.0,1009863.0,12.78,323183,30707,-353830
2004-09-09,7230.0,7520.0,1530772.0,13.29,-116421,-270809,255490
2004-09-10,7500.0,7460.0,742232.0,13.19,53944,-225714,200930
2004-09-13,7520.0,7600.0,1024161.0,13.43,-56550,5540,102880
2004-09-14,7600.0,7590.0,963386.0,13.42,-44298,108148,-35000
2004-09-15,7600.0,7430.0,445853.0,13.13,136870,-61340,-6890
2004-09-16,7420.0,7500.0,1019344.0,13.26,-267896,230506,47670
2004-09-17,7450.0,7490.0,716304.0,13.24,35174,-231714,185360
2004-09-20,7520.0,7560.0,480913.0,13.36,-147151,107631,34860
2004-09-21,7550.0,7600.0,531490.0,13.43,-25000,4120,57200
2004-09-22,7610.0,7300.0,539158.0,12.9,214310,-208890,-8640
2004-09-23,7120.0,7250.0,545070.0,12.82,189790,-176510,-14950
2004-09-24,7240.0,7110.0,1569105.0,12.57,387399,-73169,-304960
2004-09-30,7100.0,7070.0,937750.0,12.5,57600,145950,-147700
2004-10-01,7040.0,7190.0,578285.0,12.71,83510,77260,-124550
2004-10-04,7380.0,7620.0,1441840.0,13.47,-676130,406500,215130
2004-10-05,7680.0,7740.0,2159430.0,13.68,-439715,244045,21740
2004-10-06,7800.0,7700.0,830076.0,13.61,-111260,241910,-141170
2004-10-07,7720.0,7610.0,588615.0,13.45,-96370,48390,92100
2004-10-08,7530.0,7550.0,754023.0,13.35,160509,56311,-222680
2004-10-11,7500.0,7540.0,1105714.0,13.33,153070,-65560,-64600
2004-10-12,7590.0,7450.0,1050561.0,13.17,67799,-443059,375470
2004-10-13,7600.0,7500.0,525841.0,13.26,144869,-79699,-55370
2004-10-14,7460.0,7320.0,744987.0,12.94,165222,-101712,-31440
2004-10-15,7280.0,7110.0,963094.0,12.57,445490,-93710,-312070
2004-10-18,7120.0,7220.0,455535.0,12.76,26030,7770,-32120
2004-10-19,7300.0,7370.0,628278.0,13.03,-121508,-59972,146250
2004-10-20,7370.0,7260.0,505680.0,12.83,-86420,-14070,120230
2004-10-21,7260.0,7160.0,580910.0,12.66,76360,-188000,105530
2004-10-22,7210.0,7160.0,356052.0,12.66,54522,-14632,-34210
2004-10-25,7080.0,6900.0,1005807.0,12.2,324880,-280420,7870
2004-10-26,6850.0,6850.0,852313.0,12.11,400523,-72143,-283510
2004-10-27,6870.0,6710.0,775234.0,11.86,387920,-251940,-104300
2004-10-28,6850.0,6900.0,575882.0,12.2,-33403,122713,-111320
2004-10-29,6900.0,7080.0,471302.0,12.51,-121792,54002,51700
2004-11-01,7080.0,7150.0,887632.0,12.64,-299778,35168,264840
2004-11-02,7150.0,7340.0,1011380.0,12.97,-341072,357792,-36710
2004-11-03,7390.0,7500.0,911210.0,13.26,-501890,87410,491300
2004-11-04,7410.0,7450.0,506510.0,13.17,-240510,60330,224590
2004-11-05,7600.0,7550.0,988059.0,13.35,-366281,183291,141430
2004-11-08,7550.0,7210.0,793573.0,12.74,218975,-263245,3590
2004-11-09,7310.0,7200.0,738345.0,12.73,224615,-213475,-11650
2004-11-10,7280.0,7430.0,1265251.0,13.13,27082,277158,-310020
2004-11-11,7480.0,7500.0,1307784.0,13.26,-171851,-279979,450900
2004-11-12,7550.0,7620.0,1101066.0,13.47,-312951,-5974,289650
2004-11-15,7650.0,7600.0,1191343.0,13.43,-96378,-81832,184050
2004-11-16,7630.0,7590.0,1183980.0,13.42,75338,-228938,137030
2004-11-17,7700.0,7690.0,578700.0,13.59,-129576,255986,-107380
2004-11-18,7560.0,7660.0,507436.0,13.54,17380,-193390,158060
2004-11-19,7730.0,7450.0,610950.0,13.17,117970,-105570,-5680
2004-11-22,7450.0,7170.0,1168762.0,12.67,413962,-257932,-162600
2004-11-23,7220.0,7210.0,714528.0,12.74,192249,50841,-254640
2004-11-24,7200.0,7320.0,1516955.0,12.94,66446,214421,-323450
2004-11-25,7320.0,7400.0,1702891.0,13.08,8740,-49670,113390
2004-11-26,7490.0,7280.0,1163957.0,12.87,34863,-47683,21100
2004-11-29,7300.0,7200.0,878839.0,12.73,430918,-151098,-377130
2004-11-30,7240.0,7700.0,1240110.0,13.61,-92000,127440,51340
2004-12-01,7500.0,7410.0,739976.0,13.1,185556,-44776,-68080
2004-12-02,7580.0,7570.0,1142225.0,13.38,-350621,86561,290780
2004-12-03,7650.0,7430.0,974697.0,13.13,189942,-231992,104470
2004-12-06,7430.0,7220.0,1095854.0,12.76,684390,-302000,-366900
2004-12-07,7230.0,7200.0,664498.0,12.73,115120,-252110,165200
2004-12-08,7210.0,7220.0,878818.0,12.76,354858,-101778,-255900
2004-12-09,7240.0,7210.0,2052112.0,12.74,327750,56960,-425270
2004-12-10,7210.0,7010.0,1208868.0,12.39,595020,32000,-657110
2004-12-13,7020.0,7140.0,549133.0,12.62,-190313,289523,-98450
2004-12-14,7080.0,7190.0,516880.0,12.71,-127021,-62980,192241
2004-12-15,7210.0,7240.0,893073.0,12.8,42870,83040,-86520
2004-12-16,7210.0,7270.0,681364.0,12.85,-187971,71161,153490
2004-12-17,7270.0,7290.0,551330.0,12.89,-120000,225560,-120460
2004-12-20,7210.0,7250.0,350297.0,12.82,-195532,126172,55820
2004-12-21,7210.0,7310.0,357917.0,12.92,-73815,195,92160
2004-12-22,7350.0,7380.0,1239643.0,13.04,-200440,-184340,418470
2004-12-23,7450.0,7340.0,518661.0,12.97,96819,-155539,75300
2004-12-24,7350.0,7450.0,581249.0,13.17,3449,-180849,195900
2004-12-27,7430.0,7320.0,744321.0,12.94,172910,-64680,-41760
2004-12-28,7320.0,7320.0,1070766.0,12.94,177853,-167983,47520
2004-12-29,7120.0,7270.0,599025.0,12.85,-157830,113920,93910
2004-12-30,7280.0,7260.0,790593.0,12.83,57071,-82711,25640
2005-01-03,7360.0,7450.0,1139223.0,8.15,-445950,41590,256330
2005-01-04,7490.0,7470.0,600984.0,8.17,-251327,186557,19840
2005-01-05,7370.0,7500.0,787860.0,8.21,-328266,247840,162320
2005-01-06,7420.0,7480.0,857207.0,8.18,-410585,219175,190760
2005-01-07,7480.0,7520.0,804740.0,8.23,-289260,103250,159300
2005-01-10,7520.0,7480.0,408302.0,8.18,-73903,10653,62830
2005-01-11,7460.0,7600.0,910470.0,8.32,-331890,151790,199320
2005-01-12,7630.0,7540.0,756450.0,8.25,25594,-141504,127710
2005-01-13,7550.0,7650.0,1212381.0,8.37,-215300,112930,-64240
2005-01-14,7590.0,7810.0,1393171.0,8.54,-664220,493730,139460
2005-01-17,7900.0,7840.0,1002099.0,8.58,-216280,235917,-124670
2005-01-18,7830.0,7810.0,825110.0,8.54,-185802,151632,-50460
2005-01-19,7850.0,7990.0,1113024.0,8.74,-242355,-135365,377340
2005-01-20,7990.0,7840.0,660442.0,8.58,-227425,-8775,247880
2005-01-21,7840.0,7950.0,632193.0,8.7,-241186,239100,-43820
2005-01-24,7950.0,8030.0,1114232.0,8.79,-246139,124019,109300
2005-01-25,8000.0,7900.0,600368.0,8.64,111011,-14591,-93590
2005-01-26,7950.0,8100.0,977486.0,8.86,-338225,422405,-45880
2005-01-27,8090.0,8130.0,553278.0,8.89,-201340,125950,77580
2005-01-28,8150.0,8150.0,574131.0,8.92,-205449,79729,66980
2005-01-31,8130.0,8290.0,944572.0,9.07,-489410,335800,145720
2005-02-01,8200.0,8030.0,525478.0,8.79,106228,-117848,28470
2005-02-02,8070.0,8130.0,659053.0,8.89,-261307,-33673,316570
2005-02-03,8140.0,8280.0,595103.0,9.06,-358237,177587,182260
2005-02-04,8170.0,8260.0,461749.0,9.04,-143973,-20237,159910
2005-02-07,8200.0,8380.0,1125981.0,9.17,-221456,-113553,358609
2005-02-11,8330.0,8260.0,1194695.0,9.04,78744,-301190,125086
2005-02-14,8320.0,8330.0,975897.0,9.11,-483093,508723,-36850
2005-02-15,8330.0,8400.0,655650.0,9.19,75610,-168820,100610
2005-02-16,8360.0,8400.0,604284.0,9.19,-64965,107845,-4510
2005-02-17,8400.0,8250.0,930305.0,9.03,132973,56217,-187530
2005-02-18,8300.0,8470.0,1485340.0,9.27,-513040,517896,87314
2005-02-21,8440.0,8500.0,1627620.0,9.3,8086,611998,-328744
2005-02-22,8500.0,8290.0,990356.0,9.07,166630,-129140,-50930
2005-02-23,8290.0,8200.0,713138.0,8.97,-18676,162196,-154540
2005-02-24,8190.0,8400.0,815806.0,9.19,-199104,360434,-157070
2005-02-25,8490.0,8600.0,1005530.0,9.41,-485998,280708,215740
2005-02-28,8600.0,8740.0,888931.0,9.56,5217,-73797,21520
2005-03-02,8800.0,8780.0,1132571.0,9.61,-63546,15736,143520
2005-03-03,8780.0,8740.0,847140.0,9.56,76595,246082,-331540
2005-03-04,8740.0,9240.0,2280280.0,10.11,-689277,248687,326060
2005-03-07,9350.0,9340.0,1766387.0,10.22,-120903,243493,-112440
