Symbol,현대그린푸드_시가(원),현대그린푸드_종가(원),현대그린푸드_거래량(주),현대그린푸드_PER(IFRS-연결),현대그린푸드_순매수수량(개인)(주),현대그린푸드_순매수수량(기관계)(주),현대그린푸드_순매수수량(외국인계)(주)
2010-12-20,11050.0,10950.0,1615956.0,13.49,350000,323120,-664270
2010-12-21,11100.0,11200.0,791088.0,13.8,92533,-17774,-116029
2010-12-22,11200.0,11200.0,696804.0,13.8,94126,82749,-134975
2010-12-23,11200.0,11000.0,370034.0,13.56,93340,10270,-98400
2010-12-24,10950.0,11000.0,697799.0,13.56,42207,85639,-127346
2010-12-27,10950.0,11150.0,877062.0,13.74,528,-21986,68638
2010-12-28,11100.0,11150.0,733609.0,13.74,24562,-68567,71815
2010-12-29,11150.0,11150.0,395322.0,13.74,-15655,-61317,78186
2010-12-30,11250.0,11250.0,758683.0,13.86,51674,-87580,47146
2011-01-03,11300.0,11650.0,1545716.0,8.77,-112232,-13150,86510
2011-01-04,11750.0,11450.0,1130262.0,8.62,293261,-271371,-26390
2011-01-05,11550.0,11250.0,1259289.0,8.47,96565,6535,-189160
2011-01-06,11350.0,11350.0,939618.0,8.55,105134,-282754,81490
2011-01-07,11350.0,11200.0,582879.0,8.43,45310,-67800,11860
2011-01-10,11150.0,11150.0,530079.0,8.4,-85260,-94150,176280
2011-01-11,11150.0,10850.0,967508.0,8.17,290956,-325016,44460
2011-01-12,10900.0,10700.0,1022026.0,8.06,467499,-389648,-41990
2011-01-13,10750.0,10650.0,1158559.0,8.02,328446,-348107,-21110
2011-01-14,10700.0,10800.0,990094.0,8.13,244291,-94816,-50085
2011-01-17,10800.0,10300.0,1118701.0,7.76,453053,-445323,-26100
2011-01-18,10300.0,10700.0,843022.0,8.06,-247195,149445,80860
2011-01-19,10750.0,10750.0,696279.0,8.09,133669,-134189,11180
2011-01-20,10650.0,10900.0,549859.0,8.21,-107768,33238,41570
2011-01-21,10850.0,10600.0,674612.0,7.98,66364,-130658,82020
2011-01-24,10600.0,10400.0,498160.0,7.83,91775,-97955,21280
2011-01-25,10400.0,10400.0,457346.0,7.83,33906,-53726,-27290
2011-01-26,10400.0,10500.0,568858.0,7.91,82570,-59576,28250
2011-01-27,10500.0,10400.0,379049.0,7.83,-8727,-22735,-6220
2011-01-28,10400.0,10150.0,556941.0,7.64,15233,9310,-6550
2011-01-31,10000.0,10450.0,484082.0,7.87,-111883,40103,62470
2011-02-01,10450.0,10800.0,700600.0,8.13,-377052,347552,5480
2011-02-07,10950.0,10850.0,811047.0,8.17,-153653,90083,-70050
2011-02-08,10800.0,10800.0,417431.0,8.13,14720,-1530,-19890
2011-02-09,10850.0,10800.0,443858.0,8.13,-69146,102800,-54674
2011-02-10,10700.0,10750.0,393871.0,8.09,-59962,59772,-15200
2011-02-11,10700.0,10550.0,529702.0,7.94,-81355,152545,-23790
2011-02-14,10550.0,10600.0,379938.0,7.98,7085,-41135,-6690
2011-02-15,10550.0,10500.0,332318.0,7.91,52413,-68773,14970
2011-02-16,10400.0,10400.0,601226.0,7.83,135558,-166858,39260
2011-02-17,10450.0,10500.0,543446.0,7.91,-159514,204331,17940
2011-02-18,10550.0,10600.0,384303.0,7.98,51156,-75356,22910
2011-02-21,10650.0,11000.0,1085901.0,8.28,54505,-98315,-7250
2011-02-22,10700.0,10750.0,570439.0,8.09,-20315,69840,-56295
2011-02-23,10700.0,10800.0,445491.0,8.13,-47818,40118,-9000
2011-02-24,10750.0,10550.0,342675.0,7.94,-40128,54378,-10150
2011-02-25,10600.0,10900.0,556707.0,8.21,-167577,136067,12180
2011-02-28,10900.0,10900.0,496807.0,8.21,-99680,137450,-18130
2011-03-02,10800.0,11000.0,726071.0,8.28,-177300,150960,-41700
2011-03-03,11000.0,11150.0,813662.0,8.4,-157089,196320,-91191
2011-03-04,11200.0,11150.0,709848.0,8.4,-26844,61334,-49210
2011-03-07,11150.0,11200.0,503282.0,8.43,-257420,214140,1590
2011-03-08,11250.0,11700.0,1953473.0,8.81,-109728,123113,-12860
2011-03-09,11800.0,11850.0,963372.0,8.92,-148598,222268,-90070
2011-03-10,11800.0,11800.0,707752.0,8.89,77479,116441,-78760
2011-03-11,11750.0,11750.0,839286.0,8.85,-205829,158019,-102820
2011-03-14,11650.0,11050.0,1191346.0,8.32,132764,-30894,-27150
2011-03-15,11000.0,11050.0,1319784.0,8.32,-289887,93317,158630
2011-03-16,11100.0,11000.0,616595.0,8.28,29780,-82620,-6100
2011-03-17,10650.0,11000.0,595516.0,8.28,-144924,130714,12610
2011-03-18,11050.0,11100.0,868427.0,8.36,231788,-160588,-69860
2011-03-21,11150.0,11050.0,583098.0,8.32,139927,-154014,-17913
2011-03-22,11100.0,11500.0,1270854.0,8.66,-210759,241499,-22790
2011-03-23,11600.0,11600.0,874107.0,8.73,8110,172570,-168530
2011-03-24,11700.0,11700.0,575185.0,8.81,11786,58734,-36920
2011-03-25,11750.0,11800.0,603450.0,8.89,-94989,85709,-10650
2011-03-28,11800.0,11850.0,611853.0,8.92,-18264,88584,-112200
2011-03-29,11800.0,11800.0,842974.0,8.89,-20266,48727,-23010
2011-03-30,11800.0,11850.0,752978.0,8.92,-170621,89621,58950
2011-03-31,11950.0,12200.0,1610804.0,9.19,-114365,115412,26633
2011-04-01,12300.0,12200.0,711506.0,9.19,45159,-37521,15440
2011-04-04,12300.0,12300.0,1033824.0,9.26,-215752,197602,-16060
2011-04-05,12300.0,12250.0,561837.0,9.22,77520,-52250,-5500
2011-04-06,12200.0,12000.0,1165644.0,9.04,-29490,52770,-17330
2011-04-07,12050.0,12500.0,2450177.0,9.41,-319459,148039,152690
2011-04-08,12750.0,12400.0,1603044.0,9.34,207878,-98328,-15070
2011-04-11,12350.0,12850.0,1181577.0,9.68,-260228,202178,26560
2011-04-12,12900.0,12850.0,929520.0,9.68,-120861,105671,-45020
2011-04-13,12850.0,12850.0,791511.0,9.68,-14644,14544,-58770
2011-04-14,12750.0,12800.0,921040.0,9.64,-86394,-16989,-27460
2011-04-15,12700.0,12800.0,928134.0,9.64,-199400,88090,35810
2011-04-18,12900.0,12750.0,1135877.0,9.6,179460,-156210,21920
2011-04-19,12550.0,12400.0,623660.0,9.34,-23906,-55544,14190
2011-04-20,12500.0,13000.0,1067415.0,9.79,-127541,113241,-21800
2011-04-21,12950.0,12950.0,1003273.0,9.75,83265,-41675,-72980
2011-04-22,12850.0,12500.0,875481.0,9.41,244326,-130197,-33125
2011-04-25,12500.0,12150.0,1021892.0,9.15,143411,-307539,138245
2011-04-26,12200.0,12300.0,934975.0,9.26,145434,-155354,55170
2011-04-27,12200.0,12400.0,1020295.0,9.34,84028,-188918,9160
2011-04-28,12300.0,12500.0,752568.0,9.41,-154115,228345,-54320
2011-04-29,12600.0,12600.0,837367.0,9.49,62742,181298,-167850
2011-05-02,12700.0,13000.0,1164620.0,9.79,-60173,112543,-21740
2011-05-03,12950.0,12950.0,695955.0,9.75,-58402,162392,-130740
2011-05-04,13000.0,13000.0,758812.0,9.79,-158487,280027,-133310
2011-05-06,12850.0,13000.0,837741.0,9.79,-249983,340965,-85032
2011-05-09,13050.0,12850.0,409391.0,9.68,8292,12898,-31670
2011-05-11,12850.0,12950.0,851996.0,9.75,68101,-141361,3860
2011-05-12,12750.0,12900.0,506824.0,9.71,16193,-91823,36900
2011-05-13,12900.0,12600.0,612535.0,9.49,221460,-239520,-24500
2011-05-16,12500.0,12600.0,462180.0,9.49,16730,-101980,35950
2011-05-17,12600.0,13350.0,2430124.0,10.05,-316730,-181620,821320
2011-05-18,13250.0,13350.0,1433430.0,10.05,-86973,-194540,485440
2011-05-19,13350.0,13350.0,1101162.0,10.05,-68076,-113850,194870
2011-05-20,13350.0,13300.0,1378920.0,10.02,91555,-291185,314840
2011-05-23,13250.0,13000.0,1883173.0,9.79,-88920,-270530,463120
2011-05-24,13000.0,13150.0,777006.0,9.9,-48399,-115371,222040
2011-05-25,13200.0,13000.0,1042933.0,9.79,39776,-116437,66250
2011-05-26,13050.0,13200.0,887712.0,9.94,-140087,-82233,175700
2011-05-27,13300.0,14000.0,3258631.0,10.54,-658350,-217020,1051460
2011-05-30,14100.0,13750.0,935550.0,10.35,51422,-27612,-42490
2011-05-31,13750.0,13700.0,698533.0,10.32,104710,-88600,30770
2011-06-01,13700.0,13400.0,1047430.0,10.09,171046,-217136,37530
2011-06-02,13150.0,13300.0,667765.0,10.02,-20906,4956,13440
2011-06-03,13400.0,13500.0,672492.0,10.17,-87834,36804,-12700
2011-06-07,13350.0,13400.0,507862.0,10.09,-42559,101510,-89561
2011-06-08,13600.0,13550.0,1140560.0,10.2,-123733,-181297,422350
2011-06-09,13700.0,13550.0,575222.0,10.2,-77630,109060,-18290
2011-06-10,13650.0,13500.0,575750.0,10.17,-156723,8893,210420
2011-06-13,13400.0,13200.0,860716.0,9.94,-156600,64050,4860
2011-06-14,13100.0,13200.0,741023.0,9.94,50200,-233470,222490
2011-06-15,13300.0,13050.0,381177.0,9.83,25180,-40490,21790
2011-06-16,12900.0,13050.0,459462.0,9.83,-8060,35840,-35550
2011-06-17,13100.0,13150.0,735453.0,9.9,-149192,147031,-61190
2011-06-20,13300.0,13150.0,382594.0,9.9,-18676,56436,-41060
2011-06-21,13150.0,13100.0,293712.0,9.86,28940,-57810,-3370
2011-06-22,13200.0,13100.0,410051.0,9.86,-67066,86136,17530
2011-06-23,13050.0,13150.0,428349.0,9.9,-95415,30101,129774
2011-06-24,13200.0,13600.0,556465.0,10.24,-125388,132558,480
2011-06-27,13500.0,13600.0,341355.0,10.24,-49683,-4957,32650
2011-06-28,13650.0,13400.0,336236.0,10.09,-37312,-29920,86500
2011-06-29,13500.0,13750.0,450614.0,10.35,-189330,152762,13010
2011-06-30,13700.0,13750.0,242025.0,10.35,-66401,44981,1860
2011-07-01,13800.0,13500.0,534451.0,10.17,54548,-81968,-1750
2011-07-04,13500.0,13350.0,421116.0,10.05,6140,-6220,24680
2011-07-05,13400.0,13500.0,428483.0,10.17,-12710,59360,-44840
2011-07-06,13500.0,14350.0,1393785.0,10.81,-466240,478430,-61910
2011-07-07,14450.0,14650.0,1784437.0,11.03,-550560,543100,-113350
2011-07-08,14750.0,14550.0,817253.0,10.96,-13896,68606,-67850
2011-07-11,14850.0,14700.0,1188973.0,11.07,234468,-175328,-11870
2011-07-12,14450.0,14900.0,775441.0,11.22,-157501,192586,-28420
2011-07-13,14900.0,15000.0,473726.0,11.3,20905,6245,-5830
2011-07-14,14900.0,15550.0,1122894.0,11.71,4377,-4607,33160
2011-07-15,15500.0,15300.0,1059600.0,11.52,73368,67592,-48110
2011-07-18,15550.0,16200.0,1218500.0,12.2,-240615,205925,23020
2011-07-19,16200.0,16100.0,728428.0,12.12,-4125,53195,-37220
2011-07-20,16300.0,15600.0,769700.0,11.75,109639,-88759,21090
2011-07-21,15600.0,15950.0,581677.0,12.01,-61003,86483,51930
2011-07-22,16150.0,15900.0,506109.0,11.97,23728,79062,-107250
2011-07-25,15750.0,16200.0,370544.0,12.2,-59117,13767,19100
2011-07-26,16250.0,16550.0,603791.0,12.46,-103283,86813,13530
2011-07-27,16550.0,16200.0,697734.0,12.2,80860,-46068,2580
2011-07-28,16000.0,16000.0,811610.0,12.05,-41579,22739,1400
2011-07-29,16150.0,15650.0,377056.0,11.78,43344,-40876,-9070
2011-08-01,15800.0,15950.0,300540.0,12.01,-2906,-35354,19840
2011-08-02,15800.0,15800.0,492394.0,11.9,-72966,97816,-5420
2011-08-03,15650.0,16450.0,737008.0,12.39,-238560,205260,-13510
2011-08-04,16550.0,16350.0,992832.0,12.31,-43924,74234,117660
2011-08-05,15600.0,16050.0,830592.0,12.09,-140423,131713,-12700
2011-08-08,16050.0,15000.0,1003532.0,11.3,-78058,136306,5370
2011-08-09,14800.0,15000.0,1051145.0,11.3,-271951,219751,27920
2011-08-10,15750.0,15350.0,839177.0,11.56,-96660,90160,-22190
2011-08-11,14750.0,15750.0,570839.0,11.86,-89421,57851,19680
2011-08-12,16200.0,15500.0,624418.0,11.67,57769,139341,-184620
2011-08-16,16250.0,16300.0,1095780.0,12.27,28553,-28072,76189
2011-08-17,16300.0,16200.0,742651.0,12.2,120631,-31952,-109639
2011-08-18,16200.0,17050.0,969475.0,12.84,-191067,211347,24300
2011-08-19,16800.0,17650.0,1893212.0,13.29,-499447,295857,220910
2011-08-22,17900.0,15950.0,1946615.0,12.01,476844,-6214,-542590
2011-08-23,16200.0,16450.0,1505541.0,12.39,181740,15750,-186330
2011-08-24,16550.0,15800.0,709128.0,11.9,115930,-81045,-15240
2011-08-25,16000.0,15450.0,697300.0,11.63,69596,-85676,14270
2011-08-26,15250.0,15000.0,612367.0,11.3,124179,34201,-100750
2011-08-29,15200.0,15100.0,704219.0,11.37,145472,-122592,-76720
2011-08-30,15250.0,15950.0,719815.0,12.01,-128451,167491,-14790
2011-08-31,16300.0,16350.0,720161.0,12.31,-69887,89538,-38731
2011-09-01,16350.0,15750.0,674635.0,11.86,158430,-136790,-8110
2011-09-02,15600.0,16000.0,694688.0,12.05,-52755,61695,-41480
2011-09-05,15800.0,15800.0,509324.0,11.9,-75926,64186,-8420
2011-09-06,15450.0,14950.0,783013.0,11.26,226147,-82617,-81130
2011-09-07,15200.0,15000.0,388637.0,11.3,77285,-1415,-75600
2011-09-08,15250.0,15300.0,363546.0,11.52,-18280,38990,-22460
2011-09-09,15250.0,15250.0,474452.0,11.48,-22303,110653,-112130
2011-09-14,15300.0,15250.0,304182.0,11.48,-136054,111634,26950
2011-09-15,15500.0,15250.0,453041.0,11.48,-1960,-66180,79710
2011-09-16,15450.0,15500.0,582806.0,11.67,52500,-191220,197330
2011-09-19,15300.0,14500.0,1096853.0,10.92,103790,-219490,145650
2011-09-20,14300.0,14850.0,558421.0,11.18,-162828,132508,12690
2011-09-21,14950.0,14550.0,379930.0,10.96,55328,-84298,45580
2011-09-22,14200.0,14250.0,474890.0,10.73,-34502,36842,6740
2011-09-23,13800.0,13550.0,493570.0,10.2,-155390,147640,9280
2011-09-26,13700.0,13750.0,662435.0,10.35,-308785,59245,115320
2011-09-27,14150.0,14700.0,407524.0,11.07,-147864,144324,-7770
2011-09-28,14800.0,14400.0,238277.0,10.84,-1034,-37415,21490
2011-09-29,14400.0,14450.0,453253.0,10.88,45125,-135555,108470
2011-09-30,14450.0,14250.0,241383.0,10.73,50250,-67740,16190
2011-10-04,13550.0,13600.0,337660.0,10.24,81560,-64360,66150
2011-10-05,13700.0,14000.0,529898.0,10.54,-178885,207145,-41900
2011-10-06,14200.0,14100.0,603076.0,10.62,-31283,117683,-31030
2011-10-07,14350.0,13750.0,504509.0,10.35,215406,-224436,1510
2011-10-10,13750.0,13500.0,565520.0,10.17,235817,-207607,17110
2011-10-11,13700.0,13850.0,342921.0,10.43,15163,-22013,-1220
2011-10-12,13800.0,14800.0,948955.0,11.14,-129094,43854,42750
2011-10-13,14800.0,14550.0,264358.0,10.96,62324,-67809,3690
2011-10-14,14600.0,14250.0,391374.0,10.73,84940,10640,-94330
2011-10-17,14350.0,14300.0,713950.0,10.77,314112,-159132,-166010
2011-10-18,14000.0,14050.0,410643.0,10.58,35526,-19906,940
2011-10-19,14300.0,15650.0,1576736.0,11.78,-256622,102012,148480
2011-10-20,15800.0,15850.0,1363387.0,11.94,-414570,287420,178270
2011-10-21,16200.0,16450.0,785007.0,12.39,-154351,165954,8600
2011-10-24,16600.0,16000.0,1000745.0,12.05,314292,-193772,12800
2011-10-25,16000.0,16400.0,646334.0,12.35,-119354,92974,11830
2011-10-26,16200.0,15700.0,603636.0,11.82,198263,-93073,7800
2011-10-27,15900.0,15200.0,1742476.0,11.45,892697,-702949,-156980
2011-10-28,15350.0,15350.0,1426053.0,11.56,273321,-234181,16180
2011-10-31,15400.0,15100.0,566569.0,11.37,-111609,122449,-22330
2011-11-01,14950.0,15000.0,472071.0,11.3,82411,-24881,-83060
2011-11-02,14750.0,15100.0,308653.0,11.37,-41632,17442,15190
2011-11-03,15400.0,15550.0,1035304.0,11.71,-226721,123071,58200
2011-11-04,15700.0,15600.0,692821.0,11.75,6455,31015,-29260
2011-11-07,15500.0,15200.0,469746.0,11.45,163141,-79071,-95810
2011-11-08,15250.0,15550.0,427899.0,11.71,-45305,35575,9800
2011-11-09,15800.0,15500.0,484157.0,11.67,20050,-7660,16220
2011-11-10,15050.0,14900.0,497908.0,11.22,-8366,38806,-36320
2011-11-11,15050.0,15150.0,273491.0,11.41,-60840,3330,47500
2011-11-14,15300.0,15150.0,311170.0,11.41,84590,-86860,1200
2011-11-15,15000.0,14550.0,770250.0,10.96,191293,-76773,-151450
2011-11-16,14600.0,13950.0,639483.0,10.5,133697,-35887,-100680
2011-11-17,14050.0,14450.0,344052.0,10.88,6120,-18620,18920
2011-11-18,14050.0,14050.0,289570.0,10.58,40036,-12426,-22720
2011-11-21,14050.0,14000.0,264829.0,10.54,10849,60111,-107350
2011-11-22,13900.0,14650.0,669120.0,11.03,-83839,261338,-178996
2011-11-23,14550.0,14650.0,493449.0,11.03,-201609,331689,-107660
2011-11-24,14600.0,15000.0,544310.0,11.3,-185282,172942,16310
2011-11-25,15050.0,14950.0,352235.0,11.26,-127603,106063,52540
2011-11-28,15000.0,15200.0,526063.0,11.45,94818,-143935,63000
2011-11-29,15200.0,14950.0,381218.0,11.26,-5812,96792,-114150
2011-11-30,15000.0,15000.0,420458.0,11.3,-45664,89914,-60840
2011-12-01,15250.0,14550.0,888485.0,10.96,215944,129856,-248140
2011-12-02,14550.0,14750.0,571112.0,11.11,-40743,171653,-155620
2011-12-05,14800.0,14700.0,380680.0,11.07,50968,54282,-134730
2011-12-06,14700.0,14750.0,147963.0,11.11,-24197,17137,6070
2011-12-07,14900.0,14900.0,380316.0,11.22,-6363,108043,-83370
2011-12-08,14950.0,15500.0,805156.0,11.67,-180066,199286,-25450
2011-12-09,15350.0,15350.0,555136.0,11.56,-51697,167,36520
2011-12-12,15550.0,15450.0,248707.0,11.63,32970,-34110,-11890
2011-12-13,15350.0,14900.0,452588.0,11.22,92980,30510,-102600
2011-12-14,14900.0,15100.0,227140.0,11.37,-56492,29112,25280
2011-12-15,15000.0,15100.0,354640.0,11.37,-74360,54230,33130
2011-12-16,15400.0,16150.0,1661768.0,12.16,-513790,231630,267260
2011-12-19,16350.0,15500.0,1390410.0,11.67,-154490,-40090,245160
2011-12-20,15900.0,16500.0,1554470.0,12.42,-173394,90953,61521
2011-12-21,16800.0,16500.0,1255812.0,12.42,105364,27689,-30708
2011-12-22,16450.0,16650.0,884126.0,12.54,-243211,59961,98980
2011-12-23,16850.0,16650.0,719610.0,12.54,-189015,125417,123840
2011-12-26,16700.0,16800.0,618069.0,12.65,-88188,-75582,109730
2011-12-27,16600.0,16650.0,452609.0,12.54,-114293,69873,-22430
2011-12-28,16500.0,16500.0,314393.0,12.42,-19504,58634,-43460
2011-12-29,16500.0,16150.0,526189.0,12.16,104147,-156487,17450
2012-01-02,16100.0,16000.0,556806.0,17.75,16002,-63842,29830
2012-01-03,16000.0,15750.0,935317.0,17.48,279336,-275686,-4060
2012-01-04,15850.0,15850.0,835436.0,17.59,168210,-186117,59382
2012-01-05,15800.0,15900.0,394592.0,17.64,-13910,-1216,-18254
2012-01-06,15850.0,15500.0,369294.0,17.2,12278,-73338,22940
2012-01-09,15550.0,15700.0,249921.0,17.42,-19807,20430,-1400
2012-01-10,15800.0,15200.0,703873.0,16.87,138219,-130839,-6566
2012-01-11,15200.0,15200.0,387830.0,16.87,-30680,32070,13000
2012-01-12,15200.0,15850.0,625047.0,17.59,-117707,25647,81830
2012-01-13,15850.0,16050.0,443754.0,17.81,76683,-19918,-59955
2012-01-16,16050.0,15750.0,329519.0,17.48,36037,49483,-82240
2012-01-17,15800.0,15400.0,300301.0,17.09,72684,-75124,580
2012-01-18,15400.0,15800.0,276455.0,17.53,-121289,112755,-4916
2012-01-19,15800.0,15800.0,389179.0,17.53,-37147,83907,-25630
2012-01-20,15850.0,15550.0,418561.0,17.25,90316,-45217,-9720
2012-01-25,15500.0,15850.0,400677.0,17.59,-63365,40655,23890
2012-01-26,15800.0,15750.0,331816.0,17.48,75081,-58861,-28490
2012-01-27,15650.0,15250.0,481349.0,16.92,181258,-169897,9360
2012-01-30,15150.0,15250.0,287516.0,16.92,-7779,-53821,39220
2012-01-31,15250.0,15250.0,382591.0,16.92,66810,-124930,63180
2012-02-01,15150.0,15150.0,557674.0,16.81,146844,-144314,-22580
2012-02-02,15150.0,15000.0,845730.0,16.64,236467,-108147,-103740
2012-02-03,15050.0,15200.0,392536.0,16.87,-35039,8059,-1340
2012-02-06,15300.0,14600.0,744688.0,16.2,116974,-66158,6820
2012-02-07,14500.0,14700.0,484333.0,16.31,103487,-137177,34340
2012-02-08,14600.0,14550.0,412348.0,16.14,107342,-123099,55910
2012-02-09,14500.0,14550.0,444937.0,16.14,72609,-133278,49146
2012-02-10,14650.0,14800.0,414907.0,16.42,-32000,6630,24370
2012-02-13,14750.0,14900.0,310246.0,16.53,96546,-116886,20540
2012-02-14,14900.0,15100.0,342389.0,16.75,-81955,9815,55000
2012-02-15,15100.0,15000.0,233836.0,16.64,5996,39454,-23930
2012-02-16,15050.0,15250.0,799335.0,16.92,-271946,97096,205230
2012-02-17,15400.0,15150.0,508509.0,16.81,60006,-164526,110860
2012-02-20,15100.0,14900.0,393219.0,16.53,51789,-15473,-20526
2012-02-21,14900.0,14900.0,479070.0,16.53,102716,-97476,67170
2012-02-22,14800.0,14800.0,313464.0,16.42,75574,-91354,25900
2012-02-23,14700.0,15100.0,385214.0,16.75,-87701,157531,3220
2012-02-24,15100.0,14950.0,414044.0,16.59,32573,-81913,70680
2012-02-27,14900.0,14650.0,210699.0,16.26,26787,-17017,3020
2012-02-28,14650.0,14550.0,442080.0,16.14,138028,-151055,46260
2012-02-29,14550.0,14500.0,389247.0,16.09,157110,-114240,-6600
2012-03-02,14500.0,14350.0,414700.0,15.92,135193,-208563,82150
2012-03-05,14300.0,14300.0,202867.0,15.87,78795,-95385,15190
2012-03-06,14250.0,14000.0,712142.0,15.53,338557,-358967,49880
2012-03-07,13750.0,14200.0,381674.0,15.76,-19992,94102,-40180
2012-03-08,14100.0,14200.0,428840.0,15.76,22067,9137,-8730
2012-03-09,14200.0,14400.0,362413.0,15.98,-57525,8022,60340
2012-03-12,14500.0,14500.0,387267.0,16.09,-84033,35220,27310
2012-03-13,14550.0,14800.0,539770.0,16.42,-169634,148044,43370
2012-03-14,14850.0,14600.0,422254.0,16.2,17531,32559,-17630
2012-03-15,14600.0,14600.0,214382.0,16.2,16261,-17911,6410
2012-03-16,14700.0,14350.0,209681.0,15.92,-22778,9082,11706
2012-03-19,14300.0,14500.0,272837.0,16.09,-62968,51308,10560
2012-03-20,14550.0,14450.0,239490.0,16.03,-43392,46382,-3740
2012-03-21,14500.0,14600.0,338724.0,16.2,-46953,145853,-113460
2012-03-22,14600.0,14400.0,368365.0,15.98,8435,112375,-91160
2012-03-23,14450.0,14500.0,237715.0,16.09,-71161,61860,-28069
2012-03-26,14450.0,14200.0,247123.0,15.76,-9386,55836,-36300
2012-03-27,14400.0,14500.0,422211.0,16.09,-24299,103449,-58570
2012-03-28,14650.0,14800.0,633187.0,16.42,28650,118954,-101414
2012-03-29,14800.0,15000.0,691493.0,16.64,-200608,101338,83670
2012-03-30,15100.0,15200.0,551285.0,16.87,-195873,204323,-21680
2012-04-02,15200.0,14850.0,145198.0,16.48,-4145,625,2940
2012-04-03,14850.0,14650.0,385501.0,16.26,42751,-149431,114610
2012-04-04,14700.0,14550.0,511897.0,16.14,-79310,-74900,104130
2012-04-05,14400.0,14550.0,446570.0,16.14,-8360,18770,-21030
2012-04-06,14600.0,14950.0,279852.0,16.59,-138700,152220,-9580
2012-04-09,15000.0,14700.0,197439.0,16.31,-61875,58865,1040
2012-04-10,14650.0,14450.0,347882.0,16.03,-32504,31274,33580
2012-04-12,14550.0,14300.0,385788.0,15.87,-54718,121568,-62410
2012-04-13,14400.0,14550.0,234871.0,16.14,-10828,-742,-45670
2012-04-16,14400.0,14850.0,264648.0,16.48,-157649,83009,22520
2012-04-17,14800.0,14900.0,397372.0,16.53,-100950,104910,-16490
2012-04-18,15000.0,14850.0,380071.0,16.48,-11082,-122518,125060
2012-04-19,14900.0,15000.0,480171.0,16.64,-96473,-12097,84500
2012-04-20,15000.0,15300.0,548904.0,16.98,-297490,170360,98620
2012-04-23,15300.0,15300.0,369020.0,16.98,-63408,77320,-18172
2012-04-24,15300.0,15450.0,458283.0,17.14,-200858,193778,-19140
2012-04-25,15500.0,15050.0,354944.0,16.7,-34910,36370,-22110
2012-04-26,15150.0,15450.0,446198.0,17.14,-83590,-15730,45810
2012-04-27,15750.0,15850.0,1104269.0,17.59,-299284,38074,278230
2012-04-30,15900.0,15900.0,737151.0,17.64,-34130,84090,45030
2012-05-02,15750.0,15650.0,372594.0,17.36,-141408,141048,-11490
2012-05-03,15700.0,15800.0,334385.0,17.53,-101714,95304,30240
2012-05-04,15750.0,15550.0,269836.0,17.25,-10855,41920,-33975
2012-05-07,15350.0,15500.0,243344.0,17.2,761,82959,-89650
2012-05-08,15500.0,15800.0,255730.0,17.53,-69026,144436,-86970
2012-05-09,15800.0,16000.0,371898.0,17.75,-124212,217752,-109950
2012-05-10,15850.0,15700.0,246925.0,17.42,71609,77438,-159480
