Symbol,세아제강_시가(원),세아제강_종가(원),세아제강_거래량(주),세아제강_PER(IFRS-연결),세아제강_순매수수량(개인)(주),세아제강_순매수수량(기관계)(주),세아제강_순매수수량(외국인계)(주)
2006-06-23,24450.0,23800.0,7610.0,2.83,-1030,220,-190
2006-06-26,23500.0,24100.0,1665.0,2.86,-250,-150,400
2006-06-27,24050.0,24450.0,1990.0,2.91,-350,-40,390
2006-06-28,24250.0,24550.0,3270.0,2.92,1820,-2130,310
2006-06-29,24250.0,25200.0,2220.0,3.0,-1500,1270,230
2006-06-30,25800.0,25950.0,12180.0,3.08,-2260,840,750
2006-07-03,26000.0,26350.0,3710.0,3.13,1290,-1260,-30
2006-07-04,25700.0,26750.0,5570.0,3.18,280,10,-90
2006-07-05,26050.0,26900.0,17620.0,3.2,-630,280,-150
2006-07-06,26100.0,26200.0,1210.0,3.11,-290,690,-400
2006-07-07,25800.0,25000.0,21260.0,2.97,-3300,1880,220
2006-07-10,25000.0,25100.0,2620.0,2.98,-500,270,230
2006-07-11,25550.0,26200.0,7110.0,3.11,-1830,1500,330
2006-07-12,25950.0,26300.0,1290.0,3.13,-370,370,0
2006-07-13,26300.0,26400.0,3200.0,3.14,-1810,-590,-130
2006-07-14,25550.0,26000.0,3520.0,3.09,-2260,2500,-240
2006-07-18,25600.0,25000.0,2850.0,2.97,-520,990,-470
2006-07-19,25450.0,25750.0,1980.0,3.06,-760,230,530
2006-07-20,25750.0,26350.0,1996.0,3.13,-1564,1064,0
2006-07-21,26350.0,26300.0,1080.0,3.13,-270,520,-250
2006-07-24,26400.0,26150.0,2086.0,3.11,-750,890,-140
2006-07-25,26200.0,26500.0,3110.0,3.15,-630,380,250
2006-07-26,26250.0,26150.0,2890.0,3.11,70,570,-640
2006-07-27,26050.0,26200.0,2062.0,3.11,-1060,1040,20
2006-07-28,26050.0,26500.0,1380.0,3.15,-240,220,20
2006-07-31,26500.0,26600.0,1928.0,3.16,460,420,-380
2006-08-01,26600.0,26350.0,1860.0,3.13,-130,210,-80
2006-08-02,25600.0,25850.0,2570.0,3.07,370,-20,-350
2006-08-03,25600.0,25500.0,2880.0,3.03,-370,-320,-10
2006-08-04,25700.0,25650.0,1850.0,3.05,-210,370,-160
2006-08-07,25500.0,25100.0,3600.0,2.98,1040,-20,-520
2006-08-08,25000.0,25300.0,3210.0,3.01,-700,690,-190
2006-08-09,25000.0,25650.0,4816.0,3.05,700,-210,-630
2006-08-10,25550.0,25350.0,4110.0,3.01,1030,-310,-220
2006-08-11,25000.0,25000.0,4579.0,2.97,-870,900,0
2006-08-14,25400.0,24500.0,7940.0,2.91,-1730,1030,0
2006-08-16,24650.0,25400.0,5610.0,3.02,-940,950,-10
2006-08-17,26200.0,25650.0,2960.0,3.05,-470,470,0
2006-08-18,25650.0,26050.0,5990.0,3.1,-3350,1850,0
2006-08-21,26800.0,26200.0,6370.0,3.11,770,-410,0
2006-08-22,26250.0,27500.0,15901.0,3.27,-3720,-20,5580
2006-08-23,27500.0,28500.0,28360.0,3.39,-15620,8140,3300
2006-08-24,28600.0,29000.0,15250.0,3.45,-5300,-260,5660
2006-08-25,29000.0,30000.0,21500.0,3.57,-15150,1930,13660
2006-08-28,30400.0,30000.0,12181.0,3.57,-7929,-1260,9189
2006-08-29,30000.0,29850.0,12280.0,3.55,-3730,3230,600
2006-08-30,30000.0,28700.0,5360.0,3.41,-1410,1010,0
2006-08-31,28700.0,29850.0,10700.0,3.55,-8470,1370,6690
2006-09-01,29850.0,29400.0,1380.0,3.49,30,-40,0
2006-09-04,29200.0,28800.0,4330.0,3.42,-820,970,0
2006-09-05,28750.0,28500.0,4383.0,3.39,-107,-103,0
2006-09-06,28300.0,28600.0,3403.0,3.4,1503,-403,0
2006-09-07,29000.0,28500.0,3803.0,3.39,-597,197,400
2006-09-08,29000.0,28800.0,2336.0,3.42,-400,470,30
2006-09-11,28500.0,29000.0,3540.0,3.45,-500,-590,1010
2006-09-12,28600.0,29000.0,1190.0,3.45,160,-160,0
2006-09-13,29100.0,29000.0,4490.0,3.45,160,-60,-1100
2006-09-14,29400.0,29000.0,7290.0,3.45,140,2460,-1800
2006-09-15,29000.0,29050.0,5130.0,3.45,250,-250,0
2006-09-18,29450.0,29000.0,7440.0,3.45,-1290,1290,0
2006-09-19,29300.0,28750.0,2675.0,3.42,-1010,10,0
2006-09-20,28600.0,29200.0,5141.0,3.47,-2710,2680,0
2006-09-21,29100.0,28750.0,5020.0,3.42,-1250,210,0
2006-09-22,28750.0,28600.0,2571.0,3.4,-640,810,0
2006-09-25,29100.0,29000.0,2490.0,3.45,-460,460,0
2006-09-26,28600.0,29000.0,2910.0,3.45,60,30,0
2006-09-27,29450.0,28650.0,8400.0,3.41,-290,310,-30
2006-09-28,28600.0,29150.0,5890.0,3.46,-690,690,0
2006-09-29,29000.0,29100.0,1280.0,3.46,-640,170,0
2006-10-02,29300.0,30000.0,5020.0,3.57,-2570,2090,680
2006-10-04,29250.0,29600.0,2720.0,3.52,-370,-240,610
2006-10-09,29550.0,28500.0,3290.0,3.39,-1000,530,0
2006-10-10,28500.0,28800.0,1560.0,3.42,120,-120,0
2006-10-11,29300.0,28300.0,1350.0,3.36,580,-180,-400
2006-10-12,28250.0,28550.0,3620.0,3.39,980,-500,-410
2006-10-13,28500.0,29300.0,2840.0,3.48,-1020,990,30
2006-10-16,28950.0,29000.0,2320.0,3.45,-150,150,0
2006-10-17,29400.0,29100.0,2230.0,3.46,-400,400,0
2006-10-18,29000.0,29550.0,5410.0,3.51,-490,490,0
2006-10-19,29750.0,30200.0,15715.0,3.59,1225,-495,-680
2006-10-20,30300.0,30800.0,8310.0,3.66,60,20,0
2006-10-23,30800.0,31050.0,9441.0,3.69,-750,730,0
2006-10-24,31050.0,31350.0,10490.0,3.73,1100,-100,-800
2006-10-25,31200.0,32700.0,22489.0,3.89,2840,-2410,0
2006-10-26,32500.0,31550.0,6690.0,3.75,1930,-1950,0
2006-10-27,31550.0,31500.0,4820.0,3.74,1680,-2200,0
2006-10-30,31500.0,31450.0,2890.0,3.74,340,1030,20
2006-10-31,31450.0,31250.0,6460.0,3.71,4680,-4680,0
2006-11-01,31000.0,31650.0,2490.0,3.76,480,-480,0
2006-11-02,31550.0,31850.0,3880.0,3.79,660,-440,0
2006-11-03,32000.0,31900.0,1690.0,3.79,-320,320,0
2006-11-06,32400.0,32500.0,4920.0,3.86,90,-1190,500
2006-11-07,32500.0,33450.0,8786.0,3.98,14,276,0
2006-11-08,32800.0,33550.0,3420.0,3.99,-690,-80,870
2006-11-09,33150.0,33200.0,5700.0,3.95,-480,-1740,2010
2006-11-10,33200.0,33300.0,2390.0,3.96,160,-10,-150
2006-11-13,33300.0,33350.0,2939.0,3.96,559,191,450
2006-11-14,33800.0,33050.0,4740.0,3.93,150,-310,0
2006-11-15,33050.0,33100.0,4990.0,3.93,-1170,-1100,2270
2006-11-16,33050.0,33750.0,5740.0,4.01,-740,-260,1000
2006-11-17,34000.0,33500.0,9160.0,3.98,1350,650,-1200
2006-11-20,33500.0,33550.0,2380.0,3.99,-280,280,0
2006-11-21,33000.0,33800.0,7180.0,4.02,-170,620,-250
2006-11-22,33500.0,34700.0,9930.0,4.12,-300,490,-10
2006-11-23,34700.0,35400.0,13150.0,4.21,-760,1960,-1000
2006-11-24,35000.0,35050.0,6490.0,4.17,1610,2070,-180
2006-11-27,35950.0,35750.0,11271.0,4.25,2930,-2140,-80
2006-11-28,35200.0,35400.0,5950.0,4.21,-560,580,-20
2006-11-29,34500.0,35700.0,5890.0,4.24,-1260,1410,-180
2006-11-30,35500.0,36500.0,10441.0,4.34,-130,30,40
2006-12-01,36300.0,36800.0,10703.0,4.37,562,708,-1170
2006-12-04,36800.0,36200.0,19940.0,4.3,5140,-2100,-3040
2006-12-05,36000.0,36500.0,12980.0,4.34,770,1180,-1950
2006-12-06,36500.0,35900.0,4157.0,4.27,-1733,1463,-190
2006-12-07,35800.0,35900.0,11340.0,4.27,-920,1790,-900
2006-12-08,35350.0,35500.0,5640.0,4.22,350,1350,-1700
2006-12-11,35000.0,36000.0,7360.0,4.28,-1160,1240,-80
2006-12-12,35200.0,35000.0,2040.0,4.16,280,-200,-80
2006-12-13,34550.0,35500.0,3700.0,4.22,-240,-110,-150
2006-12-14,35000.0,37000.0,9380.0,4.4,-3260,-1710,5540
2006-12-15,36450.0,36300.0,8864.0,4.31,4124,-274,-2600
2006-12-18,36000.0,36250.0,4949.0,4.31,-2643,2503,140
2006-12-19,36300.0,36200.0,1150.0,4.3,20,-190,170
2006-12-20,36700.0,35800.0,2141.0,4.26,-289,369,-120
2006-12-21,36350.0,35600.0,1670.0,4.23,615,-585,-60
2006-12-22,35600.0,36150.0,3760.0,4.3,-3220,2060,730
2006-12-26,36600.0,36300.0,7683.0,4.31,-5193,4823,450
2006-12-27,34850.0,36500.0,10920.0,4.34,2030,-1580,80
2006-12-28,35950.0,37400.0,7560.0,4.45,-560,-720,0
2007-01-02,37950.0,37450.0,3910.0,7.3,160,-160,0
2007-01-03,38600.0,37400.0,10590.0,7.29,-3570,-920,5550
2007-01-04,36900.0,36150.0,12470.0,7.05,250,-980,660
2007-01-05,35350.0,36300.0,8340.0,7.08,5080,-2530,-2540
2007-01-08,36300.0,36600.0,2770.0,7.14,-540,540,0
2007-01-09,36850.0,37300.0,9000.0,7.27,-5590,1630,3960
2007-01-10,37000.0,37000.0,4490.0,7.22,1650,-230,-1590
2007-01-11,36500.0,35700.0,3541.0,6.96,990,30,-990
2007-01-12,36000.0,36100.0,7530.0,7.04,-1220,1240,0
2007-01-15,36100.0,35500.0,6030.0,6.92,550,-1000,0
2007-01-16,35500.0,35000.0,7410.0,6.83,1070,-1010,-160
2007-01-17,35050.0,34700.0,3780.0,6.77,-900,-300,1260
2007-01-18,34750.0,35800.0,7830.0,6.98,-270,1370,-1600
2007-01-19,35750.0,35000.0,3340.0,6.83,-70,-60,130
2007-01-22,34900.0,35550.0,5070.0,6.93,520,930,0
2007-01-23,35550.0,35150.0,6960.0,6.85,3170,-4160,990
2007-01-24,34600.0,35000.0,6790.0,6.83,2470,-1210,-1260
2007-01-25,35000.0,35000.0,4290.0,6.83,700,-130,-1320
2007-01-26,34450.0,34800.0,2721.0,6.79,1721,-1341,-150
2007-01-29,34800.0,34800.0,8080.0,6.79,-2220,-660,2880
2007-01-30,34550.0,35300.0,7110.0,6.88,2160,190,1000
2007-01-31,35300.0,35300.0,3190.0,6.88,-680,510,1000
2007-02-01,34800.0,35250.0,5170.0,6.87,2020,-1160,-360
2007-02-02,35350.0,35450.0,12670.0,6.91,2180,-900,-780
2007-02-05,35100.0,34800.0,19390.0,6.79,5160,-3960,2430
2007-02-06,34850.0,35000.0,22210.0,6.83,9260,-9280,3500
2007-02-07,40250.0,36700.0,267450.0,7.16,107660,-91540,-2430
2007-02-08,36700.0,35550.0,39920.0,6.93,240,-40,-250
2007-02-09,35550.0,34900.0,34780.0,6.81,-2980,-210,4150
2007-02-12,34550.0,33850.0,26110.0,6.6,920,3280,300
2007-02-13,33800.0,34400.0,21270.0,6.71,-680,1300,4350
2007-02-14,34850.0,34950.0,16271.0,6.82,-7070,6730,3390
2007-02-15,35000.0,34900.0,15490.0,6.81,3540,-4590,1250
2007-02-16,34700.0,35150.0,12690.0,6.85,-2470,-910,3380
2007-02-20,35150.0,35200.0,17462.0,6.86,-5650,310,5340
2007-02-21,35200.0,34800.0,2920.0,6.79,-600,630,-50
2007-02-22,34700.0,35000.0,10968.0,6.83,-2112,-2078,4040
2007-02-23,35000.0,35300.0,8070.0,6.88,-4210,10,3980
2007-02-26,35000.0,36000.0,10666.0,7.02,-3492,-858,4650
2007-02-27,36400.0,36400.0,11520.0,7.1,-1790,-560,2550
2007-02-28,35850.0,35600.0,6444.0,6.94,-1976,-424,2620
2007-03-02,35200.0,35900.0,4320.0,7.0,-1805,-275,2090
2007-03-05,35500.0,35950.0,23586.0,7.01,-9230,7010,2150
2007-03-06,35950.0,36500.0,10320.0,7.12,-3600,900,2800
2007-03-07,35700.0,36850.0,5626.0,7.19,-2476,-150,2656
2007-03-08,36550.0,37300.0,13110.0,7.27,-2700,1400,1230
2007-03-09,37500.0,37750.0,10046.0,7.36,626,-526,380
2007-03-12,38250.0,37950.0,9830.0,7.4,-580,-1190,1790
2007-03-13,38300.0,38200.0,5940.0,7.45,-1590,-170,1350
2007-03-14,36700.0,37900.0,14576.0,7.39,-4384,3644,630
2007-03-15,37700.0,39000.0,20310.0,7.61,-9160,12990,-3990
2007-03-16,38500.0,39550.0,31311.0,7.71,470,400,-560
2007-03-19,39500.0,40250.0,19915.0,7.85,-1012,1832,2210
2007-03-20,40500.0,40000.0,24012.0,7.8,1450,-1340,-110
2007-03-21,40900.0,38900.0,9703.0,7.59,4097,-5611,1594
2007-03-22,39500.0,39300.0,6630.0,7.66,-4880,1940,2950
2007-03-23,39550.0,39550.0,8559.0,7.71,1439,-1639,190
2007-03-26,39900.0,39800.0,5020.0,7.76,-820,110,960
2007-03-27,39800.0,39950.0,6690.0,7.79,-3472,1592,1700
2007-03-28,39950.0,39900.0,4970.0,7.78,-1140,-1020,2140
2007-03-29,39150.0,39550.0,4556.0,7.71,-1604,134,1470
2007-03-30,39950.0,40600.0,25393.0,7.92,-15398,13718,1150
2007-04-02,40850.0,42300.0,38981.0,8.25,6271,-451,-380
2007-04-03,43000.0,42800.0,12576.0,8.35,2606,-186,-330
2007-04-04,43000.0,42900.0,6254.0,8.37,-624,864,-200
2007-04-05,42900.0,42900.0,25718.0,8.37,15968,-4548,-9980
2007-04-06,42950.0,42850.0,4813.0,8.36,-259,-231,520
2007-04-09,42800.0,42800.0,11800.0,8.35,-150,2130,3170
2007-04-10,42500.0,42300.0,8550.0,8.25,2800,-4140,2090
2007-04-11,42450.0,42800.0,14717.0,8.35,-1207,-33,1290
2007-04-12,42300.0,42900.0,16270.0,8.37,-180,-740,390
2007-04-13,42900.0,43000.0,13730.0,8.39,-2490,-90,3080
2007-04-16,43800.0,45000.0,24920.0,8.78,-2950,740,1090
2007-04-17,46000.0,45100.0,21050.0,8.8,-2780,2750,-950
2007-04-18,45300.0,45650.0,4350.0,8.9,370,-110,-240
2007-04-19,45200.0,45400.0,5677.0,8.85,-2120,2750,-710
2007-04-20,45400.0,45400.0,16980.0,8.85,-890,2020,-3230
2007-04-23,46000.0,46350.0,20328.0,9.04,-752,4072,-3180
2007-04-24,46900.0,46600.0,6520.0,9.09,-2880,2740,150
2007-04-25,46900.0,46350.0,4230.0,9.04,-1070,650,290
2007-04-26,46850.0,47200.0,4250.0,9.21,20,200,20
2007-04-27,47200.0,47300.0,17020.0,9.22,-4610,3640,1150
2007-04-30,46500.0,46900.0,4660.0,9.15,-660,710,0
2007-05-02,46900.0,46850.0,4730.0,9.14,-1160,770,880
2007-05-03,46500.0,46450.0,18190.0,9.06,8060,-3000,-330
2007-05-04,46000.0,45850.0,18620.0,8.94,-5040,8950,260
2007-05-07,45900.0,46550.0,14893.0,9.08,6663,-6313,-1410
2007-05-08,46550.0,47250.0,13172.0,9.21,1202,-102,-780
2007-05-09,47750.0,47850.0,6062.0,9.33,722,788,-1710
2007-05-10,47500.0,48300.0,16040.0,9.42,-800,-380,1200
2007-05-11,48700.0,48000.0,8940.0,9.36,1460,-1390,-290
2007-05-14,48250.0,45600.0,39731.0,8.89,1752,-3732,-510
2007-05-15,45650.0,44700.0,19932.0,8.72,-3980,4500,-90
2007-05-16,44700.0,45200.0,10329.0,8.82,-1461,1051,390
2007-05-17,45600.0,51900.0,100155.0,10.12,17085,-14605,-5390
2007-05-18,54000.0,53500.0,75129.0,10.43,-2026,2824,-725
2007-05-21,53600.0,57900.0,62820.0,11.29,-775,6361,-5649
2007-05-22,58400.0,58800.0,57064.0,11.47,2510,262,-3172
2007-05-23,59800.0,58100.0,42389.0,11.33,-1072,3898,-1896
2007-05-25,57500.0,57100.0,57710.0,11.14,-24505,20583,1573
2007-05-28,57100.0,59100.0,22140.0,11.53,-4507,2332,-351
2007-05-29,61200.0,65900.0,43708.0,12.85,-2721,2384,337
2007-05-30,65900.0,65300.0,21444.0,12.73,4062,-438,-3924
2007-05-31,64900.0,67000.0,42654.0,13.07,-3163,8801,-5324
2007-06-01,68100.0,66700.0,30722.0,13.01,1017,-5371,-56
2007-06-04,66800.0,64800.0,33157.0,12.64,6285,-5158,-421
2007-06-05,65000.0,64700.0,13487.0,12.62,-311,-319,1631
2007-06-07,64700.0,65500.0,46406.0,12.77,-7121,-11991,11774
2007-06-08,64200.0,64000.0,14699.0,12.48,4183,-5993,2444
2007-06-11,63100.0,61500.0,43338.0,11.99,-12556,12258,-184
2007-06-12,60800.0,62500.0,24998.0,12.19,11027,-12879,2866
2007-06-13,60500.0,62500.0,19852.0,12.19,-1563,-1943,3466
2007-06-14,64000.0,66000.0,27878.0,12.87,-4411,1173,-920
2007-06-15,65100.0,66300.0,16277.0,12.93,-2595,5252,-1657
2007-06-18,66300.0,65800.0,19424.0,12.83,-4204,1509,2615
2007-06-19,64800.0,65500.0,17623.0,12.77,-744,743,43
2007-06-20,64700.0,64000.0,9649.0,12.48,-221,-1086,1319
2007-06-21,64400.0,64000.0,35788.0,12.48,-8803,-1616,8420
2007-06-22,63300.0,62900.0,11760.0,12.27,1973,-1041,-932
2007-06-25,61500.0,60800.0,29918.0,11.86,-13022,6878,3267
2007-06-26,60100.0,61000.0,4746.0,11.9,12,653,-151
2007-06-27,60200.0,61100.0,5379.0,11.92,536,-562,40
2007-06-28,61000.0,63400.0,7476.0,12.36,-4608,1631,2986
2007-06-29,63700.0,63000.0,7499.0,12.29,-2256,1019,1229
2007-07-02,61500.0,64700.0,5411.0,12.62,-4152,3643,495
2007-07-03,64400.0,66400.0,13278.0,12.95,-1264,-295,1613
2007-07-04,65200.0,70200.0,15966.0,13.69,-1545,-461,2006
2007-07-05,71500.0,71000.0,10425.0,13.85,-47,-320,107
2007-07-06,71000.0,70000.0,6251.0,13.65,386,-923,523
2007-07-09,68900.0,66500.0,47499.0,12.97,4743,-205,476
2007-07-10,67000.0,66800.0,7542.0,13.03,686,-261,633
2007-07-11,66000.0,64500.0,24400.0,12.58,-7628,4944,1800
2007-07-12,64800.0,68300.0,20435.0,13.32,-5540,1427,4770
2007-07-13,69200.0,70900.0,11273.0,13.83,-3717,2554,-279
2007-07-16,71900.0,69600.0,6564.0,13.57,-428,349,-56
2007-07-18,68800.0,69200.0,4654.0,13.5,-861,-3,744
2007-07-19,69000.0,67800.0,10027.0,13.22,-980,1955,-639
2007-07-20,68000.0,69300.0,9243.0,13.52,3273,61,341
2007-07-23,69000.0,67100.0,18409.0,13.09,-70,2567,-2483
2007-07-24,66900.0,67000.0,5510.0,13.07,-33,454,285
2007-07-25,65700.0,66100.0,9908.0,12.89,-5005,4454,407
2007-07-26,66300.0,66800.0,32120.0,13.03,-8928,4439,6462
2007-07-27,66000.0,65500.0,7573.0,12.77,2395,-1473,-959
2007-07-30,65500.0,65500.0,10227.0,12.77,-1793,-107,-600
2007-07-31,64000.0,67300.0,5811.0,13.13,-1102,900,389
2007-08-01,66200.0,66800.0,8093.0,13.03,379,1877,-2148
2007-08-02,65000.0,66300.0,6380.0,12.93,-349,-203,-1418
2007-08-03,65100.0,65500.0,5972.0,12.77,-1412,-670,2086
2007-08-06,63300.0,63700.0,4634.0,12.42,1154,-351,-849
2007-08-07,65600.0,62500.0,18023.0,12.19,-1403,-1803,140
2007-08-08,62300.0,62000.0,5797.0,12.09,-266,840,-641
2007-08-09,62000.0,61300.0,25653.0,11.95,-2457,4943,-1926
2007-08-10,60000.0,59400.0,11636.0,11.58,-480,1170,-955
2007-08-13,61000.0,57600.0,35682.0,11.23,-16171,18522,-2406
2007-08-14,57600.0,56500.0,15506.0,11.02,-2957,7525,-4553
2007-08-16,54800.0,51000.0,22469.0,9.95,-9576,12005,-2444
2007-08-17,50200.0,49500.0,14557.0,9.65,-1750,5106,-861
2007-08-20,50600.0,52000.0,9652.0,10.14,550,790,-1340
2007-08-21,52800.0,51200.0,8147.0,9.99,127,-1899,1772
2007-08-22,51900.0,52600.0,7214.0,10.26,756,-3206,2338
2007-08-23,53400.0,55600.0,11676.0,10.84,-660,381,279
2007-08-24,56400.0,54900.0,4126.0,10.71,638,-518,-105
2007-08-27,56900.0,55100.0,6077.0,10.75,-1210,182,1058
2007-08-28,55100.0,57800.0,14866.0,11.27,-573,-1928,2382
2007-08-29,56200.0,59900.0,16829.0,11.68,-512,-352,670
2007-08-30,61500.0,60700.0,10111.0,11.84,-1621,501,-490
2007-08-31,61300.0,61700.0,7521.0,12.03,-3958,3738,83
2007-09-03,62000.0,61700.0,10254.0,12.03,474,-3022,1184
2007-09-04,60400.0,59700.0,9870.0,11.64,2643,-582,-3285
2007-09-05,59800.0,60000.0,10535.0,11.7,-493,220,-602
2007-09-06,58100.0,60900.0,15226.0,11.88,1868,-5959,1629
2007-09-07,60000.0,60000.0,11735.0,11.7,3263,-2864,-374
2007-09-10,59500.0,57800.0,4804.0,11.27,1831,-1439,-257
2007-09-11,58500.0,59300.0,6533.0,11.56,-1805,2320,-279
2007-09-12,58800.0,59500.0,14977.0,11.6,-1614,1653,-1274
2007-09-13,59500.0,60500.0,14607.0,11.8,-5619,5514,-428
2007-09-14,61400.0,60100.0,5314.0,11.72,-185,44,51
2007-09-17,60100.0,59500.0,5940.0,11.6,1921,-1776,-139
2007-09-18,58700.0,59700.0,6044.0,11.64,-3036,1290,-204
2007-09-19,60000.0,61000.0,9525.0,11.9,-2921,-255,-93
2007-09-20,61000.0,61500.0,6972.0,11.99,-5013,499,1550
2007-09-21,64000.0,62200.0,6689.0,12.13,-2140,1304,-49
2007-09-27,63100.0,62800.0,8408.0,12.25,-2370,-326,1176
2007-09-28,62200.0,63800.0,7208.0,12.44,-1608,-791,-947
2007-10-01,64000.0,63300.0,4318.0,12.34,-872,1589,1349
2007-10-02,64500.0,62900.0,7935.0,12.27,3019,-2378,1270
2007-10-04,62700.0,60700.0,13031.0,11.84,1381,-1576,205
2007-10-05,61200.0,60000.0,6448.0,11.7,524,-1195,771
2007-10-08,60500.0,59700.0,4811.0,11.64,2058,-2235,175
2007-10-09,59500.0,58400.0,7992.0,11.39,1517,-1474,-43
2007-10-10,58800.0,56900.0,8374.0,11.1,2739,-3977,1228
2007-10-11,57000.0,56000.0,13644.0,10.92,4402,-5312,1276
2007-10-12,55200.0,53000.0,46874.0,10.34,-1689,3145,-1491
2007-10-15,53800.0,50900.0,35861.0,9.93,15788,-21530,-248
2007-10-16,51300.0,50000.0,27520.0,9.75,6870,-3684,-3175
2007-10-17,49500.0,50800.0,17401.0,9.91,-2766,-1515,4541
2007-10-18,50800.0,51300.0,12696.0,10.0,-2771,2857,-111
2007-10-19,51400.0,51200.0,13749.0,9.99,-2255,-1936,4204
2007-10-22,49000.0,48500.0,7827.0,9.46,2983,-2879,-344
2007-10-23,48500.0,48650.0,7279.0,9.49,3291,-4051,840
2007-10-24,49100.0,49500.0,13040.0,9.65,-2840,840,2000
2007-10-25,50700.0,49300.0,5252.0,9.61,1056,-1996,1070
2007-10-26,49350.0,49000.0,6281.0,9.56,-729,19,730
2007-10-29,49050.0,48600.0,3092.0,9.48,246,-206,-50
2007-10-30,49400.0,48300.0,2444.0,9.42,-558,-2,550
2007-10-31,48300.0,48500.0,12685.0,9.46,2991,-5151,2120
2007-11-01,48650.0,49150.0,5887.0,9.59,-980,-90,1120
2007-11-02,49400.0,51300.0,10611.0,10.0,-4440,100,4530
2007-11-05,52200.0,52600.0,9510.0,10.26,-3742,4394,-713
2007-11-06,52300.0,52200.0,5065.0,10.18,1139,-690,-509
2007-11-07,51700.0,49400.0,8736.0,9.63,2812,-3349,552
2007-11-08,48600.0,47300.0,4725.0,9.22,582,-932,470
2007-11-09,47500.0,45650.0,15166.0,8.9,-2109,1899,10
2007-11-12,44050.0,44200.0,36406.0,8.62,-3488,3878,-410
2007-11-13,44250.0,44000.0,18763.0,8.58,-9090,9210,-160
2007-11-14,45000.0,45850.0,3264.0,8.94,-1140,610,490
2007-11-15,46400.0,45150.0,4231.0,8.81,-440,690,-20
2007-11-16,43800.0,46500.0,6580.0,9.07,-220,2890,-1700
2007-11-19,46350.0,46500.0,5547.0,9.07,-3270,2860,410
2007-11-20,44850.0,46300.0,5194.0,9.03,-560,1130,-590
2007-11-21,45200.0,45350.0,3873.0,8.84,1600,-290,-1300
2007-11-22,43300.0,44700.0,2670.0,8.72,482,250,-732
2007-11-23,44100.0,43700.0,11480.0,8.52,-6993,7523,-540
2007-11-26,42500.0,44900.0,8340.0,8.76,-3710,3680,30
2007-11-27,44750.0,44400.0,1144.0,8.66,-264,254,10
2007-11-28,44950.0,43500.0,5300.0,8.48,1005,-1065,50
2007-11-29,44000.0,45200.0,3920.0,8.82,-2950,800,2150
2007-11-30,44800.0,45250.0,2489.0,8.82,-1131,211,1000
2007-12-03,46000.0,46250.0,3321.0,9.02,-1510,0,1510
2007-12-04,47000.0,45700.0,1576.0,8.91,-340,530,-310
2007-12-05,45100.0,45950.0,2671.0,8.96,-810,720,90
2007-12-06,46800.0,47000.0,5286.0,9.17,-2160,1694,466
2007-12-07,47500.0,47400.0,3921.0,9.24,-510,570,-60
2007-12-10,47400.0,47600.0,3277.0,9.28,-168,1257,-1079
2007-12-11,47400.0,49800.0,5038.0,9.71,-1337,1827,-290
2007-12-12,49250.0,49500.0,3091.0,9.65,-1373,2003,-630
2007-12-13,49000.0,47150.0,15588.0,9.2,2637,-2307,-330
2007-12-14,47050.0,48400.0,5415.0,9.44,-2455,165,400
2007-12-17,47100.0,48300.0,7771.0,9.42,-1701,3951,-2250
2007-12-18,47750.0,47150.0,3129.0,9.2,903,227,-1130
2007-12-20,47150.0,46300.0,5090.0,9.03,920,2300,-3220
2007-12-21,46300.0,47000.0,3010.0,9.17,1400,260,-1660
2007-12-24,47300.0,47950.0,1655.0,9.35,-455,385,70
2007-12-26,47150.0,48000.0,1294.0,9.36,62,-62,0
2007-12-27,47500.0,48100.0,1748.0,9.38,-342,112,230
2007-12-28,46900.0,48200.0,720.0,9.4,-50,-30,80
2008-01-02,47400.0,49000.0,5362.0,13.53,-1430,1340,90
2008-01-03,48050.0,49550.0,3242.0,13.68,-1790,970,-40
2008-01-04,48450.0,48750.0,3981.0,13.46,-760,-130,-1590
2008-01-07,48000.0,48000.0,4092.0,13.25,-58,1998,-1970
2008-01-08,47600.0,48000.0,1440.0,13.25,-540,140,400
2008-01-09,47950.0,48450.0,1060.0,13.38,370,-530,160
2008-01-10,48250.0,48400.0,4930.0,13.36,850,580,-1410
2008-01-11,48000.0,48100.0,6484.0,13.28,1766,1904,-3670
2008-01-14,47600.0,48000.0,3230.0,13.25,-2720,2750,-30
2008-01-15,48400.0,47500.0,7900.0,13.11,-4000,3540,-540
2008-01-16,47300.0,47300.0,6170.0,13.06,1510,1420,-2930
2008-01-17,47300.0,47350.0,3668.0,13.07,-1538,678,-140
2008-01-18,45350.0,47800.0,1500.0,13.2,-600,530,70
2008-01-21,47600.0,47200.0,3060.0,13.03,-520,320,-300
2008-01-22,46600.0,46000.0,3820.0,12.7,-1280,2130,10
2008-01-23,46000.0,45200.0,1940.0,12.48,510,-710,200
2008-01-24,45750.0,45700.0,1512.0,12.62,-560,890,-330
2008-01-25,45700.0,46450.0,1400.0,12.82,950,-190,-760
2008-01-28,45350.0,44800.0,6604.0,12.37,1565,1865,-540
2008-01-29,43150.0,46000.0,4696.0,12.7,-1544,1304,240
2008-01-30,47000.0,44300.0,3016.0,12.23,314,-274,-80
2008-01-31,43000.0,45700.0,5850.0,12.62,-1520,3890,-2370
2008-02-01,45700.0,45000.0,1717.0,12.42,-77,17,-80
