Symbol,LS산전_시가(원),LS산전_종가(원),LS산전_거래량(주),LS산전_PER(IFRS-연결),LS산전_순매수수량(개인)(주),LS산전_순매수수량(기관계)(주),LS산전_순매수수량(외국인계)(주)
2006-11-23,32200.0,32250.0,54851.0,11.81,5251,13289,-13680
2006-11-24,32000.0,31550.0,88882.0,11.55,49752,-38312,-7270
2006-11-27,31450.0,31850.0,41926.0,11.66,-3580,-4200,6530
2006-11-28,31650.0,31500.0,58685.0,11.53,9180,-17660,7470
2006-11-29,31300.0,31750.0,45872.0,11.62,-9940,8820,2270
2006-11-30,31700.0,32350.0,85258.0,11.84,-20990,42670,150
2006-12-01,32350.0,31800.0,46837.0,11.64,15010,-15360,270
2006-12-04,31800.0,31300.0,42868.0,11.46,26014,-16204,1780
2006-12-05,31300.0,30700.0,73715.0,11.24,24632,-27582,4110
2006-12-06,30900.0,31200.0,47781.0,11.42,-13060,-400,13620
2006-12-07,31300.0,30900.0,63141.0,11.31,5959,2851,970
2006-12-08,30900.0,30900.0,37170.0,11.31,-1610,1380,-330
2006-12-11,30450.0,30200.0,23635.0,11.06,14620,-13390,-540
2006-12-12,30150.0,30100.0,51640.0,11.02,-16670,13720,4360
2006-12-13,30100.0,30500.0,295350.0,11.17,460,4270,830
2006-12-14,30850.0,30550.0,695251.0,11.18,47142,98498,40920
2006-12-15,30600.0,31000.0,209730.0,11.35,27130,-61050,-160
2006-12-18,31400.0,31100.0,43202.0,11.39,-5931,1061,5130
2006-12-19,31000.0,30650.0,134101.0,11.22,29708,-2800,580
2006-12-20,30800.0,31200.0,137986.0,11.42,21981,-52201,20440
2006-12-21,31250.0,31700.0,96300.0,11.61,-30790,27560,4090
2006-12-22,31250.0,31950.0,72499.0,11.7,-26475,2390,17840
2006-12-26,31950.0,31900.0,57670.0,11.68,5863,-5433,-380
2006-12-27,31900.0,32000.0,78817.0,11.72,-9318,7898,1420
2006-12-28,31900.0,32350.0,107682.0,11.84,-70590,72600,-12360
2007-01-02,32000.0,31550.0,41667.0,9.52,13539,-20543,130
2007-01-03,31550.0,31050.0,167435.0,9.37,7287,-64697,126710
2007-01-04,31050.0,30000.0,72861.0,9.05,50299,-45529,1180
2007-01-05,29850.0,29250.0,80900.0,8.83,23470,-23880,5470
2007-01-08,29000.0,28000.0,131440.0,8.45,72226,-52856,-1640
2007-01-09,28000.0,28050.0,82706.0,8.47,16984,-11174,-660
2007-01-10,28100.0,27300.0,96506.0,8.24,37820,-38380,8740
2007-01-11,27450.0,27950.0,329095.0,8.44,20696,-123901,3730
2007-01-12,28350.0,29150.0,113870.0,8.8,-50520,25930,23440
2007-01-15,29250.0,29500.0,43120.0,8.9,1790,-19830,17410
2007-01-16,29200.0,28900.0,37502.0,8.72,1839,-3220,-1070
2007-01-17,28900.0,29600.0,92380.0,8.93,-21900,13550,16120
2007-01-18,29600.0,30200.0,218556.0,9.11,-36751,-24579,100210
2007-01-19,30250.0,30200.0,140361.0,9.11,-1140,-14950,64740
2007-01-22,30650.0,30800.0,68874.0,9.3,1790,-14840,11320
2007-01-23,30300.0,31300.0,135817.0,9.45,-61200,38010,19790
2007-01-24,31400.0,31450.0,74940.0,9.49,-16710,3610,16960
2007-01-25,31450.0,31200.0,90808.0,9.42,-21850,-29430,49250
2007-01-26,31100.0,31200.0,73822.0,9.42,-9740,-8430,22380
2007-01-29,31450.0,31200.0,54200.0,9.42,-1940,-7500,11680
2007-01-30,31200.0,31100.0,33840.0,9.39,-17360,13120,3660
2007-01-31,30900.0,30500.0,62760.0,9.21,-4000,180,10250
2007-02-01,30750.0,30900.0,83960.0,9.33,1842,-36452,47140
2007-02-02,31300.0,32400.0,216945.0,9.78,-74290,39340,65360
2007-02-05,32100.0,32650.0,108679.0,9.85,-12330,36130,-18580
2007-02-06,32100.0,31850.0,112530.0,9.61,20930,-13390,-540
2007-02-07,31800.0,31700.0,109411.0,9.57,127,10173,-15100
2007-02-08,31400.0,31450.0,104338.0,9.49,17602,-10882,-5540
2007-02-09,31050.0,31250.0,159477.0,9.43,-7666,33520,49846
2007-02-12,30800.0,30600.0,111892.0,9.24,35980,-1490,-41870
2007-02-13,30250.0,30150.0,289039.0,9.1,81500,16000,-94300
2007-02-14,30000.0,30300.0,204187.0,9.14,30950,32660,-56980
2007-02-15,30400.0,30300.0,167810.0,9.14,22070,36850,-32420
2007-02-16,30250.0,30300.0,84213.0,9.14,-5502,402,13130
2007-02-20,30300.0,30650.0,105550.0,9.25,-3060,7620,9440
2007-02-21,30650.0,30900.0,56800.0,9.33,-23980,22600,0
2007-02-22,30650.0,30800.0,137810.0,9.3,19480,-17920,-27600
2007-02-23,30400.0,29400.0,240032.0,8.87,121827,1163,-105400
2007-02-26,29150.0,29000.0,290209.0,8.75,88740,25040,-109410
2007-02-27,28850.0,29400.0,209750.0,8.87,-33601,22301,10450
2007-02-28,28300.0,28950.0,178950.0,8.74,-6590,19970,-33260
2007-03-02,28600.0,29550.0,82600.0,8.92,-42330,37080,330
2007-03-05,29250.0,29300.0,175018.0,8.84,-40690,36100,42300
2007-03-06,29350.0,30250.0,113558.0,9.13,-52500,60900,-5840
2007-03-07,30500.0,31600.0,201631.0,9.54,-85270,16000,67740
2007-03-08,31700.0,31800.0,118325.0,9.6,-51264,51640,-12460
2007-03-09,31900.0,32400.0,151734.0,9.78,-64568,81058,-5510
2007-03-12,32400.0,32300.0,165020.0,9.75,-24420,-10280,22270
2007-03-13,32300.0,32050.0,132680.0,9.67,-18639,36849,-27290
2007-03-14,31500.0,31650.0,108510.0,9.55,-20440,8140,-22770
2007-03-15,32200.0,32200.0,46368.0,9.72,-8337,15927,-8160
2007-03-16,32200.0,32550.0,85863.0,9.82,-33473,25573,-16220
2007-03-19,32500.0,33000.0,125394.0,9.96,-35610,68770,-49020
2007-03-20,32750.0,33200.0,189010.0,10.02,-37150,109580,-70040
2007-03-21,33250.0,33500.0,148540.0,10.11,-15920,82150,-95820
2007-03-22,33500.0,34400.0,206342.0,10.38,-52150,85280,65080
2007-03-23,34050.0,33550.0,69068.0,10.13,-2443,36963,-37650
2007-03-26,33500.0,35000.0,150060.0,10.56,-73850,42730,-1550
2007-03-27,35200.0,34850.0,49301.0,10.52,-11601,11331,-770
2007-03-28,34250.0,34700.0,65180.0,10.47,-23860,15890,5610
2007-03-29,34700.0,34900.0,56550.0,10.53,-18550,15260,-18910
2007-03-30,34550.0,34900.0,36470.0,10.53,-8600,-2840,-3680
2007-04-02,35100.0,35000.0,72940.0,10.56,-14130,26940,-35900
2007-04-03,35000.0,34900.0,63700.0,10.53,-14500,16490,-11890
2007-04-04,34450.0,34550.0,70394.0,10.43,4828,7452,-12280
2007-04-05,34450.0,35400.0,83330.0,10.68,-2920,2440,7880
2007-04-06,35400.0,35400.0,50310.0,10.68,6760,-5230,80
2007-04-09,35550.0,36000.0,174430.0,10.87,22478,46052,-81240
2007-04-10,36250.0,35700.0,90700.0,10.77,14360,-16870,2990
2007-04-11,35900.0,35200.0,163780.0,10.62,33870,12450,-43730
2007-04-12,34600.0,34500.0,311684.0,10.41,76157,38643,-96630
2007-04-13,34500.0,34800.0,124070.0,10.5,-7250,350,4390
2007-04-16,35100.0,36600.0,201152.0,11.05,-42742,47732,-1190
2007-04-17,36600.0,35650.0,162481.0,10.76,45910,-2930,-40480
2007-04-18,35750.0,35700.0,143802.0,10.77,-10561,17671,-63060
2007-04-19,35500.0,34850.0,111601.0,10.52,16795,-5920,-9830
2007-04-20,34350.0,35700.0,220280.0,10.77,4222,59672,-24360
2007-04-23,35700.0,37200.0,478983.0,11.23,-49939,18209,-5800
2007-04-24,37000.0,38750.0,338949.0,11.7,-26316,23116,830
2007-04-25,38850.0,39500.0,224893.0,11.92,-60574,52684,12610
2007-04-26,39750.0,38950.0,226925.0,11.76,-12273,-52507,111550
2007-04-27,38550.0,39700.0,153476.0,11.98,-15548,-4072,19620
2007-04-30,39000.0,39000.0,320804.0,11.77,13097,17123,-43800
2007-05-02,38500.0,38500.0,85913.0,11.62,-690,20640,-22090
2007-05-03,38550.0,37400.0,226181.0,11.29,91704,23816,-131240
2007-05-04,37450.0,37350.0,247223.0,11.27,79391,50179,-135770
2007-05-07,37550.0,37350.0,193396.0,11.27,67098,31522,-104330
2007-05-08,37400.0,38000.0,394812.0,11.47,42366,12664,-68290
2007-05-09,38300.0,38500.0,158220.0,11.62,-33,5153,-27720
2007-05-10,38500.0,38300.0,237360.0,11.56,20510,-4320,-7680
2007-05-11,37800.0,37300.0,176396.0,11.26,53047,-16447,-6520
2007-05-14,37400.0,36950.0,169100.0,11.15,5400,1380,14450
2007-05-15,36950.0,35900.0,94566.0,10.84,23300,-19320,1420
2007-05-16,35900.0,36350.0,332041.0,10.97,22970,-166130,195820
2007-05-17,36700.0,37150.0,91289.0,11.21,6270,4660,-8430
2007-05-18,37150.0,36650.0,77282.0,11.06,2416,9534,-1750
2007-05-21,36550.0,36700.0,69452.0,11.08,10239,13821,-17260
2007-05-22,36700.0,37700.0,253772.0,11.38,67035,1235,-78960
2007-05-23,37800.0,37600.0,97273.0,11.35,21937,-8037,-13700
2007-05-25,37150.0,37000.0,88573.0,11.17,10651,-2121,-3500
2007-05-28,37250.0,37450.0,84407.0,11.3,14852,-16362,570
2007-05-29,37600.0,37700.0,176483.0,11.38,10080,37570,-57940
2007-05-30,37900.0,38000.0,211522.0,11.47,38163,-20753,-22450
2007-05-31,38100.0,41800.0,607164.0,12.62,-60300,33920,25650
2007-06-01,41200.0,42000.0,298570.0,12.68,-47607,-593,42600
2007-06-04,42000.0,41600.0,163693.0,12.56,34003,-33423,19850
2007-06-05,41150.0,41200.0,280140.0,12.43,-37104,-68546,147190
2007-06-07,41000.0,42900.0,153976.0,12.95,-28926,19446,8880
2007-06-08,42500.0,41250.0,125237.0,12.45,-6124,3464,1960
2007-06-11,41600.0,40000.0,157526.0,12.07,17710,-15590,4840
2007-06-12,40000.0,40500.0,198559.0,12.22,9240,-77040,67910
2007-06-13,40000.0,39800.0,168844.0,12.01,8166,-28526,25020
2007-06-14,40100.0,42350.0,499254.0,12.78,68070,-112480,88210
2007-06-15,42000.0,41200.0,198861.0,12.43,92260,-90770,450
2007-06-18,41000.0,42000.0,198529.0,12.68,53134,-49834,-6090
2007-06-19,42000.0,41900.0,141202.0,12.65,-4251,23491,-7780
2007-06-20,41600.0,41300.0,145181.0,12.46,-19587,34927,-5400
2007-06-21,40600.0,41250.0,85141.0,12.45,-2369,4899,-4300
2007-06-22,41600.0,40600.0,104419.0,12.25,-2514,-7336,9220
2007-06-25,40000.0,39600.0,94201.0,11.95,-1116,-10744,11770
2007-06-26,39200.0,38550.0,95387.0,11.63,2667,-450,1000
2007-06-27,38150.0,38950.0,90317.0,11.76,-21010,19570,2020
2007-06-28,39000.0,39600.0,54880.0,11.95,-6709,8549,-1480
2007-06-29,39250.0,39050.0,169318.0,11.79,30996,-34246,-3580
2007-07-02,38450.0,38200.0,266980.0,11.53,93534,-89527,19323
2007-07-03,38650.0,39600.0,213923.0,11.95,-52630,36130,17390
2007-07-04,40300.0,40950.0,232826.0,12.36,6354,-41885,54160
2007-07-05,41000.0,40950.0,216269.0,12.36,7643,287,-9980
2007-07-06,41100.0,40800.0,219264.0,12.31,20681,-102401,-20080
2007-07-09,40500.0,40800.0,179548.0,12.31,-3050,63450,-3020
2007-07-10,41200.0,39350.0,209360.0,11.88,91520,-16850,-47030
2007-07-11,39250.0,39850.0,249224.0,12.03,-4845,-64205,34080
2007-07-12,40050.0,42600.0,390306.0,12.86,-116787,62227,66300
2007-07-13,42750.0,43000.0,217954.0,12.98,-7361,13876,-7940
2007-07-16,42550.0,42100.0,96215.0,12.71,-1840,7260,410
2007-07-18,42500.0,45000.0,423077.0,13.58,-41110,55530,-4880
2007-07-19,44950.0,44450.0,152453.0,13.42,2751,33119,-20200
2007-07-20,45000.0,48200.0,378702.0,14.55,-99250,88120,8860
2007-07-23,48000.0,50000.0,298648.0,15.09,14041,4279,-10220
2007-07-24,49700.0,49200.0,225004.0,14.85,7973,48867,-36565
2007-07-25,48900.0,50400.0,155190.0,15.21,7920,33840,-39820
2007-07-26,50200.0,49000.0,168955.0,14.79,-7696,-22339,27450
2007-07-27,48400.0,46100.0,195567.0,13.91,-25387,-40163,63530
2007-07-30,45500.0,48900.0,129386.0,14.76,-31900,9380,26290
2007-07-31,48500.0,52500.0,180670.0,15.85,-57750,25570,27470
2007-08-01,52000.0,52900.0,233086.0,15.97,8947,-3515,-8974
2007-08-02,53900.0,51800.0,209085.0,15.63,-46655,38029,-9297
2007-08-03,52500.0,53000.0,259157.0,16.0,-9309,29876,3158
2007-08-06,52000.0,54100.0,106513.0,16.33,-6533,-7002,-2515
2007-08-07,54900.0,54800.0,162518.0,16.54,-1474,-8327,12215
2007-08-08,54600.0,54800.0,119979.0,16.54,-11467,36039,-27798
2007-08-09,56000.0,55700.0,128966.0,16.81,-19782,-1674,22383
2007-08-10,54100.0,54000.0,196309.0,16.3,38631,-6072,-22299
2007-08-13,53600.0,51400.0,135397.0,15.51,31363,-43664,12141
2007-08-14,51100.0,48000.0,261586.0,14.49,-37448,-78327,115345
2007-08-16,45000.0,44150.0,230615.0,13.33,-51261,-2932,52780
2007-08-17,46000.0,41700.0,237510.0,12.59,34525,-18041,-6014
2007-08-20,43500.0,45300.0,249784.0,13.67,81709,-105469,48210
2007-08-21,45750.0,47050.0,156286.0,14.2,-17160,-8000,27730
2007-08-22,47450.0,48050.0,109950.0,14.5,-17593,8758,3425
2007-08-23,48950.0,49450.0,110566.0,14.92,-22215,24255,-5580
2007-08-24,49350.0,49200.0,62509.0,14.85,-2314,-116,2550
2007-08-27,49900.0,49100.0,93892.0,14.82,12279,-9145,-6140
2007-08-28,48400.0,51400.0,100152.0,15.51,-43675,22145,23120
2007-08-29,49700.0,52500.0,188408.0,15.85,-13281,35752,-24430
2007-08-30,53600.0,54400.0,116292.0,16.42,-18373,-5383,22793
2007-08-31,54000.0,53700.0,210063.0,16.21,-10371,-11943,72705
2007-09-03,54100.0,54000.0,111557.0,16.3,11052,-4848,-2681
2007-09-04,53300.0,53000.0,62048.0,16.0,-15360,5694,8610
2007-09-05,53500.0,52700.0,105644.0,15.91,2449,-42042,52818
2007-09-06,52100.0,55000.0,127754.0,16.6,-36394,31906,1837
2007-09-07,54800.0,54000.0,120829.0,16.3,6137,-6774,-5489
2007-09-10,52600.0,51700.0,79818.0,15.6,12365,-8807,-7513
2007-09-11,52300.0,52000.0,54429.0,15.69,-7532,7988,-899
2007-09-12,52000.0,52000.0,195172.0,15.69,-17857,-51885,66832
2007-09-13,51500.0,52300.0,95679.0,15.78,4007,-8912,-5506
2007-09-14,52600.0,53700.0,106721.0,16.21,-19623,3083,20252
2007-09-17,54900.0,57000.0,189570.0,17.2,-30694,22041,-991
2007-09-18,57000.0,57000.0,143030.0,17.2,31527,23470,-49805
2007-09-19,58100.0,58900.0,197897.0,17.78,22313,45397,-63436
2007-09-20,58000.0,57800.0,97353.0,17.44,21371,-628,4027
2007-09-21,57800.0,61600.0,441828.0,18.59,13701,90792,-103513
2007-09-27,62200.0,63300.0,363657.0,19.1,-32605,113391,-150190
2007-09-28,63500.0,65300.0,142286.0,19.71,-35468,45401,3430
2007-10-01,64400.0,65100.0,99612.0,19.65,12641,-11750,7880
2007-10-02,66000.0,66800.0,239316.0,20.16,28238,46581,-71647
2007-10-04,67000.0,66400.0,350660.0,20.04,79916,67482,-168542
2007-10-05,65600.0,67100.0,462028.0,20.25,69044,132221,-262475
2007-10-08,67500.0,66600.0,418860.0,20.1,92959,113131,-205363
2007-10-09,66600.0,68300.0,589091.0,20.61,-4960,-29386,-195815
2007-10-10,69000.0,73200.0,493859.0,22.09,-23949,107459,-86286
2007-10-11,73300.0,73000.0,345361.0,22.03,52758,-59940,-33635
2007-10-12,71900.0,73000.0,202630.0,22.03,27248,5020,-19708
2007-10-15,73000.0,72800.0,288418.0,21.97,32775,-32396,-71637
2007-10-16,72000.0,72000.0,260711.0,21.73,-23895,39971,-24678
2007-10-17,71200.0,69000.0,287245.0,20.83,-40735,43762,-46920
2007-10-18,69200.0,71900.0,361266.0,21.7,-16117,6803,7530
2007-10-19,71900.0,71500.0,182043.0,21.58,-6516,-22864,24204
2007-10-22,67200.0,69900.0,177811.0,21.1,-28845,23913,3938
2007-10-23,72700.0,71900.0,248892.0,21.7,846,-19913,-12528
2007-10-24,72000.0,71500.0,197674.0,21.58,-19346,28511,-7446
2007-10-25,71600.0,70000.0,248938.0,21.13,4324,-7889,8038
2007-10-26,71400.0,70200.0,234279.0,21.19,15962,-19919,5353
2007-10-29,72300.0,74500.0,267795.0,22.49,593,-12621,13996
2007-10-30,76400.0,75000.0,249402.0,22.64,-6013,5924,162
2007-10-31,75000.0,75600.0,156274.0,22.82,-37470,20525,12780
2007-11-01,76600.0,79500.0,319787.0,23.99,-772,-10035,4315
2007-11-02,77400.0,78300.0,151483.0,23.63,3048,-9313,157
2007-11-05,78500.0,79800.0,173900.0,24.08,-29028,-2575,3909
2007-11-06,80300.0,80400.0,114417.0,24.27,-16651,-170,27312
2007-11-07,82000.0,77800.0,387469.0,23.48,51618,-186643,139800
2007-11-08,76800.0,71700.0,509771.0,21.64,172373,-68996,-77399
2007-11-09,71700.0,72300.0,217385.0,21.82,-1255,-23046,12254
2007-11-12,70300.0,69600.0,270366.0,21.01,-1321,-63091,77447
2007-11-13,68000.0,70000.0,228428.0,21.13,221,-68447,83468
2007-11-14,72000.0,66500.0,331778.0,20.07,85420,-61861,-2180
2007-11-15,66500.0,62500.0,418063.0,18.86,90756,-134463,6954
2007-11-16,59900.0,62500.0,513613.0,18.86,-18919,44177,-27431
2007-11-19,62700.0,61500.0,166965.0,18.56,-14107,26865,2235
2007-11-20,59700.0,59700.0,149021.0,18.02,40222,-21951,-1564
2007-11-21,60500.0,58200.0,161540.0,17.57,-2318,-3142,8253
2007-11-22,58000.0,56800.0,111621.0,17.14,-1891,6436,-522
2007-11-23,56800.0,50600.0,382501.0,15.27,89717,-106261,13274
2007-11-26,52500.0,55600.0,365155.0,16.78,21613,-88208,105171
2007-11-27,53500.0,58100.0,428812.0,17.54,30058,-39528,-30896
2007-11-28,58500.0,56300.0,185725.0,16.99,18679,-18626,-7021
2007-11-29,57900.0,56100.0,185524.0,16.93,35527,-35784,9473
2007-11-30,56700.0,58400.0,250400.0,17.63,12751,-15514,8894
2007-12-03,59100.0,58000.0,205973.0,17.51,33231,-30855,9503
2007-12-04,58100.0,58800.0,121744.0,17.75,1005,-19945,16739
2007-12-05,58800.0,62500.0,248281.0,18.86,-82290,1107,83064
2007-12-06,63500.0,63000.0,226394.0,19.01,-50137,-57392,111422
2007-12-07,63500.0,62000.0,184346.0,18.71,-35595,11027,29532
2007-12-10,62100.0,59000.0,375538.0,17.81,50571,-125082,83909
2007-12-11,60000.0,58500.0,295950.0,17.66,11073,-63713,110385
2007-12-12,57500.0,60400.0,226756.0,18.23,-16226,-1350,18263
2007-12-13,60200.0,59900.0,335234.0,18.08,33870,-40996,34307
2007-12-14,60400.0,58500.0,145423.0,17.66,4095,-35876,26919
2007-12-17,57700.0,54500.0,209859.0,16.45,43864,10282,-50506
2007-12-18,53000.0,54400.0,135592.0,16.42,-9830,3853,4577
2007-12-20,55200.0,52600.0,107087.0,15.88,-818,-4025,11784
2007-12-21,52600.0,52600.0,151110.0,15.88,-15741,22932,2307
2007-12-24,53900.0,54500.0,111847.0,16.45,-13886,18308,3912
2007-12-26,55200.0,54200.0,162141.0,16.36,26277,-2405,3108
2007-12-27,54200.0,56100.0,82032.0,16.93,-23514,8719,4032
2007-12-28,55500.0,55600.0,82325.0,16.78,-14934,8791,-2667
2008-01-02,55600.0,55100.0,106893.0,14.93,-34038,5657,2649
2008-01-03,55100.0,58200.0,110356.0,15.77,-40848,47304,-7574
2008-01-04,58000.0,58700.0,101305.0,15.9,-12244,25834,-13381
2008-01-07,56400.0,57900.0,69082.0,15.69,-699,5146,-5299
2008-01-08,57700.0,58200.0,52302.0,15.77,-10158,9521,-703
2008-01-09,57200.0,58900.0,63594.0,15.96,-9449,9070,4180
2008-01-10,59000.0,57300.0,67205.0,15.52,9530,-10807,1883
2008-01-11,57800.0,56600.0,83577.0,15.33,-23013,-9139,35500
2008-01-14,56400.0,55700.0,93091.0,15.09,-21929,-22357,45436
2008-01-15,55700.0,57600.0,106040.0,15.6,-31793,1679,29958
2008-01-16,57500.0,56800.0,71081.0,15.39,-24079,13558,9028
2008-01-17,56900.0,55500.0,147627.0,15.04,17123,-39031,27512
2008-01-18,54800.0,55100.0,144825.0,14.93,1067,-36067,37123
2008-01-21,54600.0,51000.0,164776.0,13.82,41184,-56717,27355
2008-01-22,49000.0,51500.0,142174.0,13.95,-32630,37097,-921
2008-01-23,52300.0,49000.0,153079.0,13.27,27251,-28727,-14321
2008-01-24,50000.0,50600.0,66868.0,13.71,-30531,23401,6150
2008-01-25,51500.0,53100.0,107896.0,14.39,-9283,26844,-16767
2008-01-28,52300.0,51800.0,85655.0,14.03,-19243,480,-8144
2008-01-29,52000.0,52000.0,47913.0,14.09,-21153,15520,39
2008-01-30,51800.0,49750.0,121846.0,13.48,10245,-17542,-8621
2008-01-31,49200.0,50200.0,99808.0,13.6,-6855,15833,-3248
2008-02-01,49800.0,50000.0,105937.0,13.55,17854,-24014,17503
2008-02-04,50700.0,52300.0,118187.0,14.17,-24688,4860,30883
2008-02-05,51700.0,53900.0,104078.0,14.6,2434,2245,-2836
2008-02-11,51800.0,52500.0,63058.0,14.22,-6347,7864,-6303
2008-02-12,52500.0,51100.0,84886.0,13.84,17753,-17126,5959
2008-02-13,51400.0,49500.0,60516.0,13.41,8832,-11620,2526
2008-02-14,50700.0,53300.0,90219.0,14.44,-30140,9930,16870
2008-02-15,52300.0,55000.0,141065.0,14.9,2070,-33386,881
2008-02-18,55000.0,54800.0,132183.0,14.85,5274,11795,-17937
2008-02-19,55600.0,56500.0,103754.0,15.31,2161,-10186,11533
2008-02-20,55600.0,55500.0,100983.0,15.04,18471,-12880,-5689
2008-02-21,55800.0,55500.0,95719.0,15.04,-12608,-42149,55657
2008-02-22,55000.0,54400.0,50161.0,14.74,4920,-20143,15746
2008-02-25,54800.0,56300.0,80759.0,15.25,-17471,-3508,17672
2008-02-26,56900.0,57000.0,94764.0,15.44,-21029,-5209,20448
2008-02-27,57900.0,58000.0,149597.0,15.71,-480,-14647,4690
2008-02-28,57800.0,57500.0,61820.0,15.58,9411,-28358,1085
2008-02-29,56800.0,56000.0,104643.0,15.17,4503,-25007,32551
2008-03-03,54100.0,54100.0,93757.0,14.66,-19710,-18923,43453
2008-03-04,54400.0,55700.0,83615.0,15.09,-23122,-7179,19121
2008-03-05,56200.0,56000.0,76515.0,15.17,-8273,-25254,30677
2008-03-06,56100.0,58800.0,138718.0,15.93,-43948,21353,9320
2008-03-07,57700.0,59600.0,137731.0,16.15,-32502,-11940,19808
2008-03-10,58300.0,59000.0,149112.0,15.98,-43448,34015,12327
2008-03-11,58800.0,60200.0,156300.0,16.31,-30470,-27757,50922
2008-03-12,61000.0,61200.0,175555.0,16.58,-33511,-1894,47509
2008-03-13,61000.0,60100.0,118409.0,16.28,-16905,-23763,45921
2008-03-14,60900.0,60100.0,113803.0,16.28,-11004,887,6764
2008-03-17,60300.0,58800.0,88889.0,15.93,-7106,6295,2672
2008-03-18,58700.0,58000.0,57546.0,15.71,10366,-3857,-6285
2008-03-19,59100.0,60500.0,142942.0,16.39,-8274,-30824,28378
2008-03-20,60500.0,62500.0,169694.0,16.93,-7295,-3616,5525
2008-03-21,63000.0,62900.0,104169.0,17.04,-11252,5517,-3520
2008-03-24,62800.0,62100.0,88602.0,16.82,5482,-2365,-4533
2008-03-25,62000.0,61700.0,125502.0,16.71,7505,4019,-4460
2008-03-26,61300.0,60000.0,140661.0,16.25,66017,-54223,-12808
2008-03-27,60000.0,61000.0,137528.0,16.53,-7817,-16605,68487
2008-03-28,60700.0,61500.0,170780.0,16.66,-20620,-31674,81277
2008-03-31,61700.0,61000.0,158421.0,16.53,-2461,-44904,55626
2008-04-01,60700.0,60000.0,92464.0,16.25,15858,-15395,1696
2008-04-02,61000.0,58000.0,259144.0,15.71,68152,-88632,14253
2008-04-03,58500.0,58200.0,117777.0,15.77,15948,-31638,20068
2008-04-04,58500.0,57700.0,104677.0,15.63,6511,-13652,13190
2008-04-07,57900.0,58200.0,143799.0,15.77,40415,-16411,4903
2008-04-08,58400.0,57300.0,155011.0,15.52,37246,-25960,2500
2008-04-10,57300.0,56700.0,121930.0,15.36,29428,-28174,10642
2008-04-11,57300.0,56900.0,114956.0,15.41,42335,-34987,7097
2008-04-14,56400.0,54000.0,183975.0,14.63,60660,-40579,-3726
2008-04-15,53600.0,51500.0,513269.0,13.95,234620,-72158,2940
2008-04-16,51700.0,53000.0,194515.0,14.36,-5523,33832,-24807
2008-04-17,53500.0,53300.0,161897.0,14.44,17050,-686,1234
2008-04-18,53500.0,54800.0,145818.0,14.85,-35316,-4376,43987
2008-04-21,55500.0,55000.0,169628.0,14.9,19923,-10436,-1351
2008-04-22,55100.0,54500.0,105426.0,14.76,15590,-8780,-748
2008-04-23,55100.0,56800.0,182731.0,15.39,-39984,28814,4099
2008-04-24,56800.0,55500.0,120841.0,15.04,7886,-7387,5388
2008-04-25,56000.0,54300.0,182357.0,14.71,51179,-35277,5874
2008-04-28,55000.0,52700.0,171609.0,14.28,48638,-54684,29513
2008-04-29,53000.0,50600.0,246595.0,13.71,108607,-76369,8868
2008-04-30,50700.0,50100.0,307224.0,13.57,163135,-145499,7794
2008-05-02,50900.0,51100.0,188458.0,13.84,17250,-22933,11199
2008-05-06,51400.0,53700.0,180261.0,14.55,-48854,10451,46814
2008-05-07,54000.0,53600.0,203849.0,14.52,52218,-42439,-9772
2008-05-08,52400.0,53000.0,114077.0,14.36,20455,-11937,-1914
2008-05-09,52600.0,51000.0,188349.0,13.82,95488,-81177,-1536
2008-05-13,51300.0,51500.0,100993.0,13.95,-6947,-10208,21638
2008-05-14,51200.0,50800.0,110037.0,13.76,17120,-25118,19428
2008-05-15,50800.0,51600.0,185650.0,13.98,28703,-61815,34553
2008-05-16,52100.0,51600.0,137438.0,13.98,11624,-36385,14685
2008-05-19,51800.0,51000.0,141969.0,13.82,32916,-33621,416
