Symbol,고려아연_시가(원),고려아연_종가(원),고려아연_거래량(주),고려아연_PER(IFRS-연결),고려아연_순매수수량(개인)(주),고려아연_순매수수량(기관계)(주),고려아연_순매수수량(외국인계)(주)
2015-09-07,483500.0,470000.0,29491.0,17.69,4270,4990,-9312
2015-09-08,468000.0,476000.0,30451.0,17.92,-2462,5362,-3005
2015-09-09,474000.0,496500.0,27285.0,18.69,-10768,7788,3050
2015-09-10,494000.0,514000.0,35569.0,19.35,-8566,8701,-35
2015-09-11,501000.0,510000.0,73260.0,19.2,1398,10770,-12626
2015-09-14,506000.0,492500.0,26894.0,18.54,4836,-2068,-2577
2015-09-15,496500.0,497500.0,39993.0,18.73,-1265,4809,-4311
2015-09-16,497500.0,503000.0,32702.0,18.93,-8426,-573,8330
2015-09-17,508000.0,505000.0,20499.0,19.01,584,-2996,2432
2015-09-18,510000.0,502000.0,35549.0,18.9,2924,-6425,3313
2015-09-21,501000.0,489000.0,34435.0,18.41,5699,-10684,5324
2015-09-22,489500.0,489500.0,31272.0,18.43,-111,2278,-2238
2015-09-23,481000.0,473000.0,54978.0,17.81,12475,-6938,-5244
2015-09-24,473500.0,477500.0,28826.0,17.98,-2302,2196,-860
2015-09-25,478500.0,476000.0,27428.0,17.92,435,-657,196
2015-09-30,466000.0,465500.0,94075.0,17.52,13433,4059,-17175
2015-10-01,460000.0,479000.0,50735.0,18.03,-16783,17340,-96
2015-10-02,487000.0,467000.0,69497.0,17.58,15624,4329,-19862
2015-10-05,472000.0,471500.0,37101.0,17.75,-6575,6116,621
2015-10-06,476000.0,481500.0,29492.0,18.13,-11916,1225,10671
2015-10-07,481500.0,495000.0,44750.0,18.63,-16322,25119,-9081
2015-10-08,501000.0,508000.0,70595.0,19.12,-14506,862,14034
2015-10-12,548000.0,536000.0,161479.0,20.18,-7754,-19187,28133
2015-10-13,540000.0,524000.0,44521.0,19.73,-1271,-2332,4191
2015-10-14,532000.0,520000.0,45581.0,19.57,-5094,2555,2693
2015-10-15,523000.0,530000.0,45392.0,19.95,-4395,1214,3189
2015-10-16,532000.0,520000.0,21065.0,19.57,1960,-314,-1630
2015-10-19,521000.0,519000.0,31413.0,19.54,1144,-9429,10598
2015-10-20,510000.0,507000.0,74421.0,19.09,5321,-4564,-695
2015-10-21,508000.0,499000.0,51098.0,18.78,-4135,-4254,10731
2015-10-22,499000.0,492000.0,53521.0,18.52,8277,-7785,-396
2015-10-23,500000.0,494000.0,42677.0,18.6,241,-3454,2795
2015-10-26,498000.0,491500.0,21074.0,18.5,3427,-7657,4344
2015-10-27,488000.0,484500.0,40380.0,18.24,12340,-7391,-4675
2015-10-28,485000.0,489500.0,20973.0,18.43,2401,1933,-4157
2015-10-29,489500.0,481500.0,43748.0,18.13,11244,7785,-19058
2015-10-30,478000.0,474000.0,32427.0,17.84,6978,-3986,-2374
2015-11-02,474000.0,476500.0,33114.0,17.94,2231,-3217,891
2015-11-03,475000.0,482500.0,48517.0,18.16,865,2083,-3005
2015-11-04,483000.0,481000.0,19921.0,18.11,2763,-799,-1867
2015-11-05,477500.0,476000.0,21541.0,17.92,4201,-5185,684
2015-11-06,478000.0,475000.0,14136.0,17.88,984,-2634,1650
2015-11-09,479000.0,461500.0,51943.0,17.37,18908,-7769,-11275
2015-11-10,458500.0,452500.0,39082.0,17.03,6416,-3934,-2889
2015-11-11,452000.0,466500.0,72301.0,17.56,3557,7265,-11014
2015-11-12,461000.0,450000.0,45760.0,16.94,13935,2801,-16773
2015-11-13,446000.0,446000.0,28945.0,16.79,2401,-5184,2827
2015-11-16,434500.0,445000.0,53444.0,16.75,-2049,23776,-21748
2015-11-17,452500.0,448500.0,32386.0,16.88,2440,8426,-10830
2015-11-18,448000.0,449000.0,34776.0,16.9,1044,5457,-6694
2015-11-19,452000.0,453500.0,26931.0,17.07,-4113,16365,-12220
2015-11-20,455500.0,450000.0,22700.0,16.94,3418,2893,-6607
2015-11-23,447000.0,461000.0,43690.0,17.35,-4801,16779,-11938
2015-11-24,460000.0,457000.0,28671.0,17.2,1438,7838,-9015
2015-11-25,459500.0,457000.0,43108.0,17.2,520,-3054,2534
2015-11-26,456000.0,457000.0,36763.0,17.2,2030,4886,-6166
2015-11-27,459000.0,458500.0,28687.0,17.26,-4032,13833,-9689
2015-11-30,452000.0,455000.0,47016.0,17.13,-191,5995,-5790
2015-12-01,468000.0,469500.0,51939.0,17.67,-19385,16221,2964
2015-12-02,465500.0,467500.0,19476.0,17.6,1794,2646,-4585
2015-12-03,461000.0,466000.0,23733.0,17.54,407,3326,-3828
2015-12-04,460000.0,460000.0,15462.0,17.32,979,4762,-5745
2015-12-07,469000.0,463500.0,23369.0,17.45,312,-1847,795
2015-12-08,458500.0,451000.0,50647.0,16.98,6869,3339,-10160
2015-12-09,455000.0,449500.0,36934.0,16.92,-486,-138,624
2015-12-10,447000.0,449000.0,47664.0,16.9,3086,6205,-9349
2015-12-11,448000.0,451500.0,27927.0,17.0,125,10114,-10252
2015-12-14,447000.0,436500.0,31967.0,16.43,8992,-2083,-6939
2015-12-15,438000.0,447000.0,24227.0,16.83,-7693,4257,3352
2015-12-16,449500.0,461000.0,55065.0,17.35,-13656,16570,-2873
2015-12-17,470000.0,475500.0,47533.0,17.9,-6808,5704,1099
2015-12-18,467000.0,473000.0,54123.0,17.81,1951,5120,-6542
2015-12-21,472500.0,469500.0,16277.0,17.67,339,7394,-7917
2015-12-22,467000.0,476500.0,29130.0,17.94,-8587,10085,-1060
2015-12-23,476500.0,478500.0,35848.0,18.01,-2130,3766,-1528
2015-12-24,482000.0,477500.0,27134.0,17.98,324,-1025,645
2015-12-28,476500.0,467500.0,18031.0,17.6,1421,-4719,3313
2015-12-29,466000.0,466000.0,26820.0,17.54,1004,-3067,2062
2015-12-30,466500.0,469000.0,27700.0,17.66,-2596,4818,-2078
2016-01-04,463000.0,457000.0,24580.0,16.93,4090,4348,-8441
2016-01-05,459500.0,456000.0,22466.0,16.89,-2762,4087,-1325
2016-01-06,456000.0,457000.0,33558.0,16.93,1654,-11711,9769
2016-01-07,457500.0,455000.0,31736.0,16.86,-1879,1676,269
2016-01-08,457000.0,474500.0,41935.0,17.58,-14683,13163,976
2016-01-11,466500.0,456000.0,26993.0,16.89,7101,1791,-8797
2016-01-12,462000.0,451000.0,22231.0,16.71,5371,-8432,2843
2016-01-13,452000.0,446500.0,39679.0,16.54,14677,-18452,3252
2016-01-14,443000.0,439500.0,52594.0,16.28,8152,-8624,1184
2016-01-15,446000.0,440000.0,23685.0,16.3,-1449,6875,-4451
2016-01-18,440500.0,439500.0,25795.0,16.28,386,51,-437
2016-01-19,433000.0,430000.0,59714.0,15.93,7212,-3082,-5366
2016-01-20,427000.0,416500.0,72238.0,15.43,8916,-1206,-7966
2016-01-21,422500.0,409000.0,44202.0,15.15,-553,7847,-7296
2016-01-22,418000.0,419000.0,31787.0,15.52,-6349,5901,434
2016-01-25,418500.0,427500.0,41055.0,15.84,-8077,13598,-5474
2016-01-26,425000.0,422000.0,30300.0,15.63,3064,6277,-9380
2016-01-27,425000.0,434500.0,68798.0,16.1,-10300,9057,-613
2016-01-28,430500.0,435000.0,40469.0,16.11,440,7217,-9275
2016-01-29,430000.0,436000.0,43906.0,16.15,2747,-391,-2392
2016-02-01,430500.0,424000.0,38617.0,15.71,11392,-7234,-4178
2016-02-02,423500.0,423000.0,38408.0,15.67,1970,-13243,10803
2016-02-03,415500.0,425500.0,62250.0,15.76,964,17404,-18809
2016-02-04,431000.0,456000.0,137877.0,16.89,-29087,-24251,52961
2016-02-05,457000.0,451500.0,49264.0,16.73,-730,263,396
2016-02-11,452500.0,448000.0,83523.0,16.6,-1043,-12899,13624
2016-02-12,443500.0,448000.0,95980.0,16.6,-4611,27957,-22944
2016-02-15,449000.0,451000.0,39909.0,16.71,-1102,-874,1976
2016-02-16,448000.0,450000.0,47801.0,16.67,-363,-9364,9708
2016-02-17,443000.0,441000.0,35756.0,16.34,-2094,-6780,8888
2016-02-18,449000.0,457500.0,59184.0,16.95,-8912,3022,6450
2016-02-19,458000.0,459500.0,42886.0,17.02,-3896,-3073,6811
2016-02-22,459500.0,460500.0,36457.0,17.06,-141,-5923,6144
2016-02-23,467500.0,461000.0,48601.0,17.08,-722,-3754,4455
2016-02-24,459000.0,457500.0,25726.0,16.95,533,-9227,8684
2016-02-25,460500.0,458000.0,38682.0,16.97,1764,-11379,9599
2016-02-26,460000.0,454000.0,33439.0,16.82,2439,-9153,6656
2016-02-29,454500.0,446500.0,37581.0,16.54,3564,-13382,9853
2016-03-02,456000.0,456000.0,59764.0,16.89,-979,-10999,11978
2016-03-03,456000.0,453500.0,32321.0,16.8,3429,-7849,4393
2016-03-04,457500.0,459500.0,52732.0,17.02,-2217,7694,-5928
2016-03-07,464000.0,466000.0,95158.0,17.26,-6535,17684,-11392
2016-03-08,468500.0,471500.0,74855.0,17.47,-3225,9753,-6667
2016-03-09,473000.0,480500.0,96254.0,17.8,-9073,-3731,12786
2016-03-10,480000.0,484000.0,66480.0,17.93,-8999,-5604,11594
2016-03-11,488500.0,486000.0,46134.0,18.0,-6407,-11176,17276
2016-03-14,481500.0,475500.0,47553.0,17.62,1572,-9142,7666
2016-03-15,478000.0,485000.0,42374.0,17.97,-6069,-15823,22363
2016-03-16,485500.0,485000.0,28824.0,17.97,-1317,-4,1508
2016-03-17,489500.0,486500.0,43073.0,18.02,-5182,-12108,19534
2016-03-18,487000.0,490000.0,65725.0,18.15,-9224,-19369,28595
2016-03-21,499000.0,494500.0,59585.0,18.32,586,-24034,23446
2016-03-22,502000.0,492000.0,42162.0,18.23,4570,-20813,16023
2016-03-23,493000.0,494500.0,42602.0,18.32,-1317,-17937,18957
2016-03-24,494000.0,486000.0,63100.0,18.0,7173,-24284,16929
2016-03-25,485000.0,482000.0,30339.0,17.86,-258,-15034,15292
2016-03-28,485000.0,485000.0,23918.0,17.97,-2194,-8077,10861
2016-03-29,485000.0,487000.0,40169.0,18.04,2056,-21374,19299
2016-03-30,489500.0,490000.0,42351.0,18.15,-5195,-13085,18245
2016-03-31,495500.0,481500.0,56106.0,17.84,9050,-14091,4831
2016-04-01,477000.0,473500.0,62517.0,17.54,5782,-26447,20694
2016-04-04,466000.0,471500.0,41081.0,17.47,-1615,-15831,17361
2016-04-05,465000.0,471500.0,25724.0,17.47,-1401,-4169,5517
2016-04-06,470500.0,474500.0,33692.0,17.58,-60,-4109,3903
2016-04-07,474500.0,474000.0,24700.0,17.56,2124,-6809,3564
2016-04-08,470000.0,472000.0,37844.0,17.49,5249,-13514,7139
2016-04-11,471000.0,479500.0,32140.0,17.76,-7543,2699,4895
2016-04-12,489000.0,490000.0,38121.0,18.15,-9573,-8268,18190
2016-04-14,501000.0,502000.0,84056.0,18.6,-18328,-12882,29510
2016-04-15,500000.0,499500.0,41094.0,18.5,-765,-7021,8387
2016-04-18,491000.0,497500.0,37309.0,18.43,-962,-22010,22892
2016-04-19,502000.0,503000.0,31902.0,18.63,-3112,-5949,9214
2016-04-20,509000.0,506000.0,45513.0,18.74,-5687,4839,156
2016-04-21,510000.0,506000.0,29897.0,18.74,-743,-8296,8995
2016-04-22,499500.0,501000.0,26599.0,18.56,1619,-6423,4371
2016-04-25,492000.0,499000.0,29399.0,18.49,1496,-9717,8484
2016-04-26,500000.0,494000.0,29521.0,18.3,4194,-10697,6680
2016-04-27,491500.0,494500.0,18976.0,18.32,327,-5904,5615
2016-04-28,495500.0,493500.0,43004.0,18.28,-1052,-2368,3420
2016-04-29,493500.0,495500.0,26858.0,18.36,2,-5751,5599
2016-05-02,499000.0,497000.0,25053.0,18.41,1322,-10153,8512
2016-05-03,497500.0,496000.0,26760.0,18.37,1831,-6683,4602
2016-05-04,489000.0,484500.0,45412.0,17.95,6345,-14071,7324
2016-05-09,488500.0,505000.0,53340.0,18.71,-10925,-11388,22355
2016-05-10,499000.0,488500.0,77371.0,18.1,10603,7737,-18440
2016-05-11,489000.0,480000.0,28199.0,17.78,5527,-9993,4428
2016-05-12,479000.0,487500.0,17687.0,18.06,-4937,-2122,7022
2016-05-13,487500.0,483500.0,20992.0,17.91,452,-7101,6937
2016-05-16,480500.0,485000.0,23792.0,17.97,-71,1644,-1567
2016-05-17,485000.0,496500.0,61587.0,18.39,-36466,13928,22492
2016-05-18,496500.0,489500.0,37529.0,18.13,-8513,3945,3951
2016-05-19,485500.0,477000.0,53018.0,17.67,-7513,-4214,11855
2016-05-20,477000.0,472500.0,32769.0,17.5,-1696,-4317,5927
2016-05-23,473500.0,480500.0,21195.0,17.8,-4418,-1003,5421
2016-05-24,477000.0,475000.0,20467.0,17.6,1061,-3891,2829
2016-05-25,476000.0,477000.0,18169.0,17.67,654,-5017,4345
2016-05-26,478000.0,473500.0,20929.0,17.54,4642,-2788,-2147
2016-05-27,468500.0,480500.0,20127.0,17.8,-4165,-2285,5824
2016-05-30,476000.0,473000.0,26877.0,17.52,4858,-4251,-609
2016-05-31,471500.0,469500.0,47961.0,17.39,4969,-7309,2330
2016-06-01,469500.0,473500.0,28042.0,17.54,-2615,-11095,13528
2016-06-02,472500.0,477500.0,23357.0,17.69,-452,-4685,5131
2016-06-03,479000.0,477500.0,35210.0,17.69,510,5050,-5682
2016-06-07,488000.0,494000.0,72203.0,18.3,-31922,11818,20001
2016-06-08,492500.0,494000.0,44932.0,18.3,-283,-8293,9016
2016-06-09,499500.0,497000.0,69506.0,18.41,-3342,-22520,26621
2016-06-10,497000.0,492000.0,33686.0,18.23,2455,-11617,9104
2016-06-13,496500.0,493500.0,30805.0,18.28,-727,-1254,2253
2016-06-14,493500.0,491000.0,30434.0,18.19,576,-16,-666
2016-06-15,487000.0,486000.0,30346.0,18.0,1837,231,-2058
2016-06-16,486500.0,487000.0,20856.0,18.04,-1255,-5370,6367
2016-06-17,491500.0,488000.0,18300.0,18.08,-924,-4469,5410
2016-06-20,496500.0,499500.0,22740.0,18.5,-8609,-2878,11499
2016-06-21,501000.0,494000.0,43174.0,18.3,-21625,-1132,22797
2016-06-22,496000.0,496000.0,39243.0,18.37,-14020,-7055,21072
2016-06-23,496500.0,498500.0,69527.0,18.47,-29872,-15004,44662
2016-06-24,498500.0,495000.0,75877.0,18.34,-12883,-10917,23548
2016-06-27,514000.0,508000.0,103824.0,18.82,919,-33887,33084
2016-06-28,515000.0,503000.0,98718.0,18.63,7281,-21539,13734
2016-06-29,503000.0,502000.0,39783.0,18.6,-5077,-5736,11009
2016-06-30,507000.0,508000.0,49097.0,18.82,-6444,-20481,26967
2016-07-01,512000.0,516000.0,49917.0,19.12,-9277,-13969,23245
2016-07-04,520000.0,531000.0,124181.0,19.67,-17607,-46644,64548
2016-07-05,531000.0,533000.0,42580.0,19.75,-4585,-13727,18812
2016-07-06,533000.0,526000.0,57676.0,19.49,2917,3497,-6584
2016-07-07,530000.0,537000.0,47276.0,19.89,-4948,-14234,19426
2016-07-08,535000.0,534000.0,30064.0,19.78,-1099,-7366,8572
2016-07-11,545000.0,547000.0,37160.0,20.26,-12609,-5733,19035
2016-07-12,549000.0,559000.0,86659.0,20.71,-12413,-32426,45462
2016-07-13,560000.0,559000.0,63272.0,20.71,432,-27468,27760
2016-07-14,559000.0,551000.0,58031.0,20.41,3465,-26815,23353
2016-07-15,551000.0,542000.0,72738.0,20.08,3924,-53422,50402
2016-07-18,543000.0,544000.0,45968.0,20.15,-2573,-31425,34120
2016-07-19,543000.0,533000.0,70711.0,19.75,5506,-29275,24072
2016-07-20,534000.0,535000.0,39055.0,19.82,828,-18716,17896
2016-07-21,535000.0,527000.0,55398.0,19.52,-159,-32468,32654
2016-07-22,527000.0,518000.0,65800.0,19.19,1577,-19852,18386
2016-07-25,516000.0,518000.0,59449.0,19.19,2267,-18300,16078
2016-07-26,516000.0,519000.0,39833.0,19.23,-1230,-12001,13273
2016-07-27,514000.0,512000.0,24116.0,18.97,1847,-802,-1028
2016-07-28,512000.0,517000.0,38850.0,19.15,1193,-4145,2974
2016-07-29,519000.0,509000.0,39020.0,18.86,5654,-13827,8198
2016-08-01,513000.0,526000.0,64307.0,19.49,-14530,1199,13334
2016-08-02,525000.0,529000.0,38257.0,19.6,-2739,-559,3031
2016-08-03,536000.0,522000.0,42072.0,19.34,-913,591,411
2016-08-04,525000.0,521000.0,19601.0,19.3,1502,-6039,4432
2016-08-05,521000.0,523000.0,22775.0,19.37,-902,-6303,7206
2016-08-08,519000.0,513000.0,41066.0,19.0,2954,-13215,10278
2016-08-09,511000.0,518000.0,32128.0,19.19,-1053,-7748,8640
2016-08-10,520000.0,514000.0,41582.0,19.04,7419,-15793,8642
2016-08-11,515000.0,519000.0,28947.0,19.23,-294,-11654,11975
2016-08-12,519000.0,511000.0,36329.0,18.93,4376,-11948,8129
2016-08-16,511000.0,505000.0,37884.0,18.71,5238,-3285,-1955
2016-08-17,505000.0,507000.0,22764.0,18.78,566,-601,34
2016-08-18,501000.0,497500.0,37796.0,18.43,7421,-7764,1291
2016-08-19,496000.0,505000.0,30789.0,18.71,-1899,-7382,9272
2016-08-22,501000.0,495000.0,34243.0,18.34,6998,-6133,140
2016-08-23,499500.0,510000.0,36272.0,18.89,-3746,-1182,7432
2016-08-24,505000.0,500000.0,21173.0,18.52,2107,-1274,-1753
2016-08-25,499000.0,486000.0,62192.0,18.0,11236,8752,-19099
2016-08-26,486000.0,490000.0,20910.0,18.15,-2563,-2447,5029
2016-08-29,490000.0,490500.0,24696.0,18.17,898,-1749,-1087
2016-08-30,488000.0,494500.0,27662.0,18.32,-1553,430,440
2016-08-31,497000.0,478500.0,44115.0,17.73,14333,5305,-19634
2016-09-01,476500.0,479500.0,33945.0,17.76,3631,582,-4937
2016-09-02,476500.0,491000.0,27102.0,18.19,-9021,6552,2619
2016-09-05,496500.0,499000.0,39088.0,18.49,-8283,-276,8189
2016-09-06,499000.0,503000.0,28608.0,18.63,-316,-8790,9211
2016-09-07,509000.0,508000.0,28546.0,18.82,-5915,3709,2291
2016-09-08,506000.0,490000.0,66575.0,18.15,6904,1364,-8435
2016-09-09,491000.0,499500.0,33949.0,18.5,-3208,2206,1000
2016-09-12,499500.0,483500.0,39178.0,17.91,9168,-2136,-7215
2016-09-13,486000.0,480000.0,37184.0,17.78,4834,-10508,5366
2016-09-19,471000.0,483500.0,41474.0,17.91,-1886,-388,2514
2016-09-20,479000.0,484500.0,26636.0,17.95,3111,-3588,480
2016-09-21,480500.0,479000.0,25946.0,17.74,9099,-7097,-2010
2016-09-22,481000.0,473000.0,65895.0,17.52,21336,-26295,4972
2016-09-23,478000.0,477000.0,25591.0,17.67,-257,-6295,6611
2016-09-26,478000.0,480000.0,24669.0,17.78,-6273,-1489,7818
2016-09-27,480000.0,486000.0,30742.0,18.0,-6486,5005,1464
2016-09-28,483000.0,484000.0,20182.0,17.93,-3346,1757,1587
2016-09-29,485500.0,488500.0,39277.0,18.1,-5581,-2565,8135
2016-09-30,484000.0,481000.0,32823.0,17.82,2935,602,-4029
2016-10-04,487500.0,481000.0,22557.0,17.82,1745,-1237,-507
2016-10-05,474500.0,466500.0,97683.0,17.28,30932,-2513,-29121
2016-10-06,462000.0,462500.0,62789.0,17.13,11784,-10527,-1713
2016-10-07,458500.0,452000.0,41180.0,16.74,11017,-19312,8194
2016-10-10,454500.0,458000.0,26017.0,16.97,-2678,-1438,4271
2016-10-11,464000.0,458500.0,31763.0,16.99,1096,-1912,835
2016-10-12,461000.0,461000.0,24150.0,17.08,628,2744,-3502
2016-10-13,459000.0,455000.0,25551.0,16.86,5019,-10549,5189
2016-10-14,455000.0,451500.0,30506.0,16.73,3846,-57,-3854
2016-10-17,456500.0,451500.0,21593.0,16.73,861,-3896,3053
2016-10-18,452000.0,467500.0,36591.0,17.32,-8236,10798,-2597
2016-10-19,468000.0,465000.0,23407.0,17.23,-512,1629,-1137
2016-10-20,469500.0,464500.0,21167.0,17.21,-435,2237,-1871
2016-10-21,464500.0,464500.0,25332.0,17.21,923,5414,-6380
2016-10-24,466500.0,470500.0,25101.0,17.43,-5179,5590,-535
2016-10-25,470000.0,443500.0,110352.0,16.43,18730,-23396,5479
2016-10-26,438000.0,444500.0,64340.0,16.47,-7167,15185,-8162
2016-10-27,448500.0,458500.0,54123.0,16.99,-12002,107,11956
2016-10-28,452000.0,451500.0,27033.0,16.73,3780,-3237,-496
2016-10-31,445000.0,455000.0,30409.0,16.86,-1460,-458,1961
2016-11-01,455500.0,456000.0,22915.0,16.89,-2989,7370,-4407
2016-11-02,456500.0,473000.0,65832.0,17.52,-23210,35157,-11527
2016-11-03,475000.0,477000.0,46751.0,17.67,-7868,13090,-5113
2016-11-04,474000.0,473500.0,20449.0,17.54,-1082,6939,-5849
2016-11-07,478000.0,468500.0,39833.0,17.36,573,8084,-8404
2016-11-08,464500.0,477500.0,26792.0,17.69,-2973,2171,741
2016-11-09,479500.0,482000.0,84000.0,17.86,-4308,781,3601
2016-11-10,482000.0,490000.0,87742.0,18.15,-9897,29155,-18962
2016-11-11,492000.0,490000.0,87401.0,18.15,-5796,-10491,16382
2016-11-14,479500.0,468500.0,101756.0,17.36,26739,-12982,-13962
2016-11-15,472500.0,478500.0,42441.0,17.73,-8638,5213,3311
2016-11-16,480000.0,470000.0,33449.0,17.41,7677,1904,-9395
2016-11-17,469000.0,475000.0,17838.0,17.6,329,-5051,4722
2016-11-18,470500.0,460000.0,40996.0,17.04,11883,-815,-11063
2016-11-21,457000.0,461000.0,18109.0,17.08,-1503,-35,663
2016-11-22,465500.0,474500.0,31718.0,17.58,-8500,10487,-2909
2016-11-23,471000.0,480000.0,37856.0,17.78,-11232,15899,-4815
2016-11-24,477000.0,478500.0,28440.0,17.73,-4269,-1292,5550
2016-11-25,480000.0,471000.0,27743.0,17.45,4776,4532,-9427
2016-11-28,471000.0,476000.0,31947.0,17.63,-4402,808,3546
2016-11-29,482000.0,485000.0,39930.0,17.97,-3296,8314,-5245
2016-11-30,477000.0,472000.0,57328.0,17.49,6839,-11916,5126
2016-12-01,471000.0,470000.0,39308.0,17.41,5590,-5294,-326
2016-12-02,471000.0,469500.0,25211.0,17.39,1757,3758,-5531
2016-12-05,472000.0,491500.0,72929.0,18.21,-24004,2640,22400
2016-12-06,499000.0,507000.0,56669.0,18.78,-13796,607,13471
2016-12-07,505000.0,509000.0,27694.0,18.86,-5386,-1870,7771
2016-12-08,515000.0,507000.0,33484.0,18.78,-2742,4611,-1528
2016-12-09,503000.0,494500.0,38116.0,18.32,6907,-12370,5175
2016-12-12,498000.0,497000.0,21723.0,18.41,651,-4371,3953
2016-12-13,497500.0,498500.0,25396.0,18.47,-959,2896,-1956
2016-12-14,498000.0,490500.0,28739.0,18.17,7297,-5440,-1845
2016-12-15,488000.0,489500.0,23189.0,18.13,1508,3704,-5118
2016-12-16,485500.0,482000.0,49606.0,17.86,10566,440,-12412
2016-12-19,483000.0,480500.0,19175.0,17.8,810,431,-1472
2016-12-20,479500.0,477000.0,27166.0,17.67,6845,-2639,-4296
2016-12-21,477000.0,475500.0,28794.0,17.62,9991,-8118,-2189
2016-12-22,475500.0,479500.0,25914.0,17.76,1187,-1639,287
2016-12-23,479000.0,479000.0,21920.0,17.74,-1644,4916,-6618
2016-12-26,480500.0,473500.0,22080.0,17.54,7144,-2149,-5067
2016-12-27,472000.0,473500.0,28025.0,17.54,3887,-4432,643
2016-12-28,471500.0,467000.0,29011.0,17.3,10715,-14003,3373
2016-12-29,466500.0,475000.0,25518.0,17.6,603,-671,-118
2017-01-02,468000.0,484000.0,31418.0,15.42,-11276,16730,-5484
2017-01-03,484500.0,476500.0,29690.0,15.18,6737,2641,-10377
2017-01-04,479500.0,478000.0,31757.0,15.23,-3609,5611,-2047
2017-01-05,478000.0,480000.0,28669.0,15.29,920,-2338,2308
2017-01-06,484000.0,482000.0,56018.0,15.35,-12588,11181,1629
2017-01-09,482000.0,489000.0,33232.0,15.58,-4962,13376,-5023
2017-01-10,485000.0,479500.0,33806.0,15.27,12077,4283,-16472
2017-01-11,482500.0,508000.0,85089.0,16.18,-38928,10652,30363
2017-01-12,512000.0,510000.0,29650.0,16.24,-748,-1123,1804
2017-01-13,510000.0,516000.0,32237.0,16.44,-3763,-2964,6957
2017-01-16,518000.0,508000.0,35738.0,16.18,580,4194,-4598
2017-01-17,508000.0,511000.0,44477.0,16.28,-4618,7154,-2446
2017-01-18,516000.0,512000.0,27639.0,16.31,-719,-617,1334
2017-01-19,517000.0,515000.0,21983.0,16.4,-1550,-4863,6513
2017-01-20,515000.0,503000.0,36354.0,16.02,1730,-4173,1938
2017-01-23,501000.0,504000.0,16893.0,16.05,-1765,-2212,4484
2017-01-24,509000.0,506000.0,13149.0,16.12,-2101,-54,2140
2017-01-25,511000.0,507000.0,26637.0,16.15,1162,-4917,3879
2017-01-26,502000.0,491500.0,49044.0,15.66,16594,-17643,1513
2017-01-31,491000.0,490000.0,24274.0,15.61,-803,861,-58
2017-02-01,490000.0,500000.0,33848.0,15.93,-4433,1765,2510
2017-02-02,495500.0,488000.0,34019.0,15.54,13755,-14168,471
2017-02-03,493000.0,493500.0,21062.0,15.72,-261,-2563,2648
2017-02-06,496000.0,487000.0,19795.0,15.51,4978,-5346,423
2017-02-07,491000.0,435500.0,263301.0,13.87,97649,-46668,-50966
2017-02-08,438500.0,427500.0,291920.0,13.62,79670,-41993,-40207
2017-02-09,431000.0,425000.0,161903.0,13.54,36209,-32779,-7866
2017-02-10,428500.0,417500.0,130435.0,13.3,32868,-2785,-32567
2017-02-13,421000.0,430000.0,115233.0,13.7,-4323,13742,-11394
2017-02-14,435000.0,427000.0,69544.0,13.6,11645,1594,-20398
2017-02-15,430500.0,431000.0,50492.0,13.73,2784,9953,-13860
2017-02-16,431000.0,429500.0,49542.0,13.68,5868,10785,-17060
2017-02-17,430000.0,426500.0,66881.0,13.59,16522,-20390,3867
