Symbol,한국전력_시가(원),한국전력_종가(원),한국전력_거래량(주),한국전력_PER(IFRS-연결),한국전력_순매수수량(개인)(주),한국전력_순매수수량(기관계)(주),한국전력_순매수수량(외국인계)(주)
2010-01-11,34050.0,34900.0,10425297.0,,744053,5241477,-6361430
2010-01-12,35600.0,35650.0,7486637.0,,-206121,2439115,-2305645
2010-01-13,35600.0,36100.0,6540654.0,,-163438,1543518,-1507400
2010-01-14,36250.0,36450.0,3480977.0,,-222608,501194,-328746
2010-01-15,36350.0,36300.0,2381914.0,,-4488,31648,-65822
2010-01-18,37000.0,38000.0,9508004.0,,1001840,2258975,-3415875
2010-01-19,38350.0,40050.0,9120673.0,,183634,1617519,-1841870
2010-01-20,40500.0,41600.0,8405178.0,,733315,336365,-1188900
2010-01-21,41100.0,41050.0,5006027.0,,336296,-98289,-280177
2010-01-22,40400.0,41300.0,5858081.0,,659477,-426232,-217825
2010-01-25,41000.0,38750.0,6394106.0,,1210834,-1599646,466282
2010-01-26,39000.0,38450.0,5065440.0,,-374047,-205333,596040
2010-01-27,38400.0,39850.0,4469057.0,,-468847,1135997,-687910
2010-01-28,40000.0,39350.0,2367535.0,,116237,19961,-74498
2010-01-29,38900.0,38350.0,2458114.0,,66395,-192232,152127
2010-02-01,38100.0,38500.0,2260096.0,,68773,205925,-311418
2010-02-02,38800.0,38200.0,1793324.0,,-28209,2119,44680
2010-02-03,38600.0,37900.0,1989374.0,,147273,-200996,79703
2010-02-04,38600.0,39500.0,4038152.0,,10404,-172787,172460
2010-02-05,38550.0,39000.0,3416055.0,,-415591,139950,274390
2010-02-08,39050.0,38100.0,1927641.0,,185134,134825,-271179
2010-02-09,37950.0,37700.0,2469308.0,,324718,-232741,-90307
2010-02-10,37850.0,37400.0,1996962.0,,363530,-122210,-250480
2010-02-11,38500.0,39200.0,4625251.0,,-847613,1160573,-362830
2010-02-12,39350.0,40400.0,4168134.0,,-340780,-68294,407054
2010-02-16,40000.0,40000.0,1530847.0,,6050,-5787,-43703
2010-02-17,40300.0,40300.0,1799820.0,,-89882,134468,-45916
2010-02-18,40400.0,39300.0,2276805.0,,499256,-722506,274020
2010-02-19,38950.0,37850.0,3040411.0,,568282,-787912,186620
2010-02-22,38400.0,38350.0,1612108.0,,-3616,-190564,191110
2010-02-23,38650.0,38550.0,1178628.0,,44604,-64202,15691
2010-02-24,38050.0,38000.0,1342425.0,,127553,-161027,45170
2010-02-25,38350.0,37100.0,1849025.0,,436454,-89384,-316860
2010-02-26,37100.0,37100.0,1022966.0,,68316,26029,-103855
2010-03-02,37200.0,36800.0,3117230.0,,839542,-1178731,342817
2010-03-03,37000.0,36900.0,1884543.0,,122247,261050,-372277
2010-03-04,37550.0,36700.0,2172438.0,,584990,-170799,-416600
2010-03-05,36500.0,37100.0,1466931.0,,88828,115042,-257540
2010-03-08,37450.0,37700.0,1626919.0,,-79959,142137,-56548
2010-03-09,37700.0,38500.0,2671257.0,,-464622,321174,163298
2010-03-10,38650.0,38350.0,1672757.0,,99317,-72864,-27253
2010-03-11,38500.0,38450.0,2116496.0,,-233094,437700,-205666
2010-03-12,38600.0,38400.0,941624.0,,-56472,121086,-60404
2010-03-15,38300.0,37850.0,1219475.0,,173838,-247047,94069
2010-03-16,38000.0,37650.0,976789.0,,79534,-328728,294902
2010-03-17,37850.0,38450.0,1773238.0,,-236933,-521617,799100
2010-03-18,38300.0,38650.0,2076508.0,,-164578,-181652,387590
2010-03-19,38700.0,38550.0,1625510.0,,97222,-527982,420216
2010-03-22,38300.0,37900.0,1196812.0,,240216,-201474,25534
2010-03-23,37800.0,37500.0,1809080.0,,419882,-400756,-60270
2010-03-24,37500.0,36500.0,3515892.0,,1059854,-1133764,85200
2010-03-25,36750.0,37450.0,1835152.0,,-225768,-297664,539037
2010-03-26,37500.0,37200.0,1201053.0,,380527,-230627,-54580
2010-03-29,36650.0,36950.0,1663225.0,,290656,-619673,385507
2010-03-30,37250.0,37200.0,1328695.0,,257016,-476458,228442
2010-03-31,37250.0,36550.0,1915448.0,,469746,-589316,145290
2010-04-01,36700.0,36500.0,2025793.0,,321366,-752663,366007
2010-04-02,36650.0,36250.0,2864976.0,,776200,-1133347,408937
2010-04-05,36400.0,35700.0,2377326.0,,387875,-773134,309610
2010-04-06,36000.0,36600.0,3006493.0,,95777,-132057,-6950
2010-04-07,36750.0,35650.0,4443928.0,,1402339,-1926325,624059
2010-04-08,35800.0,35750.0,1979120.0,,298397,-426982,156703
2010-04-09,36050.0,35750.0,1460604.0,,137322,-466004,333258
2010-04-12,35950.0,36350.0,2030780.0,,-38720,-290228,318708
2010-04-13,36400.0,35750.0,1717613.0,,314454,-255217,-111740
2010-04-14,36050.0,36300.0,2089016.0,,-194542,-332518,585820
2010-04-15,36350.0,36600.0,2122601.0,,-42962,-566757,683399
2010-04-16,36600.0,36100.0,1771018.0,,287898,-701594,499466
2010-04-19,35500.0,35250.0,1446316.0,,147303,-134798,-7865
2010-04-20,35400.0,35150.0,1408564.0,,260834,-424397,189760
2010-04-21,35300.0,35400.0,2146947.0,,339536,-606240,292860
2010-04-22,35150.0,34400.0,3535228.0,,1062427,-1086664,94747
2010-04-23,34600.0,34550.0,2218455.0,,348789,-417549,98350
2010-04-26,34550.0,34900.0,2412892.0,,-168472,-325801,465643
2010-04-27,34900.0,34550.0,2077615.0,,381214,-535351,192357
2010-04-28,33900.0,33600.0,3776497.0,,762573,-1069299,447600
2010-04-29,33750.0,33550.0,2092444.0,,93652,135280,-287247
2010-04-30,33650.0,33850.0,2067986.0,,-42620,5560,184680
2010-05-03,33700.0,33400.0,1581503.0,,-54019,209632,-215813
2010-05-04,33400.0,33200.0,1593273.0,,98572,-260952,228910
2010-05-06,32500.0,31850.0,2821947.0,,516515,371326,-887784
2010-05-07,30650.0,30700.0,3946000.0,,667313,591525,-1402908
2010-05-10,31150.0,32200.0,2985373.0,,224309,-181021,-15718
2010-05-11,32400.0,31550.0,2370884.0,,79766,-257271,167837
2010-05-12,31850.0,31450.0,1875657.0,,-100037,207723,-198934
2010-05-13,31750.0,32700.0,2377554.0,,-235081,333245,-17814
2010-05-14,32300.0,32300.0,2362195.0,,143420,1032908,-1204408
2010-05-17,31950.0,30900.0,2933754.0,,551825,619279,-1244686
2010-05-18,31450.0,31300.0,1973884.0,,-65496,481906,-564520
2010-05-19,31300.0,32400.0,4677583.0,,71957,1602433,-1658190
2010-05-20,32450.0,32800.0,3873366.0,,-714048,1235043,-785455
2010-05-24,33000.0,33100.0,2109208.0,,-323160,454856,-109656
2010-05-25,32700.0,31550.0,3605228.0,,-163852,775361,-619470
2010-05-26,31500.0,31100.0,2025098.0,,172244,-124965,-13669
2010-05-27,31050.0,31850.0,1810988.0,,-13972,-262729,286201
2010-05-28,32100.0,32550.0,1860673.0,,-245777,209034,-54850
2010-05-31,32300.0,33000.0,2121049.0,,97436,140803,-254919
2010-06-01,32900.0,33050.0,2179451.0,,-189102,347204,-210922
2010-06-03,33600.0,34250.0,2880278.0,,-628464,-130457,722751
2010-06-04,34400.0,34150.0,2267657.0,,-420134,-105292,576146
2010-06-07,33250.0,33200.0,1578241.0,,83687,-235475,126118
2010-06-08,33200.0,33550.0,1168172.0,,-84990,180795,-133195
2010-06-09,33600.0,33950.0,1784523.0,,24563,156734,-188270
2010-06-10,34000.0,33500.0,1764703.0,,-2318,168340,-156632
2010-06-11,34050.0,34200.0,1389799.0,,-312964,-262136,542310
2010-06-14,34550.0,34200.0,1406258.0,,-190501,-382359,583460
2010-06-15,34250.0,33450.0,1564588.0,,323523,-682335,415532
2010-06-16,33800.0,33150.0,2480885.0,,652637,-1222589,597202
2010-06-17,33300.0,32700.0,2420698.0,,542080,-1034868,467702
2010-06-18,32750.0,32800.0,1568737.0,,348988,-509988,153680
2010-06-21,33450.0,33500.0,1743231.0,,-406702,305837,89305
2010-06-22,33550.0,33400.0,1592846.0,,-9521,176255,-154424
2010-06-23,33500.0,34000.0,2412148.0,,-547137,424197,142810
2010-06-24,33850.0,34100.0,1203695.0,,-88723,34463,95000
2010-06-25,33750.0,33350.0,2385962.0,,556956,-969096,495330
2010-06-28,33200.0,32700.0,1598207.0,,352819,-472974,141425
2010-06-29,32700.0,31900.0,1905557.0,,538557,-425048,-148409
2010-06-30,31550.0,31600.0,2020685.0,,246940,-109411,-96398
2010-07-01,31600.0,31400.0,1614148.0,,450463,-54160,-276173
2010-07-02,31600.0,31350.0,866381.0,,105340,-107648,19738
2010-07-05,31400.0,31000.0,1211573.0,,451458,-383528,-23330
2010-07-06,31200.0,31150.0,2669456.0,,616301,-394350,-190229
2010-07-07,31150.0,30450.0,2206267.0,,841746,-914277,77320
2010-07-08,30700.0,30700.0,3085210.0,,645121,-1286182,593880
2010-07-09,31000.0,31900.0,2630917.0,,-486202,90806,354560
2010-07-12,32050.0,31750.0,1765253.0,,-27541,-191133,257929
2010-07-13,31900.0,32000.0,1622090.0,,-438597,-108425,486762
2010-07-14,32100.0,32150.0,2967109.0,,29324,-818792,769678
2010-07-15,32150.0,31750.0,1855992.0,,353992,-578777,260814
2010-07-16,31700.0,31000.0,2554709.0,,555243,-399896,-120328
2010-07-19,30750.0,30850.0,1705405.0,,187715,76405,-234370
2010-07-20,31100.0,32100.0,3647024.0,,-473994,909834,-382000
2010-07-21,32450.0,31900.0,2098880.0,,50572,-295306,317444
2010-07-22,31900.0,32100.0,2880910.0,,-536049,936589,-443010
2010-07-23,32300.0,33500.0,3100652.0,,-1294400,711920,576380
2010-07-26,33500.0,33600.0,2543685.0,,-566402,683769,-94102
2010-07-27,33600.0,33200.0,2011227.0,,-108487,90809,51053
2010-07-28,33200.0,33550.0,2342968.0,,-569292,576665,-128172
2010-07-29,33650.0,33600.0,1135777.0,,-249819,-9020,261299
2010-07-30,33550.0,33200.0,1605547.0,,-170636,-49644,257320
2010-08-02,33500.0,32300.0,3030687.0,,331572,-1088213,792421
2010-08-03,32450.0,32000.0,1900770.0,,338593,-690020,416381
2010-08-04,31950.0,31600.0,1660677.0,,417112,-180328,-182404
2010-08-05,31750.0,31650.0,1204357.0,,345705,-203017,-113706
2010-08-06,31650.0,31950.0,1305495.0,,-31990,-74376,108036
2010-08-09,31850.0,31850.0,943445.0,,117846,-265446,154150
2010-08-10,31850.0,31600.0,1593668.0,,379391,-690101,358510
2010-08-11,31500.0,31050.0,1578942.0,,438872,-42732,-334810
2010-08-12,30800.0,30550.0,1722565.0,,750922,-271990,-374711
2010-08-13,30600.0,30850.0,1733586.0,,483260,-288415,-165955
2010-08-16,30900.0,30750.0,2069132.0,,589628,-390267,-171558
2010-08-17,30600.0,30900.0,1272706.0,,76470,-346410,273710
2010-08-18,30800.0,30950.0,1124829.0,,-8909,-329231,257810
2010-08-19,30900.0,31300.0,1343428.0,,-254416,-336819,455255
2010-08-20,31150.0,31000.0,1869288.0,,354353,-476113,134340
2010-08-23,31150.0,30900.0,1129882.0,,50473,-96628,46775
2010-08-24,30800.0,30500.0,1977574.0,,489004,-441709,55760
2010-08-25,30750.0,30900.0,1688465.0,,-177239,-84232,291192
2010-08-26,30850.0,30650.0,1554918.0,,338768,-111499,-97379
2010-08-27,30500.0,29900.0,2788667.0,,491810,-349002,96932
2010-08-30,30050.0,30200.0,963160.0,,19141,116629,-67800
2010-08-31,29900.0,29150.0,2842947.0,,816120,351259,-1177399
2010-09-01,29200.0,28900.0,2625446.0,,736081,-406447,-224314
2010-09-02,29350.0,29000.0,1763085.0,,227599,106391,-228650
2010-09-03,29150.0,29200.0,1624581.0,,106724,-554127,539020
2010-09-06,29400.0,29200.0,1335530.0,,283450,-319310,-4700
2010-09-07,29200.0,28800.0,1742156.0,,610426,-622395,52109
2010-09-08,28950.0,29100.0,1755403.0,,-283210,-127844,378290
2010-09-09,29400.0,28950.0,1531610.0,,61106,276786,-319422
2010-09-10,29100.0,30100.0,2469106.0,,-805915,-38045,854320
2010-09-13,30300.0,29950.0,1415015.0,,918,-198616,283882
2010-09-14,30000.0,30200.0,1338287.0,,-16749,-427201,467870
2010-09-15,30250.0,30150.0,1142311.0,,-101045,-150435,260560
2010-09-16,30000.0,29900.0,1085659.0,,78291,-7851,-38030
2010-09-17,30050.0,29950.0,1718833.0,,97623,-447445,384502
2010-09-20,30000.0,29800.0,1051495.0,,325793,-162683,-98370
2010-09-24,30200.0,30000.0,1209389.0,,45861,70899,-99630
2010-09-27,30150.0,29850.0,1429057.0,,165858,-127792,-18270
2010-09-28,29800.0,29850.0,1383433.0,,162781,-99453,-69568
2010-09-29,30000.0,29750.0,1309484.0,,331400,-288650,-95640
2010-09-30,29750.0,29400.0,2322663.0,,204955,-177095,-21740
2010-10-01,29400.0,30150.0,3062596.0,,-671213,418696,202447
2010-10-04,30400.0,31700.0,6413510.0,,-1837028,1681109,142369
2010-10-05,31850.0,32700.0,6671198.0,,-2144512,814105,990827
2010-10-06,32850.0,32650.0,2673149.0,,-294126,-204164,441550
2010-10-07,32400.0,32300.0,2725963.0,,22066,-182676,78010
2010-10-08,32000.0,31550.0,2137042.0,,140372,-42932,-109160
2010-10-11,31800.0,31750.0,2000333.0,,-11102,66342,-70990
2010-10-12,31750.0,31000.0,2229454.0,,507779,396608,-856797
2010-10-13,31400.0,31100.0,1602081.0,,356247,172526,-543492
2010-10-14,31150.0,30900.0,2431571.0,,590462,-450451,-267250
2010-10-15,31000.0,31100.0,1287336.0,,178494,-233706,19432
2010-10-18,31050.0,30450.0,2101233.0,,640732,-338359,-111720
2010-10-19,30550.0,30450.0,1330918.0,,360952,-350608,71186
2010-10-20,30350.0,30100.0,1732966.0,,586877,-360707,-210200
2010-10-21,30350.0,30050.0,1982652.0,,867015,-870811,30593
2010-10-22,30150.0,30100.0,1511815.0,,379644,-354079,-42335
2010-10-25,30100.0,30300.0,2268288.0,,-61562,-494663,419450
2010-10-26,30350.0,30300.0,1232618.0,,139906,-378078,311642
2010-10-27,30300.0,30250.0,1203209.0,,-164699,-190751,458320
2010-10-28,30250.0,29900.0,1577373.0,,483877,-628927,217720
2010-10-29,30000.0,29600.0,1512147.0,,527321,-223321,-223510
2010-11-01,29650.0,29650.0,1201796.0,,-38499,-169035,151924
2010-11-02,29650.0,29300.0,1431819.0,,464668,-203672,-78856
2010-11-03,29200.0,29350.0,1096080.0,,144032,-236616,52728
2010-11-04,29550.0,29250.0,1121918.0,,406729,-54960,-349639
2010-11-05,29500.0,29500.0,1679765.0,,-92263,-294151,371901
2010-11-08,29800.0,29700.0,1009232.0,,115798,-236458,124070
2010-11-09,29750.0,29550.0,1191848.0,,245070,-44195,-186059
2010-11-10,29700.0,29650.0,1603001.0,,529542,-19305,-528340
2010-11-11,29800.0,28850.0,2524488.0,,459340,240838,-850510
2010-11-12,29300.0,29550.0,2060579.0,,-272757,57890,224369
2010-11-15,29450.0,29350.0,902373.0,,-104508,105020,26018
2010-11-16,29200.0,29050.0,1331632.0,,143898,86333,-64871
2010-11-17,28850.0,29050.0,739736.0,,25492,-26182,82100
2010-11-18,29050.0,28950.0,1123849.0,,424471,-341424,-121990
2010-11-19,29050.0,28950.0,1022181.0,,251269,54116,-196190
2010-11-22,29100.0,28950.0,1137338.0,,10855,-175222,98200
2010-11-23,28900.0,28850.0,1705576.0,,374795,-298124,87259
2010-11-24,28250.0,28800.0,2852810.0,,-464472,-755372,1252264
2010-11-25,28950.0,28550.0,1417610.0,,535729,55421,-641760
2010-11-26,28550.0,28300.0,1797986.0,,203846,51145,-434191
2010-11-29,28200.0,27900.0,2015956.0,,517299,-77858,-353740
2010-11-30,27800.0,27700.0,1958571.0,,330862,319916,-660088
2010-12-01,28000.0,28350.0,2435332.0,,174190,266947,-461937
2010-12-02,28450.0,28250.0,1717627.0,,342019,-125619,-492310
2010-12-03,28450.0,28200.0,1079087.0,,194100,-174146,-61764
2010-12-06,28350.0,28250.0,1428335.0,,184472,-23554,-162488
2010-12-07,28300.0,28700.0,1655942.0,,-82333,405027,-369264
2010-12-08,28750.0,28750.0,1214190.0,,41698,92759,-88617
2010-12-09,29000.0,28800.0,1923998.0,,23497,-7615,-22592
2010-12-10,28750.0,28400.0,1337627.0,,455709,-13641,-455205
2010-12-13,28550.0,29300.0,2729647.0,,-230439,-49153,271522
2010-12-14,29650.0,29450.0,3068313.0,,-368952,110169,308703
2010-12-15,29650.0,29550.0,1514758.0,,524,-57144,133830
2010-12-16,29700.0,29550.0,1000351.0,,-152720,-228229,391569
2010-12-17,29600.0,29600.0,1242384.0,,-124562,-69361,226993
2010-12-20,29500.0,29450.0,1619893.0,,-433860,36120,418350
2010-12-21,29700.0,30200.0,2622703.0,,-211180,386829,-249529
2010-12-22,30200.0,30750.0,3011141.0,,-732251,365366,294645
2010-12-23,30900.0,30900.0,2246838.0,,-693890,296022,384495
2010-12-24,30700.0,30650.0,937768.0,,-122465,133949,13870
2010-12-27,30500.0,30400.0,1299472.0,,-243900,227474,165086
2010-12-28,30300.0,30250.0,1226929.0,,-118198,-55403,159981
2010-12-29,30100.0,30000.0,1466620.0,,114622,-226036,73280
2010-12-30,30150.0,30200.0,1398401.0,,-29190,-36878,53808
2011-01-03,30400.0,30050.0,1261721.0,,12906,-237196,232230
2011-01-04,30050.0,29900.0,1718372.0,,268478,-190765,121784
2011-01-05,29800.0,29250.0,2324148.0,,315720,-266581,-120049
2011-01-06,29350.0,29050.0,1930250.0,,416657,-304210,-118060
2011-01-07,29000.0,28950.0,2077771.0,,208865,-537779,310021
2011-01-10,28800.0,29100.0,1224379.0,,39082,-410214,343050
2011-01-11,29250.0,29000.0,1171476.0,,226713,-244686,156533
2011-01-12,28900.0,28750.0,1682136.0,,572089,-612322,221713
2011-01-13,28700.0,28300.0,2314621.0,,1166457,-516525,-462462
2011-01-14,28150.0,28000.0,3279142.0,,968230,-609560,-345990
2011-01-17,28000.0,28000.0,1503861.0,,332888,-193506,-87842
2011-01-18,28150.0,28300.0,2305511.0,,397235,-393685,7950
2011-01-19,28500.0,28500.0,1591589.0,,15671,-107522,43801
2011-01-20,28600.0,28400.0,1058295.0,,295901,-242465,1114
2011-01-21,28450.0,28350.0,992762.0,,58933,-56943,2740
2011-01-24,28300.0,28400.0,918108.0,,-107534,-130645,281099
2011-01-25,28400.0,28500.0,1592077.0,,-155352,-372368,459300
2011-01-26,28700.0,28800.0,1658244.0,,-315563,-54997,369870
2011-01-27,28750.0,28800.0,1319261.0,,-24547,-263353,376050
2011-01-28,29000.0,28700.0,1004059.0,,-89378,-136402,263670
2011-01-31,28450.0,28400.0,1496323.0,,126614,240306,-418690
2011-02-01,28450.0,28650.0,1079197.0,,-157912,-1208,202950
2011-02-07,28800.0,28400.0,1340911.0,,196630,-147113,-33300
2011-02-08,28550.0,28200.0,1136302.0,,99252,-94882,-37130
2011-02-09,28300.0,28550.0,1117654.0,,-343070,97427,230633
2011-02-10,28500.0,28150.0,1554989.0,,69608,-154533,11810
2011-02-11,27950.0,27900.0,1535594.0,,147266,138379,-220205
2011-02-14,27950.0,28050.0,1183081.0,,-12159,137399,-121820
2011-02-15,29000.0,28500.0,3051708.0,,-88231,72641,-199180
2011-02-16,28550.0,29050.0,3243411.0,,-657556,22223,410530
2011-02-17,29100.0,29050.0,1420446.0,,-181171,119051,56250
2011-02-18,29100.0,29350.0,2269786.0,,-336982,47283,185509
2011-02-21,29500.0,29350.0,1199144.0,,-232344,-123736,399810
2011-02-22,29200.0,28700.0,1996230.0,,-182852,189802,-15850
2011-02-23,28350.0,28750.0,1337636.0,,-339812,220202,25220
2011-02-24,28650.0,28500.0,917901.0,,-159630,13080,41060
2011-02-25,28500.0,28150.0,1171338.0,,284126,181495,-358671
2011-02-28,28200.0,27600.0,2419150.0,,529141,283489,-663800
2011-03-02,27550.0,27450.0,1176011.0,,-34549,-44615,117214
2011-03-03,27450.0,27200.0,1306786.0,,392272,-578002,239420
2011-03-04,27400.0,27500.0,1228978.0,,-2289,-165051,42130
2011-03-07,27550.0,27600.0,728950.0,,-87697,-101313,278260
2011-03-08,27400.0,27350.0,1122278.0,,140436,-226526,-71980
2011-03-09,27600.0,27450.0,1067660.0,,10015,-311211,290286
2011-03-10,27650.0,27250.0,1769731.0,,448966,-138936,-440020
2011-03-11,27100.0,27050.0,1009374.0,,89167,77793,50860
2011-03-14,26900.0,26450.0,3027802.0,,-1472,194480,-80588
2011-03-15,26200.0,25800.0,1990247.0,,-127107,-92246,469503
2011-03-16,25800.0,26500.0,2212071.0,,-356510,-848880,1033230
2011-03-17,26100.0,26300.0,1216195.0,,-77797,-170690,278567
2011-03-18,26250.0,26100.0,1124434.0,,229456,-101950,-63941
2011-03-21,26150.0,26450.0,953951.0,,11941,-153311,116930
2011-03-22,26500.0,26450.0,723035.0,,48476,-80676,-380
2011-03-23,26450.0,26600.0,725713.0,,-133107,-138333,207900
2011-03-24,26500.0,26600.0,925227.0,,106416,-248886,187440
2011-03-25,26450.0,26550.0,768773.0,,41501,-62542,20951
2011-03-28,26450.0,26350.0,795633.0,,107909,3031,-107660
2011-03-29,26500.0,26150.0,1688820.0,,225423,-345812,228489
2011-03-30,26050.0,26400.0,1208577.0,,-179365,-82137,230570
2011-03-31,26500.0,26900.0,1906843.0,,-84386,-93852,216010
2011-04-01,27000.0,27250.0,1842059.0,,-296742,-125258,419620
2011-04-04,27500.0,27550.0,1742025.0,,-109960,7362,77018
2011-04-05,27500.0,27350.0,1146683.0,,100698,-6564,-117854
2011-04-06,27200.0,27150.0,1044563.0,,11182,-159,39487
2011-04-07,27050.0,26900.0,1191547.0,,154121,-95802,6210
2011-04-08,26700.0,26800.0,769079.0,,3888,-94188,189360
2011-04-11,26800.0,26650.0,1859278.0,,238987,-451417,277130
2011-04-12,26350.0,26350.0,1135226.0,,282286,-240306,79210
2011-04-13,26350.0,26250.0,969162.0,,137963,-398701,297458
2011-04-14,26300.0,26150.0,1880251.0,,434139,-653699,179400
2011-04-15,26200.0,26150.0,1445418.0,,157622,-641452,471080
2011-04-18,26250.0,25950.0,969994.0,,-57841,-119057,289774
2011-04-19,25800.0,25950.0,1008848.0,,109534,-72794,56660
2011-04-20,25950.0,26200.0,1271872.0,,-27052,-412489,334791
2011-04-21,26250.0,26050.0,1225103.0,,-136141,-175324,165165
2011-04-22,26100.0,26200.0,907899.0,,-88338,-310592,372350
2011-04-25,26100.0,26200.0,613719.0,,-63958,8268,112900
2011-04-26,26200.0,26150.0,883351.0,,-131113,-25780,134613
2011-04-27,26000.0,26300.0,1138891.0,,-93893,-191767,304420
2011-04-28,26200.0,25800.0,1686795.0,,531246,-124467,-171752
2011-04-29,25700.0,25600.0,1182635.0,,192014,-206431,-10497
2011-05-02,25650.0,26100.0,1696620.0,,-302158,25988,175490
2011-05-03,26450.0,26650.0,3265421.0,,-295070,154830,87410
2011-05-04,27000.0,27350.0,3983616.0,,-636005,-198110,831655
2011-05-06,28100.0,29400.0,11657080.0,,-2481372,501110,2045826
2011-05-09,29300.0,28850.0,3444809.0,,-208890,212473,183227
2011-05-11,29100.0,28550.0,2195178.0,,-217599,-276250,584669
2011-05-12,28500.0,27850.0,3077241.0,,-1465,626348,-630273
2011-05-13,28000.0,27950.0,1653606.0,,41841,-194151,191050
2011-05-16,27900.0,27650.0,1152718.0,,-59388,44188,19250
2011-05-17,27600.0,27600.0,1008268.0,,-14520,18510,3630
2011-05-18,27700.0,27700.0,1309585.0,,82546,-387376,342430
2011-05-19,27700.0,27900.0,2566064.0,,35180,139526,-170326
2011-05-20,28000.0,28750.0,4230163.0,,-864321,348391,549490
2011-05-23,29200.0,30000.0,5942736.0,,-2338214,510384,1849500
2011-05-24,29750.0,29850.0,2209262.0,,-404865,275645,226750
