Symbol,동국제강_시가(원),동국제강_종가(원),동국제강_거래량(주),동국제강_PER(IFRS-연결),동국제강_순매수수량(개인)(주),동국제강_순매수수량(기관계)(주),동국제강_순매수수량(외국인계)(주)
2007-02-21,22100.0,22600.0,382120.0,9.14,-31261,-49121,77752
2007-02-22,22600.0,22950.0,495651.0,9.28,-100504,-64012,178080
2007-02-23,23000.0,23100.0,510539.0,9.34,-154209,58349,90670
2007-02-26,23150.0,23200.0,316350.0,9.38,-143561,81521,12100
2007-02-27,23300.0,23000.0,442900.0,9.3,-65696,72236,-9930
2007-02-28,22000.0,23100.0,593951.0,9.34,-91129,-73151,166190
2007-03-02,22550.0,23150.0,355604.0,9.36,-22079,11319,-22210
2007-03-05,22850.0,22550.0,461681.0,9.12,-105216,-75474,180860
2007-03-06,22550.0,22950.0,393705.0,9.28,-49343,10803,36180
2007-03-07,23350.0,23350.0,336966.0,9.44,-45230,-38760,74210
2007-03-08,23500.0,23850.0,468818.0,9.65,-51493,11843,35520
2007-03-09,23950.0,23700.0,485316.0,9.59,-91802,15032,44510
2007-03-12,24400.0,24000.0,168295.0,9.71,13740,-13330,-1850
2007-03-13,24200.0,24350.0,226603.0,9.85,-63647,-26093,90060
2007-03-14,24050.0,24450.0,255987.0,9.89,-85780,73220,13820
2007-03-15,24600.0,25150.0,368028.0,10.17,-109749,-20335,89420
2007-03-16,25200.0,25700.0,510466.0,10.39,-101009,-12941,37110
2007-03-19,25450.0,25400.0,445273.0,10.27,-77250,90050,-13910
2007-03-20,25400.0,24550.0,657696.0,9.93,65900,-14290,-2310
2007-03-21,24850.0,24750.0,313167.0,10.01,-45187,62207,-19180
2007-03-22,24750.0,24300.0,492634.0,9.83,115168,43490,-200930
2007-03-23,24100.0,24100.0,393090.0,9.75,83814,13386,-111500
2007-03-26,24400.0,25050.0,548548.0,10.13,-75174,56434,-18400
2007-03-27,25300.0,26050.0,553018.0,10.54,-176134,-1656,83960
2007-03-28,26400.0,25800.0,532478.0,10.43,-72826,30696,43450
2007-03-29,25500.0,25950.0,394350.0,10.5,-7150,92640,-94150
2007-03-30,26000.0,26000.0,321034.0,10.52,-92319,44319,29430
2007-04-02,26400.0,26000.0,202490.0,10.52,-30487,8687,26050
2007-04-03,26200.0,25500.0,393684.0,10.31,115222,-15422,-78980
2007-04-04,25750.0,25650.0,420772.0,10.37,86530,-82190,76660
2007-04-05,25450.0,25400.0,177984.0,10.27,23970,-27530,2240
2007-04-06,25700.0,25300.0,198035.0,10.23,19440,-33220,8120
2007-04-09,25600.0,26450.0,669709.0,10.7,-111299,80359,38290
2007-04-10,26700.0,27450.0,727290.0,11.1,-170070,-33224,221890
2007-04-11,27450.0,27100.0,338703.0,10.96,-32013,38293,-10500
2007-04-12,26700.0,27000.0,337662.0,10.92,12367,54603,-51800
2007-04-13,27000.0,26450.0,396090.0,10.7,88620,-67110,-9770
2007-04-16,26350.0,26350.0,449983.0,10.66,169000,-119470,-45230
2007-04-17,26500.0,26150.0,530668.0,10.58,119623,-86924,-1590
2007-04-18,26250.0,26000.0,373450.0,10.52,113330,-45440,-62770
2007-04-19,26200.0,25150.0,579451.0,10.17,51281,-109551,93620
2007-04-20,25400.0,26700.0,654076.0,10.8,-8269,54129,-53090
2007-04-23,26750.0,26500.0,616770.0,10.72,98971,-8511,-92330
2007-04-24,26550.0,27400.0,866315.0,11.08,-154251,140071,14780
2007-04-25,27800.0,26500.0,714453.0,10.72,123681,-5313,-117530
2007-04-26,27000.0,26850.0,668597.0,10.86,-45237,18490,56780
2007-04-27,27300.0,26350.0,515755.0,10.66,17490,-38490,90340
2007-04-30,26100.0,25600.0,497108.0,10.35,86327,-48487,37540
2007-05-02,26000.0,25850.0,376073.0,10.46,90418,-77958,26660
2007-05-03,26200.0,26900.0,613972.0,10.88,-167534,-4916,174500
2007-05-04,27100.0,27050.0,317996.0,10.94,-125746,134946,-9200
2007-05-07,27050.0,27450.0,416069.0,11.1,-171398,209648,-15810
2007-05-08,27700.0,28700.0,1140357.0,11.61,-322847,107227,209140
2007-05-09,29300.0,29050.0,603056.0,11.75,48880,97600,-144500
2007-05-10,29500.0,29250.0,682126.0,11.83,-78733,178328,-66630
2007-05-11,28650.0,29800.0,1036022.0,12.05,150072,-93202,-9730
2007-05-14,31250.0,30350.0,887765.0,12.28,-169131,335519,-156388
2007-05-15,30900.0,29350.0,764002.0,11.87,7318,54954,-39682
2007-05-16,29600.0,29800.0,779172.0,12.05,19513,387,3910
2007-05-17,30350.0,32000.0,1024535.0,12.94,-11344,-32656,38110
2007-05-18,32400.0,32150.0,949956.0,13.0,353059,-395949,37990
2007-05-21,31400.0,32300.0,875668.0,13.06,-36327,81077,-24680
2007-05-22,32700.0,32300.0,773022.0,13.06,31790,-33090,1650
2007-05-23,32300.0,31700.0,503649.0,12.82,-34385,107975,-89420
2007-05-25,31200.0,32100.0,373700.0,12.98,118150,-71180,-43280
2007-05-28,32200.0,32300.0,488440.0,13.06,7026,-10156,5190
2007-05-29,32500.0,33400.0,735131.0,13.51,-29250,109540,-100130
2007-05-30,33600.0,32650.0,547495.0,13.21,78550,-45250,-3730
2007-05-31,33100.0,32750.0,573673.0,13.25,11849,6471,12790
2007-06-01,33400.0,33950.0,1139279.0,13.73,60110,-352060,272480
2007-06-04,34900.0,34550.0,1105715.0,13.97,211408,-58268,-153610
2007-06-05,34750.0,34500.0,349960.0,13.95,17467,-11137,-4560
2007-06-07,34450.0,33550.0,821977.0,13.57,326241,-166979,-157372
2007-06-08,33550.0,32000.0,973502.0,12.94,302810,-258730,-28590
2007-06-11,32000.0,31000.0,904434.0,12.54,57239,103861,-127730
2007-06-12,31050.0,31400.0,817518.0,12.7,102290,-25880,-72860
2007-06-13,31400.0,31100.0,533173.0,12.58,35136,-71116,60180
2007-06-14,31300.0,32100.0,759090.0,12.98,82900,38320,-126820
2007-06-15,32100.0,33050.0,868470.0,13.37,-163976,-66164,230430
2007-06-18,33500.0,32950.0,758229.0,13.33,24953,-40683,12980
2007-06-19,32800.0,33550.0,829383.0,13.57,13064,-63264,51760
2007-06-20,33800.0,32500.0,608151.0,13.14,81977,-91987,9640
2007-06-21,31700.0,31750.0,684833.0,12.84,21710,-80350,58290
2007-06-22,32000.0,31150.0,682462.0,12.6,2258,-184038,236900
2007-06-25,30400.0,30950.0,586971.0,12.52,-111291,-17780,164481
2007-06-26,30950.0,30150.0,392278.0,12.19,-24915,14885,28580
2007-06-27,30500.0,30200.0,339479.0,12.21,5230,-68740,79590
2007-06-28,30500.0,31250.0,466047.0,12.64,70380,-130110,135350
2007-06-29,30800.0,30050.0,463795.0,12.15,52653,-30453,-34170
2007-07-02,30250.0,31100.0,329634.0,12.58,-17528,-16612,33260
2007-07-03,31300.0,32500.0,973467.0,13.14,-115354,-188226,306570
2007-07-04,33100.0,34800.0,1200903.0,14.07,-299785,-228795,531330
2007-07-05,34200.0,34000.0,786965.0,13.75,-154222,15592,136460
2007-07-06,34200.0,33600.0,884580.0,13.59,93773,-15913,-80400
2007-07-09,33600.0,33400.0,512031.0,13.51,3953,-51473,26540
2007-07-10,33600.0,34000.0,611621.0,13.75,-100062,34112,46250
2007-07-11,33800.0,33850.0,390703.0,13.69,8222,36238,-59270
2007-07-12,34700.0,36300.0,1265905.0,14.68,22929,-5109,-26660
2007-07-13,37800.0,38200.0,1170576.0,15.45,-256082,199182,31340
2007-07-16,38700.0,38000.0,572686.0,15.37,-34867,20897,7620
2007-07-18,38350.0,36200.0,620856.0,14.64,81987,603,-82480
2007-07-19,36200.0,36900.0,331864.0,14.92,-88083,22603,52180
2007-07-20,36950.0,36700.0,320932.0,14.84,-7148,-6559,8250
2007-07-23,36050.0,37050.0,373860.0,14.99,18655,-70505,48650
2007-07-24,37750.0,37300.0,366588.0,15.09,-53910,31060,14790
2007-07-25,37000.0,37700.0,289760.0,15.25,-31220,3480,24680
2007-07-26,38200.0,36450.0,595602.0,14.74,75622,-85595,-7730
2007-07-27,35400.0,33700.0,488947.0,13.63,68305,-74825,-50430
2007-07-30,33200.0,35000.0,323234.0,14.16,-12017,-3403,10380
2007-07-31,35200.0,35900.0,305081.0,14.52,-21493,24402,-12420
2007-08-01,35900.0,33700.0,658269.0,13.63,185910,-92630,-108010
2007-08-02,34900.0,34450.0,808228.0,13.93,-38127,26937,-29690
2007-08-03,35550.0,35000.0,573662.0,14.16,67741,97757,-180990
2007-08-06,35000.0,34650.0,784945.0,14.01,187820,121340,-344980
2007-08-07,35500.0,34500.0,410887.0,13.95,54529,6441,-97470
2007-08-08,34900.0,35100.0,432045.0,14.2,70655,68325,-155890
2007-08-09,35600.0,35400.0,458891.0,14.32,105753,-26893,-85460
2007-08-10,34300.0,33800.0,493020.0,13.67,95903,-80683,-41080
2007-08-13,34300.0,34700.0,391732.0,14.03,-71611,103621,-112350
2007-08-14,35000.0,34100.0,359788.0,13.79,-25819,21199,-11160
2007-08-16,32000.0,29450.0,460572.0,11.91,-91188,78668,6240
2007-08-17,30300.0,27500.0,641554.0,11.12,90704,128076,-217560
2007-08-20,29000.0,30200.0,583408.0,12.21,43260,24210,-71430
2007-08-21,30900.0,32300.0,587288.0,13.06,-100849,41659,63250
2007-08-22,31100.0,33300.0,431055.0,13.47,-71632,49742,7620
2007-08-23,34400.0,35450.0,777980.0,14.34,-184408,47656,191070
2007-08-24,35400.0,35000.0,325792.0,14.16,70550,30770,-105190
2007-08-27,37500.0,36750.0,1181376.0,14.86,89819,128304,-206190
2007-08-28,37300.0,39550.0,1748134.0,16.0,94010,290850,-392970
2007-08-29,38600.0,43200.0,3877049.0,17.47,91560,20700,-164790
2007-08-30,44800.0,43650.0,2703997.0,17.65,35625,-296581,353200
2007-08-31,44300.0,43150.0,1458454.0,17.45,201019,70961,-292150
2007-09-03,43900.0,45200.0,1541847.0,18.28,-2087,12587,-21750
2007-09-04,44700.0,43100.0,1326287.0,17.43,97385,5185,-104900
2007-09-05,43400.0,42200.0,966349.0,17.07,-109946,52016,53440
2007-09-06,42000.0,46100.0,1747529.0,18.65,-190913,186693,-58130
2007-09-07,46300.0,46400.0,1896480.0,18.77,64084,79527,-154731
2007-09-10,45300.0,46500.0,1301193.0,18.81,71972,14378,-149660
2007-09-11,47400.0,47050.0,2059526.0,19.03,318632,-18617,-325260
2007-09-12,47200.0,45000.0,1003085.0,18.2,24985,-20105,-4440
2007-09-13,45200.0,48400.0,1225267.0,19.58,-157200,68200,48600
2007-09-14,49200.0,48400.0,975042.0,19.58,35367,58730,-130140
2007-09-17,48800.0,48600.0,664923.0,19.66,-19703,100183,-120790
2007-09-18,48350.0,45400.0,1441490.0,18.36,602376,-32601,-547475
2007-09-19,48100.0,47000.0,870007.0,19.01,-195566,190436,-9710
2007-09-20,46300.0,46950.0,863418.0,18.99,-56182,94522,-41340
2007-09-21,47500.0,49000.0,1080237.0,19.82,-150488,76855,63403
2007-09-27,50100.0,47500.0,1356290.0,19.21,497349,-93429,-328890
2007-09-28,48750.0,48300.0,970262.0,19.54,25185,-51695,36400
2007-10-01,48800.0,51600.0,1178885.0,20.87,-230951,73891,90840
2007-10-02,52600.0,56500.0,2351803.0,22.85,-431225,126858,391198
2007-10-04,55700.0,55800.0,1565365.0,22.57,542872,85609,-689334
2007-10-05,55800.0,56500.0,1384431.0,22.85,323730,37521,-377170
2007-10-08,57200.0,56400.0,1404270.0,22.81,-120599,93119,-4814
2007-10-09,56900.0,59500.0,1306567.0,24.07,-139108,72941,20504
2007-10-10,60500.0,59400.0,1248142.0,24.02,-76703,23542,65483
2007-10-11,59700.0,61200.0,695583.0,24.75,-35042,18697,12017
2007-10-12,60600.0,61500.0,901545.0,24.87,178526,-37752,-93856
2007-10-15,61500.0,63900.0,1137400.0,25.84,-183398,183975,-21745
2007-10-16,63100.0,61900.0,1345110.0,25.04,123475,86514,-267526
2007-10-17,59800.0,58000.0,1503988.0,23.46,192938,-141012,-31816
2007-10-18,57000.0,56200.0,1053286.0,22.73,45070,132,-42652
2007-10-19,56800.0,55000.0,791508.0,22.24,184647,-122979,-6948
2007-10-22,50500.0,51700.0,944737.0,20.91,-60996,117483,-23551
2007-10-23,53400.0,54700.0,709570.0,22.12,108974,-50090,-23401
2007-10-24,56000.0,55900.0,1025946.0,22.61,-64525,13342,48977
2007-10-25,57100.0,55000.0,1552262.0,22.24,-166895,-35008,188638
2007-10-26,54100.0,51500.0,1721781.0,20.83,293847,-37199,-238125
2007-10-29,52000.0,53800.0,1137581.0,21.76,-1913,-158972,226915
2007-10-30,54800.0,52500.0,1366214.0,21.23,291467,-229084,-19202
2007-10-31,53300.0,53500.0,1291419.0,21.64,254399,-171746,-42618
2007-11-01,54000.0,51600.0,819410.0,20.87,98082,-73906,40070
2007-11-02,49600.0,49700.0,683549.0,20.1,87759,-67218,-6064
2007-11-05,49700.0,50900.0,707770.0,20.59,15017,-34938,15524
2007-11-06,50900.0,50700.0,636365.0,20.51,-49025,7631,38454
2007-11-07,51400.0,49800.0,1618559.0,20.14,304755,-298064,139796
2007-11-08,48800.0,48100.0,678054.0,19.45,186606,-119806,-32150
2007-11-09,48250.0,46500.0,847028.0,18.81,72982,58432,-137534
2007-11-12,45600.0,43500.0,687661.0,17.59,92613,-125658,37675
2007-11-13,43300.0,46750.0,698802.0,18.91,-123660,39196,75864
2007-11-14,48800.0,50400.0,1057535.0,20.38,-236668,108318,137560
2007-11-15,50000.0,48700.0,480213.0,19.7,-87669,69583,2885
2007-11-16,47900.0,47400.0,417627.0,19.17,43559,-67872,18863
2007-11-19,48050.0,46500.0,256554.0,18.81,264,-13274,6100
2007-11-20,45000.0,46900.0,468973.0,18.97,54877,-30837,-22170
2007-11-21,48500.0,47900.0,1076235.0,19.37,-188889,182859,-5890
2007-11-22,48000.0,50500.0,1115743.0,20.43,-158616,186065,-30605
2007-11-23,51000.0,48500.0,673383.0,19.62,-140681,114765,20072
2007-11-26,49900.0,50700.0,613303.0,20.51,-9893,27683,6320
2007-11-27,49400.0,50900.0,709245.0,20.59,-24110,36708,-7708
2007-11-28,52000.0,48750.0,581372.0,19.72,74698,25609,-133796
2007-11-29,50100.0,48850.0,392520.0,19.76,34748,2258,-37846
2007-11-30,49000.0,48800.0,649439.0,19.74,7382,119954,-145796
2007-12-03,48800.0,47500.0,495010.0,19.21,107269,-59428,-45128
2007-12-04,47800.0,48250.0,397468.0,19.51,-33049,30899,-16090
2007-12-05,48250.0,51500.0,798528.0,20.83,-149068,136508,41820
2007-12-06,52900.0,53900.0,1386840.0,21.8,-558816,453304,-31168
2007-12-07,54700.0,52700.0,837719.0,21.31,-244910,159908,49730
2007-12-10,52700.0,49700.0,940608.0,20.1,152703,-42101,-195365
2007-12-11,50300.0,51400.0,513445.0,20.79,-116886,163464,-39760
2007-12-12,49900.0,51300.0,474020.0,20.75,37861,39809,-93204
2007-12-13,51000.0,51600.0,492162.0,20.87,34476,30954,-56928
2007-12-14,51600.0,51400.0,389257.0,20.79,2535,22042,-25255
2007-12-17,50500.0,49400.0,385294.0,19.98,22644,51555,-74279
2007-12-18,49000.0,48500.0,399926.0,19.62,94732,33366,-135398
2007-12-20,49400.0,48150.0,347104.0,19.47,12180,-1285,-1084
2007-12-21,46900.0,42500.0,1602266.0,17.19,214912,204218,-430280
2007-12-24,43900.0,46450.0,671151.0,18.79,-96600,36050,50170
2007-12-26,47000.0,47150.0,508122.0,19.07,-60753,61031,4760
2007-12-27,47150.0,48050.0,296198.0,19.43,-95518,72438,-1510
2007-12-28,47500.0,47550.0,268903.0,19.23,13197,3518,4690
2008-01-02,47050.0,45600.0,465710.0,12.34,151547,2023,-153810
2008-01-03,45600.0,47100.0,571340.0,12.74,86254,9425,-88559
2008-01-04,47200.0,47350.0,486737.0,12.81,-36378,50728,-16580
2008-01-07,46000.0,45850.0,386205.0,12.41,98490,10130,-125630
2008-01-08,45400.0,43200.0,1167679.0,11.69,480431,-106101,-350940
2008-01-09,42500.0,44050.0,886136.0,11.92,86054,45170,-144804
2008-01-10,44600.0,44100.0,503158.0,11.93,-117470,37991,75509
2008-01-11,45300.0,44500.0,594550.0,12.04,-205732,127232,24890
