Symbol,SK네트웍스_시가(원),SK네트웍스_종가(원),SK네트웍스_거래량(주),SK네트웍스_PER(IFRS-연결),SK네트웍스_순매수수량(개인)(주),SK네트웍스_순매수수량(기관계)(주),SK네트웍스_순매수수량(외국인계)(주)
2006-12-19,28000.0,27900.0,101806.0,14.47,-12013,56903,1770
2006-12-20,27950.0,32050.0,634268.0,16.62,-97205,38205,54960
2006-12-21,32900.0,34350.0,1074342.0,17.82,-179920,55490,132320
2006-12-22,34350.0,36300.0,699423.0,18.83,-116640,25930,74550
2006-12-26,37350.0,39500.0,813410.0,20.49,-50498,7878,47790
2006-12-27,41400.0,37700.0,553663.0,19.55,-59530,2600,66570
2006-12-28,38800.0,38000.0,314453.0,19.71,-24020,-2390,26330
2007-01-02,37150.0,33950.0,461830.0,17.75,51669,-24540,-24960
2007-01-03,33700.0,34650.0,482907.0,18.12,-3240,-12660,17000
2007-01-04,34650.0,35850.0,274594.0,18.75,28305,-26095,-3250
2007-01-05,35900.0,33500.0,392900.0,17.52,44720,-41280,2650
2007-01-08,33050.0,32500.0,213961.0,17.0,27950,-1960,-26110
2007-01-09,33000.0,31500.0,369502.0,16.47,47990,-23130,-15540
2007-01-10,31500.0,30200.0,355939.0,15.79,80600,-74580,-4850
2007-01-11,30150.0,29750.0,356477.0,15.56,72581,-28800,-30400
2007-01-12,30200.0,31600.0,470670.0,16.53,3050,-23930,22470
2007-01-15,32300.0,30700.0,255994.0,16.05,55690,-44470,-11090
2007-01-16,30800.0,30500.0,205231.0,15.95,9471,-6521,-2960
2007-01-17,30550.0,29800.0,187668.0,15.58,39360,-36700,-680
2007-01-18,29600.0,31300.0,309438.0,16.37,-4970,16690,-11260
2007-01-19,31200.0,29800.0,201120.0,15.58,20295,-18805,-540
2007-01-22,29300.0,29000.0,243670.0,15.17,-29280,17510,9080
2007-01-23,28150.0,28600.0,146714.0,14.96,-10390,1490,6770
2007-01-24,28750.0,31500.0,610372.0,16.47,48641,22129,-71010
2007-01-25,32500.0,30350.0,509295.0,15.87,45700,-43250,-2940
2007-01-26,29800.0,30450.0,223311.0,15.92,28280,-21360,-6500
2007-01-29,30200.0,29400.0,195722.0,15.37,20510,-20050,410
2007-01-30,29100.0,29250.0,144030.0,15.3,-24500,20290,3930
2007-01-31,29600.0,29300.0,317769.0,15.32,48180,-38920,-6970
2007-02-01,30000.0,30200.0,177771.0,15.79,-44160,30490,10670
2007-02-02,30300.0,30250.0,250611.0,15.82,18620,14110,-32570
2007-02-05,30250.0,29850.0,167638.0,15.61,7160,-8020,140
2007-02-06,29900.0,31150.0,276859.0,16.29,-41850,31070,10460
2007-02-07,31400.0,31050.0,150940.0,16.24,-30170,29550,-650
2007-02-08,31100.0,31650.0,339472.0,16.55,-14800,22620,-8460
2007-02-09,31950.0,31300.0,153638.0,16.37,-21300,26650,-8270
2007-02-12,31100.0,30450.0,115156.0,15.92,-6340,-1900,5280
2007-02-13,30450.0,30500.0,119266.0,15.95,-16530,13570,1550
2007-02-14,31000.0,30900.0,105596.0,16.16,-26830,27850,-2210
2007-02-15,31100.0,30700.0,98622.0,16.05,640,-2730,3090
2007-02-16,30600.0,29900.0,129836.0,15.64,16530,-12230,-3830
2007-02-20,30000.0,29950.0,85507.0,15.66,8060,-9410,1350
2007-02-21,30300.0,30000.0,93579.0,15.69,6248,-2178,-4300
2007-02-22,30000.0,31400.0,265599.0,16.42,-45990,37500,2030
2007-02-23,31800.0,31500.0,116748.0,16.47,-42340,39130,-1620
2007-02-26,31550.0,31000.0,67706.0,16.21,-12406,13246,-2100
2007-02-27,30800.0,30550.0,77299.0,15.98,12700,-15780,-110
2007-02-28,29500.0,29300.0,211740.0,15.32,111750,-105950,-3570
2007-03-02,28800.0,29050.0,135267.0,15.19,56170,-53370,-230
2007-03-05,29050.0,27700.0,183800.0,14.49,55710,-55650,3180
2007-03-06,27500.0,28150.0,132636.0,14.72,9860,5300,-24160
2007-03-07,28500.0,27950.0,149794.0,14.62,47619,-37619,-9650
2007-03-08,27700.0,28700.0,282417.0,15.01,-7460,34440,-40630
2007-03-09,29100.0,28500.0,143815.0,14.9,68820,-30250,-37640
2007-03-12,28650.0,28700.0,126025.0,15.01,26782,-18260,-8520
2007-03-13,28750.0,28400.0,113715.0,14.85,22342,-8622,-11850
2007-03-14,28000.0,27700.0,143519.0,14.49,37972,-9492,-27770
2007-03-15,28200.0,28350.0,84291.0,14.83,-41141,40041,-450
2007-03-16,28350.0,27950.0,71426.0,14.62,13997,-9987,-940
2007-03-19,27800.0,28800.0,86720.0,15.06,-54360,47230,810
2007-03-20,28800.0,28750.0,69561.0,15.03,-12370,10190,380
2007-03-21,29150.0,28450.0,77650.0,14.88,34990,-23850,-11740
2007-03-22,28800.0,28550.0,103850.0,14.93,-24460,31980,-11950
2007-03-23,28300.0,28450.0,57951.0,14.88,-16720,11670,-190
2007-03-26,28400.0,29650.0,196439.0,15.51,-43910,37820,4290
2007-03-27,29950.0,30350.0,169569.0,15.87,-57560,40750,11740
2007-03-28,30700.0,29400.0,178045.0,15.37,47548,-45288,-5990
2007-03-29,29700.0,30000.0,157867.0,15.69,-29730,25540,190
2007-03-30,30350.0,29500.0,119499.0,15.43,5850,-5540,-990
2007-04-02,29350.0,29900.0,82984.0,15.64,-31050,29270,-60
2007-04-03,29900.0,29600.0,96593.0,15.48,31150,-33790,3190
2007-04-04,29600.0,29200.0,120019.0,15.27,32730,-33280,550
2007-04-05,29300.0,29900.0,92433.0,15.64,-1850,-4220,4220
2007-04-06,30100.0,29750.0,128824.0,15.56,4810,-4440,-280
2007-04-09,29850.0,31950.0,441590.0,16.71,19149,-16239,-1680
2007-04-10,32100.0,32250.0,337437.0,16.86,50022,-11232,-37350
2007-04-11,32500.0,33100.0,684957.0,17.31,31690,4080,-40690
2007-04-12,34100.0,33500.0,401732.0,17.52,-108596,117116,-12340
2007-04-13,33100.0,32200.0,198429.0,16.84,30824,-47524,18830
2007-04-16,32150.0,37000.0,1031812.0,19.35,25551,-3580,-23831
2007-04-17,38500.0,40700.0,1572817.0,21.28,73100,-45500,-24570
2007-04-18,41750.0,39450.0,792802.0,20.63,-451,16621,-15800
2007-04-19,39500.0,38200.0,864985.0,19.98,31800,-43990,-4150
2007-04-20,38200.0,34200.0,1435834.0,17.88,-20055,22465,2020
2007-04-23,34000.0,34200.0,899145.0,17.88,2136,-29316,31480
2007-04-24,35000.0,34550.0,656773.0,18.07,79076,-63156,-11130
2007-04-25,34050.0,33700.0,366695.0,17.62,20899,-15509,-5410
2007-04-26,33600.0,31400.0,734765.0,16.42,38232,-2742,-12150
2007-04-27,31200.0,31500.0,344213.0,16.47,11910,-15290,4360
2007-04-30,27050.0,26800.0,1444626.0,14.01,879113,-845443,-6670
2007-05-02,22800.0,23700.0,5439873.0,12.39,1700382,-1724742,-3900
2007-05-03,24600.0,26000.0,2575171.0,13.6,190881,-124939,-52652
2007-05-04,26600.0,25400.0,1056610.0,13.28,85783,-30123,-36360
2007-05-07,25650.0,25550.0,603416.0,13.36,77112,-55682,-13310
2007-05-08,25600.0,24950.0,606437.0,13.05,121400,-132210,10920
2007-05-09,24800.0,25700.0,724175.0,13.44,61077,-61557,13580
2007-05-10,26350.0,26600.0,1234884.0,13.91,77055,-87595,15740
2007-05-11,26450.0,27600.0,1033827.0,14.43,105664,-81904,-15000
2007-05-14,28300.0,27000.0,787446.0,14.12,57520,-34400,-24970
2007-05-15,26850.0,26600.0,432243.0,13.91,-20770,15990,260
2007-05-16,26900.0,26600.0,295504.0,13.91,11180,-650,-9910
2007-05-17,26900.0,26150.0,465926.0,13.67,81760,-61410,-19180
2007-05-18,26000.0,26100.0,364432.0,13.65,26707,-46897,24050
2007-05-21,25800.0,25900.0,391963.0,13.54,-26605,22745,3620
2007-05-22,26200.0,25500.0,570196.0,13.34,109960,-101370,-5770
2007-05-23,25550.0,25700.0,471395.0,13.44,36531,-45161,3630
2007-05-25,25500.0,26300.0,395025.0,13.75,38251,-43151,5510
2007-05-28,27000.0,26150.0,456710.0,13.67,89306,-73296,-15600
2007-05-29,26500.0,27800.0,2577757.0,14.54,399660,-415280,15760
2007-05-30,27200.0,26400.0,955523.0,13.81,128412,-129752,-3090
2007-05-31,26750.0,26650.0,628088.0,13.94,79370,-86010,5300
2007-06-01,27050.0,26600.0,1088806.0,13.91,166880,-165320,-4730
2007-06-04,26800.0,26100.0,642855.0,13.65,112550,-94260,-24580
2007-06-05,26100.0,26450.0,489855.0,13.83,69253,-67673,990
2007-06-07,26050.0,26950.0,856707.0,14.09,80860,-98720,22200
2007-06-08,26750.0,26600.0,850595.0,13.91,161692,-125612,-25220
2007-06-11,27050.0,26650.0,747493.0,13.94,175980,-131450,-32110
2007-06-12,26600.0,26200.0,515940.0,13.7,157060,-124960,-31540
2007-06-13,26100.0,25550.0,676433.0,13.36,261031,-215861,-43570
2007-06-14,25650.0,25350.0,887952.0,13.26,330310,-418520,75100
2007-06-15,25700.0,25900.0,622789.0,13.54,143701,-75551,-68700
2007-06-18,25900.0,26200.0,637392.0,13.7,69196,-37506,-34410
2007-06-19,26400.0,25600.0,714052.0,13.39,90738,-76978,-15340
2007-06-20,25600.0,25150.0,611878.0,13.15,74863,-60633,-19030
2007-06-21,25000.0,25400.0,382325.0,13.28,42160,-10160,-25460
2007-06-22,25800.0,25000.0,408946.0,13.07,102471,-123391,20190
2007-06-25,25000.0,24700.0,328873.0,12.92,14871,1449,-20030
2007-06-26,24650.0,25150.0,374842.0,13.15,-9290,-24810,32980
2007-06-27,25150.0,24800.0,225150.0,12.97,-5680,-39600,45040
2007-06-28,25000.0,24750.0,279380.0,12.94,121570,-123570,120
2007-06-29,24750.0,24500.0,218762.0,12.81,1730,15170,-16670
2007-07-02,24500.0,24600.0,229227.0,12.86,-3430,-4590,7630
2007-07-03,24800.0,24900.0,254709.0,13.02,-6190,-2700,5150
2007-07-04,25100.0,26450.0,1519137.0,13.83,78800,-79540,16070
2007-07-05,26750.0,25900.0,675985.0,13.54,19430,-17300,-2300
2007-07-06,26000.0,26650.0,692113.0,13.94,51310,-42920,-930
2007-07-09,27100.0,28300.0,1874127.0,14.8,47130,-94830,66110
2007-07-10,28700.0,27350.0,1347237.0,14.3,386565,-461865,72760
2007-07-11,27100.0,26700.0,1007341.0,13.96,84926,-76936,1850
2007-07-12,27000.0,26900.0,612446.0,14.07,64600,-77170,14390
2007-07-13,27500.0,27100.0,737104.0,14.17,52240,-39410,-33600
2007-07-16,27000.0,27800.0,749130.0,14.54,-1081,-8169,6210
2007-07-18,27950.0,27800.0,983618.0,14.54,47910,-79192,51233
2007-07-19,27900.0,27000.0,953109.0,14.12,357820,-319709,-40775
2007-07-20,27350.0,27200.0,714696.0,14.22,126051,-124753,2753
2007-07-23,27200.0,27700.0,757850.0,14.49,101710,-106052,5883
2007-07-24,28200.0,28450.0,1364403.0,14.88,175150,-179213,37300
2007-07-25,28100.0,28600.0,1552495.0,14.96,198970,-156660,-33040
2007-07-26,28850.0,28350.0,1454289.0,14.83,83968,-122200,37583
2007-07-27,27700.0,26550.0,931996.0,13.88,116509,-121901,-77
2007-07-30,26100.0,26150.0,630846.0,13.67,76250,-138053,53620
2007-07-31,26400.0,26100.0,589380.0,13.65,75113,-100762,6845
2007-08-01,25700.0,24950.0,763611.0,13.05,135670,-117042,-17457
2007-08-02,25200.0,24550.0,664327.0,12.84,154959,-164492,12630
2007-08-03,24750.0,24650.0,514792.0,12.89,137108,-121078,-9840
2007-08-06,24000.0,23950.0,550428.0,12.52,119670,-90242,-32837
2007-08-07,24350.0,23850.0,446189.0,12.47,77272,-97134,10543
2007-08-08,23950.0,25000.0,702068.0,13.07,24470,-176623,154516
2007-08-09,25300.0,24400.0,586747.0,12.76,204430,-88844,-120613
2007-08-10,23800.0,23200.0,555519.0,12.13,97660,-13640,-82850
2007-08-13,23250.0,23400.0,240370.0,12.24,-23310,17230,2510
2007-08-14,23450.0,23000.0,245592.0,12.03,-25470,8450,13270
2007-08-16,21900.0,20050.0,562561.0,10.49,-87625,39015,40550
2007-08-17,20100.0,19600.0,420231.0,10.25,13000,-42250,28930
2007-08-20,20300.0,20900.0,395624.0,10.93,18950,-22960,5410
2007-08-21,21500.0,21250.0,275037.0,11.11,7850,-930,-7850
2007-08-22,21050.0,21350.0,247518.0,11.16,-11220,7810,1310
2007-08-23,21850.0,21550.0,236663.0,11.27,-37280,39530,-9140
2007-08-24,21400.0,21300.0,201436.0,11.14,-5900,8190,-2630
2007-08-27,21800.0,21250.0,201762.0,11.11,8280,-3010,-9310
2007-08-28,21000.0,21100.0,218837.0,11.03,-19240,12270,7760
2007-08-29,20200.0,21150.0,215952.0,11.06,-12650,-3440,15970
2007-08-30,21500.0,21300.0,229360.0,11.14,15260,-14900,1200
2007-08-31,21400.0,22750.0,533077.0,11.9,-68649,36999,25890
2007-09-03,23200.0,22600.0,305148.0,11.82,37100,-14390,-20920
2007-09-04,22650.0,23050.0,347697.0,12.05,-9256,6906,-7380
2007-09-05,23250.0,22450.0,279505.0,11.74,42960,-32430,-8180
2007-09-06,22150.0,22500.0,165041.0,11.77,-22780,45870,-27100
2007-09-07,22650.0,23200.0,426624.0,12.13,-81890,3540,76650
2007-09-10,23000.0,23050.0,569197.0,12.05,-28810,-21920,53310
2007-09-11,23300.0,22800.0,211868.0,11.92,-20765,-2415,29980
2007-09-12,23000.0,22050.0,239664.0,11.53,-14791,16791,-1270
2007-09-13,22100.0,22500.0,291368.0,11.77,-39793,11353,27940
2007-09-14,22600.0,22700.0,161679.0,11.87,-22960,12870,7080
2007-09-17,23100.0,22800.0,136428.0,11.92,-20900,20970,570
2007-09-18,22650.0,22100.0,168854.0,11.56,-5100,5750,-3720
2007-09-19,22700.0,22550.0,226971.0,11.79,-61640,65590,-7820
2007-09-20,22650.0,22300.0,125708.0,11.66,-15730,17900,-2780
2007-09-21,22300.0,21950.0,204059.0,11.48,-23418,20582,1796
2007-09-27,22250.0,22600.0,165389.0,11.82,-36270,14620,21340
2007-09-28,22650.0,22500.0,189595.0,11.77,16710,1760,-18540
2007-10-01,22350.0,23650.0,328812.0,12.37,-51862,20882,20640
2007-10-02,23800.0,23900.0,511182.0,12.5,-6056,2346,12580
2007-10-04,23800.0,23800.0,337345.0,12.45,-32849,-5586,39158
2007-10-05,24150.0,24600.0,675524.0,12.86,26860,-36446,6783
2007-10-08,24550.0,23700.0,502972.0,12.39,37020,-50213,13030
2007-10-09,23500.0,24600.0,521999.0,12.86,-4180,-74612,80017
2007-10-10,24650.0,24350.0,542483.0,12.73,33430,-41046,1043
2007-10-11,24250.0,25250.0,661954.0,13.2,16810,-47412,29477
2007-10-12,25200.0,23650.0,622486.0,12.37,101722,-238594,77
2007-10-15,23900.0,23200.0,375847.0,12.13,24900,-15980,-18660
2007-10-16,22800.0,22500.0,539521.0,11.77,1500,3850,7720
2007-10-17,22600.0,21850.0,296885.0,11.43,31000,-23320,-9850
2007-10-18,21500.0,22250.0,262306.0,11.64,-6961,-20799,25290
2007-10-19,22050.0,21850.0,162397.0,11.43,28170,-26200,2700
2007-10-22,20150.0,20400.0,319824.0,10.67,6380,-8840,1520
2007-10-23,20600.0,21500.0,378364.0,11.24,15500,-3320,-10710
2007-10-24,21700.0,20450.0,276733.0,10.69,36140,-18710,-16760
2007-10-25,20800.0,20500.0,201389.0,10.72,-26090,2360,22840
2007-10-26,20650.0,21200.0,231381.0,11.09,-7476,23260,-15984
2007-10-29,22500.0,24350.0,1227275.0,12.73,136012,5488,-139910
2007-10-30,25000.0,23900.0,1302493.0,12.5,105450,19370,-52570
2007-10-31,24000.0,23650.0,664967.0,12.37,2283,13107,-9720
2007-11-01,23950.0,22400.0,436229.0,11.71,-5950,2290,2860
2007-11-02,21500.0,21600.0,288769.0,11.3,8910,-14760,8230
2007-11-05,21950.0,22500.0,399715.0,11.77,-15230,-27600,42750
2007-11-06,22350.0,23800.0,522322.0,12.45,-52562,25862,23660
2007-11-07,24150.0,23000.0,550323.0,12.03,-26559,12879,13880
2007-11-08,22600.0,23650.0,484204.0,12.37,15764,-15724,2600
2007-11-09,23900.0,23400.0,421561.0,12.24,-7320,14310,-16680
2007-11-12,23150.0,22200.0,281726.0,11.61,14980,-19140,1980
2007-11-13,22200.0,21750.0,227243.0,11.37,-14254,7324,7720
2007-11-14,22300.0,23250.0,227990.0,12.16,-29889,16599,10650
2007-11-15,23250.0,23700.0,463301.0,12.39,-37820,31890,5430
2007-11-16,23400.0,23750.0,321835.0,12.42,34050,-18460,-10620
2007-11-19,24000.0,22650.0,231985.0,11.84,6530,-10380,3770
2007-11-20,22000.0,21950.0,305231.0,11.48,50670,12230,-76870
2007-11-21,21950.0,20900.0,365772.0,10.93,53200,-48620,-10460
2007-11-22,20900.0,21200.0,194747.0,11.09,-30920,26990,2540
2007-11-23,21050.0,21050.0,258318.0,11.01,-56390,15740,40240
2007-11-26,21400.0,21900.0,257825.0,11.45,-36400,-17770,49390
2007-11-27,21200.0,21700.0,205226.0,11.35,-49830,8360,29850
2007-11-28,21900.0,21450.0,289652.0,11.22,-2680,-5930,7370
2007-11-29,21850.0,23300.0,864982.0,12.18,-273130,87930,193560
2007-11-30,23400.0,24700.0,1296129.0,12.92,-360720,17530,397190
2007-12-03,24500.0,24700.0,610306.0,12.92,-34295,-75537,126277
2007-12-04,24850.0,23800.0,659104.0,12.45,113080,-47332,-59833
2007-12-05,23500.0,23550.0,299994.0,12.32,17562,1598,-22810
2007-12-06,23900.0,23300.0,281118.0,12.18,10533,22607,-36970
2007-12-07,23500.0,23950.0,574424.0,12.52,-6664,-3316,13510
2007-12-10,23900.0,23550.0,217452.0,12.32,-50034,36384,9410
2007-12-11,24000.0,24200.0,266324.0,12.66,-20468,12028,5610
2007-12-12,23700.0,24350.0,377252.0,12.73,-39713,-49852,84280
2007-12-13,24300.0,24150.0,564459.0,12.63,36913,22959,-58702
2007-12-14,24000.0,23250.0,254224.0,12.16,31781,11959,-43720
2007-12-17,23000.0,22000.0,290759.0,11.5,-42280,37470,5600
2007-12-18,21800.0,22700.0,144959.0,11.87,-22770,13390,8340
2007-12-20,22800.0,21700.0,313937.0,11.35,103859,-9111,-93368
2007-12-21,22000.0,22850.0,248725.0,11.95,-47730,39640,5500
2007-12-24,23000.0,22700.0,224796.0,11.87,-29895,43305,-8300
2007-12-26,23000.0,22800.0,235138.0,11.92,-13210,11520,6070
2007-12-27,22700.0,22600.0,112199.0,11.82,-7500,11600,-4810
2007-12-28,22600.0,22450.0,173736.0,11.74,-14140,-15970,29630
2008-01-02,22200.0,21600.0,266638.0,8.9,35800,-29450,-8840
2008-01-03,21600.0,21900.0,201298.0,9.03,-7493,-21487,28980
2008-01-04,21800.0,21650.0,217013.0,8.92,-1350,-16710,19880
2008-01-07,20800.0,21200.0,182479.0,8.74,-10050,3950,7190
2008-01-08,21350.0,21350.0,172441.0,8.8,-3253,-23667,26520
2008-01-09,21000.0,21500.0,145076.0,8.86,-25700,22270,8010
2008-01-10,21700.0,21600.0,168916.0,8.9,15980,-890,-12980
2008-01-11,21600.0,20650.0,189314.0,8.51,15530,-16900,280
2008-01-14,20500.0,20300.0,151019.0,8.37,-23170,29640,-10500
2008-01-15,20350.0,19100.0,477508.0,7.87,65412,-800,-64112
2008-01-16,18750.0,18800.0,258098.0,7.75,-47600,12660,34080
2008-01-17,18950.0,18550.0,230355.0,7.65,33902,13176,-44418
2008-01-18,18150.0,19050.0,170461.0,7.85,-26019,24349,-2120
2008-01-21,19050.0,18950.0,156732.0,7.81,-40200,2660,40760
2008-01-22,18350.0,17600.0,283140.0,7.26,-26456,41326,-19940
2008-01-23,18150.0,17600.0,203797.0,7.26,-23403,13153,3500
2008-01-24,17900.0,18250.0,189734.0,7.52,-35469,18609,15540
2008-01-25,18450.0,18800.0,160604.0,7.75,-13990,7010,3290
2008-01-28,18500.0,17800.0,148217.0,7.34,-2668,648,-670
2008-01-29,18150.0,18150.0,103121.0,7.48,-34815,29590,1965
2008-01-30,18450.0,17400.0,184718.0,7.17,-7220,4740,1460
2008-01-31,17000.0,17350.0,144297.0,7.15,-17376,2686,16890
2008-02-01,17550.0,17000.0,234011.0,7.01,47962,-33052,-21500
2008-02-04,16950.0,17700.0,252586.0,7.3,-22060,-350,19120
2008-02-05,17500.0,17500.0,125257.0,7.21,-11120,9320,800
2008-02-11,17000.0,16900.0,168519.0,6.97,19500,-14780,-4780
2008-02-12,17000.0,16650.0,296985.0,6.86,78344,-100914,22270
2008-02-13,16800.0,16400.0,223798.0,6.76,8780,-14210,4570
2008-02-14,16650.0,17200.0,241403.0,7.09,-32780,22270,8230
2008-02-15,16850.0,17150.0,157874.0,7.07,10428,-16508,4820
2008-02-18,17300.0,18400.0,550650.0,7.58,-57645,12305,45210
2008-02-19,18450.0,18750.0,345901.0,7.73,-44820,34680,6690
2008-02-20,18500.0,17600.0,289052.0,7.26,76508,-29974,-48874
2008-02-21,18000.0,17950.0,158100.0,7.4,-12626,12090,-784
2008-02-22,18000.0,17700.0,180666.0,7.3,31422,-10782,-19880
2008-02-25,17950.0,16300.0,779327.0,6.72,14000,-11030,-25210
2008-02-26,16700.0,16300.0,369117.0,6.72,70065,-40545,-14140
2008-02-27,16500.0,17000.0,343091.0,7.01,-90084,17140,72544
2008-02-28,17500.0,18000.0,493459.0,7.42,-167878,-9190,176048
2008-02-29,18000.0,19000.0,688433.0,7.83,-264823,-54440,323003
2008-03-03,18300.0,17900.0,284151.0,7.38,13030,-41080,29130
2008-03-04,18100.0,17400.0,225266.0,7.17,19885,7095,-27610
2008-03-05,17700.0,18350.0,215688.0,7.56,-51783,-7467,65490
2008-03-06,18650.0,18500.0,221270.0,7.63,-39723,20123,16530
2008-03-07,18100.0,17800.0,138315.0,7.34,22310,-23570,1810
2008-03-10,17700.0,17850.0,222997.0,7.36,-100770,21180,77670
2008-03-11,17850.0,18300.0,156575.0,7.54,-14016,-4770,18546
2008-03-12,18700.0,18050.0,214726.0,7.44,-69300,22880,46840
2008-03-13,18250.0,18300.0,247861.0,7.54,-100907,-6867,108624
2008-03-14,18700.0,18300.0,273181.0,7.54,-69790,1010,68780
2008-03-17,18400.0,19250.0,443868.0,7.94,-132640,15280,117100
2008-03-18,19550.0,19200.0,323993.0,7.91,-51180,1730,47910
2008-03-19,19550.0,19200.0,263131.0,7.91,-4980,-7270,13470
2008-03-20,19150.0,19750.0,320317.0,8.14,-77584,-10036,89190
2008-03-21,19950.0,19200.0,261388.0,7.91,7323,1827,-10110
2008-03-24,19300.0,19150.0,136283.0,7.89,-28180,-2170,31090
2008-03-25,19350.0,19750.0,297896.0,8.14,-67580,-12070,84720
2008-03-26,19800.0,20050.0,281820.0,8.27,-64935,-10130,74925
2008-03-27,20000.0,20050.0,122915.0,8.27,-42750,13350,28710
2008-03-28,19700.0,20250.0,183290.0,8.35,-37260,28790,8870
2008-03-31,20300.0,20450.0,201328.0,8.43,-36656,-15460,48666
2008-04-01,20400.0,20100.0,141659.0,8.29,4342,-13882,9470
2008-04-02,20250.0,19700.0,189589.0,8.12,-6210,13560,-460
2008-04-03,19700.0,19500.0,146546.0,8.04,-10077,3337,6520
2008-04-04,19550.0,19850.0,149414.0,8.18,-25078,430,24128
2008-04-07,20050.0,19600.0,171076.0,8.08,-27510,48230,-21600
2008-04-08,19450.0,19050.0,127685.0,7.85,-980,-1120,2880
2008-04-10,18750.0,19650.0,139314.0,8.1,-23040,18100,2630
2008-04-11,19600.0,19300.0,92770.0,7.96,-2449,-6231,8100
2008-04-14,18850.0,18900.0,92102.0,7.79,-3098,-6622,9710
2008-04-15,18750.0,18700.0,85599.0,7.71,-2476,4026,-2900
2008-04-16,18850.0,19300.0,105352.0,7.96,-66739,56099,7590
2008-04-17,19500.0,19100.0,92656.0,7.87,-18790,8920,8560
2008-04-18,19100.0,19250.0,71841.0,7.94,-19080,15120,2350
2008-04-21,19400.0,19200.0,101203.0,7.91,-1195,-15865,17070
2008-04-22,19200.0,19700.0,180493.0,8.12,-27719,7659,17930
2008-04-23,19700.0,19650.0,191295.0,8.1,-45568,12348,31860
2008-04-24,20000.0,20000.0,213389.0,8.24,13770,-19980,5770
2008-04-25,20000.0,20000.0,136824.0,8.24,-43450,38090,5780
2008-04-28,20150.0,19750.0,159184.0,8.14,11124,-10034,-910
2008-04-29,20050.0,19700.0,86013.0,8.12,-33577,23689,9138
2008-04-30,19900.0,19600.0,89209.0,8.08,-16772,8221,2631
2008-05-02,19600.0,19000.0,345411.0,7.83,164960,14090,-179720
2008-05-06,19100.0,19350.0,146608.0,7.98,-16161,23191,-7540
2008-05-07,19700.0,19300.0,138788.0,7.96,-26650,14590,10370
2008-05-08,19200.0,19300.0,144532.0,7.96,-20680,28690,-9320
2008-05-09,19450.0,19000.0,128030.0,7.83,48811,-43541,-6140
2008-05-13,18900.0,18550.0,144057.0,7.65,-7050,5620,-190
2008-05-14,18400.0,18600.0,85784.0,7.67,-1960,-1190,1140
2008-05-15,18600.0,18950.0,174351.0,7.81,-20629,11919,7380
2008-05-16,19150.0,18950.0,105942.0,7.81,-15597,8297,7620
2008-05-19,19100.0,19100.0,95356.0,7.87,-25633,17603,5660
2008-05-20,19100.0,18950.0,93406.0,7.81,390,-5310,5650
2008-05-21,18850.0,19000.0,182833.0,7.83,-4480,3660,200
2008-05-22,19200.0,18750.0,139726.0,7.73,38900,-27840,-14140
2008-05-23,18700.0,18350.0,140357.0,7.56,31969,-27969,-3070
2008-05-26,18100.0,17850.0,121822.0,7.36,-14361,10271,-1380
2008-05-27,17800.0,18250.0,94911.0,7.52,-15383,-6317,17700
2008-05-28,18400.0,18200.0,125050.0,7.5,38136,-47976,9550
2008-05-29,18200.0,18400.0,104296.0,7.58,-43805,37635,530
2008-05-30,18400.0,18950.0,275987.0,7.81,-145,-5165,4390
2008-06-02,19000.0,18650.0,112919.0,7.69,30309,-34619,1290
2008-06-03,18400.0,18450.0,59606.0,7.61,2309,-3649,280
2008-06-04,18450.0,20000.0,508961.0,8.24,-80100,63270,-4090
2008-06-05,20300.0,20050.0,417812.0,8.27,22420,-9680,-15470
2008-06-09,19450.0,19500.0,230445.0,8.04,19022,-14802,-4230
2008-06-10,19800.0,20000.0,670776.0,8.24,57072,-36772,-19980
2008-06-11,20350.0,19400.0,418349.0,8.0,118191,-17261,-90520
2008-06-12,19200.0,19250.0,320431.0,7.94,66216,-12666,-51840
2008-06-13,19350.0,18550.0,291529.0,7.65,36520,8000,-45810
2008-06-16,18700.0,18800.0,170210.0,7.75,8058,-7248,-2300
2008-06-17,18900.0,18450.0,131618.0,7.61,-16816,7306,6590
2008-06-18,18350.0,18950.0,115525.0,7.81,-40922,33872,5800
2008-06-19,18800.0,18300.0,147810.0,7.54,72202,-32382,-39580
