Symbol,현대모비스_시가(원),현대모비스_종가(원),현대모비스_거래량(주),현대모비스_PER(IFRS-연결),현대모비스_순매수수량(개인)(주),현대모비스_순매수수량(기관계)(주),현대모비스_순매수수량(외국인계)(주)
2005-03-21,63800.0,64000.0,335505.0,7.98,-10504,15461,9333
2005-03-22,64000.0,63700.0,221572.0,7.95,47437,-45049,22992
2005-03-23,63000.0,63300.0,224133.0,7.9,13481,-31498,64800
2005-03-24,64300.0,63200.0,225604.0,7.88,358,52122,-54490
2005-03-25,63700.0,64500.0,144342.0,8.05,-11279,24600,-12620
2005-03-28,64800.0,65400.0,295518.0,8.16,-77478,102105,-26370
2005-03-29,65700.0,65000.0,255415.0,8.11,-13339,-52248,66800
2005-03-30,64300.0,65900.0,168512.0,8.22,-52788,23844,30120
2005-03-31,66600.0,66200.0,183391.0,8.26,-20952,39705,-16150
2005-04-01,66000.0,66900.0,312028.0,8.35,-90027,2557,87380
2005-04-04,67400.0,66300.0,202569.0,8.27,-15790,-47820,64840
2005-04-06,66300.0,68500.0,517663.0,8.54,-208045,65595,89900
2005-04-07,68900.0,70300.0,710812.0,8.77,-358858,115828,212800
2005-04-08,70200.0,69800.0,340627.0,8.71,-93197,26490,31410
2005-04-11,69000.0,69400.0,191894.0,8.66,-32355,-54595,88450
2005-04-12,69100.0,69600.0,171495.0,8.68,-40511,-20200,65130
2005-04-13,69600.0,68900.0,82010.0,8.59,-14022,-9308,23770
2005-04-14,69200.0,66700.0,335825.0,8.32,81766,-158016,84230
2005-04-15,67000.0,66100.0,164241.0,8.25,43763,-60413,16350
2005-04-18,64800.0,63800.0,270533.0,7.96,16023,-19463,-10710
2005-04-19,63900.0,64800.0,203332.0,8.08,-2364,-23216,22250
2005-04-20,65400.0,66900.0,272740.0,8.35,-37935,-50905,100820
2005-04-21,65500.0,66900.0,166301.0,8.35,-25935,11415,14050
2005-04-22,68000.0,65900.0,132092.0,8.22,3394,5976,-8320
2005-04-25,66500.0,66200.0,180714.0,8.26,8425,-3695,-13550
2005-04-26,66800.0,66400.0,133723.0,8.28,-33339,-7351,42390
2005-04-27,66000.0,65000.0,177811.0,8.11,41374,-3334,-25890
2005-04-28,64200.0,63000.0,345590.0,7.86,120170,29310,-161560
2005-04-29,62000.0,64900.0,324269.0,8.1,-39950,-12870,52040
2005-05-02,64800.0,64500.0,143684.0,8.05,-42131,-21259,61090
2005-05-03,65300.0,63100.0,97910.0,7.87,22639,-18059,-3390
2005-05-04,63700.0,63000.0,326547.0,7.86,99727,-607,-75080
2005-05-06,63000.0,66100.0,456189.0,8.25,-137201,-8074,132495
2005-05-09,66300.0,66100.0,379918.0,8.25,-61558,-99372,189770
2005-05-10,66800.0,65700.0,167025.0,8.2,-24820,8930,19080
2005-05-11,64500.0,63800.0,146537.0,7.96,52337,-38427,-11880
2005-05-12,63200.0,63000.0,133981.0,7.86,49300,9720,-55990
2005-05-13,63100.0,62300.0,252612.0,7.77,132811,-9141,-121130
2005-05-16,62100.0,62500.0,189423.0,7.8,51970,8710,-54800
2005-05-17,63100.0,61000.0,386345.0,7.61,118407,6863,-123920
2005-05-18,61200.0,61100.0,440048.0,7.62,70591,45079,-119950
2005-05-19,61600.0,64600.0,370224.0,8.06,-217158,105308,103220
2005-05-20,64400.0,63700.0,217892.0,7.95,3953,26757,-36090
2005-05-23,63200.0,62900.0,227676.0,7.85,52460,42230,-97780
2005-05-24,63100.0,61500.0,477960.0,7.67,261790,64600,-334740
2005-05-25,61500.0,61900.0,366843.0,7.72,5161,-28811,20430
2005-05-26,61700.0,63000.0,521274.0,7.86,-153523,166673,-66350
2005-05-27,63900.0,66100.0,685435.0,8.25,-413808,81868,253090
2005-05-30,66000.0,67000.0,200576.0,8.36,-72019,41529,31950
2005-05-31,66400.0,66600.0,207305.0,8.31,10675,-42176,26770
2005-06-01,65800.0,65600.0,338055.0,8.18,26770,-1820,-10790
2005-06-02,65800.0,66600.0,374061.0,8.31,-51639,339,61310
2005-06-03,66600.0,67000.0,232127.0,8.36,-59959,9749,102800
2005-06-07,67300.0,65800.0,278066.0,8.21,-3948,358,5770
2005-06-08,65100.0,66000.0,165845.0,8.23,-17332,31012,-16770
2005-06-09,65500.0,66400.0,419057.0,8.28,55989,-13179,-6660
2005-06-10,65600.0,67000.0,182279.0,8.36,-53606,-35794,92550
2005-06-13,66700.0,68300.0,252755.0,8.52,-101374,-13344,122098
2005-06-14,67400.0,68500.0,187031.0,8.54,-74079,38379,41650
2005-06-15,68700.0,69000.0,149199.0,8.61,-81036,41446,27010
2005-06-16,68400.0,68500.0,154977.0,8.54,9796,1134,-26110
2005-06-17,69000.0,68500.0,169911.0,8.54,-18539,-73251,96200
2005-06-20,68500.0,68300.0,133292.0,8.52,-19307,-65563,85190
2005-06-21,68600.0,67700.0,106556.0,8.45,-9819,2869,2610
2005-06-22,68300.0,69000.0,156613.0,8.61,-49885,71685,-19910
2005-06-23,69300.0,69000.0,157986.0,8.61,-43817,5397,36080
2005-06-24,68900.0,67800.0,196286.0,8.46,-5045,-35935,59690
2005-06-27,68700.0,69000.0,478018.0,8.61,-93941,-18377,66798
2005-06-28,69700.0,69400.0,180045.0,8.66,-43488,-23462,71350
2005-06-29,69900.0,70200.0,319158.0,8.76,-122700,-7319,160249
2005-06-30,70100.0,69500.0,167878.0,8.67,-9230,14592,-11392
2005-07-01,70400.0,70000.0,159658.0,8.73,-26419,-46460,87479
2005-07-04,70300.0,72200.0,452450.0,9.01,-185164,-43986,219080
2005-07-05,72200.0,72800.0,153541.0,9.08,-64018,26025,44023
2005-07-06,73500.0,74600.0,471313.0,9.31,-298193,35293,280380
2005-07-07,75600.0,74100.0,358747.0,9.24,-57042,-29888,69140
2005-07-08,74500.0,75400.0,320650.0,9.41,-5744,-13936,70920
2005-07-11,77000.0,76000.0,324338.0,9.48,-54674,32949,36630
2005-07-12,75900.0,73400.0,276940.0,9.16,78585,-75140,12735
2005-07-13,73400.0,74100.0,223714.0,9.24,39813,10178,-50360
2005-07-14,73700.0,75200.0,269761.0,9.38,-13482,20452,20600
2005-07-15,75300.0,74100.0,161118.0,9.24,-12105,-13515,24770
2005-07-18,73500.0,73100.0,136724.0,9.12,23552,-52722,27640
2005-07-19,73000.0,74600.0,231328.0,9.31,5627,-20457,42920
2005-07-20,74600.0,75800.0,190065.0,9.46,-65120,1285,70586
2005-07-21,76500.0,75600.0,186707.0,9.43,-22665,-21395,62570
2005-07-22,75600.0,76300.0,193720.0,9.52,-98760,46847,71483
2005-07-25,76300.0,77700.0,142707.0,9.69,-43186,23196,31230
2005-07-26,77800.0,76300.0,211320.0,9.52,30377,-29737,9280
2005-07-27,77500.0,73100.0,779027.0,9.12,378991,-126911,-211720
2005-07-28,73500.0,72300.0,626565.0,9.02,126317,-30657,-94460
2005-07-29,73300.0,75000.0,739956.0,9.36,-73359,126902,-66733
2005-08-01,74000.0,75000.0,214222.0,9.36,-23226,-13834,36430
2005-08-02,74500.0,74000.0,196282.0,9.23,34896,1155,-38901
2005-08-03,74000.0,76500.0,660498.0,9.54,-176507,105717,86680
2005-08-04,76800.0,78500.0,983629.0,9.79,42340,27820,-61730
2005-08-05,78400.0,77500.0,297341.0,9.67,-49416,-37584,84290
2005-08-08,77500.0,77600.0,245570.0,9.68,-39435,3575,30630
2005-08-09,76000.0,77700.0,290554.0,9.69,-13916,-21864,39890
2005-08-10,78400.0,79000.0,207160.0,9.85,-34975,-39835,58420
2005-08-11,78500.0,80000.0,179556.0,9.98,-32879,-20013,44640
2005-08-12,80200.0,79400.0,146995.0,9.9,28092,-32572,6940
2005-08-16,79400.0,79000.0,341256.0,9.85,-13585,-24595,36840
2005-08-17,79000.0,80000.0,331510.0,9.98,-52496,15356,36710
2005-08-18,80000.0,78000.0,298035.0,9.73,15383,-15143,-6840
2005-08-19,77500.0,78500.0,207017.0,9.79,-29153,-62687,91150
2005-08-22,78200.0,80500.0,159528.0,10.04,-67354,50094,7500
2005-08-23,80500.0,80000.0,201670.0,9.98,-6933,35593,-31640
2005-08-24,79900.0,77900.0,324580.0,9.72,98308,-120538,16180
2005-08-25,76300.0,77500.0,384340.0,9.67,40770,-15490,-24300
2005-08-26,77000.0,76000.0,163876.0,9.48,6662,-25792,23760
2005-08-29,74600.0,73800.0,174253.0,9.21,14185,-5075,-9930
2005-08-30,74100.0,74500.0,193553.0,9.29,32767,-13124,-21750
2005-08-31,74100.0,74100.0,196912.0,9.24,21538,6866,-32734
2005-09-01,75300.0,75200.0,421940.0,9.38,90930,90900,-201850
2005-09-02,75200.0,78600.0,504369.0,9.8,-96171,83593,15330
2005-09-05,79000.0,79100.0,229799.0,9.87,-58093,22733,45020
2005-09-06,79200.0,79700.0,230392.0,9.94,-79510,41580,34580
2005-09-07,80100.0,82500.0,290646.0,10.29,-69429,52619,22020
2005-09-08,82900.0,81700.0,369429.0,10.19,9580,67059,-42081
2005-09-09,81300.0,83400.0,246480.0,10.4,-93551,33700,60921
2005-09-12,83500.0,81700.0,204316.0,10.19,63705,-20178,-49298
2005-09-13,81700.0,79900.0,232346.0,9.97,94630,-75250,-26810
2005-09-14,79900.0,80800.0,141570.0,10.08,16735,-7495,-4880
2005-09-15,80000.0,80500.0,362651.0,10.04,75669,-44169,-29120
2005-09-16,80700.0,83900.0,449545.0,10.47,-44157,-12258,60955
2005-09-20,85200.0,86000.0,478470.0,10.73,-103276,31872,82964
2005-09-21,85500.0,85300.0,702577.0,10.64,132757,-255907,159450
2005-09-22,85500.0,83000.0,487128.0,10.35,196944,-64911,-138817
2005-09-23,82700.0,81000.0,401302.0,10.1,145880,44646,-167570
2005-09-26,80700.0,81700.0,338859.0,10.19,59405,67415,-137330
2005-09-27,82000.0,83200.0,260729.0,10.38,-33993,46663,-18480
2005-09-28,82700.0,85100.0,314320.0,10.62,-102241,-10236,118080
2005-09-29,85000.0,86700.0,346789.0,10.82,-148740,56170,94770
2005-09-30,85800.0,85700.0,223147.0,10.69,-9090,52720,-45430
2005-10-04,86000.0,87000.0,235818.0,10.85,-85319,39269,47800
2005-10-05,87000.0,87000.0,261658.0,10.85,-25551,-33119,63800
2005-10-06,87000.0,85200.0,440979.0,10.63,-35924,-36717,57751
2005-10-07,86500.0,84700.0,208865.0,10.57,-31490,38160,-13190
2005-10-10,84700.0,88000.0,266022.0,10.98,-128608,49678,81630
2005-10-11,88100.0,88000.0,146110.0,10.98,-12637,12790,-7673
2005-10-12,88000.0,88600.0,469640.0,11.05,-87390,-73780,174280
2005-10-13,88500.0,84900.0,289149.0,10.59,142300,-93670,-45370
2005-10-14,85400.0,83200.0,302233.0,10.38,120624,-57435,-74499
2005-10-17,83500.0,81200.0,190255.0,10.13,24852,-30892,-2600
2005-10-18,81400.0,82900.0,161953.0,10.34,-16314,10104,-450
2005-10-19,81000.0,79300.0,305523.0,9.89,83932,-24612,-70570
2005-10-20,80500.0,79900.0,258275.0,9.97,6129,57908,-82047
2005-10-21,78800.0,82700.0,251429.0,10.32,-87443,64243,13550
2005-10-24,83400.0,82700.0,128715.0,10.32,13674,-10776,-708
2005-10-25,84300.0,82700.0,272916.0,10.32,-47839,3839,62520
2005-10-26,83900.0,84200.0,135321.0,10.5,-8423,-21251,25270
2005-10-27,83100.0,82000.0,238514.0,10.23,57100,-44240,-15700
2005-10-28,81100.0,80000.0,200959.0,9.98,64622,-87392,23400
2005-10-31,81800.0,83000.0,205261.0,10.35,-62400,21110,42370
2005-11-01,83900.0,86500.0,370919.0,10.79,-118795,5815,130960
2005-11-02,86500.0,88000.0,222492.0,10.98,-68242,50641,13891
2005-11-03,88600.0,88200.0,176080.0,11.0,-40733,7383,34290
2005-11-04,87900.0,87800.0,149670.0,10.95,-4194,44044,-31040
2005-11-07,88000.0,86100.0,190948.0,10.74,28963,-56333,27450
2005-11-08,86900.0,88000.0,201091.0,10.98,-46013,-15190,62853
2005-11-09,86700.0,87700.0,192070.0,10.94,14603,19427,-53780
2005-11-10,87100.0,86000.0,304367.0,10.73,92177,-12077,-102490
2005-11-11,87000.0,88300.0,274899.0,11.01,-76966,40506,24540
2005-11-14,88300.0,87400.0,233170.0,10.9,36260,-4370,-27060
2005-11-15,87400.0,87000.0,232638.0,10.85,45867,-80957,37960
2005-11-16,86700.0,87400.0,200486.0,10.9,47509,-42779,-6170
2005-11-17,87400.0,85500.0,427370.0,10.67,185158,-137558,-29420
2005-11-18,86100.0,85000.0,358997.0,10.6,117337,-108430,-4213
2005-11-21,84700.0,83500.0,346306.0,10.42,95723,-60783,-30350
2005-11-22,82700.0,82200.0,347380.0,10.25,88949,-61489,-28520
2005-11-23,82200.0,84000.0,352115.0,10.48,24705,25716,8440
2005-11-24,83500.0,82600.0,324559.0,10.3,76029,-69298,-10181
2005-11-25,82300.0,83000.0,302993.0,10.35,23929,20351,-41430
2005-11-28,82600.0,81800.0,321214.0,10.2,151194,-48908,-104376
2005-11-29,81200.0,82000.0,403622.0,10.23,25898,-79878,63480
2005-11-30,81700.0,86800.0,509115.0,10.83,-255032,127972,123240
2005-12-01,86400.0,88400.0,475856.0,11.03,-174770,134910,42660
2005-12-02,88500.0,87500.0,525209.0,10.92,-38734,-6136,56050
2005-12-05,87000.0,89000.0,258228.0,11.1,-31699,57419,-21250
2005-12-06,89900.0,95000.0,617739.0,11.85,-232225,81540,155105
2005-12-07,95300.0,94400.0,353243.0,11.78,-30564,-34696,67800
2005-12-08,94400.0,94400.0,364050.0,11.78,9371,19919,26660
2005-12-09,92500.0,92500.0,251948.0,11.54,-8819,26669,-18320
2005-12-12,92300.0,93700.0,171295.0,11.69,-49711,37032,14970
2005-12-13,94000.0,91700.0,280247.0,11.44,135052,-26682,-108980
2005-12-14,92700.0,91600.0,376807.0,11.43,85807,-42697,-41460
2005-12-15,91300.0,91000.0,220981.0,11.35,64660,3460,-59940
2005-12-16,89500.0,89000.0,207647.0,11.1,49183,-7893,-43160
2005-12-19,88000.0,91600.0,272252.0,11.43,-25350,5950,27310
2005-12-20,90600.0,92100.0,146908.0,11.49,-11610,-19730,33870
2005-12-21,92500.0,94000.0,193910.0,11.73,-90389,20269,78770
2005-12-22,93300.0,92000.0,166064.0,11.48,36469,-55139,19560
2005-12-23,93000.0,91700.0,87652.0,11.44,9124,-13194,4710
2005-12-26,91300.0,91000.0,94441.0,11.35,-2220,-440,2000
2005-12-27,91000.0,91900.0,146045.0,11.46,-43096,41355,5360
2005-12-28,91700.0,90900.0,135858.0,11.34,28668,-6928,-21260
2005-12-29,91200.0,92400.0,241398.0,11.53,-32716,-31614,67420
2006-01-02,93400.0,93900.0,210926.0,10.1,-7021,-29609,39390
2006-01-03,94400.0,92600.0,165484.0,9.96,9938,-41158,44210
2006-01-04,93000.0,91300.0,344492.0,9.82,44487,-42108,-5660
2006-01-05,90600.0,90600.0,366957.0,9.74,-17344,35054,-15880
2006-01-06,90600.0,91900.0,227040.0,9.88,-69044,-15026,85220
2006-01-09,91200.0,89000.0,294881.0,9.57,102018,-13548,-88560
2006-01-10,89000.0,87000.0,308023.0,9.36,98420,-2095,-118405
2006-01-11,87000.0,87300.0,225251.0,9.39,7277,49573,-53780
2006-01-12,87000.0,87800.0,385684.0,9.44,-18196,-15144,42050
2006-01-13,87500.0,90200.0,241351.0,9.7,-76470,-19300,96610
2006-01-16,90500.0,88100.0,205689.0,9.47,96399,-19610,-79549
2006-01-17,88700.0,85100.0,327127.0,9.15,142128,-162532,24480
2006-01-18,85100.0,83600.0,257116.0,8.99,-26580,14560,21330
2006-01-19,83000.0,84000.0,230911.0,9.03,17357,-19507,12770
2006-01-20,83200.0,82000.0,229299.0,8.82,-13483,-52257,64010
2006-01-23,82300.0,82800.0,396802.0,8.9,-125110,94320,22430
2006-01-24,82000.0,82600.0,322032.0,8.88,45774,32716,-79800
2006-01-25,82600.0,81300.0,396442.0,8.74,63127,-120297,56750
2006-01-26,81800.0,78200.0,814553.0,8.41,332806,-200436,-61760
2006-01-27,78100.0,81800.0,717295.0,8.8,-44982,-92308,137070
2006-01-31,82300.0,83500.0,341600.0,8.98,-112024,-985,116979
2006-02-01,83700.0,83600.0,743304.0,8.99,-161345,-108746,278251
2006-02-02,83700.0,83000.0,599934.0,8.93,-35293,390437,-357514
2006-02-03,83000.0,82000.0,320621.0,8.82,-47330,118390,-60050
2006-02-06,80700.0,83900.0,281995.0,9.02,-125772,35470,88772
2006-02-07,83900.0,82900.0,286232.0,8.91,-12057,-92573,78080
2006-02-08,82900.0,82500.0,319143.0,8.87,-47728,-632,47190
2006-02-09,82500.0,83500.0,303360.0,8.98,-5972,-63678,72940
2006-02-10,83000.0,84500.0,221570.0,9.09,-1256,51202,-50286
2006-02-13,83300.0,84000.0,296375.0,9.03,76520,29500,-98300
2006-02-14,82100.0,84000.0,388729.0,9.03,-14998,148688,-151450
2006-02-15,84000.0,80000.0,760338.0,8.6,211580,-83980,-107300
2006-02-16,78800.0,76700.0,933448.0,8.25,22918,-93618,69360
2006-02-17,76700.0,75500.0,1198390.0,8.12,169062,-70422,-107460
2006-02-20,75900.0,77300.0,543616.0,8.31,-86925,92505,-5510
2006-02-21,77300.0,78100.0,405501.0,8.4,-57699,63999,2200
2006-02-22,78500.0,78100.0,303513.0,8.4,1752,-158242,167160
2006-02-23,79300.0,81100.0,353625.0,8.72,-113112,-31408,142825
2006-02-24,80300.0,82000.0,180289.0,8.82,-80550,26030,44160
2006-02-27,81000.0,82700.0,180497.0,8.89,-40411,33351,5910
2006-02-28,82400.0,81900.0,99049.0,8.81,-14426,25826,-15500
2006-03-02,82300.0,81000.0,164251.0,8.71,-30342,22832,15880
2006-03-03,82500.0,77300.0,365354.0,8.31,149818,-61608,-98120
2006-03-06,79000.0,80700.0,218946.0,8.68,-92795,125785,-34980
2006-03-07,81700.0,78900.0,207133.0,8.48,-4770,13770,-6590
2006-03-08,77400.0,77500.0,457019.0,8.33,55380,10570,-72180
2006-03-09,78500.0,79300.0,325193.0,8.53,-59925,81385,-27470
2006-03-10,80000.0,80000.0,193201.0,8.6,992,2118,-14660
2006-03-13,81200.0,81200.0,172299.0,8.73,-36990,58640,-37130
2006-03-14,81200.0,80200.0,219650.0,8.62,938,29132,-30260
2006-03-15,80700.0,80900.0,166131.0,8.7,-42271,83965,-51534
2006-03-16,82000.0,80500.0,228811.0,8.66,22871,28459,-58340
2006-03-17,80500.0,80700.0,214431.0,8.68,-6680,30310,-39890
2006-03-20,81600.0,84000.0,385200.0,9.03,-167540,6660,164710
2006-03-21,84800.0,84400.0,326611.0,9.08,-135715,-23705,168720
2006-03-22,84400.0,82500.0,210713.0,8.87,15167,-55597,43470
2006-03-23,82500.0,81800.0,131678.0,8.8,2187,-20537,18390
2006-03-24,83800.0,83600.0,182766.0,8.99,-20404,41344,-49690
2006-03-27,83700.0,83300.0,144814.0,8.96,-53982,26000,26452
2006-03-28,84000.0,83900.0,157491.0,9.02,-30620,46421,-14941
2006-03-29,83700.0,85000.0,171981.0,9.14,-75120,37450,40810
2006-03-30,84600.0,86000.0,190673.0,9.25,-61953,35003,31870
2006-03-31,85600.0,86000.0,142727.0,9.25,-19113,-5970,31220
2006-04-03,86000.0,85900.0,245412.0,9.24,-30094,33484,17500
2006-04-04,85400.0,86700.0,368239.0,9.32,19344,-86694,63270
2006-04-05,86700.0,86500.0,252676.0,9.3,-10156,51756,-40440
2006-04-06,86700.0,84500.0,174000.0,9.09,8162,3868,-12580
2006-04-07,84000.0,84200.0,188024.0,9.05,-3302,-84348,84420
2006-04-10,85200.0,83900.0,181294.0,9.02,2497,-17777,9000
2006-04-11,84200.0,81900.0,154004.0,8.81,33274,-12894,-5840
2006-04-12,81500.0,81000.0,261434.0,8.71,84994,-89324,18320
2006-04-13,80500.0,81100.0,260522.0,8.72,121874,-9974,-90080
2006-04-14,82000.0,81500.0,463630.0,8.76,143881,-97821,-56850
2006-04-17,82400.0,82700.0,339836.0,8.89,-52288,-73042,140750
2006-04-18,82000.0,82100.0,171598.0,8.83,-37581,38495,-13165
2006-04-19,83200.0,83600.0,493415.0,8.99,4848,-134828,185240
2006-04-20,83900.0,89900.0,1070448.0,9.67,-320546,191886,134140
2006-04-21,91500.0,89100.0,352912.0,9.58,537,89923,-88200
2006-04-24,89500.0,86500.0,354608.0,9.3,6856,-32736,19930
2006-04-25,87100.0,89000.0,310268.0,9.57,-51430,145092,-104102
2006-04-26,88500.0,87000.0,586472.0,9.36,220706,197920,-425250
2006-04-27,86500.0,86900.0,399403.0,9.34,11136,118984,-159440
2006-04-28,86900.0,83300.0,609912.0,8.96,205219,72701,-295770
2006-05-02,81500.0,80000.0,853773.0,8.6,153411,180879,-351510
2006-05-03,79600.0,78600.0,1025156.0,8.45,327275,99035,-435440
2006-05-04,78200.0,79500.0,1400857.0,8.55,343633,298947,-660730
2006-05-08,81200.0,82100.0,760114.0,8.83,-96773,143751,-89078
2006-05-09,81300.0,82400.0,324836.0,8.86,-30950,650,29640
2006-05-10,81500.0,81900.0,389611.0,8.81,-34797,128645,-98058
2006-05-11,82000.0,82000.0,355057.0,8.82,8533,-71303,62010
2006-05-12,81700.0,81600.0,286631.0,8.77,4761,-102651,97320
2006-05-15,80700.0,79500.0,263543.0,8.55,359,-21498,21399
2006-05-16,79500.0,79100.0,356791.0,8.51,15880,780,-18900
2006-05-17,80300.0,79000.0,189548.0,8.5,42463,-2429,-51154
2006-05-18,77000.0,74900.0,789839.0,8.05,207385,128725,-360980
2006-05-19,75600.0,77100.0,408833.0,8.29,-3479,32149,-33190
2006-05-22,76200.0,74400.0,447984.0,8.0,96420,-68290,-29350
2006-05-23,73000.0,75500.0,313586.0,8.12,-85674,101188,-33114
2006-05-24,74500.0,73300.0,479765.0,7.88,97652,29308,-147910
2006-05-25,73400.0,71300.0,240139.0,7.67,28139,-23359,-7500
2006-05-26,73400.0,76500.0,426288.0,8.23,-155445,61225,90560
2006-05-29,77100.0,76800.0,263102.0,8.26,12729,-23011,17540
2006-05-30,75800.0,74800.0,284196.0,8.04,2868,-65840,67662
2006-06-01,75000.0,75900.0,378258.0,8.16,-35391,-59479,96930
2006-06-02,76800.0,76800.0,227021.0,8.26,-36038,31428,7190
2006-06-05,76400.0,75700.0,239616.0,8.14,42037,14652,-93280
2006-06-07,73900.0,72900.0,363157.0,7.84,17062,48730,-66862
2006-06-08,72900.0,69500.0,367719.0,7.47,130396,-133188,9000
2006-06-09,70700.0,69000.0,443965.0,7.42,141905,-50448,-109298
2006-06-12,69400.0,72500.0,537390.0,7.8,-21210,81481,-62333
2006-06-13,71000.0,70000.0,374909.0,7.53,58492,18200,-75330
2006-06-14,70500.0,71900.0,464586.0,7.73,13333,36658,-57874
2006-06-15,72500.0,71800.0,360901.0,7.72,27258,-1042,-37972
2006-06-16,73300.0,75200.0,584962.0,8.09,-137460,49953,70764
2006-06-19,75000.0,74100.0,265358.0,7.97,10493,30985,-39861
2006-06-20,73500.0,72000.0,157180.0,7.74,-4146,9521,-4267
2006-06-21,72800.0,72000.0,111866.0,7.74,-25989,13479,14180
2006-06-22,73500.0,74200.0,304508.0,7.98,-71316,79887,-16824
2006-06-23,73300.0,75100.0,319296.0,8.08,-64558,-76952,149723
2006-06-26,75500.0,76000.0,238274.0,8.17,-68310,58774,969
2006-06-27,78000.0,77800.0,300254.0,8.37,-93721,-33749,131553
2006-06-28,77500.0,78800.0,318952.0,8.47,-34681,-1858,41909
2006-06-29,78900.0,79200.0,273164.0,8.52,-36486,90445,-50548
2006-06-30,80000.0,80300.0,297663.0,8.64,-66538,37642,31260
2006-07-03,80000.0,80000.0,191787.0,8.6,-15116,-59127,69093
2006-07-04,80000.0,79900.0,340507.0,8.59,11810,90996,-107985
2006-07-05,76900.0,76900.0,349582.0,8.27,119304,-27672,-98002
2006-07-06,76700.0,76000.0,209331.0,8.17,44786,-5737,-47867
2006-07-07,76300.0,75900.0,193210.0,8.16,39805,48974,-89358
2006-07-10,75200.0,76700.0,269494.0,8.25,9632,71274,-84385
2006-07-11,77000.0,78400.0,308210.0,8.43,-41328,-51525,85257
2006-07-12,79100.0,79700.0,296900.0,8.57,-111784,-48959,161081
2006-07-13,78500.0,77900.0,350395.0,8.38,24127,-43671,17633
2006-07-14,76200.0,74100.0,298542.0,7.97,82910,-38865,-43817
2006-07-18,73500.0,73600.0,213300.0,7.91,-38750,10695,30942
2006-07-19,72700.0,73500.0,232527.0,7.9,-15340,35055,-37206
2006-07-20,74200.0,74700.0,204597.0,8.03,-9454,28719,-26878
2006-07-21,74300.0,77400.0,311693.0,8.32,-38273,23009,15574
2006-07-24,76200.0,77200.0,252089.0,8.3,2735,35824,-33845
2006-07-25,77700.0,78600.0,231222.0,8.45,-56810,34389,17176
2006-07-26,78100.0,78100.0,168582.0,8.4,-3551,9826,-20332
2006-07-27,78100.0,79300.0,294981.0,8.53,-58908,-5053,66265
2006-07-28,78700.0,78700.0,150157.0,8.46,-18315,-1491,23008
2006-07-31,79500.0,79400.0,154569.0,8.54,-29468,5008,39918
2006-08-01,78600.0,77000.0,302393.0,8.28,64048,18786,-65608
2006-08-02,76900.0,78000.0,191534.0,8.39,16473,34857,-53909
2006-08-03,78100.0,77700.0,375906.0,8.36,50556,-28584,-21287
2006-08-04,77700.0,78000.0,256214.0,8.39,-5027,-20095,-17718
2006-08-07,77900.0,78400.0,252703.0,8.43,-1603,-38676,38342
2006-08-08,79300.0,81400.0,509320.0,8.75,-159762,79984,74633
