Symbol,남해화학_시가(원),남해화학_종가(원),남해화학_거래량(주),남해화학_PER(IFRS-연결),남해화학_순매수수량(개인)(주),남해화학_순매수수량(기관계)(주),남해화학_순매수수량(외국인계)(주)
2005-03-02,2970.0,2815.0,1323782.0,25.17,-32842,-14890,55932
2005-03-03,2820.0,2845.0,2224657.0,25.43,-15010,19710,-3060
2005-03-04,2870.0,2835.0,1060159.0,25.34,-34601,24451,10150
2005-03-07,2830.0,3105.0,5559992.0,27.76,-60620,-10010,70430
2005-03-08,3170.0,3060.0,1986170.0,27.36,-22100,18420,-3920
2005-03-09,3010.0,3130.0,1647157.0,27.98,4800,1480,-5570
2005-03-10,3080.0,3150.0,3289816.0,28.16,42963,-14243,-690
2005-03-11,3200.0,3135.0,1552510.0,28.03,-24810,19180,1000
2005-03-14,3130.0,3005.0,1155034.0,26.86,-24082,-3478,24940
2005-03-15,3010.0,2880.0,1506386.0,25.75,-51570,11900,41180
2005-03-16,2770.0,2780.0,1680106.0,24.85,-47560,190,51070
2005-03-17,2670.0,2700.0,1140418.0,24.14,-22800,8850,9130
2005-03-18,2680.0,2690.0,927150.0,24.05,-12220,9460,1540
2005-03-21,2750.0,2750.0,784378.0,24.58,7854,-8494,640
2005-03-22,2775.0,2655.0,688484.0,23.74,-4700,12870,-8690
2005-03-23,2640.0,2450.0,1142190.0,21.9,10130,-11610,250
2005-03-24,2460.0,2375.0,910571.0,21.23,-44830,14910,28100
2005-03-25,2400.0,2530.0,944416.0,22.62,-36410,-5240,41590
2005-03-28,2570.0,2565.0,700014.0,22.93,5920,5410,-11330
2005-03-29,2600.0,2460.0,422922.0,21.99,13770,-1460,-13130
2005-03-30,2485.0,2565.0,394510.0,22.93,-21240,1210,-1610
2005-03-31,2565.0,2500.0,454345.0,22.35,19150,6350,-29910
2005-04-01,2460.0,2535.0,524531.0,22.66,-3740,3360,380
2005-04-04,2515.0,2470.0,303980.0,22.08,-2300,2300,0
2005-04-06,2510.0,2510.0,310336.0,22.44,-10630,8630,1000
2005-04-07,2530.0,2545.0,714666.0,22.75,52530,-25020,-19280
2005-04-08,2560.0,2490.0,421130.0,22.26,19090,2780,-22060
2005-04-11,2515.0,2485.0,272526.0,22.22,2380,-2380,0
2005-04-12,2475.0,2400.0,408520.0,21.46,-4120,7080,-2960
2005-04-13,2405.0,2350.0,425041.0,21.01,-5110,-860,970
2005-04-14,2335.0,2270.0,356760.0,20.29,1370,-11430,620
2005-04-15,2245.0,2235.0,442312.0,19.98,-46040,39220,10860
2005-04-18,2200.0,2155.0,468472.0,19.27,-73908,73448,3880
2005-04-19,2200.0,2250.0,421570.0,20.11,9300,-590,-1640
2005-04-20,2260.0,2225.0,331380.0,19.89,9870,-3220,-10140
2005-04-21,2220.0,2220.0,242172.0,19.85,4990,3320,650
2005-04-22,2255.0,2270.0,528590.0,20.29,12840,-4290,-8550
2005-04-25,2265.0,2250.0,200890.0,20.11,-29470,29730,-2720
2005-04-26,2285.0,2195.0,146719.0,19.62,4830,-2320,-2510
2005-04-27,2130.0,2120.0,409127.0,18.95,2920,800,-1210
2005-04-28,2130.0,2045.0,394344.0,18.28,-34580,31440,-450
2005-04-29,2005.0,2030.0,280430.0,18.15,-2420,13100,-9680
2005-05-02,2010.0,2030.0,198610.0,18.15,-3800,2650,330
2005-05-03,2035.0,2080.0,346492.0,18.59,-5287,797,7490
2005-05-04,2070.0,2120.0,248438.0,18.95,-8700,9760,-1060
2005-05-06,2115.0,2130.0,226780.0,19.04,-5670,5670,0
2005-05-09,2130.0,2040.0,266692.0,18.24,6420,-1850,-1700
2005-05-10,2070.0,2035.0,173114.0,18.19,30,380,0
2005-05-11,2040.0,2070.0,278475.0,18.51,880,-230,-1060
2005-05-12,2055.0,2050.0,237813.0,18.33,24302,-22,-20590
2005-05-13,2030.0,2095.0,329262.0,18.73,42140,140,-42280
2005-05-16,2405.0,2405.0,923004.0,21.5,74440,-74440,0
2005-05-17,2500.0,2365.0,2251648.0,21.14,10260,5370,-15630
2005-05-18,2350.0,2335.0,756019.0,20.87,23390,-21250,-2000
2005-05-19,2380.0,2480.0,2210014.0,22.17,16170,-120,-13610
2005-05-20,2425.0,2300.0,1440138.0,20.56,-15860,11220,3030
2005-05-23,2370.0,2280.0,600721.0,20.38,-3720,340,-3030
2005-05-24,2270.0,2225.0,622032.0,19.89,-33210,32380,6010
2005-05-25,2220.0,2250.0,538340.0,20.11,-74710,10390,63500
2005-05-26,2235.0,2255.0,389161.0,20.16,-20860,18520,0
2005-05-27,2255.0,2250.0,450700.0,20.11,-28590,20860,-3310
2005-05-30,2250.0,2285.0,530209.0,20.43,-1640,-4440,7280
2005-05-31,2270.0,2255.0,353266.0,20.16,768,2212,-2980
2005-06-01,2245.0,2240.0,362831.0,20.03,-3910,6910,2000
2005-06-02,2255.0,2240.0,407470.0,20.03,12300,-7500,5200
2005-06-03,2240.0,2230.0,293770.0,19.94,-1230,1280,0
2005-06-07,2230.0,2250.0,470696.0,20.11,40582,-34622,-5960
2005-06-08,2280.0,2320.0,1135838.0,20.74,96745,-96375,50
2005-06-09,2320.0,2305.0,617026.0,20.61,113070,-113370,11750
2005-06-10,2350.0,2380.0,1081051.0,21.28,9440,3690,-13430
2005-06-13,2425.0,2390.0,716619.0,21.37,3360,910,-3230
2005-06-14,2370.0,2280.0,560010.0,20.38,-3510,710,0
2005-06-15,2310.0,2320.0,584939.0,20.74,-36450,5070,28450
2005-06-16,2350.0,2415.0,960589.0,21.59,-6150,-7710,11320
2005-06-17,2430.0,2520.0,3617891.0,22.53,52230,-35900,-16940
2005-06-20,2690.0,2590.0,2090379.0,23.15,55630,-14080,-41230
2005-06-21,2535.0,2510.0,878510.0,22.44,6830,3920,-12570
2005-06-22,2520.0,2525.0,784581.0,22.57,-18610,6240,9500
2005-06-23,2520.0,2490.0,988460.0,22.26,-17540,2150,15190
2005-06-24,2445.0,2420.0,792320.0,21.63,-28330,12470,15860
2005-06-27,2500.0,2425.0,985273.0,21.68,-1230,5340,-3970
2005-06-28,2400.0,2405.0,572118.0,21.5,-16140,7200,8940
2005-06-29,2420.0,2420.0,632331.0,21.63,-31486,25656,5830
2005-06-30,2450.0,2610.0,2397070.0,23.33,-553610,426460,-16320
2005-07-01,2600.0,2680.0,1863918.0,23.96,-9550,2090,-45980
2005-07-04,2715.0,2690.0,1223849.0,24.05,-65050,61270,0
2005-07-05,2720.0,2680.0,798488.0,23.96,-43740,43820,0
2005-07-06,2710.0,2770.0,2048758.0,24.76,-65770,66140,-500
2005-07-07,2800.0,2700.0,603482.0,24.14,16310,-14410,0
2005-07-08,2700.0,2560.0,919570.0,22.89,128940,-138880,0
2005-07-11,2650.0,2620.0,1602905.0,23.42,475500,-76770,-397800
2005-07-12,2700.0,2680.0,1333349.0,23.96,142320,-33930,-104700
2005-07-13,2660.0,2580.0,861322.0,23.06,2200,-24230,4920
2005-07-14,2575.0,2595.0,752879.0,23.2,11850,-11080,9050
2005-07-15,2610.0,2690.0,1030423.0,24.05,14060,-10120,-3630
2005-07-18,2750.0,2600.0,1801825.0,23.24,608730,-6530,-603060
2005-07-19,2610.0,2580.0,1242147.0,23.06,-48500,-2870,32270
2005-07-20,2580.0,2470.0,1804800.0,22.08,422784,14686,-589350
2005-07-21,2500.0,2405.0,1152868.0,21.5,400098,35222,-435250
2005-07-22,2360.0,2360.0,1362050.0,21.1,375060,-640,-374420
2005-07-25,2330.0,2395.0,1172990.0,21.41,453140,10560,-463700
2005-07-26,2400.0,2475.0,2527188.0,22.13,358831,-3490,-366741
2005-07-27,2525.0,2455.0,1059410.0,21.95,36290,-4000,-22290
2005-07-28,2480.0,2455.0,823512.0,21.95,-18980,15070,70
2005-07-29,2460.0,2430.0,1087431.0,21.72,187735,53550,-3820
2005-08-01,2455.0,2475.0,830513.0,22.13,135460,-23110,-2000
2005-08-02,2500.0,2425.0,961289.0,21.68,40570,-2670,-35250
2005-08-03,2425.0,2470.0,1257990.0,22.08,-59444,53084,11700
2005-08-04,2465.0,2380.0,883340.0,21.28,-51830,51420,0
2005-08-05,2310.0,2280.0,709560.0,20.38,1720,-2130,0
2005-08-08,2160.0,2190.0,680042.0,19.58,24060,17120,360
2005-08-09,2170.0,2230.0,529849.0,19.94,5290,-40170,34240
2005-08-10,2235.0,2250.0,444518.0,20.11,7346,-15116,7770
2005-08-11,2235.0,2275.0,301737.0,20.34,12890,-19390,3630
2005-08-12,2275.0,2350.0,621920.0,21.01,-208280,92900,4350
2005-08-16,2355.0,2290.0,394401.0,20.47,26870,8560,-38580
2005-08-17,2310.0,2280.0,145350.0,20.38,-3320,2710,200
2005-08-18,2270.0,2235.0,354775.0,19.98,23190,-8180,-15420
2005-08-19,2220.0,2225.0,275249.0,19.89,5059,-3899,-1160
2005-08-22,2290.0,2310.0,596733.0,20.65,-11300,-4170,3730
2005-08-23,2280.0,2290.0,327469.0,20.47,17340,-8500,850
2005-08-24,2290.0,2290.0,478835.0,20.47,17125,-9315,-6170
2005-08-25,2265.0,2250.0,581708.0,20.11,292050,-279180,0
2005-08-26,2275.0,2225.0,583660.0,19.89,58790,-57970,0
2005-08-29,2165.0,2095.0,547005.0,18.73,-20730,22660,0
2005-08-30,2110.0,2130.0,344919.0,19.04,28255,-25955,-2300
2005-08-31,2085.0,2120.0,265261.0,18.95,18970,-12180,-6790
2005-09-01,2125.0,2155.0,287660.0,19.27,-2870,-590,3260
2005-09-02,2175.0,2200.0,336380.0,19.67,-25860,15730,10130
2005-09-05,2230.0,2200.0,195004.0,19.67,7010,3520,-10530
2005-09-06,2230.0,2215.0,275238.0,19.8,-27990,15580,9130
2005-09-07,2260.0,2230.0,210860.0,19.94,3890,-3890,0
2005-09-08,2240.0,2210.0,260655.0,19.76,-9155,16895,7080
2005-09-09,2215.0,2240.0,145401.0,20.03,8590,-6250,-2340
2005-09-12,2245.0,2230.0,274112.0,19.94,6430,-2650,-3780
2005-09-13,2235.0,2195.0,402140.0,19.62,16440,-350,-16090
2005-09-14,2170.0,2185.0,318331.0,19.53,400,1040,-1440
2005-09-15,2155.0,2165.0,322033.0,19.35,5640,-530,-5110
2005-09-16,2100.0,2160.0,275276.0,19.31,-19474,-16,19090
2005-09-20,2480.0,2480.0,2505947.0,22.17,62487,-62897,410
2005-09-21,2440.0,2400.0,6882664.0,21.46,49760,-32430,-19350
2005-09-22,2390.0,2300.0,1630560.0,20.56,-17241,28441,-10200
2005-09-23,2325.0,2260.0,1031801.0,20.2,-1120,19240,-17820
2005-09-26,2250.0,2255.0,987700.0,20.16,-45810,27160,18250
2005-09-27,2275.0,2260.0,824747.0,20.2,3040,-4040,1000
2005-09-28,2265.0,2270.0,465191.0,20.29,-10110,7210,2100
2005-09-29,2285.0,2335.0,710811.0,20.87,1753,3577,-5330
2005-09-30,2340.0,2315.0,505671.0,20.7,12290,1540,-20330
2005-10-04,2315.0,2350.0,639150.0,21.01,-9060,7020,800
2005-10-05,2370.0,2370.0,818392.0,21.19,19720,-11870,-7450
2005-10-06,2385.0,2320.0,571061.0,20.74,18810,-17190,-1280
2005-10-07,2325.0,2350.0,444150.0,21.01,-36110,29110,7000
2005-10-10,2400.0,2495.0,1785301.0,22.3,-28920,20330,4590
2005-10-11,2495.0,2500.0,642795.0,22.35,-2840,1250,1590
2005-10-12,2510.0,2500.0,1649146.0,22.35,45110,-51690,-5380
2005-10-13,2470.0,2510.0,735019.0,22.44,35043,-28743,-2300
2005-10-14,2565.0,2580.0,1653679.0,23.06,-530,-19630,17700
2005-10-17,2600.0,2450.0,870450.0,21.9,-21480,26470,-4990
2005-10-18,2440.0,2450.0,633154.0,21.9,-46531,41661,1870
2005-10-19,2405.0,2410.0,571018.0,21.54,-96680,98200,-1520
2005-10-20,2450.0,2425.0,434955.0,21.68,-15670,15350,320
2005-10-21,2395.0,2495.0,1331545.0,22.3,16280,-43870,4560
2005-10-24,2520.0,2475.0,548085.0,22.13,3600,-620,0
2005-10-25,2500.0,2465.0,633520.0,22.04,90540,-90020,-3220
2005-10-26,2510.0,2550.0,948898.0,22.8,3850,-7590,3740
2005-10-27,2570.0,2530.0,665240.0,22.62,-9030,5680,1350
2005-10-28,2500.0,2460.0,529460.0,21.99,-15470,17490,-1210
2005-10-31,2545.0,2510.0,497454.0,22.44,16160,-7370,-8790
2005-11-01,2540.0,2565.0,954087.0,22.93,18759,-19759,-2540
2005-11-02,2580.0,2640.0,1314367.0,23.6,13960,-6790,-9970
2005-11-03,2650.0,2610.0,726230.0,23.33,-7300,16210,-120
2005-11-04,2655.0,2565.0,2191894.0,22.93,-21330,11300,30
2005-11-07,2570.0,2615.0,733668.0,23.38,15947,-2947,0
2005-11-08,2615.0,2595.0,492551.0,23.2,-23570,6620,16150
2005-11-09,2600.0,2640.0,822083.0,23.6,6850,-19390,3840
2005-11-10,2670.0,2665.0,539840.0,23.82,-15530,690,7540
2005-11-11,2655.0,2680.0,597370.0,23.96,-26480,9370,12650
2005-11-14,2690.0,2675.0,719208.0,23.91,-22720,22150,570
2005-11-15,2675.0,2620.0,623114.0,23.42,-17079,19619,-2540
2005-11-16,2620.0,2630.0,377160.0,23.51,-8690,2660,4030
2005-11-17,2620.0,2600.0,480390.0,23.24,-24450,10440,4010
2005-11-18,2610.0,2720.0,1663915.0,24.32,5370,-6110,3150
2005-11-21,2750.0,2720.0,716143.0,24.32,16740,-16840,100
2005-11-22,2755.0,2910.0,2072803.0,26.01,-185073,189553,-6910
2005-11-23,2900.0,2980.0,1020090.0,26.64,-18450,12510,15820
2005-11-24,3005.0,2980.0,1150775.0,26.64,26820,-47660,21790
2005-11-25,2980.0,2990.0,565871.0,26.73,-9150,-2800,10930
2005-11-28,3000.0,3010.0,678514.0,26.91,23031,-22651,-380
2005-11-29,3000.0,2855.0,829799.0,25.52,99330,-92310,-3820
2005-11-30,2845.0,2860.0,736054.0,25.57,-46700,34020,12680
2005-12-01,2860.0,2895.0,617016.0,25.88,-20644,15034,6010
2005-12-02,2990.0,2920.0,814507.0,26.1,20420,-840,-18560
2005-12-05,2930.0,2860.0,745498.0,25.57,110550,-110670,120
2005-12-06,2835.0,2785.0,1123626.0,24.9,-126862,142962,-9100
2005-12-07,2790.0,2710.0,721670.0,24.23,-106570,112430,-5860
2005-12-08,2705.0,2735.0,686960.0,24.45,-96130,137230,-10160
2005-12-09,2710.0,2730.0,435209.0,24.41,-6910,-310,7220
2005-12-12,2730.0,2780.0,304473.0,24.85,-11658,8478,3180
2005-12-13,2780.0,2825.0,448768.0,25.25,1690,300,-2000
2005-12-14,2800.0,2780.0,495086.0,24.85,6040,-4610,-1430
2005-12-15,2800.0,2740.0,381888.0,24.49,-5220,4460,760
2005-12-16,2715.0,2655.0,563140.0,23.74,-51880,87640,-35750
2005-12-19,2670.0,2720.0,689984.0,24.32,-53023,53533,-510
2005-12-20,2700.0,2720.0,407015.0,24.32,24040,-8630,-15010
2005-12-21,2705.0,2685.0,420202.0,24.0,-51470,51470,0
2005-12-22,2710.0,2660.0,558910.0,23.78,-37000,48540,-11540
2005-12-23,2645.0,2620.0,405945.0,23.42,-10650,16420,-5770
2005-12-26,2625.0,2660.0,314049.0,23.78,-7000,-10,4890
2005-12-27,2660.0,2680.0,425614.0,23.96,880,-20,0
2005-12-28,2650.0,2635.0,248385.0,23.56,3780,1090,-4870
2005-12-29,2640.0,2610.0,321177.0,23.33,-10,10,0
2006-01-02,2635.0,2600.0,373868.0,34.88,1510,-1530,20
2006-01-03,2600.0,2625.0,461856.0,35.21,29320,-26630,2510
2006-01-04,2610.0,2670.0,899831.0,35.81,-3260,810,4530
2006-01-05,2690.0,2700.0,508468.0,36.22,1800,2490,-4290
2006-01-06,2720.0,2760.0,1945156.0,37.02,13130,-9420,-2910
2006-01-09,2800.0,2750.0,759490.0,36.89,-1420,-560,1980
2006-01-10,2750.0,2660.0,482466.0,35.68,-9600,750,8850
2006-01-11,2660.0,2730.0,617183.0,36.62,1648,272,-1920
2006-01-12,2700.0,2710.0,419878.0,36.35,4596,-7066,11430
2006-01-13,2710.0,2770.0,488819.0,37.16,-10720,5100,5620
2006-01-16,2825.0,2830.0,719077.0,37.96,2530,-19720,17190
2006-01-17,2840.0,2780.0,830215.0,37.29,-15270,9110,6280
2006-01-18,2740.0,2770.0,772760.0,37.16,50890,-16500,-34590
2006-01-19,2750.0,2885.0,1001840.0,38.7,13110,-420,-13090
2006-01-20,2900.0,2705.0,1042940.0,36.28,12710,-10810,13630
2006-01-23,2660.0,2460.0,949830.0,33.0,-25580,32580,-7000
2006-01-24,2440.0,2550.0,541169.0,34.21,101120,-97620,-3500
2006-01-25,2580.0,2540.0,418650.0,34.07,24770,-20710,-4060
2006-01-26,2520.0,2500.0,231980.0,33.53,10950,-12450,0
2006-01-27,2550.0,2600.0,254490.0,34.88,-3230,-7520,4750
2006-01-31,2645.0,2640.0,261220.0,35.41,11300,-11600,1750
2006-02-01,2620.0,2575.0,285420.0,34.54,-19650,9550,6100
2006-02-02,2610.0,2540.0,388645.0,34.07,125130,-130380,210
2006-02-03,2530.0,2440.0,481950.0,32.73,-15040,11750,-210
2006-02-06,2480.0,2460.0,293837.0,33.0,-14220,9910,310
2006-02-07,2460.0,2490.0,226659.0,33.4,-1200,-8770,9970
2006-02-08,2495.0,2460.0,195250.0,33.0,9410,-4030,-10380
2006-02-09,2475.0,2540.0,577893.0,34.07,19013,-17263,-20
2006-02-10,2670.0,2620.0,735560.0,35.14,24170,-23790,-380
2006-02-13,2620.0,2560.0,332500.0,34.34,9230,-7640,410
2006-02-14,2560.0,2545.0,253134.0,34.14,3530,4290,-220
2006-02-15,2580.0,2505.0,373264.0,33.6,3844,-3654,-190
2006-02-16,2515.0,2500.0,204906.0,33.53,-13230,11120,110
2006-02-17,2510.0,2525.0,235731.0,33.87,-4160,4670,-110
2006-02-20,2520.0,2550.0,270300.0,34.21,-25110,10930,14180
2006-02-21,2560.0,2575.0,272116.0,34.54,13000,-11220,220
2006-02-22,2620.0,2585.0,604991.0,34.67,11340,3060,-14400
2006-02-23,2630.0,2585.0,372313.0,34.67,-7330,3640,3690
2006-02-24,2595.0,2620.0,259510.0,35.14,-13830,7790,6040
2006-02-27,2630.0,2610.0,210363.0,35.01,-2037,1387,650
2006-02-28,2630.0,2800.0,953238.0,37.56,-98010,94410,-200
2006-03-02,2800.0,2750.0,565314.0,36.89,6630,3550,-10180
2006-03-03,2735.0,2745.0,2567372.0,36.82,107430,-112430,0
2006-03-06,2910.0,3155.0,6821421.0,42.32,-49780,38280,500
2006-03-07,3085.0,2875.0,5209722.0,38.56,37830,-45530,500
2006-03-08,2850.0,2760.0,2253268.0,37.02,-31850,5620,8440
2006-03-09,2800.0,2755.0,2927505.0,36.96,5840,4260,-7240
2006-03-10,2730.0,2770.0,746200.0,37.16,-8170,-5730,15740
2006-03-13,2815.0,2770.0,1096966.0,37.16,1505,-2115,610
2006-03-14,2795.0,2795.0,1730936.0,37.49,14550,-4900,-9350
2006-03-15,2830.0,2755.0,675200.0,36.96,8670,-2810,-5860
2006-03-16,2740.0,2700.0,600690.0,36.22,-11930,880,10750
2006-03-17,2690.0,2705.0,364060.0,36.28,-4690,390,4300
2006-03-20,2710.0,2760.0,473596.0,37.02,-15450,720,12470
2006-03-21,2780.0,2790.0,403768.0,37.42,-6570,-1290,5860
2006-03-22,2790.0,2700.0,514730.0,36.22,22280,-5980,-23400
2006-03-23,2720.0,2665.0,360131.0,35.75,-2250,-2400,4650
2006-03-24,2660.0,2620.0,468583.0,35.14,-28720,6510,11610
2006-03-27,2565.0,2655.0,317820.0,35.61,-22770,690,22080
2006-03-28,2630.0,2640.0,175880.0,35.41,-10910,13750,-2840
2006-03-29,2620.0,2620.0,188576.0,35.14,-19127,9717,8610
2006-03-30,2630.0,2740.0,398840.0,36.75,-158120,134510,23730
2006-03-31,2740.0,2785.0,311880.0,37.36,-26374,9544,0
2006-04-03,2790.0,2795.0,254824.0,37.49,-27690,3490,0
2006-04-04,2780.0,2765.0,228430.0,37.09,17070,-9540,-7130
2006-04-05,2775.0,2805.0,353059.0,37.63,-10380,70,-800
2006-04-06,2820.0,2765.0,446924.0,37.09,74870,-30250,-14800
2006-04-07,2750.0,2790.0,287172.0,37.42,8580,-7020,15420
2006-04-10,2785.0,2850.0,434747.0,38.23,-10170,4810,2560
2006-04-11,2860.0,2800.0,450328.0,37.56,25250,-9450,-16150
2006-04-12,2800.0,2860.0,331642.0,38.36,4510,-9120,6370
2006-04-13,2875.0,2870.0,209101.0,38.5,4547,-10627,6880
2006-04-14,2860.0,2865.0,466236.0,38.43,350,10080,910
2006-04-17,2870.0,2820.0,242210.0,37.83,10970,2120,1070
2006-04-18,2800.0,2785.0,261331.0,37.36,7830,-5400,-2850
2006-04-19,2820.0,2775.0,424700.0,37.22,-290,-2860,1150
2006-04-20,2775.0,2725.0,398308.0,36.55,28470,-13430,-16040
2006-04-21,2750.0,2790.0,431049.0,37.42,8470,-7530,-940
2006-04-24,2810.0,2910.0,1780455.0,39.03,-104460,112750,-27310
2006-04-25,2950.0,2795.0,1185637.0,37.49,253259,-162469,-15810
2006-04-26,2760.0,2845.0,684156.0,38.16,-1480,8140,310
2006-04-27,2880.0,2945.0,2207582.0,39.5,59735,-53755,-310
2006-04-28,3000.0,2980.0,1161364.0,39.97,14740,-4390,0
2006-05-02,3000.0,2950.0,861070.0,39.57,-8550,3380,0
2006-05-03,2975.0,2990.0,1669633.0,40.11,-100230,100340,0
2006-05-04,3020.0,2940.0,656160.0,39.44,2440,-410,0
2006-05-08,2970.0,2885.0,503750.0,38.7,-56380,56710,0
2006-05-09,2900.0,2850.0,586420.0,38.23,-24230,17350,0
2006-05-10,2870.0,2900.0,1017773.0,38.9,-36120,36120,0
2006-05-11,2910.0,2965.0,455005.0,39.77,-37880,35880,0
2006-05-12,2935.0,2905.0,618740.0,38.97,117610,-117290,0
2006-05-15,2930.0,2970.0,1212312.0,39.84,106280,-17620,0
2006-05-16,3000.0,2800.0,881840.0,37.56,116240,-99560,710
2006-05-17,2800.0,2805.0,589571.0,37.63,-61240,62560,0
2006-05-18,2770.0,2680.0,802878.0,35.95,-20780,19470,-710
2006-05-19,2655.0,2665.0,374461.0,35.75,22760,-17760,0
2006-05-22,2670.0,2605.0,433450.0,34.94,16419,-24519,0
2006-05-23,2580.0,2620.0,259030.0,35.14,1420,1150,4090
2006-05-24,2605.0,2640.0,309456.0,35.41,-34540,5090,6910
2006-05-25,2630.0,2550.0,224670.0,34.21,5630,-5630,0
2006-05-26,2595.0,2570.0,422545.0,34.47,87684,-91814,510
2006-05-29,2600.0,2505.0,596878.0,33.6,153156,-130516,2440
2006-05-30,2500.0,2445.0,393088.0,32.8,49210,-48780,270
2006-06-01,2450.0,2330.0,318513.0,31.25,-7400,5160,2240
2006-06-02,2375.0,2295.0,401745.0,30.78,-8020,3680,4340
2006-06-05,2295.0,2300.0,524101.0,30.85,20610,-42690,22780
2006-06-07,2265.0,2175.0,373597.0,29.18,-6130,6410,-280
2006-06-08,2180.0,2130.0,249548.0,28.57,12190,-24760,14050
2006-06-09,2165.0,2285.0,415110.0,30.65,-123770,47480,75310
2006-06-12,2350.0,2340.0,399663.0,31.39,1483,-163,-830
2006-06-13,2270.0,2290.0,190090.0,30.72,14920,1310,-15740
2006-06-14,2250.0,2350.0,210831.0,31.52,790,2170,-2960
2006-06-15,2400.0,2325.0,201800.0,31.19,-8050,6300,1650
2006-06-16,2385.0,2360.0,173620.0,31.66,-5700,-2130,7930
2006-06-19,2350.0,2310.0,107349.0,30.99,2930,-4930,2000
2006-06-20,2270.0,2235.0,114819.0,29.98,1720,-270,-1450
2006-06-21,2340.0,2295.0,185520.0,30.78,1470,1120,-2590
2006-06-22,2310.0,2280.0,133687.0,30.58,-4750,2610,2130
2006-06-23,2245.0,2260.0,145251.0,30.32,-29750,28310,1440
2006-06-26,2250.0,2295.0,115460.0,30.78,4960,2400,-7360
2006-06-27,2290.0,2300.0,94593.0,30.85,800,-800,0
2006-06-28,2290.0,2280.0,121260.0,30.58,63130,-2330,-60800
2006-06-29,2280.0,2335.0,145150.0,31.32,-23720,17410,6310
2006-06-30,2375.0,2345.0,336831.0,31.46,121710,-123480,1770
2006-07-03,2335.0,2380.0,188650.0,31.92,1627,-3237,1620
2006-07-04,2400.0,2390.0,193980.0,32.06,-4090,-230,-680
2006-07-05,2270.0,2320.0,263302.0,31.12,2850,-500,-2350
2006-07-06,2300.0,2245.0,279885.0,30.11,15930,-1210,-14720
2006-07-07,2250.0,2290.0,114390.0,30.72,3470,-3470,0
2006-07-10,2265.0,2355.0,161537.0,31.59,-24360,10990,13410
2006-07-11,2360.0,2330.0,110450.0,31.25,-290,450,-160
2006-07-12,2360.0,2315.0,100768.0,31.05,-640,4740,900
2006-07-13,2290.0,2310.0,160340.0,30.99,1070,-9400,8330
2006-07-14,2270.0,2275.0,161790.0,30.52,9210,2800,-12010
2006-07-18,2340.0,2250.0,290419.0,30.18,56437,-29717,-26720
2006-07-19,2265.0,2245.0,123590.0,30.11,5470,670,-6140
2006-07-20,2280.0,2275.0,169141.0,30.52,-7933,283,7650
2006-07-21,2260.0,2260.0,124492.0,30.32,310,-310,0
2006-07-24,2255.0,2270.0,68320.0,30.45,750,-80,-670
2006-07-25,2280.0,2290.0,154298.0,30.72,-20733,7953,12770
2006-07-26,2300.0,2285.0,93307.0,30.65,-540,-1380,1920
2006-07-27,2275.0,2330.0,233031.0,31.25,-22690,11840,10850
2006-07-28,2325.0,2345.0,147080.0,31.46,-21940,21830,110
2006-07-31,2350.0,2310.0,88469.0,30.99,3290,-2480,-610
2006-08-01,2330.0,2320.0,189063.0,31.12,-4209,4029,180
2006-08-02,2310.0,2320.0,97950.0,31.12,380,-290,-90
2006-08-03,2325.0,2305.0,113019.0,30.92,-8510,-8240,1750
2006-08-04,2335.0,2335.0,107240.0,31.32,-8740,6000,2750
2006-08-07,2330.0,2375.0,406102.0,31.86,55320,-55240,-80
2006-08-08,2385.0,2375.0,147270.0,31.86,-8880,9640,-760
2006-08-09,2380.0,2380.0,150988.0,31.92,-360,-2440,2800
2006-08-10,2380.0,2390.0,151382.0,32.06,6220,-6390,170
2006-08-11,2400.0,2395.0,439409.0,32.13,30040,-30010,-30
2006-08-14,2400.0,2450.0,214650.0,32.86,8520,570,910
2006-08-16,2465.0,2430.0,259180.0,32.6,2440,6950,-9390
2006-08-17,2440.0,2415.0,143943.0,32.39,-4790,1390,3400
2006-08-18,2410.0,2415.0,108330.0,32.39,-5840,3990,1850
2006-08-21,2420.0,2390.0,179179.0,32.06,3750,-5840,2090
2006-08-22,2385.0,2410.0,124421.0,32.33,-12090,10700,1390
2006-08-23,2415.0,2395.0,127280.0,32.13,1280,-5530,4250
2006-08-24,2400.0,2385.0,77541.0,31.99,2260,-3150,890
2006-08-25,2385.0,2430.0,145530.0,32.6,-12030,8840,3570
2006-08-28,2425.0,2440.0,104790.0,32.73,850,-2380,1400
2006-08-29,2450.0,2440.0,150134.0,32.73,-15170,19540,630
2006-08-30,2470.0,2480.0,239415.0,33.27,-28060,24270,3660
2006-08-31,2500.0,2490.0,192650.0,33.4,-21740,15630,4240
2006-09-01,2500.0,2515.0,109410.0,33.74,1710,-1710,0
2006-09-04,2505.0,2470.0,255632.0,33.13,-21620,9190,5000
2006-09-05,2470.0,2500.0,190171.0,33.53,1820,-1420,2360
2006-09-06,2510.0,2500.0,175670.0,33.53,2110,-5730,4270
2006-09-07,2480.0,2480.0,90510.0,33.27,-3840,3840,0
2006-09-08,2480.0,2505.0,139362.0,33.6,-9990,-690,10680
2006-09-11,2505.0,2490.0,140340.0,33.4,-62210,45010,40
2006-09-12,2485.0,2475.0,68880.0,33.2,4160,-2940,-1220
