Symbol,호텔신라_시가(원),호텔신라_종가(원),호텔신라_거래량(주),호텔신라_PER(IFRS-연결),호텔신라_순매수수량(개인)(주),호텔신라_순매수수량(기관계)(주),호텔신라_순매수수량(외국인계)(주)
2014-08-22,126500.0,128000.0,308492.0,473.64,97764,-32082,-66548
2014-08-25,127000.0,133500.0,276962.0,493.99,-17084,8699,10208
2014-08-26,134000.0,130500.0,321738.0,482.89,79483,-9403,-75344
2014-08-27,130000.0,119000.0,1388920.0,440.33,499596,-169576,-348962
2014-08-28,119000.0,121500.0,1033980.0,449.58,41068,104957,-148944
2014-08-29,120500.0,119000.0,457170.0,440.33,67590,205,-68920
2014-09-01,119000.0,117500.0,354578.0,434.78,48514,2860,-50407
2014-09-02,117000.0,120000.0,289591.0,444.03,-25724,49826,-26197
2014-09-03,121000.0,121000.0,234922.0,447.73,-29946,16618,-7403
2014-09-04,120000.0,107500.0,2146970.0,397.78,442252,-305524,-150164
2014-09-05,109000.0,109500.0,1271968.0,405.18,4368,228419,-220340
2014-09-11,109500.0,105500.0,454830.0,390.38,52538,-46495,-13792
2014-09-12,106500.0,110000.0,544513.0,407.03,16439,2453,-14379
2014-09-15,109500.0,111000.0,226866.0,410.73,1884,20796,-22946
2014-09-16,110000.0,109000.0,355932.0,403.33,64885,58306,-129027
2014-09-17,110000.0,112500.0,396242.0,416.28,-16809,83481,-71975
2014-09-18,112500.0,115000.0,350498.0,425.53,-41025,73957,-51825
2014-09-19,117000.0,117000.0,667807.0,432.93,-90265,-16450,109974
2014-09-22,116500.0,114000.0,252701.0,421.83,69298,-38521,-29711
2014-09-23,114000.0,118500.0,341341.0,438.48,-67507,34116,43724
2014-09-24,118000.0,118000.0,224293.0,436.63,5617,25594,-32473
2014-09-25,118000.0,119500.0,308133.0,442.18,-81536,27184,54380
2014-09-26,117500.0,120000.0,218274.0,444.03,-61305,23209,38557
2014-09-29,120000.0,120000.0,259615.0,444.03,-32588,13837,18861
2014-09-30,121500.0,119500.0,329559.0,442.18,-23023,15723,4802
2014-10-01,119500.0,121500.0,345465.0,449.58,-80672,75101,13320
2014-10-02,122500.0,122500.0,226051.0,453.28,-39347,88806,-48689
2014-10-06,122500.0,116000.0,322721.0,429.23,53870,-14402,-39116
2014-10-07,117000.0,118000.0,192656.0,436.63,-13973,-16889,30296
2014-10-08,116000.0,110000.0,701900.0,407.03,193844,-31464,-168748
2014-10-10,107000.0,99000.0,1222638.0,366.33,144670,158101,-303882
2014-10-13,98100.0,100000.0,599884.0,370.03,-10284,96875,-84451
2014-10-14,101000.0,100500.0,545741.0,371.88,11422,87920,-100556
2014-10-15,101000.0,98200.0,514542.0,363.37,75083,-39785,-33552
2014-10-16,96300.0,95400.0,587676.0,353.01,-15361,50165,-37709
2014-10-17,96300.0,92300.0,556275.0,341.54,44179,31083,-66049
2014-10-20,93300.0,98800.0,550257.0,365.59,-69700,89017,-20623
2014-10-21,100500.0,99100.0,369696.0,366.7,28046,11980,-41046
2014-10-22,102500.0,108000.0,614395.0,399.63,-70189,133912,-59070
2014-10-23,108500.0,106500.0,456067.0,394.08,63598,5602,-71815
2014-10-24,109000.0,105000.0,290910.0,388.53,78174,-65640,-15903
2014-10-27,107000.0,104500.0,205423.0,386.68,32888,-26550,-11076
2014-10-28,104000.0,108500.0,323163.0,401.48,-86285,72802,14638
2014-10-29,110000.0,108000.0,385058.0,399.63,-10265,31352,-21844
2014-10-30,108500.0,104500.0,369917.0,386.68,73725,-26471,-47940
2014-10-31,106000.0,100500.0,407149.0,371.88,70216,-87236,19459
2014-11-03,105500.0,98600.0,1159135.0,364.85,235460,-201025,-30144
2014-11-04,99100.0,95600.0,648657.0,353.75,132565,-117434,-13003
2014-11-05,94500.0,98500.0,586925.0,364.48,-96246,-29824,124245
2014-11-06,98100.0,97400.0,451864.0,360.41,343,-69666,68815
2014-11-07,97400.0,96100.0,376640.0,355.6,83476,-50624,-25976
2014-11-10,95800.0,93000.0,626076.0,344.13,203157,-177907,-28608
2014-11-11,94200.0,96200.0,617190.0,355.97,-2636,-13555,8416
2014-11-12,96000.0,96200.0,340566.0,355.97,33600,-72384,37370
2014-11-13,95400.0,93600.0,582295.0,346.35,195272,-110377,-89696
2014-11-14,94100.0,92900.0,362266.0,343.76,60558,-108438,46385
2014-11-17,93100.0,93300.0,318584.0,345.24,20384,-37011,19708
2014-11-18,93000.0,98500.0,579048.0,364.48,-221687,99109,123431
2014-11-19,99900.0,101000.0,448784.0,373.73,-119297,19351,100382
2014-11-20,101000.0,98000.0,272972.0,362.63,34747,-33196,-1451
2014-11-21,99000.0,98400.0,305069.0,364.11,27830,-74271,45489
2014-11-24,99000.0,97300.0,309153.0,360.04,54347,-86572,34952
2014-11-25,96100.0,94600.0,667788.0,350.05,238155,-97506,-140260
2014-11-26,93800.0,95100.0,400996.0,351.9,109732,-90595,-14005
2014-11-27,95000.0,95100.0,190753.0,351.9,-5965,1844,4271
2014-11-28,93500.0,89500.0,1320072.0,331.17,597225,-104530,-501740
2014-12-01,89500.0,87700.0,513624.0,324.51,27511,-108423,78341
2014-12-02,86900.0,90400.0,321633.0,334.51,-62658,-18714,80491
2014-12-03,88600.0,88400.0,355452.0,327.1,8321,-40190,38554
2014-12-04,88400.0,87200.0,411707.0,322.66,96398,-112424,16783
2014-12-05,87700.0,87900.0,211468.0,325.25,-43929,-13071,51529
2014-12-08,88200.0,88200.0,253448.0,326.36,-12549,-18200,38087
2014-12-09,89000.0,87300.0,228377.0,323.03,36061,-18040,-18271
2014-12-10,87000.0,86600.0,402483.0,320.44,-65703,34333,22818
2014-12-11,85600.0,85800.0,267524.0,317.48,3992,-31694,28661
2014-12-12,85800.0,88500.0,381907.0,327.47,-100764,33008,68527
2014-12-15,87500.0,87600.0,211070.0,324.14,6608,35079,-42451
2014-12-16,87700.0,86300.0,342755.0,319.33,1677,40079,-42089
2014-12-17,87300.0,89400.0,334039.0,330.8,-91291,87536,3035
2014-12-18,89900.0,87700.0,286307.0,324.51,30140,16241,-45981
2014-12-19,88500.0,88300.0,190099.0,326.73,-39011,33751,1439
2014-12-22,88200.0,88800.0,138498.0,328.58,-17027,1408,12915
2014-12-23,90500.0,91600.0,406687.0,338.95,-88681,74615,12515
2014-12-24,92400.0,94600.0,515274.0,350.05,-219807,92941,124834
2014-12-26,95000.0,93300.0,208513.0,345.24,-1992,-2200,8273
2014-12-29,93200.0,91400.0,258412.0,338.21,17092,28125,-44322
2014-12-30,91000.0,91400.0,168466.0,338.21,-15501,1034,16919
2015-01-02,91700.0,94800.0,307891.0,51.6,-45245,-18311,63445
2015-01-05,96000.0,96700.0,482786.0,52.64,-124193,134036,-9221
2015-01-06,95800.0,97400.0,424840.0,53.02,-91359,117928,-27858
2015-01-07,98000.0,103000.0,889464.0,56.07,-335451,140737,195046
2015-01-08,103500.0,105000.0,487805.0,57.16,-159594,62730,103779
2015-01-09,106000.0,104000.0,327893.0,56.61,-33665,-2429,38902
2015-01-12,105000.0,100500.0,523164.0,54.71,104767,-47506,-55148
2015-01-13,100000.0,102000.0,326437.0,55.52,-45349,-18827,68773
2015-01-14,101500.0,100000.0,391106.0,54.43,-3121,29200,-28819
2015-01-15,100500.0,101500.0,188224.0,55.25,11043,-9643,-3219
2015-01-16,101500.0,101500.0,333129.0,55.25,-14467,-44940,63514
2015-01-19,100500.0,104500.0,420893.0,56.88,-114259,-29052,143382
2015-01-20,104500.0,104000.0,323097.0,56.61,-27726,-38431,67120
2015-01-21,104000.0,105000.0,246014.0,57.16,-47010,-16278,66336
2015-01-22,106000.0,104500.0,216530.0,56.88,5769,-53168,46449
2015-01-23,105500.0,104500.0,255573.0,56.88,-37376,-1458,38045
2015-01-26,105000.0,106000.0,270282.0,57.7,-58291,-4519,51655
2015-01-27,107500.0,105000.0,190910.0,57.16,3653,-38787,37874
2015-01-28,105000.0,105000.0,255928.0,57.16,21179,-32938,6039
2015-01-29,105000.0,103500.0,354001.0,56.34,15834,-84839,84093
2015-01-30,99500.0,102000.0,946264.0,55.52,-106420,346980,-239116
2015-02-02,104000.0,101500.0,238810.0,55.25,41571,13994,-55353
2015-02-03,106000.0,105500.0,881874.0,57.43,-101268,267121,-164899
2015-02-04,106000.0,103500.0,251923.0,56.34,10331,76364,-89516
2015-02-05,103500.0,103500.0,254632.0,56.34,7743,62661,-72240
2015-02-06,103500.0,100000.0,326866.0,54.43,104324,51811,-157732
2015-02-09,101500.0,100000.0,190697.0,54.43,21678,2141,-24911
2015-02-10,100500.0,98800.0,237533.0,53.78,41497,3958,-49202
2015-02-11,99300.0,102500.0,239280.0,55.8,-4187,23069,-28064
2015-02-12,106000.0,106500.0,788332.0,57.97,-180212,229282,-50914
2015-02-13,106500.0,105500.0,336175.0,57.43,-28285,97142,-62507
2015-02-16,106500.0,105500.0,212757.0,57.43,-8557,19244,-3616
2015-02-17,105000.0,105000.0,188033.0,57.16,-1919,-1825,4704
2015-02-23,105000.0,104000.0,248813.0,56.61,-20657,-48829,73202
2015-02-24,103500.0,103500.0,258097.0,56.34,17914,-78172,59334
2015-02-25,103500.0,102000.0,170864.0,55.52,24444,-30349,5508
2015-02-26,101500.0,101000.0,421894.0,54.98,132642,-73693,-59776
2015-02-27,100000.0,99000.0,422591.0,53.89,169832,6963,-173811
2015-03-02,97000.0,95000.0,753519.0,51.71,205339,-217286,12441
2015-03-03,95700.0,94800.0,527449.0,51.6,88301,-63372,-27502
2015-03-04,94700.0,97100.0,318180.0,52.86,-15173,-4180,19588
2015-03-05,96000.0,97200.0,172933.0,52.91,-14979,11623,2728
2015-03-06,97000.0,97600.0,218106.0,53.13,15516,-38501,20073
2015-03-09,97000.0,96300.0,219057.0,52.42,11731,-3516,-7249
2015-03-10,96500.0,95000.0,234739.0,51.71,57204,-102015,41191
2015-03-11,94400.0,92100.0,351437.0,50.13,90394,-87150,-5539
2015-03-12,92800.0,90700.0,267174.0,49.37,95235,-70635,-24260
2015-03-13,91300.0,92000.0,190018.0,50.08,19689,-39859,19809
2015-03-16,92000.0,94500.0,286188.0,51.44,-68755,72202,-5107
2015-03-17,94900.0,94500.0,367355.0,51.44,93675,-95180,296
2015-03-18,95000.0,93300.0,258986.0,50.79,3688,-17415,16325
2015-03-19,93800.0,94600.0,260118.0,51.5,-51906,1243,50777
2015-03-20,95300.0,98500.0,382809.0,53.62,-173583,143926,29976
2015-03-23,99700.0,98000.0,291307.0,53.35,-4419,85864,-84736
2015-03-24,102000.0,99800.0,838266.0,54.33,81129,134347,-210052
2015-03-25,100000.0,98500.0,319420.0,53.62,-15470,-25520,37407
2015-03-26,97500.0,96500.0,232726.0,52.53,18853,-16747,-2645
2015-03-27,96200.0,98000.0,180469.0,53.35,-24137,62477,-39131
2015-03-30,98900.0,99300.0,249063.0,54.05,-35049,41741,-7695
2015-03-31,100000.0,97900.0,283487.0,53.29,50985,-32709,-17335
2015-04-01,99200.0,97700.0,203554.0,53.18,19802,-13173,-4019
2015-04-02,98000.0,97800.0,157946.0,53.24,22987,3554,-24993
2015-04-03,97800.0,99300.0,197399.0,54.05,-48688,36102,13972
2015-04-06,99900.0,100000.0,293806.0,54.43,-22935,32803,-15906
2015-04-07,100000.0,98000.0,225263.0,53.35,47664,-5887,-37037
2015-04-08,98000.0,96000.0,318031.0,52.26,91611,-3121,-90239
2015-04-09,96200.0,95400.0,396173.0,51.93,55060,-35319,-19752
2015-04-10,95900.0,98600.0,441974.0,53.67,-50299,86392,-34190
2015-04-13,110000.0,113000.0,1444840.0,61.51,-495076,286366,217357
2015-04-14,120000.0,121500.0,3093554.0,66.14,-500689,74325,470131
2015-04-15,122000.0,121000.0,688605.0,65.87,-42689,-44211,89025
2015-04-16,122000.0,123000.0,509201.0,66.95,-88463,36771,52804
2015-04-17,121000.0,119000.0,471087.0,64.78,-5689,-500,6037
2015-04-20,117500.0,120500.0,376811.0,65.59,-63629,-10319,102085
2015-04-21,121500.0,120000.0,303390.0,65.32,-15924,-67770,73337
2015-04-22,120000.0,123500.0,557305.0,67.23,-166076,26571,138623
2015-04-23,124000.0,125500.0,514089.0,68.32,-83083,8142,75185
2015-04-24,126000.0,127000.0,432516.0,69.13,-90893,-26407,122648
2015-04-27,127000.0,123000.0,462349.0,66.95,25061,-110163,84590
2015-04-28,123000.0,124000.0,406791.0,67.5,-46210,55518,-7920
2015-04-29,124500.0,111000.0,2327229.0,60.42,419305,84636,-536334
2015-04-30,109500.0,107000.0,1010436.0,58.24,80489,-211342,133444
2015-05-04,108500.0,107500.0,498847.0,58.52,-34243,-86699,121056
2015-05-06,106000.0,108500.0,272294.0,59.06,-40577,-23555,68279
2015-05-07,107500.0,107000.0,249894.0,58.24,-17312,-18495,39838
2015-05-08,106500.0,109000.0,243638.0,59.33,-43775,-31115,73911
2015-05-11,110000.0,108000.0,291086.0,58.79,41033,-110245,71534
2015-05-12,108000.0,106500.0,162730.0,57.97,22050,-46109,23664
2015-05-13,106000.0,107000.0,230680.0,58.24,6358,-55379,42251
2015-05-14,107000.0,108500.0,315659.0,59.06,-26079,-36416,61303
2015-05-15,110000.0,111000.0,229204.0,60.42,-61303,-30891,89948
2015-05-18,112000.0,115000.0,352167.0,62.6,-115241,52421,64953
2015-05-19,116500.0,113500.0,215063.0,61.78,2788,7897,-11976
2015-05-20,113500.0,110500.0,268771.0,60.15,7294,-33363,26765
2015-05-21,110500.0,109500.0,296434.0,59.61,13058,-2031,-9253
2015-05-22,109000.0,111000.0,197426.0,60.42,-19358,-42865,63059
2015-05-26,116500.0,113000.0,565006.0,61.51,50176,-8589,-46313
2015-05-27,113500.0,115000.0,347848.0,62.6,-71058,50195,20848
2015-05-28,118500.0,123500.0,1024615.0,67.23,-244104,3092,247060
2015-05-29,122500.0,119500.0,478906.0,65.05,-18806,-24639,43429
2015-06-01,116000.0,118500.0,739551.0,64.5,-15855,5529,13234
2015-06-02,114500.0,114000.0,754370.0,62.06,20908,-133034,113073
2015-06-03,110500.0,114000.0,487146.0,62.06,-59921,22242,36995
2015-06-04,114000.0,111000.0,634700.0,60.42,103921,22073,-126199
2015-06-05,110000.0,109500.0,365301.0,59.61,-3968,82405,-75867
2015-06-08,111000.0,111000.0,255745.0,60.42,51062,-10233,-44187
2015-06-09,111000.0,108000.0,339137.0,58.79,142085,-34295,-108888
2015-06-10,108000.0,105500.0,392345.0,57.43,28264,-2804,-24695
2015-06-11,106500.0,106000.0,475056.0,57.7,85078,60102,-146638
2015-06-12,107000.0,109000.0,481939.0,59.33,-27867,83360,-58343
2015-06-15,107000.0,104500.0,506332.0,56.88,83909,-142368,57585
2015-06-16,103000.0,106500.0,321341.0,57.97,-25554,21629,1312
2015-06-17,107000.0,109000.0,213598.0,59.33,-44544,-2199,62620
2015-06-18,109000.0,104500.0,315918.0,56.88,60412,-44951,-16581
2015-06-19,100500.0,105500.0,664224.0,57.43,1450,-119169,119652
2015-06-22,108500.0,110500.0,541036.0,60.15,-4843,3969,-10609
2015-06-23,114000.0,119000.0,742747.0,64.78,-261805,-78,262114
2015-06-24,117500.0,118000.0,288065.0,64.23,-44257,-32418,77341
2015-06-25,119000.0,113000.0,252305.0,61.51,31680,120,-31851
2015-06-26,114000.0,116500.0,210117.0,63.42,-44056,-723,43830
2015-06-29,113500.0,112500.0,289145.0,61.24,49755,4950,-55585
2015-06-30,111000.0,111500.0,310723.0,60.69,57026,66688,-123706
2015-07-01,115000.0,119000.0,616373.0,64.78,-69973,100975,-38472
2015-07-02,121500.0,126000.0,706379.0,68.59,-54075,17955,57070
2015-07-03,131500.0,128500.0,655898.0,69.95,88823,-32602,-64255
2015-07-06,127500.0,129500.0,435988.0,70.49,54038,-32060,-23232
2015-07-07,133000.0,119500.0,763372.0,65.05,214067,-74608,-144199
2015-07-08,119000.0,121000.0,507589.0,65.87,63678,45715,-104148
2015-07-09,118000.0,117500.0,630084.0,63.96,192345,9401,-201224
2015-07-10,124000.0,128000.0,2517938.0,69.68,480972,-104015,-351759
2015-07-13,140500.0,131000.0,3139617.0,71.31,-73530,-17656,108382
2015-07-14,133000.0,135000.0,1292140.0,73.49,-351973,125313,230907
2015-07-15,133500.0,135500.0,656161.0,73.76,-238454,106635,122239
2015-07-16,134500.0,131500.0,607295.0,71.58,1978,-46585,44943
2015-07-17,132000.0,129500.0,545151.0,70.49,-68808,16507,47681
2015-07-20,129500.0,130000.0,299829.0,70.76,-84993,18279,67898
2015-07-21,132000.0,130500.0,254974.0,71.04,-49520,-23366,73315
2015-07-22,131500.0,133000.0,378178.0,72.4,-109423,26338,82803
2015-07-23,134000.0,133000.0,292037.0,72.4,-29003,-30596,59770
2015-07-24,133000.0,129500.0,222724.0,70.49,-19470,-7980,27520
2015-07-27,129000.0,131500.0,317552.0,71.58,-113261,97041,-3116
2015-07-28,132000.0,133500.0,327562.0,72.67,-97945,36283,68273
2015-07-29,134000.0,134000.0,288338.0,72.94,-80755,112091,-20136
2015-07-30,134000.0,131000.0,255149.0,71.31,-41090,-37461,80196
2015-07-31,131000.0,126000.0,352867.0,68.59,72415,-104263,37884
2015-08-03,126500.0,137000.0,871484.0,74.58,-234015,-5979,250369
2015-08-04,136500.0,136500.0,279219.0,74.3,-35246,69306,-34211
2015-08-05,137500.0,138000.0,309977.0,75.12,-60848,46905,14433
2015-08-06,139500.0,138000.0,196554.0,75.12,-17389,6808,10225
2015-08-07,139000.0,136500.0,123852.0,74.3,12243,17831,-29814
2015-08-10,137000.0,134500.0,190624.0,73.21,-19505,35377,-15774
2015-08-11,136500.0,125500.0,470502.0,68.32,145013,-31657,-113836
2015-08-12,123000.0,119000.0,660460.0,64.78,73374,40619,-114443
2015-08-13,119500.0,126000.0,579810.0,68.59,-54302,98447,-45923
2015-08-17,127000.0,122000.0,208746.0,66.41,40950,24768,-62562
2015-08-18,123000.0,120000.0,373073.0,65.32,-4922,-18457,23278
2015-08-19,119000.0,118500.0,366117.0,64.5,4837,-38332,32495
2015-08-20,117000.0,110500.0,494205.0,60.15,98458,-68480,-29857
2015-08-21,105500.0,110500.0,441967.0,60.15,-58862,13556,45072
2015-08-24,109500.0,112000.0,424546.0,60.97,-13681,16535,-379
2015-08-25,111500.0,115000.0,403698.0,62.6,2060,-15626,13490
2015-08-26,115000.0,120000.0,424370.0,65.32,-67483,6397,-8064
2015-08-27,120500.0,125000.0,438005.0,68.04,-91484,8671,84200
2015-08-28,125500.0,126000.0,397914.0,68.59,-34452,-45580,49936
2015-08-31,125000.0,120500.0,245632.0,65.59,63748,-43006,-20809
2015-09-01,119500.0,117500.0,176618.0,63.96,33684,-31238,-2670
2015-09-02,116000.0,118000.0,207520.0,64.23,31249,-8714,-19182
2015-09-03,118000.0,114000.0,183837.0,62.06,57423,-34423,-23698
2015-09-04,113000.0,111000.0,331372.0,60.42,49191,-61199,10490
2015-09-07,112500.0,109500.0,256674.0,59.61,39111,50283,-91168
2015-09-08,110000.0,109500.0,242351.0,59.61,44756,-27080,-16753
2015-09-09,112500.0,114500.0,302333.0,62.33,-6748,57471,-57803
2015-09-10,113000.0,117000.0,264421.0,63.69,-20277,114001,-91679
2015-09-11,116000.0,115000.0,144182.0,62.6,26320,9816,-38673
2015-09-14,116000.0,116000.0,204626.0,63.14,-20319,2146,17849
2015-09-15,116500.0,119000.0,235181.0,64.78,-64749,-12256,77670
2015-09-16,120000.0,119000.0,195190.0,64.78,-9511,-8294,19085
2015-09-17,122000.0,123500.0,325176.0,67.23,-106296,12840,97551
2015-09-18,124000.0,125000.0,184496.0,68.04,-46627,37183,9810
2015-09-21,124500.0,121000.0,174590.0,65.87,23738,22054,-42791
2015-09-22,122500.0,122000.0,198135.0,66.41,4030,-10600,6298
2015-09-23,120000.0,115000.0,311661.0,62.6,78766,2269,-81875
2015-09-24,117000.0,116000.0,149649.0,63.14,30364,-7688,-22860
2015-09-25,115500.0,115500.0,134406.0,62.87,29656,-8661,-20855
2015-09-30,116000.0,115000.0,322623.0,62.6,55832,7327,-63171
2015-10-01,115000.0,115500.0,254756.0,62.87,56891,13101,-70006
2015-10-02,115500.0,115000.0,222272.0,62.6,13057,29854,-43086
2015-10-05,116500.0,117500.0,363551.0,63.96,-34732,52217,-19475
2015-10-06,119500.0,119000.0,226049.0,64.78,-28120,21191,5929
2015-10-07,119000.0,115000.0,213203.0,62.6,50332,-23316,-43470
2015-10-08,115500.0,113000.0,318322.0,61.51,98784,-52942,-44270
2015-10-12,111000.0,107500.0,886933.0,58.52,431654,-310129,-122562
2015-10-13,107500.0,105500.0,668513.0,57.43,140031,-129224,-11790
2015-10-14,104500.0,100500.0,828279.0,54.71,386132,-102824,-283465
2015-10-15,101000.0,104500.0,639580.0,56.88,-40919,-29113,68295
2015-10-16,105500.0,105000.0,440270.0,57.16,-61874,-585,12804
2015-10-19,106500.0,108000.0,358304.0,58.79,-50070,31804,16296
2015-10-20,109000.0,108500.0,162494.0,59.06,12162,7798,-19410
2015-10-21,108000.0,104500.0,230541.0,56.88,56592,-24856,-32708
2015-10-22,105000.0,104000.0,182417.0,56.61,26008,-3667,-22404
2015-10-23,105000.0,104500.0,214515.0,56.88,16651,28297,-45191
2015-10-26,105500.0,109000.0,270361.0,59.33,-128287,31834,97001
2015-10-27,109000.0,110000.0,195696.0,59.88,-29903,17505,12398
2015-10-28,109500.0,109000.0,175826.0,59.33,-12636,27995,-16291
2015-10-29,108500.0,107000.0,208716.0,58.24,47907,5086,-53438
2015-10-30,107000.0,110000.0,284714.0,59.88,-61064,90055,-28991
2015-11-02,109000.0,108500.0,365785.0,59.06,13049,79485,-79494
2015-11-03,110000.0,113500.0,446718.0,61.78,-140311,41398,99153
2015-11-04,114000.0,116000.0,306747.0,63.14,-113814,11513,104351
2015-11-05,115000.0,114000.0,150250.0,62.06,12814,7362,-20027
2015-11-06,113500.0,112000.0,231302.0,60.97,12210,-8930,-3380
2015-11-09,111500.0,110000.0,220960.0,59.88,23998,-1088,-23286
2015-11-10,110500.0,106500.0,234802.0,57.97,30158,-7473,-22335
2015-11-11,107000.0,106000.0,193051.0,57.7,44925,-1818,-43679
2015-11-12,107000.0,106500.0,202929.0,57.97,17012,-18792,1880
2015-11-13,105000.0,103000.0,386356.0,56.07,84879,-32171,-52238
2015-11-16,97900.0,89300.0,1959417.0,48.61,824705,-72764,-755458
2015-11-17,90100.0,89300.0,1071214.0,48.61,249765,67159,-323000
2015-11-18,90300.0,90700.0,618381.0,49.37,52827,66422,-121069
2015-11-19,91000.0,93500.0,582660.0,50.9,-5688,73132,-101215
2015-11-20,93300.0,92100.0,302894.0,50.13,34418,46443,-86372
2015-11-23,93500.0,94300.0,514753.0,51.33,-6189,129391,-124980
2015-11-24,94500.0,91900.0,548220.0,50.03,197084,10963,-211151
2015-11-25,92300.0,90400.0,519504.0,49.21,192159,-24866,-168399
2015-11-26,90800.0,91000.0,379618.0,49.54,98975,4805,-108698
2015-11-27,91200.0,92800.0,443264.0,50.52,-52123,34675,11499
2015-11-30,92200.0,90500.0,346730.0,49.26,76440,45627,-128112
2015-12-01,91300.0,91500.0,208059.0,49.81,33445,-35251,1590
2015-12-02,91600.0,92400.0,227895.0,50.3,-62730,74399,-13933
2015-12-03,91900.0,92300.0,203038.0,50.24,1941,35477,-37418
2015-12-04,91600.0,91200.0,224303.0,49.64,51928,39090,-90618
2015-12-07,92000.0,91400.0,171552.0,49.75,-15146,11862,2003
2015-12-08,91300.0,89500.0,250418.0,48.72,48229,-30138,-17573
2015-12-09,88800.0,86600.0,642491.0,47.14,158814,-66121,-94052
2015-12-10,85800.0,82900.0,849346.0,45.13,112837,19729,-134151
2015-12-11,82200.0,79000.0,1274707.0,43.0,288487,80050,-369650
2015-12-14,77600.0,79300.0,480949.0,43.17,-28353,26662,422
2015-12-15,80000.0,79800.0,265678.0,43.44,17513,25329,-44889
2015-12-16,80600.0,81500.0,384574.0,44.36,-24119,51620,-34328
2015-12-17,82100.0,82200.0,398679.0,44.75,-27017,44550,-28521
2015-12-18,81800.0,82200.0,220732.0,44.75,27757,-27532,-3227
2015-12-21,82700.0,83300.0,194012.0,45.34,-28092,12787,14800
2015-12-22,83200.0,82100.0,174410.0,44.69,49988,-2057,-49824
2015-12-23,82100.0,80400.0,392451.0,43.77,92327,-1138,-91820
2015-12-24,80800.0,82000.0,252056.0,44.64,-39928,48715,-12687
2015-12-28,81900.0,79300.0,321035.0,43.17,106167,-16448,-92748
2015-12-29,79600.0,79500.0,266596.0,43.28,125285,-77969,-50571
2015-12-30,79600.0,77300.0,530967.0,42.08,230667,-166105,-69712
2016-01-04,77800.0,78100.0,287659.0,169.03,-15149,29022,-14536
2016-01-05,78300.0,78500.0,236187.0,169.9,7880,55202,-63565
2016-01-06,78900.0,77300.0,370562.0,167.3,65225,-29963,-36156
2016-01-07,77300.0,73500.0,856384.0,159.07,212601,108188,-326726
2016-01-08,72900.0,71600.0,797043.0,154.96,156472,43912,-201839
2016-01-11,71000.0,70100.0,545819.0,151.72,99840,53288,-162585
2016-01-12,70600.0,71400.0,597321.0,154.53,168093,39850,-209774
2016-01-13,71000.0,70500.0,611361.0,152.58,156002,38303,-195979
2016-01-14,69600.0,68300.0,1137023.0,147.82,276919,137883,-421371
2016-01-15,69300.0,66700.0,836933.0,144.36,206706,31356,-239975
2016-01-18,65800.0,65000.0,814220.0,140.68,228323,3043,-235748
2016-01-19,65000.0,64000.0,750643.0,138.51,166170,51628,-218600
2016-01-20,64500.0,65100.0,1335431.0,140.89,349035,114869,-462597
2016-01-21,66000.0,63600.0,993273.0,137.65,286633,2506,-291909
2016-01-22,64200.0,65000.0,931188.0,140.68,166050,79253,-264548
2016-01-25,66800.0,68500.0,1120034.0,148.25,-36163,100068,-60916
2016-01-26,68200.0,67200.0,819137.0,145.44,210998,7827,-219901
2016-01-27,68300.0,69300.0,805032.0,149.98,-43049,106707,-66728
2016-01-28,69000.0,71300.0,1312957.0,154.31,119861,127844,-248828
2016-01-29,68500.0,65100.0,3165236.0,140.89,1378548,-146351,-1240798
2016-02-01,65700.0,66700.0,1374353.0,144.36,88219,1215,-194187
2016-02-02,66400.0,66600.0,481936.0,144.14,72614,13160,-91586
2016-02-03,66100.0,68800.0,1066665.0,148.9,-116090,279090,-187051
2016-02-04,70600.0,73500.0,1691917.0,159.07,-407661,213511,196166
2016-02-05,73500.0,72400.0,962711.0,156.69,90076,69955,-168190
2016-02-11,69000.0,69500.0,930732.0,150.42,-23165,-169634,201706
2016-02-12,68700.0,65400.0,1250696.0,141.54,91358,-68626,-73745
2016-02-15,66400.0,67400.0,619700.0,145.87,-75489,-54728,21131
2016-02-16,68100.0,66700.0,695158.0,144.36,144996,-68854,-126156
2016-02-17,67100.0,65200.0,1094847.0,141.11,159656,-148776,-11965
2016-02-18,66200.0,66200.0,840481.0,143.27,-67434,-5771,20977
2016-02-19,65700.0,65200.0,521102.0,141.11,170225,-50764,-167805
2016-02-22,65200.0,65200.0,430600.0,141.11,90043,-107359,-29940
2016-02-23,65800.0,63700.0,909845.0,137.86,326754,-158074,-210619
2016-02-24,63400.0,60900.0,1445650.0,131.8,451386,-452464,-36595
2016-02-25,61500.0,63100.0,1239832.0,136.57,-191977,147366,-63143
2016-02-26,63200.0,62400.0,583340.0,135.05,66759,-27728,-39936
2016-02-29,62900.0,63400.0,344561.0,137.21,-26957,50045,-23400
2016-03-02,64400.0,67200.0,1077585.0,145.44,-361582,232655,126393
2016-03-03,69000.0,70700.0,1741434.0,153.01,-233777,161699,78706
2016-03-04,72500.0,73200.0,1513252.0,158.42,-313860,63175,249252
2016-03-07,73900.0,72000.0,908002.0,155.83,-30362,-9659,39342
2016-03-08,73500.0,74500.0,1777333.0,161.24,-94619,32774,54683
2016-03-09,75200.0,74000.0,775865.0,160.16,92570,-67041,-57884
